osmid,bridge,oneway,highway,reversed,length,geometry,name
283159199,,False,residential,True,50.583,"LINESTRING (-44.4316006 -19.9893305, -44.4320159 -19.9890968)",Rua Marta Fares Salomão
283178675,,True,secondary,False,50.268,"LINESTRING (-44.4316006 -19.9893305, -44.4317791 -19.9897503)",Rua Dalila Alves da Cunha
283159199,,False,residential,False,50.583,"LINESTRING (-44.4320159 -19.9890968, -44.4316006 -19.9893305)",Rua Marta Fares Salomão
283159202,,False,residential,False,55.864,"LINESTRING (-44.4320159 -19.9890968, -44.432312 -19.9895151)",
283159202,,False,residential,True,55.864,"LINESTRING (-44.432312 -19.9895151, -44.4320159 -19.9890968)",
283178643,,True,secondary,False,30.216,"LINESTRING (-44.4319455 -19.9901312, -44.4317334 -19.9899465)",Avenida Getúlio Vargas
283178675,,True,secondary,False,48.444,"LINESTRING (-44.4308813 -19.9876695, -44.4310413 -19.9880784)",Rua Dalila Alves da Cunha
283159206,,True,secondary,False,87.118,"LINESTRING (-44.4300999 -19.9873964, -44.4308813 -19.9876695)",Rua Pereira Guimarães
283178606,,False,residential,False,124.263,"LINESTRING (-44.4300999 -19.9873964, -44.430564 -19.9863675)",Travessa Mário Guimarães
283166270,,False,residential,False,10.47,"LINESTRING (-44.4268589 -19.9880489, -44.4267722 -19.9880017)",Rua Doutor Tomás de Andrade
283166270,,False,residential,True,97.536,"LINESTRING (-44.4268589 -19.9880489, -44.427642 -19.9885262)",Rua Doutor Tomás de Andrade
283187632,,False,residential,False,117.603,"LINESTRING (-44.4268589 -19.9880489, -44.4263508 -19.9871052)",Rua Professor Hermetrio
283166270,,False,residential,False,40.579,"LINESTRING (-44.4256525 -19.9873928, -44.4254109 -19.9871071)",Rua Doutor Tomás de Andrade
283166270,,False,residential,True,135.183,"LINESTRING (-44.4256525 -19.9873928, -44.4267722 -19.9880017)",Rua Doutor Tomás de Andrade
283187640,,False,residential,False,69.418,"LINESTRING (-44.4256525 -19.9873928, -44.4250295 -19.9876095)",Rua Miguel Alves Diniz
283187640,,False,residential,True,79.671,"LINESTRING (-44.4256525 -19.9873928, -44.4263508 -19.9871052)",Rua Miguel Alves Diniz
283178606,,False,residential,True,124.263,"LINESTRING (-44.430564 -19.9863675, -44.4300999 -19.9873964)",Travessa Mário Guimarães
283159206,,True,secondary,False,34.023,"LINESTRING (-44.4297223 -19.987305, -44.4300376 -19.9873813)",Rua Pereira Guimarães
283178610,,True,residential,False,28.269,"LINESTRING (-44.4297223 -19.987305, -44.4298078 -19.9870638)",Praça Geraldo A. de Oliveira
283178614,,True,residential,False,42.697,"LINESTRING (-44.4298078 -19.9870638, -44.4300376 -19.9873813)",Rua Prefeito Alcides Cunha
283178612,,False,residential,True,204.385,"LINESTRING (-44.4298078 -19.9870638, -44.4287302 -19.985697, -44.4286277 -19.9855996)",Rua Prefeito Alcides Cunha
283159206,,True,secondary,False,6.723,"LINESTRING (-44.4300376 -19.9873813, -44.4300999 -19.9873964)",Rua Pereira Guimarães
283178617,,False,residential,False,104.949,"LINESTRING (-44.4286277 -19.9855996, -44.4279252 -19.9862741)",Rua Miguel Alves Diniz
283178612,,False,residential,False,204.385,"LINESTRING (-44.4286277 -19.9855996, -44.4287302 -19.985697, -44.4298078 -19.9870638)",Rua Prefeito Alcides Cunha
283178612,,False,residential,True,56.071999999999996,"LINESTRING (-44.4286277 -19.9855996, -44.4284843 -19.9855235, -44.428348 -19.9854644, -44.4281425 -19.985386)",Rua Prefeito Alcides Cunha
283178612,,False,residential,False,56.072,"LINESTRING (-44.4281425 -19.985386, -44.428348 -19.9854644, -44.4284843 -19.9855235, -44.4286277 -19.9855996)",Rua Prefeito Alcides Cunha
283178618,,False,residential,True,68.554,"LINESTRING (-44.4281425 -19.985386, -44.4281645 -19.9852777, -44.4281753 -19.9852191, -44.428179 -19.9851559, -44.428147 -19.9849665, -44.4280919 -19.9847819)",Rua Barão do Rio Branco
480878739,,True,residential,False,93.995,"LINESTRING (-44.4281425 -19.985386, -44.4280276 -19.9853647, -44.4279706 -19.9853698, -44.4279202 -19.9853996, -44.4275193 -19.9858989)",Travessa Agente José Ferreira
480878741,,True,residential,False,88.322,"LINESTRING (-44.4275732 -19.9866119, -44.4274422 -19.9858272)",Praça Benedito Valadares
480878742,,False,secondary,True,52.573,"LINESTRING (-44.4275732 -19.9866119, -44.4279252 -19.9862741)",Praça Benedito Valadares
283187636,,False,secondary,True,139.024,"LINESTRING (-44.4275732 -19.9866119, -44.4265886 -19.9870042, -44.4263508 -19.9871052)",Rua Miguel Alves Diniz
480878690,,False,residential,False,11.335,"LINESTRING (-44.4275193 -19.9858989, -44.4274422 -19.9858272)",Avenida Getúlio Vargas
480878690,,False,residential,True,59.495,"LINESTRING (-44.4275193 -19.9858989, -44.4279252 -19.9862741)",Avenida Getúlio Vargas
283178640,,False,residential,False,135.876,"LINESTRING (-44.4274422 -19.9858272, -44.4264836 -19.9850016)",Avenida Getúlio Vargas
480878690,,False,residential,True,11.335,"LINESTRING (-44.4274422 -19.9858272, -44.4275193 -19.9858989)",Avenida Getúlio Vargas
480878691,,False,secondary,False,106.591,"LINESTRING (-44.4286997 -19.9868979, -44.4279252 -19.9862741)",Praça Benedito Valadares
480878743,,False,secondary,True,36.171,"LINESTRING (-44.4286997 -19.9868979, -44.4289527 -19.9871199)",Avenida Getúlio Vargas
283178631,,True,secondary,False,51.771,"LINESTRING (-44.4286997 -19.9868979, -44.4285972 -19.9870262, -44.4284584 -19.987185, -44.4283942 -19.9872643)",Praça Benedito Valadares
283178628,,True,secondary,False,112.352,"LINESTRING (-44.4283942 -19.9872643, -44.4275732 -19.9866119)",Praça Benedito Valadares
283178637,,False,tertiary,False,160.833,"LINESTRING (-44.4283942 -19.9872643, -44.427642 -19.9885262)",Rua Tancredo Neves
283166270,,False,residential,False,97.536,"LINESTRING (-44.427642 -19.9885262, -44.4268589 -19.9880489)",Rua Doutor Tomás de Andrade
283166270,,False,residential,True,104.702,"LINESTRING (-44.427642 -19.9885262, -44.4284396 -19.9890961)",Rua Doutor Tomás de Andrade
283178637,,False,tertiary,False,118.925,"LINESTRING (-44.427642 -19.9885262, -44.4270796 -19.989456)",Rua Tancredo Neves
283178637,,False,tertiary,True,160.833,"LINESTRING (-44.427642 -19.9885262, -44.4283942 -19.9872643)",Rua Tancredo Neves
283178617,,False,residential,True,104.949,"LINESTRING (-44.4279252 -19.9862741, -44.4286277 -19.9855996)",Rua Miguel Alves Diniz
480878690,,False,residential,False,59.495,"LINESTRING (-44.4279252 -19.9862741, -44.4275193 -19.9858989)",Avenida Getúlio Vargas
480878691,,False,secondary,True,106.591,"LINESTRING (-44.4279252 -19.9862741, -44.4286997 -19.9868979)",Praça Benedito Valadares
480878742,,False,secondary,False,52.573,"LINESTRING (-44.4279252 -19.9862741, -44.4275732 -19.9866119)",Praça Benedito Valadares
283159206,,True,secondary,False,32.807,"LINESTRING (-44.4289527 -19.9871199, -44.4292571 -19.9871921)",Rua Pereira Guimarães
480878743,,False,secondary,False,36.171,"LINESTRING (-44.4289527 -19.9871199, -44.4286997 -19.9868979)",Avenida Getúlio Vargas
283178643,,True,secondary,False,31.37,"LINESTRING (-44.4291616 -19.9873225, -44.4289527 -19.9871199)",Avenida Getúlio Vargas
283178647,,True,secondary_link,False,18.482,"LINESTRING (-44.4291616 -19.9873225, -44.4291773 -19.9872628, -44.4292044 -19.9872262, -44.4292571 -19.9871921)",
283159206,,True,secondary,False,50.207,"LINESTRING (-44.4292571 -19.9871921, -44.4297223 -19.987305)",Rua Pereira Guimarães
283178649,,True,residential,False,90.687,"LINESTRING (-44.430289 -19.988485, -44.4310413 -19.9880784)",Praça Alvaro Lima
283178643,,True,secondary,False,174.896,"LINESTRING (-44.430289 -19.988485, -44.4292772 -19.9874414, -44.4291616 -19.9873225)",Avenida Getúlio Vargas
283178675,,True,secondary,False,18.281,"LINESTRING (-44.4310413 -19.9880784, -44.4311064 -19.988231)",Rua Dalila Alves da Cunha
283178650,,True,residential,False,80.995,"LINESTRING (-44.4311064 -19.988231, -44.4305208 -19.9887082)",Rua do Parque Infantil
283178675,,True,secondary,False,132.718,"LINESTRING (-44.4311064 -19.988231, -44.4316006 -19.9893305)",Rua Dalila Alves da Cunha
283178643,,True,secondary,False,34.68,"LINESTRING (-44.4305208 -19.9887082, -44.430289 -19.988485)",Avenida Getúlio Vargas
283166270,,False,residential,False,16.886,"LINESTRING (-44.4300529 -19.9901101, -44.4299066 -19.9900456)",Rua Doutor Tomás de Andrade
283166270,,False,residential,True,106.00200000000001,"LINESTRING (-44.4300529 -19.9901101, -44.4301881 -19.9901764, -44.4305603 -19.9903386, -44.4309681 -19.990521)",Rua Doutor Tomás de Andrade
283178652,,False,residential,False,144.353,"LINESTRING (-44.4300529 -19.9901101, -44.4304825 -19.989619, -44.4309411 -19.9891159)",Rua Joaquim Pio
283178643,,True,secondary,False,63.12,"LINESTRING (-44.4309411 -19.9891159, -44.4305208 -19.9887082)",Avenida Getúlio Vargas
283178652,,False,residential,True,144.353,"LINESTRING (-44.4309411 -19.9891159, -44.4304825 -19.989619, -44.4300529 -19.9901101)",Rua Joaquim Pio
283178643,,True,secondary,False,16.843,"LINESTRING (-44.4316977 -19.989913, -44.431586 -19.9898038)",Avenida Getúlio Vargas
283178654,,False,residential,False,58.652,"LINESTRING (-44.4316977 -19.989913, -44.4315983 -19.9901874, -44.4315236 -19.9904144)",Rua Iataliza
283166270,,False,residential,False,49.573,"LINESTRING (-44.4313886 -19.9907274, -44.4309681 -19.990521)",Rua Doutor Tomás de Andrade
283178654,,False,residential,True,37.554,"LINESTRING (-44.4313886 -19.9907274, -44.4315236 -19.9904144)",Rua Iataliza
283178669,,False,residential,False,5.47,"LINESTRING (-44.4294118 -19.9908328, -44.4293842 -19.9908746)",Rua Arthur de Oliveira
283178669,,False,residential,True,101.663,"LINESTRING (-44.4294118 -19.9908328, -44.4299066 -19.9900456)",Rua Arthur de Oliveira
283166270,,False,residential,True,16.886,"LINESTRING (-44.4299066 -19.9900456, -44.4300529 -19.9901101)",Rua Doutor Tomás de Andrade
283178669,,False,residential,False,101.663,"LINESTRING (-44.4299066 -19.9900456, -44.4294118 -19.9908328)",Rua Arthur de Oliveira
283166270,,False,residential,False,95.359,"LINESTRING (-44.4299066 -19.9900456, -44.4293704 -19.989761, -44.4292133 -19.9896569, -44.4291303 -19.9895972)",Rua Doutor Tomás de Andrade
283178675,,True,secondary,False,15.071,"LINESTRING (-44.4317791 -19.9897503, -44.4318417 -19.9898724)",Rua Dalila Alves da Cunha
833426289,,True,secondary_link,False,19.991,"LINESTRING (-44.4317791 -19.9897503, -44.4316977 -19.989913)",
283178670,,True,secondary_link,False,21.212,"LINESTRING (-44.4317791 -19.9897503, -44.4317196 -19.989776, -44.4316707 -19.9897925, -44.431586 -19.9898038)",
283178643,,True,secondary,False,101.942,"LINESTRING (-44.431586 -19.9898038, -44.4309411 -19.9891159)",Avenida Getúlio Vargas
283178675,,True,secondary,False,30.754,"LINESTRING (-44.4318417 -19.9898724, -44.4319455 -19.9901312)",Rua Dalila Alves da Cunha
228558192,,False,secondary,False,59.153,"LINESTRING (-44.4250815 -19.9867139, -44.4256251 -19.9868623)",Rua Miguel Alves da Silva
228558192,,False,secondary,True,19.48,"LINESTRING (-44.4250815 -19.9867139, -44.4249016 -19.986668)",Rua Miguel Alves da Silva
283166270,,False,residential,True,55.646,"LINESTRING (-44.4250815 -19.9867139, -44.4254109 -19.9871071)",Rua Doutor Tomás de Andrade
228558192,,False,secondary,True,59.153,"LINESTRING (-44.4256251 -19.9868623, -44.4250815 -19.9867139)",Rua Miguel Alves da Silva
283187633,,False,residential,False,35.242,"LINESTRING (-44.4256251 -19.9868623, -44.4254109 -19.9871071)",Rua Chiquinho Guimarães
228558192,,False,secondary,False,80.534,"LINESTRING (-44.4256251 -19.9868623, -44.4257765 -19.986904, -44.4262066 -19.9870538, -44.4263508 -19.9871052)",Rua Miguel Alves da Silva
283166270,,False,residential,False,55.646,"LINESTRING (-44.4254109 -19.9871071, -44.4250815 -19.9867139)",Rua Doutor Tomás de Andrade
283166270,,False,residential,True,40.579,"LINESTRING (-44.4254109 -19.9871071, -44.4256525 -19.9873928)",Rua Doutor Tomás de Andrade
283187633,,False,residential,True,35.242,"LINESTRING (-44.4254109 -19.9871071, -44.4256251 -19.9868623)",Rua Chiquinho Guimarães
283187632,,False,residential,True,117.603,"LINESTRING (-44.4263508 -19.9871052, -44.4268589 -19.9880489)",Rua Professor Hermetrio
283187640,,False,residential,False,79.671,"LINESTRING (-44.4263508 -19.9871052, -44.4256525 -19.9873928)",Rua Miguel Alves Diniz
228558192,,False,secondary,True,80.534,"LINESTRING (-44.4263508 -19.9871052, -44.4262066 -19.9870538, -44.4257765 -19.986904, -44.4256251 -19.9868623)",Rua Miguel Alves da Silva
283187636,,False,secondary,False,139.024,"LINESTRING (-44.4263508 -19.9871052, -44.4265886 -19.9870042, -44.4275732 -19.9866119)",Rua Miguel Alves Diniz
283187640,,False,residential,True,69.418,"LINESTRING (-44.4250295 -19.9876095, -44.4256525 -19.9873928)",Rua Miguel Alves Diniz
283187641,,False,residential,False,104.31,"LINESTRING (-44.4250295 -19.9876095, -44.4240314 -19.9875961)",Rua Juscelino Kubitschek
283187640,,False,residential,False,50.627,"LINESTRING (-44.4250295 -19.9876095, -44.4247361 -19.9877649, -44.4246212 -19.9878521)",Rua Miguel Alves Diniz
283187640,,False,residential,False,68.501,"LINESTRING (-44.4246212 -19.9878521, -44.4243862 -19.9884272)",Rua Miguel Alves Diniz
283187643,,False,residential,False,63.718,"LINESTRING (-44.4246212 -19.9878521, -44.4251132 -19.9881906)",Rua Juscelino Kubitschek
283187643,,False,residential,True,67.889,"LINESTRING (-44.4246212 -19.9878521, -44.4240314 -19.9875961)",Rua Juscelino Kubitschek
283187640,,False,residential,True,50.627,"LINESTRING (-44.4246212 -19.9878521, -44.4247361 -19.9877649, -44.4250295 -19.9876095)",Rua Miguel Alves Diniz
283187640,,False,residential,False,91.885,"LINESTRING (-44.4241072 -19.9891099, -44.4238507 -19.9899003)",Rua Miguel Alves Diniz
283187640,,False,residential,True,81.319,"LINESTRING (-44.4241072 -19.9891099, -44.4243862 -19.9884272)",Rua Miguel Alves Diniz
283187647,,False,residential,True,60.338,"LINESTRING (-44.4241072 -19.9891099, -44.4246596 -19.9892679)",Rua Coronel Tomás de Andrade Passos
283123442,,False,residential,False,53.266,"LINESTRING (-44.4238507 -19.9899003, -44.4243414 -19.99003)",Rua Guaraciaba Passos
283187640,,False,residential,False,82.07,"LINESTRING (-44.4238507 -19.9899003, -44.4236288 -19.9906083)",Rua Miguel Alves Diniz
283187640,,False,residential,True,91.885,"LINESTRING (-44.4238507 -19.9899003, -44.4241072 -19.9891099)",Rua Miguel Alves Diniz
228558386,,True,secondary,False,42.929,"LINESTRING (-44.4236288 -19.9906083, -44.4240052 -19.990763)",Avenida Prefeito José Surdo
283187640,,False,residential,True,82.07,"LINESTRING (-44.4236288 -19.9906083, -44.4238507 -19.9899003)",Rua Miguel Alves Diniz
283187641,,False,residential,True,104.31,"LINESTRING (-44.4240314 -19.9875961, -44.4250295 -19.9876095)",Rua Juscelino Kubitschek
283187643,,False,residential,False,67.889,"LINESTRING (-44.4240314 -19.9875961, -44.4246212 -19.9878521)",Rua Juscelino Kubitschek
283178637,,False,tertiary,False,53.3,"LINESTRING (-44.4270796 -19.989456, -44.4268275 -19.9898727)",Rua Tancredo Neves
283178637,,False,tertiary,True,118.925,"LINESTRING (-44.4270796 -19.989456, -44.427642 -19.9885262)",Rua Tancredo Neves
283187643,,False,residential,False,96.306,"LINESTRING (-44.4270796 -19.989456, -44.4278506 -19.9899305)",Rua Juscelino Kubitschek
283187643,,False,residential,True,103.383,"LINESTRING (-44.4270796 -19.989456, -44.4262505 -19.9889487)",Rua Juscelino Kubitschek
283178669,,False,residential,True,5.47,"LINESTRING (-44.4293842 -19.9908746, -44.4294118 -19.9908328)",Rua Arthur de Oliveira
705004077,,False,residential,True,167.788,"LINESTRING (-44.4293842 -19.9908746, -44.4280358 -19.9900553)",Rua Juscelino Kubitschek
283187644,,False,residential,False,108.596,"LINESTRING (-44.4280358 -19.9900553, -44.4277826 -19.9910025)",Rua Realino Pinheiro
705004077,,False,residential,False,167.788,"LINESTRING (-44.4280358 -19.9900553, -44.4293842 -19.9908746)",Rua Juscelino Kubitschek
705004077,,False,residential,True,23.814,"LINESTRING (-44.4280358 -19.9900553, -44.4278506 -19.9899305)",Rua Juscelino Kubitschek
283123442,,False,residential,False,21.253,"LINESTRING (-44.4277826 -19.9910025, -44.4279789 -19.9910525)",Rua Guaraciaba Passos
283123442,,False,residential,True,70.882,"LINESTRING (-44.4277826 -19.9910025, -44.427132 -19.9908221)",Rua Guaraciaba Passos
283187644,,False,residential,True,108.596,"LINESTRING (-44.4277826 -19.9910025, -44.4280358 -19.9900553)",Rua Realino Pinheiro
283187645,,False,residential,False,89.291,"LINESTRING (-44.4273799 -19.9906007, -44.4278506 -19.9899305)",Rua São José
283166270,,False,residential,False,104.702,"LINESTRING (-44.4284396 -19.9890961, -44.427642 -19.9885262)",Rua Doutor Tomás de Andrade
283166270,,False,residential,True,91.181,"LINESTRING (-44.4284396 -19.9890961, -44.4291303 -19.9895972)",Rua Doutor Tomás de Andrade
650267919,,False,residential,True,58.106,"LINESTRING (-44.4284396 -19.9890961, -44.4281291 -19.9895296)",Rua Irmã Abigail
283187647,,False,residential,False,52.597,"LINESTRING (-44.4263794 -19.9897411, -44.425897 -19.9896061)",Rua Coronel Tomás de Andrade Passos
283187640,,False,residential,False,81.319,"LINESTRING (-44.4243862 -19.9884272, -44.4241072 -19.9891099)",Rua Miguel Alves Diniz
283187640,,False,residential,True,68.501,"LINESTRING (-44.4243862 -19.9884272, -44.4246212 -19.9878521)",Rua Miguel Alves Diniz
228558192,,False,secondary,False,19.48,"LINESTRING (-44.4249016 -19.986668, -44.4250815 -19.9867139)",Rua Miguel Alves da Silva
228558192,,False,secondary,True,117.94800000000001,"LINESTRING (-44.4249016 -19.986668, -44.4240551 -19.9864407, -44.423899 -19.9864012, -44.4238129 -19.9863919)",Rua Miguel Alves da Silva
283187651,,False,residential,False,133.543,"LINESTRING (-44.4249016 -19.986668, -44.4251236 -19.9863582, -44.42574 -19.9857673)",Rua Gersino Nogueira
283187651,,False,residential,False,115.271,"LINESTRING (-44.42574 -19.9857673, -44.4264836 -19.9850016)",Rua Gersino Nogueira
283187653,,False,residential,False,97.481,"LINESTRING (-44.42574 -19.9857673, -44.4249882 -19.9852483)",Rua Deusdete
283187651,,False,residential,True,133.543,"LINESTRING (-44.42574 -19.9857673, -44.4251236 -19.9863582, -44.4249016 -19.986668)",Rua Gersino Nogueira
283178640,,False,residential,True,135.876,"LINESTRING (-44.4264836 -19.9850016, -44.4274422 -19.9858272)",Avenida Getúlio Vargas
283187651,,False,residential,True,115.271,"LINESTRING (-44.4264836 -19.9850016, -44.42574 -19.9857673)",Rua Gersino Nogueira
283178640,,False,residential,False,39.658,"LINESTRING (-44.4264836 -19.9850016, -44.4262422 -19.9848121, -44.4261923 -19.984773)",Avenida Getúlio Vargas
283178640,,False,residential,True,9.764,"LINESTRING (-44.4261206 -19.9847167, -44.4261923 -19.984773)",Avenida Getúlio Vargas
283187652,,False,residential,False,40.215,"LINESTRING (-44.4261206 -19.9847167, -44.4259945 -19.9845739, -44.4258807 -19.984434)",Rua Joaquim de Águiar
284660999,,False,residential,True,210.10999999999999,"LINESTRING (-44.4261206 -19.9847167, -44.4266963 -19.9846233, -44.4270215 -19.9845812, -44.4272009 -19.9845833, -44.4273874 -19.9845965, -44.4275723 -19.98464, -44.4277603 -19.9846932, -44.4280919 -19.9847819)",Rua dos Carijós
283187652,,False,residential,False,372.86300000000006,"LINESTRING (-44.4258807 -19.984434, -44.4256734 -19.9835094, -44.4256365 -19.983415, -44.4255889 -19.9833274, -44.4255001 -19.9832071, -44.4252107 -19.9829455, -44.4250591 -19.9828446, -44.4248955 -19.9827659, -44.4247654 -19.9827344, -44.4242484 -19.9826713, -44.4240647 -19.9826587, -44.4239869 -19.982665, -44.4239044 -19.9826884, -44.4237643 -19.9827489, -44.4235262 -19.9828598)",Rua Joaquim de Águiar
283187652,,False,residential,True,40.215,"LINESTRING (-44.4258807 -19.984434, -44.4259945 -19.9845739, -44.4261206 -19.9847167)",Rua Joaquim de Águiar
283187655,,False,residential,False,121.958,"LINESTRING (-44.4258807 -19.984434, -44.4253556 -19.9845679, -44.4252589 -19.9845814, -44.4251524 -19.9845909, -44.4247399 -19.984526)",Rua Agripina Dias
283187653,,False,residential,True,97.481,"LINESTRING (-44.4249882 -19.9852483, -44.42574 -19.9857673)",Rua Deusdete
483469788,,False,tertiary,False,46.723,"LINESTRING (-44.4247399 -19.984526, -44.424607 -19.9849272)",Rua Doná Filó
283187655,,False,residential,True,121.958,"LINESTRING (-44.4247399 -19.984526, -44.4251524 -19.9845909, -44.4252589 -19.9845814, -44.4253556 -19.9845679, -44.4258807 -19.984434)",Rua Agripina Dias
483469788,,False,tertiary,True,232.144,"LINESTRING (-44.4247399 -19.984526, -44.4247473 -19.9844661, -44.424748 -19.9843835, -44.4247272 -19.9842367, -44.4246722 -19.9840949, -44.4245582 -19.9839172, -44.4244261 -19.9837282, -44.4242283 -19.9835372, -44.4235262 -19.9828598)",Rua Doná Filó
283178640,,False,residential,False,9.764,"LINESTRING (-44.4261923 -19.984773, -44.4261206 -19.9847167)",Avenida Getúlio Vargas
283178640,,False,residential,True,39.658,"LINESTRING (-44.4261923 -19.984773, -44.4262422 -19.9848121, -44.4264836 -19.9850016)",Avenida Getúlio Vargas
283187657,,False,residential,False,169.709,"LINESTRING (-44.4261923 -19.984773, -44.4260005 -19.9848523, -44.4257457 -19.9849229, -44.4254869 -19.9849733, -44.425224 -19.9849922, -44.424607 -19.9849272)",Rua Maria Guilhermina de Souza
483469788,,False,tertiary,True,46.723,"LINESTRING (-44.424607 -19.9849272, -44.4247399 -19.984526)",Rua Doná Filó
283187657,,False,residential,True,169.70899999999997,"LINESTRING (-44.424607 -19.9849272, -44.425224 -19.9849922, -44.4254869 -19.9849733, -44.4257457 -19.9849229, -44.4260005 -19.9848523, -44.4261923 -19.984773)",Rua Maria Guilhermina de Souza
483469788,,False,tertiary,False,126.605,"LINESTRING (-44.424607 -19.9849272, -44.4245833 -19.9849875, -44.4244904 -19.985233, -44.4244295 -19.9853244, -44.4243497 -19.9854082, -44.4242444 -19.9854782, -44.424119 -19.9855405, -44.4238013 -19.9857009)",Rua Doná Filó
284421080,,False,residential,False,90.639,"LINESTRING (-44.4250616 -19.9910625, -44.4254894 -19.9903534)",Rua Artur Pinto
283187647,,False,residential,False,134.661,"LINESTRING (-44.425897 -19.9896061, -44.4246596 -19.9892679)",Rua Coronel Tomás de Andrade Passos
283187647,,False,residential,True,52.597,"LINESTRING (-44.425897 -19.9896061, -44.4263794 -19.9897411)",Rua Coronel Tomás de Andrade Passos
284421080,,False,residential,False,81.903,"LINESTRING (-44.425897 -19.9896061, -44.4262505 -19.9889487)",Rua Artur Pinto
284421080,,False,residential,True,93.376,"LINESTRING (-44.425897 -19.9896061, -44.4254894 -19.9903534)",Rua Artur Pinto
283187643,,False,residential,False,103.383,"LINESTRING (-44.4262505 -19.9889487, -44.4270796 -19.989456)",Rua Juscelino Kubitschek
283187643,,False,residential,True,145.705,"LINESTRING (-44.4262505 -19.9889487, -44.4251132 -19.9881906)",Rua Juscelino Kubitschek
284421080,,False,residential,False,118.577,"LINESTRING (-44.4262505 -19.9889487, -44.4267722 -19.9880017)",Rua Artur Pinto
284421080,,False,residential,True,81.903,"LINESTRING (-44.4262505 -19.9889487, -44.425897 -19.9896061)",Rua Artur Pinto
283166270,,False,residential,False,135.183,"LINESTRING (-44.4267722 -19.9880017, -44.4256525 -19.9873928)",Rua Doutor Tomás de Andrade
283166270,,False,residential,True,10.47,"LINESTRING (-44.4267722 -19.9880017, -44.4268589 -19.9880489)",Rua Doutor Tomás de Andrade
284421080,,False,residential,True,118.577,"LINESTRING (-44.4267722 -19.9880017, -44.4262505 -19.9889487)",Rua Artur Pinto
228558386,,True,secondary,False,102.969,"LINESTRING (-44.424111 -19.9908186, -44.4250616 -19.9910625)",Avenida Prefeito José Surdo
283187647,,False,residential,False,60.338,"LINESTRING (-44.4246596 -19.9892679, -44.4241072 -19.9891099)",Rua Coronel Tomás de Andrade Passos
283187647,,False,residential,True,134.661,"LINESTRING (-44.4246596 -19.9892679, -44.425897 -19.9896061)",Rua Coronel Tomás de Andrade Passos
284421081,,False,residential,False,128.827,"LINESTRING (-44.4246596 -19.9892679, -44.4251132 -19.9881906)",Rua Doutor Dulfe Pinto
284421081,,False,residential,True,91.032,"LINESTRING (-44.4246596 -19.9892679, -44.4243414 -19.99003)",Rua Doutor Dulfe Pinto
283187643,,False,residential,False,145.705,"LINESTRING (-44.4251132 -19.9881906, -44.4262505 -19.9889487)",Rua Juscelino Kubitschek
