osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed
"[274710508, 1087576038]",True,2,"['Largo de São Bento', 'Rua Cesário Mota']",secondary,False,86.55000000000001,"LINESTRING (-47.460239 -23.5017593, -47.4601762 -23.5017167, -47.4600047 -23.5016119, -47.4598057 -23.5017983, -47.4597471 -23.5018339, -47.4596871 -23.5018497, -47.4596095 -23.501853, -47.4595435 -23.5018324)",,
1167674814,True,2,Praça Carlos de Campos,tertiary,False,69.633,"LINESTRING (-47.460239 -23.5017593, -47.4602907 -23.5016809, -47.4605912 -23.5012228)",,
1087577651,True,2,Rua Miranda Azevedo,tertiary,False,125.65200000000002,"LINESTRING (-47.4616563 -23.4996536, -47.4616883 -23.4996039, -47.4622258 -23.4987693, -47.4622829 -23.4986806)",,
1074982672,True,2,Rua Miranda Azevedo,tertiary,False,121.80499999999999,"LINESTRING (-47.461018 -23.5005795, -47.4610476 -23.5005366, -47.4615955 -23.4997418, -47.461622 -23.4997034, -47.4616563 -23.4996536)",,
1186510791,True,2,Rua da Penha,tertiary,False,159.373,"LINESTRING (-47.461018 -23.5005795, -47.4609796 -23.5005562, -47.4597546 -23.4999002, -47.4597183 -23.4998807, -47.4596698 -23.4998546)",,
265345636,True,2,Rua da Penha,tertiary,False,196.44,"LINESTRING (-47.4626653 -23.5014954, -47.4626141 -23.5014669, -47.4611107 -23.5006311, -47.4610678 -23.5006072, -47.461018 -23.5005795)",,
1087399446,True,2,Rua Professor Toledo,residential,False,29.087,"LINESTRING (-47.4626653 -23.5014954, -47.4626326 -23.5015437, -47.4625146 -23.5017175)",,
1087576038,True,2,Rua Cesário Mota,secondary,False,26.4,"LINESTRING (-47.4618193 -23.5027534, -47.4616058 -23.5026191)",,
48446238,True,2,Rua Miranda Azevedo,tertiary,False,108.69,"LINESTRING (-47.4622829 -23.4986806, -47.4628388 -23.4978466)",,
48446514,True,,Rua Manoel José da Fonseca,residential,False,146.731,"LINESTRING (-47.4622829 -23.4986806, -47.4618421 -23.4984099, -47.4617219 -23.4983326, -47.4611829 -23.4980053, -47.4610869 -23.497947)",,
905879232,True,3,Rua Padre Luiz,residential,False,31.117,"LINESTRING (-47.4610869 -23.497947, -47.4609112 -23.4981758)",,
1074982671,True,2,Rua Sete de Setembro,secondary,False,155.147,"LINESTRING (-47.4603314 -23.4989677, -47.4603801 -23.4989931, -47.4608111 -23.4992179, -47.4608415 -23.4992338, -47.4615585 -23.4996032, -47.4616021 -23.4996257, -47.4616563 -23.4996536)",,
1186510790,True,3,Rua Padre Luiz,residential,False,119.48800000000001,"LINESTRING (-47.4603314 -23.4989677, -47.4602825 -23.4990332, -47.4597286 -23.4997758, -47.4597021 -23.4998113, -47.4596698 -23.4998546)",,
844390819,True,3,Rua Padre Luiz,residential,False,183.701,"LINESTRING (-47.4596698 -23.4998546, -47.4592296 -23.5004415, -47.4591604 -23.5005338, -47.4589788 -23.5007759, -47.4587029 -23.5011555, -47.4586785 -23.501189, -47.4586559 -23.5012201)",,
"[1186510787, 1186510789]",True,2,Rua da Penha,tertiary,False,357.78200000000004,"LINESTRING (-47.4596698 -23.4998546, -47.4589168 -23.4994593, -47.4581169 -23.4990326, -47.4580723 -23.4990088, -47.4576822 -23.4988019, -47.4566407 -23.4982311)",,
1186513216,True,2,Rua de São Bento,secondary,False,40.515,"LINESTRING (-47.4586559 -23.5012201, -47.4584026 -23.5010431, -47.4583742 -23.5010233, -47.4583401 -23.500999)",,
936149536,True,2,Rua Dom Antônio Alvarenga,primary,False,7.774,"LINESTRING (-47.457145 -23.4966722, -47.4571664 -23.4966051)",BR-478,
936149536,True,2,Rua Dom Antônio Alvarenga,primary,False,39.246,"LINESTRING (-47.4570441 -23.4970128, -47.457145 -23.4966722)",BR-478,
154952801,True,,Rua Araçoiaba,residential,False,123.303,"LINESTRING (-47.4582195 -23.497273, -47.4571213 -23.49703, -47.4570877 -23.4970225, -47.4570441 -23.4970128)",,
936149534,True,2,Rua Comendador Oetterer,secondary,False,64.88,"LINESTRING (-47.4582195 -23.497273, -47.4580919 -23.4977346, -47.4580823 -23.4977693, -47.4580632 -23.4978386)",,
