osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,access
591698671,True,2,Avenida Barão do Rio Branco,primary,False,101.525,"LINESTRING (-43.3492124 -21.7633043, -43.3492001 -21.7633512, -43.3490978 -21.7637405, -43.3489876 -21.7641931)",MG-353,
118938595,True,,Rua Solano Braga,residential,False,48.182,"LINESTRING (-43.3511723 -21.7642464, -43.3510731 -21.7646698)",,
119144735,True,,Rua Carlota Malta,residential,False,78.331,"LINESTRING (-43.3511723 -21.7642464, -43.3504374 -21.764072)",,
252983724,True,,Rua Carlota Malta,residential,False,88.746,"LINESTRING (-43.3511723 -21.7642464, -43.3519971 -21.7644705)",,
118938597,False,,Rua Engenheiro Murilo M Andrade,residential,True,101.939,"LINESTRING (-43.3549153 -21.7633687, -43.3547302 -21.7642692)",,
118938596,True,,Rua Adolpho Chelles,residential,False,75.301,"LINESTRING (-43.3549153 -21.7633687, -43.3547303 -21.7633824, -43.3545157 -21.7633649, -43.3543749 -21.763326, -43.3542878 -21.7632749, -43.3542435 -21.763215)",,
118604759,True,2,Rua Santo Antônio,tertiary,False,122.54,"LINESTRING (-43.3505579 -21.7636012, -43.350853 -21.7625338)",,
118938606,True,,Rua Fernando Lobo,residential,False,78.866,"LINESTRING (-43.3505579 -21.7636012, -43.3512985 -21.7637743)",,
118938597,False,,Rua Engenheiro Murilo M Andrade,residential,False,23.112,"LINESTRING (-43.3546766 -21.764471, -43.3547302 -21.7642692)",,
118938604,True,,Rua Carlota Malta,residential,False,25.511,"LINESTRING (-43.3522373 -21.7645241, -43.3519971 -21.7644705)",,
967598144,False,,Rua Francisco Valê,residential,False,44.611,"LINESTRING (-43.3522373 -21.7645241, -43.3521246 -21.7649114)",,
118938597,False,,Rua Engenheiro Murilo M Andrade,residential,False,101.939,"LINESTRING (-43.3547302 -21.7642692, -43.3549153 -21.7633687)",,
118938597,False,,Rua Engenheiro Murilo M Andrade,residential,True,23.112,"LINESTRING (-43.3547302 -21.7642692, -43.3546766 -21.764471)",,
118604759,True,2,Rua Santo Antônio,tertiary,False,53.809,"LINESTRING (-43.3504374 -21.764072, -43.3505579 -21.7636012)",,
118938605,True,,Rua Redentor,residential,False,50.174,"LINESTRING (-43.3521245 -21.7641257, -43.3525735 -21.7642981)",,
"[967590041, 692109982]",True,,Rua Fernando Lobo,residential,False,108.14,"LINESTRING (-43.3521245 -21.7641257, -43.3521689 -21.7639986, -43.3512985 -21.7637743)",,
118939726,True,,Rua Oscár Vidal,residential,False,155.166,"LINESTRING (-43.3486333 -21.7649258, -43.347173 -21.7645972)",,
279772888,True,2,Avenida Barão do Rio Branco,primary,False,87.93599999999999,"LINESTRING (-43.3486333 -21.7649258, -43.3486693 -21.7648029, -43.3488568 -21.7641627)",MG-353,
279772886,True,3,Avenida Presidente Itamar Franco,primary,False,40.508,"LINESTRING (-43.3468518 -21.7643921, -43.3470809 -21.7646878)",,
118939733,True,,Rua Henrique Surerus,residential,False,17.445,"LINESTRING (-43.3468518 -21.7643921, -43.3469078 -21.764408, -43.3469666 -21.7644185, -43.3470148 -21.7644325)",,
118604759,True,2,Rua Santo Antônio,tertiary,False,82.551,"LINESTRING (-43.3501129 -21.7652303, -43.3503265 -21.7645149)",,
118939733,True,,Rua Henrique Surerus,residential,False,75.714,"LINESTRING (-43.3470148 -21.7644325, -43.3472276 -21.7637809)",,
591698679,True,2,Rua Espírito Santo,tertiary,False,93.05699999999999,"LINESTRING (-43.3472276 -21.7637809, -43.3471872 -21.7637671, -43.3467017 -21.7636403, -43.3466199 -21.7636285, -43.3464789 -21.7636215, -43.3463515 -21.7636443)",,
692109985,True,,Rua Redentor,residential,False,143.3,"LINESTRING (-43.3525735 -21.7642981, -43.3538424 -21.7648197)",,
118939725,True,,Rua Francisco Valê,residential,False,42.897,"LINESTRING (-43.3525735 -21.7642981, -43.3524383 -21.7643989, -43.3522373 -21.7645241)",,
118938603,True,,Rua Fernando Lobo,residential,False,40.535,"LINESTRING (-43.3519971 -21.7644705, -43.3521245 -21.7641257)",,
23725969,True,,Rua Espírito Santo,tertiary,False,111.861,"LINESTRING (-43.3521246 -21.7649114, -43.3510731 -21.7646698)",,
967598144,False,,Rua Francisco Valê,residential,True,44.611,"LINESTRING (-43.3521246 -21.7649114, -43.3522373 -21.7645241)",,
118939728,True,,Rua Oscár Vidal,residential,False,25.155,"LINESTRING (-43.347173 -21.7645972, -43.3471071 -21.7645594, -43.3470765 -21.7645301, -43.3470419 -21.7644833, -43.3470148 -21.7644325)",,
118939731,True,,,residential,False,13.997,"LINESTRING (-43.347173 -21.7645972, -43.347135 -21.7646226, -43.3471061 -21.7646544, -43.3470809 -21.7646878)",,
23725969,True,,Rua Espírito Santo,tertiary,False,86.673,"LINESTRING (-43.3529407 -21.7650934, -43.3521246 -21.7649114)",,
283593059,True,,Rua Tiradentes,tertiary,False,56.851,"LINESTRING (-43.3541389 -21.7594511, -43.3543105 -21.7589653)",,
23725972,True,,Rua Santo Antônio,tertiary,False,55.167,"LINESTRING (-43.3519582 -21.7582578, -43.3520789 -21.7577745)",,
23725972,True,,Rua Santo Antônio,tertiary,False,64.773,"LINESTRING (-43.3517973 -21.7588208, -43.3519075 -21.7584439, -43.3519582 -21.7582578)",,
118941281,True,,Rua Oswaldo Cruz,residential,False,251.78300000000002,"LINESTRING (-43.3517973 -21.7588208, -43.3519636 -21.7588706, -43.3541389 -21.7594511)",,
118941278,True,,Rua Pasteur,residential,False,255.35,"LINESTRING (-43.3543105 -21.7589653, -43.3519582 -21.7582578)",,
283593059,True,,Rua Tiradentes,tertiary,False,74.919,"LINESTRING (-43.3543105 -21.7589653, -43.3545088 -21.7583172)",,
965074052,True,2,Avenida Presidente Itamar Franco,primary,False,42.233,"LINESTRING (-43.3461146 -21.7633347, -43.3463515 -21.7636443)",,
"[119023722, 1149319463]",True,,Rua Batista de Oliveira,living_street,False,71.076,"LINESTRING (-43.3461146 -21.7633347, -43.3461658 -21.7633139, -43.3461958 -21.7632684, -43.3463593 -21.7627565)",,
1116599080,True,1,Rua Afonso Pinto da Mota,secondary,False,87.859,"LINESTRING (-43.3504349 -21.7580706, -43.34965 -21.7577658)",,
1116599081,True,2,Avenida Barão do Rio Branco,primary,False,128.256,"LINESTRING (-43.3504349 -21.7580706, -43.3504457 -21.7580241, -43.3505944 -21.7573812, -43.350673 -21.7571041, -43.3507174 -21.7569477)",MG-353,
946126350,True,4,Avenida Presidente Getúlio Vargas,secondary,False,142.197,"LINESTRING (-43.34965 -21.7577658, -43.3488736 -21.75837, -43.3485871 -21.7585785)",,
118692444,True,,Rua Marechal Deodoro,residential,False,172.549,"LINESTRING (-43.3520372 -21.7609753, -43.3536561 -21.7613592)",,
241194453,True,4,Avenida Presidente Getúlio Vargas,secondary,False,67.795,"LINESTRING (-43.3501031 -21.7573403, -43.3500669 -21.7574348, -43.34965 -21.7577658)",,
344322530,True,2,Avenida Presidente Getúlio Vargas,tertiary,False,80.601,"LINESTRING (-43.3501031 -21.7573403, -43.3502049 -21.7573583, -43.3507174 -21.7569477)",,
246443239,True,1,Rua Espírito Santo,tertiary,False,32.868,"LINESTRING (-43.3456573 -21.7634341, -43.3457761 -21.7634198, -43.3458405 -21.7633911, -43.3458794 -21.7633449, -43.3459034 -21.7632899)",,
350093592,True,,Rua Benjamin Constant,tertiary,False,194.911,"LINESTRING (-43.3530378 -21.7568304, -43.353646 -21.7571287, -43.354729 -21.7576077)",,
118604759,True,2,Rua Santo Antônio,tertiary,False,50.562,"LINESTRING (-43.3503265 -21.7645149, -43.3504374 -21.764072)",,
965084790,True,3,Rua Espírito Santo,tertiary,False,142.822,"LINESTRING (-43.3503265 -21.7645149, -43.3492624 -21.7642592, -43.3489876 -21.7641931)",,
279772886,True,3,Avenida Presidente Itamar Franco,primary,False,97.895,"LINESTRING (-43.3463515 -21.7636443, -43.3468518 -21.7643921)",,
965071882,True,2,Rua Batista de Oliveira,tertiary,False,12.685,"LINESTRING (-43.3463515 -21.7636443, -43.3462358 -21.7636826)",,
118938602,True,,Rua Halfeld,tertiary,False,81.389,"LINESTRING (-43.3525658 -21.7620354, -43.3518002 -21.7618617)",,
348735715,False,,,residential,False,20.312,"LINESTRING (-43.3525658 -21.7620354, -43.3525207 -21.7622132)",,
348735715,False,,,residential,True,20.312,"LINESTRING (-43.3525207 -21.7622132, -43.3525658 -21.7620354)",,
348735717,False,,Alameda Sir Winston Churchil,residential,False,65.081,"LINESTRING (-43.350853 -21.7625338, -43.3514604 -21.7626898)",,
"[23725972, 118604759]",True,2,Rua Santo Antônio,tertiary,False,94.955,"LINESTRING (-43.350853 -21.7625338, -43.351076 -21.7617595, -43.3510908 -21.7617089)",,
348735717,False,,Alameda Sir Winston Churchil,residential,True,65.081,"LINESTRING (-43.3514604 -21.7626898, -43.350853 -21.7625338)",,
348735717,False,,Alameda Sir Winston Churchil,residential,False,103.42999999999999,"LINESTRING (-43.3514604 -21.7626898, -43.351403 -21.7628066, -43.3522077 -21.763097)",,
348735718,False,,Alameda Sir Winston Churchil,residential,False,88.36800000000001,"LINESTRING (-43.3514604 -21.7626898, -43.3515475 -21.7625449, -43.3521786 -21.7627725)",,
348735717,False,,Alameda Sir Winston Churchil,residential,True,103.42999999999999,"LINESTRING (-43.3522077 -21.763097, -43.351403 -21.7628066, -43.3514604 -21.7626898)",,
348735718,False,,Alameda Sir Winston Churchil,residential,True,88.36800000000001,"LINESTRING (-43.3521786 -21.7627725, -43.3515475 -21.7625449, -43.3514604 -21.7626898)",,
279771327,True,2,Avenida Barão do Rio Branco,primary,False,87.77600000000001,"LINESTRING (-43.3489876 -21.7641931, -43.3488216 -21.7648356, -43.3487893 -21.7649607)",MG-353,
279771328,True,2,Rua Espírito Santo,tertiary,False,13.924,"LINESTRING (-43.3489876 -21.7641931, -43.3489258 -21.7641787, -43.3488568 -21.7641627)",,
118939729,True,,Rua Oscar Vidal,residential,False,139.935,"LINESTRING (-43.3487893 -21.7649607, -43.3501129 -21.7652303)",,
965074053,True,2,Avenida Presidente Itamar Franco,primary,False,15.128,"LINESTRING (-43.3462358 -21.7636826, -43.3461502 -21.7635722)",,
119351372,True,1,Rua Batista de Oliveira,tertiary,False,134.433,"LINESTRING (-43.3462358 -21.7636826, -43.3461711 -21.7637173, -43.3461104 -21.763747, -43.3460438 -21.7638386, -43.3457778 -21.7647718)",,
23495703,True,2,Avenida Presidente Itamar Franco,primary,False,40.434,"LINESTRING (-43.3461502 -21.7635722, -43.3459241 -21.7633136, -43.3459034 -21.7632899)",,
551928114,True,1,Rua Espírito Santo,tertiary,False,53.195,"LINESTRING (-43.3461502 -21.7635722, -43.3461145 -21.7635601, -43.3460865 -21.7635499, -43.3460402 -21.7635349, -43.3456573 -21.7634341)",,
964361605,False,,,living_street,True,27.889,"LINESTRING (-43.3471773 -21.7598615, -43.3472446 -21.7596186)",,
805157634,True,,Rua Batista de Oliveira,living_street,False,197.837,"LINESTRING (-43.3471773 -21.7598615, -43.3471402 -21.7599957, -43.3469199 -21.7607335, -43.3466881 -21.7615816)",,
805157635,False,1,Rua Marechal Deodoro,living_street,True,272.102,"LINESTRING (-43.3471773 -21.7598615, -43.3475916 -21.7599482, -43.3478088 -21.7599973, -43.3482294 -21.7600963, -43.348614 -21.7601818, -43.3488973 -21.7602532, -43.3497339 -21.7604525)",,
965010085,True,2,Avenida Francisco Bernardino,secondary,False,17.807,"LINESTRING (-43.3470888 -21.7567723, -43.3472211 -21.7566696)",,
23725975,True,,Rua Hipólito Caron,residential,False,160.87,"LINESTRING (-43.3470888 -21.7567723, -43.3471326 -21.7567778, -43.3471628 -21.7567972, -43.3471831 -21.7568272, -43.3471809 -21.7568747, -43.3468495 -21.758126)",,
118938602,True,,Rua Halfeld,tertiary,False,75.205,"LINESTRING (-43.3518002 -21.7618617, -43.3510908 -21.7617089)",,
119066220,True,,Rua Gilberto de Alencar,residential,False,101.557,"LINESTRING (-43.3518002 -21.7618617, -43.3520372 -21.7609753)",,
23725972,True,,Rua Santo Antônio,tertiary,False,103.029,"LINESTRING (-43.3510908 -21.7617089, -43.3512236 -21.7612336, -43.3513345 -21.760837, -43.3513424 -21.7608123)",,
118694295,False,,Rua Halfeld,residential,True,90.47399999999999,"LINESTRING (-43.3510908 -21.7617089, -43.3510272 -21.7616938, -43.3502398 -21.7615156)",,destination
23725972,True,,Rua Santo Antônio,tertiary,False,80.902,"LINESTRING (-43.3513424 -21.7608123, -43.3515036 -21.7601003)",,
118692444,True,,Rua Marechal Deodoro,residential,False,74.007,"LINESTRING (-43.3513424 -21.7608123, -43.3520372 -21.7609753)",,
805157635,False,1,Rua Marechal Deodoro,living_street,False,272.102,"LINESTRING (-43.3497339 -21.7604525, -43.3488973 -21.7602532, -43.348614 -21.7601818, -43.3482294 -21.7600963, -43.3478088 -21.7599973, -43.3475916 -21.7599482, -43.3471773 -21.7598615)",,
118933674,True,,Rua Coronel Vital Monteiro,residential,False,161.356,"LINESTRING (-43.3526934 -21.7578029, -43.3529455 -21.75767, -43.353066 -21.75762, -43.3531303 -21.7576026, -43.35319 -21.7576027, -43.3532618 -21.7576283, -43.3533168 -21.757665, -43.353406 -21.7577419, -43.3535385 -21.7578569, -43.3539671 -21.7582005)",,
