osmid,oneway,lanes,name,highway,junction,reversed,length,geometry,maxspeed,width,access
"[278512812, 29468389]",True,,Rua dos Goitacazes,residential,,False,127.03800000000001,"LINESTRING (-43.9433885 -19.921865, -43.9423929 -19.9221235, -43.9422545 -19.9222351)",,,
"[278726720, 227812175]",True,3,Avenida Amazonas,primary,,False,166.082,"LINESTRING (-43.9433885 -19.921865, -43.9427408 -19.9214931, -43.9426707 -19.9214529, -43.9425239 -19.9213686, -43.9420666 -19.9211059, -43.9420327 -19.9210865)",60,,
29468410,True,2,Rua Curitiba,tertiary,,False,21.815,"LINESTRING (-43.9419026 -19.9210118, -43.9419516 -19.9212025)",,,
288919988,True,3,Avenida Amazonas,primary,,False,10.497,"LINESTRING (-43.9419026 -19.9210118, -43.9418169 -19.9209626)",60,,
288919988,True,3,Avenida Amazonas,primary,,False,165.754,"LINESTRING (-43.9418169 -19.9209626, -43.9404638 -19.9201856)",60,,
"[278514504, 29468409]",True,,Rua dos Tupis,residential,,False,131.179,"LINESTRING (-43.9418169 -19.9209626, -43.9406886 -19.9212295, -43.9405999 -19.92125)",40,,
4498809,True,3,Praça Raul Soares,secondary,circular,False,56.312,"LINESTRING (-43.9444466 -19.922277, -43.9445394 -19.9221759, -43.9446859 -19.9220648, -43.9448722 -19.921977)",,,
1168416177,True,3,Avenida Amazonas,primary,,False,29.392,"LINESTRING (-43.9444466 -19.922277, -43.9445715 -19.9222487, -43.9447173 -19.9222061)",,,
5152341,True,3,Avenida Bias Fortes,secondary,,False,98.402,"LINESTRING (-43.9455127 -19.9220085, -43.9455652 -19.9219245, -43.9459888 -19.9212451)",,,
889471502,True,3,Praça Raul Soares,secondary,circular,False,13.508,"LINESTRING (-43.9455127 -19.9220085, -43.9455817 -19.9220412, -43.9456254 -19.9220676)",,,
9704153,True,3,Avenida Amazonas,primary,,False,98.42699999999999,"LINESTRING (-43.9459386 -19.9230587, -43.9459762 -19.9231194, -43.9460099 -19.9231552, -43.9460826 -19.923201, -43.9463901 -19.9233701, -43.9467053 -19.9235562)",60,11,
965707623,True,3,Praça Raul Soares,secondary,circular,False,21.613,"LINESTRING (-43.9459386 -19.9230587, -43.9458888 -19.9231519, -43.9458348 -19.9232263)",,,
279160690,True,,Rua Araguari,residential,,False,139.007,"LINESTRING (-43.9486613 -19.920576, -43.9486397 -19.9204887, -43.9484882 -19.9198921, -43.9483409 -19.9193628)",,,
970173985,True,3,Avenida Bias Fortes,secondary,,False,162.579,"LINESTRING (-43.9461905 -19.9209313, -43.9468618 -19.9198466, -43.9469738 -19.9196682)",,,
85696712,True,2,Rua dos Goitacazes,secondary,,False,20.906,"LINESTRING (-43.9459888 -19.9212451, -43.9461832 -19.921201)",,,
85696713,True,2,Rua Rio Grande do Sul,tertiary,,False,15.21,"LINESTRING (-43.9459888 -19.9212451, -43.9461078 -19.9213238)",,,
282335130,True,3,Avenida Bias Fortes,secondary,,False,40.769,"LINESTRING (-43.9459888 -19.9212451, -43.9461905 -19.9209313)",,,
28975076,True,2,Rua Rio Grande do Sul,tertiary,,False,118.609,"LINESTRING (-43.9461078 -19.9213238, -43.9463691 -19.9223618)",,,
970173986,True,3,Avenida Bias Fortes,secondary,,False,96.917,"LINESTRING (-43.9461078 -19.9213238, -43.9456807 -19.9219981, -43.9456254 -19.9220676)",,,
965645621,True,2,Rua dos Goitacazes,residential,,False,34.806,"LINESTRING (-43.9461832 -19.921201, -43.9465055 -19.9211225)",,,
965645623,True,3,Avenida Bias Fortes,secondary,,False,15.767,"LINESTRING (-43.9461832 -19.921201, -43.9461078 -19.9213238)",,,
278736312,True,3,Rua São Paulo,tertiary,,False,12.155000000000001,"LINESTRING (-43.9412985 -19.9237334, -43.9412892 -19.9236795, -43.9412799 -19.9236255)",40,,
964420429,True,3,Rua Curitiba,tertiary,,False,133.286,"LINESTRING (-43.9425833 -19.9234401, -43.9428877 -19.9246041)",,,
"[966301925, 253082622]",True,3,Avenida Augusto de Lima,secondary,,False,138.229,"LINESTRING (-43.9425833 -19.9234401, -43.9422247 -19.9235288, -43.9416109 -19.9236612, -43.9415639 -19.923672, -43.9412985 -19.9237334)",,,
279160683,True,3,Avenida Augusto de Lima,secondary,,False,141.01999999999998,"LINESTRING (-43.9463691 -19.9223618, -43.9463978 -19.9223548, -43.9476755 -19.9220458)",,,
279160693,True,2,Rua Rio Grande do Sul,tertiary,,False,15.159,"LINESTRING (-43.9463691 -19.9223618, -43.9463972 -19.922468, -43.9464041 -19.9224941)",,,
279160690,True,,Rua Araguari,residential,,False,132.601,"LINESTRING (-43.9489706 -19.9217325, -43.9489489 -19.9216541, -43.9486835 -19.9206617, -43.9486613 -19.920576)",,,
279162773,True,3,Rua dos Tupis,tertiary,,False,15.26,"LINESTRING (-43.9443932 -19.9203004, -43.9445353 -19.920269)",,,
279162763,True,3,Avenida Olegário Maciel,secondary,,False,140.066,"LINESTRING (-43.9443932 -19.9203004, -43.9443511 -19.9201467, -43.9440844 -19.9191735, -43.9440569 -19.9190811)",,,
279162772,True,,Rua dos Tamoios,residential,,False,90.328,"LINESTRING (-43.9440569 -19.9190811, -43.9432227 -19.9192927)",,,
965969562,True,3,Avenida Bias Fortes,secondary,,False,160.307,"LINESTRING (-43.9432444 -19.9259491, -43.9424701 -19.9271935)",,,
256924424,True,3,Rua Curitiba,tertiary,,False,127.628,"LINESTRING (-43.9432444 -19.9259491, -43.9433089 -19.9260941, -43.9435893 -19.927049)",,,
965755555,True,3,Avenida Bias Fortes,secondary,,False,14.773,"LINESTRING (-43.943114 -19.9258772, -43.9431842 -19.9257619)",,,
965755556,True,3,Rua dos Timbiras,tertiary,,False,122.451,"LINESTRING (-43.943114 -19.9258772, -43.9428294 -19.9259347, -43.9419781 -19.9261452)",,,
256924423,True,3,Avenida Bias Fortes,secondary,,False,174.973,"LINESTRING (-43.9431842 -19.9257619, -43.9440323 -19.9244053)",,,
256924427,True,4,Rua Curitiba,tertiary,,False,10.49,"LINESTRING (-43.9431842 -19.9257619, -43.9432082 -19.9258535)",,,
256924421,True,3,Avenida Bias Fortes,secondary,,False,188.736,"LINESTRING (-43.9442279 -19.924344, -43.9433507 -19.9257685, -43.9433292 -19.9258157)",,,
890522215,True,1,Rua Santa Catarina,residential,,False,134.328,"LINESTRING (-43.9442279 -19.924344, -43.9443606 -19.9249386, -43.9445141 -19.9255215)",,,
256924423,True,3,Avenida Bias Fortes,secondary,,False,24.901,"LINESTRING (-43.9440323 -19.9244053, -43.9441073 -19.9242826, -43.9441511 -19.9242112)",,,
"[29468394, 965755557]",True,1,Rua dos Guajajaras,residential,,False,128.21800000000002,"LINESTRING (-43.9440323 -19.9244053, -43.9439579 -19.9243226, -43.9428877 -19.9246041)",,,
85696710,True,3,Rua dos Guajajaras,tertiary,,False,14.729,"LINESTRING (-43.9442722 -19.9242789, -43.9441511 -19.9242112)",,,
256924421,True,3,Avenida Bias Fortes,secondary,,False,8.593,"LINESTRING (-43.9442722 -19.9242789, -43.9442279 -19.924344)",,,
4567163,True,4,Rua Santa Catarina,tertiary,,False,125.162,"LINESTRING (-43.9441511 -19.9242112, -43.9438881 -19.9232361, -43.9438406 -19.9231251)",,,
256924423,True,3,Avenida Bias Fortes,secondary,,False,103.596,"LINESTRING (-43.9441511 -19.9242112, -43.9445767 -19.9235059, -43.9446153 -19.9234408, -43.9446394 -19.9234005)",,,
4498809,True,3,Praça Raul Soares,secondary,circular,False,17.193,"LINESTRING (-43.9447811 -19.9234781, -43.9447396 -19.92346, -43.9447071 -19.9234442, -43.9446394 -19.9234005)",,,
5173525,True,3,Avenida Bias Fortes,secondary,,False,103.796,"LINESTRING (-43.9447811 -19.9234781, -43.9447463 -19.923518, -43.9447102 -19.9235749, -43.9442988 -19.9242382, -43.9442722 -19.9242789)",,,
4498809,True,3,Praça Raul Soares,secondary,circular,False,47.609,"LINESTRING (-43.9458348 -19.9232263, -43.9457328 -19.9233421, -43.9456141 -19.9234245, -43.9454837 -19.9234902)",,,
965707624,True,3,Avenida Amazonas,primary,,False,34.962,"LINESTRING (-43.9458348 -19.9232263, -43.9456684 -19.9232519, -43.9455196 -19.9233207)",,,
29468392,False,,Rua Santa Catarina,residential,,False,125.27,"LINESTRING (-43.9445141 -19.9255215, -43.9448438 -19.9266046)",,,
278724838,True,3,Rua dos Timbiras,tertiary,,False,128.11599999999999,"LINESTRING (-43.9445141 -19.9255215, -43.9434044 -19.925796, -43.9433292 -19.9258157)",,,
278724838,True,3,Rua dos Timbiras,tertiary,,False,131.751,"LINESTRING (-43.9457337 -19.9252228, -43.9445141 -19.9255215)",,,
965749899,True,3,Avenida Olegário Maciel,secondary,,False,141.51,"LINESTRING (-43.9457337 -19.9252228, -43.9454077 -19.9240693, -43.9453859 -19.9239929)",,,
278724836,True,3,Rua dos Timbiras,tertiary,,False,18.081,"LINESTRING (-43.9459011 -19.9251819, -43.9457337 -19.9252228)",,,
965749901,True,3,Avenida Olegário Maciel,secondary,,False,141.166,"LINESTRING (-43.9459011 -19.9251819, -43.9462363 -19.9264117)",,,
244672380,True,3,Rua dos Timbiras,tertiary,,False,135.013,"LINESTRING (-43.9483434 -19.9245934, -43.9482522 -19.9246115, -43.9470909 -19.9248893)",,,
"[279485075, 278292894]",True,3,Avenida Amazonas,primary,,False,205.716,"LINESTRING (-43.9483434 -19.9245934, -43.9467671 -19.9237388, -43.9467106 -19.9237081, -43.9466387 -19.9236692)",,,
244672375,True,3,Avenida Amazonas,primary,,False,22.512,"LINESTRING (-43.948526 -19.9245601, -43.9487149 -19.9246573)",60,,
727630527,True,3,Rua dos Timbiras,tertiary,,False,19.445,"LINESTRING (-43.948526 -19.9245601, -43.9483434 -19.9245934)",,,
256924426,True,3,Rua dos Timbiras,tertiary,,False,13.329,"LINESTRING (-43.9433292 -19.9258157, -43.9432082 -19.9258535)",,,
965969562,True,3,Avenida Bias Fortes,secondary,,False,17.281,"LINESTRING (-43.9433292 -19.9258157, -43.9432444 -19.9259491)",,,
964729568,True,3,Rua dos Timbiras,tertiary,,False,102.501,"LINESTRING (-43.9496814 -19.9242834, -43.9487315 -19.9245119)",,,
28975508,True,,Rua Araguari,residential,,False,145.903,"LINESTRING (-43.9496814 -19.9242834, -43.949654 -19.9241881, -43.9493322 -19.923013)",,,
278931269,True,,Rua Mato Grosso,residential,,False,129.597,"LINESTRING (-43.9473669 -19.920917, -43.9473843 -19.9209793, -43.9476548 -19.92197, -43.9476652 -19.9220079, -43.9476755 -19.9220458)",,,
279484950,True,,Rua dos Goitacazes,residential,,False,140.531,"LINESTRING (-43.9473669 -19.920917, -43.9474705 -19.9208895, -43.9485607 -19.9206022, -43.9486613 -19.920576)",,,
279160683,True,3,Avenida Augusto de Lima,secondary,,False,139.802,"LINESTRING (-43.9476755 -19.9220458, -43.947817 -19.9220116, -43.9488234 -19.9217683, -43.9488775 -19.9217552, -43.9489706 -19.9217325)",,,
28975217,True,1,Rua Mato Grosso,residential,,False,23.02,"LINESTRING (-43.9481281 -19.9243352, -43.9482469 -19.9243051, -43.9482656 -19.9242861, -43.9482737 -19.9242678, -43.9482715 -19.9242222)",,,
970173564,True,3,Avenida Amazonas,primary,,False,48.536,"LINESTRING (-43.9481281 -19.9243352, -43.9484025 -19.9244886, -43.948526 -19.9245601)",60,,
40863986,True,,Rua dos Guajajaras,residential,,False,128.46,"LINESTRING (-43.9468363 -19.9236328, -43.9480233 -19.923334)",,,
815576213,True,3,Avenida Amazonas,primary,,False,156.007,"LINESTRING (-43.9468363 -19.9236328, -43.9475387 -19.9240106, -43.9477787 -19.9241399, -43.9481281 -19.9243352)",60,,
221973630,True,,Rua Mato Grosso,residential,,False,131.051,"LINESTRING (-43.9470157 -19.9195965, -43.9467339 -19.9184481)",,,
253082623,True,3,Avenida Bias Fortes,secondary,,False,5.797,"LINESTRING (-43.9470157 -19.9195965, -43.947042 -19.9195506)",,,
253082623,True,3,Avenida Bias Fortes,secondary,,False,9.097,"LINESTRING (-43.9469738 -19.9196682, -43.9470157 -19.9195965)",,,
278724707,False,,Rua dos Aimorés,residential,,True,140.326,"LINESTRING (-43.9487303 -19.9258055, -43.9474292 -19.9261159)",,,
280242452,False,,Rua Mato Grosso,residential,,True,138.705,"LINESTRING (-43.9487303 -19.9258055, -43.9490498 -19.9270162)",,,
"[278291118, 276285143]",True,1,Rua dos Aimorés,residential,,False,126.14899999999999,"LINESTRING (-43.9487303 -19.9258055, -43.9497661 -19.9255464, -43.9497794 -19.9255049, -43.9497814 -19.9254681, -43.9497647 -19.9254242)",,,
278724707,False,,Rua dos Aimorés,residential,,False,140.326,"LINESTRING (-43.9474292 -19.9261159, -43.9487303 -19.9258055)",,,
278724707,False,,Rua dos Aimorés,residential,,True,128.968,"LINESTRING (-43.9474292 -19.9261159, -43.9462363 -19.9264117)",,,
279485073,True,,Rua Rio Grande do Sul,residential,,False,140.902,"LINESTRING (-43.9474292 -19.9261159, -43.9470909 -19.9248893)",,,
280242452,False,,Rua Mato Grosso,residential,,False,138.705,"LINESTRING (-43.9490498 -19.9270162, -43.9487303 -19.9258055)",,,
964426080,False,,Rua dos Aimorés,residential,,True,111.665,"LINESTRING (-43.9460769 -19.9264498, -43.9450383 -19.9266845)",,,
965749900,True,3,Avenida Olegário Maciel,secondary,,False,141.074,"LINESTRING (-43.9460769 -19.9264498, -43.9459232 -19.925903, -43.9458817 -19.9257555, -43.9458517 -19.9256485, -43.9457936 -19.925442, -43.9457749 -19.9253754, -43.9457337 -19.9252228)",,,
964426078,True,,,residential,roundabout,False,4.456,"LINESTRING (-43.9449409 -19.9267266, -43.9449233 -19.9267631)",,,
28093730,True,3,Avenida Bias Fortes,secondary,,False,153.44299999999998,"LINESTRING (-43.9470582 -19.9197459, -43.9469608 -19.919906, -43.9463443 -19.9209516)",,,
278931269,True,,Rua Mato Grosso,residential,,False,134.165,"LINESTRING (-43.9470582 -19.9197459, -43.9473374 -19.9208177, -43.9473669 -19.920917)",,,
8097828,True,3,Praça Raul Soares (Pista Interna),primary,,False,171.928,"LINESTRING (-43.9447173 -19.9222061, -43.9448117 -19.9221443, -43.9448527 -19.9221251, -43.9449203 -19.9221035, -43.94497 -19.9220894, -43.9450883 -19.9220677, -43.9452266 -19.9220708, -43.9453286 -19.9220892, -43.9454151 -19.922115, -43.9455038 -19.9221597, -43.9455587 -19.9221936, -43.9456388 -19.9222524, -43.9457059 -19.9223194, -43.9457798 -19.9224201, -43.9458316 -19.9225204, -43.9458516 -19.9225723, -43.9458618 -19.9227117, -43.9458619 -19.9227917)",,,
113650719,True,1,,primary_link,,False,70.96700000000001,"LINESTRING (-43.9458619 -19.9227917, -43.9458351 -19.9229223, -43.9458077 -19.922982, -43.9457623 -19.9230781, -43.9456797 -19.9231854, -43.9456369 -19.923227, -43.9455196 -19.9233207)",,,
967685429,True,3,Avenida Amazonas,primary,,False,31.376,"LINESTRING (-43.9458619 -19.9227917, -43.9458818 -19.9229651, -43.9459386 -19.9230587)",,,
278513594,True,3,Rua Curitiba,tertiary,,False,12.627,"LINESTRING (-43.9422199 -19.9221263, -43.9422545 -19.9222351)",,,
727630525,True,3,Rua São Paulo,tertiary,,False,137.126,"LINESTRING (-43.9416207 -19.9249288, -43.9414644 -19.9243456, -43.9413579 -19.9239479, -43.9413207 -19.9238091, -43.9412985 -19.9237334)",40,,
28975065,True,3,Rua dos Guajajaras,tertiary,,False,15.882,"LINESTRING (-43.9466387 -19.9236692, -43.9464927 -19.9237087)",,,
965707624,True,3,Avenida Amazonas,primary,,False,97.415,"LINESTRING (-43.9466387 -19.9236692, -43.9459646 -19.9233028, -43.9458348 -19.9232263)",,,
29221208,True,,Rua dos Tupis,residential,,False,7.473,"LINESTRING (-43.941886 -19.9209454, -43.9418169 -19.9209626)",,,
278514542,True,2,Rua Curitiba,tertiary,,False,7.585,"LINESTRING (-43.941886 -19.9209454, -43.9419026 -19.9210118)",,,
279160688,True,3,Avenida Olegário Maciel,secondary,,False,141.283,"LINESTRING (-43.9447254 -19.921532, -43.9443932 -19.9203004)",,,
279160695,True,4,Rua dos Goitacazes,secondary,,False,14.517,"LINESTRING (-43.9447254 -19.921532, -43.9448604 -19.9215014)",,,
1200947407,True,3,Rua Santa Catarina,tertiary,,False,13.463,"LINESTRING (-43.9438406 -19.9231251, -43.943793 -19.9230126)",,,
"[279160681, 964435739, 964420431]",True,"['2', '3']",Avenida Augusto de Lima,secondary,,False,136.028,"LINESTRING (-43.9438406 -19.9231251, -43.9435325 -19.923206, -43.9428342 -19.9233778, -43.9426198 -19.9234305, -43.9425833 -19.9234401)",,,
4498809,True,3,Praça Raul Soares,secondary,circular,False,75.765,"LINESTRING (-43.9454837 -19.9234902, -43.9453701 -19.9235306, -43.945301 -19.9235488, -43.9451881 -19.923553, -43.9450299 -19.9235479, -43.9448622 -19.9235091, -43.9447811 -19.9234781)",,,
"[515874486, 5171071]",True,3,Avenida Olegário Maciel,secondary,,False,51.574,"LINESTRING (-43.9454837 -19.9234902, -43.9454886 -19.9235751, -43.9454919 -19.9236187, -43.9455308 -19.9237873, -43.9455697 -19.9239457)",,,
278725055,True,3,Rua dos Guajajaras,tertiary,,False,19.918,"LINESTRING (-43.9455697 -19.9239457, -43.9453859 -19.9239929)",,,
278725054,True,3,Avenida Olegário Maciel,secondary,,False,141.75900000000001,"LINESTRING (-43.9455697 -19.9239457, -43.9457065 -19.9244487, -43.9457195 -19.9244933, -43.9459011 -19.9251819)",,,
135411842,True,,Rua Santa Catarina,residential,,False,122.616,"LINESTRING (-43.9433557 -19.9216678, -43.9433827 -19.9215804, -43.9433867 -19.9214278, -43.9433167 -19.9211779, -43.9432492 -19.9209367, -43.9431091 -19.9208018, -43.9430615 -19.9206454)",,,
282340560,True,3,Avenida Amazonas,primary,,False,33.425,"LINESTRING (-43.9433557 -19.9216678, -43.943507 -19.9217523, -43.9436306 -19.9218213)",60,,
8097827,True,3,Praça Raul Soares,primary,,False,169.594,"LINESTRING (-43.9455196 -19.9233207, -43.9454297 -19.9233696, -43.9453332 -19.9234086, -43.9452009 -19.9234249, -43.9450806 -19.9234256, -43.9449053 -19.9233932, -43.9447775 -19.9233391, -43.9446258 -19.9232257, -43.9445198 -19.9230841, -43.9444796 -19.9229984, -43.9444541 -19.9229207, -43.9444268 -19.922776, -43.9444382 -19.9226633)",,,
5171177,True,3,Avenida Olegário Maciel,secondary,,False,51.807,"LINESTRING (-43.9448722 -19.921977, -43.9447254 -19.921532)",,,
