osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,access
710065143,True,Avenida Coronel Prates,secondary,False,266.476,"LINESTRING (-43.8681613 -16.723379, -43.869906 -16.7250969)",,,,
126223083,True,Avenida Coronel Prates,secondary,False,56.362,"LINESTRING (-43.8709782 -16.7261263, -43.8713425 -16.726494)",,,,
126223096,True,Rua Barão do Rio Branco,residential,False,142.13299999999998,"LINESTRING (-43.8709782 -16.7261263, -43.8721898 -16.725865, -43.8722183 -16.725853, -43.8722725 -16.7258249)",,,,
160635757,False,Avenida Cula Mangabeira,secondary,False,16.809,"LINESTRING (-43.8706264 -16.7300165, -43.8707533 -16.7301064)",2,BR-251;BR-365,60,yes
126223068,True,Avenida Deputado Esteves Rodrigues,tertiary,False,140.398,"LINESTRING (-43.8706264 -16.7300165, -43.8709494 -16.7295507, -43.8713558 -16.7289647)",,,,
224395448,False,Avenida Cula Mangabeira,secondary,True,68.43,"LINESTRING (-43.8706264 -16.7300165, -43.8702005 -16.7296071, -43.8701729 -16.7295805)",,,,
155516200,False,Rua Ariosto Guarinello,residential,False,106.749,"LINESTRING (-43.8718312 -16.7309849, -43.8728196 -16.7308247)",,,,
547957418,False,Avenida Cula Mangabeira,secondary,False,90.996,"LINESTRING (-43.8718312 -16.7309849, -43.8719287 -16.7317979)",2,BR-251;BR-365,60,yes
547957418,False,Avenida Cula Mangabeira,secondary,True,13.936,"LINESTRING (-43.8718312 -16.7309849, -43.8718192 -16.7308601)",2,BR-251;BR-365,60,yes
496681854,True,Rua Urbino Viana,residential,False,109.859,"LINESTRING (-43.8719287 -16.7317979, -43.8729485 -16.7316485)",,,,
547957418,False,Avenida Cula Mangabeira,secondary,True,90.996,"LINESTRING (-43.8719287 -16.7317979, -43.8718312 -16.7309849)",2,BR-251;BR-365,60,yes
126231804,True,Rua Tupiniquins,residential,False,88.994,"LINESTRING (-43.8729222 -16.7251059, -43.8737359 -16.7249235)",,,,
155516179,False,Rua Augusto Getúlio,residential,False,101.761,"LINESTRING (-43.8729222 -16.7251059, -43.8730264 -16.7260156)",,,,
941853248,False,Rua Lírio Brant,residential,False,125.484,"LINESTRING (-43.8741749 -16.7267427, -43.873068 -16.7263557)",,,,
