osmid,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,lanes
108331018,,Rua Venceslau Brás,residential,False,True,34.025,"LINESTRING (-42.028956 -22.9693907, -42.0289841 -22.9696956)",,,
261830129,,Rua Martins Afonso,residential,True,False,59.835,"LINESTRING (-42.028956 -22.9693907, -42.0288185 -22.9688677)",,,
288839059,RJ-140,Avenida General Bruno Martins,primary,True,False,137.192,"LINESTRING (-42.0270784 -22.9637328, -42.0269939 -22.9634636, -42.0269928 -22.9633864, -42.0269899 -22.9631895, -42.0269827 -22.962945, -42.0269698 -22.9625103)",,60,
970635855,,Travessa João José de Andrade,residential,False,False,128.09799999999998,"LINESTRING (-42.0270784 -22.9637328, -42.027007 -22.963812, -42.026956 -22.963941, -42.026921 -22.964126, -42.026883 -22.964208, -42.026801 -22.964307, -42.0264636 -22.9645985, -42.0263857 -22.9646429)",,,
108331004,RJ-102,Rua Nilo Peçanha,secondary,False,True,38.316,"LINESTRING (-42.0217086 -22.9684547, -42.0213807 -22.9686208)",,,
111500829,,Travessa Damasceno Barreto,residential,False,False,92.913,"LINESTRING (-42.0217086 -22.9684547, -42.0212433 -22.9677373)",,,
108331004,RJ-102,Rua Nilo Peçanha,secondary,False,False,57.354,"LINESTRING (-42.0217086 -22.9684547, -42.0218414 -22.9683843, -42.021993 -22.9682818, -42.0221559 -22.9681472)",,,
261817267,RJ-140,Avenida General Bruno Martins,primary,True,False,48.525,"LINESTRING (-42.029303 -22.9649987, -42.0292436 -22.964946, -42.0291907 -22.9648818, -42.0291357 -22.9648176, -42.0289633 -22.9646991)",,,
261826596,,Avenida Liberdade,secondary,True,False,48.192,"LINESTRING (-42.0259193 -22.9700755, -42.0259479 -22.9705081)",,,
261830019,,Rua José de Alencar,residential,False,True,38.827,"LINESTRING (-42.0259193 -22.9700755, -42.0262979 -22.970055)",,,
843129069,,,residential,False,False,17.304000000000002,"LINESTRING (-42.0259193 -22.9700755, -42.0258248 -22.9700797, -42.0257504 -22.9700809)",,,
288839059,RJ-140,Avenida General Bruno Martins,primary,True,False,223.391,"LINESTRING (-42.0289633 -22.9646991, -42.0286868 -22.9645823, -42.0274472 -22.9640588, -42.0272514 -22.9639193, -42.0270784 -22.9637328)",,60,
241187752,,Travessa D,residential,False,False,35.79,"LINESTRING (-42.0287186 -22.9682707, -42.0288809 -22.9682559, -42.0290659 -22.9682343)",,,
261830129,,Rua Martins Afonso,residential,True,False,124.238,"LINESTRING (-42.0287186 -22.9682707, -42.0287025 -22.9680367, -42.0286998 -22.9676249, -42.0287447 -22.9671557)",,,
978116283,RJ-102,Avenida Governador Leonel de Moura Brizola,secondary,False,False,8.6,"LINESTRING (-42.0230544 -22.9676027, -42.0231334 -22.9675764)",,,
108331014,,Rua Rodrigues Alves,secondary,True,False,17.038,"LINESTRING (-42.0230544 -22.9676027, -42.0230417 -22.9676959, -42.0230353 -22.9677549)",,,
843759978,RJ-102,Rua Nilo Peçanha,secondary,False,True,17.025,"LINESTRING (-42.0230544 -22.9676027, -42.0229572 -22.9676323, -42.0228975 -22.9676533)",,,
843911826,,,secondary,True,False,2.529,"LINESTRING (-42.0232838 -22.9683038, -42.0233076 -22.9683099)",,,
261834070,RJ-102,Avenida Governador Leonel de Moura Brizola,secondary,False,False,36.491,"LINESTRING (-42.0262929 -22.9672651, -42.0266493 -22.9672693)",,,
261834070,RJ-102,Avenida Governador Leonel de Moura Brizola,secondary,False,True,13.588,"LINESTRING (-42.0262929 -22.9672651, -42.0261602 -22.9672674)",,,
111500833,,Rua Marechal Deodoro da Fonseca,residential,True,False,60.709999999999994,"LINESTRING (-42.0262929 -22.9672651, -42.0262188 -22.9674175, -42.0260612 -22.9677323, -42.0260458 -22.9677614)",,,
111501225,,Rua Benjamim Constant,residential,False,True,149.582,"LINESTRING (-42.0245095 -22.9683905, -42.0245209 -22.969545, -42.0245491 -22.9697339)",,,
261826597,,Rua Padre José de Anchieta,secondary,True,False,54.271,"LINESTRING (-42.0245095 -22.9683905, -42.0244545 -22.9683723, -42.0244103 -22.9683646, -42.024358 -22.9683608, -42.0239838 -22.968363)",,,
261826598,,Rua Benjamim Constant,residential,False,False,12.58,"LINESTRING (-42.0245095 -22.9683905, -42.0245064 -22.9683614, -42.0245062 -22.9682775)",,,
109484351,,Rua Júlia Antunes da Costa,residential,False,False,68.97999999999999,"LINESTRING (-42.0259304 -22.965882, -42.0257802 -22.9658653, -42.0256434 -22.9658227, -42.0255321 -22.9657486, -42.0254852 -22.9656838, -42.0254537 -22.965543)",,,
109484351,,Rua Júlia Antunes da Costa,residential,False,True,186.19400000000002,"LINESTRING (-42.0259304 -22.965882, -42.0259915 -22.965853, -42.0260485 -22.9658159, -42.026092 -22.9657425, -42.0260967 -22.9655949, -42.0260096 -22.9654585, -42.0258654 -22.9653066, -42.025813 -22.965228, -42.025799 -22.965157, -42.025803 -22.965068, -42.025854 -22.964964, -42.025936 -22.964889, -42.0263857 -22.9646429)",,,
289058707,,Travessa Tomé de Souza,residential,False,False,80.07600000000001,"LINESTRING (-42.0259304 -22.965882, -42.0257393 -22.9661938, -42.0256434 -22.9662216, -42.025504 -22.9661944, -42.0253658 -22.9661401)",,,
261817260,,Rua Manoel Duarte,residential,False,True,63.86,"LINESTRING (-42.0232999 -22.9660672, -42.023377 -22.9666371)",,,
111503022,,Rua Manoel Duarte,residential,False,False,107.001,"LINESTRING (-42.0232999 -22.9660672, -42.0228653 -22.9658255, -42.0226719 -22.9657792, -42.0224704 -22.9657585, -42.0223356 -22.9657573)",,,
"[261817261, 111503022]",,Rua Manoel Duarte,residential,False,True,238.55699999999996,"LINESTRING (-42.0232999 -22.9660672, -42.0235258 -22.9661765, -42.0240891 -22.9665, -42.0242634 -22.9666519, -42.0243694 -22.9666939, -42.0245679 -22.9667124, -42.0246792 -22.9667445, -42.0246939 -22.9670112, -42.0247181 -22.9672298, -42.0247481 -22.9674219)",,,
109484353,,Rua Vera Cruz,residential,False,False,114.552,"LINESTRING (-42.023377 -22.9666371, -42.0224033 -22.9671446)",,,
261817260,,Rua Manoel Duarte,residential,False,False,63.86,"LINESTRING (-42.023377 -22.9666371, -42.0232999 -22.9660672)",,,
261817260,,Rua Manoel Duarte,residential,False,True,31.81,"LINESTRING (-42.023377 -22.9666371, -42.0234702 -22.96691)",,,
109484357,,Rua Manoel Duarte,residential,True,False,36.313,"LINESTRING (-42.0235466 -22.9672008, -42.0236008 -22.9674261, -42.023624 -22.9675195)",,,
555583501,,,residential,False,False,67.476,"LINESTRING (-42.0235466 -22.9672008, -42.0231047 -22.9674625, -42.0230967 -22.9674854, -42.023098 -22.9675138, -42.0231334 -22.9675764)",,,
109484353,,Rua Vera Cruz,residential,False,False,95.286,"LINESTRING (-42.020798 -22.9680009, -42.0199987 -22.9684399)",,,
109484353,,Rua Vera Cruz,residential,False,True,54.199,"LINESTRING (-42.020798 -22.9680009, -42.0212433 -22.9677373)",,,
182013160,,Rua José Cipryano,residential,True,False,86.619,"LINESTRING (-42.020798 -22.9680009, -42.0211723 -22.9686995)",,,
978116282,RJ-102,Avenida Governador Leonel de Moura Brizola,secondary,False,False,34.34,"LINESTRING (-42.023624 -22.9675195, -42.0238674 -22.9675004, -42.0239583 -22.9674944)",,,
978116283,RJ-102,Avenida Governador Leonel de Moura Brizola,secondary,False,True,50.626000000000005,"LINESTRING (-42.023624 -22.9675195, -42.0234382 -22.9675431, -42.0231334 -22.9675764)",,,
109484351,,Rua Júlia Antunes da Costa,residential,False,True,68.98,"LINESTRING (-42.0254537 -22.965543, -42.0254852 -22.9656838, -42.0255321 -22.9657486, -42.0256434 -22.9658227, -42.0257802 -22.9658653, -42.0259304 -22.965882)",,,
261817264,,Rua Júlia Antunes da Costa,residential,True,False,95.965,"LINESTRING (-42.0254537 -22.965543, -42.0253725 -22.9654609, -42.0252867 -22.9653356, -42.0252706 -22.9652748, -42.0252803 -22.9652399, -42.0253501 -22.9651887, -42.0254141 -22.9651954, -42.0254466 -22.9652211, -42.025461 -22.9652603, -42.0254624 -22.9654128, -42.0254537 -22.965543)",,,
111500814,,Rua Washington Luiz,residential,True,False,81.955,"LINESTRING (-42.0285375 -22.9689264, -42.0280154 -22.9694851)",,,
108331010,,Avenida Getúlio Vargas,tertiary,True,False,170.478,"LINESTRING (-42.0285375 -22.9689264, -42.0285657 -22.9691733, -42.028555 -22.9698525, -42.0285516 -22.9704581)",,,
261837348,,Travessa Arsenio Pessoa,residential,False,False,29.5,"LINESTRING (-42.0285375 -22.9689264, -42.0286232 -22.9689085, -42.0288185 -22.9688677)",,,
261834070,RJ-102,Avenida Governador Leonel de Moura Brizola,secondary,False,False,15.011,"LINESTRING (-42.0278361 -22.9667346, -42.0279676 -22.9666749)",,,
261834070,RJ-102,Avenida Governador Leonel de Moura Brizola,secondary,False,True,7.279,"LINESTRING (-42.0278361 -22.9667346, -42.0277736 -22.9667658)",,,
111500828,,Rua Campos Sales,tertiary,True,False,87.866,"LINESTRING (-42.0278361 -22.9667346, -42.0278836 -22.9668308, -42.0280608 -22.9671866, -42.027972 -22.9673083, -42.0278833 -22.9674299)",,,
111500818,,Rua Nereu Ramos,residential,False,False,118.295,"LINESTRING (-42.0280154 -22.9694851, -42.0272823 -22.9686628)",,,
261831571,,Rua Washington Luiz,residential,False,False,41.056,"LINESTRING (-42.0280154 -22.9694851, -42.0277718 -22.9697784)",,,
108331010,,Avenida Getúlio Vargas,tertiary,True,False,104.901,"LINESTRING (-42.0282787 -22.9680151, -42.0283645 -22.9682287, -42.0285375 -22.9689264)",,,
261830019,,Rua José de Alencar,residential,False,False,38.827,"LINESTRING (-42.0262979 -22.970055, -42.0259193 -22.9700755)",,,
261830019,,Rua José de Alencar,residential,False,True,55.19,"LINESTRING (-42.0262979 -22.970055, -42.0268343 -22.9700056)",,,
261837695,,Rua Marechal Deodoro da Fonseca,residential,False,True,107.463,"LINESTRING (-42.0262979 -22.970055, -42.0262518 -22.9696286, -42.0261899 -22.9690937)",,,
111500827,,Rua Osvaldo Cruz,residential,True,False,38.709,"LINESTRING (-42.0267405 -22.9689906, -42.0270576 -22.968801)",,,
111500826,,Rua Delfim Moreira,residential,False,True,113.30699999999999,"LINESTRING (-42.0267405 -22.9689906, -42.026751 -22.969233, -42.0268343 -22.9700056)",,,
108331004,RJ-102,Rua Nilo Peçanha,secondary,False,False,38.316,"LINESTRING (-42.0213807 -22.9686208, -42.0217086 -22.9684547)",,,
108331004,RJ-102,Rua Nilo Peçanha,secondary,False,True,16.741,"LINESTRING (-42.0213807 -22.9686208, -42.0212294 -22.9686779)",,,
111500824,,Rua Dom Pedro Segundo,secondary,True,False,25.564,"LINESTRING (-42.0213807 -22.9686208, -42.0213593 -22.9687112, -42.0213227 -22.9687711, -42.0212775 -22.9688257)",,,
111500815,,Travessa Castro Alves,residential,False,False,59.246,"LINESTRING (-42.0285516 -22.9704581, -42.0279729 -22.9704587)",,,
111500815,,Travessa Castro Alves,residential,False,True,49.392,"LINESTRING (-42.0285516 -22.9704581, -42.0290338 -22.9704439)",,,
111500819,,Rua Dom Pedro Segundo,secondary,False,False,136.804,"LINESTRING (-42.020332 -22.9699728, -42.0203676 -22.9699358, -42.0204205 -22.9698802, -42.0208865 -22.9692487, -42.0211283 -22.9689871)",,,
111500819,,Rua Dom Pedro Segundo,secondary,False,True,23.567,"LINESTRING (-42.0212775 -22.9688257, -42.0211283 -22.9689871)",,,
261834862,,Rua Dom Pedro Segundo,secondary,True,False,17.528,"LINESTRING (-42.0212775 -22.9688257, -42.0212409 -22.9687683, -42.0212336 -22.9687245, -42.0212294 -22.9686779)",,,
111500823,,Rua Marechal Hermes da Fonseca,residential,False,True,27.795,"LINESTRING (-42.0271763 -22.9704649, -42.0271441 -22.9702167)",,,
261830020,,Rua Washington Luiz,residential,False,True,21.75,"LINESTRING (-42.0271763 -22.9704649, -42.0272829 -22.9702957)",,,
111500818,,Rua Nereu Ramos,residential,False,True,118.295,"LINESTRING (-42.0272823 -22.9686628, -42.0280154 -22.9694851)",,,
111500827,,Rua Osvaldo Cruz,residential,True,False,85.071,"LINESTRING (-42.0272823 -22.9686628, -42.0273329 -22.9686303, -42.0279642 -22.9682256)",,,
261830023,,Praça Tiradentes,residential,False,False,44.67,"LINESTRING (-42.0272823 -22.9686628, -42.0271488 -22.9685399, -42.0269859 -22.9683683)",,,
111500827,,Rua Osvaldo Cruz,residential,True,False,27.665,"LINESTRING (-42.0270576 -22.968801, -42.0272823 -22.9686628)",,,
111500822,,Rua Olivia Coelho Vidal,residential,False,False,134.284,"LINESTRING (-42.0270576 -22.968801, -42.0273574 -22.9692598, -42.0274539 -22.9694005, -42.0275116 -22.9695487, -42.0275493 -22.9696287, -42.0275773 -22.9696882, -42.027704 -22.9698461)",,,
"[261830026, 261830022]",,"['Rua Campos Sales', 'Praça Tiradentes']",residential,False,True,59.86800000000001,"LINESTRING (-42.0270576 -22.968801, -42.0269772 -22.9687016, -42.0268712 -22.9685735, -42.0268561 -22.968555, -42.0268538 -22.9685275, -42.0268612 -22.9685016, -42.0269859 -22.9683683)",,,
261830019,,Rua José de Alencar,residential,False,False,55.19,"LINESTRING (-42.0268343 -22.9700056, -42.0262979 -22.970055)",,,
111500826,,Rua Delfim Moreira,residential,False,False,113.30699999999999,"LINESTRING (-42.0268343 -22.9700056, -42.026751 -22.969233, -42.0267405 -22.9689906)",,,
"[261830019, 111500823]",,"['Rua José de Alencar', 'Rua Marechal Hermes da Fonseca']",residential,False,"[False, True]",50.093999999999994,"LINESTRING (-42.0268343 -22.9700056, -42.0270342 -22.9699975, -42.0270717 -22.9700043, -42.0271012 -22.9700259, -42.027116 -22.97005, -42.0271441 -22.9702167)",,,
108331018,,Rua Venceslau Brás,residential,False,False,83.363,"LINESTRING (-42.0290338 -22.9704439, -42.0289841 -22.9696956)",,,
111500815,,Travessa Castro Alves,residential,False,False,49.392,"LINESTRING (-42.0290338 -22.9704439, -42.0285516 -22.9704581)",,,
111500827,,Rua Osvaldo Cruz,residential,True,False,57.524,"LINESTRING (-42.0261899 -22.9690937, -42.0267405 -22.9689906)",,,
261837695,,Rua Marechal Deodoro da Fonseca,residential,False,False,107.463,"LINESTRING (-42.0261899 -22.9690937, -42.0262518 -22.9696286, -42.0262979 -22.970055)",,,
111500815,,Travessa Castro Alves,residential,False,True,59.246,"LINESTRING (-42.0279729 -22.9704587, -42.0285516 -22.9704581)",,,
261830021,,Rua Castro Alves,residential,False,True,83.875,"LINESTRING (-42.0279729 -22.9704587, -42.0279649 -22.9699722, -42.0279488 -22.969929, -42.027922 -22.9699018, -42.0277718 -22.9697784)",,,
109484353,,Rua Vera Cruz,residential,False,False,54.199,"LINESTRING (-42.0212433 -22.9677373, -42.020798 -22.9680009)",,,
111500829,,Travessa Damasceno Barreto,residential,False,True,92.913,"LINESTRING (-42.0212433 -22.9677373, -42.0217086 -22.9684547)",,,
109484353,,Rua Vera Cruz,residential,False,True,65.314,"LINESTRING (-42.0212433 -22.9677373, -42.0216429 -22.9675286, -42.0217972 -22.9674459)",,,
261830129,,Rua Martins Afonso,residential,True,False,47.925,"LINESTRING (-42.0287447 -22.9671557, -42.028795 -22.9667272)",,,
261830020,,Rua Washington Luiz,residential,False,False,10.24,"LINESTRING (-42.0277718 -22.9697784, -42.027704 -22.9698461)",,,
261831571,,Rua Washington Luiz,residential,False,True,41.056,"LINESTRING (-42.0277718 -22.9697784, -42.0280154 -22.9694851)",,,
261830021,,Rua Castro Alves,residential,False,False,83.875,"LINESTRING (-42.0277718 -22.9697784, -42.027922 -22.9699018, -42.0279488 -22.969929, -42.0279649 -22.9699722, -42.0279729 -22.9704587)",,,
261834070,RJ-102,Avenida Governador Leonel de Moura Brizola,secondary,False,False,13.588,"LINESTRING (-42.0261602 -22.9672674, -42.0262929 -22.9672651)",,,
261834070,RJ-102,Avenida Governador Leonel de Moura Brizola,secondary,False,True,51.315,"LINESTRING (-42.0261602 -22.9672674, -42.0256637 -22.9673306)",,,
111501219,,Travessa Pinto de Macedo,residential,True,False,49.08599999999999,"LINESTRING (-42.0261602 -22.9672674, -42.0262 -22.9668865, -42.026207 -22.9668692, -42.0262191 -22.9668535, -42.0262384 -22.9668422)",,,
108331008,,Avenida Liberdade,secondary,True,False,244.65800000000004,"LINESTRING (-42.0257294 -22.9697989, -42.0256747 -22.9690111, -42.0256441 -22.9688017, -42.0255214 -22.9686226, -42.0253558 -22.9684991, -42.0252391 -22.9684541, -42.0251157 -22.9684356, -42.0248468 -22.9684189, -42.0245095 -22.9683905)",,,
111501227,,Rua Marechal Floriano Peixoto,residential,False,False,115.644,"LINESTRING (-42.0257294 -22.9697989, -42.0249981 -22.9698143, -42.0246001 -22.9698216)",,,
111501223,,Rua Aprígio Martins,residential,False,True,57.228,"LINESTRING (-42.0222022 -22.969261, -42.0224516 -22.9697216)",,,
111501218,,Rua Edna Teixeira,residential,False,False,40.013999999999996,"LINESTRING (-42.0222022 -22.969261, -42.022292 -22.9692437, -42.0225696 -22.9691412)",,,
111501218,,Rua Edna Teixeira,residential,False,True,45.737,"LINESTRING (-42.0222022 -22.969261, -42.0219145 -22.9692314, -42.0218528 -22.9692165, -42.0217654 -22.969186)",,,
111501219,,Travessa Pinto de Macedo,residential,True,False,72.94399999999999,"LINESTRING (-42.0262384 -22.9668422, -42.0268097 -22.9667637, -42.026895 -22.9667323, -42.0269317 -22.9667117)",,,
261838337,,Praça Ana Maria dos Remédios,residential,False,True,86.305,"LINESTRING (-42.0262384 -22.9668422, -42.0265252 -22.9666124, -42.0265909 -22.9665716, -42.0266861 -22.9665747, -42.0267639 -22.9666056, -42.0269317 -22.9667117)",,,
111501223,,Rua Aprígio Martins,residential,False,False,110.341,"LINESTRING (-42.0229666 -22.9705933, -42.0224516 -22.9697216)",,,
111501216,,Rua Marechal Floriano Peixoto,residential,False,True,106.854,"LINESTRING (-42.0229666 -22.9705933, -42.0233032 -22.9704204, -42.0238665 -22.9701068)",,,
111501218,,Rua Edna Teixeira,residential,False,False,40.913,"LINESTRING (-42.0225696 -22.9691412, -42.0229076 -22.9689449)",,,
241187751,,Rua Damião Teixeira,residential,False,False,43.385,"LINESTRING (-42.0225696 -22.9691412, -42.0227962 -22.9694709)",,,
111501218,,Rua Edna Teixeira,residential,False,True,40.013999999999996,"LINESTRING (-42.0225696 -22.9691412, -42.022292 -22.9692437, -42.0222022 -22.969261)",,,
111501212,,Rua Santos Dumont,residential,False,False,59.569,"LINESTRING (-42.022579 -22.9685028, -42.0229076 -22.9689449)",,,
111501212,,Rua Santos Dumont,residential,False,True,58.258,"LINESTRING (-42.022579 -22.9685028, -42.0222297 -22.9680892)",,,
261826591,,Rua Joaquim Martins Fialho,residential,False,False,68.551,"LINESTRING (-42.022579 -22.9685028, -42.0230605 -22.9680744)",,,
261826591,,Rua Joaquim Martins Fialho,residential,False,True,112.736,"LINESTRING (-42.022579 -22.9685028, -42.0217654 -22.969186)",,,
111501216,,Rua Marechal Floriano Peixoto,residential,False,False,40.411,"LINESTRING (-42.0245491 -22.9697339, -42.0242111 -22.9699216)",,,
111501225,,Rua Benjamim Constant,residential,False,True,11.062,"LINESTRING (-42.0245491 -22.9697339, -42.0246001 -22.9698216)",,,
111501225,,Rua Benjamim Constant,residential,False,False,149.582,"LINESTRING (-42.0245491 -22.9697339, -42.0245209 -22.969545, -42.0245095 -22.9683905)",,,
261826595,,Rua Benjamim Constant,residential,False,False,64.747,"LINESTRING (-42.0245062 -22.9682775, -42.0245169 -22.9676953)",,,
261826596,,Avenida Liberdade,secondary,True,False,304.609,"LINESTRING (-42.0245062 -22.9682775, -42.0246926 -22.9682732, -42.0251472 -22.9682769, -42.0253108 -22.9682979, -42.0254637 -22.9683608, -42.025563 -22.9684238, -42.0256555 -22.9684979, -42.0257132 -22.9685708, -42.025804 -22.968746, -42.0258366 -22.9689301, -42.0258553 -22.9690894, -42.0258934 -22.96966, -42.0259152 -22.9700097, -42.0259193 -22.9700755)",,,
261826598,,Rua Benjamim Constant,residential,False,True,12.58,"LINESTRING (-42.0245062 -22.9682775, -42.0245064 -22.9683614, -42.0245095 -22.9683905)",,,
111501212,,Rua Santos Dumont,residential,False,False,40.951,"LINESTRING (-42.0229076 -22.9689449, -42.0231396 -22.9692449)",,,
111501212,,Rua Santos Dumont,residential,False,True,59.569,"LINESTRING (-42.0229076 -22.9689449, -42.022579 -22.9685028)",,,
111501218,,Rua Edna Teixeira,residential,False,True,40.913,"LINESTRING (-42.0229076 -22.9689449, -42.0225696 -22.9691412)",,,
111501212,,Rua Santos Dumont,residential,False,False,121.34,"LINESTRING (-42.0231396 -22.9692449, -42.0238665 -22.9701068)",,,
111501212,,Rua Santos Dumont,residential,False,True,40.951,"LINESTRING (-42.0231396 -22.9692449, -42.0229076 -22.9689449)",,,
261826599,,Rua Prudente de Moraes,residential,False,True,43.215,"LINESTRING (-42.0231396 -22.9692449, -42.0227962 -22.9694709)",,,
"[261826592, 261826599]",,"['Rua Rodrigues Alves', 'Rua Prudente de Moraes']",residential,False,False,92.13499999999999,"LINESTRING (-42.0231396 -22.9692449, -42.023446 -22.9689968, -42.0234521 -22.9689566, -42.0234434 -22.9689128, -42.0233294 -22.9685603)",,,
111501228,,Rua Afonso Pena,residential,True,False,77.353,"LINESTRING (-42.0272233 -22.9680657, -42.0268708 -22.9674504)",,,
261830026,,Rua Campos Sales,residential,False,False,41.508,"LINESTRING (-42.0272233 -22.9680657, -42.0269859 -22.9683683)",,,
261830026,,Rua Campos Sales,residential,False,True,38.055,"LINESTRING (-42.0272233 -22.9680657, -42.0274546 -22.9677978)",,,
261826591,,Rua Joaquim Martins Fialho,residential,False,False,112.736,"LINESTRING (-42.0217654 -22.969186, -42.022579 -22.9685028)",,,
261826591,,Rua Joaquim Martins Fialho,residential,False,True,17.354,"LINESTRING (-42.0217654 -22.969186, -42.021631 -22.9692811)",,,
111501218,,Rua Edna Teixeira,residential,False,False,45.737,"LINESTRING (-42.0217654 -22.969186, -42.0218528 -22.9692165, -42.0219145 -22.9692314, -42.0222022 -22.969261)",,,
111501225,,Rua Benjamim Constant,residential,False,False,42.886,"LINESTRING (-42.024702 -22.9701957, -42.0246001 -22.9698216)",,,
709525273,,Rua Duque de Caxias,residential,False,True,25.831,"LINESTRING (-42.024702 -22.9701957, -42.0245196 -22.9703562)",,,
111501225,,Rua Benjamim Constant,residential,False,False,11.062,"LINESTRING (-42.0246001 -22.9698216, -42.0245491 -22.9697339)",,,
111501225,,Rua Benjamim Constant,residential,False,True,42.886,"LINESTRING (-42.0246001 -22.9698216, -42.024702 -22.9701957)",,,
111501227,,Rua Marechal Floriano Peixoto,residential,False,True,115.644,"LINESTRING (-42.0246001 -22.9698216, -42.0249981 -22.9698143, -42.0257294 -22.9697989)",,,
111501212,,Rua Santos Dumont,residential,False,False,58.258,"LINESTRING (-42.0222297 -22.9680892, -42.022579 -22.9685028)",,,
