osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,bridge,junction
195002519,True,,residential,False,8.684,"LINESTRING (-47.4775637 -20.2550051, -47.4776272 -20.2549546)",,Rua Dezoito de Março,,,
240827203,False,,secondary,True,98.07499999999999,"LINESTRING (-47.4809957 -20.2518381, -47.4805934 -20.2521433, -47.4804952 -20.2522186, -47.4803497 -20.2523311, -47.4802682 -20.2523967)",,Rua Abib Naufil Santiago,,,
918604958,True,,secondary,False,102.756,"LINESTRING (-47.4809957 -20.2518381, -47.4814416 -20.2523508, -47.481621 -20.2525521)",,Rua Francisco Ferreira Ramos,,,
918604959,False,,residential,False,79.625,"LINESTRING (-47.4809957 -20.2518381, -47.481394 -20.251516, -47.4814785 -20.2514537, -47.4815539 -20.2513544)",,Rua Abib Naufil Santiago,,,
240827202,False,,residential,False,82.031,"LINESTRING (-47.4815539 -20.2513544, -47.4815587 -20.251299, -47.4815613 -20.2512565, -47.4815647 -20.2512062, -47.481563 -20.2511247, -47.4815487 -20.2510381, -47.4815319 -20.2509683, -47.4814614 -20.2507693, -47.4814142 -20.2506761, -47.4813964 -20.2506447)",,Rua Rodolfo de Almeida,,,
654014176,False,,residential,False,182.705,"LINESTRING (-47.4815539 -20.2513544, -47.4816317 -20.2511791, -47.4816535 -20.2511168, -47.4816626 -20.2510615, -47.4816757 -20.2509835, -47.4816817 -20.2508608, -47.4816874 -20.2508048, -47.4816894 -20.2507501, -47.4816924 -20.2507164, -47.4817001 -20.2506834, -47.4817228 -20.2506365, -47.4817507 -20.2506019, -47.4817954 -20.2505714, -47.4818299 -20.2505466, -47.4818625 -20.2505199, -47.4818787 -20.2505001, -47.4818881 -20.2504754, -47.4819009 -20.2504359, -47.4819174 -20.2503525, -47.4819314 -20.25024, -47.4819868 -20.2498105)",,Rua Abib Naufil Santiago,,,
918604959,False,,residential,True,79.625,"LINESTRING (-47.4815539 -20.2513544, -47.4814785 -20.2514537, -47.481394 -20.251516, -47.4809957 -20.2518381)",,Rua Abib Naufil Santiago,,,
240827202,False,,residential,False,87.708,"LINESTRING (-47.4812988 -20.2505132, -47.4809173 -20.2500879, -47.4807604 -20.2499074)",,Rua Rodolfo de Almeida,,,
240827202,False,,residential,True,17.817999999999998,"LINESTRING (-47.4812988 -20.2505132, -47.4813283 -20.2505536, -47.4813964 -20.2506447)",,Rua Rodolfo de Almeida,,,
240827204,True,,residential,False,37.618,"LINESTRING (-47.4812988 -20.2505132, -47.4814658 -20.2503773, -47.4815147 -20.2503371, -47.4815798 -20.2503031)",,,,,
240827205,True,,residential,False,42.757000000000005,"LINESTRING (-47.4815798 -20.2503031, -47.4815134 -20.2504031, -47.4814671 -20.2504704, -47.4814306 -20.2505516, -47.4813964 -20.2506447)",,,,,
730920973,False,,residential,False,69.32000000000001,"LINESTRING (-47.4815798 -20.2503031, -47.481679 -20.2501899, -47.4817649 -20.2500779, -47.4819868 -20.2498105)",,Rua João Martins de Almeida,,,
240827206,False,,residential,False,89.911,"LINESTRING (-47.4819868 -20.2498105, -47.4819975 -20.249708, -47.4819983 -20.2496881, -47.4819966 -20.2496639, -47.4819945 -20.2496463, -47.481988 -20.2496261, -47.481973 -20.2496024, -47.4815295 -20.249177)",,Rua João Martins de Almeida,,,
654014176,False,,residential,True,182.70499999999998,"LINESTRING (-47.4819868 -20.2498105, -47.4819314 -20.25024, -47.4819174 -20.2503525, -47.4819009 -20.2504359, -47.4818881 -20.2504754, -47.4818787 -20.2505001, -47.4818625 -20.2505199, -47.4818299 -20.2505466, -47.4817954 -20.2505714, -47.4817507 -20.2506019, -47.4817228 -20.2506365, -47.4817001 -20.2506834, -47.4816924 -20.2507164, -47.4816894 -20.2507501, -47.4816874 -20.2508048, -47.4816817 -20.2508608, -47.4816757 -20.2509835, -47.4816626 -20.2510615, -47.4816535 -20.2511168, -47.4816317 -20.2511791, -47.4815539 -20.2513544)",,Rua Abib Naufil Santiago,,,
730920973,False,,residential,True,69.32000000000001,"LINESTRING (-47.4819868 -20.2498105, -47.4817649 -20.2500779, -47.481679 -20.2501899, -47.4815798 -20.2503031)",,Rua João Martins de Almeida,,,
240827202,False,,residential,False,17.817999999999998,"LINESTRING (-47.4813964 -20.2506447, -47.4813283 -20.2505536, -47.4812988 -20.2505132)",,Rua Rodolfo de Almeida,,,
240827202,False,,residential,True,82.03099999999999,"LINESTRING (-47.4813964 -20.2506447, -47.4814142 -20.2506761, -47.4814614 -20.2507693, -47.4815319 -20.2509683, -47.4815487 -20.2510381, -47.481563 -20.2511247, -47.4815647 -20.2512062, -47.4815613 -20.2512565, -47.4815587 -20.251299, -47.4815539 -20.2513544)",,Rua Rodolfo de Almeida,,,
240832074,False,,residential,False,121.964,"LINESTRING (-47.4828237 -20.2537342, -47.4818996 -20.2544061)",,Rua Salim Feres,,,
"[532654104, 654014178]",False,,residential,False,122.014,"LINESTRING (-47.4828237 -20.2537342, -47.4828672 -20.2537892, -47.4829464 -20.2538952, -47.4830785 -20.2540821, -47.4831267 -20.2541437, -47.4831884 -20.2542438, -47.4832347 -20.2543551, -47.483283 -20.2544778, -47.4832823 -20.2545306, -47.4832548 -20.2545948, -47.483173 -20.2546747)",,Rua Francisco Ferreira Ramos,,,
654014178,False,,residential,True,91.43799999999999,"LINESTRING (-47.4828237 -20.2537342, -47.4827144 -20.2535964, -47.482601 -20.2534794, -47.4824944 -20.2533819, -47.4823429 -20.2532687, -47.4821953 -20.2531683)",,Rua Francisco Ferreira Ramos,,,
240832076,False,,residential,False,102.853,"LINESTRING (-47.4824951 -20.2551433, -47.4818996 -20.2544061)",,Rua Major Carlos Paranhos,,,
532654104,False,,residential,True,87.841,"LINESTRING (-47.4824951 -20.2551433, -47.483173 -20.2546747)",,,,,
240832074,False,,residential,True,121.964,"LINESTRING (-47.4818996 -20.2544061, -47.4828237 -20.2537342)",,Rua Salim Feres,,,
240832076,False,,residential,False,89.782,"LINESTRING (-47.4818996 -20.2544061, -47.4813746 -20.2537663)",,Rua Major Carlos Paranhos,,,
240832076,False,,residential,True,102.853,"LINESTRING (-47.4818996 -20.2544061, -47.4824951 -20.2551433)",,Rua Major Carlos Paranhos,,,
240832074,False,,residential,False,104.218,"LINESTRING (-47.4818996 -20.2544061, -47.4814544 -20.2547426, -47.4811218 -20.2549943)",,Rua Salim Feres,,,
240832076,False,,residential,False,99.126,"LINESTRING (-47.4808525 -20.2530997, -47.4802682 -20.2523967)",,Rua Major Carlos Paranhos,,,
195002504,True,,secondary,False,101.678,"LINESTRING (-47.4808525 -20.2530997, -47.4807154 -20.2531875, -47.4806269 -20.2532429, -47.480464 -20.2533574, -47.4803802 -20.2534196, -47.4800684 -20.2536423)",,Rua Eliseu Alves Teixeira,,,
240832076,False,,residential,True,91.992,"LINESTRING (-47.4808525 -20.2530997, -47.4810313 -20.2533184, -47.4813746 -20.2537663)",,Rua Major Carlos Paranhos,,,
240827203,False,,secondary,True,95.003,"LINESTRING (-47.4802682 -20.2523967, -47.4795651 -20.2529397)",,Rua Abib Naufil Santiago,,,
240832076,False,,residential,False,66.217,"LINESTRING (-47.4802682 -20.2523967, -47.4798809 -20.2519249)",,Rua Major Carlos Paranhos,,,
240832076,False,,residential,True,99.126,"LINESTRING (-47.4802682 -20.2523967, -47.4808525 -20.2530997)",,Rua Major Carlos Paranhos,,,
240827203,False,,secondary,False,98.075,"LINESTRING (-47.4802682 -20.2523967, -47.4803497 -20.2523311, -47.4804952 -20.2522186, -47.4805934 -20.2521433, -47.4809957 -20.2518381)",,Rua Abib Naufil Santiago,,,
240832076,False,,residential,False,119.747,"LINESTRING (-47.4785683 -20.2502408, -47.4777248 -20.2495104)",,Rua Major Carlos Paranhos,,,
303375011,False,,residential,False,40.608,"LINESTRING (-47.4785683 -20.2502408, -47.4782662 -20.2504711)",,Rua Aníbal Branquinho,,,
303375011,False,,residential,True,85.262,"LINESTRING (-47.4785683 -20.2502408, -47.479198 -20.249752)",,Rua Aníbal Branquinho,,,
240832076,False,,residential,True,115.178,"LINESTRING (-47.4785683 -20.2502408, -47.4787004 -20.2503704, -47.4792563 -20.2510498)",,Rua Major Carlos Paranhos,,,
240832076,False,,residential,True,61.699,"LINESTRING (-47.4769315 -20.2488027, -47.4773747 -20.2491701)",,Rua Major Carlos Paranhos,,,
359366855,False,,residential,False,17.383,"LINESTRING (-47.4769315 -20.2488027, -47.476792 -20.2488882)",,Rua Capitão Machado,,,
359366855,False,,residential,True,46.822,"LINESTRING (-47.4769315 -20.2488027, -47.4772685 -20.2485246)",,Rua Capitão Machado,,,
240832089,False,,residential,False,94.933,"LINESTRING (-47.4793207 -20.2541796, -47.4787635 -20.2535046)",,Rua Facundo Munhoz,,,
240832089,False,,residential,True,91.862,"LINESTRING (-47.4793207 -20.2541796, -47.479872 -20.2548238)",,Rua Facundo Munhoz,,,
730933251,False,,secondary,False,89.925,"LINESTRING (-47.4793207 -20.2541796, -47.4786401 -20.2546759)",,Rua Eliseu Alves Teixeira,,,
730933251,False,,secondary,True,98.252,"LINESTRING (-47.4793207 -20.2541796, -47.4800684 -20.2536423)",,Rua Eliseu Alves Teixeira,,,
240827203,False,,secondary,False,14.167,"LINESTRING (-47.4787635 -20.2535046, -47.4788685 -20.2534238)",,Rua Abib Naufil Santiago,,,
240832089,False,,residential,False,62.105,"LINESTRING (-47.4787635 -20.2535046, -47.4784208 -20.2530479)",,Rua Facundo Munhoz,,,
240832089,False,,residential,True,94.933,"LINESTRING (-47.4787635 -20.2535046, -47.4793207 -20.2541796)",,Rua Facundo Munhoz,,,
864571075,False,,secondary,True,89.204,"LINESTRING (-47.4787635 -20.2535046, -47.4781003 -20.254011)",,Rua Abib Naufil Santiago,,,
240832089,False,,residential,True,11.676,"LINESTRING (-47.4780191 -20.2525559, -47.4780785 -20.2526449)",,Rua Facundo Munhoz,,,
733434776,True,,residential,False,72.42099999999999,"LINESTRING (-47.4780191 -20.2525559, -47.4781623 -20.2522388, -47.4781955 -20.2521495, -47.4782612 -20.2519463)",,Travessa Portugues,,,
486975163,True,,residential,False,1.313,"LINESTRING (-47.4784479 -20.2516818, -47.4784462 -20.2516935)",,,,,roundabout
730920968,False,,residential,False,74.156,"LINESTRING (-47.4784479 -20.2516818, -47.4789985 -20.25126)",,Rua José Barbosa Filhinho,,,
486975162,False,,residential,False,85.071,"LINESTRING (-47.4792563 -20.2510498, -47.4798913 -20.2505698)",,Rua José Barbosa Filhinho,,,
240832076,False,,residential,False,115.178,"LINESTRING (-47.4792563 -20.2510498, -47.4787004 -20.2503704, -47.4785683 -20.2502408)",,Rua Major Carlos Paranhos,,,
240832076,False,,residential,True,117.362,"LINESTRING (-47.4792563 -20.2510498, -47.4794414 -20.2513669, -47.4796647 -20.2516399, -47.4798809 -20.2519249)",,Rua Major Carlos Paranhos,,,
486975162,False,,residential,True,35.632000000000005,"LINESTRING (-47.4792563 -20.2510498, -47.4790364 -20.2512285, -47.4789985 -20.25126)",,Rua José Barbosa Filhinho,,,
486975162,False,,residential,False,116.814,"LINESTRING (-47.4798913 -20.2505698, -47.4807604 -20.2499074)",,Rua José Barbosa Filhinho,,,
486975162,False,,residential,True,85.071,"LINESTRING (-47.4798913 -20.2505698, -47.4792563 -20.2510498)",,Rua José Barbosa Filhinho,,,
654014177,True,,residential,False,117.167,"LINESTRING (-47.4798913 -20.2505698, -47.4806028 -20.2513851)",,Rua Francisco Ferreira Ramos,,,
240827202,False,,residential,False,117.121,"LINESTRING (-47.4807604 -20.2499074, -47.4800496 -20.2490921)",,Rua Rodolfo de Almeida,,,
486975162,False,,residential,True,116.814,"LINESTRING (-47.4807604 -20.2499074, -47.4798913 -20.2505698)",,Rua José Barbosa Filhinho,,,
240827202,False,,residential,True,87.708,"LINESTRING (-47.4807604 -20.2499074, -47.4809173 -20.2500879, -47.4812988 -20.2505132)",,Rua Rodolfo de Almeida,,,
486975162,False,,residential,False,114.537,"LINESTRING (-47.4807604 -20.2499074, -47.4811178 -20.2496263, -47.4815295 -20.249177)",,Rua José Barbosa Filhinho,,,
240827206,False,,residential,False,41.724,"LINESTRING (-47.4815295 -20.249177, -47.4812841 -20.2488807)",,Rua João Martins de Almeida,,,
240827206,False,,residential,True,89.911,"LINESTRING (-47.4815295 -20.249177, -47.481973 -20.2496024, -47.481988 -20.2496261, -47.4819945 -20.2496463, -47.4819966 -20.2496639, -47.4819983 -20.2496881, -47.4819975 -20.249708, -47.4819868 -20.2498105)",,Rua João Martins de Almeida,,,
486975162,False,,residential,False,74.12,"LINESTRING (-47.4815295 -20.249177, -47.4816256 -20.2490648, -47.4820415 -20.2487171)",,Rua José Barbosa Filhinho,,,
486975162,False,,residential,True,114.537,"LINESTRING (-47.4815295 -20.249177, -47.4811178 -20.2496263, -47.4807604 -20.2499074)",,Rua José Barbosa Filhinho,,,
486975162,False,,residential,True,43.176,"LINESTRING (-47.482355 -20.2484636, -47.4820415 -20.2487171)",,Rua José Barbosa Filhinho,,,
730920972,False,,secondary,False,16.917,"LINESTRING (-47.4773241 -20.2545762, -47.4774398 -20.2544696)",,Rua Abib Naufil Santiago,,,
730920972,False,,secondary,True,55.55,"LINESTRING (-47.4773241 -20.2545762, -47.4768896 -20.254865)",,Rua Abib Naufil Santiago,,,
303374992,False,,residential,False,52.676,"LINESTRING (-47.4773241 -20.2545762, -47.4774133 -20.2546734, -47.4776272 -20.2549546)",,Praça Dezoito de Março,,,
195002519,True,,residential,False,102.501,"LINESTRING (-47.4776272 -20.2549546, -47.4784154 -20.2544042)",,Rua Dezoito de Março,,,
303374992,False,,residential,True,52.676,"LINESTRING (-47.4776272 -20.2549546, -47.4774133 -20.2546734, -47.4773241 -20.2545762)",,Praça Dezoito de Março,,,
240832089,False,,residential,False,91.862,"LINESTRING (-47.479872 -20.2548238, -47.4793207 -20.2541796)",,Rua Facundo Munhoz,,,
303374994,False,,residential,False,45.549,"LINESTRING (-47.479872 -20.2548238, -47.4802263 -20.2545844)",,Rua Joaquim Barbosa Lima,,,
303374994,False,,residential,True,10.032,"LINESTRING (-47.479872 -20.2548238, -47.4797961 -20.2548792)",,Rua Joaquim Barbosa Lima,,,
240832076,False,,residential,True,89.782,"LINESTRING (-47.4813746 -20.2537663, -47.4818996 -20.2544061)",,Rua Major Carlos Paranhos,,,
303374994,False,,residential,False,108.404,"LINESTRING (-47.4813746 -20.2537663, -47.4821953 -20.2531683)",,Rua Joaquim Barbosa Lima,,,
303374994,False,,residential,True,102.441,"LINESTRING (-47.4813746 -20.2537663, -47.4805978 -20.2543299)",,Rua Joaquim Barbosa Lima,,,
240832076,False,,residential,False,91.992,"LINESTRING (-47.4813746 -20.2537663, -47.4810313 -20.2533184, -47.4808525 -20.2530997)",,Rua Major Carlos Paranhos,,,
303374994,False,,residential,True,108.404,"LINESTRING (-47.4821953 -20.2531683, -47.4813746 -20.2537663)",,Rua Joaquim Barbosa Lima,,,
654014178,False,,residential,False,91.43799999999999,"LINESTRING (-47.4821953 -20.2531683, -47.4823429 -20.2532687, -47.4824944 -20.2533819, -47.482601 -20.2534794, -47.4827144 -20.2535964, -47.4828237 -20.2537342)",,Rua Francisco Ferreira Ramos,,,
654014178,False,,residential,True,91.191,"LINESTRING (-47.4821953 -20.2531683, -47.4820961 -20.2530648, -47.4819271 -20.2529104, -47.481856 -20.2528336, -47.4817353 -20.2527012, -47.481675 -20.2526242, -47.481621 -20.2525521)",,Rua Francisco Ferreira Ramos,,,
303374994,False,,residential,False,47.987,"LINESTRING (-47.4802263 -20.2545844, -47.4805978 -20.2543299)",,Rua Joaquim Barbosa Lima,,,
303374994,False,,residential,True,45.549,"LINESTRING (-47.4802263 -20.2545844, -47.479872 -20.2548238)",,Rua Joaquim Barbosa Lima,,,
303375002,False,,residential,False,91.902,"LINESTRING (-47.4811218 -20.2549943, -47.4805978 -20.2543299)",,Rua Coronel André Vilela,,,
240832074,False,,residential,True,104.218,"LINESTRING (-47.4811218 -20.2549943, -47.4814544 -20.2547426, -47.4818996 -20.2544061)",,Rua Salim Feres,,,
303374994,False,,residential,False,102.441,"LINESTRING (-47.4805978 -20.2543299, -47.4813746 -20.2537663)",,Rua Joaquim Barbosa Lima,,,
303374994,False,,residential,True,47.987,"LINESTRING (-47.4805978 -20.2543299, -47.4802263 -20.2545844)",,Rua Joaquim Barbosa Lima,,,
303375002,False,,residential,True,91.902,"LINESTRING (-47.4805978 -20.2543299, -47.4811218 -20.2549943)",,Rua Coronel André Vilela,,,
303375004,False,,residential,False,94.361,"LINESTRING (-47.4805978 -20.2543299, -47.4802481 -20.253855, -47.4800684 -20.2536423)",,Rua Coronel André Vilela,,,
730933251,False,,secondary,False,98.252,"LINESTRING (-47.4800684 -20.2536423, -47.4793207 -20.2541796)",,Rua Eliseu Alves Teixeira,,,
303375004,False,,residential,False,82.14099999999999,"LINESTRING (-47.4800684 -20.2536423, -47.4800247 -20.2535837, -47.4799597 -20.2534983, -47.4798578 -20.2533662, -47.479602 -20.2530472)",,Rua Coronel André Vilela,,,
303375004,False,,residential,True,94.361,"LINESTRING (-47.4800684 -20.2536423, -47.4802481 -20.253855, -47.4805978 -20.2543299)",,Rua Coronel André Vilela,,,
240827203,False,,secondary,False,95.003,"LINESTRING (-47.4795651 -20.2529397, -47.4802682 -20.2523967)",,Rua Abib Naufil Santiago,,,
240827203,False,,secondary,True,8.13,"LINESTRING (-47.4795651 -20.2529397, -47.4795031 -20.252984)",,Rua Abib Naufil Santiago,,,
654040284,True,,residential,False,12.805,"LINESTRING (-47.4795651 -20.2529397, -47.4795899 -20.2529764, -47.479602 -20.2530472)",,Rua Coronel André Vilela,,,
654040288,False,,residential,False,50.376,"LINESTRING (-47.4791252 -20.2525015, -47.4787534 -20.2527906)",,Rua João Alfredo Diniz,,,
654040288,False,,residential,True,7.318,"LINESTRING (-47.4791252 -20.2525015, -47.4791842 -20.2524659)",,Rua João Alfredo Diniz,,,
654040289,False,,residential,False,114.41,"LINESTRING (-47.4791252 -20.2525015, -47.4784462 -20.2516935)",,Rua Coronel André Vilela,,,
654014177,True,,residential,False,64.941,"LINESTRING (-47.4806028 -20.2513851, -47.4809957 -20.2518381)",,Rua Francisco Ferreira Ramos,,,
654040288,False,,residential,False,96.303,"LINESTRING (-47.4806028 -20.2513851, -47.4798809 -20.2519249)",,Rua João Alfredo Diniz,,,
240832076,False,,residential,True,66.217,"LINESTRING (-47.4798809 -20.2519249, -47.4802682 -20.2523967)",,Rua Major Carlos Paranhos,,,
654040288,False,,residential,False,82.19,"LINESTRING (-47.4798809 -20.2519249, -47.4792778 -20.2524005)",,Rua João Alfredo Diniz,,,
654040288,False,,residential,True,96.303,"LINESTRING (-47.4798809 -20.2519249, -47.4806028 -20.2513851)",,Rua João Alfredo Diniz,,,
240832076,False,,residential,False,117.362,"LINESTRING (-47.4798809 -20.2519249, -47.4796647 -20.2516399, -47.4794414 -20.2513669, -47.4792563 -20.2510498)",,Rua Major Carlos Paranhos,,,
240832089,False,,residential,False,57.299,"LINESTRING (-47.4784208 -20.2530479, -47.4780785 -20.2526449)",,Rua Facundo Munhoz,,,
240832089,False,,residential,True,62.105,"LINESTRING (-47.4784208 -20.2530479, -47.4787635 -20.2535046)",,Rua Facundo Munhoz,,,
