osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge,access,width
935969126,True,4,Avenida Tiradentes,secondary,False,151.91500000000002,"LINESTRING (-46.6328498 -23.5324023, -46.6332572 -23.5336603, -46.633266 -23.5336875, -46.6332739 -23.533712)",,,,
230636455,True,3,Rua Ribeiro de Lima,secondary,False,14.159,"LINESTRING (-46.6328068 -23.5322529, -46.6326718 -23.5322828)",50,,,
230636458,True,4,Avenida Tiradentes,secondary,False,17.180999999999997,"LINESTRING (-46.6328068 -23.5322529, -46.6328284 -23.532328, -46.6328498 -23.5324023)",50,,,
230636447,True,3,Rua Ribeiro de Lima,secondary,False,14.589,"LINESTRING (-46.6326718 -23.5322828, -46.6325327 -23.5323136)",50,,,
230636453,True,4,Avenida Tiradentes,trunk,False,17.667,"LINESTRING (-46.6326718 -23.5322828, -46.6326924 -23.5323604, -46.6327152 -23.5324366)",50,,,
230636449,True,3,Rua Ribeiro de Lima,secondary,False,14.242,"LINESTRING (-46.6327152 -23.5324366, -46.6328498 -23.5324023)",50,,,
230636450,True,4,Avenida Tiradentes,trunk,False,235.492,"LINESTRING (-46.6327152 -23.5324366, -46.633319 -23.5344808)",50,,,
230636457,True,3,Rua Ribeiro de Lima,secondary,False,14.37,"LINESTRING (-46.6325327 -23.5323136, -46.6323957 -23.532344)",50,,,
230636454,True,4,Avenida Tiradentes,trunk,False,142.624,"LINESTRING (-46.6325327 -23.5323136, -46.6324458 -23.5320314, -46.6324037 -23.531887, -46.6321542 -23.5310788)",50,,,
230636452,True,3,Rua Ribeiro de Lima,secondary,False,14.512,"LINESTRING (-46.6325778 -23.5324707, -46.6327152 -23.5324366)",50,,,
230636456,True,4,Avenida Tiradentes,trunk,False,18.067,"LINESTRING (-46.6325778 -23.5324707, -46.6325541 -23.5323934, -46.6325327 -23.5323136)",50,,,
933980082,True,4,Avenida Tiradentes,secondary,False,146.394,"LINESTRING (-46.6323957 -23.532344, -46.6322181 -23.5317922, -46.6319892 -23.5310813)",50,,,
91925973,True,3,Rua Ribeiro de Lima,secondary,False,14.117,"LINESTRING (-46.6324442 -23.5325041, -46.6325778 -23.5324707)",50,,,
923979900,True,3,Avenida Tiradentes,secondary,False,18.477,"LINESTRING (-46.6324442 -23.5325041, -46.6324194 -23.5324255, -46.6323957 -23.532344)",50,,,
8580929,True,3,Rua Prates,secondary,False,175.722,"LINESTRING (-46.6365362 -23.5314429, -46.6366831 -23.5318948, -46.637008 -23.5328947, -46.6370284 -23.5329574)",50,,,
191591094,True,2,Rua Ribeiro de Lima,tertiary,False,167.52100000000002,"LINESTRING (-46.6365362 -23.5314429, -46.6366122 -23.531423, -46.6375162 -23.5311866, -46.6376394 -23.5311544, -46.6380054 -23.5310723, -46.6381198 -23.5310416)",40,,,
37923504,True,2,Rua José Paulino,tertiary,False,192.09300000000002,"LINESTRING (-46.6373489 -23.5337797, -46.6374099 -23.5336935, -46.6378899 -23.5330157, -46.6381054 -23.532707, -46.6383192 -23.5323018)",40,,,
"[830794078, 830794079]",True,2,Rua Mauá,secondary,False,12.279,"LINESTRING (-46.6400741 -23.5348891, -46.6400172 -23.5348928, -46.639954 -23.5348975)",,,,
38584769,True,,Rua Dutra Rodrigues,residential,False,216.736,"LINESTRING (-46.6313039 -23.5327861, -46.6318189 -23.5346772)",40,,,
"[933980083, 377633726]",True,3,Rua João Teodoro,secondary,False,120.40700000000001,"LINESTRING (-46.6313039 -23.5327861, -46.631961 -23.5326244, -46.6322825 -23.5325452, -46.6322947 -23.5325422, -46.6323191 -23.5325362, -46.6324442 -23.5325041)",50,,,
333520067,True,4,Avenida Senador Queirós,primary,False,86.018,"LINESTRING (-46.6320763 -23.5395859, -46.6323492 -23.5395208, -46.6327395 -23.5394276, -46.6328941 -23.5393956)",50,,,
488773616,True,,Rua Vinte e Cinco de Março,residential,False,13.752,"LINESTRING (-46.6320763 -23.5395859, -46.632074 -23.5395241, -46.6320717 -23.5394623)",40,,,
217325661,True,2,Rua Ribeiro de Lima,tertiary,False,82.589,"LINESTRING (-46.6381198 -23.5310416, -46.6381504 -23.5310821, -46.6381852 -23.531117, -46.6386634 -23.5314429, -46.6387534 -23.5314992)",50,,,
934039505,True,3,Avenida Senador Queirós,primary,False,44.979,"LINESTRING (-46.6328941 -23.5393956, -46.6333347 -23.5393741)",50,,,
91863362,False,4,Rua General Couto de Magalhães,tertiary,False,94.62299999999999,"LINESTRING (-46.6365974 -23.5386612, -46.6366415 -23.5385763, -46.6368936 -23.5380886, -46.6369489 -23.5379816, -46.6369951 -23.5378923)",,,,
421294158,True,3,Rua dos Timbiras,tertiary,False,95.339,"LINESTRING (-46.6365974 -23.5386612, -46.6366932 -23.5387044, -46.6367181 -23.5387157, -46.6367936 -23.5387551, -46.6372773 -23.5390559, -46.6373843 -23.5391225)",,,,
488773615,False,,Rua Vinte e Cinco de Março,residential,True,162.58300000000003,"LINESTRING (-46.6320145 -23.5380011, -46.6320647 -23.5392837, -46.6320717 -23.5394623)",40,,,
532967532,True,2,Rua Paula Sousa,tertiary,False,144.666,"LINESTRING (-46.6320145 -23.5380011, -46.6307679 -23.5383314, -46.6306512 -23.5383623)",50,,,
"[8377160, 424572754]",True,2,Rua Florêncio de Abreu,tertiary,False,207.75499999999997,"LINESTRING (-46.632976 -23.5378168, -46.6329809 -23.5377417, -46.6329839 -23.5376792, -46.6330373 -23.5365677, -46.6330606 -23.5360831, -46.6330675 -23.5359503)",40,,,
532967532,True,2,Rua Paula Sousa,tertiary,False,100.5,"LINESTRING (-46.632976 -23.5378168, -46.6328861 -23.537821, -46.6327494 -23.5378283, -46.6326307 -23.5378501, -46.6322907 -23.5379334, -46.6320145 -23.5380011)",50,,,
333520069,True,,Rua Barão de Duprat,residential,False,65.00200000000001,"LINESTRING (-46.6306512 -23.5383623, -46.6306825 -23.538451, -46.6306998 -23.5389421)",40,,,
38582847,True,2,Rua Aurora,tertiary,False,109.613,"LINESTRING (-46.6378843 -23.5384546, -46.6379462 -23.5384946, -46.6387651 -23.53902)",,,,
38584790,True,,Rua dos Andradas,residential,False,113.14099999999999,"LINESTRING (-46.6378843 -23.5384546, -46.6379268 -23.5383954, -46.6384859 -23.5376921, -46.6385345 -23.5376301)",40,,,
38584792,True,2,Rua Washington Luís,tertiary,False,103.664,"LINESTRING (-46.6369951 -23.5378923, -46.6368693 -23.537891, -46.6360495 -23.5378816, -46.6359783 -23.5378808)",,,,
91863362,False,4,Rua General Couto de Magalhães,tertiary,True,94.623,"LINESTRING (-46.6369951 -23.5378923, -46.6369489 -23.5379816, -46.6368936 -23.5380886, -46.6366415 -23.5385763, -46.6365974 -23.5386612)",,,,
932955208,True,1,Rua General Couto de Magalhães,tertiary,False,26.448,"LINESTRING (-46.6369951 -23.5378923, -46.6369924 -23.537784, -46.6369897 -23.5376545)",,,,
"[933029770, 38582847]",True,"['1', '2']",Rua Aurora,tertiary,False,110.12,"LINESTRING (-46.6369951 -23.5378923, -46.6370485 -23.5379264, -46.6376394 -23.5383, -46.6378177 -23.5384127, -46.6378843 -23.5384546)",,,,
8579588,True,,Rua Santa Ifigênia,residential,False,116.14800000000001,"LINESTRING (-46.6393994 -23.5381523, -46.6393468 -23.538226, -46.6388256 -23.5389374, -46.6387651 -23.53902)",40,,,
932955209,True,1,Rua Vitória,tertiary,False,105.574,"LINESTRING (-46.6393994 -23.5381523, -46.6393258 -23.5381079, -46.6386104 -23.5376759, -46.6385345 -23.5376301)",,,,
8579588,True,,Rua Santa Ifigênia,residential,False,95.29700000000001,"LINESTRING (-46.6399202 -23.5374406, -46.6398642 -23.5375172, -46.6394513 -23.5380813, -46.6393994 -23.5381523)",40,,,
333520469,True,,Rua dos Gusmões,residential,False,101.23400000000001,"LINESTRING (-46.6399202 -23.5374406, -46.6391619 -23.5369342, -46.6391175 -23.5369046)",,,,
38584791,True,,Rua do Triunfo,residential,False,106.70500000000001,"LINESTRING (-46.6388393 -23.5355356, -46.638799 -23.5355868, -46.6386221 -23.5358119, -46.6383849 -23.5361137, -46.6382726 -23.5362565, -46.6382273 -23.5363141)",,,,
426253567,True,,Rua General Osório,residential,False,113.996,"LINESTRING (-46.6388393 -23.5355356, -46.6388963 -23.535575, -46.6396813 -23.536118, -46.639732 -23.536153)",,,,
840614252,True,,Largo General Osório,residential,False,63.73899999999999,"LINESTRING (-46.6388393 -23.5355356, -46.6387798 -23.5354958, -46.6385204 -23.5353109, -46.6384859 -23.5352726, -46.6384568 -23.535223, -46.6384387 -23.5351717, -46.6384288 -23.5351281)",,,,
38584790,True,,Rua dos Andradas,residential,False,100.201,"LINESTRING (-46.6385345 -23.5376301, -46.6385897 -23.5375613, -46.6390607 -23.5369752, -46.6391175 -23.5369046)",40,,,
333520471,True,2,Rua Vitória,tertiary,False,111.844,"LINESTRING (-46.6385345 -23.5376301, -46.6384707 -23.5375919, -46.6376819 -23.5371108, -46.6376206 -23.5370736)",,,,
38584791,True,,Rua do Triunfo,residential,False,85.49,"LINESTRING (-46.6376206 -23.5370736, -46.637575 -23.5371305, -46.6371301 -23.5376972)",,,,
333520471,True,2,Rua Vitória,tertiary,False,78.17,"LINESTRING (-46.6376206 -23.5370736, -46.637547 -23.5370315, -46.6370696 -23.5367587, -46.6369701 -23.5367014)",,,,
91862143,True,1,Rua General Couto de Magalhães,tertiary,False,2.414,"LINESTRING (-46.6369701 -23.5367014, -46.6369695 -23.5366797)",,,,
656931849,True,2,Rua São Caetano,secondary,False,88.75,"LINESTRING (-46.6318189 -23.5346772, -46.6309617 -23.5348165)",50,,,
678645838,False,,Rua dos Gusmões,residential,True,15.118,"LINESTRING (-46.6369348 -23.5355451, -46.6370829 -23.535552)",,,,
932955207,True,2,Rua General Couto de Magalhães,tertiary,False,57.563,"LINESTRING (-46.6369348 -23.5355451, -46.636943 -23.5351625, -46.6369291 -23.5350281)",,,,
38584771,True,,Rua dos Protestantes,residential,False,85.404,"LINESTRING (-46.6375245 -23.5358396, -46.6375713 -23.5357617, -46.6378858 -23.5352386, -46.6379045 -23.5351586)",,,,
678645837,True,,Rua dos Gusmões,residential,False,88.97800000000001,"LINESTRING (-46.6375245 -23.5358396, -46.6376096 -23.5358976, -46.6381695 -23.5362751, -46.6382273 -23.5363141)",,,,
678645838,False,,Rua dos Gusmões,residential,False,55.323,"LINESTRING (-46.6375245 -23.5358396, -46.6374435 -23.5357872, -46.637148 -23.5355847, -46.6371131 -23.5355632, -46.6370829 -23.535552)",,,,
237876603,True,2,Avenida Prestes Maia,trunk_link,False,104.946,"LINESTRING (-46.6335757 -23.5378144, -46.6335243 -23.537196, -46.6335256 -23.5371026, -46.6335552 -23.536874)",50,,,
424572762,True,3,Rua Washington Luís,tertiary,False,61.138000000000005,"LINESTRING (-46.6335757 -23.5378144, -46.633492 -23.5378158, -46.6332681 -23.5378167, -46.633042 -23.5378175, -46.632976 -23.5378168)",50,,,
442099967,True,2,Avenida Prestes Maia,trunk_link,False,76.419,"LINESTRING (-46.6338963 -23.5379051, -46.6339596 -23.5385899)",40,,,
38584790,True,,Rua dos Andradas,residential,False,104.446,"LINESTRING (-46.6391175 -23.5369046, -46.6391529 -23.5368613, -46.6396758 -23.5362217, -46.639732 -23.536153)",40,,,
333520469,True,,Rua dos Gusmões,residential,False,112.02199999999999,"LINESTRING (-46.6391175 -23.5369046, -46.6390639 -23.5368691, -46.6386554 -23.5365911, -46.6382843 -23.5363519, -46.6382273 -23.5363141)",,,,
38584791,True,,Rua do Triunfo,residential,False,104.679,"LINESTRING (-46.6382273 -23.5363141, -46.6381795 -23.5363732, -46.6376623 -23.5370222, -46.6376206 -23.5370736)",,,,
237876585,True,2,Rua Washington Luís,tertiary,False,12.122,"LINESTRING (-46.6359783 -23.5378808, -46.6358594 -23.5378797)",,,,
237876561,True,3,Avenida Cásper Líbero,secondary,False,97.31800000000001,"LINESTRING (-46.6359783 -23.5378808, -46.6359961 -23.5379609, -46.6361487 -23.5386499, -46.6361693 -23.5387383)",,,,
447927891,True,2,Rua Washington Luís,tertiary,False,129.55700000000002,"LINESTRING (-46.6358594 -23.5378797, -46.6357173 -23.5378775, -46.6355446 -23.5378748, -46.6347235 -23.5378622, -46.6345887 -23.5378601)",,,,
"[936053776, 933018385, 873116898, 333520075]",True,2,Avenida Cásper Líbero,secondary,False,226.82099999999997,"LINESTRING (-46.6358594 -23.5378797, -46.6358394 -23.5377836, -46.6357425 -23.5373197, -46.6356257 -23.5367602, -46.6355351 -23.5363311, -46.6354759 -23.536051, -46.6354806 -23.535995, -46.6354898 -23.53597, -46.6355056 -23.5359538, -46.6355177 -23.5359433, -46.6355392 -23.5359354, -46.6355783 -23.5359268)",,,,
38584790,True,,Rua dos Andradas,residential,False,90.094,"LINESTRING (-46.6373843 -23.5391225, -46.6378356 -23.5385283, -46.6378843 -23.5384546)",40,,,
936115302,True,2,Avenida Senador Queirós,primary_link,False,13.491,"LINESTRING (-46.6360409 -23.5387677, -46.6361693 -23.5387383)",,,,
447927889,True,2,Avenida Cásper Líbero,secondary,False,100.459,"LINESTRING (-46.6360409 -23.5387677, -46.6360208 -23.5386739, -46.6358761 -23.537962, -46.6358594 -23.5378797)",,,,
255818940,True,2,Rua dos Timbiras,tertiary,False,44.476,"LINESTRING (-46.6361693 -23.5387383, -46.6362749 -23.5387193, -46.6365124 -23.5386765, -46.6365974 -23.5386612)",40,,,
289934630,True,4,Avenida Cásper Líbero,secondary,False,35.965,"LINESTRING (-46.6361693 -23.5387383, -46.6361899 -23.5388306, -46.6362399 -23.5390552)",,,,
8579818,True,4,Avenida Senador Queirós,primary,False,58.746,"LINESTRING (-46.6337149 -23.5393724, -46.6342911 -23.5393642)",,,,
333520072,True,3,Avenida Prestes Maia,primary,False,13.223,"LINESTRING (-46.6337149 -23.5393724, -46.6337054 -23.5392538)",40,,,
27271632,True,3,Avenida Senador Queirós,primary,False,130.062,"LINESTRING (-46.6337054 -23.5392538, -46.6342459 -23.5392487, -46.634356 -23.5392342, -46.6348095 -23.5391117, -46.6348773 -23.5390934, -46.6349547 -23.5390727)",50,,,
251628569,True,1,Avenida Prestes Maia,trunk_link,False,27.332,"LINESTRING (-46.6337054 -23.5392538, -46.6337 -23.5391405, -46.6336944 -23.5390082)",40,,no,
441840123,False,,Rua Doutor Luiz Silveira,residential,True,85.15,"LINESTRING (-46.6339596 -23.5385899, -46.6347902 -23.538509)",30,,,
"[338720618, 442099967]",True,2,Avenida Prestes Maia,trunk_link,False,86.624,"LINESTRING (-46.6339596 -23.5385899, -46.6339877 -23.5388783, -46.6339983 -23.5389938, -46.6339948 -23.5390156, -46.6339868 -23.539034, -46.6339715 -23.5390531, -46.6339532 -23.5390697, -46.6339322 -23.5390835, -46.6339091 -23.539094, -46.6338844 -23.5391009, -46.6338589 -23.5391042, -46.6338331 -23.5391037, -46.6338077 -23.5390995, -46.6337834 -23.5390916, -46.6337607 -23.5390802, -46.6337404 -23.5390657, -46.6337228 -23.5390484, -46.6337084 -23.5390287, -46.6336944 -23.5390082)","['40', '30']",,,
424572739,True,4,Avenida Senador Queirós,primary,False,86.739,"LINESTRING (-46.6320717 -23.5394623, -46.6327507 -23.5393036, -46.6328963 -23.53927)",50,,,
488773615,False,,Rua Vinte e Cinco de Março,residential,False,162.58300000000003,"LINESTRING (-46.6320717 -23.5394623, -46.6320647 -23.5392837, -46.6320145 -23.5380011)",40,,,
91862090,True,2,Rua José Paulino,secondary,False,6.182,"LINESTRING (-46.6370516 -23.534183, -46.637084 -23.534136)",,,,
91862137,True,1,Praça da Luz,tertiary,False,55.7,"LINESTRING (-46.63639 -23.5342897, -46.6368514 -23.5341548, -46.636907 -23.5341295)",,,,
866181886,True,2,Praça da Luz,secondary_link,False,38.303,"LINESTRING (-46.63639 -23.5342897, -46.636568 -23.5342887, -46.6366472 -23.534294, -46.636765 -23.5343039)",,,,
292219529,True,2,Praça da Luz,secondary_link,False,32.578,"LINESTRING (-46.636765 -23.5343039, -46.6368421 -23.5342906, -46.6369145 -23.5342638, -46.6369696 -23.5342335, -46.6370516 -23.534183)",,,,
936120279,True,2,Rua Prates,secondary,False,24.24,"LINESTRING (-46.636765 -23.5343039, -46.6368145 -23.5342329, -46.636907 -23.5341295)",50,,,
970092138,False,,,secondary_link,False,18.644,"LINESTRING (-46.639954 -23.5348975, -46.6398878 -23.5350538)",,,,
"[935613370, 935613371, 830794078]",True,"['2', '3']",Rua Mauá,secondary,False,211.475,"LINESTRING (-46.639954 -23.5348975, -46.6395089 -23.5349322, -46.6392931 -23.5349439, -46.6383523 -23.5350057, -46.6381707 -23.5350194, -46.638094 -23.5350252, -46.6379699 -23.5350346, -46.6378856 -23.5350411)",,,,
928896944,True,2,Rua Prates,secondary,False,43.373999999999995,"LINESTRING (-46.6365222 -23.5318286, -46.6365099 -23.5316311, -46.6365049 -23.5315499, -46.636513 -23.5315137, -46.636521 -23.5314848, -46.6365362 -23.5314429)",50,,,
"[935613372, 91924991]",True,"['2', '3']",Rua Ribeiro de Lima,secondary,False,185.686,"LINESTRING (-46.6365222 -23.5318286, -46.636414 -23.5317279, -46.6363707 -23.5316985, -46.6363347 -23.5316833, -46.6362971 -23.5316742, -46.6362581 -23.5316696, -46.6362158 -23.5316712, -46.6361601 -23.5316831, -46.6349988 -23.5319743, -46.634965 -23.5319782, -46.6349355 -23.5319788, -46.6349036 -23.5319734, -46.6348718 -23.5319652, -46.634813 -23.5319446)",50,,,
992265325,True,3,Rua Ribeiro de Lima,secondary,False,10.873000000000001,"LINESTRING (-46.634813 -23.5319446, -46.6348449 -23.5319092, -46.6348879 -23.5318755)",50,,,
992305504,True,3,Rua Ribeiro de Lima,secondary,False,15.648,"LINESTRING (-46.634813 -23.5319446, -46.6347626 -23.5319314, -46.6347123 -23.5319247, -46.6346621 -23.5319266)",50,,,
237861712,True,4,Avenida Cásper Líbero,primary,False,17.635,"LINESTRING (-46.6362399 -23.5390552, -46.636275 -23.5392105)",,,,
237861713,True,4,Avenida Cásper Líbero,primary,False,14.096,"LINESTRING (-46.636275 -23.5392105, -46.6363027 -23.5393347)",,,,
333520076,True,3,Avenida Senador Queirós,primary,False,20.148,"LINESTRING (-46.6360808 -23.5389477, -46.6362399 -23.5390552)",50,,,
447927888,True,2,Avenida Cásper Líbero,secondary,False,20.425,"LINESTRING (-46.6360808 -23.5389477, -46.6360556 -23.5388303, -46.6360409 -23.5387677)",,,,
"[358287537, 933018386, 936053777]",True,3,Avenida Cásper Líbero,secondary,False,221.07,"LINESTRING (-46.6355783 -23.5359268, -46.6358646 -23.5373097, -46.6359576 -23.5377766, -46.6359783 -23.5378808)",,,,
488862103,True,3,Rua Brigadeiro Tobias,tertiary,False,241.911,"LINESTRING (-46.6339485 -23.5357663, -46.6340011 -23.5359952, -46.6340265 -23.5361054, -46.6340385 -23.5361577, -46.6342096 -23.5366932, -46.6342111 -23.5366974, -46.6345551 -23.537757, -46.6345887 -23.5378601)",40,,,
"[977377053, 191591101]",True,2,Rua Mauá,secondary,False,141.315,"LINESTRING (-46.6339485 -23.5357663, -46.634434 -23.5356463, -46.6347336 -23.5355723, -46.635094 -23.5354832, -46.6351111 -23.535479, -46.6351978 -23.5354575, -46.6352867 -23.5354348)",40,,no,
207129455,True,1,Rua Aimorés,tertiary,False,137.527,"LINESTRING (-46.6393852 -23.5319103, -46.6399833 -23.5308017)",,,,
79659534,True,1,Rua Ribeiro de Lima,tertiary,False,78.983,"LINESTRING (-46.6393852 -23.5319103, -46.6388572 -23.5315659, -46.6387534 -23.5314992)",,,,
"[423145313, 866553012, 191591084]",True,2,"['Avenida Tiradentes', 'Rua Florêncio de Abreu']",tertiary,False,64.575,"LINESTRING (-46.6330675 -23.5359503, -46.633075 -23.5358866, -46.6331089 -23.5355604, -46.6331395 -23.5353735)",50,yes,,
237876600,True,2,Avenida Prestes Maia,trunk_link,False,133.296,"LINESTRING (-46.6336944 -23.5390082, -46.633682 -23.5388889, -46.6335757 -23.5378144)",40,,,
292219527,True,3,Rua Prates,secondary,False,87.72800000000001,"LINESTRING (-46.6371373 -23.5337504, -46.6371265 -23.5337131, -46.6371046 -23.533637, -46.6370385 -23.5334272, -46.637016 -23.5333535, -46.6368977 -23.5329927)",50,,,
104291530,True,3,Rua Ribeiro de Lima,secondary,False,174.864,"LINESTRING (-46.6348879 -23.5318755, -46.6349167 -23.5318615, -46.6349562 -23.5318511, -46.6350277 -23.5318331, -46.6352461 -23.531778, -46.6364408 -23.5314677, -46.6365362 -23.5314429)",50,,,
91862100,True,2,Rua Prates,secondary,False,16.352,"LINESTRING (-46.6367374 -23.5344474, -46.6367358 -23.5344132, -46.6367448 -23.5343625, -46.636765 -23.5343039)",50,,,
"[977377050, 91862125]",True,2,Praça da Luz,tertiary,False,86.346,"LINESTRING (-46.6367374 -23.5344474, -46.636696 -23.5344173, -46.6366582 -23.5343988, -46.6366117 -23.5343888, -46.6365508 -23.5343856, -46.6364779 -23.5343985, -46.6360883 -23.5345021, -46.6359321 -23.5345436)",,,,
678645838,False,,Rua dos Gusmões,residential,False,15.118,"LINESTRING (-46.6370829 -23.535552, -46.6369348 -23.5355451)",,,,
678645838,False,,Rua dos Gusmões,residential,True,55.323,"LINESTRING (-46.6370829 -23.535552, -46.6371131 -23.5355632, -46.637148 -23.5355847, -46.6374435 -23.5357872, -46.6375245 -23.5358396)",,,,
936120279,True,2,Rua Prates,secondary,False,48.650000000000006,"LINESTRING (-46.636907 -23.5341295, -46.6369368 -23.5340995, -46.6369821 -23.5340383, -46.6370181 -23.5339897, -46.6370735 -23.533907, -46.6371021 -23.5338406, -46.6371373 -23.5337504)",50,,,
49436726,True,3,Avenida Tiradentes,secondary,False,94.904,"LINESTRING (-46.6332739 -23.533712, -46.6335414 -23.5345295)",,,,
230636448,True,1,,trunk_link,False,69.324,"LINESTRING (-46.6332739 -23.533712, -46.6332506 -23.5338518, -46.6332569 -23.5338863, -46.6333506 -23.534325)",50,,,
935969125,True,2,Rua Brigadeiro Tobias,secondary,False,39.968,"LINESTRING (-46.6336646 -23.5349061, -46.6337902 -23.5352466)",,,,
