osmid,name,highway,oneway,reversed,length,ref,geometry
411905245,Rua Domingues Lopes de Carvalho,residential,False,False,29.476,,"LINESTRING (-40.751971 -4.0437591, -40.7517116 -4.0438167)"
411905245,Rua Domingues Lopes de Carvalho,residential,False,True,65.773,,"LINESTRING (-40.751971 -4.0437591, -40.7525452 -4.0436114)"
523035773,Avenida Raimundo da Cunha Brito,secondary,False,False,86.119,CE-321,"LINESTRING (-40.751971 -4.0437591, -40.7521355 -4.044516)"
523035773,Avenida Raimundo da Cunha Brito,secondary,False,True,83.74,CE-321,"LINESTRING (-40.751971 -4.0437591, -40.7518573 -4.0430146)"
411905251,Rua Francisco Júlio Filizola,residential,False,False,76.062,,"LINESTRING (-40.7523526 -4.0458517, -40.7530053 -4.0456419)"
411905251,Rua Francisco Júlio Filizola,residential,False,True,73.713,,"LINESTRING (-40.7523526 -4.0458517, -40.7517206 -4.0460567)"
523035787,Avenida José Cândido Carvalho,secondary,False,False,96.48,CE-321,"LINESTRING (-40.7523526 -4.0458517, -40.7525626 -4.0466937)"
523035787,Avenida José Cândido Carvalho,secondary,False,True,9.127,CE-321,"LINESTRING (-40.7523526 -4.0458517, -40.7523185 -4.045777)"
411905220,Rua Francisca Alcântara de Azevedo,residential,False,False,76.64,,"LINESTRING (-40.7538542 -4.0416755, -40.7538465 -4.0423647)"
411905220,Rua Francisca Alcântara de Azevedo,residential,False,True,61.723,,"LINESTRING (-40.7538542 -4.0416755, -40.7537556 -4.0411292)"
411905240,Rua João Francisco de Azevedo,residential,False,False,51.581,,"LINESTRING (-40.7538542 -4.0416755, -40.7543058 -4.0415648)"
411905240,Rua João Francisco de Azevedo,residential,False,True,105.748,,"LINESTRING (-40.7538542 -4.0416755, -40.7529227 -4.0418781)"
411905220,Rua Francisca Alcântara de Azevedo,residential,False,False,31.936,,"LINESTRING (-40.7538264 -4.0432773, -40.7538287 -4.0435645)"
411905220,Rua Francisca Alcântara de Azevedo,residential,False,True,101.501,,"LINESTRING (-40.7538264 -4.0432773, -40.7538465 -4.0423647)"
411905245,Rua Domingues Lopes de Carvalho,residential,False,False,63.754,,"LINESTRING (-40.7538264 -4.0432773, -40.7532703 -4.0434223)"
411905245,Rua Domingues Lopes de Carvalho,residential,False,True,66.99,,"LINESTRING (-40.7538264 -4.0432773, -40.7544203 -4.0431678)"
411905220,Rua Francisca Alcântara de Azevedo,residential,False,False,48.359,,"LINESTRING (-40.7538287 -4.0435645, -40.7539109 -4.0439916)"
411905220,Rua Francisca Alcântara de Azevedo,residential,False,True,31.936,,"LINESTRING (-40.7538287 -4.0435645, -40.7538264 -4.0432773)"
411905257,,residential,False,True,55.861,,"LINESTRING (-40.7538287 -4.0435645, -40.7533399 -4.0436855)"
411905220,Rua Francisca Alcântara de Azevedo,residential,False,True,115.072,,"LINESTRING (-40.7543378 -4.0463285, -40.7541518 -4.0453104)"
411905223,Rua Euclides Augusto Ribeiro,secondary,False,False,158.268,CE-321,"LINESTRING (-40.7543378 -4.0463285, -40.7557554 -4.0464907)"
411905223,Rua Euclides Augusto Ribeiro,secondary,False,True,45.914,CE-321,"LINESTRING (-40.7543378 -4.0463285, -40.753925 -4.0462978)"
411905247,Rua João Salmito de Almeida Lopes,residential,False,False,53.665,,"LINESTRING (-40.7518573 -4.0430146, -40.7523283 -4.0429042)"
523035773,Avenida Raimundo da Cunha Brito,secondary,False,False,83.74,CE-321,"LINESTRING (-40.7518573 -4.0430146, -40.751971 -4.0437591)"
523035773,Avenida Raimundo da Cunha Brito,secondary,False,True,101.718,CE-321,"LINESTRING (-40.7518573 -4.0430146, -40.7516658 -4.04212)"
411905247,Rua João Salmito de Almeida Lopes,residential,False,True,133.81,,"LINESTRING (-40.7518573 -4.0430146, -40.7509173 -4.0432173, -40.750673 -4.0432307)"
411905243,Rua Manoel Matias Lima,residential,False,False,20.872,,"LINESTRING (-40.7522704 -4.045134, -40.7520903 -4.0451884)"
