osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,ref,junction
253456769,False,,tertiary,False,92.17,"LINESTRING (-49.2449524 -16.8208422, -49.2451148 -16.8216564)",Rua Onze de Maio,,,
253456769,False,,tertiary,True,81.256,"LINESTRING (-49.2449524 -16.8208422, -49.2448149 -16.8201234)",Rua Onze de Maio,,,
383165901,True,,residential,False,115.719,"LINESTRING (-49.2449524 -16.8208422, -49.2460251 -16.8206728)",Rua São Domingos,,,
253456769,False,,tertiary,True,81.424,"LINESTRING (-49.2452603 -16.8223753, -49.2451148 -16.8216564)",Rua Onze de Maio,,,
448232328,True,1,tertiary,False,111.368,"LINESTRING (-49.2452603 -16.8223753, -49.2462889 -16.8221917)",Rua João Batista de Toledo,,,
50214145,True,,residential,False,125.08,"LINESTRING (-49.2463848 -16.8227167, -49.2465134 -16.8233467, -49.2465378 -16.8234666, -49.2465709 -16.8236287, -49.2466101 -16.8238207)",Rua Nossa Senhora Auxiliadora,,,
448234009,True,1,tertiary,False,116.69,"LINESTRING (-49.2463848 -16.8227167, -49.2456462 -16.8228276, -49.2453017 -16.8228793)",Rua Abrão Lourenço de Carvalho,,,
468020448,False,,residential,True,115.786,"LINESTRING (-49.2466101 -16.8238207, -49.2455338 -16.823972)",Avenida Dom Abel,30,,
907265661,False,,residential,False,56.41,"LINESTRING (-49.2466101 -16.8238207, -49.246709 -16.8243191)",Rua Nossa Senhora Auxiliadora,,,
468020448,False,,residential,False,79.727,"LINESTRING (-49.2466101 -16.8238207, -49.2468301 -16.8237951, -49.2470465 -16.82377, -49.2473538 -16.823735)",Avenida Dom Abel,30,,
308242427,True,,residential,False,90.163,"LINESTRING (-49.2469579 -16.8213597, -49.2468148 -16.8205605)",Rua São Bento,,,
448232314,True,,residential,False,84.094,"LINESTRING (-49.2469579 -16.8213597, -49.2461773 -16.8214765)",Rua Benedito Batista de Toledo,,,
50214110,True,,secondary,False,117.283,"LINESTRING (-49.2419643 -16.8234618, -49.2420771 -16.8239888, -49.2421657 -16.8244986)",Avenida Vicente de Paula Souza,80,,
50214110,True,,secondary,False,46.695,"LINESTRING (-49.2421657 -16.8244986, -49.2422434 -16.8249119)",Avenida Vicente de Paula Souza,80,,
50214154,True,,residential,False,77.833,"LINESTRING (-49.2421657 -16.8244986, -49.2428851 -16.824373)",Avenida Dom Abel,30,,
247186714,True,2,primary,False,21.766,"LINESTRING (-49.2485212 -16.8217893, -49.2484441 -16.821608)",Avenida Perimetral,,,
247186714,True,2,primary,False,38.408,"LINESTRING (-49.2482052 -16.8211079, -49.2481333 -16.8209495, -49.2480614 -16.8207911)",Avenida Perimetral,,,
448232314,True,,residential,False,135.696,"LINESTRING (-49.2482052 -16.8211079, -49.247911 -16.8211756, -49.2469579 -16.8213597)",Rua Benedito Batista de Toledo,,,
"[434762968, 1054424050, 920990390, 920988118]",True,"['2', '3']",motorway,False,721.826,"LINESTRING (-49.2411083 -16.8204923, -49.2412573 -16.8211537, -49.2421141 -16.8249675, -49.242169 -16.825191, -49.2424955 -16.8264246, -49.2425406 -16.8266008, -49.2425839 -16.8268274)",Rodovia Transbrasiliana,80,BR-153,
50214340,True,1,motorway_link,False,108.297,"LINESTRING (-49.2411929 -16.8195305, -49.2410891 -16.8199419, -49.2411083 -16.8204923)",,,,
"[924519556, 1054424054]",True,1,secondary,False,109.343,"LINESTRING (-49.2411929 -16.8195305, -49.2413456 -16.8202611, -49.2413941 -16.8204948)","['Pista Marginal', 'Avenida Vicente de Paula Souza']",80,,
191843372,False,,residential,False,113.952,"LINESTRING (-49.2498245 -16.824568, -49.2487637 -16.8247065)",Rua Vitória,,,
"[833107588, 388430062]",False,2,tertiary,False,82.292,"LINESTRING (-49.2498245 -16.824568, -49.2498377 -16.8246485, -49.2499279 -16.8253014)",Avenida Brasil,,,
191844088,False,,residential,True,63.113,"LINESTRING (-49.2482999 -16.8201906, -49.2488924 -16.8201683)",Rua Padre Marcelino Champagnat,,,
447282211,True,2,primary,False,44.796,"LINESTRING (-49.2482999 -16.8201906, -49.2484382 -16.8204838, -49.2484723 -16.8205581)",Avenida Perimetral,,,
388430061,False,,residential,True,109.507,"LINESTRING (-49.2479526 -16.8263234, -49.2489709 -16.8261826)",Rua Manaus,,,
388430068,True,2,primary,False,32.33,"LINESTRING (-49.2479526 -16.8263234, -49.2479971 -16.8264903, -49.248018 -16.8266071)",Avenida Chile,,,
702901738,False,,residential,True,114.002,"LINESTRING (-49.2499279 -16.8253014, -49.2488663 -16.8254376)",Rua Recife,,,
"[833107588, 388430062]",False,2,tertiary,True,82.292,"LINESTRING (-49.2499279 -16.8253014, -49.2498377 -16.8246485, -49.2498245 -16.824568)",Avenida Brasil,,,
388430061,False,,residential,False,109.507,"LINESTRING (-49.2489709 -16.8261826, -49.2479526 -16.8263234)",Rua Manaus,,,
720084875,False,1,residential,False,83.585,"LINESTRING (-49.2489709 -16.8261826, -49.2488663 -16.8254376)",Rua Curitiba,40,,
720084875,False,1,residential,True,82.902,"LINESTRING (-49.2489709 -16.8261826, -49.2490724 -16.8269218)",Rua Curitiba,40,,
702901738,False,,residential,False,114.002,"LINESTRING (-49.2488663 -16.8254376, -49.2499279 -16.8253014)",Rua Recife,,,
702901738,False,,residential,True,111.46,"LINESTRING (-49.2488663 -16.8254376, -49.2478324 -16.8255969)",Rua Recife,,,
720084875,False,1,residential,False,82.025,"LINESTRING (-49.2488663 -16.8254376, -49.2487637 -16.8247065)",Rua Curitiba,40,,
720084875,False,1,residential,True,83.585,"LINESTRING (-49.2488663 -16.8254376, -49.2489709 -16.8261826)",Rua Curitiba,40,,
446608027,True,,residential,False,64.144,"LINESTRING (-49.2430293 -16.8220409, -49.2428916 -16.8214793)",Rua Antônio Barbosa Sandoval,,,
702901739,True,,residential,False,140.1,"LINESTRING (-49.2430293 -16.8220409, -49.2417343 -16.8222665)",Rua Benedito Batista de Toledo,,,
383180644,False,,residential,False,7.68,"LINESTRING (-49.2480416 -16.8270751, -49.2479703 -16.8270857)",Rua Salvador,,,
383180644,False,,residential,True,111.029,"LINESTRING (-49.2480416 -16.8270751, -49.2490724 -16.8269218)",Rua Salvador,,,
446608027,True,,residential,False,80.302,"LINESTRING (-49.2431472 -16.8227542, -49.2430293 -16.8220409)",Rua Antônio Barbosa Sandoval,,,
448232328,True,1,tertiary,False,110.245,"LINESTRING (-49.2431472 -16.8227542, -49.2441653 -16.8225718)",Rua João Batista de Toledo,,,
191843372,False,,residential,False,112.095,"LINESTRING (-49.2487637 -16.8247065, -49.2477225 -16.8248581)",Rua Vitória,,,
191843372,False,,residential,True,113.952,"LINESTRING (-49.2487637 -16.8247065, -49.2498245 -16.824568)",Rua Vitória,,,
720084875,False,1,residential,False,70.661,"LINESTRING (-49.2487637 -16.8247065, -49.2486752 -16.8240767)",Rua Curitiba,40,,
720084875,False,1,residential,True,82.025,"LINESTRING (-49.2487637 -16.8247065, -49.2488663 -16.8254376)",Rua Curitiba,40,,
308166050,False,,residential,True,82.507,"LINESTRING (-49.2497797 -16.8219961, -49.2494517 -16.8213238)",Rua Toulon,,,
191844117,False,,residential,False,62.998,"LINESTRING (-49.2488603 -16.8213467, -49.2494517 -16.8213238)",Rua Dona Augusta Garavelo,,,
447282211,True,2,primary,False,11.472,"LINESTRING (-49.2488603 -16.8213467, -49.2489045 -16.8214408)",Avenida Perimetral,,,
50214145,True,,residential,False,80.409,"LINESTRING (-49.2461773 -16.8214765, -49.2462889 -16.8221917)",Rua Nossa Senhora Auxiliadora,,,
448232314,True,,residential,False,114.845,"LINESTRING (-49.2461773 -16.8214765, -49.2451148 -16.8216564)",Rua Benedito Batista de Toledo,,,
253456769,False,,tertiary,False,81.424,"LINESTRING (-49.2451148 -16.8216564, -49.2452603 -16.8223753)",Rua Onze de Maio,,,
253456769,False,,tertiary,True,92.17,"LINESTRING (-49.2451148 -16.8216564, -49.2449524 -16.8208422)",Rua Onze de Maio,,,
702901739,True,,residential,False,118.304,"LINESTRING (-49.2451148 -16.8216564, -49.2440228 -16.8218548)",Rua Benedito Batista de Toledo,,,
50214145,True,,residential,False,59.263,"LINESTRING (-49.2462889 -16.8221917, -49.2463848 -16.8227167)",Rua Nossa Senhora Auxiliadora,,,
448232328,True,1,tertiary,False,86.57,"LINESTRING (-49.2462889 -16.8221917, -49.2470892 -16.8220528)",Rua João Batista de Toledo,,,
446608116,True,,residential,False,81.157,"LINESTRING (-49.2441653 -16.8225718, -49.2440228 -16.8218548)",Rua José Cândido Queiroz,,,
448232328,True,1,tertiary,False,118.579,"LINESTRING (-49.2441653 -16.8225718, -49.2452603 -16.8223753)",Rua João Batista de Toledo,,,
447294028,True,2,primary,False,76.08500000000001,"LINESTRING (-49.2475384 -16.8187381, -49.2477266 -16.8190745, -49.2478719 -16.8193433)",Avenida Perimetral,,,
247186746,True,2,primary_link,False,53.849,"LINESTRING (-49.2471874 -16.8188553, -49.2471931 -16.8187977, -49.2472194 -16.8187421, -49.24726 -16.8186948, -49.2473155 -16.8186644, -49.2473776 -16.8186568, -49.2474402 -16.8186617, -49.2474961 -16.8186918, -49.2475384 -16.8187381)",,,,
447282211,True,2,primary,False,75.029,"LINESTRING (-49.2484723 -16.8205581, -49.2487678 -16.8211707)",Avenida Perimetral,,,
247186749,True,2,primary_link,False,64.66199999999999,"LINESTRING (-49.2484723 -16.8205581, -49.2484717 -16.8206494, -49.2484283 -16.8207382, -49.2483527 -16.8208043, -49.2482563 -16.8208376, -49.248154 -16.820833, -49.2480614 -16.8207911)",,,,
924519556,True,1,secondary,False,122.84899999999999,"LINESTRING (-49.2410269 -16.8184384, -49.2410745 -16.8189269, -49.2411211 -16.819148, -49.2411929 -16.8195305)",Pista Marginal,80,,
392787266,False,,residential,False,25.449,"LINESTRING (-49.2417848 -16.826202, -49.2420175 -16.8262546)",Rua Aroeira,,,
392787266,False,,residential,True,80.101,"LINESTRING (-49.2417848 -16.826202, -49.2416825 -16.8262103, -49.2415441 -16.8262443, -49.2414049 -16.8263362, -49.2411867 -16.8265832)",Rua Aroeira,,,
392807555,True,,residential,False,65.801,"LINESTRING (-49.2417848 -16.826202, -49.2418411 -16.8259401, -49.2419471 -16.825632)",,,,
920975188,True,2,primary,False,6.545,"LINESTRING (-49.2478729 -16.8266688, -49.2478793 -16.82664, -49.2478955 -16.826615)",,,,roundabout
50214128,True,2,primary,False,31.607,"LINESTRING (-49.2478955 -16.826615, -49.2479003 -16.8265012, -49.2478734 -16.8263328)",Avenida Chile,,,
295767056,True,1,primary,False,14.365,"LINESTRING (-49.2478955 -16.826615, -49.2479225 -16.8265956, -49.2479551 -16.8265873, -49.2479886 -16.8265913, -49.248018 -16.8266071)",,,,roundabout
50214124,True,1,primary,False,9.83,"LINESTRING (-49.2480116 -16.8267404, -49.2479822 -16.8268242)",Avenida Teodomiro de Souza,,,
295767056,True,1,primary,False,12.344000000000001,"LINESTRING (-49.2480116 -16.8267404, -49.2479911 -16.8267507, -49.2479684 -16.8267555, -49.2479452 -16.8267544, -49.2479232 -16.8267476, -49.2479037 -16.8267355)",,,,roundabout
295767056,True,1,primary,False,17.023999999999997,"LINESTRING (-49.248018 -16.8266071, -49.2480382 -16.8266309, -49.2480483 -16.8266599, -49.2480468 -16.8266905, -49.248034 -16.8267186, -49.2480116 -16.8267404)",,,,roundabout
295767056,True,1,primary,False,8.366,"LINESTRING (-49.2479037 -16.8267355, -49.2478903 -16.8267217, -49.2478804 -16.8267055, -49.2478745 -16.8266876, -49.2478729 -16.8266688)",,,,roundabout
253456769,False,,tertiary,False,60.176,"LINESTRING (-49.2445431 -16.8187708, -49.2446638 -16.8192995)",Rua Onze de Maio,,,
253456769,False,,tertiary,True,42.355,"LINESTRING (-49.2445431 -16.8187708, -49.2444757 -16.8183954)",Rua Onze de Maio,,,
298235311,False,,residential,True,174.669,"LINESTRING (-49.2445431 -16.8187708, -49.2430009 -16.8193077)",Rua São Miguel Arcanjo,,,
191844088,False,,residential,False,63.113,"LINESTRING (-49.2488924 -16.8201683, -49.2482999 -16.8201906)",Rua Padre Marcelino Champagnat,,,
191844088,False,,residential,True,94.303,"LINESTRING (-49.2488924 -16.8201683, -49.2497782 -16.8201507)",Rua Padre Marcelino Champagnat,,,
308166050,False,,residential,False,141.607,"LINESTRING (-49.2488924 -16.8201683, -49.2494517 -16.8213238)",Rua Toulon,,,
447282211,True,2,primary,False,21.907,"LINESTRING (-49.2487678 -16.8211707, -49.2488603 -16.8213467)",Avenida Perimetral,,,
191844117,False,,residential,True,62.998,"LINESTRING (-49.2494517 -16.8213238, -49.2488603 -16.8213467)",Rua Dona Augusta Garavelo,,,
308166050,False,,residential,False,82.507,"LINESTRING (-49.2494517 -16.8213238, -49.2497797 -16.8219961)",Rua Toulon,,,
308166050,False,,residential,True,141.607,"LINESTRING (-49.2494517 -16.8213238, -49.2488924 -16.8201683)",Rua Toulon,,,
247186714,True,2,primary,False,36.834,"LINESTRING (-49.2483515 -16.8214081, -49.2482052 -16.8211079)",Avenida Perimetral,,,
