osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction
150250156,2,PR-506,Avenida São Sebastião,secondary,False,False,82.079,"LINESTRING (-49.0761624 -25.373363, -49.0760314 -25.3726344)",
150250156,2,PR-506,Avenida São Sebastião,secondary,False,True,22.111,"LINESTRING (-49.0761624 -25.373363, -49.0762038 -25.3735583)",
157843276,,,Rua Pedro Serápio,residential,False,True,223.755,"LINESTRING (-49.0761624 -25.373363, -49.078369 -25.3730905)",
1010129447,2,PR-506,Rua São Sebastião,secondary,False,True,129.485,"LINESTRING (-49.0754598 -25.370011, -49.0753326 -25.3688522)",
150250163,2,,Rua Nilo Favaro,secondary,False,False,254.192,"LINESTRING (-49.0754598 -25.370011, -49.0743063 -25.3701267, -49.0736934 -25.3701821, -49.0729437 -25.3702499)",
1010129430,2,PR-506,Avenida São Sebastião,secondary,False,True,47.494,"LINESTRING (-49.0754598 -25.370011, -49.0755129 -25.3702462, -49.0755543 -25.3704295)",
427113513,,,Rua Antônio Ferreira Alves,tertiary,False,False,93.508,"LINESTRING (-49.0770429 -25.3701761, -49.0769828 -25.3699576, -49.0768747 -25.3693496)",
482050442,,,Rua 25 de Janeiro,secondary,False,False,117.99800000000002,"LINESTRING (-49.0770429 -25.3701761, -49.0766158 -25.3704567, -49.0765487 -25.3704984, -49.0764778 -25.3705231, -49.0764069 -25.3705496, -49.076336 -25.3705557, -49.0761881 -25.370523, -49.0760302 -25.3704296)",
482050442,,,Rua 25 de Janeiro,secondary,False,True,86.602,"LINESTRING (-49.0770429 -25.3701761, -49.0771424 -25.3701115, -49.0772771 -25.3700424, -49.0773537 -25.3700251, -49.0775309 -25.3700032, -49.0778576 -25.3699989)",
150250157,,,Travessa Darif,secondary,True,False,47.814,"LINESTRING (-49.0755543 -25.3704295, -49.0760302 -25.3704296)",
150250156,2,PR-506,Avenida São Sebastião,secondary,False,True,79.949,"LINESTRING (-49.0755543 -25.3704295, -49.0757192 -25.3709616, -49.0757628 -25.3711233)",
1010129430,2,PR-506,Avenida São Sebastião,secondary,False,False,47.494,"LINESTRING (-49.0755543 -25.3704295, -49.0755129 -25.3702462, -49.0754598 -25.370011)",
157843289,,,Rua Conceição da Silva Pinheiro,residential,False,False,94.537,"LINESTRING (-49.0778576 -25.3699989, -49.0779822 -25.3708416)",
482050442,,,Rua 25 de Janeiro,secondary,False,True,17.31,"LINESTRING (-49.0778576 -25.3699989, -49.0780216 -25.3700466)",
482050442,,,Rua 25 de Janeiro,secondary,False,False,86.602,"LINESTRING (-49.0778576 -25.3699989, -49.0775309 -25.3700032, -49.0773537 -25.3700251, -49.0772771 -25.3700424, -49.0771424 -25.3701115, -49.0770429 -25.3701761)",
482050442,,,Rua 25 de Janeiro,secondary,False,True,117.99799999999999,"LINESTRING (-49.0760302 -25.3704296, -49.0761881 -25.370523, -49.076336 -25.3705557, -49.0764069 -25.3705496, -49.0764778 -25.3705231, -49.0765487 -25.3704984, -49.0766158 -25.3704567, -49.0770429 -25.3701761)",
1010129431,,,Rua 25 de Janeiro,secondary,False,False,178.305,"LINESTRING (-49.0760302 -25.3704296, -49.0759869 -25.3703278, -49.0759662 -25.3702079, -49.075983 -25.3700557, -49.0760609 -25.3698778, -49.0761763 -25.3696057, -49.0761797 -25.3694778, -49.0761372 -25.3692876, -49.0760613 -25.3691435, -49.0759242 -25.3689196)",
654373371,,,Rua Catarina Knapki,tertiary,False,False,137.005,"LINESTRING (-49.0729437 -25.3702499, -49.0727711 -25.3690277)",
150250163,2,,Rua Nilo Favaro,secondary,False,False,202.14499999999998,"LINESTRING (-49.0729437 -25.3702499, -49.072202 -25.3703195, -49.0709425 -25.3704378)",
150250163,2,,Rua Nilo Favaro,secondary,False,True,254.192,"LINESTRING (-49.0729437 -25.3702499, -49.0736934 -25.3701821, -49.0743063 -25.3701267, -49.0754598 -25.370011)",
30471004,2,,Avenida Dom Pedro II,secondary,False,False,194.679,"LINESTRING (-49.0708436 -25.3692066, -49.0727711 -25.3690277)",
154697394,,,Rua Miguel Vidolin,secondary,False,True,137.26299999999998,"LINESTRING (-49.0708436 -25.3692066, -49.0708797 -25.3696555, -49.0709425 -25.3704378)",
