osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width
55235937,Rua do Cajueiro,residential,False,False,40.271,"LINESTRING (-34.8369149 -6.9710948, -34.8368807 -6.9709334, -34.8368344 -6.9707416)",,,,
228861876,Rua Duque de Caxias,primary,False,False,91.162,"LINESTRING (-34.8369149 -6.9710948, -34.8371915 -6.9710916, -34.8377403 -6.9711155)",2,BR-230,40,
228861876,Rua Duque de Caxias,primary,False,True,85.313,"LINESTRING (-34.8369149 -6.9710948, -34.836701 -6.9711323, -34.836418 -6.9712295, -34.836178 -6.9713187)",2,BR-230,40,
55235309,Travessa dos Marítimos 1,residential,False,False,64.867,"LINESTRING (-34.832439 -6.9750041, -34.8318717 -6.9748517)",,,,
55235429,Rua Pedro Aleixo de Moura,residential,False,False,56.406,"LINESTRING (-34.832439 -6.9750041, -34.8322794 -6.975486)",,,,
55235429,Rua Pedro Aleixo de Moura,residential,False,True,89.38,"LINESTRING (-34.832439 -6.9750041, -34.8327099 -6.9742466)",,,,
55235309,Travessa dos Marítimos 1,residential,False,True,64.867,"LINESTRING (-34.8318717 -6.9748517, -34.832439 -6.9750041)",,,,
323093245,Rua Pastor José Alves de Oliveira,primary,False,False,25.656,"LINESTRING (-34.8318717 -6.9748517, -34.8319361 -6.97463)",2,BR-230,40,
323093245,Rua Pastor José Alves de Oliveira,primary,False,True,57.828,"LINESTRING (-34.8318717 -6.9748517, -34.8317248 -6.9753509)",2,BR-230,40,
55235462,Rua Nila Rocha,residential,False,False,19.579,"LINESTRING (-34.8349066 -6.9749229, -34.8350769 -6.9748736)",,,,
55235462,Rua Nila Rocha,residential,False,True,11.336,"LINESTRING (-34.8349066 -6.9749229, -34.8348127 -6.9749642)",,,,
918497830,,residential,False,False,29.157,"LINESTRING (-34.8349066 -6.9749229, -34.8350397 -6.9746964)",,,,
55235310,,residential,False,False,86.424,"LINESTRING (-34.8349066 -6.9749229, -34.8346357 -6.9746726, -34.834343 -6.9743835)",,,,
55235455,Rua José Joviniano de Brito,residential,False,False,73.98,"LINESTRING (-34.834343 -6.9743835, -34.8349002 -6.9740137)",,,,
55235455,Rua José Joviniano de Brito,residential,False,True,58.574,"LINESTRING (-34.834343 -6.9743835, -34.8339178 -6.9746987)",,,,
55235310,,residential,False,True,86.424,"LINESTRING (-34.834343 -6.9743835, -34.8346357 -6.9746726, -34.8349066 -6.9749229)",,,,
55235311,Travessa Nila Rocha,residential,False,False,85.216,"LINESTRING (-34.8344305 -6.9752717, -34.8339178 -6.9746987)",,,,
55235462,Rua Nila Rocha,residential,False,True,64.689,"LINESTRING (-34.8344305 -6.9752717, -34.833992 -6.9756577)",,,,
55235462,Rua Nila Rocha,residential,False,False,54.36,"LINESTRING (-34.8344305 -6.9752717, -34.83468 -6.9750573, -34.8348127 -6.9749642)",,,,
55235311,Travessa Nila Rocha,residential,False,True,85.216,"LINESTRING (-34.8339178 -6.9746987, -34.8344305 -6.9752717)",,,,
55235455,Rua José Joviniano de Brito,residential,False,False,58.574,"LINESTRING (-34.8339178 -6.9746987, -34.834343 -6.9743835)",,,,
55235455,Rua José Joviniano de Brito,residential,False,True,69.109,"LINESTRING (-34.8339178 -6.9746987, -34.8334224 -6.9750788)",,,,
55235313,Rua Edson Ataide de Lima,residential,False,False,74.633,"LINESTRING (-34.8355892 -6.974025, -34.8349234 -6.9741422)",,,,
490406771,Rua Elizabeth Galvão,residential,True,False,47.340999999999994,"LINESTRING (-34.8355892 -6.974025, -34.8356548 -6.9737953, -34.8357062 -6.9736154)",,,,
55235313,Rua Edson Ataide de Lima,residential,False,True,74.633,"LINESTRING (-34.8349234 -6.9741422, -34.8355892 -6.974025)",,,,
55235392,Rua Artur Gomes Moreira,residential,False,False,14.516,"LINESTRING (-34.8349234 -6.9741422, -34.8349002 -6.9740137)",,,,
55235392,Rua Artur Gomes Moreira,residential,False,True,62.947,"LINESTRING (-34.8349234 -6.9741422, -34.8350397 -6.9746964)",,,,
55235318,Rua Siqueira Campos,residential,False,False,80.819,"LINESTRING (-34.8345908 -6.9759952, -34.8347201 -6.9752798)",,,,
55235350,Rua Siqueira Campos,residential,False,False,84.286,"LINESTRING (-34.8345908 -6.9759952, -34.8345687 -6.9760531, -34.8345479 -6.9760917, -34.834515 -6.9761429, -34.8343715 -6.976293, -34.8343457 -6.9763206, -34.834334 -6.9763426, -34.8343212 -6.9763762, -34.8343095 -6.9764128, -34.8342421 -6.9766514)",,,,
55235369,Rua João Batista de Melo,residential,False,False,103.876,"LINESTRING (-34.8345908 -6.9759952, -34.834521 -6.9760324, -34.8343742 -6.976117, -34.8341583 -6.9762268, -34.8337506 -6.9764149)",,,,
55235318,Rua Siqueira Campos,residential,False,True,36.551,"LINESTRING (-34.8348127 -6.9749642, -34.8347201 -6.9752798)",,,,
55235462,Rua Nila Rocha,residential,False,False,11.336,"LINESTRING (-34.8348127 -6.9749642, -34.8349066 -6.9749229)",,,,
55235462,Rua Nila Rocha,residential,False,True,54.36,"LINESTRING (-34.8348127 -6.9749642, -34.83468 -6.9750573, -34.8344305 -6.9752717)",,,,
55235325,Rua Francisco Moreira dos Santos,residential,False,False,57.934,"LINESTRING (-34.8336545 -6.9771081, -34.8331752 -6.9768957)",,,,
55235325,Rua Francisco Moreira dos Santos,residential,False,False,144.332,"LINESTRING (-34.8331752 -6.9768957, -34.8319615 -6.9764125)",,,,
55235325,Rua Francisco Moreira dos Santos,residential,False,True,57.934,"LINESTRING (-34.8331752 -6.9768957, -34.8336545 -6.9771081)",,,,
55235462,Rua Nila Rocha,residential,False,True,58.846,"LINESTRING (-34.8331752 -6.9768957, -34.8329607 -6.9773802)",,,,
55235462,Rua Nila Rocha,residential,False,False,71.588,"LINESTRING (-34.8331752 -6.9768957, -34.8333 -6.9766268, -34.8334636 -6.9763193)",,,,
55235325,Rua Francisco Moreira dos Santos,residential,False,True,144.332,"LINESTRING (-34.8319615 -6.9764125, -34.8331752 -6.9768957)",,,,
55235429,Rua Pedro Aleixo de Moura,residential,False,False,67.323,"LINESTRING (-34.8319615 -6.9764125, -34.831755 -6.9769822)",,,,
55235429,Rua Pedro Aleixo de Moura,residential,False,True,74.345,"LINESTRING (-34.8319615 -6.9764125, -34.8321842 -6.9757815)",,,,
55235328,Rua José Oliveira,residential,False,False,72.95,"LINESTRING (-34.8336091 -6.9774924, -34.8333642 -6.9774745, -34.8331177 -6.9774302, -34.8329607 -6.9773802)",,,,
55235328,Rua José Oliveira,residential,False,False,140.241,"LINESTRING (-34.8329607 -6.9773802, -34.831755 -6.9769822)",,,,
55235462,Rua Nila Rocha,residential,False,False,58.846,"LINESTRING (-34.8329607 -6.9773802, -34.8331752 -6.9768957)",,,,
55235328,Rua José Oliveira,residential,False,True,72.95,"LINESTRING (-34.8329607 -6.9773802, -34.8331177 -6.9774302, -34.8333642 -6.9774745, -34.8336091 -6.9774924)",,,,
55235328,Rua José Oliveira,residential,False,True,140.241,"LINESTRING (-34.831755 -6.9769822, -34.8329607 -6.9773802)",,,,
55235429,Rua Pedro Aleixo de Moura,residential,False,False,11.388,"LINESTRING (-34.831755 -6.9769822, -34.8317188 -6.9770781)",,,,
55235429,Rua Pedro Aleixo de Moura,residential,False,True,67.323,"LINESTRING (-34.831755 -6.9769822, -34.8319615 -6.9764125)",,,,
55235329,Travessa Nila Rocha,residential,False,False,96.757,"LINESTRING (-34.8336017 -6.9760531, -34.832958 -6.9754624)",,,,
55235462,Rua Nila Rocha,residential,False,False,61.553,"LINESTRING (-34.8336017 -6.9760531, -34.833992 -6.9756577)",,,,
55235462,Rua Nila Rocha,residential,False,True,33.309,"LINESTRING (-34.8336017 -6.9760531, -34.8335145 -6.9762115, -34.8334636 -6.9763193)",,,,
55235329,Travessa Nila Rocha,residential,False,True,96.757,"LINESTRING (-34.832958 -6.9754624, -34.8336017 -6.9760531)",,,,
55235455,Rua José Joviniano de Brito,residential,False,False,66.683,"LINESTRING (-34.832958 -6.9754624, -34.8334224 -6.9750788)",,,,
55235455,Rua José Joviniano de Brito,residential,False,True,10.915,"LINESTRING (-34.832958 -6.9754624, -34.8328896 -6.9753915)",,,,
55235340,Travessa dos Marítimos 2,residential,False,False,70.48,"LINESTRING (-34.8327099 -6.9742466, -34.832093 -6.9740829)",,,,
55235429,Rua Pedro Aleixo de Moura,residential,False,False,89.38,"LINESTRING (-34.8327099 -6.9742466, -34.832439 -6.9750041)",,,,
55235429,Rua Pedro Aleixo de Moura,residential,False,True,58.817,"LINESTRING (-34.8327099 -6.9742466, -34.8328912 -6.9737492)",,,,
