osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry
31484257,False,2,BR-222,trunk,100,True,33.102,,"LINESTRING (-45.1856914 -3.6404846, -45.1859522 -3.6406291)"
31484304,False,2,BR-222,trunk,100,False,41.241,Rodovia BR-222,"LINESTRING (-45.1856914 -3.6404846, -45.1853624 -3.6403121)"
679521923,True,,MA-342,primary,,False,14.556,,"LINESTRING (-45.1856914 -3.6404846, -45.1857537 -3.6403694)"
403874147,True,,,secondary,,False,32.56,Avenida Nagib Haickel,"LINESTRING (-45.1857537 -3.6403694, -45.1860081 -3.6405153)"
679521923,True,,MA-342,primary,,False,176.277,,"LINESTRING (-45.1857537 -3.6403694, -45.1860608 -3.6398938, -45.1862405 -3.6395418, -45.1865153 -3.6389808)"
403874150,True,,,residential,,False,26.871,,"LINESTRING (-45.1868762 -3.6382083, -45.1871149 -3.6382489)"
403879992,False,,,residential,,False,38.408,Rua Bom Passar,"LINESTRING (-45.1868762 -3.6382083, -45.186884 -3.6380134, -45.1868617 -3.6378647)"
679521925,False,,MA-342,primary,,False,28.726,Rua do Acampamento,"LINESTRING (-45.187008 -3.6384421, -45.1868787 -3.6386659)"
679521925,False,,MA-342,primary,,True,24.541,Rua do Acampamento,"LINESTRING (-45.187008 -3.6384421, -45.1871149 -3.6382489)"
679521924,True,,MA-342,residential,,False,29.871000000000002,,"LINESTRING (-45.187008 -3.6384421, -45.1869459 -3.6383453, -45.1869044 -3.6382677, -45.1868762 -3.6382083)"
403874147,True,,,secondary,,False,87.778,Avenida Nagib Haickel,"LINESTRING (-45.1860081 -3.6405153, -45.1867063 -3.6408863)"
"[403874152, 825766156]",True,,MA-342,primary,,False,14.097,,"LINESTRING (-45.1860081 -3.6405153, -45.1859804 -3.6405682, -45.1859522 -3.6406291)"
679521925,False,,MA-342,primary,,False,24.541,Rua do Acampamento,"LINESTRING (-45.1871149 -3.6382489, -45.187008 -3.6384421)"
403874151,True,,MA-342,primary,,False,34.49,,"LINESTRING (-45.1866125 -3.638826, -45.1868787 -3.6386659)"
865069071,True,,MA-342,residential,,False,74.659,,"LINESTRING (-45.1866125 -3.638826, -45.1868762 -3.6382083)"
403874148,True,,MA-342,primary,,False,41.504,Rua do Acampamento,"LINESTRING (-45.1868787 -3.6386659, -45.1866991 -3.6389933)"
679521925,False,,MA-342,primary,,True,28.726,Rua do Acampamento,"LINESTRING (-45.1868787 -3.6386659, -45.187008 -3.6384421)"
31484257,False,2,BR-222,trunk,100,False,33.102,,"LINESTRING (-45.1859522 -3.6406291, -45.1856914 -3.6404846)"
31484257,False,2,BR-222,trunk,100,True,105.145,,"LINESTRING (-45.1859522 -3.6406291, -45.1867845 -3.641081)"
403874146,True,,,secondary,,False,113.472,Avenida Nagib Haickel,"LINESTRING (-45.1891042 -3.6425168, -45.1881994 -3.6420414)"
403874146,True,,,secondary,,False,29.34,Avenida Nagib Haickel,"LINESTRING (-45.1881994 -3.6420414, -45.1879707 -3.641909)"
403877705,False,,,residential,,False,179.457,Rua da Flores,"LINESTRING (-45.1881994 -3.6420414, -45.1879182 -3.6424087, -45.1877144 -3.6427138, -45.1875991 -3.6429012, -45.1872556 -3.6433504)"
403877710,False,,,residential,,False,64.386,Rua Nova,"LINESTRING (-45.1872556 -3.6433504, -45.1868051 -3.6429855)"
403877705,False,,,residential,,True,179.457,Rua da Flores,"LINESTRING (-45.1872556 -3.6433504, -45.1875991 -3.6429012, -45.1877144 -3.6427138, -45.1879182 -3.6424087, -45.1881994 -3.6420414)"
403877710,False,,,residential,,True,160.45100000000002,Rua Nova,"LINESTRING (-45.1872556 -3.6433504, -45.187583 -3.6435972, -45.1878351 -3.6437926, -45.188416 -3.644211)"
403874146,True,,,secondary,,False,9.013,Avenida Nagib Haickel,"LINESTRING (-45.1879707 -3.641909, -45.1879007 -3.6418679)"
403877706,False,,,residential,,False,177.589,Travessa Teixeira,"LINESTRING (-45.1879707 -3.641909, -45.1878311 -3.6420968, -45.1876876 -3.6422601, -45.1875079 -3.6424274, -45.1872906 -3.6425733, -45.1871082 -3.6426924, -45.1869889 -3.6427915, -45.1868051 -3.6429855)"
403877710,False,,,residential,,False,15.018,Rua Nova,"LINESTRING (-45.1868051 -3.6429855, -45.1867064 -3.6428931)"
403877710,False,,,residential,,True,64.386,Rua Nova,"LINESTRING (-45.1868051 -3.6429855, -45.1872556 -3.6433504)"
