osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,junction
177929719,True,Avenida Curitiba,tertiary,False,8.661,"LINESTRING (-51.6766472 -24.2433316, -51.6765741 -24.2433719)",,,
175997973,True,Rua Ribeirão Preto,residential,False,79.253,"LINESTRING (-51.6735828 -24.2456855, -51.6738315 -24.2450098)",,,
176527623,False,Rua Santa Catarina,residential,True,114.613,"LINESTRING (-51.6735828 -24.2456855, -51.6739006 -24.245743, -51.674142 -24.2457576, -51.6744344 -24.2457087, -51.6746804 -24.2456135)",,,
175997981,True,Rua João Maria Stresser,tertiary,False,76.901,"LINESTRING (-51.6768014 -24.2464363, -51.6761121 -24.2467249)",,,
175997956,True,Avenida Estêvão Marciano dos Santos,tertiary,False,139.657,"LINESTRING (-51.6768014 -24.2464363, -51.6766325 -24.2460829, -51.6763998 -24.2455975, -51.6763019 -24.2454116, -51.676261 -24.245356, -51.67621 -24.245307)",,,
175997964,True,,tertiary,False,146.528,"LINESTRING (-51.6742327 -24.2409773, -51.6736458 -24.2397731)",,,
175997975,False,Rua Londrina,residential,False,12.689,"LINESTRING (-51.6742327 -24.2409773, -51.6741157 -24.2410178)",,,
175997975,False,Rua Londrina,residential,True,72.891,"LINESTRING (-51.6742327 -24.2409773, -51.6748862 -24.2407041)",,,
175997979,False,Rua Piracicaba,residential,True,77.783,"LINESTRING (-51.6754992 -24.2449005, -51.6748008 -24.244611)",,,
175997979,False,Rua Piracicaba,residential,False,77.244,"LINESTRING (-51.6754992 -24.2449005, -51.6760015 -24.2450808, -51.6761014 -24.2451212, -51.6761979 -24.2451744)",,,
176527623,False,Rua Santa Catarina,residential,False,110.395,"LINESTRING (-51.6754992 -24.2449005, -51.6753289 -24.2451683, -51.6751438 -24.2453615, -51.6749802 -24.2454703, -51.6747473 -24.2455865)",,,
176527623,False,Rua Santa Catarina,residential,True,129.214,"LINESTRING (-51.6754992 -24.2449005, -51.6755542 -24.2447427, -51.6756119 -24.2445263, -51.6756307 -24.2443266, -51.6756184 -24.2440992, -51.6755475 -24.2438843, -51.6754979 -24.2437718)",,,
175997993,False,Rua Juarez Cleve,residential,False,100.613,"LINESTRING (-51.673855 -24.2421148, -51.6734388 -24.2412934)",,,
175997993,False,Rua Juarez Cleve,residential,True,10.656,"LINESTRING (-51.673855 -24.2421148, -51.6738993 -24.2422017)",,,
396058892,True,Avenida Paraná,secondary,False,84.213,"LINESTRING (-51.673855 -24.2421148, -51.6742789 -24.2421108, -51.6746812 -24.242165)",40,,
176165124,False,,residential,False,9.898,"LINESTRING (-51.6757138 -24.245935, -51.6756628 -24.2458591)",,,
176165124,False,,residential,True,96.671,"LINESTRING (-51.6757138 -24.245935, -51.6761121 -24.2467249)",,,
366116291,True,Avenida Paraná,secondary,False,75.17399999999999,"LINESTRING (-51.6757138 -24.245935, -51.6754872 -24.2461013, -51.6752686 -24.2462199, -51.6750915 -24.2462969)",30,,
175997971,False,,residential,True,154.968,"LINESTRING (-51.6748862 -24.2407041, -51.6755328 -24.2419669)",,,
175997975,False,Rua Londrina,residential,False,72.891,"LINESTRING (-51.6748862 -24.2407041, -51.6742327 -24.2409773)",,,
175997975,False,Rua Londrina,residential,True,56.486,"LINESTRING (-51.6748862 -24.2407041, -51.6753908 -24.2404888)",,,
176167397,False,,residential,False,146.40499999999997,"LINESTRING (-51.6748862 -24.2407041, -51.6747906 -24.2405421, -51.6745249 -24.2401741, -51.6742158 -24.239542)",,,
175997974,False,Rua Poços de Caldas,residential,True,75.384,"LINESTRING (-51.6761483 -24.2416917, -51.6758289 -24.2410795)",,,
175997992,False,Rua Mandaguari,residential,True,69.504,"LINESTRING (-51.6761483 -24.2416917, -51.6755328 -24.2419669)",,,
"[175997992, 176167406]",False,"['Rua Mandaguari', 'Rua Basílio Verenka']",residential,False,211.561,"LINESTRING (-51.6761483 -24.2416917, -51.6766486 -24.2414949, -51.6766861 -24.2414435, -51.6766861 -24.2413934, -51.6761255 -24.2402047)",,,
175997995,True,,tertiary,False,76.385,"LINESTRING (-51.6746804 -24.2456135, -51.6743731 -24.2449863)",,,
176527623,False,Rua Santa Catarina,residential,True,7.418,"LINESTRING (-51.6746804 -24.2456135, -51.6747473 -24.2455865)",,,
176527623,False,Rua Santa Catarina,residential,False,114.613,"LINESTRING (-51.6746804 -24.2456135, -51.6744344 -24.2457087, -51.674142 -24.2457576, -51.6739006 -24.245743, -51.6735828 -24.2456855)",,,
175997991,True,,tertiary,False,77.965,"LINESTRING (-51.6747473 -24.2455865, -51.6750567 -24.2462284)",,,
176527623,False,Rua Santa Catarina,residential,False,7.418,"LINESTRING (-51.6747473 -24.2455865, -51.6746804 -24.2456135)",,,
176527623,False,Rua Santa Catarina,residential,True,110.395,"LINESTRING (-51.6747473 -24.2455865, -51.6749802 -24.2454703, -51.6751438 -24.2453615, -51.6753289 -24.2451683, -51.6754992 -24.2449005)",,,
175997962,True,Praça Yves Gueguem,tertiary,False,62.08800000000001,"LINESTRING (-51.6733032 -24.244547, -51.673261 -24.2443649, -51.6732703 -24.244179, -51.6733304 -24.2440011)",,,
175997962,True,Praça Yves Gueguem,tertiary,False,9.622,"LINESTRING (-51.6747786 -24.2439583, -51.6748183 -24.2440369)",,,
175997982,True,Avenida Aparício Bittencourt,tertiary,False,75.771,"LINESTRING (-51.6747786 -24.2439583, -51.6754615 -24.2436815)",,,
175997991,True,,tertiary,False,76.534,"LINESTRING (-51.6744418 -24.2449571, -51.6747473 -24.2455865)",,,
957421428,True,Praça Yves Gueguem,tertiary,False,7.685,"LINESTRING (-51.6744418 -24.2449571, -51.6743731 -24.2449863)",,,
175997981,True,Rua João Maria Stresser,tertiary,False,7.801,"LINESTRING (-51.6754396 -24.2469927, -51.6753691 -24.2470208)",,,
957421428,True,Praça Yves Gueguem,tertiary,False,55.943,"LINESTRING (-51.6743731 -24.2449863, -51.6741961 -24.245032, -51.6740124 -24.24504, -51.6738315 -24.2450098)",,,
175997977,True,Avenida Castelo Branco,tertiary,False,79.307,"LINESTRING (-51.6734822 -24.2429696, -51.6738202 -24.2436128)",,,
176527623,False,Rua Santa Catarina,residential,True,10.145,"LINESTRING (-51.6734822 -24.2429696, -51.6733874 -24.2429988)",,,
176527623,False,Rua Santa Catarina,residential,False,110.432,"LINESTRING (-51.6734822 -24.2429696, -51.6737095 -24.2429034, -51.6739707 -24.2428672, -51.674262 -24.2428741, -51.6745453 -24.242949)",,,
175997959,False,Rua Rio Claro,residential,True,76.569,"LINESTRING (-51.6745453 -24.242949, -51.6743288 -24.2436087)",,,
175997959,False,Rua Rio Claro,residential,False,79.18799999999999,"LINESTRING (-51.6745453 -24.242949, -51.6747791 -24.2423435, -51.6748233 -24.242286)",,,
176527623,False,Rua Santa Catarina,residential,False,127.09,"LINESTRING (-51.6745453 -24.242949, -51.6748084 -24.2430529, -51.675017 -24.2431706, -51.6752233 -24.2433427, -51.6753542 -24.2435115, -51.6754615 -24.2436815)",,,
176527623,False,Rua Santa Catarina,residential,True,110.432,"LINESTRING (-51.6745453 -24.242949, -51.674262 -24.2428741, -51.6739707 -24.2428672, -51.6737095 -24.2429034, -51.6734822 -24.2429696)",,,
175997979,False,Rua Piracicaba,residential,False,77.783,"LINESTRING (-51.6748008 -24.244611, -51.6754992 -24.2449005)",,,
957421428,True,Praça Yves Gueguem,tertiary,False,53.833,"LINESTRING (-51.6748008 -24.244611, -51.6747101 -24.2447496, -51.6745885 -24.2448668, -51.6744418 -24.2449571)",,,
175997975,False,Rua Londrina,residential,False,80.914,"LINESTRING (-51.6761255 -24.2402047, -51.6753908 -24.2404888)",,,
176167406,False,Rua Basílio Verenka,residential,False,147.863,"LINESTRING (-51.6761255 -24.2402047, -51.6760102 -24.2400066, -51.6755006 -24.2393414, -51.6754121 -24.2392044, -51.675349 -24.2390822)",,,
"[175997992, 176167406]",False,"['Rua Mandaguari', 'Rua Basílio Verenka']",residential,True,211.561,"LINESTRING (-51.6761255 -24.2402047, -51.6766861 -24.2413934, -51.6766861 -24.2414435, -51.6766486 -24.2414949, -51.6761483 -24.2416917)",,,
366116291,True,Avenida Paraná,secondary,False,57.565000000000005,"LINESTRING (-51.6764689 -24.2439564, -51.6764769 -24.2440604, -51.6764836 -24.2444015, -51.6764713 -24.2444729)",30,,
175997969,True,Avenida Aparício Bittencourt,tertiary,False,7.693,"LINESTRING (-51.6719078 -24.245145, -51.6719788 -24.2451206)",,,
176081871,True,Avenida Paraná,secondary,False,88.532,"LINESTRING (-51.6719078 -24.245145, -51.6717736 -24.2448589, -51.6716932 -24.2445727, -51.671669 -24.2443844)",30,,
175997960,True,Avenida Aparício Bittencourt,tertiary,False,73.037,"LINESTRING (-51.6726802 -24.2449286, -51.6720298 -24.245211)",,,
175997978,True,Rua Santa Catarina,residential,False,127.014,"LINESTRING (-51.6726802 -24.2449286, -51.6727942 -24.2451034, -51.6729646 -24.2452951, -51.6731736 -24.2454758, -51.6733766 -24.2456005, -51.6735828 -24.2456855)",,,
176165109,False,,residential,False,8.751,"LINESTRING (-51.6742904 -24.2465148, -51.6742842 -24.2464363)",,,
176165109,False,,residential,True,96.314,"LINESTRING (-51.6742904 -24.2465148, -51.6746624 -24.2473118)",,,
366116291,True,Avenida Paraná,secondary,False,73.148,"LINESTRING (-51.6742904 -24.2465148, -51.6738457 -24.246517, -51.6735694 -24.2465317)",30,,
176086867,True,Rua Ludovico Merico,residential,False,72.238,"LINESTRING (-51.6718483 -24.243463, -51.6712501 -24.2438159)",,,
396058892,True,Avenida Paraná,secondary,False,26.941,"LINESTRING (-51.6718483 -24.243463, -51.6719501 -24.2432392)",40,,
