osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,lanes,junction
220500899,Rua Acre,residential,False,True,38.372,,"LINESTRING (-40.4002718 -18.7057398, -40.4006126 -18.7058618)",,,
327566392,Avenida Guanabara,primary,True,False,56.137,BR-342;ES-137,"LINESTRING (-40.4002718 -18.7057398, -40.400051 -18.7061993)",,,
327566406,,residential,False,False,8.285,,"LINESTRING (-40.4002718 -18.7057398, -40.4001982 -18.7057135)",,,
220500782,Rua Itaguaçú,residential,False,True,111.298,,"LINESTRING (-40.3989553 -18.7082184, -40.3980467 -18.7077073)",,,
327566388,Rua Itaguacu,residential,True,False,16.708,,"LINESTRING (-40.3989553 -18.7082184, -40.3991139 -18.7082149)",,,
152420099,Avenida Vitória,primary,True,False,206.76299999999998,ES-137;ES-381,"LINESTRING (-40.4016876 -18.709002, -40.4024311 -18.7088629, -40.4028909 -18.7088352, -40.4036351 -18.7088121)",,,
548690400,Rua Jones Santos Neves,residential,True,False,41.012,,"LINESTRING (-40.4016876 -18.709002, -40.4017052 -18.7090853, -40.4017537 -18.7093076, -40.4017597 -18.7093642)",,,
"[152422177, 152422180, 152422181]","['Avenida Piaui', 'Rua Piaui']",tertiary,False,False,191.499,,"LINESTRING (-40.4043849 -18.7090346, -40.4043807 -18.7089245, -40.40431 -18.708102, -40.4042803 -18.7079384, -40.4042414 -18.7078164, -40.4041757 -18.7076754, -40.4040496 -18.7073579)",yes,,
326635824,Avenida Vitória,primary,True,False,28.598,BR-381;ES-381,"LINESTRING (-40.3976171 -18.7116226, -40.3976475 -18.7115785, -40.3976706 -18.7115468, -40.3976908 -18.7115204, -40.3977833 -18.7114198)",,2,
1124408012,Rua São Vicente de Paula,residential,False,False,8.384,,"LINESTRING (-40.3970586 -18.7122944, -40.3970324 -18.7122232)",,,
263153364,Rua Colatina,secondary,False,False,34.472,BR-381,"LINESTRING (-40.3997482 -18.7124142, -40.4000305 -18.7125711)",,,
263153364,Rua Colatina,secondary,False,True,195.151,BR-381,"LINESTRING (-40.3997482 -18.7124142, -40.3980385 -18.7117375)",,,
263153366,Rua Fausto Cardoso Toscano,residential,False,False,108.513,,"LINESTRING (-40.3997482 -18.7124142, -40.3997729 -18.7114386)",,,
326635821,,secondary,True,False,7.599,,"LINESTRING (-40.3977833 -18.7114198, -40.3978377 -18.7114647)",,,
326635822,Avenida Vitória,primary,True,False,237.623,ES-381,"LINESTRING (-40.3977833 -18.7114198, -40.3981605 -18.7110137, -40.3983912 -18.7108248, -40.3985852 -18.710679, -40.3993273 -18.7100868, -40.3994513 -18.7099878)",,,
277644748,Rua Independência,residential,False,True,119.765,,"LINESTRING (-40.4029191 -18.7043854, -40.401881 -18.704825)",,,
327566413,Rua Piauí,residential,False,True,52.555,,"LINESTRING (-40.4029191 -18.7043854, -40.4030812 -18.7048324)",,,
277644748,Rua Independência,residential,False,False,82.223,,"LINESTRING (-40.4029191 -18.7043854, -40.4034515 -18.7041747, -40.4036415 -18.7041052)",,,
152422182,Avenida São Mateus,tertiary,False,False,85.084,,"LINESTRING (-40.4040496 -18.7073579, -40.4032503 -18.707469)",,,
327566413,Rua Piauí,residential,False,False,70.047,,"LINESTRING (-40.4040496 -18.7073579, -40.4038154 -18.7067683)",,,
"[152422177, 152422180, 152422181]","['Avenida Piaui', 'Rua Piaui']",tertiary,False,True,191.499,,"LINESTRING (-40.4040496 -18.7073579, -40.4041757 -18.7076754, -40.4042414 -18.7078164, -40.4042803 -18.7079384, -40.40431 -18.708102, -40.4043807 -18.7089245, -40.4043849 -18.7090346)",yes,,
277644830,Rua Espírito Santo,residential,False,False,66.684,,"LINESTRING (-40.4014109 -18.7077755, -40.4012946 -18.707186)",,,
"[583138997, 152422182]",Avenida São Mateus,tertiary,False,False,107.857,,"LINESTRING (-40.4014109 -18.7077755, -40.4010312 -18.7078335, -40.400399 -18.7079246)",,,
152422182,Avenida São Mateus,tertiary,False,True,107.37200000000001,,"LINESTRING (-40.4014109 -18.7077755, -40.401484 -18.707763, -40.4024141 -18.7076036)",,,
263153386,Rua Conceição da Barra,residential,False,False,67.445,,"LINESTRING (-40.3999247 -18.7080174, -40.399822 -18.7074187)",,,
583138997,Avenida São Mateus,tertiary,False,False,30.996,,"LINESTRING (-40.3999247 -18.7080174, -40.3996476 -18.7081113)",,,
583138997,Avenida São Mateus,tertiary,False,True,51.008,,"LINESTRING (-40.3999247 -18.7080174, -40.400399 -18.7079246)",,,
327566394,Avenida São Mateus,tertiary,True,False,29.102,,"LINESTRING (-40.3995239 -18.7081537, -40.3992771 -18.7082714)",,,
583138997,Avenida São Mateus,tertiary,False,True,13.855,,"LINESTRING (-40.3995239 -18.7081537, -40.3996476 -18.7081113)",,,
152422183,Avenida São Mateus,residential,False,False,39.339,,"LINESTRING (-40.397353 -18.7097883, -40.3976395 -18.7095613)",,,
152422183,Avenida São Mateus,residential,False,True,65.21,,"LINESTRING (-40.397353 -18.7097883, -40.3968721 -18.7101577)",,,
220500905,Rua Darlene,residential,False,False,59.175,,"LINESTRING (-40.397353 -18.7097883, -40.3971726 -18.7092843)",,,
152422183,Avenida São Mateus,residential,False,False,65.21,,"LINESTRING (-40.3968721 -18.7101577, -40.397353 -18.7097883)",,,
220500880,Rua Jussara,residential,False,False,55.434,,"LINESTRING (-40.3968721 -18.7101577, -40.3967133 -18.7096824)",,,
220500923,Rua Agostinho Biral,residential,False,False,29.188,,"LINESTRING (-40.3968721 -18.7101577, -40.3966632 -18.7103302)",,,
263292889,Travessa Doutor Antôno dos Santos Neves,residential,False,False,97.932,,"LINESTRING (-40.3968721 -18.7101577, -40.396705 -18.7101746, -40.396644 -18.710174, -40.396589 -18.7101645, -40.3965267 -18.7101359, -40.3964543 -18.7100921, -40.396082 -18.7097907)",,,
180850621,Rua Mato Grosso,residential,False,True,51.499,,"LINESTRING (-40.3966451 -18.708252, -40.3970003 -18.7085703)",,,
263292890,Rua Sergipe,residential,False,False,68.995,,"LINESTRING (-40.3966451 -18.708252, -40.3959987 -18.7083528)",,,
263292890,Rua Sergipe,residential,False,True,68.328,,"LINESTRING (-40.3966451 -18.708252, -40.3972885 -18.7081731)",,,
220500803,Rua Olivia Maria,residential,False,False,31.011,,"LINESTRING (-40.3954668 -18.7084401, -40.3954742 -18.7087189)",,,
220500803,Rua Olivia Maria,residential,False,True,263.439,,"LINESTRING (-40.3954668 -18.7084401, -40.395449 -18.706071)",,,
263292890,Rua Sergipe,residential,False,True,56.854,,"LINESTRING (-40.3954668 -18.7084401, -40.3959987 -18.7083528)",,,
152422183,Avenida São Mateus,residential,False,False,58.96,,"LINESTRING (-40.3978823 -18.7093614, -40.3982939 -18.709002)",,,
152422183,Avenida São Mateus,residential,False,True,33.882,,"LINESTRING (-40.3978823 -18.7093614, -40.3976395 -18.7095613)",,,
180850621,Rua Mato Grosso,residential,False,False,36.956,,"LINESTRING (-40.3978823 -18.7093614, -40.3976363 -18.7091244)",,,
220500803,Rua Olivia Maria,residential,False,False,80.022,,"LINESTRING (-40.3954061 -18.7045195, -40.395422 -18.705239)",,,
220500803,Rua Olivia Maria,residential,False,True,84.346,,"LINESTRING (-40.3954061 -18.7045195, -40.3953978 -18.703761)",,,
220500802,Rua São Paulo,residential,False,False,140.291,,"LINESTRING (-40.3999873 -18.7056298, -40.3997627 -18.7043862)",,,
220500802,Rua São Paulo,residential,False,True,41.139,,"LINESTRING (-40.3999873 -18.7056298, -40.4000572 -18.7059938)",,,
327566390,Rua Acre,residential,False,False,58.693,,"LINESTRING (-40.3999873 -18.7056298, -40.3994682 -18.7054378)",,,
327566390,Rua Acre,residential,False,True,24.083,,"LINESTRING (-40.3999873 -18.7056298, -40.4001982 -18.7057135)",,,
220500885,Rua Glaucia,residential,False,False,25.034,,"LINESTRING (-40.3970946 -18.7090663, -40.3972781 -18.7092094)",,,
220500905,Rua Darlene,residential,False,True,25.595,,"LINESTRING (-40.3970946 -18.7090663, -40.3971726 -18.7092843)",,,
220500890,Rua Guaracy,residential,False,False,59.451,,"LINESTRING (-40.3970946 -18.7090663, -40.3970772 -18.7090629, -40.3970561 -18.7090629, -40.39704 -18.7090644, -40.3970138 -18.7090689, -40.3965481 -18.7091896)",,,
327566426,Rua Boa Vista,residential,False,False,76.636,,"LINESTRING (-40.3985846 -18.7050772, -40.3979691 -18.7054448)",,,
327566426,Rua Boa Vista,residential,False,True,46.879,,"LINESTRING (-40.3985846 -18.7050772, -40.3989664 -18.7048605)",,,
327566390,Rua Acre,residential,False,True,101.338,,"LINESTRING (-40.3985846 -18.7050772, -40.3989172 -18.7052175, -40.3994682 -18.7054378)",,,
220500803,Rua Olivia Maria,residential,False,False,263.439,,"LINESTRING (-40.395449 -18.706071, -40.3954668 -18.7084401)",,,
220500803,Rua Olivia Maria,residential,False,True,92.558,,"LINESTRING (-40.395449 -18.706071, -40.395422 -18.705239)",,,
220500833,Rua Andressa,residential,False,True,56.89,,"LINESTRING (-40.395449 -18.706071, -40.3959889 -18.7060552)",,,
220500799,Rua Amapá,residential,False,True,57.125,,"LINESTRING (-40.3972356 -18.708056, -40.3976088 -18.7076832)",,,
220500931,Rua Piúma,residential,False,False,88.178,,"LINESTRING (-40.3972356 -18.708056, -40.3966544 -18.7074852)",,,
1124265973,Rua Rio Branco,residential,False,True,14.163,,"LINESTRING (-40.3972356 -18.708056, -40.3972885 -18.7081731)",,,
220500818,Rua Piuma,residential,False,True,105.346,,"LINESTRING (-40.3959881 -18.7067786, -40.3966544 -18.7074852)",,,
220500941,Rua Rio Novo,residential,False,False,142.052,,"LINESTRING (-40.3959881 -18.7067786, -40.3959925 -18.7080561)",,,
220500941,Rua Rio Novo,residential,False,True,80.439,,"LINESTRING (-40.3959881 -18.7067786, -40.3959889 -18.7060552)",,,
220500880,Rua Jussara,residential,False,True,57.493,,"LINESTRING (-40.3965481 -18.7091896, -40.3967133 -18.7096824)",,,
220500890,Rua Guaracy,residential,False,False,53.482,,"LINESTRING (-40.3965481 -18.7091896, -40.3960591 -18.7093193)",,,
220500890,Rua Guaracy,residential,False,True,59.45100000000001,,"LINESTRING (-40.3965481 -18.7091896, -40.3970138 -18.7090689, -40.39704 -18.7090644, -40.3970561 -18.7090629, -40.3970772 -18.7090629, -40.3970946 -18.7090663)",,,
220500836,Rua Conceição da Barra,residential,False,True,122.639,,"LINESTRING (-40.3996743 -18.7065233, -40.3994682 -18.7054378)",,,
327566405,Rua Conceição da Barra,residential,True,False,14.643,,"LINESTRING (-40.3996743 -18.7065233, -40.3997153 -18.7065344, -40.3997386 -18.7065389, -40.3997644 -18.7065412, -40.3998111 -18.706541)",,2,
220500836,Rua Conceição da Barra,residential,False,False,122.639,,"LINESTRING (-40.3994682 -18.7054378, -40.3996743 -18.7065233)",,,
327566390,Rua Acre,residential,False,True,58.693,,"LINESTRING (-40.3994682 -18.7054378, -40.3999873 -18.7056298)",,,
220500836,Rua Conceição da Barra,residential,False,True,88.804,,"LINESTRING (-40.3994682 -18.7054378, -40.3993424 -18.7047869, -40.3992856 -18.704661)",,,
327566390,Rua Acre,residential,False,False,101.338,,"LINESTRING (-40.3994682 -18.7054378, -40.3989172 -18.7052175, -40.3985846 -18.7050772)",,,
220500736,Rua Ibiraçú,residential,False,False,63.294,,"LINESTRING (-40.3966544 -18.7074852, -40.3970865 -18.7070896)",,,
220500736,Rua Ibiraçú,residential,False,True,94.284,,"LINESTRING (-40.3966544 -18.7074852, -40.3959925 -18.7080561)",,,
220500818,Rua Piuma,residential,False,False,105.346,,"LINESTRING (-40.3966544 -18.7074852, -40.3959881 -18.7067786)",,,
220500931,Rua Piúma,residential,False,True,88.178,,"LINESTRING (-40.3966544 -18.7074852, -40.3972356 -18.708056)",,,
200606464,Rua Alagoas,residential,False,False,84.161,,"LINESTRING (-40.3970865 -18.7070896, -40.3978805 -18.7071749)",,,
220500736,Rua Ibiraçú,residential,False,True,63.294,,"LINESTRING (-40.3970865 -18.7070896, -40.3966544 -18.7074852)",,,
220500808,Rua Rio de Janeiro,residential,False,False,85.923,,"LINESTRING (-40.3970865 -18.7070896, -40.3976088 -18.7076832)",,,
220500808,Rua Rio de Janeiro,residential,False,True,164.101,,"LINESTRING (-40.3970865 -18.7070896, -40.3961666 -18.7061625, -40.396117 -18.7061143, -40.3960674 -18.7060813, -40.3959889 -18.7060552)",,,
327566426,Rua Boa Vista,residential,False,True,117.392,,"LINESTRING (-40.3970214 -18.7060005, -40.3979691 -18.7054448)",,,
220500754,Rua Santa Teresa,residential,False,False,197.279,,"LINESTRING (-40.3970214 -18.7060005, -40.3980481 -18.7069552, -40.3983566 -18.7072448)",,,
220500790,Rua Santa Teresa,residential,False,False,171.936,,"LINESTRING (-40.3970214 -18.7060005, -40.3966145 -18.7056163, -40.3963651 -18.705375, -40.3960848 -18.7051108, -40.3958781 -18.7048971)",,,
220500803,Rua Olivia Maria,residential,False,False,31.713,,"LINESTRING (-40.3954742 -18.7087189, -40.3954748 -18.7090041)",,,
220500803,Rua Olivia Maria,residential,False,True,31.011,,"LINESTRING (-40.3954742 -18.7087189, -40.3954668 -18.7084401)",,,
220500803,Rua Olivia Maria,residential,False,True,51.444,,"LINESTRING (-40.3954962 -18.7094663, -40.3954748 -18.7090041)",,,
220500890,Rua Guaracy,residential,False,True,46.306,,"LINESTRING (-40.3954962 -18.7094663, -40.3959202 -18.7093561)",,,
263292503,Praça Thiodosia da Cunha Neves,residential,False,True,42.61,,"LINESTRING (-40.396019 -18.7097277, -40.3959202 -18.7093561)",,2,
1124249488,Praça Thiodosia da Cunha Neves,residential,False,True,9.649,,"LINESTRING (-40.396019 -18.7097277, -40.396082 -18.7097907)",,,
180850621,Rua Mato Grosso,residential,False,False,51.499,,"LINESTRING (-40.3970003 -18.7085703, -40.3966451 -18.708252)",,,
180850621,Rua Mato Grosso,residential,False,True,91.011,,"LINESTRING (-40.3970003 -18.7085703, -40.3976363 -18.7091244)",,,
327566367,Rua Elizabeth,residential,False,False,167.75,,"LINESTRING (-40.3970003 -18.7085703, -40.3954748 -18.7090041)",,,
180850621,Rua Mato Grosso,residential,False,False,91.011,,"LINESTRING (-40.3976363 -18.7091244, -40.3970003 -18.7085703)",,,
180850621,Rua Mato Grosso,residential,False,True,36.956,,"LINESTRING (-40.3976363 -18.7091244, -40.3978823 -18.7093614)",,,
1124265972,Rua Minas Gerais,residential,False,False,103.902,,"LINESTRING (-40.3976363 -18.7091244, -40.3973185 -18.7082398)",,,
152422183,Avenida São Mateus,residential,False,False,33.882,,"LINESTRING (-40.3976395 -18.7095613, -40.3978823 -18.7093614)",,,
152422183,Avenida São Mateus,residential,False,True,39.339,,"LINESTRING (-40.3976395 -18.7095613, -40.397353 -18.7097883)",,,
220500885,Rua Glaucia,residential,False,True,54.696,,"LINESTRING (-40.3976395 -18.7095613, -40.3973749 -18.7092848, -40.3972781 -18.7092094)",,,
220500941,Rua Rio Novo,residential,False,True,32.998,,"LINESTRING (-40.3959987 -18.7083528, -40.3959925 -18.7080561)",,,
263292890,Rua Sergipe,residential,False,False,56.854,,"LINESTRING (-40.3959987 -18.7083528, -40.3954668 -18.7084401)",,,
263292890,Rua Sergipe,residential,False,True,68.995,,"LINESTRING (-40.3959987 -18.7083528, -40.3966451 -18.708252)",,,
220500803,Rua Olivia Maria,residential,False,False,92.558,,"LINESTRING (-40.395422 -18.705239, -40.395449 -18.706071)",,,
220500803,Rua Olivia Maria,residential,False,True,80.022,,"LINESTRING (-40.395422 -18.705239, -40.3954061 -18.7045195)",,,
220500736,Rua Ibiraçú,residential,False,False,94.284,,"LINESTRING (-40.3959925 -18.7080561, -40.3966544 -18.7074852)",,,
220500941,Rua Rio Novo,residential,False,False,32.998,,"LINESTRING (-40.3959925 -18.7080561, -40.3959987 -18.7083528)",,,
220500941,Rua Rio Novo,residential,False,True,142.052,,"LINESTRING (-40.3959925 -18.7080561, -40.3959881 -18.7067786)",,,
327566426,Rua Boa Vista,residential,False,False,40.278,,"LINESTRING (-40.3992856 -18.704661, -40.3989664 -18.7048605)",,,
220500836,Rua Conceição da Barra,residential,False,False,88.804,,"LINESTRING (-40.3992856 -18.704661, -40.3993424 -18.7047869, -40.3994682 -18.7054378)",,,
327566426,Rua Boa Vista,residential,False,True,58.812000000000005,,"LINESTRING (-40.3992856 -18.704661, -40.3996565 -18.7044456, -40.3997627 -18.7043862)",,,
220500941,Rua Rio Novo,residential,False,False,2.747,,"LINESTRING (-40.3958715 -18.7048732, -40.3958781 -18.7048971)",,,
220500941,Rua Rio Novo,residential,False,True,133.472,,"LINESTRING (-40.3958715 -18.7048732, -40.3955832 -18.704146, -40.3955081 -18.7039707, -40.3954612 -18.7038742, -40.3953978 -18.703761)",,,
548697786,,residential,False,False,255.58999999999997,,"LINESTRING (-40.3958715 -18.7048732, -40.3964482 -18.7048034, -40.3967661 -18.7047627, -40.3969538 -18.7047513, -40.3970611 -18.7047614, -40.397163 -18.704783, -40.3973414 -18.7048211, -40.397501 -18.7048694, -40.3975908 -18.7049291, -40.3976485 -18.7049888, -40.3977071 -18.7050618, -40.3978256 -18.7052361, -40.3979691 -18.7054448)",,,
220500890,Rua Guaracy,residential,False,False,46.306,,"LINESTRING (-40.3959202 -18.7093561, -40.3954962 -18.7094663)",,,
220500890,Rua Guaracy,residential,False,True,15.19,,"LINESTRING (-40.3959202 -18.7093561, -40.3960591 -18.7093193)",,,
263292503,Praça Thiodosia da Cunha Neves,residential,False,False,42.61,,"LINESTRING (-40.3959202 -18.7093561, -40.396019 -18.7097277)",,2,
220500802,Rua São Paulo,residential,False,False,41.139,,"LINESTRING (-40.4000572 -18.7059938, -40.3999873 -18.7056298)",,,
327566383,Avenida Guanabara,primary,True,False,34.525,BR-342;ES-137,"LINESTRING (-40.4000572 -18.7059938, -40.4001982 -18.7057135)",,,
220500896,Rua Rio Branco,residential,False,False,101.419,,"LINESTRING (-40.3973185 -18.7082398, -40.3981627 -18.7086786)",,,
1124265972,Rua Minas Gerais,residential,False,True,103.902,,"LINESTRING (-40.3973185 -18.7082398, -40.3976363 -18.7091244)",,,
1124265973,Rua Rio Branco,residential,False,False,8.062,,"LINESTRING (-40.3973185 -18.7082398, -40.3972885 -18.7081731)",,,
220500833,Rua Andressa,residential,False,False,56.89,,"LINESTRING (-40.3959889 -18.7060552, -40.395449 -18.706071)",,,
220500941,Rua Rio Novo,residential,False,False,80.439,,"LINESTRING (-40.3959889 -18.7060552, -40.3959881 -18.7067786)",,,
220500808,Rua Rio de Janeiro,residential,False,False,164.101,,"LINESTRING (-40.3959889 -18.7060552, -40.3960674 -18.7060813, -40.396117 -18.7061143, -40.3961666 -18.7061625, -40.3970865 -18.7070896)",,,
220500941,Rua Rio Novo,residential,False,True,129.435,,"LINESTRING (-40.3959889 -18.7060552, -40.3959272 -18.7051641, -40.3958957 -18.7049926, -40.3958781 -18.7048971)",,,
200606464,Rua Alagoas,residential,False,False,14.081,,"LINESTRING (-40.3983566 -18.7072448, -40.3984887 -18.7072253)",,,
200606464,Rua Alagoas,residential,False,True,50.742,,"LINESTRING (-40.3983566 -18.7072448, -40.3978805 -18.7071749)",,,
220500754,Rua Santa Teresa,residential,False,True,197.279,,"LINESTRING (-40.3983566 -18.7072448, -40.3980481 -18.7069552, -40.3970214 -18.7060005)",,,
220500803,Rua Olivia Maria,residential,False,False,51.444,,"LINESTRING (-40.3954748 -18.7090041, -40.3954962 -18.7094663)",,,
220500803,Rua Olivia Maria,residential,False,True,31.713,,"LINESTRING (-40.3954748 -18.7090041, -40.3954742 -18.7087189)",,,
327566367,Rua Elizabeth,residential,False,True,167.75,,"LINESTRING (-40.3954748 -18.7090041, -40.3970003 -18.7085703)",,,
220500896,Rua Rio Branco,residential,False,True,101.419,,"LINESTRING (-40.3981627 -18.7086786, -40.3973185 -18.7082398)",,,
327566373,Rua Antônio dos Santos Neves,residential,False,False,19.644,,"LINESTRING (-40.3981627 -18.7086786, -40.3982982 -18.7085572)",,2,
263292485,Rua Paraná,residential,False,False,102.024,,"LINESTRING (-40.398594 -18.7072546, -40.3989558 -18.707969, -40.3990244 -18.708076)",,,
327566403,Rua Paraná,residential,True,False,13.032,,"LINESTRING (-40.398594 -18.7072546, -40.3985727 -18.7072633, -40.3985477 -18.7072651, -40.3985234 -18.7072587, -40.3985029 -18.7072449, -40.3984887 -18.7072253)",,,roundabout
220500776,Rua Vicente Alves de Oliveira,residential,False,True,121.312,,"LINESTRING (-40.3976088 -18.7076832, -40.3982982 -18.7085572)",,,
220500782,Rua Itaguaçú,residential,False,False,46.198,,"LINESTRING (-40.3976088 -18.7076832, -40.3980467 -18.7077073)",,,
220500799,Rua Amapá,residential,False,False,57.125,,"LINESTRING (-40.3976088 -18.7076832, -40.3972356 -18.708056)",,,
220500808,Rua Rio de Janeiro,residential,False,True,85.923,,"LINESTRING (-40.3976088 -18.7076832, -40.3970865 -18.7070896)",,,
220500776,Rua Vicente Alves de Oliveira,residential,False,False,121.312,,"LINESTRING (-40.3982982 -18.7085572, -40.3976088 -18.7076832)",,,
220500925,Praça do Cruzeiro,residential,True,False,33.146,,"LINESTRING (-40.3982982 -18.7085572, -40.3984929 -18.7087914)",,2,
