osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,access,junction
274198937,Rua Senhor dos Passos,residential,False,True,69.655,"LINESTRING (-44.2441177 -19.4624396, -44.2439226 -19.4630384)",,,,
1188757103,Rua Senhor dos Passos,residential,False,False,17.079,"LINESTRING (-44.2441177 -19.4624396, -44.2441581 -19.4622908)",,,,
91652770,Rua João Andrade,residential,False,False,82.537,"LINESTRING (-44.2422483 -19.4679261, -44.2429969 -19.4681559)",,,,
275091580,Rua Coronel Américo Teixeira Guimarães,tertiary,False,True,75.004,"LINESTRING (-44.2422483 -19.4679261, -44.2425655 -19.4673215)",,,,
91652506,Rua Fernando Pinto,residential,False,False,70.528,"LINESTRING (-44.2458545 -19.4656366, -44.246273 -19.46514)",,,,
275997812,Rua Cônego Raimundo,residential,True,False,118.191,"LINESTRING (-44.2458545 -19.4656366, -44.2450379 -19.4649038)",,,,
279462704,Rua Coronel Antônio Andrade,residential,False,True,258.056,"LINESTRING (-44.2458802 -19.4700972, -44.2435019 -19.4694989)",,,,
279462705,Rua São José,tertiary,False,False,70.326,"LINESTRING (-44.2458802 -19.4700972, -44.2460327 -19.4694813)",,,,
279462706,Rua Inhaúma,residential,False,False,119.125,"LINESTRING (-44.2458802 -19.4700972, -44.2460525 -19.4701478, -44.2469752 -19.470383)",,,,
91652506,Rua Fernando Pinto,residential,False,True,70.528,"LINESTRING (-44.246273 -19.46514, -44.2458545 -19.4656366)",,,,
275997813,Rua Ilka França,residential,True,False,186.76399999999998,"LINESTRING (-44.246273 -19.46514, -44.2471295 -19.4654728, -44.2475225 -19.4656575, -44.2478965 -19.4658291)",,,,
91652631,Rua Coronel Emílio Vasconcelos,residential,False,False,171.108,"LINESTRING (-44.2500195 -19.4662003, -44.248425 -19.4665287)",,,,
91652560,Rua Senador Salgado Filho,residential,True,False,137.903,"LINESTRING (-44.2500195 -19.4662003, -44.250344 -19.4668312, -44.2504084 -19.4669994, -44.2504232 -19.4670942, -44.2504165 -19.4673585)",,,,
275986942,Avenida Doutor Renato Azeredo,primary,True,False,91.856,"LINESTRING (-44.243637 -19.4670526, -44.2428355 -19.4667189)",60,,,
137043716,Praça Barão do Rio Branco,residential,True,False,7.938,"LINESTRING (-44.244522 -19.464542, -44.2445578 -19.4644791)",,,,
91652631,Rua Coronel Emílio Vasconcelos,residential,False,True,171.108,"LINESTRING (-44.248425 -19.4665287, -44.2500195 -19.4662003)",,,,
276231320,Rua Coronel Augusto Moura,secondary,False,True,16.077,"LINESTRING (-44.248425 -19.4665287, -44.2483525 -19.4664013)",,,,
276231320,Rua Coronel Augusto Moura,secondary,False,False,69.211,"LINESTRING (-44.248425 -19.4665287, -44.248543 -19.46675, -44.2487057 -19.4670919)",,,,
91652798,Rua João Pinheiro,residential,True,False,122.686,"LINESTRING (-44.2495013 -19.4618305, -44.2483313 -19.461851)",,,,
91652775,Rua Hugo dos Santos Silva,residential,False,True,111.572,"LINESTRING (-44.2495013 -19.4618305, -44.2495501 -19.4626278, -44.2496034 -19.4628263)",,,,
137043716,Praça Barão do Rio Branco,residential,True,False,32.516000000000005,"LINESTRING (-44.2450379 -19.4649038, -44.2449478 -19.4649517, -44.2448466 -19.4649712, -44.2447438 -19.4649605)",,,,
275986943,Praça Santo Antônio,secondary,False,False,127.67000000000002,"LINESTRING (-44.2467155 -19.4672228, -44.2470945 -19.4670841, -44.2471911 -19.4669994, -44.2472488 -19.4669298, -44.2475277 -19.4664443)",30,1,permissive,
852628037,,secondary,True,False,9.312000000000001,"LINESTRING (-44.2467155 -19.4672228, -44.2467117 -19.4672434, -44.2466987 -19.4672604, -44.2466792 -19.4672704, -44.246657 -19.4672714)",,,,
275091580,Rua Coronel Américo Teixeira Guimarães,tertiary,False,False,72.74,"LINESTRING (-44.2428355 -19.4667189, -44.2425655 -19.4673215)",,,,
275091580,Rua Coronel Américo Teixeira Guimarães,tertiary,False,True,21.334,"LINESTRING (-44.2428355 -19.4667189, -44.2429284 -19.4665482)",,,,
183097120,Rua Monsenhor Messias,secondary,True,False,113.638,"LINESTRING (-44.2458767 -19.4625885, -44.2465368 -19.4633991)",,,,
183097120,Rua Monsenhor Messias,secondary,True,False,52.079,"LINESTRING (-44.2455911 -19.4622053, -44.2458767 -19.4625885)",,,,
