osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed
97200728,secondary,roundabout,True,False,39.417,"LINESTRING (-57.4877249 -14.6195458, -57.487767 -14.6196038, -57.4877937 -14.6196699, -57.4878033 -14.6197402, -57.4877954 -14.6198107, -57.4877705 -14.6198773)",,,
97200750,secondary,,True,False,106.956,"LINESTRING (-57.4936754 -14.6245538, -57.4929067 -14.6239439)",Avenida Brasil,,
97454559,residential,,False,False,16.085,"LINESTRING (-57.4936754 -14.6245538, -57.4937673 -14.6244397)",Rua Avelina Jaci Bohn,,
97454559,residential,,False,True,106.291,"LINESTRING (-57.4936754 -14.6245538, -57.4930691 -14.6253085)",Rua Avelina Jaci Bohn,,
97206676,tertiary,,True,False,83.315,"LINESTRING (-57.4872184 -14.6196214, -57.4866113 -14.6191563)",Avenida Brasil,,
97200728,secondary,roundabout,True,False,14.725999999999999,"LINESTRING (-57.4872184 -14.6196214, -57.4872535 -14.6195646, -57.4873007 -14.6195166)",,,
97200728,secondary,roundabout,True,False,37.473,"LINESTRING (-57.4872659 -14.6199378, -57.4872265 -14.6198822, -57.4872012 -14.6198194, -57.4871912 -14.6197527, -57.487197 -14.6196856, -57.4872184 -14.6196214)",,,
"[892958585, 496796690]",secondary,,True,False,36.827,"LINESTRING (-57.4935977 -14.6181137, -57.4936243 -14.6180649, -57.4936663 -14.6180275, -57.4937187 -14.6180057, -57.4937756 -14.6180021, -57.4938305 -14.618017, -57.4938772 -14.6180488)",Avenida Ismael José do Nascimento,,
496811030,secondary,,True,False,104.526,"LINESTRING (-57.488094 -14.6188697, -57.4887035 -14.6181377)",Avenida Tancredo de A. Neves,,
927274950,residential,,True,False,106.182,"LINESTRING (-57.488094 -14.6188697, -57.4873204 -14.6182768)",Rua Antônio Hortolani,,
97424575,residential,,True,False,105.715,"LINESTRING (-57.4936747 -14.6183065, -57.4930757 -14.6190601)",Rua Deputado Hitler Sansão,,
892958585,secondary,,True,False,12.379,"LINESTRING (-57.4936747 -14.6183065, -57.4936303 -14.6182712, -57.4936007 -14.6182234)",Avenida Ismael José do Nascimento,,
97206677,secondary,,True,False,90.3,"LINESTRING (-57.4938989 -14.6180745, -57.4946724 -14.6177594)",Avenida Nilo Torres,,
496796690,secondary,,True,False,12.068999999999999,"LINESTRING (-57.4938989 -14.6180745, -57.4939216 -14.6181241, -57.4939263 -14.6181782)",Avenida Ismael José do Nascimento,,
496815790,residential,,False,True,13.147,"LINESTRING (-57.4892941 -14.6173962, -57.4893903 -14.6174691)",Rua Benedito Pereira da Oliveira,,
437257837,residential,,True,False,12.896,"LINESTRING (-57.4887035 -14.6181377, -57.4887968 -14.6182105)",Rua Antônio José da Silva,,
496811030,secondary,,True,False,104.098,"LINESTRING (-57.4887035 -14.6181377, -57.4892941 -14.6173962)",Avenida Tancredo de A. Neves,,
927274949,residential,,True,False,105.899,"LINESTRING (-57.4912829 -14.6213187, -57.4905183 -14.620719)",Rua Antônio Hortolani,,
97424575,residential,,True,False,107.759,"LINESTRING (-57.4912829 -14.6213187, -57.4912079 -14.6214147, -57.4906816 -14.6220937)",Rua Deputado Hitler Sansão,,
97424646,residential,,True,False,105.137,"LINESTRING (-57.4870464 -14.6219279, -57.4862806 -14.6213406)",Rua Euclídes Geraldo de Medeiros,,
496815808,residential,,False,False,104.547,"LINESTRING (-57.4870464 -14.6219279, -57.4864535 -14.6226728)",Rua São Paulo,,
496815808,residential,,False,True,107.595,"LINESTRING (-57.4870464 -14.6219279, -57.4876566 -14.6211613)",Rua São Paulo,,
496811047,residential,,False,False,106.035,"LINESTRING (-57.4923105 -14.6184788, -57.4915353 -14.61789)",Rua Arlíndo Lopes da Silva,,
496811047,residential,,False,True,104.674,"LINESTRING (-57.4923105 -14.6184788, -57.4930757 -14.6190601)",Rua Arlíndo Lopes da Silva,,
927274954,residential,,True,False,105.592,"LINESTRING (-57.4923105 -14.6184788, -57.4929079 -14.6177254)",Rua José Corsino,,
97454559,residential,,False,False,105.54,"LINESTRING (-57.494382 -14.6236871, -57.4949759 -14.6229317)",Rua Avelina Jaci Bohn,,
97454559,residential,,False,True,106.665,"LINESTRING (-57.494382 -14.6236871, -57.4937673 -14.6244397)",Rua Avelina Jaci Bohn,,
927274949,residential,,True,False,102.906,"LINESTRING (-57.494382 -14.6236871, -57.4936372 -14.6231065)",Rua Antônio Hortolani,,
97424658,residential,,True,False,109.836,"LINESTRING (-57.4897581 -14.6201357, -57.4891431 -14.6209241)",Rua João do Prado Arantes,2,40
927274949,residential,,True,False,107.42,"LINESTRING (-57.4897581 -14.6201357, -57.4889758 -14.6195355)",Rua Antônio Hortolani,,
97424603,residential,,False,False,109.268,"LINESTRING (-57.4873204 -14.6182768, -57.4866951 -14.6190511)",Rua José Alves de Souza,,
97424603,residential,,False,True,103.658,"LINESTRING (-57.4873204 -14.6182768, -57.4879086 -14.6175385)",Rua José Alves de Souza,,
