osmid,oneway,highway,junction,reversed,length,geometry,ref,name,maxspeed,bridge
826969786,True,secondary,circular,False,18.634999999999998,"LINESTRING (-36.0144951 -8.6627822, -36.0144766 -8.6628199, -36.0144467 -8.6628496, -36.0144087 -8.6628682, -36.0143667 -8.6628736)",,,,
203687986,False,trunk,,False,93.46199999999999,"LINESTRING (-36.0147974 -8.6595673, -36.0147715 -8.6598956, -36.0147447 -8.6601647, -36.0147124 -8.6604034)",BR-104,Rodovia BR-104,80,
203687986,False,trunk,,True,83.7,"LINESTRING (-36.0147974 -8.6595673, -36.0148023 -8.6591279, -36.014794 -8.6588147)",BR-104,Rodovia BR-104,80,
993097670,False,unclassified,,False,324.486,"LINESTRING (-36.0147974 -8.6595673, -36.0146682 -8.6594045, -36.0146215 -8.6591552, -36.0146168 -8.6584673, -36.0145748 -8.6580795, -36.0145515 -8.6579087, -36.0146262 -8.6576456, -36.0145421 -8.6571423, -36.0145958 -8.6567216)",,,,
405879015,False,residential,,False,51.672,"LINESTRING (-36.0093645 -8.6638012, -36.0089081 -8.6639124)",,Rua Doutor Petronilo Santa Cruz,,
618579101,False,secondary,,False,122.177,"LINESTRING (-36.0093645 -8.6638012, -36.0104759 -8.6637912)",,Rua Amauri de Medeiros,,
"[618579101, 405879014]",False,secondary,,True,99.21300000000001,"LINESTRING (-36.0093645 -8.6638012, -36.0091515 -8.6637029, -36.0085303 -8.6634615)",,"['Rua Amauri de Medeiros', 'Rua Coronel Melinho']",,
405879015,False,residential,,True,74.749,"LINESTRING (-36.0082397 -8.664036, -36.0089081 -8.6639124)",,Rua Doutor Petronilo Santa Cruz,,
1165155208,False,residential,,True,73.769,"LINESTRING (-36.0082397 -8.664036, -36.0081951 -8.6638597, -36.0081663 -8.6636991, -36.0081266 -8.6635689, -36.0081128 -8.6633868)",,,,
405879018,False,residential,,False,165.209,"LINESTRING (-36.0116084 -8.6637658, -36.0118827 -8.6652266)",,Rua Júlia de Almeida,,
618579101,False,secondary,,True,35.079,"LINESTRING (-36.0116084 -8.6637658, -36.0112893 -8.6637684)",,Rua Amauri de Medeiros,,
"[1085013036, 618579101]",False,secondary,,False,86.11599999999999,"LINESTRING (-36.0116084 -8.6637658, -36.0119028 -8.663738, -36.0120957 -8.6637022, -36.0123642 -8.6635903)",,Rua Amauri de Medeiros,,yes
405879018,False,residential,,True,30.293,"LINESTRING (-36.0118151 -8.665475, -36.0118599 -8.6654229, -36.0118894 -8.6653645, -36.0118935 -8.6653035, -36.0118827 -8.6652266)",,Rua Júlia de Almeida,,
"[405879024, 930297484]",False,residential,,False,94.394,"LINESTRING (-36.0088411 -8.665692, -36.0087714 -8.6656443, -36.0086766 -8.6655533, -36.0084656 -8.665338, -36.008369 -8.6652359, -36.0083167 -8.6651643, -36.0082591 -8.6650742)",,Rua Pedro Gomes,,
405879448,False,residential,,True,33.338,"LINESTRING (-36.0088411 -8.665692, -36.0089202 -8.6655581, -36.0089812 -8.6654265)",,Rua Amaro Correia,,
"[405879024, 930297484]",False,residential,,True,94.394,"LINESTRING (-36.0082591 -8.6650742, -36.0083167 -8.6651643, -36.008369 -8.6652359, -36.0084656 -8.665338, -36.0086766 -8.6655533, -36.0087714 -8.6656443, -36.0088411 -8.665692)",,Rua Pedro Gomes,,
618579101,False,secondary,,False,5.387,"LINESTRING (-36.0112403 -8.6637678, -36.0112893 -8.6637684)",,Rua Amauri de Medeiros,,
618579101,False,secondary,,True,41.768,"LINESTRING (-36.0112403 -8.6637678, -36.0108604 -8.6637747)",,Rua Amauri de Medeiros,,
405879444,False,residential,,False,56.373999999999995,"LINESTRING (-36.0112403 -8.6637678, -36.0112591 -8.6640904, -36.0112685 -8.6641581, -36.0112873 -8.6642111, -36.0113168 -8.6642628)",,Rua Juvenal Martins,,
405879015,False,residential,,False,74.749,"LINESTRING (-36.0089081 -8.6639124, -36.0082397 -8.664036)",,Rua Doutor Petronilo Santa Cruz,,
405879015,False,residential,,True,51.672,"LINESTRING (-36.0089081 -8.6639124, -36.0093645 -8.6638012)",,Rua Doutor Petronilo Santa Cruz,,
405879445,False,residential,,False,84.266,"LINESTRING (-36.0089081 -8.6639124, -36.0090474 -8.6646576)",,Travessa Doutor Peronilo SantaCruz,,
405879445,False,residential,,True,84.266,"LINESTRING (-36.0090474 -8.6646576, -36.0089081 -8.6639124)",,Travessa Doutor Peronilo SantaCruz,,
405879450,False,residential,,False,26.134,"LINESTRING (-36.0090474 -8.6646576, -36.0088148 -8.6647062)",,Rua Irmão Gregório,,
405879450,False,residential,,True,102.122,"LINESTRING (-36.0090474 -8.6646576, -36.009964 -8.664508)",,Rua Irmão Gregório,,
405879448,False,residential,,False,33.338,"LINESTRING (-36.0089812 -8.6654265, -36.0089202 -8.6655581, -36.0088411 -8.665692)",,Rua Amaro Correia,,
405879448,False,residential,,True,40.87,"LINESTRING (-36.0089812 -8.6654265, -36.0089509 -8.6652752, -36.0089108 -8.6650656)",,Rua Amaro Correia,,
405879452,False,residential,,True,124.459,"LINESTRING (-36.0089812 -8.6654265, -36.009403 -8.6653499, -36.0096779 -8.6653088, -36.0098791 -8.6652823, -36.0099944 -8.6652677, -36.0101005 -8.6652676)",,Rua Jose Miguel da Silva,,
405879450,False,residential,,False,38.901,"LINESTRING (-36.0113168 -8.6642628, -36.0109735 -8.6643477)",,Rua Irmão Gregório,,
405879444,False,residential,,False,111.098,"LINESTRING (-36.0113168 -8.6642628, -36.011361 -8.664394, -36.0113959 -8.6645942, -36.0114454 -8.6649863, -36.011483 -8.6652462)",,Rua Juvenal Martins,,
405879444,False,residential,,True,56.373999999999995,"LINESTRING (-36.0113168 -8.6642628, -36.0112873 -8.6642111, -36.0112685 -8.6641581, -36.0112591 -8.6640904, -36.0112403 -8.6637678)",,Rua Juvenal Martins,,
405879450,False,residential,,True,72.891,"LINESTRING (-36.0103328 -8.6645166, -36.0109735 -8.6643477)",,Rua Irmão Gregório,,
405879450,False,residential,,False,41.429,"LINESTRING (-36.0103328 -8.6645166, -36.0102211 -8.6645412, -36.010142 -8.6645465, -36.0100856 -8.6645372, -36.0100374 -8.66452, -36.0100025 -8.6645107, -36.009964 -8.664508)",,Rua Irmão Gregório,,
466401826,False,residential,,False,38.858999999999995,"LINESTRING (-36.0103328 -8.6645166, -36.0104142 -8.6647261, -36.0104641 -8.664841)",,Rua Tenente Candido,,
405879450,False,residential,,False,102.122,"LINESTRING (-36.009964 -8.664508, -36.0090474 -8.6646576)",,Rua Irmão Gregório,,
405879453,False,residential,,False,43.794,"LINESTRING (-36.009964 -8.664508, -36.0100203 -8.6648979)",,Travessa Paulo Rufino,,
405879450,False,residential,,True,41.429,"LINESTRING (-36.009964 -8.664508, -36.0100025 -8.6645107, -36.0100374 -8.66452, -36.0100856 -8.6645372, -36.010142 -8.6645465, -36.0102211 -8.6645412, -36.0103328 -8.6645166)",,Rua Irmão Gregório,,
405879448,False,residential,,False,41.333,"LINESTRING (-36.0088148 -8.6647062, -36.0089108 -8.6650656)",,Rua Amaro Correia,,
405879450,False,residential,,True,26.134,"LINESTRING (-36.0088148 -8.6647062, -36.0090474 -8.6646576)",,Rua Irmão Gregório,,
405879450,False,residential,,False,72.891,"LINESTRING (-36.0109735 -8.6643477, -36.0103328 -8.6645166)",,Rua Irmão Gregório,,
405879450,False,residential,,True,38.901,"LINESTRING (-36.0109735 -8.6643477, -36.0113168 -8.6642628)",,Rua Irmão Gregório,,
405879451,False,residential,,False,41.137,"LINESTRING (-36.0109735 -8.6643477, -36.0110845 -8.664701)",,Rua Manoel Olimpio Sales,,
