osmid,oneway,name,highway,reversed,length,geometry,lanes,tunnel,bridge,maxspeed
248809101,False,Avenida Jacinto Ferreira de Sá,tertiary,False,101.502,"LINESTRING (-49.8680385 -22.9749015, -49.8690261 -22.9749821)",,,,
248809101,False,Avenida Jacinto Ferreira de Sá,tertiary,True,104.431,"LINESTRING (-49.8680385 -22.9749015, -49.8670224 -22.9748186)",,,,
"[1167428290, 1131224034]",True,"['Avenida Doutor Altino Arantes', 'Avenida Doutor Antônio Prado']",tertiary,False,101.89600000000002,"LINESTRING (-49.8680385 -22.9749015, -49.8680809 -22.9755162, -49.8680829 -22.9755455, -49.8680857 -22.9755859, -49.8680873 -22.9755997, -49.8681123 -22.9758152)",,,,
246132971,False,Rua Henrique Tocolino,residential,True,105.862,"LINESTRING (-49.8681123 -22.9758152, -49.8681841 -22.9758268, -49.8691308 -22.9759798)",,,,
"[1167428290, 1075430791]",True,Avenida Doutor Altino Arantes,tertiary,False,51.244,"LINESTRING (-49.8681123 -22.9758152, -49.8681417 -22.9762216, -49.868146 -22.976275)",,,,
167678299,True,Rua Paraná,residential,False,42.352,"LINESTRING (-49.8691308 -22.9759798, -49.8691119 -22.9762772, -49.8691084 -22.9763326, -49.8691062 -22.97636)",,,,
246132971,False,Rua Henrique Tocolino,residential,False,105.862,"LINESTRING (-49.8691308 -22.9759798, -49.8681841 -22.9758268, -49.8681123 -22.9758152)",,,,
246132971,False,Rua Henrique Tocolino,residential,True,104.30100000000002,"LINESTRING (-49.8691308 -22.9759798, -49.8697758 -22.976084, -49.8701343 -22.9761419)",,,,
"[167678297, 167678295]",True,"['Rua Rio de Janeiro', 'Rua Henrique Tocolino']",residential,False,188.53099999999998,"LINESTRING (-49.8701343 -22.9761419, -49.8711186 -22.9762913, -49.8710711 -22.9769604, -49.8710636 -22.9770667)",,,,
246132971,False,Rua Henrique Tocolino,residential,False,104.30100000000002,"LINESTRING (-49.8701343 -22.9761419, -49.8697758 -22.976084, -49.8691308 -22.9759798)",,,,
246132987,False,Rua Santos Dumont,tertiary,False,103.226,"LINESTRING (-49.8648648 -22.9763475, -49.8638577 -22.9763018)",,,,
"[167678296, 618596804, 618596798, 167678300]",False,"['Rua São Paulo', 'Rua Santos Dumont']",tertiary,"[False, True]",215.436,"LINESTRING (-49.8648648 -22.9763475, -49.8653063 -22.9765928, -49.8655997 -22.9766842, -49.8664422 -22.9767391, -49.8665572 -22.9767455, -49.8667787 -22.9767506, -49.8668763 -22.9767528)",2,yes,,
167678291,True,,residential,False,99.84,"LINESTRING (-49.8691062 -22.97636, -49.8690224 -22.9763478, -49.8682999 -22.9762429, -49.8682867 -22.9762414, -49.8682729 -22.976242, -49.8682221 -22.9762546, -49.868146 -22.976275)",,,,
167678299,True,Rua Paraná,residential,False,62.68000000000001,"LINESTRING (-49.8691062 -22.97636, -49.8691014 -22.9764337, -49.8690768 -22.976814, -49.8690698 -22.9769227)",,,,
167678292,True,Rua Euclides da Cunha,residential,False,101.653,"LINESTRING (-49.865626 -22.9767408, -49.8655645 -22.9775606, -49.8655574 -22.9776528)",,,,
"[167678296, 618596804, 167678300, 618596798]",False,"['Rua São Paulo', 'Rua Santos Dumont']",tertiary,"[False, True]",215.436,"LINESTRING (-49.8668763 -22.9767528, -49.8667787 -22.9767506, -49.8665572 -22.9767455, -49.8664422 -22.9767391, -49.8655997 -22.9766842, -49.8653063 -22.9765928, -49.8648648 -22.9763475)",2,yes,,
246132980,True,Rua São Paulo,residential,False,135.719,"LINESTRING (-49.8668763 -22.9767528, -49.8669614 -22.9767611, -49.8681099 -22.9768735, -49.8681946 -22.9768818)",,,,
"[619186005, 1131224038]",True,"['Rua do Expedicionário', 'Rua Duque de Caxias']",tertiary,False,215.601,"LINESTRING (-49.8668763 -22.9767528, -49.8668822 -22.9766659, -49.8669498 -22.9756676, -49.866953 -22.9756307, -49.8669541 -22.9756181, -49.8670224 -22.9748186)",,,,
246132980,True,Rua São Paulo,residential,False,89.711,"LINESTRING (-49.8681946 -22.9768818, -49.8682855 -22.976886, -49.8690009 -22.9769195, -49.8690698 -22.9769227)",,,,
1075430791,True,Avenida Doutor Altino Arantes,tertiary,False,108.14399999999999,"LINESTRING (-49.8681946 -22.9768818, -49.8681884 -22.9769738, -49.8681358 -22.9777573, -49.8681294 -22.9778525)",,,,
167678294,True,Rua Arlindo Luz,residential,False,95.08500000000001,"LINESTRING (-49.8700772 -22.9769954, -49.8700829 -22.9769098, -49.870128 -22.9762354, -49.8701343 -22.9761419)",,,,
246132973,True,Rua São Paulo,residential,False,101.291,"LINESTRING (-49.8700772 -22.9769954, -49.870168 -22.977002, -49.8709836 -22.9770609, -49.8710636 -22.9770667)",,,,
167678295,True,Rua Rio de Janeiro,residential,False,108.41199999999999,"LINESTRING (-49.8710636 -22.9770667, -49.8710595 -22.977161, -49.8710254 -22.9779477, -49.8710214 -22.9780409)",,,,
246132970,False,Rua São Paulo,residential,False,108.551,"LINESTRING (-49.8710636 -22.9770667, -49.8711865 -22.9770754, -49.8721208 -22.9771418)",,,,
246132970,False,Rua São Paulo,residential,True,108.551,"LINESTRING (-49.8721208 -22.9771418, -49.8711865 -22.9770754, -49.8710636 -22.9770667)",,,,
246132967,False,Rua Nove de Julho,residential,True,45.807,"LINESTRING (-49.8651112 -22.9776219, -49.8655191 -22.9776501, -49.8655574 -22.9776528)",,,,
246132967,False,Rua Nove de Julho,residential,False,45.807,"LINESTRING (-49.8655574 -22.9776528, -49.8655191 -22.9776501, -49.8651112 -22.9776219)",,,,
246132968,True,Rua Euclides da Cunha,residential,False,109.008,"LINESTRING (-49.8655574 -22.9776528, -49.865551 -22.9777442, -49.8654889 -22.9786311)",,,,
247200769,True,Rua Nove de Julho,residential,False,125.65,"LINESTRING (-49.8667797 -22.9777555, -49.8666983 -22.9777487, -49.8656524 -22.9776608, -49.8655574 -22.9776528)",,,,
619186005,True,Rua do Expedicionário,tertiary,False,111.937,"LINESTRING (-49.8667797 -22.9777555, -49.8667872 -22.9776519, -49.8668364 -22.9771763, -49.8668673 -22.9768485, -49.8668763 -22.9767528)",,,,
220683010,True,Avenida Doutor Altino Arantes,tertiary,False,107.769,"LINESTRING (-49.8681294 -22.9778525, -49.8681215 -22.977936, -49.8680458 -22.978733, -49.8680449 -22.9787424, -49.8680377 -22.978818)",,,,
1075430790,True,Rua Nove de Julho,tertiary,False,138.59300000000002,"LINESTRING (-49.8681294 -22.9778525, -49.8680349 -22.9778457, -49.8668708 -22.977762, -49.8667797 -22.9777555)",,,,
167678294,True,Rua Arlindo Luz,residential,False,109.146,"LINESTRING (-49.8700113 -22.9779751, -49.8700195 -22.9778572, -49.8700728 -22.9770612, -49.8700772 -22.9769954)",,,,
167678304,True,Rua Nove de Julho,tertiary,False,101.141,"LINESTRING (-49.8700113 -22.9779751, -49.8699365 -22.9779702, -49.8691101 -22.9779164, -49.8690258 -22.9779109)",,,,
167678295,True,Rua Rio de Janeiro,residential,False,111.10400000000001,"LINESTRING (-49.8710214 -22.9780409, -49.8710161 -22.9781247, -49.870965 -22.9789375, -49.8709586 -22.9790384)",,,,
167678304,True,Rua Nove de Julho,tertiary,False,103.664,"LINESTRING (-49.8710214 -22.9780409, -49.8709535 -22.9780365, -49.8701025 -22.977981, -49.8700113 -22.9779751)",,,,
246132966,False,Rua Nove de Julho,tertiary,False,96.027,"LINESTRING (-49.8710214 -22.9780409, -49.8710996 -22.978046, -49.8719571 -22.9781015)",,,,
246132968,True,Rua Euclides da Cunha,residential,False,102.011,"LINESTRING (-49.8654889 -22.9786311, -49.8654277 -22.9794812, -49.865423 -22.9795465)",,,,
892646531,True,Rua Antônio Carlos Mori,residential,False,124.751,"LINESTRING (-49.8654889 -22.9786311, -49.8666072 -22.9787105, -49.8667039 -22.9787174)",,,,
167686091,True,Rua Antônio Carlos Mori,unclassified,False,137.001,"LINESTRING (-49.8667039 -22.9787174, -49.8667934 -22.9787241, -49.8679441 -22.9788109, -49.8680377 -22.978818)",,,,
619186005,True,Rua do Expedicionário,tertiary,False,107.24,"LINESTRING (-49.8667039 -22.9787174, -49.8667106 -22.9786319, -49.8667744 -22.9778228, -49.8667797 -22.9777555)",,,,
"[1167428288, 167686091]",True,Rua Antônio Carlos Mori,unclassified,False,195.97400000000002,"LINESTRING (-49.8680377 -22.978818, -49.8681234 -22.9788243, -49.8688754 -22.9788798, -49.8689632 -22.9788866, -49.8698973 -22.9789584, -49.8699456 -22.9789624)",,,,
220683010,True,Avenida Doutor Altino Arantes,tertiary,False,103.15700000000001,"LINESTRING (-49.8680377 -22.978818, -49.8680303 -22.9788961, -49.8679546 -22.9796939, -49.86795 -22.9797422)",,,,
167686084,True,Travessa Benedito Monteiro,residential,False,106.436,"LINESTRING (-49.8724102 -22.9791275, -49.8724012 -22.9790297, -49.8723227 -22.9781737)",,,,
246132964,False,Rua Antônio Carlos Mori,tertiary,True,148.933,"LINESTRING (-49.8724102 -22.9791275, -49.8723206 -22.979122, -49.8710456 -22.9790437, -49.8709586 -22.9790384)",,,,
"[167686085, 904935695]",False,Rua Antônio Carlos Mori,tertiary,False,23.029,"LINESTRING (-49.8724102 -22.9791275, -49.8724476 -22.9791308, -49.8726347 -22.9791404)",,,yes,
"[167686085, 904935695]",False,Rua Antônio Carlos Mori,tertiary,True,23.029,"LINESTRING (-49.8726347 -22.9791404, -49.8724476 -22.9791308, -49.8724102 -22.9791275)",,,yes,
1152781316,True,,residential,False,34.577,"LINESTRING (-49.8726347 -22.9791404, -49.8727703 -22.9791341, -49.8728242 -22.9791363, -49.8728651 -22.9791422, -49.872906 -22.9791523, -49.8729349 -22.9791639, -49.8729637 -22.9791783)",,,,
246132950,True,Rua Cardoso Ribeiro,tertiary,False,71.53299999999999,"LINESTRING (-49.865423 -22.9795465, -49.8653786 -22.9795431, -49.8647267 -22.9794926)",,,,
246132968,True,Rua Euclides da Cunha,residential,False,105.424,"LINESTRING (-49.865423 -22.9795465, -49.8654179 -22.9796081, -49.8653453 -22.9804919)",,,,
246132950,True,Rua Cardoso Ribeiro,tertiary,False,122.43599999999999,"LINESTRING (-49.8666148 -22.9796388, -49.8665278 -22.9796321, -49.865517 -22.9795538, -49.865423 -22.9795465)",,,,
619186005,True,Rua do Expedicionário,tertiary,False,102.86,"LINESTRING (-49.8666148 -22.9796388, -49.8666225 -22.9795596, -49.8666979 -22.9787794, -49.8667039 -22.9787174)",,,,
220683010,True,Avenida Doutor Altino Arantes,tertiary,False,105.73599999999999,"LINESTRING (-49.86795 -22.9797422, -49.8679433 -22.9798128, -49.8678601 -22.9806895)",,,,
246132950,True,Rua Cardoso Ribeiro,tertiary,False,137.168,"LINESTRING (-49.86795 -22.9797422, -49.8678561 -22.9797349, -49.8667059 -22.9796459, -49.8666148 -22.9796388)",,,,
246132950,True,Rua Cardoso Ribeiro,tertiary,False,97.956,"LINESTRING (-49.8689035 -22.9798161, -49.8688374 -22.979811, -49.8680266 -22.9797481, -49.86795 -22.9797422)",,,,
167686092,False,Rua Cardoso Ribeiro,residential,False,77.966,"LINESTRING (-49.8724998 -22.9800572, -49.8717395 -22.9800162)",,,,
