osmid,oneway,name,highway,reversed,length,geometry,junction,lanes,maxspeed,ref,bridge
169457785,True,Rua Geronimo Caetano Garcia,secondary,False,42.834,"LINESTRING (-46.7432648 -23.2801344, -46.7433487 -23.2798849, -46.7433822 -23.2797647)",,,,,
169454916,False,Rua Luiz Gonzaga Pinheiro,residential,False,191.20799999999997,"LINESTRING (-46.7486376 -23.2813954, -46.7487319 -23.2814875, -46.748815 -23.2815701, -46.7490256 -23.2818177, -46.7492509 -23.2821651, -46.7493474 -23.2823856, -46.7493743 -23.2825039, -46.7493863 -23.2826222, -46.7493823 -23.2827909, -46.7493743 -23.2829067)",,,,,
532095054,False,Rua Juscelino Kubitschek de Oliveira,residential,False,195.43,"LINESTRING (-46.7486376 -23.2813954, -46.7484851 -23.2822723, -46.7484704 -23.2824251, -46.7484824 -23.2825347, -46.7485361 -23.2826283, -46.7485964 -23.2826788, -46.7487212 -23.2827478, -46.74887 -23.2827774, -46.7490336 -23.2827971)",,,,,
532095054,False,Rua Juscelino Kubitschek de Oliveira,residential,True,37.772999999999996,"LINESTRING (-46.7486376 -23.2813954, -46.7486765 -23.2812294, -46.7487154 -23.2810633)",,,,,
532095055,True,Rua Gama Cerqueira,residential,False,13.662,"LINESTRING (-46.7488251 -23.281008, -46.748809 -23.2810317, -46.7487807 -23.2810523, -46.7487491 -23.2810626, -46.7487154 -23.2810633)",roundabout,,,,
169454937,False,Rua Primeiro de Janeiro,residential,True,197.588,"LINESTRING (-46.7479603 -23.282323, -46.7479205 -23.2825692, -46.7479152 -23.2826961, -46.7479487 -23.282818, -46.7480104 -23.2829277, -46.748127 -23.2830472, -46.7482543 -23.2831334, -46.7483765 -23.2831691, -46.7484932 -23.2831654, -46.7486192 -23.28311, -46.7490336 -23.2827971)",,,,,
447663513,True,Rua Antônio Henrique Klemes,residential,False,211.91400000000002,"LINESTRING (-46.7479603 -23.282323, -46.7478561 -23.2824238, -46.7478012 -23.2825125, -46.7477623 -23.2826751, -46.7477676 -23.2828464, -46.7477891 -23.2830767, -46.7478253 -23.2832184, -46.7478736 -23.2832997, -46.7479527 -23.2833859, -46.748245 -23.2836203, -46.7485343 -23.2839036)",,,,,
169457785,True,Rua Geronimo Caetano Garcia,secondary,False,263.80999999999995,"LINESTRING (-46.7431616 -23.2824123, -46.7430976 -23.2822105, -46.7430682 -23.2821319, -46.7428873 -23.2816607, -46.7428692 -23.2816015, -46.7428659 -23.281543, -46.7428873 -23.2813361, -46.7429182 -23.2811932, -46.7430019 -23.2809616, -46.7430367 -23.2808611, -46.7432119 -23.2802966, -46.7432505 -23.2801903, -46.7432648 -23.2801344)",,,,,
842528746,True,Rua José Benedito Ryan,residential,False,229.41400000000002,"LINESTRING (-46.7431616 -23.2824123, -46.7432191 -23.2824007, -46.7432828 -23.2823873, -46.7433747 -23.2823737, -46.7434354 -23.282371, -46.7435154 -23.2823778, -46.7435821 -23.2823928, -46.7436591 -23.2824254, -46.7437332 -23.2824635, -46.743908 -23.2825588, -46.7439599 -23.2825873, -46.7445242 -23.2828963, -46.7446797 -23.282967, -46.7448886 -23.2830364, -46.7450042 -23.2830677, -46.7451034 -23.2830813, -46.7452147 -23.2830937)",,,,,
169454937,False,Rua Primeiro de Janeiro,residential,False,197.58799999999997,"LINESTRING (-46.7490336 -23.2827971, -46.7486192 -23.28311, -46.7484932 -23.2831654, -46.7483765 -23.2831691, -46.7482543 -23.2831334, -46.748127 -23.2830472, -46.7480104 -23.2829277, -46.7479487 -23.282818, -46.7479152 -23.2826961, -46.7479205 -23.2825692, -46.7479603 -23.282323)",,,,,
