osmid,name,highway,oneway,reversed,length,bridge,lanes,ref,geometry
351611566,Avenida Helvídio Nunes,residential,True,False,83.057,,,,"LINESTRING (-41.4794525 -7.4466826, -41.4789515 -7.4461248)"
351611594,,residential,False,False,5.794,,,,"LINESTRING (-41.4794525 -7.4466826, -41.4794898 -7.4466459)"
351611594,,residential,False,True,55.156,,,,"LINESTRING (-41.4794525 -7.4466826, -41.4790895 -7.4470239)"
351611577,Rua Sizenando Jericó,residential,False,True,72.912,,,,"LINESTRING (-41.4802372 -7.4479148, -41.4807368 -7.4483444)"
424573855,Avenida Álvaro Rodrigues,primary,False,True,6.749,,,BR-020;PI-245,"LINESTRING (-41.4802372 -7.4479148, -41.4801991 -7.4479623)"
587760418,Avenida Marechal Castelo Branco,primary,False,False,42.827,,,BR-020;PI-245,"LINESTRING (-41.4802372 -7.4479148, -41.4803449 -7.4477851, -41.4804759 -7.4476111)"
351611584,Rua João Barroso de Carvalho,residential,False,False,75.941,,,,"LINESTRING (-41.4804341 -7.4497939, -41.4799013 -7.4493611)"
587760432,Rua Otacílio Santos,residential,False,False,35.671,,,,"LINESTRING (-41.4804341 -7.4497939, -41.4803101 -7.4500902)"
587760432,Rua Otacílio Santos,residential,False,True,51.44,,,,"LINESTRING (-41.4804341 -7.4497939, -41.4806443 -7.4493809)"
351611581,Rua Raimundo Sousa Santos,residential,False,False,64.961,,,,"LINESTRING (-41.4806443 -7.4493809, -41.4801636 -7.4490431)"
587760432,Rua Otacílio Santos,residential,False,False,51.44,,,,"LINESTRING (-41.4806443 -7.4493809, -41.4804341 -7.4497939)"
587760432,Rua Otacílio Santos,residential,False,True,46.238,,,,"LINESTRING (-41.4806443 -7.4493809, -41.4808843 -7.4490399)"
351611581,Rua Raimundo Sousa Santos,residential,False,True,249.05200000000002,,,,"LINESTRING (-41.4806443 -7.4493809, -41.4811738 -7.4497177, -41.4813191 -7.4497818, -41.4814613 -7.4498519, -41.4825882 -7.450518)"
351611577,Rua Sizenando Jericó,residential,False,False,72.912,,,,"LINESTRING (-41.4807368 -7.4483444, -41.4802372 -7.4479148)"
351611577,Rua Sizenando Jericó,residential,False,True,55.148,,,,"LINESTRING (-41.4807368 -7.4483444, -41.4811334 -7.4486466)"
351611600,Rua Leônidas Melo,residential,False,False,82.216,,,,"LINESTRING (-41.4807368 -7.4483444, -41.4812191 -7.4477805)"
351611600,Rua Leônidas Melo,residential,False,True,48.456,,,,"LINESTRING (-41.4807368 -7.4483444, -41.4804599 -7.4486828)"
338325516,Rua Expedito Geraldo dos Santos,residential,False,False,115.512,,,,"LINESTRING (-41.4837745 -7.4503393, -41.4827301 -7.4502573)"
338325516,Rua Expedito Geraldo dos Santos,residential,False,True,22.424,,,,"LINESTRING (-41.4837745 -7.4503393, -41.4839563 -7.4504297)"
1123995298,,residential,False,False,78.731,,,,"LINESTRING (-41.4837745 -7.4503393, -41.4837074 -7.4505548, -41.4840654 -7.4508816)"
351611584,Rua João Barroso de Carvalho,residential,False,False,77.939,,,,"LINESTRING (-41.4799013 -7.4493611, -41.4793682 -7.4489008)"
351611584,Rua João Barroso de Carvalho,residential,False,True,75.941,,,,"LINESTRING (-41.4799013 -7.4493611, -41.4804341 -7.4497939)"
351611600,Rua Leônidas Melo,residential,False,False,45.681,,,,"LINESTRING (-41.4799013 -7.4493611, -41.4801636 -7.4490431)"
338325518,,residential,False,False,215.85500000000002,,,,"LINESTRING (-41.4762535 -7.4453154, -41.4764736 -7.4453577, -41.4768409 -7.4452931, -41.4773156 -7.4449617, -41.4778252 -7.4446904, -41.4780077 -7.4446056)"
351611581,Rua Raimundo Sousa Santos,residential,False,False,75.515,,,,"LINESTRING (-41.4801636 -7.4490431, -41.4796348 -7.4486115)"
351611581,Rua Raimundo Sousa Santos,residential,False,True,64.961,,,,"LINESTRING (-41.4801636 -7.4490431, -41.4806443 -7.4493809)"
351611600,Rua Leônidas Melo,residential,False,False,51.695,,,,"LINESTRING (-41.4801636 -7.4490431, -41.4804599 -7.4486828)"
351611600,Rua Leônidas Melo,residential,False,True,45.681,,,,"LINESTRING (-41.4801636 -7.4490431, -41.4799013 -7.4493611)"
351611587,Rua Sizenando Jericó,residential,False,False,78.273,,,,"LINESTRING (-41.4796641 -7.4474996, -41.4801991 -7.4479623)"
351611587,Rua Sizenando Jericó,residential,False,True,82.533,,,,"LINESTRING (-41.4796641 -7.4474996, -41.4790895 -7.4470239)"
894034169,Rua Francisco Xavier de Oliveira,residential,False,False,46.765,,,,"LINESTRING (-41.4796641 -7.4474996, -41.4799165 -7.4471616)"
894034169,Rua Francisco Xavier de Oliveira,residential,False,True,66.834,,,,"LINESTRING (-41.4796641 -7.4474996, -41.4792932 -7.447975)"
351611585,,residential,False,False,74.69,,,,"LINESTRING (-41.4792932 -7.447975, -41.4797973 -7.4484237)"
894034169,Rua Francisco Xavier de Oliveira,residential,False,False,66.834,,,,"LINESTRING (-41.4792932 -7.447975, -41.4796641 -7.4474996)"
"[351611585, 587760425]",,residential,False,True,72.236,,,,"LINESTRING (-41.4792932 -7.447975, -41.4791479 -7.4478492, -41.4788416 -7.4481925)"
351611584,Rua João Barroso de Carvalho,residential,False,True,77.939,,,,"LINESTRING (-41.4793682 -7.4489008, -41.4799013 -7.4493611)"
424573855,Avenida Álvaro Rodrigues,primary,False,False,8.424,,,BR-020;PI-245,"LINESTRING (-41.4793682 -7.4489008, -41.4794222 -7.4488472)"
424573855,Avenida Álvaro Rodrigues,primary,False,True,37.79,,,BR-020;PI-245,"LINESTRING (-41.4793682 -7.4489008, -41.4791444 -7.4491582)"
587760418,Avenida Marechal Castelo Branco,primary,False,True,37.019,,,BR-020;PI-245,"LINESTRING (-41.4806871 -7.4473523, -41.4804759 -7.4476111)"
587760428,Rua Gilberto Neiva,residential,False,False,26.585,,,,"LINESTRING (-41.4806871 -7.4473523, -41.480495 -7.4472078)"
587760428,Rua Gilberto Neiva,residential,False,True,75.549,,,,"LINESTRING (-41.4806871 -7.4473523, -41.4812191 -7.4477805)"
587760418,Avenida Marechal Castelo Branco,primary,False,False,95.076,,,BR-020;PI-245,"LINESTRING (-41.4806871 -7.4473523, -41.4807652 -7.4472523, -41.4812363 -7.4466932)"
351611592,Rua Antônio Ibiapino,residential,False,False,16.377,,,,"LINESTRING (-41.4833849 -7.4444938, -41.483452 -7.4446252)"
351611592,Rua Antônio Ibiapino,residential,False,True,39.441,,,,"LINESTRING (-41.4833849 -7.4444938, -41.4832362 -7.4441712)"
351611591,,residential,False,False,124.402,,,,"LINESTRING (-41.4833849 -7.4444938, -41.4826636 -7.4448469, -41.4827984 -7.4451389)"
351611580,Rua Agnelo de Andrade,residential,False,False,73.753,,,,"LINESTRING (-41.4799512 -7.4482521, -41.4804599 -7.4486828)"
424573855,Avenida Álvaro Rodrigues,primary,False,False,42.255,,,BR-020;PI-245,"LINESTRING (-41.4799512 -7.4482521, -41.4801991 -7.4479623)"
424573855,Avenida Álvaro Rodrigues,primary,False,True,25.535,,,BR-020;PI-245,"LINESTRING (-41.4799512 -7.4482521, -41.4797973 -7.4484237)"
351611591,,residential,False,True,89.162,,,,"LINESTRING (-41.4835217 -7.4447803, -41.4827984 -7.4451389)"
351611592,Rua Antônio Ibiapino,residential,False,False,22.072,,,,"LINESTRING (-41.4835217 -7.4447803, -41.4836101 -7.4449584)"
351611592,Rua Antônio Ibiapino,residential,False,True,18.881,,,,"LINESTRING (-41.4835217 -7.4447803, -41.483452 -7.4446252)"
351611600,Rua Leônidas Melo,residential,False,False,35.648,,,,"LINESTRING (-41.4812191 -7.4477805, -41.4814246 -7.447533)"
351611600,Rua Leônidas Melo,residential,False,True,82.216,,,,"LINESTRING (-41.4812191 -7.4477805, -41.4807368 -7.4483444)"
587760428,Rua Gilberto Neiva,residential,False,False,75.549,,,,"LINESTRING (-41.4812191 -7.4477805, -41.4806871 -7.4473523)"
351611591,,residential,False,False,89.162,,,,"LINESTRING (-41.4827984 -7.4451389, -41.4835217 -7.4447803)"
1059420910,,residential,False,True,20.009,,,,"LINESTRING (-41.4827984 -7.4451389, -41.4828826 -7.4452983)"
351611591,,residential,False,True,124.402,,,,"LINESTRING (-41.4827984 -7.4451389, -41.4826636 -7.4448469, -41.4833849 -7.4444938)"
351611587,Rua Sizenando Jericó,residential,False,False,82.533,,,,"LINESTRING (-41.4790895 -7.4470239, -41.4796641 -7.4474996)"
351611594,,residential,False,False,55.156,,,,"LINESTRING (-41.4790895 -7.4470239, -41.4794525 -7.4466826)"
351611587,Rua Sizenando Jericó,residential,False,True,150.605,,,,"LINESTRING (-41.4790895 -7.4470239, -41.4785101 -7.4465398, -41.4789515 -7.4461248)"
351611587,Rua Sizenando Jericó,residential,False,True,78.273,,,,"LINESTRING (-41.4801991 -7.4479623, -41.4796641 -7.4474996)"
424573855,Avenida Álvaro Rodrigues,primary,False,False,6.749,,,BR-020;PI-245,"LINESTRING (-41.4801991 -7.4479623, -41.4802372 -7.4479148)"
424573855,Avenida Álvaro Rodrigues,primary,False,True,42.255,,,BR-020;PI-245,"LINESTRING (-41.4801991 -7.4479623, -41.4799512 -7.4482521)"
351611587,Rua Sizenando Jericó,residential,False,True,5.479,,,,"LINESTRING (-41.4789515 -7.4461248, -41.4789884 -7.4460918)"
351611566,Avenida Helvídio Nunes,residential,True,False,37.989,,,,"LINESTRING (-41.4789515 -7.4461248, -41.4787556 -7.4459067, -41.478748 -7.4458577)"
351611587,Rua Sizenando Jericó,residential,False,False,150.605,,,,"LINESTRING (-41.4789515 -7.4461248, -41.4785101 -7.4465398, -41.4790895 -7.4470239)"
351611597,,residential,False,False,41.638,,,,"LINESTRING (-41.4782593 -7.4509029, -41.4780153 -7.4511887)"
481527566,,residential,False,False,100.129,,,,"LINESTRING (-41.4782593 -7.4509029, -41.4789179 -7.4515229)"
481524442,,residential,False,False,117.08000000000001,,,,"LINESTRING (-41.4782593 -7.4509029, -41.4781078 -7.4506943, -41.4780034 -7.4503819, -41.478002 -7.4502352, -41.4777554 -7.4500287)"
351611592,Rua Antônio Ibiapino,residential,False,False,18.881,,,,"LINESTRING (-41.483452 -7.4446252, -41.4835217 -7.4447803)"
351611592,Rua Antônio Ibiapino,residential,False,True,16.377,,,,"LINESTRING (-41.483452 -7.4446252, -41.4833849 -7.4444938)"
351611580,Rua Agnelo de Andrade,residential,False,False,61.37,,,,"LINESTRING (-41.4804599 -7.4486828, -41.4808843 -7.4490399)"
351611580,Rua Agnelo de Andrade,residential,False,True,73.753,,,,"LINESTRING (-41.4804599 -7.4486828, -41.4799512 -7.4482521)"
351611600,Rua Leônidas Melo,residential,False,False,48.456,,,,"LINESTRING (-41.4804599 -7.4486828, -41.4807368 -7.4483444)"
351611600,Rua Leônidas Melo,residential,False,True,51.695,,,,"LINESTRING (-41.4804599 -7.4486828, -41.4801636 -7.4490431)"
424573855,Avenida Álvaro Rodrigues,primary,False,True,8.424,,,BR-020;PI-245,"LINESTRING (-41.4794222 -7.4488472, -41.4793682 -7.4489008)"
587760426,,residential,False,False,96.942,,,,"LINESTRING (-41.4794222 -7.4488472, -41.4788416 -7.4481925)"
424573855,Avenida Álvaro Rodrigues,primary,False,False,35.168,,,BR-020;PI-245,"LINESTRING (-41.4794222 -7.4488472, -41.47959 -7.4486577, -41.4796348 -7.4486115)"
587760432,Rua Otacílio Santos,residential,False,False,23.919,,,,"LINESTRING (-41.4802873 -7.4501646, -41.4802095 -7.4503654)"
587760432,Rua Otacílio Santos,residential,False,True,8.646,,,,"LINESTRING (-41.4802873 -7.4501646, -41.4803101 -7.4500902)"
351611578,Rua Nossa Senhora de Fátima,residential,False,False,168.77700000000002,,,,"LINESTRING (-41.4802873 -7.4501646, -41.4799281 -7.449968, -41.479803 -7.449866, -41.479074 -7.4492489)"
351611581,Rua Raimundo Sousa Santos,residential,False,True,75.515,,,,"LINESTRING (-41.4796348 -7.4486115, -41.4801636 -7.4490431)"
424573855,Avenida Álvaro Rodrigues,primary,False,False,27.515,,,BR-020;PI-245,"LINESTRING (-41.4796348 -7.4486115, -41.4797973 -7.4484237)"
424573855,Avenida Álvaro Rodrigues,primary,False,True,35.168,,,BR-020;PI-245,"LINESTRING (-41.4796348 -7.4486115, -41.47959 -7.4486577, -41.4794222 -7.4488472)"
351611596,Rua Bernardino Santos,residential,False,False,36.601,,,,"LINESTRING (-41.4802758 -7.447455, -41.480495 -7.4472078)"
894034168,Avenida Helvídio Nunes,residential,False,False,28.072,,,,"LINESTRING (-41.4802758 -7.447455, -41.4804759 -7.4476111)"
894034168,Avenida Helvídio Nunes,residential,False,True,51.32,,,,"LINESTRING (-41.4802758 -7.447455, -41.4799165 -7.4471616)"
587760418,Avenida Marechal Castelo Branco,primary,False,False,37.019,,,BR-020;PI-245,"LINESTRING (-41.4804759 -7.4476111, -41.4806871 -7.4473523)"
894034168,Avenida Helvídio Nunes,residential,False,True,28.072,,,,"LINESTRING (-41.4804759 -7.4476111, -41.4802758 -7.447455)"
587760418,Avenida Marechal Castelo Branco,primary,False,True,42.827,,,BR-020;PI-245,"LINESTRING (-41.4804759 -7.4476111, -41.4803449 -7.4477851, -41.4802372 -7.4479148)"
587760432,Rua Otacílio Santos,residential,False,True,23.919,,,,"LINESTRING (-41.4802095 -7.4503654, -41.4802873 -7.4501646)"
481527570,Rua Luís Monteiro de Sousa,residential,False,False,148.872,,,,"LINESTRING (-41.4802095 -7.4503654, -41.4798513 -7.4501722, -41.4796639 -7.4500581, -41.4794705 -7.4499366, -41.4793122 -7.4498517, -41.4790017 -7.4498078)"
351611597,,residential,False,False,96.846,,,,"LINESTRING (-41.4780153 -7.4511887, -41.4774359 -7.4518433)"
351611597,,residential,False,True,41.638,,,,"LINESTRING (-41.4780153 -7.4511887, -41.4782593 -7.4509029)"
587760422,Rua Valentin Dantas,primary,False,False,47.724,,,BR-020;PI-245,"LINESTRING (-41.4780153 -7.4511887, -41.4776952 -7.4508998)"
"[710743586, 587760422]","['Rodovia Enéas Maia Neto', 'Rua Valentin Dantas']",primary,False,True,101.34100000000001,,2,BR-020;PI-245,"LINESTRING (-41.4780153 -7.4511887, -41.4785667 -7.4516602, -41.4786068 -7.4517269, -41.478651 -7.4518297)"
587760432,Rua Otacílio Santos,residential,False,False,8.646,,,,"LINESTRING (-41.4803101 -7.4500902, -41.4802873 -7.4501646)"
587760432,Rua Otacílio Santos,residential,False,True,35.671,,,,"LINESTRING (-41.4803101 -7.4500902, -41.4804341 -7.4497939)"
351611593,,residential,False,False,173.268,,,,"LINESTRING (-41.4803101 -7.4500902, -41.4808795 -7.4503229, -41.4815932 -7.4505609, -41.4817626 -7.4506712)"
587760426,,residential,False,True,96.942,,,,"LINESTRING (-41.4788416 -7.4481925, -41.4794222 -7.4488472)"
755517712,,residential,False,False,12.919,,,,"LINESTRING (-41.4788416 -7.4481925, -41.4787516 -7.4481181)"
"[587760425, 351611585]",,residential,False,False,72.236,,,,"LINESTRING (-41.4788416 -7.4481925, -41.4791479 -7.4478492, -41.4792932 -7.447975)"
351611585,,residential,False,True,74.69,,,,"LINESTRING (-41.4797973 -7.4484237, -41.4792932 -7.447975)"
424573855,Avenida Álvaro Rodrigues,primary,False,False,25.535,,,BR-020;PI-245,"LINESTRING (-41.4797973 -7.4484237, -41.4799512 -7.4482521)"
424573855,Avenida Álvaro Rodrigues,primary,False,True,27.515,,,BR-020;PI-245,"LINESTRING (-41.4797973 -7.4484237, -41.4796348 -7.4486115)"
351611593,,residential,False,True,173.26800000000003,,,,"LINESTRING (-41.4817626 -7.4506712, -41.4815932 -7.4505609, -41.4808795 -7.4503229, -41.4803101 -7.4500902)"
424573855,Avenida Álvaro Rodrigues,primary,False,False,12.727,,,BR-020;PI-245,"LINESTRING (-41.479074 -7.4492489, -41.4791444 -7.4491582)"
351611578,Rua Nossa Senhora de Fátima,residential,False,True,168.77700000000002,,,,"LINESTRING (-41.479074 -7.4492489, -41.479803 -7.449866, -41.4799281 -7.449968, -41.4802873 -7.4501646)"
587760421,Avenida Tibério Nunes,primary,False,True,171.51200000000003,,,BR-020;PI-245,"LINESTRING (-41.479074 -7.4492489, -41.478996 -7.4493304, -41.4788762 -7.4494068, -41.4787772 -7.4494432, -41.4786605 -7.4494925, -41.478234 -7.4496573, -41.478066 -7.4497595, -41.4778688 -7.4499278, -41.4777554 -7.4500287)"
481524436,,residential,False,True,49.653,,,,"LINESTRING (-41.4828826 -7.4452983, -41.4830799 -7.4456997)"
611882345,Avenida Tancredo Neves,primary,False,False,88.671,,,BR-020;PI-245,"LINESTRING (-41.4828826 -7.4452983, -41.4836101 -7.4449584)"
1059420910,,residential,False,False,20.009,,,,"LINESTRING (-41.4828826 -7.4452983, -41.4827984 -7.4451389)"
1059420911,Avenida Tancredo Neves,primary,False,True,116.318,,,BR-020;PI-245,"LINESTRING (-41.4828826 -7.4452983, -41.4827136 -7.4453796, -41.4824354 -7.4455135, -41.4822437 -7.4456302, -41.4819752 -7.4458254)"
587760419,Avenida Tancredo Neves,primary,False,False,34.109,yes,1,BR-020;PI-245,"LINESTRING (-41.4817219 -7.4460015, -41.4819752 -7.4458254)"
351611596,Rua Bernardino Santos,residential,False,True,34.699,,,,"LINESTRING (-41.4817219 -7.4460015, -41.481531 -7.4461295, -41.4814662 -7.4461829)"
587760418,Avenida Marechal Castelo Branco,primary,False,True,33.881,,,BR-020;PI-245,"LINESTRING (-41.4817219 -7.4460015, -41.4816458 -7.4461005, -41.4815431 -7.4462492)"
351611588,,residential,False,False,61.393,,,,"LINESTRING (-41.4807804 -7.4460416, -41.4812066 -7.4463969)"
351611595,Rua Francisco Xavier de Oliveira,residential,False,False,41.201,,,,"LINESTRING (-41.4807804 -7.4460416, -41.4810256 -7.445762)"
351611595,Rua Francisco Xavier de Oliveira,residential,False,True,156.789,,,,"LINESTRING (-41.4807804 -7.4460416, -41.4799165 -7.4471616)"
"[351611594, 351611588]",,residential,False,True,209.886,,,,"LINESTRING (-41.4807804 -7.4460416, -41.4803013 -7.445656, -41.4794898 -7.4466459)"
351611595,Rua Francisco Xavier de Oliveira,residential,False,True,41.201,,,,"LINESTRING (-41.4810256 -7.445762, -41.4807804 -7.4460416)"
351611596,Rua Bernardino Santos,residential,False,False,96.579,,,,"LINESTRING (-41.480495 -7.4472078, -41.481054 -7.4465391)"
351611596,Rua Bernardino Santos,residential,False,True,36.601,,,,"LINESTRING (-41.480495 -7.4472078, -41.4802758 -7.447455)"
587760428,Rua Gilberto Neiva,residential,False,True,26.585,,,,"LINESTRING (-41.480495 -7.4472078, -41.4806871 -7.4473523)"
481524437,,residential,False,False,26.412,,,,"LINESTRING (-41.4812363 -7.4466932, -41.481054 -7.4465391)"
587760418,Avenida Marechal Castelo Branco,primary,False,False,59.848,,,BR-020;PI-245,"LINESTRING (-41.4812363 -7.4466932, -41.4813309 -7.4465562, -41.4814308 -7.4464117, -41.4815431 -7.4462492)"
587760418,Avenida Marechal Castelo Branco,primary,False,True,95.076,,,BR-020;PI-245,"LINESTRING (-41.4812363 -7.4466932, -41.4807652 -7.4472523, -41.4806871 -7.4473523)"
351611596,Rua Bernardino Santos,residential,False,False,23.089,,,,"LINESTRING (-41.481054 -7.4465391, -41.4812066 -7.4463969)"
351611596,Rua Bernardino Santos,residential,False,True,96.579,,,,"LINESTRING (-41.481054 -7.4465391, -41.480495 -7.4472078)"
481524437,,residential,False,True,26.412,,,,"LINESTRING (-41.481054 -7.4465391, -41.4812363 -7.4466932)"
481524442,,residential,False,False,71.885,,,,"LINESTRING (-41.4777554 -7.4500287, -41.4772621 -7.449606)"
587760421,Avenida Tibério Nunes,primary,False,True,78.868,,,BR-020;PI-245,"LINESTRING (-41.4777554 -7.4500287, -41.477272 -7.4505515)"
481524442,,residential,False,True,117.08,,,,"LINESTRING (-41.4777554 -7.4500287, -41.478002 -7.4502352, -41.4780034 -7.4503819, -41.4781078 -7.4506943, -41.4782593 -7.4509029)"
587760421,Avenida Tibério Nunes,primary,False,False,171.512,,,BR-020;PI-245,"LINESTRING (-41.4777554 -7.4500287, -41.4778688 -7.4499278, -41.478066 -7.4497595, -41.478234 -7.4496573, -41.4786605 -7.4494925, -41.4787772 -7.4494432, -41.4788762 -7.4494068, -41.478996 -7.4493304, -41.479074 -7.4492489)"
481524442,,residential,False,False,34.263,,,,"LINESTRING (-41.4772621 -7.449606, -41.4770388 -7.4493917)"
481524442,,residential,False,True,71.885,,,,"LINESTRING (-41.4772621 -7.449606, -41.4777554 -7.4500287)"
605850387,Rua Francisco Osório Silva,residential,False,False,109.52199999999999,,,,"LINESTRING (-41.4772621 -7.449606, -41.47769 -7.4491667, -41.477951 -7.4488964)"
"[605850387, 1059726291]",Rua Francisco Osório Silva,residential,False,"[False, True]",143.283,,,,"LINESTRING (-41.4772621 -7.449606, -41.4768908 -7.4500011, -41.4765939 -7.4499018, -41.4764068 -7.4502984)"
481524443,Rua Valentin Dantas,residential,False,True,21.538,,,,"LINESTRING (-41.4762188 -7.4502458, -41.4764068 -7.4502984)"
481527567,,residential,False,False,88.136,,,,"LINESTRING (-41.478651 -7.4518297, -41.4781199 -7.4524221)"
481527567,,residential,False,True,45.053,,,,"LINESTRING (-41.478651 -7.4518297, -41.4789179 -7.4515229)"
"[710743586, 587760422]","['Rodovia Enéas Maia Neto', 'Rua Valentin Dantas']",primary,False,False,101.34100000000001,,2,BR-020;PI-245,"LINESTRING (-41.478651 -7.4518297, -41.4786068 -7.4517269, -41.4785667 -7.4516602, -41.4780153 -7.4511887)"
481524444,,residential,False,False,71.066,,,,"LINESTRING (-41.4760694 -7.4509729, -41.4756411 -7.4514505)"
241953599,Rua Julião Leonel,residential,False,False,67.134,,,,"LINESTRING (-41.4756411 -7.4514505, -41.4760677 -7.4518813)"
241953599,Rua Julião Leonel,residential,False,True,19.014,,,,"LINESTRING (-41.4756411 -7.4514505, -41.4755144 -7.4513345)"
481524444,,residential,False,True,71.066,,,,"LINESTRING (-41.4756411 -7.4514505, -41.4760694 -7.4509729)"
481527566,,residential,False,False,11.164,,,,"LINESTRING (-41.4789949 -7.4515898, -41.4790584 -7.451668)"
481527566,,residential,False,True,11.288,,,,"LINESTRING (-41.4789949 -7.4515898, -41.4789179 -7.4515229)"
481527568,,residential,False,False,14.151,,,,"LINESTRING (-41.4789949 -7.4515898, -41.4790881 -7.4515023)"
481527566,,residential,False,True,11.164,,,,"LINESTRING (-41.4790584 -7.451668, -41.4789949 -7.4515898)"
481527566,,residential,False,False,11.288,,,,"LINESTRING (-41.4789179 -7.4515229, -41.4789949 -7.4515898)"
