osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge
425040573,True,3,Avenida dos Autonomistas,primary,60,False,24.976,"LINESTRING (-46.7877888 -23.5294414, -46.7876427 -23.5296217)",
51406278,True,1,,primary_link,,False,31.064,"LINESTRING (-46.7877888 -23.5294414, -46.7877001 -23.529502, -46.7876265 -23.5295306, -46.7875723 -23.5295469, -46.7875154 -23.5295513)",
61599660,False,,Rua São Mauricio,residential,,True,114.431,"LINESTRING (-46.7919914 -23.5286982, -46.7918831 -23.5297225)",
61599661,True,2,Rua Gasparino Lunardi,residential,,False,116.894,"LINESTRING (-46.7931306 -23.5288091, -46.7929943 -23.5298529)",
865231349,True,,Avenida Vitório Tafarello,residential,,False,116.795,"LINESTRING (-46.7931306 -23.5288091, -46.7919914 -23.5286982)",
208865755,False,2,Rua Gardênia,residential,40,False,61.639,"LINESTRING (-46.7926715 -23.5327327, -46.7926672 -23.5327731, -46.7925962 -23.5332827)",
208865761,True,2,Rua Açucena,residential,,False,115.413,"LINESTRING (-46.7926715 -23.5327327, -46.7927344 -23.5327405, -46.7931006 -23.5327799, -46.793796 -23.5328526)",
157940075,True,2,Rua Papoula,residential,,False,117.26999999999998,"LINESTRING (-46.7925962 -23.5332827, -46.7920536 -23.5332215, -46.7918779 -23.5332148, -46.791776 -23.533216, -46.791672 -23.5332271, -46.791611 -23.5332443, -46.7914693 -23.533307)",
208865755,False,2,Rua Gardênia,residential,40,False,59.32000000000001,"LINESTRING (-46.7925962 -23.5332827, -46.7925505 -23.5336181, -46.7925505 -23.5337103, -46.7925681 -23.5338123)",
208865755,False,2,Rua Gardênia,residential,40,True,61.639,"LINESTRING (-46.7925962 -23.5332827, -46.7926672 -23.5327731, -46.7926715 -23.5327327)",
208807809,False,2,Avenida Crisântemo,residential,40,False,60.811,"LINESTRING (-46.7935477 -23.5350079, -46.7934795 -23.5355512)",
157940058,False,2,Rua Rosa,residential,40,True,221.09199999999998,"LINESTRING (-46.7935477 -23.5350079, -46.7946356 -23.5351076, -46.7957028 -23.5352292)",
208807809,False,2,Avenida Crisântemo,residential,40,True,61.926,"LINESTRING (-46.7935477 -23.5350079, -46.7935598 -23.5349097, -46.7936086 -23.5344538)",
