osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed
203313654,Rua Raulino Horn,residential,False,False,34.153,"LINESTRING (-48.7837017 -28.4805584, -48.7836742 -28.4806998, -48.7836783 -28.4807712, -48.783693 -28.4808625)",,,
"[203312961, 258840250]",Rua Jacinto Tasso,residential,False,True,107.787,"LINESTRING (-48.7837017 -28.4805584, -48.7839438 -28.4805109, -48.7847774 -28.4803448)",,,
959035925,Rua Celso Ramos,residential,False,True,121.95700000000001,"LINESTRING (-48.7837017 -28.4805584, -48.7838244 -28.480266, -48.7838719 -28.4801445, -48.7840994 -28.4795627, -48.7841147 -28.4795235)",,,
258840244,Rua Jacinto Tasso,residential,True,False,38.053,"LINESTRING (-48.7826798 -28.48079, -48.7830533 -28.4806934)",,,
203312947,Rua Pinto Bandeira,residential,True,False,41.545,"LINESTRING (-48.7826798 -28.48079, -48.7826731 -28.4806768, -48.7826604 -28.4805896, -48.7826349 -28.4804187)",,,
203312947,Rua Pinto Bandeira,residential,True,False,42.615,"LINESTRING (-48.782778 -28.4811613, -48.7826905 -28.4809055, -48.7826812 -28.4808513, -48.7826798 -28.48079)",,,
258840997,Rua Quinze de Novembro,residential,True,False,79.101,"LINESTRING (-48.7808908 -28.4830692, -48.781623 -28.4833723)",,,
203312978,Rua Santo Antônio,residential,True,False,76.608,"LINESTRING (-48.7808908 -28.4830692, -48.7808345 -28.4830359, -48.780822 -28.4830141, -48.7808288 -28.4829908, -48.7811127 -28.4824663)",,,
258844964,Rua Santo Antônio,residential,True,False,85.706,"LINESTRING (-48.7807969 -28.4838354, -48.7808653 -28.4832219, -48.7808908 -28.4830692)",,,
974087234,,secondary,True,False,5.765,"LINESTRING (-48.7840998 -28.4794789, -48.7841069 -28.4794628, -48.7841198 -28.4794497, -48.784137 -28.4794414)",1,roundabout,
203312651,,secondary,True,False,8.809000000000001,"LINESTRING (-48.7825522 -28.4844324, -48.7825397 -28.4843943, -48.7825466 -28.4843552)",,roundabout,
203312651,,secondary,True,False,11.658,"LINESTRING (-48.7827421 -28.4843567, -48.7827485 -28.4843912, -48.7827398 -28.4844253, -48.7827173 -28.4844541)",,roundabout,
203312651,,secondary,True,False,15.27,"LINESTRING (-48.7827173 -28.4844541, -48.782692 -28.4844702, -48.7826624 -28.484479, -48.7826311 -28.4844797, -48.7826011 -28.4844723, -48.7825748 -28.4844574)",,roundabout,
