osmid,oneway,ref,name,highway,reversed,length,lanes,geometry
31485686,True,CE-187,Rua José Siqueira,primary,False,59.181,,"LINESTRING (-41.0918066 -3.5661436, -41.0920119 -3.5656524)"
448357798,True,CE-187,Rua Fontenele Sobrinho,primary,False,139.15,2,"LINESTRING (-41.0918066 -3.5661436, -41.0920629 -3.5662557, -41.0929822 -3.5665769)"
446904763,True,CE-187;CE-311,Avenida Major Felizardo de Pinho Pessoa,secondary,False,64.029,,"LINESTRING (-41.0928928 -3.5630702, -41.0926286 -3.5635821)"
446917185,False,,,secondary_link,True,9.887,,"LINESTRING (-41.0928928 -3.5630702, -41.0928117 -3.5630334)"
376573663,True,CE-187,Rua Major Felizardo de Pinho Pessoa,primary,False,78.215,2,"LINESTRING (-41.0926286 -3.5635821, -41.0922933 -3.5642008)"
446904761,False,CE-232,Rua Vicente de Paula,primary,False,12.373,2,"LINESTRING (-41.0926286 -3.5635821, -41.0925322 -3.5635262)"
446904761,False,CE-232,Rua Vicente de Paula,primary,True,30.128,2,"LINESTRING (-41.0926286 -3.5635821, -41.0928719 -3.5637023)"
376573614,False,,Rua Vicente de Paula,residential,False,103.471,,"LINESTRING (-41.0933481 -3.5638539, -41.0942802 -3.563875)"
446904761,False,CE-232,Rua Vicente de Paula,primary,False,55.472,2,"LINESTRING (-41.0933481 -3.5638539, -41.0928719 -3.5637023)"
448357806,True,CE-232,Rua Lamartine Nogueira,tertiary,False,10.460999999999999,,"LINESTRING (-41.0901442 -3.5662494, -41.0901372 -3.5662054, -41.0901124 -3.5661625)"
448357870,True,,,tertiary,False,9.23,,"LINESTRING (-41.0901442 -3.5662494, -41.0901788 -3.5662268, -41.0902194 -3.5662168)"
451939393,True,CE-187;CE-232,Avenida José Figueira,primary,False,25.719,2,"LINESTRING (-41.0933401 -3.5667833, -41.0934914 -3.5669585)"
448357826,True,,,primary_link,False,14.588000000000001,1,"LINESTRING (-41.0933401 -3.5667833, -41.093262 -3.5667682, -41.0932123 -3.5667831)"
448357806,True,CE-232,Rua Lamartine Nogueira,tertiary,False,88.004,,"LINESTRING (-41.0897987 -3.5674578, -41.0900244 -3.5666991)"
158798575,True,,Rua Antônio Feliciano,tertiary,False,125.03800000000001,2,"LINESTRING (-41.0897987 -3.5674578, -41.0904426 -3.5675808, -41.0909057 -3.567667)"
448357786,False,,Rua Antônio Feliciano,residential,False,99.465,,"LINESTRING (-41.0940602 -3.567619, -41.0941538 -3.5675973, -41.0949449 -3.5674775)"
451939393,True,CE-187;CE-232,Avenida José Figueira,primary,False,52.063,2,"LINESTRING (-41.0940602 -3.567619, -41.0940841 -3.5676803, -41.0941985 -3.5680662)"
376569410,False,,Rua Prefeito Deocleciano,residential,True,83.708,,"LINESTRING (-41.0927657 -3.5678646, -41.0929677 -3.5685899)"
158798575,True,,Rua Antônio Feliciano,tertiary,False,67.52,2,"LINESTRING (-41.0927657 -3.5678646, -41.0929871 -3.5678489, -41.0933677 -3.5677821)"
158798575,True,,Rua Antônio Feliciano,tertiary,False,94.308,2,"LINESTRING (-41.0919163 -3.5678899, -41.0927657 -3.5678646)"
448357803,True,,Rua José Siqueira,tertiary,False,82.055,2,"LINESTRING (-41.0919163 -3.5678899, -41.0918482 -3.5671551)"
448357812,False,,Rua Salustiano de Pinho,residential,False,13.012,,"LINESTRING (-41.0896458 -3.5679257, -41.0895298 -3.5679427)"
451953418,False,CE-232,Rua Lamartine Nogueira,tertiary,True,11.788,,"LINESTRING (-41.0896458 -3.5679257, -41.0896126 -3.5680264)"
851094622,True,CE-232,Rua Lamartine Nogueira,tertiary,False,54.725,,"LINESTRING (-41.0896458 -3.5679257, -41.0897987 -3.5674578)"
158798567,True,,Rua Salustiano de Pinho,tertiary,False,128.125,2,"LINESTRING (-41.091948 -3.5683808, -41.0908167 -3.568151)"
448357803,True,,Rua José Siqueira,tertiary,False,54.699,2,"LINESTRING (-41.091948 -3.5683808, -41.0919163 -3.5678899)"
158798544,True,CE-187,Avenida José Figueira,primary,False,107.628,2,"LINESTRING (-41.0944371 -3.5688596, -41.094689 -3.5697943)"
