osmid,oneway,highway,reversed,length,lanes,ref,name,geometry
835198806,True,tertiary,False,9.555,,,,"LINESTRING (-43.6769029 -15.339936, -43.6769305 -15.3400177)"
645908727,True,secondary,False,54.333,1,MG-401,Avenida Joaquim de Souza Coutinho,"LINESTRING (-43.6769029 -15.339936, -43.6771587 -15.3398055, -43.6772666 -15.3397564, -43.677361 -15.3397311)"
280470930,False,residential,False,76.054,,,Rua José Marques Neto,"LINESTRING (-43.6773924 -15.3379223, -43.677102 -15.3372983)"
280470930,False,residential,True,76.012,,,Rua José Marques Neto,"LINESTRING (-43.6773924 -15.3379223, -43.6776956 -15.3385402)"
280470933,False,residential,True,146.661,,,Rua Israel Nunes Pereira,"LINESTRING (-43.6773924 -15.3379223, -43.6761586 -15.3384914)"
280470933,False,residential,False,146.661,,,Rua Israel Nunes Pereira,"LINESTRING (-43.6761586 -15.3384914, -43.6773924 -15.3379223)"
448064726,True,tertiary,False,76.076,,,Avenida João Teixeira Filho,"LINESTRING (-43.6761586 -15.3384914, -43.6764632 -15.3391093)"
320982094,False,residential,False,65.073,,,Rua Sebastião Plácido,"LINESTRING (-43.6729506 -15.3370842, -43.6724227 -15.3373728)"
320982094,False,residential,True,70.567,,,Rua Sebastião Plácido,"LINESTRING (-43.6729506 -15.3370842, -43.6735515 -15.3368255)"
336696954,False,residential,False,216.67,,,Rua Plácido Burrego da Silva,"LINESTRING (-43.6729506 -15.3370842, -43.6721161 -15.3353096)"
336696954,False,residential,True,117.578,,,Rua Plácido Burrego da Silva,"LINESTRING (-43.6729506 -15.3370842, -43.6734116 -15.3380436)"
280470929,False,residential,False,136.436,,,Rua Marcelino José da Silva,"LINESTRING (-43.6704509 -15.3373847, -43.6699364 -15.3362625)"
280470929,False,residential,True,44.311,,,Rua Marcelino José da Silva,"LINESTRING (-43.6704509 -15.3373847, -43.6706283 -15.3377446)"
280470936,False,residential,False,62.072,,,Rua A,"LINESTRING (-43.6704509 -15.3373847, -43.6699198 -15.3376067)"
280470936,False,residential,True,63.78,,,Rua A,"LINESTRING (-43.6704509 -15.3373847, -43.6709936 -15.33715)"
645908728,False,residential,False,18.316,,,Rua Cassiano Gonçalves,"LINESTRING (-43.6691634 -15.3332714, -43.6690971 -15.3331196)"
645908728,False,residential,True,157.082,,,Rua Cassiano Gonçalves,"LINESTRING (-43.6691634 -15.3332714, -43.6697726 -15.3345561)"
320982100,False,residential,False,63.62,,,Rua Maria Aparecida Nunes Pereira,"LINESTRING (-43.6691634 -15.3332714, -43.6693533 -15.3331615, -43.6696919 -15.3330134)"
320982121,True,residential,False,67.912,,,Rua João Antônio de Oliveira,"LINESTRING (-43.6720704 -15.3352104, -43.672643 -15.3349495)"
336696954,False,residential,False,216.374,,,Rua Plácido Burrego da Silva,"LINESTRING (-43.6720704 -15.3352104, -43.6712296 -15.3334415)"
336696954,False,residential,True,12.07,,,Rua Plácido Burrego da Silva,"LINESTRING (-43.6720704 -15.3352104, -43.6721161 -15.3353096)"
280470937,False,residential,False,62.644,,,Rua Simpliciano Freire Jardim,"LINESTRING (-43.6728755 -15.3382741, -43.6723441 -15.3385081)"
280470937,False,residential,True,50.825,,,Rua Simpliciano Freire Jardim,"LINESTRING (-43.6728755 -15.3382741, -43.6733084 -15.338088)"
336696960,False,residential,False,111.363,,,Rua José Evangelista Barbosa,"LINESTRING (-43.6728755 -15.3382741, -43.6724227 -15.3373728)"
280470927,True,residential,False,52.626,,,Avenida Joaquim Garcia Ladeia,"LINESTRING (-43.6735515 -15.3368255, -43.6733438 -15.3363967)"
320982094,False,residential,False,70.567,,,Rua Sebastião Plácido,"LINESTRING (-43.6735515 -15.3368255, -43.6729506 -15.3370842)"
280470935,False,residential,True,64.025,,,Rua Amandio José de Carvalho,"LINESTRING (-43.6722268 -15.3397067, -43.6727559 -15.3394399)"
645908728,False,residential,False,117.477,,,Rua Cassiano Gonçalves,"LINESTRING (-43.6722268 -15.3397067, -43.6717958 -15.3387354)"
"[280470929, 280470935]",False,residential,False,159.841,,,"['Rua Amandio José de Carvalho', 'Rua Marcelino José da Silva']","LINESTRING (-43.6722268 -15.3397067, -43.6717846 -15.3399107, -43.6717305 -15.3399109, -43.6716876 -15.3399006, -43.6716554 -15.3398844, -43.6716246 -15.3398566, -43.671308 -15.3391234)"
645908729,False,residential,False,76.56200000000001,,,Rua Cassiano Gonçalves,"LINESTRING (-43.6722268 -15.3397067, -43.6723883 -15.3399853, -43.6724581 -15.3400758, -43.6725272 -15.3401405, -43.6726725 -15.3402251)"
280470929,False,residential,True,169.992,,,Rua Marcelino José da Silva,"LINESTRING (-43.6692452 -15.3347976, -43.6699083 -15.3361862)"
320982106,False,residential,False,62.608,,,Rua Maria de Souza Moreira,"LINESTRING (-43.6692452 -15.3347976, -43.6697726 -15.3345561)"
280470936,False,residential,True,62.072,,,Rua A,"LINESTRING (-43.6699198 -15.3376067, -43.6704509 -15.3373847)"
506125554,False,residential,False,56.807,,,Rua Gerônimo Lidogário da Silva,"LINESTRING (-43.6699198 -15.3376067, -43.6696887 -15.337147)"
506125554,False,residential,True,43.175,,,Rua Gerônimo Lidogário da Silva,"LINESTRING (-43.6699198 -15.3376067, -43.6700654 -15.3379687)"
280470930,False,residential,True,82.702,,,Rua José Marques Neto,"LINESTRING (-43.6764397 -15.3358752, -43.6767514 -15.3365555)"
320982122,False,residential,False,167.236,,,Rua Ilídia Batista Ferreira,"LINESTRING (-43.6764397 -15.3358752, -43.6778451 -15.3352233)"
320982122,False,residential,True,77.029,,,Rua Ilídia Batista Ferreira,"LINESTRING (-43.6764397 -15.3358752, -43.6757908 -15.3361723)"
280470936,False,residential,False,63.78,,,Rua A,"LINESTRING (-43.6709936 -15.33715, -43.6704509 -15.3373847)"
280470936,False,residential,True,63.988,,,Rua A,"LINESTRING (-43.6709936 -15.33715, -43.6715315 -15.3369009)"
645908728,False,residential,False,135.124,,,Rua Cassiano Gonçalves,"LINESTRING (-43.6709936 -15.33715, -43.6704668 -15.3360461)"
645908728,False,residential,True,146.879,,,Rua Cassiano Gonçalves,"LINESTRING (-43.6709936 -15.33715, -43.6715943 -15.3383371)"
280470937,False,residential,False,32.528,,,Rua Simpliciano Freire Jardim,"LINESTRING (-43.6746914 -15.3374825, -43.6744174 -15.337608)"
280470937,False,residential,True,78.164,,,Rua Simpliciano Freire Jardim,"LINESTRING (-43.6746914 -15.3374825, -43.6753534 -15.3371883)"
320982120,False,residential,True,85.88300000000001,,,Rua Cleide Rosane Leão,"LINESTRING (-43.6746914 -15.3374825, -43.674356 -15.3368408, -43.6743303 -15.3367931)"
280470935,False,residential,False,11.345,,,Rua Amandio José de Carvalho,"LINESTRING (-43.6758501 -15.3379042, -43.6757553 -15.3379495)"
280470935,False,residential,True,150.205,,,Rua Amandio José de Carvalho,"LINESTRING (-43.6758501 -15.3379042, -43.677102 -15.3372983)"
448064726,True,tertiary,False,73.196,,,Avenida João Teixeira Filho,"LINESTRING (-43.6758501 -15.3379042, -43.6761586 -15.3384914)"
320982120,False,residential,False,7.859,,,Rua Cleide Rosane Leão,"LINESTRING (-43.6733523 -15.3346487, -43.6733818 -15.3347134)"
320982120,False,residential,True,85.616,,,Rua Cleide Rosane Leão,"LINESTRING (-43.6733523 -15.3346487, -43.6730361 -15.3339417)"
320982121,True,residential,False,78.912,,,Rua João Antônio de Oliveira,"LINESTRING (-43.6733523 -15.3346487, -43.6740154 -15.334341)"
320982122,False,residential,True,167.236,,,Rua Ilídia Batista Ferreira,"LINESTRING (-43.6778451 -15.3352233, -43.6764397 -15.3358752)"
506128674,False,residential,False,7.463,,,Rua Mauro Matos,"LINESTRING (-43.6778451 -15.3352233, -43.67782 -15.3351607)"
320982095,False,residential,False,80.362,,,Rua José Alves Caetano,"LINESTRING (-43.6688372 -15.3367077, -43.6691287 -15.3373735)"
448064787,False,residential,False,64.401,,,Rua João Antônio de Oliveira,"LINESTRING (-43.6688372 -15.3367077, -43.6693821 -15.3364642)"
448064726,True,tertiary,False,8.835,,,Avenida João Teixeira Filho,"LINESTRING (-43.674096 -15.3343036, -43.6741304 -15.3343758)"
320982096,False,residential,False,81.342,,,Rua Evaristo Dias Viana,"LINESTRING (-43.6757908 -15.3361723, -43.6761073 -15.3368371)"
320982096,False,residential,True,121.697,,,Rua Evaristo Dias Viana,"LINESTRING (-43.6757908 -15.3361723, -43.675317 -15.3351778)"
320982122,False,residential,False,77.029,,,Rua Ilídia Batista Ferreira,"LINESTRING (-43.6757908 -15.3361723, -43.6764397 -15.3358752)"
320982122,False,residential,True,78.435,,,Rua Ilídia Batista Ferreira,"LINESTRING (-43.6757908 -15.3361723, -43.6751127 -15.3364367)"
280470937,False,residential,False,63.999,,,Rua Simpliciano Freire Jardim,"LINESTRING (-43.6723441 -15.3385081, -43.6717958 -15.3387354)"
280470937,False,residential,True,62.644,,,Rua Simpliciano Freire Jardim,"LINESTRING (-43.6723441 -15.3385081, -43.6728755 -15.3382741)"
320982109,False,residential,True,111.812,,,Rua Eurico Tolentino de Oliveira,"LINESTRING (-43.6723441 -15.3385081, -43.6718684 -15.3376133)"
280470930,False,residential,False,76.012,,,Rua José Marques Neto,"LINESTRING (-43.6776956 -15.3385402, -43.6773924 -15.3379223)"
320982115,False,residential,True,146.525,,,Rua Antônio Rodrigues,"LINESTRING (-43.6776956 -15.3385402, -43.6764632 -15.3391093)"
320982121,True,residential,False,14.411,,,Rua João Antônio de Oliveira,"LINESTRING (-43.672643 -15.3349495, -43.672766 -15.3348973)"
280470927,True,residential,False,161.65300000000002,,,Avenida Joaquim Garcia Ladeia,"LINESTRING (-43.672643 -15.3349495, -43.6723196 -15.3342598, -43.6720218 -15.3336249)"
280470929,False,residential,False,169.992,,,Rua Marcelino José da Silva,"LINESTRING (-43.6699083 -15.3361862, -43.6692452 -15.3347976)"
280470929,False,residential,True,9.003,,,Rua Marcelino José da Silva,"LINESTRING (-43.6699083 -15.3361862, -43.6699364 -15.3362625)"
320982121,True,residential,False,61.284,,,Rua João Antônio de Oliveira,"LINESTRING (-43.6699083 -15.3361862, -43.6704276 -15.3359561)"
280470937,False,residential,False,78.901,,,Rua Simpliciano Freire Jardim,"LINESTRING (-43.6761073 -15.3368371, -43.675445 -15.3371462)"
280470937,False,residential,True,75.836,,,Rua Simpliciano Freire Jardim,"LINESTRING (-43.6761073 -15.3368371, -43.6767514 -15.3365555)"
320982096,False,residential,True,81.342,,,Rua Evaristo Dias Viana,"LINESTRING (-43.6761073 -15.3368371, -43.6757908 -15.3361723)"
320982121,True,residential,False,64.608,,,Rua João Antônio de Oliveira,"LINESTRING (-43.6704276 -15.3359561, -43.6709761 -15.3357157)"
645908728,False,residential,False,170.786,,,Rua Cassiano Gonçalves,"LINESTRING (-43.6704276 -15.3359561, -43.6697726 -15.3345561)"
645908728,False,residential,True,10.855,,,Rua Cassiano Gonçalves,"LINESTRING (-43.6704276 -15.3359561, -43.6704668 -15.3360461)"
