osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,lanes
295758338,True,CE-265,Rua José de Queiroz Pessoa,secondary,False,8.247,"LINESTRING (-39.0168641 -4.9685086, -39.0168151 -4.9685106, -39.0167897 -4.9685106)",,
295758338,True,CE-265,Rua José de Queiroz Pessoa,secondary,False,76.937,"LINESTRING (-39.0161952 -4.968511, -39.0155008 -4.9685239)",,
388440117,True,CE-060,Avenida Plácido Castelo,primary,False,114.642,"LINESTRING (-39.0161952 -4.968511, -39.0162029 -4.9680824, -39.0162156 -4.9674802)",,
23328858,False,,,residential,False,55.613,"LINESTRING (-39.0173348 -4.9688982, -39.0168328 -4.9688928)",,
388442292,True,,Rua Francisco Enéas de Lima,residential,False,34.661,"LINESTRING (-39.0173348 -4.9688982, -39.0173322 -4.9692099)",,
449383827,False,,Rua Tabelião Enéas,residential,False,75.558,"LINESTRING (-39.0167382 -4.9749364, -39.0167413 -4.9742569)",,
257883646,False,,Rua Doutor Eudásio Barroso,residential,False,123.232,"LINESTRING (-39.0173322 -4.9692099, -39.0184446 -4.9692188)",,
388442292,True,,Rua Francisco Enéas de Lima,residential,False,92.077,"LINESTRING (-39.0173322 -4.9692099, -39.0173321 -4.9692441, -39.0173113 -4.9700377)",,
23328869,True,,,secondary,False,6.385,"LINESTRING (-39.0161607 -4.9700437, -39.0162183 -4.9700417)",,
388440122,True,CE-060,Avenida Plácido Castelo,primary,False,33.882,"LINESTRING (-39.0161607 -4.9700437, -39.0161687 -4.9697391)",,
388442292,True,,Rua Francisco Enéas de Lima,residential,False,143.361,"LINESTRING (-39.0173113 -4.9700377, -39.0172537 -4.9713257)",,
388442293,True,CE-265,Basilio Pinto,secondary,False,123.96,"LINESTRING (-39.0173113 -4.9700377, -39.0184298 -4.9700711)",,
257883646,False,,Rua Doutor Eudásio Barroso,residential,True,126.186,"LINESTRING (-39.0195833 -4.9692489, -39.0184446 -4.9692188)",,
388460217,True,,Rua Rui Barbosa,secondary,False,95.653,"LINESTRING (-39.0195833 -4.9692489, -39.0195763 -4.9701091)",,
388442291,True,CE-265,Basilio Pinto,secondary,False,52.442,"LINESTRING (-39.0168379 -4.9700363, -39.0173113 -4.9700377)",,
23328864,True,,Rua Tabelião Enéas,residential,False,127.59,"LINESTRING (-39.0168379 -4.9700363, -39.0168475 -4.9693016, -39.0168282 -4.9692555, -39.0168328 -4.9688928)",,
388460217,True,,Rua Rui Barbosa,secondary,False,76.714,"LINESTRING (-39.0195844 -4.968559, -39.0195833 -4.9692489)",,
388440125,True,CE-265,Rua José de Queiroz Pessoa,secondary,False,122.748,"LINESTRING (-39.0195844 -4.968559, -39.0190253 -4.96854, -39.0184768 -4.968528)",,
23328867,True,,Avenida Doutor Arcelino de Queiroz Lima,residential,False,9.884,"LINESTRING (-39.0173931 -4.9675112, -39.017304 -4.9675066)",,
388440129,True,,,residential,False,112.366,"LINESTRING (-39.0173931 -4.9675112, -39.0173636 -4.9685213)",,
771828920,False,,Rua Francisco Enéas de Lima,residential,True,73.312,"LINESTRING (-39.0171405 -4.9749337, -39.0171397 -4.9745843, -39.0171383 -4.9742744)",,
23328867,True,,Avenida Doutor Arcelino de Queiroz Lima,residential,False,9.174,"LINESTRING (-39.0168755 -4.9675012, -39.0167927 -4.9674999)",,
388440134,True,,,residential,False,112.02600000000001,"LINESTRING (-39.0168755 -4.9675012, -39.0168666 -4.9683542, -39.0168641 -4.9685086)",,
23328814,False,,Rua Doutor Rui Maia,residential,True,76.896,"LINESTRING (-39.0184768 -4.968528, -39.0184446 -4.9692188)",,
23328814,False,,Rua Doutor Rui Maia,residential,False,178.318,"LINESTRING (-39.0184768 -4.968528, -39.0184982 -4.9677557, -39.0185076 -4.9669247)",,
388440125,True,CE-265,Rua José de Queiroz Pessoa,secondary,False,123.327,"LINESTRING (-39.0184768 -4.968528, -39.0179417 -4.9685306, -39.0173636 -4.9685213)",,
23328858,False,,,residential,True,55.613,"LINESTRING (-39.0168328 -4.9688928, -39.0173348 -4.9688982)",,
23328864,True,,Rua Tabelião Enéas,residential,False,33.778,"LINESTRING (-39.0168328 -4.9688928, -39.0168262 -4.9685891)",,
388440117,True,CE-060,Avenida Plácido Castelo,primary,False,10.592,"LINESTRING (-39.0162156 -4.9674802, -39.016219 -4.967385)",,
23328814,False,,Rua Doutor Rui Maia,residential,False,94.786,"LINESTRING (-39.0184298 -4.9700711, -39.0184446 -4.9692188)",,
23328814,False,,Rua Doutor Rui Maia,residential,True,140.593,"LINESTRING (-39.0184298 -4.9700711, -39.0183949 -4.971335)",,
257874463,True,CE-265,Rua Basilio Emiliano Pinto,secondary,False,127.076,"LINESTRING (-39.0184298 -4.9700711, -39.0195763 -4.9701091)",40,
388456584,False,CE-060,Rua Rui Barbosa,secondary,False,75.878,"LINESTRING (-39.0195763 -4.9701091, -39.0195533 -4.9707911)",,
176359675,False,CE-060,Rua Doutor Francisco de Assis Brasileiro,primary,False,62.616,"LINESTRING (-39.0196493 -4.9669632, -39.0190841 -4.9669699)",,
402748109,False,CE-060,Rua Rui Barbosa,primary,True,69.447,"LINESTRING (-39.0196493 -4.9669632, -39.0196704 -4.966339)",,
449383826,False,,Rua Rui Barbosa,secondary,False,87.162,"LINESTRING (-39.0196493 -4.9669632, -39.0196393 -4.967747)",,
388440118,True,,,secondary,False,6.093,"LINESTRING (-39.0161687 -4.9697391, -39.0162237 -4.9697398)",,
388440117,True,CE-060,Avenida Plácido Castelo,primary,False,136.60199999999998,"LINESTRING (-39.0161687 -4.9697391, -39.0161718 -4.9692329, -39.0161952 -4.968511)",,
295758338,True,CE-265,Rua José de Queiroz Pessoa,secondary,False,138.07,"LINESTRING (-39.0146979 -4.968511, -39.0134516 -4.9684972)",,
449383822,False,,Rua José Jucá,residential,True,76.175,"LINESTRING (-39.0146979 -4.968511, -39.0146792 -4.9691958)",,
165830692,True,CE-265,Rua Rodrigues Júnior,secondary,False,39.623,"LINESTRING (-39.0116304 -4.9696516, -39.0117686 -4.9696529, -39.0119858 -4.9696843)",,
176214351,False,,Rua Rosa Tavares,residential,True,75.18299999999999,"LINESTRING (-39.0116304 -4.9696516, -39.0116385 -4.9701887, -39.0116921 -4.970317)",,
176214348,False,,Rua José de Alencar,residential,True,28.166,"LINESTRING (-39.0116921 -4.970317, -39.0118745 -4.9703345, -39.0119455 -4.9703359)",,
176214351,False,,Rua Rosa Tavares,residential,False,75.18299999999999,"LINESTRING (-39.0116921 -4.970317, -39.0116385 -4.9701887, -39.0116304 -4.9696516)",,
176214351,False,,Rua Rosa Tavares,residential,True,86.74600000000001,"LINESTRING (-39.0116921 -4.970317, -39.0117753 -4.9706536, -39.0118541 -4.9710799)",,
