osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge,junction,maxspeed
386573069,True,Rua Massud José,residential,False,19.653,"LINESTRING (-48.7803024 -22.346895, -48.7804093 -22.3467485)",,,,
386573272,True,,residential,False,27.748,"LINESTRING (-48.7803024 -22.346895, -48.7800839 -22.3467486)",,,,
154058559,False,Avenida Tiradentes,secondary,False,103.093,"LINESTRING (-48.77684 -22.3514886, -48.777359 -22.3506954)",,,,
154058559,False,Avenida Tiradentes,secondary,True,107.355,"LINESTRING (-48.77684 -22.3514886, -48.7762606 -22.3522917)",,,,
386573038,False,Rua Eliazar Braga,residential,False,104.203,"LINESTRING (-48.77684 -22.3514886, -48.7759763 -22.3509986)",,,,
386573038,False,Rua Eliazar Braga,residential,True,100.069,"LINESTRING (-48.77684 -22.3514886, -48.7776527 -22.3519835)",,,,
154058459,True,Avenida Brasil,secondary,False,14.782,"LINESTRING (-48.7798842 -22.3481443, -48.7800094 -22.348079)",,,,
386572919,False,Avenida Brasil,secondary,False,29.009,"LINESTRING (-48.7798842 -22.3481443, -48.7796308 -22.3482589)",,,,
325347205,False,Rua Antonio E. Pereira,residential,False,51.771,"LINESTRING (-48.7796308 -22.3482589, -48.7792104 -22.3480028)",,,,
325347205,False,Rua Antonio E. Pereira,residential,True,55.215,"LINESTRING (-48.7796308 -22.3482589, -48.7800834 -22.348526)",,,,
386572919,False,Avenida Brasil,secondary,False,74.502,"LINESTRING (-48.7796308 -22.3482589, -48.7790602 -22.3486717)",,,,
386572919,False,Avenida Brasil,secondary,True,29.009,"LINESTRING (-48.7796308 -22.3482589, -48.7798842 -22.3481443)",,,,
325091438,True,Avenida Brasil,secondary,False,87.707,"LINESTRING (-48.7813279 -22.3477975, -48.7805128 -22.3480295)",,,,
325449341,False,Rua Castelo Branco,residential,False,9.852,"LINESTRING (-48.7813279 -22.3477975, -48.7812968 -22.3477137)",,,,
386573295,True,,residential,False,18.754,"LINESTRING (-48.7804093 -22.3467485, -48.7805593 -22.3468444)",,,,
386573065,True,Rua M. José G.,residential,False,14.833,"LINESTRING (-48.78014 -22.348011, -48.780027 -22.3479281)",,,,
154058459,True,Avenida Brasil,secondary,False,21.657,"LINESTRING (-48.78014 -22.348011, -48.7802251 -22.347982, -48.7803413 -22.3479547)",,,,
154058459,True,Avenida Brasil,secondary,False,18.707,"LINESTRING (-48.7803413 -22.3479547, -48.7805203 -22.3479248)",,,,
386573065,True,Rua M. José G.,residential,False,66.341,"LINESTRING (-48.780027 -22.3479281, -48.7794777 -22.3476153)",,,,
"[386573069, 386573071]",True,Rua Massud José,residential,False,118.458,"LINESTRING (-48.780027 -22.3479281, -48.7800657 -22.3477917, -48.7802621 -22.3469854, -48.7803024 -22.346895)",,,,
284511340,False,Avenida Paulista,tertiary,False,18.209,"LINESTRING (-48.7821958 -22.3474462, -48.7820916 -22.3475786)",,,,
284511340,False,Avenida Paulista,tertiary,True,66.498,"LINESTRING (-48.7821958 -22.3474462, -48.7825492 -22.3469454)",,,,
284511340,False,Avenida Paulista,tertiary,False,22.75,"LINESTRING (-48.7820916 -22.3475786, -48.7819708 -22.34775)",,,,
284511340,False,Avenida Paulista,tertiary,True,18.209,"LINESTRING (-48.7820916 -22.3475786, -48.7821958 -22.3474462)",,,,
325091438,True,Avenida Brasil,secondary,False,82.227,"LINESTRING (-48.7820916 -22.3475786, -48.7813279 -22.3477975)",,,,
386573033,True,Rua Doutor Gastão A. Carvalho,residential,False,21.595,"LINESTRING (-48.7820916 -22.3475786, -48.7821728 -22.3477577)",1,,,
284511340,False,Avenida Paulista,tertiary,False,111.923,"LINESTRING (-48.7802812 -22.350185, -48.7797019 -22.3510371)",,,,
284511340,False,Avenida Paulista,tertiary,True,72.078,"LINESTRING (-48.7802812 -22.350185, -48.7806715 -22.3496466)",,,,
386573035,False,Rua Duque de Caxias,residential,True,117.316,"LINESTRING (-48.7802812 -22.350185, -48.7793157 -22.3496231)",,,,
386573035,False,Rua Duque de Caxias,residential,False,103.715,"LINESTRING (-48.7802812 -22.350185, -48.7809248 -22.3505578, -48.7811359 -22.3506801)",,,,
284511340,False,Avenida Paulista,tertiary,False,103.11,"LINESTRING (-48.7786196 -22.3525987, -48.7780818 -22.3533813)",,,,
284511340,False,Avenida Paulista,tertiary,True,105.913,"LINESTRING (-48.7786196 -22.3525987, -48.7791701 -22.3517937)",,,,
386573038,False,Rua Eliazar Braga,residential,False,120.694,"LINESTRING (-48.7786196 -22.3525987, -48.7776527 -22.3519835)",,,,
386573038,False,Rua Eliazar Braga,residential,True,102.481,"LINESTRING (-48.7786196 -22.3525987, -48.7794471 -22.3531122)",,,,
325091433,False,Rua Doutor Gastão A. Carvalho,residential,False,53.987,"LINESTRING (-48.7821728 -22.3477577, -48.782348 -22.3480117, -48.7824583 -22.3481651)",,,,
386573034,True,Rua Doutor Gastão A. Carvalho,residential,False,21.926000000000002,"LINESTRING (-48.7821728 -22.3477577, -48.7821354 -22.3477388, -48.7820943 -22.3477283, -48.7820517 -22.3477267, -48.7820098 -22.347734, -48.7819708 -22.34775)",1,,,
325091437,False,Rua Doutor Pedro Paulo Oliveira Dias,residential,True,78.066,"LINESTRING (-48.7828709 -22.3508659, -48.7825247 -22.3514907)",,,,
325091433,False,Rua Doutor Gastão A. Carvalho,residential,False,77.843,"LINESTRING (-48.7824583 -22.3481651, -48.7828652 -22.3487554)",,,,
325091433,False,Rua Doutor Gastão A. Carvalho,residential,True,53.987,"LINESTRING (-48.7824583 -22.3481651, -48.782348 -22.3480117, -48.7821728 -22.3477577)",,,,
325091433,False,Rua Doutor Gastão A. Carvalho,residential,True,77.843,"LINESTRING (-48.7828652 -22.3487554, -48.7824583 -22.3481651)",,,,
284511340,False,Avenida Paulista,tertiary,False,78.327,"LINESTRING (-48.7769794 -22.3549317, -48.7765422 -22.3555085)",,,,
284511340,False,Avenida Paulista,tertiary,True,104.619,"LINESTRING (-48.7769794 -22.3549317, -48.7775441 -22.3541491)",,,,
325125145,False,Rua Nove de Julho,secondary,False,102.844,"LINESTRING (-48.7769794 -22.3549317, -48.7778217 -22.3554303)",,,,
325125145,False,Rua Nove de Julho,secondary,True,121.02,"LINESTRING (-48.7769794 -22.3549317, -48.7759978 -22.3543314)",,,,
284511340,False,Avenida Paulista,tertiary,False,101.719,"LINESTRING (-48.7780818 -22.3533813, -48.7775441 -22.3541491)",,,,
284511340,False,Avenida Paulista,tertiary,True,103.11,"LINESTRING (-48.7780818 -22.3533813, -48.7786196 -22.3525987)",,,,
386573017,False,Rua Belmiro Pereira,residential,False,101.601,"LINESTRING (-48.7780818 -22.3533813, -48.7789053 -22.3538861)",,,,
386573017,False,Rua Belmiro Pereira,residential,True,121.188,"LINESTRING (-48.7780818 -22.3533813, -48.7770921 -22.3527897)",,,,
154058559,False,Avenida Tiradentes,secondary,False,107.915,"LINESTRING (-48.7778834 -22.3499307, -48.7784457 -22.3491113)",,,,
154058559,False,Avenida Tiradentes,secondary,True,100.691,"LINESTRING (-48.7778834 -22.3499307, -48.777359 -22.3506954)",,,,
325344171,False,Rua Benjamin Monteiro,residential,False,103.508,"LINESTRING (-48.7778834 -22.3499307, -48.7787282 -22.3504367)",,,,
325344171,False,Rua Benjamin Monteiro,residential,True,102.538,"LINESTRING (-48.7778834 -22.3499307, -48.7770493 -22.3494255)",,,,
