osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes,access,width
"[242943752, 1191691669]",Rua Jacob Michaelsen Filho,residential,False,False,143.44400000000002,"LINESTRING (-51.1130467 -29.3782555, -51.1129468 -29.3782719, -51.1127758 -29.3782935, -51.1124378 -29.3783315, -51.1121294 -29.378356, -51.1118952 -29.3783619, -51.1115743 -29.3783739)",,,,,
529099657,,primary,True,False,7.889,"LINESTRING (-51.1119455 -29.3767044, -51.1119187 -29.3767005, -51.1118942 -29.3766904, -51.1118736 -29.376675)",50,roundabout,,,
247887222,Avenida 15 de Novembro,primary,True,False,99.162,"LINESTRING (-51.1135994 -29.3790049, -51.1135303 -29.3789339, -51.1133505 -29.3786903, -51.1130467 -29.3782555)",,,,,
529099662,,primary,True,False,9.686000000000002,"LINESTRING (-51.1135994 -29.3790049, -51.113619 -29.3789814, -51.1136466 -29.3789652, -51.1136608 -29.3789622, -51.113679 -29.3789583)",50,roundabout,,,
529099656,,primary,True,False,10.856000000000002,"LINESTRING (-51.1120375 -29.3766574, -51.1120212 -29.3766772, -51.1119993 -29.3766924, -51.1119733 -29.3767017, -51.1119455 -29.3767044)",50,roundabout,,,
663467321,Avenida 15 de Novembro,primary,True,False,139.186,"LINESTRING (-51.1120375 -29.3766574, -51.1120729 -29.3767023, -51.1127475 -29.377635, -51.1128065 -29.3777146)",50,,,,
92061765,Rua Rio Branco,residential,False,True,87.681,"LINESTRING (-51.1128065 -29.3777146, -51.1135872 -29.3773159)",,,,,
663467322,Rua Rio Branco,residential,False,False,13.063,"LINESTRING (-51.1128065 -29.3777146, -51.112689 -29.3777722)",,,,,
247887223,Avenida 15 de Novembro,primary,True,False,162.097,"LINESTRING (-51.1128065 -29.3777146, -51.1128587 -29.3777941, -51.1131459 -29.3782029, -51.1134437 -29.378633, -51.1136256 -29.3788853, -51.113679 -29.3789583)",50,,,,
529099650,Rua Dom Pedro II,tertiary,True,False,125.133,"LINESTRING (-51.1088244 -29.3753474, -51.1088696 -29.375403, -51.1089791 -29.3755688, -51.1091374 -29.3757757, -51.1092931 -29.3759898, -51.1094189 -29.3762056, -51.1094619 -29.3763214)",,,,,
"[529099651, 529099652]",Rua Padre Amstadt,residential,False,False,148.654,"LINESTRING (-51.1088244 -29.3753474, -51.1088964 -29.3753072, -51.1095035 -29.3749774, -51.1096467 -29.3749142, -51.1099181 -29.3747563, -51.1100097 -29.3747213, -51.1101528 -29.3746946)",,,,,
573781451,Rua Padre Amstadt,residential,False,True,54.565000000000005,"LINESTRING (-51.1088244 -29.3753474, -51.1087548 -29.3753868, -51.1083642 -29.3756301)",,,,,
247887226,Avenida Três de Maio,tertiary,False,True,6.589,"LINESTRING (-51.1079418 -29.3740227, -51.107997 -29.3739881)",,,,,
103412973,Rua Dom Pedro II,tertiary,True,False,170.332,"LINESTRING (-51.1079418 -29.3740227, -51.1079836 -29.3740862, -51.1083106 -29.3745672, -51.1087772 -29.3752766, -51.1088244 -29.3753474)",,,,,
529099649,Avenida Três de Maio,residential,False,False,24.637,"LINESTRING (-51.1079418 -29.3740227, -51.1078286 -29.3740707, -51.1077118 -29.3741171)",,,,,
141765950,Rua Rui Barbosa,tertiary,False,True,60.138,"LINESTRING (-51.1113363 -29.3769457, -51.1118736 -29.376675)",,,,,
529099655,Rua Rui Barbosa,residential,False,False,112.917,"LINESTRING (-51.1113363 -29.3769457, -51.1103312 -29.3774596)",,,,,
242943755,Rua Coronel Alfredo Steglich,tertiary,False,False,165.87900000000002,"LINESTRING (-51.1113363 -29.3769457, -51.1111356 -29.3769026, -51.1102076 -29.3766789, -51.1100193 -29.3766152, -51.1098466 -29.3765284, -51.1097281 -29.3764618)",,,,,
217432966,Rua Daniel Hildebrand,residential,False,True,7.828,"LINESTRING (-51.1094411 -29.373107, -51.1094908 -29.3731625)",,,,,
285081265,Avenida 3 de Maio,tertiary,True,False,104.836,"LINESTRING (-51.1094411 -29.373107, -51.1103531 -29.3725998)",,,,,
217432974,Rua Frederico Michaelsen,residential,False,False,78.137,"LINESTRING (-51.1158984 -29.3734208, -51.1152005 -29.3737728)",,,,,
217432974,Rua Frederico Michaelsen,residential,False,True,73.679,"LINESTRING (-51.1158984 -29.3734208, -51.1165291 -29.3730507)",,,,,
242943746,Rua José Neumann Filho,residential,False,False,103.206,"LINESTRING (-51.1158984 -29.3734208, -51.1164351 -29.3742225)",,,,,
92061765,Rua Rio Branco,residential,False,False,127.617,"LINESTRING (-51.1147005 -29.3767027, -51.1135872 -29.3773159)",,,,,
92061765,Rua Rio Branco,residential,False,True,124.529,"LINESTRING (-51.1147005 -29.3767027, -51.1157985 -29.3761207)",,,,,
217432955,Rua Tiradentes,residential,False,False,148.104,"LINESTRING (-51.1147005 -29.3767027, -51.1139373 -29.3755487)",,,,,
217432955,Rua Tiradentes,residential,False,True,173.449,"LINESTRING (-51.1147005 -29.3767027, -51.1155901 -29.3780563)",,,,,
217432955,Rua Tiradentes,residential,False,False,128.617,"LINESTRING (-51.1139373 -29.3755487, -51.1132264 -29.3745719)",,,,,
217432955,Rua Tiradentes,residential,False,True,148.104,"LINESTRING (-51.1139373 -29.3755487, -51.1147005 -29.3767027)",,,,,
946219178,Rua Rui Barbosa,tertiary,False,False,128.896,"LINESTRING (-51.1139373 -29.3755487, -51.112808 -29.3761613)",,,,,
946219178,Rua Rui Barbosa,tertiary,False,True,120.734,"LINESTRING (-51.1139373 -29.3755487, -51.1149806 -29.3749551)",,,,,
217432951,Rua Padre Amstadt,residential,False,False,131.802,"LINESTRING (-51.1124332 -29.3733921, -51.1112684 -29.3740042)",,,,,
217432955,Rua Tiradentes,residential,False,True,152.046,"LINESTRING (-51.1124332 -29.3733921, -51.1132264 -29.3745719)",,,,,
217432951,Rua Padre Amstadt,residential,False,True,120.11699999999999,"LINESTRING (-51.1124332 -29.3733921, -51.1131514 -29.3729938, -51.1134807 -29.3728145)",,,,,
217432955,Rua Tiradentes,residential,False,False,172.86800000000002,"LINESTRING (-51.1124332 -29.3733921, -51.1124063 -29.3733337, -51.112293 -29.3732437, -51.1122099 -29.373114, -51.1121079 -29.3729533, -51.1120878 -29.3729229, -51.1120436 -29.3728732, -51.1118707 -29.3725972, -51.1117374 -29.3724071, -51.1116362 -29.3722562, -51.1116084 -29.3722252, -51.1115232 -29.3721174, -51.1114991 -29.3720768)",,,,,
817420441,Rua Padre Affonso Theobaldo,tertiary,True,False,37.457,"LINESTRING (-51.1144664 -29.3740093, -51.1146617 -29.3743)",,,,,
411772813,Rua Frederico Michaelsen,residential,False,True,76.61,"LINESTRING (-51.1144664 -29.3740093, -51.1145494 -29.374011, -51.1146668 -29.3739841, -51.1152005 -29.3737728)",,,,,
817420442,Rua Frederico Michaelsen,tertiary,False,False,11.609,"LINESTRING (-51.1144664 -29.3740093, -51.1144114 -29.3740054, -51.1143472 -29.373999)",,,,,
217432951,Rua Padre Amstadt,residential,False,False,95.999,"LINESTRING (-51.1112684 -29.3740042, -51.110445 -29.3744843)",,,,,
217432951,Rua Padre Amstadt,residential,False,True,131.802,"LINESTRING (-51.1112684 -29.3740042, -51.1124332 -29.3733921)",,,,,
242943734,Rua 7 de Setembro,tertiary,False,True,151.129,"LINESTRING (-51.1112684 -29.3740042, -51.1120851 -29.3751621)",,,,,
242943734,Rua 7 de Setembro,tertiary,False,False,170.18,"LINESTRING (-51.1112684 -29.3740042, -51.1109047 -29.3734821, -51.1106284 -29.3730964, -51.1103697 -29.3726897)",,,,,
217432951,Rua Padre Amstadt,residential,False,False,22.379,"LINESTRING (-51.110445 -29.3744843, -51.1102557 -29.3745996)",,,,,
217432951,Rua Padre Amstadt,residential,False,True,95.999,"LINESTRING (-51.110445 -29.3744843, -51.1112684 -29.3740042)",,,,,
946717778,,residential,True,False,50.946,"LINESTRING (-51.110445 -29.3744843, -51.1107226 -29.3748734)",,,,,
217432966,Rua Daniel Hildebrand,residential,False,False,173.705,"LINESTRING (-51.110445 -29.3744843, -51.1098643 -29.3737188, -51.1094908 -29.3731625)",,,,,
32671437,Rua Duque de Caxias,tertiary,False,False,127.451,"LINESTRING (-51.1155901 -29.3780563, -51.1167242 -29.3774757)",,,,,
217432955,Rua Tiradentes,residential,False,False,173.449,"LINESTRING (-51.1155901 -29.3780563, -51.1147005 -29.3767027)",,,,,
32671437,Rua Duque de Caxias,tertiary,False,True,124.458,"LINESTRING (-51.1155901 -29.3780563, -51.1147019 -29.3784883, -51.1145554 -29.3785666, -51.114473 -29.3786085)",,,,,
217432968,Rua Rui Barbosa,residential,False,True,76.817,"LINESTRING (-51.1150825 -29.3749128, -51.1157815 -29.3745869)",,,,,
817420441,Rua Padre Affonso Theobaldo,tertiary,True,False,151.102,"LINESTRING (-51.1150825 -29.3749128, -51.1158764 -29.3760824)",,,,,
946219178,Rua Rui Barbosa,tertiary,False,False,10.937,"LINESTRING (-51.1150825 -29.3749128, -51.1149806 -29.3749551)",,,,,
217432955,Rua Tiradentes,residential,False,False,152.046,"LINESTRING (-51.1132264 -29.3745719, -51.1124332 -29.3733921)",,,,,
217432955,Rua Tiradentes,residential,False,True,128.617,"LINESTRING (-51.1132264 -29.3745719, -51.1139373 -29.3755487)",,,,,
817420442,Rua Frederico Michaelsen,tertiary,False,False,128.597,"LINESTRING (-51.1132264 -29.3745719, -51.1120851 -29.3751621)",,,,,
817420442,Rua Frederico Michaelsen,tertiary,False,True,126.116,"LINESTRING (-51.1132264 -29.3745719, -51.1142822 -29.3740156, -51.1143472 -29.373999)",,,,,
217432974,Rua Frederico Michaelsen,residential,False,True,78.137,"LINESTRING (-51.1152005 -29.3737728, -51.1158984 -29.3734208)",,,,,
242943743,Rua Antônio Maria Feix Filho,residential,False,False,115.713,"LINESTRING (-51.1152005 -29.3737728, -51.114583 -29.3728821)",,,,,
242943743,Rua Antônio Maria Feix Filho,residential,False,True,106.603,"LINESTRING (-51.1152005 -29.3737728, -51.1157815 -29.3745869)",,,,,
411772813,Rua Frederico Michaelsen,residential,False,False,76.61,"LINESTRING (-51.1152005 -29.3737728, -51.1146668 -29.3739841, -51.1145494 -29.374011, -51.1144664 -29.3740093)",,,,,
92061765,Rua Rio Branco,residential,False,False,77.203,"LINESTRING (-51.1172236 -29.3753705, -51.116544 -29.3757329)",,,,,
242943746,Rua José Neumann Filho,residential,False,True,148.771,"LINESTRING (-51.1172236 -29.3753705, -51.1164351 -29.3742225)",,,,,
217432955,Rua Tiradentes,residential,False,True,8.431,"LINESTRING (-51.1114588 -29.3720096, -51.1114991 -29.3720768)",,,,,
217432951,Rua Padre Amstadt,residential,False,False,9.937,"LINESTRING (-51.1135724 -29.3727745, -51.1134807 -29.3728145)",,,,,
285081267,Rua Padre Affonso Theobaldo,tertiary,True,False,73.314,"LINESTRING (-51.1135724 -29.3727745, -51.1139745 -29.373333)",,,,,
92061765,Rua Rio Branco,residential,False,False,87.681,"LINESTRING (-51.1135872 -29.3773159, -51.1128065 -29.3777146)",,,,,
92061765,Rua Rio Branco,residential,False,True,127.617,"LINESTRING (-51.1135872 -29.3773159, -51.1147005 -29.3767027)",,,,,
242943734,Rua 7 de Setembro,tertiary,False,False,148.941,"LINESTRING (-51.1135872 -29.3773159, -51.112808 -29.3761613)",,,,,
242943734,Rua 7 de Setembro,tertiary,False,True,167.423,"LINESTRING (-51.1135872 -29.3773159, -51.1139613 -29.3778816, -51.1142765 -29.378328, -51.1144251 -29.3785399, -51.114473 -29.3786085)",,,,,
242943734,Rua 7 de Setembro,tertiary,False,False,151.129,"LINESTRING (-51.1120851 -29.3751621, -51.1112684 -29.3740042)",,,,,
817420442,Rua Frederico Michaelsen,tertiary,False,False,89.204,"LINESTRING (-51.1120851 -29.3751621, -51.1113077 -29.3755918)",,,,,
817420442,Rua Frederico Michaelsen,tertiary,False,True,128.597,"LINESTRING (-51.1120851 -29.3751621, -51.1132264 -29.3745719)",,,,,
242943734,Rua 7 de Setembro,tertiary,False,True,131.344,"LINESTRING (-51.1120851 -29.3751621, -51.1121441 -29.3752451, -51.112808 -29.3761613)",,,,,
529099654,Rua Coronel Alfredo Steglich,tertiary,True,False,131.637,"LINESTRING (-51.1094619 -29.3763214, -51.1091724 -29.3761659, -51.1088487 -29.3759822, -51.1086651 -29.3758684, -51.1084471 -29.3757031, -51.1083642 -29.3756301)",,,,,
817420443,Rua Coronel Alfredo Steglich,tertiary,False,True,30.153,"LINESTRING (-51.1094619 -29.3763214, -51.1096447 -29.3764158, -51.1097281 -29.3764618)",,,,,
217432961,Rua Alemanha,residential,False,True,80.568,"LINESTRING (-51.1164893 -29.3794832, -51.1173164 -29.3795577)",,,,,
217432961,Rua Alemanha,residential,False,False,127.933,"LINESTRING (-51.1164893 -29.3794832, -51.1164276 -29.3794838, -51.1159389 -29.3794446, -51.1154131 -29.3794025, -51.1152957 -29.3794061, -51.1152146 -29.3793996, -51.1151737 -29.3793979)",,,,,
92061765,Rua Rio Branco,residential,False,False,8.667,"LINESTRING (-51.1158764 -29.3760824, -51.1157985 -29.3761207)",,,,,
92061765,Rua Rio Branco,residential,False,True,75.465,"LINESTRING (-51.1158764 -29.3760824, -51.116544 -29.3757329)",,,,,
817420441,Rua Padre Affonso Theobaldo,tertiary,True,False,95.926,"LINESTRING (-51.1158764 -29.3760824, -51.1163812 -29.3768245)",,,,,
529099649,Avenida Três de Maio,residential,False,True,24.637,"LINESTRING (-51.1077118 -29.3741171, -51.1078286 -29.3740707, -51.1079418 -29.3740227)",,,,,
"[285081246, 849052679]",Avenida Três de Maio,residential,False,"[False, True]",426.64799999999997,"LINESTRING (-51.1077118 -29.3741171, -51.1076364 -29.3741553, -51.1073443 -29.3742938, -51.1069943 -29.3744878, -51.1068314 -29.3746023, -51.1068166 -29.3746342, -51.1068209 -29.3746679, -51.1068307 -29.3746865, -51.1068535 -29.3747163, -51.107228 -29.3752032, -51.1074569 -29.3754725, -51.1077783 -29.3758682, -51.1080363 -29.3762375, -51.1082627 -29.376596, -51.1084323 -29.3769051, -51.1085467 -29.3770927)",,,,,
849052680,Rua Coronel Alfredo Steglich,tertiary,True,False,41.028,"LINESTRING (-51.1077118 -29.3741171, -51.1076579 -29.3738546, -51.1076564 -29.3737523)",,,,,
952841057,,residential,False,True,6.348,"LINESTRING (-51.1171948 -29.378022, -51.1171381 -29.3780506)",,,,,
817420444,Rua Frederico Michaelsen,residential,False,True,134.26,"LINESTRING (-51.1085467 -29.3770927, -51.1097281 -29.3764618)",,,,,
242943747,Rua Antônio Haugg,residential,False,True,116.143,"LINESTRING (-51.1085467 -29.3770927, -51.1088286 -29.3774634, -51.108999 -29.3776518, -51.1092219 -29.3779548)",,,,,
"[285081246, 849052679]",Avenida Três de Maio,residential,False,"[False, True]",426.64800000000014,"LINESTRING (-51.1085467 -29.3770927, -51.1084323 -29.3769051, -51.1082627 -29.376596, -51.1080363 -29.3762375, -51.1077783 -29.3758682, -51.1074569 -29.3754725, -51.107228 -29.3752032, -51.1068535 -29.3747163, -51.1068307 -29.3746865, -51.1068209 -29.3746679, -51.1068166 -29.3746342, -51.1068314 -29.3746023, -51.1069943 -29.3744878, -51.1073443 -29.3742938, -51.1076364 -29.3741553, -51.1077118 -29.3741171)",,,,,
817420444,Rua Frederico Michaelsen,residential,False,False,134.26,"LINESTRING (-51.1097281 -29.3764618, -51.1085467 -29.3770927)",,,,,
242943755,Rua Coronel Alfredo Steglich,tertiary,False,True,165.879,"LINESTRING (-51.1097281 -29.3764618, -51.1098466 -29.3765284, -51.1100193 -29.3766152, -51.1102076 -29.3766789, -51.1111356 -29.3769026, -51.1113363 -29.3769457)",,,,,
573760025,Rua Frederico Michaelsen,tertiary,False,True,167.78300000000002,"LINESTRING (-51.1097281 -29.3764618, -51.1098105 -29.3764174, -51.1101539 -29.3762205, -51.1105146 -29.3760183, -51.1108593 -29.3758314, -51.110908 -29.3758046, -51.1111879 -29.3756504)",,,,,
817420443,Rua Coronel Alfredo Steglich,tertiary,False,False,30.153,"LINESTRING (-51.1097281 -29.3764618, -51.1096447 -29.3764158, -51.1094619 -29.3763214)",,,,,
242943743,Rua Antônio Maria Feix Filho,residential,False,True,115.713,"LINESTRING (-51.114583 -29.3728821, -51.1152005 -29.3737728)",,,,,
242943749,Rua Antônio Maria Feix Filho,residential,False,False,176.471,"LINESTRING (-51.117459 -29.3771051, -51.116544 -29.3757329)",,,,,
946219179,Rua Duque de Caxias,residential,False,True,73.931,"LINESTRING (-51.117459 -29.3771051, -51.1167986 -29.3774381)",,,,,
92061765,Rua Rio Branco,residential,False,False,75.465,"LINESTRING (-51.116544 -29.3757329, -51.1158764 -29.3760824)",,,,,
92061765,Rua Rio Branco,residential,False,True,77.203,"LINESTRING (-51.116544 -29.3757329, -51.1172236 -29.3753705)",,,,,
242943749,Rua Antônio Maria Feix Filho,residential,False,False,37.286,"LINESTRING (-51.116544 -29.3757329, -51.1163526 -29.375442)",,,,,
242943749,Rua Antônio Maria Feix Filho,residential,False,True,176.471,"LINESTRING (-51.116544 -29.3757329, -51.117459 -29.3771051)",,,,,
529099655,Rua Rui Barbosa,residential,False,True,112.917,"LINESTRING (-51.1103312 -29.3774596, -51.1113363 -29.3769457)",,,,,
242943739,Rua João Leão,residential,False,True,41.669,"LINESTRING (-51.1103312 -29.3774596, -51.1101352 -29.3772173, -51.1100708 -29.3771627)",,,,,
769474453,Rua João Leão,residential,True,False,132.744,"LINESTRING (-51.1103312 -29.3774596, -51.1103962 -29.3775526, -51.1105617 -29.3778039, -51.1108051 -29.3781913, -51.110856 -29.3782897, -51.110958 -29.3784197, -51.1110278 -29.3784834)",,,,,
1042466041,Rua dos Jardins,living_street,True,False,114.03099999999999,"LINESTRING (-51.1103312 -29.3774596, -51.1102566 -29.3774704, -51.1102034 -29.3774905, -51.1101616 -29.3775251, -51.1101487 -29.3775887, -51.1100994 -29.3776168, -51.1099846 -29.3776486, -51.109902 -29.3776345, -51.1098398 -29.3776551, -51.1097872 -29.3777233, -51.1097507 -29.3777897, -51.1097099 -29.3778477, -51.1096359 -29.3778851, -51.1095061 -29.3779159, -51.1094031 -29.3779309)",,,,,
217432968,Rua Rui Barbosa,residential,False,False,75.186,"LINESTRING (-51.1164351 -29.3742225, -51.1157815 -29.3745869)",,,,,
217432968,Rua Rui Barbosa,residential,False,True,80.17,"LINESTRING (-51.1164351 -29.3742225, -51.1171512 -29.3738614)",,,,,
242943746,Rua José Neumann Filho,residential,False,False,148.771,"LINESTRING (-51.1164351 -29.3742225, -51.1172236 -29.3753705)",,,,,
242943746,Rua José Neumann Filho,residential,False,True,103.206,"LINESTRING (-51.1164351 -29.3742225, -51.1158984 -29.3734208)",,,,,
217432974,Rua Frederico Michaelsen,residential,False,False,80.837,"LINESTRING (-51.1172534 -29.37269, -51.1165291 -29.3730507)",,,,,
573760021,Rua Frederico Michaelsen,tertiary,False,True,13.312,"LINESTRING (-51.1111879 -29.3756504, -51.1113077 -29.3755918)",,,,,
"[529099653, 573760023]",Avenida 15 de Novembro,primary,True,False,143.963,"LINESTRING (-51.1111879 -29.3756504, -51.1108812 -29.3751813, -51.110747 -29.3750206, -51.1106676 -29.3749576, -51.1105992 -29.3749091, -51.1103903 -29.3748051, -51.1103446 -29.374781, -51.1102815 -29.3747505, -51.1102179 -29.3747137)",50,,,,
573760025,Rua Frederico Michaelsen,tertiary,False,False,167.783,"LINESTRING (-51.1111879 -29.3756504, -51.110908 -29.3758046, -51.1108593 -29.3758314, -51.1105146 -29.3760183, -51.1101539 -29.3762205, -51.1098105 -29.3764174, -51.1097281 -29.3764618)",,,,,
242943749,Rua Antônio Maria Feix Filho,residential,False,True,37.286,"LINESTRING (-51.1163526 -29.375442, -51.116544 -29.3757329)",,,,,
217432968,Rua Rui Barbosa,residential,False,False,80.17,"LINESTRING (-51.1171512 -29.3738614, -51.1164351 -29.3742225)",,,,,
242943750,Rua Pastor Hunsche,residential,False,True,108.596,"LINESTRING (-51.1171512 -29.3738614, -51.1169453 -29.3735552, -51.1168608 -29.3734476, -51.1167522 -29.3733319, -51.1165291 -29.3730507)",,,,,
217432968,Rua Rui Barbosa,residential,False,False,76.817,"LINESTRING (-51.1157815 -29.3745869, -51.1150825 -29.3749128)",,,,,
217432968,Rua Rui Barbosa,residential,False,True,75.186,"LINESTRING (-51.1157815 -29.3745869, -51.1164351 -29.3742225)",,,,,
242943743,Rua Antônio Maria Feix Filho,residential,False,False,106.603,"LINESTRING (-51.1157815 -29.3745869, -51.1152005 -29.3737728)",,,,,
103412972,Rua Padre Amstadt,residential,False,True,36.689,"LINESTRING (-51.1083642 -29.3756301, -51.108042 -29.3758034)",,,,,
573781451,Rua Padre Amstadt,residential,False,False,54.565000000000005,"LINESTRING (-51.1083642 -29.3756301, -51.1087548 -29.3753868, -51.1088244 -29.3753474)",,,,,
573781452,Rua Coronel Alfredo Steglich,tertiary,True,False,182.254,"LINESTRING (-51.1083642 -29.3756301, -51.1082452 -29.3754871, -51.1081409 -29.3753536, -51.108054 -29.3752172, -51.107959 -29.3750351, -51.1079068 -29.3749093, -51.1078707 -29.374791, -51.1078204 -29.3746304, -51.1077668 -29.3743861, -51.1077325 -29.3741897, -51.1077118 -29.3741171)",,,,,
663467322,Rua Rio Branco,residential,False,True,13.063,"LINESTRING (-51.112689 -29.3777722, -51.1128065 -29.3777146)",,,,,
663467323,Avenida 15 de Novembro,primary,True,False,138.881,"LINESTRING (-51.112689 -29.3777722, -51.1119455 -29.3767044)",,,,,
663467324,Rua Rio Branco,residential,False,False,127.119,"LINESTRING (-51.112689 -29.3777722, -51.1120369 -29.3781282, -51.1117579 -29.3782895, -51.1115743 -29.3783739)",,,,,
"[242943752, 1191691669]",Rua Jacob Michaelsen Filho,residential,False,True,143.444,"LINESTRING (-51.1115743 -29.3783739, -51.1118952 -29.3783619, -51.1121294 -29.378356, -51.1124378 -29.3783315, -51.1127758 -29.3782935, -51.1129468 -29.3782719, -51.1130467 -29.3782555)",,,,,
663467324,Rua Rio Branco,residential,False,False,54.383,"LINESTRING (-51.1115743 -29.3783739, -51.1113596 -29.3784273, -51.1110278 -29.3784834)",,,,,
663467324,Rua Rio Branco,residential,False,True,127.119,"LINESTRING (-51.1115743 -29.3783739, -51.1117579 -29.3782895, -51.1120369 -29.3781282, -51.112689 -29.3777722)",,,,,
