osmid,name,highway,oneway,reversed,length,geometry,bridge,junction,lanes
179045870,Rua Presidente Juscelino,residential,False,False,22.961000000000002,"LINESTRING (-52.7186237 -26.7213478, -52.718614 -26.721377, -52.7185581 -26.7215458)",,,
179045870,Rua Presidente Juscelino,residential,False,False,167.647,"LINESTRING (-52.7185581 -26.7215458, -52.7183607 -26.7220854, -52.718073 -26.7228681, -52.7180324 -26.7229785)",,,
179045870,Rua Presidente Juscelino,residential,False,True,22.961000000000002,"LINESTRING (-52.7185581 -26.7215458, -52.718614 -26.721377, -52.7186237 -26.7213478)",,,
290409722,Travessa Sergio D Lunarai,residential,False,False,100.89,"LINESTRING (-52.7185581 -26.7215458, -52.7190556 -26.721321, -52.7194716 -26.7211493)",,,
179045877,Rua Santo Antônio,residential,False,True,107.43599999999999,"LINESTRING (-52.7207507 -26.7217653, -52.7208851 -26.7217154, -52.7213031 -26.7217899, -52.7217329 -26.7219067, -52.7217909 -26.7219226)",,,
"[290401728, 1093366481, 921624373, 179045873]",Avenida Primo Alberto Bodanese,residential,False,False,186.214,"LINESTRING (-52.7204793 -26.7219053, -52.7202707 -26.7220984, -52.7199808 -26.722453, -52.7199318 -26.7225533, -52.7198383 -26.7227237, -52.7197432 -26.722957, -52.7196042 -26.723358)",yes,,
179045859,Rua Dom Pedro I,residential,False,True,200.338,"LINESTRING (-52.7221438 -26.7241724, -52.7220735 -26.7246539, -52.722059 -26.7249154, -52.7220158 -26.7254746, -52.7219 -26.7259574)",,,
179045894,Travessa Henrique Weirch,residential,False,False,43.335,"LINESTRING (-52.7221438 -26.7241724, -52.7223218 -26.724201, -52.7225651 -26.7241314)",,,
179045894,Travessa Henrique Weirch,residential,False,True,14.901,"LINESTRING (-52.7221438 -26.7241724, -52.7220694 -26.7241504, -52.7220014 -26.7241302)",,,
179045859,Rua Dom Pedro I,residential,False,False,200.338,"LINESTRING (-52.7219 -26.7259574, -52.7220158 -26.7254746, -52.722059 -26.7249154, -52.7220735 -26.7246539, -52.7221438 -26.7241724)",,,
179045859,Rua Dom Pedro I,residential,False,True,195.65500000000003,"LINESTRING (-52.7219 -26.7259574, -52.7216712 -26.7265909, -52.7215319 -26.7269767, -52.7214764 -26.7271302, -52.7212952 -26.727632)",,,
179045866,Rua Olavo Bilac,residential,False,True,146.10000000000002,"LINESTRING (-52.7219 -26.7259574, -52.72265 -26.7261753, -52.7232989 -26.7263639)",,,
290409757,Rua Osvaldo Aranha,residential,False,False,106.608,"LINESTRING (-52.7232989 -26.7263639, -52.7229211 -26.7272613)",,,
179045866,Rua Olavo Bilac,residential,False,False,146.10000000000002,"LINESTRING (-52.7232989 -26.7263639, -52.72265 -26.7261753, -52.7219 -26.7259574)",,,
290409757,Rua Osvaldo Aranha,residential,False,True,186.277,"LINESTRING (-52.7232989 -26.7263639, -52.7233429 -26.7262472, -52.7237338 -26.7252095, -52.723809 -26.7250387, -52.7238987 -26.724777)",,,
429972547,Rua João Goulart,residential,False,False,18.928,"LINESTRING (-52.7150157 -26.7271456, -52.7150569 -26.7269794)",,,
429972547,Rua João Goulart,residential,False,True,64.333,"LINESTRING (-52.7150157 -26.7271456, -52.7148297 -26.7276998)",,,
290419780,Rua Matilde Alba Pedott,residential,False,True,164.136,"LINESTRING (-52.7150157 -26.7271456, -52.7152822 -26.7269435, -52.7157639 -26.7265665, -52.7161395 -26.7262978, -52.716293 -26.7262115)",,,
290401714,,residential,True,False,11.818000000000001,"LINESTRING (-52.7174149 -26.72856, -52.7174147 -26.7285866, -52.7174048 -26.7286116, -52.7173863 -26.7286324, -52.7173612 -26.7286467)",,roundabout,
558261240,Rua Marechal Deodoro,residential,True,False,83.907,"LINESTRING (-52.7174149 -26.72856, -52.7178786 -26.7286918, -52.71822 -26.7287888)",,,
290401714,,residential,True,False,5.913,"LINESTRING (-52.7173612 -26.7286467, -52.7173322 -26.7286528, -52.7173026 -26.7286502)",,roundabout,
290401714,,residential,True,False,14.647,"LINESTRING (-52.7173026 -26.7286502, -52.7172758 -26.7286392, -52.7172544 -26.728621, -52.7172408 -26.7285977, -52.7172364 -26.7285716, -52.7172416 -26.7285457)",,roundabout,
290406584,Rua Marechal Deodoro,residential,False,False,57.013,"LINESTRING (-52.7172416 -26.7285457, -52.7166913 -26.7283997)",,,
290401714,,residential,True,False,14.628,"LINESTRING (-52.7172416 -26.7285457, -52.717256 -26.7285227, -52.7172778 -26.7285051, -52.7173049 -26.7284948, -52.7173343 -26.7284928, -52.7173628 -26.7284995)",,roundabout,
290401723,Avenida Primo Alberto Bodanese,residential,False,False,206.894,"LINESTRING (-52.7173628 -26.7284995, -52.7180075 -26.7267302)",,,
290401714,,residential,True,False,8.803,"LINESTRING (-52.7173628 -26.7284995, -52.7173874 -26.7285141, -52.7174055 -26.728535, -52.7174149 -26.72856)",,roundabout,
290401723,Avenida Primo Alberto Bodanese,residential,False,True,206.894,"LINESTRING (-52.7180075 -26.7267302, -52.7173628 -26.7284995)",,,
290401715,,residential,True,False,8.646,"LINESTRING (-52.7180075 -26.7267302, -52.7179799 -26.7267224, -52.7179567 -26.7267067, -52.7179407 -26.7266851)",,roundabout,
290406591,Rua Duque de Caxias,residential,True,False,60.109,"LINESTRING (-52.7179407 -26.7266851, -52.7173654 -26.7265172)",,,
290401715,,residential,True,False,11.524000000000001,"LINESTRING (-52.7179407 -26.7266851, -52.7179337 -26.7266599, -52.7179365 -26.7266342, -52.7179486 -26.7266106, -52.7179689 -26.7265921)",,roundabout,
290401715,,residential,True,False,5.4190000000000005,"LINESTRING (-52.7180605 -26.7267216, -52.7180348 -26.7267297, -52.7180075 -26.7267302)",,roundabout,
290401715,,residential,True,False,8.653,"LINESTRING (-52.7179689 -26.7265921, -52.7179949 -26.7265806, -52.7180238 -26.7265775, -52.7180521 -26.7265832)",,roundabout,
290401715,,residential,True,False,19.154,"LINESTRING (-52.7180521 -26.7265832, -52.7180757 -26.7265961, -52.7180934 -26.7266151, -52.7181035 -26.7266381, -52.7181049 -26.7266627, -52.7180974 -26.7266865, -52.7180821 -26.7267067, -52.7180605 -26.7267216)",,roundabout,
290401724,Avenida Primo Alberto Bodanese,residential,False,False,173.477,"LINESTRING (-52.7180521 -26.7265832, -52.7183373 -26.7257918, -52.7185927 -26.7250997)",,,2
290406601,Rua Aderbal Ramos da Silva,secondary,True,False,34.905,"LINESTRING (-52.7187139 -26.7249839, -52.7190473 -26.7250832)",,,
290401716,,secondary,True,False,10.735999999999999,"LINESTRING (-52.7187139 -26.7249839, -52.7187234 -26.7250149, -52.7187193 -26.7250469, -52.7187021 -26.7250752)",,roundabout,
290401716,,secondary,True,False,11.95,"LINESTRING (-52.7187021 -26.7250752, -52.7186796 -26.725093, -52.7186519 -26.7251036, -52.718622 -26.7251059, -52.7185927 -26.7250997)",,roundabout,
290401716,,secondary,True,False,15.314,"LINESTRING (-52.7185927 -26.7250997, -52.7185665 -26.7250853, -52.7185469 -26.725064, -52.7185359 -26.7250383, -52.7185347 -26.7250107, -52.7185435 -26.7249843)",,roundabout,
290401724,Avenida Primo Alberto Bodanese,residential,False,True,173.477,"LINESTRING (-52.7185927 -26.7250997, -52.7183373 -26.7257918, -52.7180521 -26.7265832)",,,2
290401716,,secondary,True,False,14.902000000000001,"LINESTRING (-52.7185435 -26.7249843, -52.7185607 -26.7249624, -52.7185848 -26.7249463, -52.7186132 -26.7249378, -52.7186432 -26.7249376, -52.7186718 -26.7249458)",,roundabout,
290406602,Rua Aderbal Ramos da Silva,secondary,False,False,109.94500000000001,"LINESTRING (-52.7185435 -26.7249843, -52.7176177 -26.7247185, -52.7174896 -26.7246817)",,,
290401716,,secondary,True,False,6.029999999999999,"LINESTRING (-52.7186718 -26.7249458, -52.7186963 -26.7249618, -52.7187139 -26.7249839)",,roundabout,
"[290401725, 290401726, 180573055]",Avenida Primo Alberto Bodanese,residential,False,"[False, True]",180.05100000000002,"LINESTRING (-52.7186718 -26.7249458, -52.7189886 -26.7244272, -52.7191229 -26.7242074, -52.7192885 -26.7239363, -52.7193504 -26.7238363, -52.7195074 -26.7235102)",yes,,
290406607,Rua Santo Ângelo,residential,True,False,42.462,"LINESTRING (-52.7196571 -26.7233954, -52.7200629 -26.7235156)",,,
290401717,,residential,True,False,12.299999999999999,"LINESTRING (-52.7196571 -26.7233954, -52.7196691 -26.7234209, -52.7196719 -26.7234484, -52.7196651 -26.7234754, -52.7196493 -26.7234992)",,roundabout,
290401717,,residential,True,False,27.209000000000003,"LINESTRING (-52.7195074 -26.7235102, -52.7194856 -26.7234867, -52.719474 -26.7234579, -52.719474 -26.7234273, -52.7194855 -26.7233985, -52.7195073 -26.7233749, -52.7195367 -26.7233592, -52.7195703 -26.7233534, -52.7196042 -26.723358)",,roundabout,
"[290401725, 290401726, 180573055]",Avenida Primo Alberto Bodanese,residential,False,"[False, True]",180.051,"LINESTRING (-52.7195074 -26.7235102, -52.7193504 -26.7238363, -52.7192885 -26.7239363, -52.7191229 -26.7242074, -52.7189886 -26.7244272, -52.7186718 -26.7249458)",yes,,
290401717,,residential,True,False,15.697000000000003,"LINESTRING (-52.7196493 -26.7234992, -52.7196262 -26.7235176, -52.7195979 -26.7235287, -52.7195671 -26.7235316, -52.7195368 -26.7235259, -52.7195074 -26.7235102)",,roundabout,
290401717,,residential,True,False,6.7989999999999995,"LINESTRING (-52.7196042 -26.723358, -52.7196342 -26.7233726, -52.7196571 -26.7233954)",,roundabout,
"[290401728, 179045873, 1093366481, 921624373]",Avenida Primo Alberto Bodanese,residential,False,True,186.214,"LINESTRING (-52.7196042 -26.723358, -52.7197432 -26.722957, -52.7198383 -26.7227237, -52.7199318 -26.7225533, -52.7199808 -26.722453, -52.7202707 -26.7220984, -52.7204793 -26.7219053)",yes,,
290406582,Rua Presidente Juscelino,residential,True,False,62.56699999999999,"LINESTRING (-52.7157536 -26.7293178, -52.7157799 -26.7290516, -52.7158858 -26.7287717)",,,
290401729,Rua Aderbal Ramos da Silva,residential,True,False,47.735,"LINESTRING (-52.7173857 -26.7246699, -52.7169281 -26.7245386)",,,
921636320,,secondary,True,False,8.684,"LINESTRING (-52.7173857 -26.7246699, -52.7173804 -26.7246509, -52.7173829 -26.7246315, -52.7173929 -26.7246142, -52.717409 -26.724601)",,roundabout,
290406584,Rua Marechal Deodoro,residential,False,False,11.584,"LINESTRING (-52.7161989 -26.728269, -52.7160871 -26.7282393)",,,
290406584,Rua Marechal Deodoro,residential,False,True,51.016,"LINESTRING (-52.7161989 -26.728269, -52.7166913 -26.7283997)",,,
290406594,Rua Presidente Juscelino,residential,True,False,63.287,"LINESTRING (-52.7161989 -26.728269, -52.7160013 -26.7288101)",,,
179045870,Rua Presidente Juscelino,residential,False,True,167.647,"LINESTRING (-52.7180324 -26.7229785, -52.718073 -26.7228681, -52.7183607 -26.7220854, -52.7185581 -26.7215458)",,,
306627763,Rua Presidente Juscelino,secondary,True,False,192.06400000000002,"LINESTRING (-52.7180324 -26.7229785, -52.7180328 -26.7230968, -52.717819 -26.7237262, -52.7177916 -26.7238044, -52.7175012 -26.7246341)",,,
"[921636323, 290409723]","['Rua Santo Ângelo', 'Travessa Porto Alegre']",residential,False,False,329.15900000000005,"LINESTRING (-52.7180324 -26.7229785, -52.7181288 -26.7230065, -52.7188396 -26.7232129, -52.7188785 -26.7227249, -52.7189248 -26.7226256, -52.7191468 -26.7223536, -52.7193962 -26.7217211, -52.7195303 -26.7212755, -52.7194716 -26.7211493)",,,
558262514,Avenida Coronel Ernesto Bertaso,tertiary,True,False,87.426,"LINESTRING (-52.7192481 -26.7290371, -52.7195076 -26.7282858)",,,
558261237,,tertiary,True,False,15.108,"LINESTRING (-52.7192481 -26.7290371, -52.719286 -26.72904, -52.7193201 -26.729055, -52.7193457 -26.7290802, -52.7193592 -26.7291119)",,roundabout,
290403598,Avenida Coronel Ernesto Bertaso,secondary,True,False,191.021,"LINESTRING (-52.7204952 -26.7255392, -52.7210788 -26.7239023)",,,
