osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width
24740746,Avenida Magalhães Barata,tertiary,False,False,106.87700000000001,"LINESTRING (-46.6435517 -1.0251573, -46.6432259 -1.0251647, -46.6425915 -1.0252009)",,
740605642,Avenida Magalhães Barata,tertiary,True,False,18.332,"LINESTRING (-46.6435517 -1.0251573, -46.6436463 -1.0251332, -46.6437133 -1.0251272)",,
24740746,Avenida Magalhães Barata,tertiary,False,False,84.285,"LINESTRING (-46.6425915 -1.0252009, -46.6418351 -1.0252519)",,
35994683,Rua Raimundo Araújo Moraes,residential,False,False,114.518,"LINESTRING (-46.6425915 -1.0252009, -46.6426049 -1.0262307)",,
35994683,Rua Raimundo Araújo Moraes,residential,False,True,110.375,"LINESTRING (-46.6425915 -1.0252009, -46.642566 -1.0242086)",,
24740746,Avenida Magalhães Barata,tertiary,False,True,106.87700000000001,"LINESTRING (-46.6425915 -1.0252009, -46.6432259 -1.0251647, -46.6435517 -1.0251573)",,
24740733,Rua Joaquim Francisco Gomes,unclassified,False,True,73.274,"LINESTRING (-46.6398168 -1.0190623, -46.6398677 -1.0197193)",40,
24740733,Rua Joaquim Francisco Gomes,unclassified,False,True,140.74,"LINESTRING (-46.6399267 -1.0207746, -46.640026 -1.0220364)",40,
24759655,Travessa Paulo Fernandes,residential,False,False,81.013,"LINESTRING (-46.6399267 -1.0207746, -46.6391999 -1.0208269)",40,
24759655,Travessa Paulo Fernandes,residential,False,True,103.995,"LINESTRING (-46.6399267 -1.0207746, -46.6408582 -1.0206893)",40,
24740733,Rua Joaquim Francisco Gomes,unclassified,False,False,107.72200000000001,"LINESTRING (-46.6399267 -1.0207746, -46.6398691 -1.0199272, -46.6398677 -1.0198078)",40,
24759657,Travessa Manoel Rosário Fernandes,residential,False,False,87.431,"LINESTRING (-46.6392763 -1.0228383, -46.6400622 -1.0228101)",40,
24759657,Travessa Manoel Rosário Fernandes,residential,False,True,90.858,"LINESTRING (-46.6392763 -1.0228383, -46.6384596 -1.0228678)",40,
24759660,Rua Máximo Pinheiro,residential,False,False,86.711,"LINESTRING (-46.6392763 -1.0228383, -46.6393095 -1.0236174)",40,
24759660,Rua Máximo Pinheiro,residential,False,True,87.033,"LINESTRING (-46.6392763 -1.0228383, -46.6392387 -1.0220565)",40,
24759659,Travessa Manoel Avelino Alves,tertiary,False,False,91.774,"LINESTRING (-46.6393095 -1.0236174, -46.638485 -1.0236575)",40,
24759659,Travessa Manoel Avelino Alves,tertiary,False,True,90.14,"LINESTRING (-46.6393095 -1.0236174, -46.640119 -1.023572)",40,
