osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge
131270150,True,2,SC-110,Rua Barão do Rio Branco,primary,False,117.495,"LINESTRING (-49.3692646 -26.9253903, -49.3688296 -26.9244074)",,
343758426,True,2,,Rua da Alvorada,residential,False,88.00500000000001,"LINESTRING (-49.3692646 -26.9253903, -49.3700614 -26.9253054, -49.370146 -26.9252964)",,
996360888,True,2,SC-110,Rua Barão do Rio Branco,primary,False,12.638,"LINESTRING (-49.3659894 -26.9202344, -49.3659605 -26.9201237)",,
522966382,True,2,SC-110,Rua Barão do Rio Branco,primary,False,230.64600000000002,"LINESTRING (-49.367858 -26.9223849, -49.3675868 -26.9220391, -49.3672066 -26.9217111, -49.36672 -26.9212957, -49.3666226 -26.9211999, -49.3662831 -26.9208661)",,
724835116,True,2,,Rua 14 de Março,residential,False,82.564,"LINESTRING (-49.367858 -26.9223849, -49.3682203 -26.9222352, -49.3685477 -26.9221119, -49.3686196 -26.9220848)",,
522966382,True,2,SC-110,Rua Barão do Rio Branco,primary,False,22.849,"LINESTRING (-49.3684664 -26.9236089, -49.3683789 -26.9234188)",,
296093150,True,,,Travessa da Saúde,residential,False,160.60299999999998,"LINESTRING (-49.3677649 -26.9202826, -49.366386 -26.9208256, -49.3662831 -26.9208661)",,
346642861,False,,,Rua Luiz Pissetta,residential,False,424.682,"LINESTRING (-49.3677649 -26.9202826, -49.3686508 -26.9199884, -49.3707842 -26.9191724, -49.3710056 -26.9191128, -49.37105 -26.9191059, -49.3710981 -26.9191104, -49.37143 -26.9191868, -49.371471 -26.9191905, -49.3715167 -26.919178, -49.3717533 -26.9190816)",,
996360886,True,2,SC-110,Avenida Presidente Kennedy,primary,False,217.576,"LINESTRING (-49.3677649 -26.9202826, -49.3681846 -26.9211676, -49.3685467 -26.921931, -49.3686196 -26.9220848)",,
1079652733,False,,,Rua dos Imigrantes,residential,False,152.501,"LINESTRING (-49.3662831 -26.9208661, -49.3648515 -26.9213677)",40,
"[996360888, 522966382]",True,2,SC-110,Rua Barão do Rio Branco,primary,False,76.676,"LINESTRING (-49.3662831 -26.9208661, -49.3661684 -26.9207205, -49.3659894 -26.9202344)",,
51396831,False,2,,Rua 14 de Março,residential,False,54.785,"LINESTRING (-49.3686196 -26.9220848, -49.3691239 -26.9218834)",,
296093152,True,2,SC-110,Avenida Presidente Kennedy,primary,False,78.231,"LINESTRING (-49.3686196 -26.9220848, -49.3688497 -26.92257, -49.3689269 -26.9227328)",,
296093152,True,2,SC-110,Avenida Presidente Kennedy,primary,False,205.625,"LINESTRING (-49.369209 -26.9233276, -49.3700168 -26.9250308)",,
347008969,True,2,,Rua Expedicionário Dionízio Lorenzi,residential,False,79.993,"LINESTRING (-49.369209 -26.9233276, -49.3685656 -26.9235713, -49.3684664 -26.9236089)",,
"[387337632, 346643764, 387337631]",False,2,,Rua Giácomo Furlani,residential,True,434.201,"LINESTRING (-49.369209 -26.9233276, -49.370155 -26.922968, -49.3713989 -26.9224952, -49.371628 -26.9224028, -49.371764 -26.9223711, -49.3718854 -26.922412, -49.3719637 -26.9225302, -49.3722429 -26.9229519, -49.3723542 -26.9230512, -49.3725473 -26.9230798, -49.3729359 -26.922936)",,yes
724835115,False,,,Rua da Alvorada,residential,True,100.19,"LINESTRING (-49.3711471 -26.9251733, -49.370146 -26.9252964)",,
131270150,True,2,SC-110,Rua Barão do Rio Branco,primary,False,78.824,"LINESTRING (-49.3697378 -26.9271808, -49.3696727 -26.9269303, -49.3695584 -26.9264902)",,
724835114,False,2,,Rua Carlos Moser,residential,True,120.096,"LINESTRING (-49.3697378 -26.9271808, -49.3707477 -26.9270303, -49.3708775 -26.9270109, -49.3709326 -26.9270027)",,
343760451,False,,,Rua Benjamin Fruet,residential,False,214.608,"LINESTRING (-49.3683789 -26.9234188, -49.367174 -26.9239146, -49.3664149 -26.9242303)",,
522966382,True,2,SC-110,Rua Barão do Rio Branco,primary,False,126.263,"LINESTRING (-49.3683789 -26.9234188, -49.3680543 -26.9226966, -49.367858 -26.9223849)",,
343760451,False,,,Rua Benjamin Fruet,residential,False,218.662,"LINESTRING (-49.3664149 -26.9242303, -49.3652937 -26.9245895, -49.3648619 -26.9247473, -49.3643558 -26.9249335)",,
343760451,False,,,Rua Benjamin Fruet,residential,True,214.608,"LINESTRING (-49.3664149 -26.9242303, -49.367174 -26.9239146, -49.3683789 -26.9234188)",,
343760452,False,,,Rua Fedele Berri,residential,False,228.37599999999998,"LINESTRING (-49.3664149 -26.9242303, -49.3665437 -26.9246176, -49.3665437 -26.9246846, -49.3664632 -26.9247372, -49.3649049 -26.9252861)",,
343760452,False,,,Rua Fedele Berri,residential,True,114.904,"LINESTRING (-49.363828 -26.9256681, -49.3649049 -26.9252861)",,
343760454,False,,,Rua Tercílio Fava,residential,False,51.298,"LINESTRING (-49.363828 -26.9256681, -49.3640597 -26.9260806)",,
343760454,False,,,Rua Tercílio Fava,residential,True,60.19,"LINESTRING (-49.363828 -26.9256681, -49.363545 -26.9251892)",,
343760452,False,,,Rua Fedele Berri,residential,False,114.904,"LINESTRING (-49.3649049 -26.9252861, -49.363828 -26.9256681)",,
343760453,False,,,Rua Jacó Furlani,residential,False,44.794,"LINESTRING (-49.3649049 -26.9252861, -49.3650872 -26.9256547)",,
343760452,False,,,Rua Fedele Berri,residential,True,228.37599999999998,"LINESTRING (-49.3649049 -26.9252861, -49.3664632 -26.9247372, -49.3665437 -26.9246846, -49.3665437 -26.9246176, -49.3664149 -26.9242303)",,
343760453,False,,,Rua Jacó Furlani,residential,True,46.735,"LINESTRING (-49.3656478 -26.9267437, -49.3654512 -26.9263617)",,
343760454,False,,,Rua Tercílio Fava,residential,False,60.19,"LINESTRING (-49.363545 -26.9251892, -49.363828 -26.9256681)",,
343760454,False,,,Rua Tercílio Fava,residential,True,51.298,"LINESTRING (-49.3640597 -26.9260806, -49.363828 -26.9256681)",,
343760455,False,,,Rua Luís Rigo,residential,False,112.337,"LINESTRING (-49.3640597 -26.9260806, -49.3650872 -26.9256547)",,
343760455,False,,,Rua Luís Rigo,residential,True,31.063,"LINESTRING (-49.3640597 -26.9260806, -49.3637756 -26.9261984)",,
343760455,False,,,Rua Luís Rigo,residential,False,31.063,"LINESTRING (-49.3637756 -26.9261984, -49.3640597 -26.9260806)",,
343760453,False,,,Rua Jacó Furlani,residential,False,36.323,"LINESTRING (-49.3650872 -26.9256547, -49.36524 -26.9259516)",,
343760453,False,,,Rua Jacó Furlani,residential,True,44.794,"LINESTRING (-49.3650872 -26.9256547, -49.3649049 -26.9252861)",,
343760455,False,,,Rua Luís Rigo,residential,True,112.337,"LINESTRING (-49.3650872 -26.9256547, -49.3640597 -26.9260806)",,
343760453,False,,,Rua Jacó Furlani,residential,False,46.735,"LINESTRING (-49.3654512 -26.9263617, -49.3656478 -26.9267437)",,
343760453,False,,,Rua Jacó Furlani,residential,True,50.178,"LINESTRING (-49.3654512 -26.9263617, -49.36524 -26.9259516)",,
343760456,False,,,Rua Angelo Sardagna,residential,False,154.046,"LINESTRING (-49.3654512 -26.9263617, -49.3663827 -26.9258732, -49.3664096 -26.9258254, -49.3663881 -26.9257727, -49.3662379 -26.9254906)",,
343760457,False,,,Rua Intendente Marcelo Moser,residential,True,111.424,"LINESTRING (-49.3662379 -26.9254906, -49.36524 -26.9259516)",,
343760456,False,,,Rua Angelo Sardagna,residential,True,154.046,"LINESTRING (-49.3662379 -26.9254906, -49.3663881 -26.9257727, -49.3664096 -26.9258254, -49.3663827 -26.9258732, -49.3654512 -26.9263617)",,
343760457,False,,,Rua Intendente Marcelo Moser,residential,False,197.67499999999998,"LINESTRING (-49.3662379 -26.9254906, -49.3679642 -26.924777, -49.368027 -26.9247182)",,
343760453,False,,,Rua Jacó Furlani,residential,False,50.178,"LINESTRING (-49.36524 -26.9259516, -49.3654512 -26.9263617)",,
343760453,False,,,Rua Jacó Furlani,residential,True,36.323,"LINESTRING (-49.36524 -26.9259516, -49.3650872 -26.9256547)",,
343760457,False,,,Rua Intendente Marcelo Moser,residential,False,111.424,"LINESTRING (-49.36524 -26.9259516, -49.3662379 -26.9254906)",,
343760457,False,,,Rua Intendente Marcelo Moser,residential,False,86.752,"LINESTRING (-49.368027 -26.9247182, -49.3688296 -26.9244074)",,
343760457,False,,,Rua Intendente Marcelo Moser,residential,True,197.67499999999998,"LINESTRING (-49.368027 -26.9247182, -49.3679642 -26.924777, -49.3662379 -26.9254906)",,
"[343760462, 346321839]",False,,,Rua 7 de Setembro,residential,"[False, True]",239.46800000000002,"LINESTRING (-49.368027 -26.9247182, -49.368566 -26.926098, -49.3687355 -26.9267738)",,
343760457,False,,,Rua Intendente Marcelo Moser,residential,True,86.752,"LINESTRING (-49.3688296 -26.9244074, -49.368027 -26.9247182)",,
131270150,True,2,SC-110,Rua Barão do Rio Branco,primary,False,95.813,"LINESTRING (-49.3688296 -26.9244074, -49.368528 -26.9237443, -49.3684664 -26.9236089)",,
343760458,False,,,Rua Prefeito Estácio Pisetta,residential,False,88.162,"LINESTRING (-49.3697746 -26.9273224, -49.3689442 -26.9276061)",,
131270150,True,2,SC-110,Rua Barão do Rio Branco,primary,False,16.162,"LINESTRING (-49.3697746 -26.9273224, -49.3697582 -26.9272592, -49.3697378 -26.9271808)",,
343760459,False,,,Rua Santa Catarina,residential,False,87.465,"LINESTRING (-49.3695584 -26.9264902, -49.3687355 -26.9267738)",,
131270150,True,2,SC-110,Rua Barão do Rio Branco,primary,False,125.72399999999999,"LINESTRING (-49.3695584 -26.9264902, -49.3693894 -26.9258573, -49.3692646 -26.9253903)",,
343760459,False,,,Rua Santa Catarina,residential,False,41.401,"LINESTRING (-49.3672142 -26.9272937, -49.366804 -26.9273635)",,
343760459,False,,,Rua Santa Catarina,residential,True,161.521,"LINESTRING (-49.3672142 -26.9272937, -49.3687355 -26.9267738)",,
"[343760458, 343760460]",False,,,"['Rua Prefeito Estácio Pisetta', 'Rua 1 de Maio']",residential,"[False, True]",229.67700000000002,"LINESTRING (-49.3672142 -26.9272937, -49.3676702 -26.9280398, -49.3689442 -26.9276061)",,
343760451,False,,,Rua Benjamin Fruet,residential,True,218.66199999999998,"LINESTRING (-49.3643558 -26.9249335, -49.3648619 -26.9247473, -49.3652937 -26.9245895, -49.3664149 -26.9242303)",,
343760459,False,,,Rua Santa Catarina,residential,True,41.401,"LINESTRING (-49.366804 -26.9273635, -49.3672142 -26.9272937)",,
346584677,False,,,Rua Rafael Moser,residential,False,53.894,"LINESTRING (-49.3651278 -26.9217851, -49.3648515 -26.9213677)",,
346584677,False,,,Rua Rafael Moser,residential,True,53.894,"LINESTRING (-49.3648515 -26.9213677, -49.3651278 -26.9217851)",,
1079652733,False,,,Rua dos Imigrantes,residential,True,152.501,"LINESTRING (-49.3648515 -26.9213677, -49.3662831 -26.9208661)",40,
"[343760450, 1079652733]",False,,,Rua dos Imigrantes,residential,False,73.903,"LINESTRING (-49.3648515 -26.9213677, -49.3646426 -26.9214351, -49.3641506 -26.9215939)",40,
346584678,False,,,Rua Benvenuto Tessarollo,residential,False,68.305,"LINESTRING (-49.3644254 -26.9221572, -49.3641506 -26.9215939)",,
346584678,False,,,Rua Benvenuto Tessarollo,residential,True,68.305,"LINESTRING (-49.3641506 -26.9215939, -49.3644254 -26.9221572)",,
"[343760450, 1079652733]",False,,,Rua dos Imigrantes,residential,True,73.903,"LINESTRING (-49.3641506 -26.9215939, -49.3646426 -26.9214351, -49.3648515 -26.9213677)",40,
582391874,False,2,SC-110,Rua Barão do Rio Branco,primary,True,43.927,"LINESTRING (-49.3657987 -26.9195011, -49.3658975 -26.9198862)",,
346642861,False,,,Rua Luiz Pissetta,residential,True,424.682,"LINESTRING (-49.3717533 -26.9190816, -49.3715167 -26.919178, -49.371471 -26.9191905, -49.37143 -26.9191868, -49.3710981 -26.9191104, -49.37105 -26.9191059, -49.3710056 -26.9191128, -49.3707842 -26.9191724, -49.3686508 -26.9199884, -49.3677649 -26.9202826)",,
730421756,True,2,SC-110,Avenida Presidente Kennedy,primary,False,230.171,"LINESTRING (-49.3660611 -26.9199653, -49.3670864 -26.9195486, -49.367309 -26.9195405, -49.3674379 -26.9196119, -49.3676768 -26.920102, -49.3677649 -26.9202826)",,
346643766,False,,,Rua Angelo Furlani,residential,False,70.928,"LINESTRING (-49.369591 -26.9224956, -49.3689269 -26.9227328)",,
346643766,False,,,Rua Angelo Furlani,residential,True,70.928,"LINESTRING (-49.3689269 -26.9227328, -49.369591 -26.9224956)",,
296093152,True,2,SC-110,Avenida Presidente Kennedy,primary,False,71.809,"LINESTRING (-49.3689269 -26.9227328, -49.3691706 -26.9232466, -49.369209 -26.9233276)",,
346643767,False,,,Rua Helena Scoz,residential,False,41.841,"LINESTRING (-49.3689724 -26.9215322, -49.3691239 -26.9218834)",,
51396831,False,2,,Rua 14 de Março,residential,True,54.785,"LINESTRING (-49.3691239 -26.9218834, -49.3686196 -26.9220848)",,
346643767,False,,,Rua Helena Scoz,residential,True,41.841,"LINESTRING (-49.3691239 -26.9218834, -49.3689724 -26.9215322)",,
347009960,False,,,Rua Pacífico Beninca,residential,False,85.256,"LINESTRING (-49.3708638 -26.9248983, -49.3700168 -26.9250308)",,
347009960,False,,,Rua Pacífico Beninca,residential,True,85.256,"LINESTRING (-49.3700168 -26.9250308, -49.3708638 -26.9248983)",,
296093152,True,2,SC-110,Avenida Presidente Kennedy,primary,False,32.192,"LINESTRING (-49.3700168 -26.9250308, -49.3700613 -26.9251224, -49.370146 -26.9252964)",,
347009987,False,,,Rua Antônio Venturi,residential,False,62.026,"LINESTRING (-49.3723406 -26.9273744, -49.372246 -26.926823)",,
347009987,False,,,Rua Antônio Venturi,residential,True,62.026,"LINESTRING (-49.372246 -26.926823, -49.3723406 -26.9273744)",,
343758427,False,2,,Rua Carlos Moser,residential,False,131.734,"LINESTRING (-49.372246 -26.926823, -49.3715245 -26.9269217, -49.3710189 -26.9269909, -49.3709326 -26.9270027)",,
343760458,False,,,Rua Prefeito Estácio Pisetta,residential,True,88.162,"LINESTRING (-49.3689442 -26.9276061, -49.3697746 -26.9273224)",,
343760462,False,,,Rua 7 de Setembro,residential,True,94.832,"LINESTRING (-49.3689442 -26.9276061, -49.3687355 -26.9267738)",,
"[343760458, 343760460]",False,,,"['Rua Prefeito Estácio Pisetta', 'Rua 1 de Maio']",residential,"[False, True]",229.67700000000002,"LINESTRING (-49.3689442 -26.9276061, -49.3676702 -26.9280398, -49.3672142 -26.9272937)",,
343760459,False,,,Rua Santa Catarina,residential,False,161.521,"LINESTRING (-49.3687355 -26.9267738, -49.3672142 -26.9272937)",,
343760459,False,,,Rua Santa Catarina,residential,True,87.465,"LINESTRING (-49.3687355 -26.9267738, -49.3695584 -26.9264902)",,
343760462,False,,,Rua 7 de Setembro,residential,False,94.832,"LINESTRING (-49.3687355 -26.9267738, -49.3689442 -26.9276061)",,
"[343760462, 346321839]",False,,,Rua 7 de Setembro,residential,"[False, True]",239.46800000000002,"LINESTRING (-49.3687355 -26.9267738, -49.368566 -26.926098, -49.368027 -26.9247182)",,
343758427,False,2,,Rua Carlos Moser,residential,True,131.734,"LINESTRING (-49.3709326 -26.9270027, -49.3710189 -26.9269909, -49.3715245 -26.9269217, -49.372246 -26.926823)",,
724835114,False,2,,Rua Carlos Moser,residential,False,120.096,"LINESTRING (-49.3709326 -26.9270027, -49.3708775 -26.9270109, -49.3707477 -26.9270303, -49.3697378 -26.9271808)",,
724835115,False,,,Rua da Alvorada,residential,False,100.19,"LINESTRING (-49.370146 -26.9252964, -49.3711471 -26.9251733)",,
296093152,True,2,SC-110,Avenida Presidente Kennedy,primary,False,205.52100000000002,"LINESTRING (-49.370146 -26.9252964, -49.3707448 -26.9265036, -49.370919 -26.9269145, -49.3709326 -26.9270027)",,
582391874,False,2,SC-110,Rua Barão do Rio Branco,primary,False,43.927,"LINESTRING (-49.3658975 -26.9198862, -49.3657987 -26.9195011)",,
996360887,True,1,SC-110,Rua Barão do Rio Branco,primary,False,18.808,"LINESTRING (-49.3658975 -26.9198862, -49.3659351 -26.9199136, -49.3659991 -26.9199526, -49.3660611 -26.9199653)",,
1079652734,True,1,SC-110,Rua Barão do Rio Branco,primary,False,20.637999999999998,"LINESTRING (-49.3659605 -26.9201237, -49.3659793 -26.9200642, -49.3660135 -26.9200103, -49.3660611 -26.9199653)",,
1079652735,True,1,SC-110,Rua Barão do Rio Branco,primary,False,27.137,"LINESTRING (-49.3659605 -26.9201237, -49.3659066 -26.919921, -49.3658975 -26.9198862)",,
1080967810,False,,,,residential,True,27.889,"LINESTRING (-49.3728001 -26.9233252, -49.3730617 -26.923233)",,
1080967810,False,,,,residential,False,26.773,"LINESTRING (-49.3733128 -26.9231444, -49.3730617 -26.923233)",,
1080967810,False,,,,residential,False,27.889,"LINESTRING (-49.3730617 -26.923233, -49.3728001 -26.9233252)",,
1080967810,False,,,,residential,True,26.773,"LINESTRING (-49.3730617 -26.923233, -49.3733128 -26.9231444)",,
1080967811,False,,,,residential,True,35.302,"LINESTRING (-49.3730617 -26.923233, -49.3729359 -26.922936)",,
1080967811,False,,,,residential,False,35.302,"LINESTRING (-49.3729359 -26.922936, -49.3730617 -26.923233)",,
"[387337632, 346643764, 387337631]",False,2,,Rua Giácomo Furlani,residential,False,434.201,"LINESTRING (-49.3729359 -26.922936, -49.3725473 -26.9230798, -49.3723542 -26.9230512, -49.3722429 -26.9229519, -49.3719637 -26.9225302, -49.3718854 -26.922412, -49.371764 -26.9223711, -49.371628 -26.9224028, -49.3713989 -26.9224952, -49.370155 -26.922968, -49.369209 -26.9233276)",,yes
