osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry
338975613,Rua Afonso Fontes Mascarenhas,residential,False,False,39.271,,,"LINESTRING (-39.5307572 -17.0350333, -39.5303949 -17.0351021)"
394894410,Praça Castelo Branco,primary,False,False,15.152,BR-489;BA-489,30,"LINESTRING (-39.5307572 -17.0350333, -39.5308915 -17.0349877)"
394894407,Avenida Perimetral,primary,False,True,49.532,BR-489;BA-489,30,"LINESTRING (-39.5307572 -17.0350333, -39.5306714 -17.0351092, -39.530603 -17.0352092, -39.5304928 -17.0353957)"
338975617,Rua Getulio Vargas,residential,False,True,91.703,,,"LINESTRING (-39.5331605 -17.0315368, -39.5339986 -17.0317317)"
394894411,Avenida Antônio Carlos Magalhães,primary,True,False,57.321,BR-489;BA-489,30,"LINESTRING (-39.5331605 -17.0315368, -39.5330875 -17.031835, -39.5330412 -17.0320395)"
775158869,Avenida Brasil,tertiary,True,False,13.681,,,"LINESTRING (-39.5326051 -17.0345543, -39.5326018 -17.0346773)"
394907623,,primary,True,False,49.793,BR-489;BA-489,30,"LINESTRING (-39.5326051 -17.0345543, -39.5325369 -17.0345905, -39.5324698 -17.0346315, -39.5324289 -17.0346527, -39.5323545 -17.0346777, -39.5321721 -17.0347091)"
338975623,Rua Dom Pedro Segundo,residential,False,True,84.484,,,"LINESTRING (-39.5279516 -17.0296749, -39.5281117 -17.0304191)"
338975626,Rua Mato Grosso,residential,False,True,107.174,,,"LINESTRING (-39.5279516 -17.0296749, -39.5286691 -17.0303519)"
394907627,Rua José Bonifacio,residential,True,False,67.602,,,"LINESTRING (-39.534199 -17.0298294, -39.534706 -17.0301963)"
394894411,Avenida Antônio Carlos Magalhães,primary,True,False,110.419,BR-489;BA-489,30,"LINESTRING (-39.534199 -17.0298294, -39.5339302 -17.0302523, -39.5336403 -17.0306662)"
338975626,Rua Mato Grosso,residential,False,False,107.174,,,"LINESTRING (-39.5286691 -17.0303519, -39.5279516 -17.0296749)"
338975626,Rua Mato Grosso,residential,False,True,95.54400000000001,,,"LINESTRING (-39.5286691 -17.0303519, -39.5293061 -17.0308623, -39.5293577 -17.030904)"
338975631,Rua Paulo Sexto,residential,False,True,81.764,,,"LINESTRING (-39.5286691 -17.0303519, -39.5286965 -17.030564, -39.5287201 -17.0307046, -39.5288154 -17.0310727)"
338975623,Rua Dom Pedro Segundo,residential,False,False,84.484,,,"LINESTRING (-39.5281117 -17.0304191, -39.5279516 -17.0296749)"
338975623,Rua Dom Pedro Segundo,residential,False,True,91.567,,,"LINESTRING (-39.5281117 -17.0304191, -39.5283159 -17.0312191)"
404850513,Travessa Botafogo,residential,False,False,55.238,,,"LINESTRING (-39.5281117 -17.0304191, -39.5276126 -17.0305571)"
404850513,Travessa Botafogo,residential,False,False,54.033,,,"LINESTRING (-39.5276126 -17.0305571, -39.5271287 -17.0307056)"
404850513,Travessa Botafogo,residential,False,True,55.238,,,"LINESTRING (-39.5276126 -17.0305571, -39.5281117 -17.0304191)"
1222383849,Rua Amazonas,residential,False,True,94.728,,,"LINESTRING (-39.5276126 -17.0305571, -39.5278319 -17.0313828)"
338975625,Rua Almirante Barroso,residential,False,True,143.088,,,"LINESTRING (-39.5293758 -17.0309187, -39.5296624 -17.032176)"
338975626,Rua Mato Grosso,residential,False,False,2.525,,,"LINESTRING (-39.5293758 -17.0309187, -39.5293577 -17.030904)"
338975626,Rua Mato Grosso,residential,False,True,72.211,,,"LINESTRING (-39.5293758 -17.0309187, -39.5294443 -17.0309585, -39.5295341 -17.0309892, -39.5298453 -17.031088, -39.5299177 -17.0311123, -39.5299566 -17.031138, -39.5299754 -17.0311841)"
775896884,Rua Presidente Kennedy,residential,False,True,36.651,,,"LINESTRING (-39.5305251 -17.0309933, -39.5305958 -17.0313159)"
338975620,Rua Princessa Isabel,residential,True,False,100.745,,,"LINESTRING (-39.5299754 -17.0311841, -39.5300384 -17.0312585, -39.5302278 -17.0320483)"
338975626,Rua Mato Grosso,residential,False,False,72.211,,,"LINESTRING (-39.5299754 -17.0311841, -39.5299566 -17.031138, -39.5299177 -17.0311123, -39.5298453 -17.031088, -39.5295341 -17.0309892, -39.5294443 -17.0309585, -39.5293758 -17.0309187)"
404850508,Travessa Flamengo,residential,False,False,54.339,,,"LINESTRING (-39.5278319 -17.0313828, -39.528324 -17.0312508)"
404850508,Travessa Flamengo,residential,False,True,56.14,,,"LINESTRING (-39.5278319 -17.0313828, -39.5273217 -17.0315129)"
1222383849,Rua Amazonas,residential,False,False,94.728,,,"LINESTRING (-39.5278319 -17.0313828, -39.5276126 -17.0305571)"
1222383849,Rua Amazonas,residential,False,True,129.389,,,"LINESTRING (-39.5278319 -17.0313828, -39.5281079 -17.0325161)"
866429735,Praça das Nações Unidas,primary,True,False,40.244,,,"LINESTRING (-39.5327888 -17.0314684, -39.5331605 -17.0315368)"
762148213,Praça Nações Unidas,primary,True,False,99.021,,,"LINESTRING (-39.5327888 -17.0314684, -39.5328762 -17.0308815, -39.5328896 -17.0307918, -39.5329097 -17.0307212, -39.5329695 -17.0306001)"
