osmid,oneway,highway,reversed,length,name,geometry
290038897,True,tertiary,False,9.22,,"LINESTRING (-45.0317342 -3.1043043, -45.0318124 -3.1042764)"
290040128,True,tertiary,False,84.554,Avenida Major Heraclito da Silva,"LINESTRING (-45.0317342 -3.1043043, -45.0317013 -3.1035446)"
760193835,False,unclassified,False,12.05,,"LINESTRING (-45.0315783 -3.0993342, -45.0316865 -3.0993426)"
290040128,True,tertiary,False,166.26,Avenida Major Heraclito da Silva,"LINESTRING (-45.0315783 -3.0993342, -45.0315606 -3.098554, -45.0315576 -3.0978392)"
1225542893,False,residential,True,178.811,Rua Lorival Nunes,"LINESTRING (-45.0315783 -3.0993342, -45.0309674 -3.0993276, -45.0307314 -3.0993021, -45.0299847 -3.0991498)"
290040273,True,tertiary,False,6.015,Avenida Major Heraclito da Silva,"LINESTRING (-45.0318124 -3.1042764, -45.0318197 -3.10433)"
824107761,True,tertiary,False,7.756,,"LINESTRING (-45.0318124 -3.1042764, -45.0318821 -3.104281)"
290040273,True,tertiary,False,49.518,Avenida Major Heraclito da Silva,"LINESTRING (-45.0316865 -3.0993426, -45.0317082 -3.0997874)"
760193835,False,unclassified,True,12.05,,"LINESTRING (-45.0316865 -3.0993426, -45.0315783 -3.0993342)"
760193836,False,residential,False,125.461,,"LINESTRING (-45.0316865 -3.0993426, -45.0328151 -3.0993978)"
290041856,False,residential,False,52.329,Travessa Manoel da Costa Serra,"LINESTRING (-45.0348915 -3.1022737, -45.0346513 -3.1018688)"
679145527,False,tertiary,False,106.381,,"LINESTRING (-45.0348915 -3.1022737, -45.0356546 -3.1016952)"
679145527,False,tertiary,True,177.531,,"LINESTRING (-45.0348915 -3.1022737, -45.0336242 -3.1032472)"
679145527,False,tertiary,False,70.401,,"LINESTRING (-45.0331266 -3.1036396, -45.0336242 -3.1032472)"
679145527,False,tertiary,True,16.352,,"LINESTRING (-45.0331266 -3.1036396, -45.0330099 -3.1037293)"
290041854,False,residential,True,289.33000000000004,,"LINESTRING (-45.0331266 -3.1036396, -45.0336644 -3.10436, -45.034166 -3.1051689, -45.0342532 -3.1053389, -45.0342853 -3.1054635, -45.034292 -3.105592, -45.0342827 -3.1057527, -45.0342679 -3.1058947)"
290040273,True,tertiary,False,75.391,Avenida Major Heraclito da Silva,"LINESTRING (-45.0316661 -3.0978409, -45.031669 -3.0985189)"
290040474,False,residential,False,12.049,Rua Juarez Silva Costa,"LINESTRING (-45.0316661 -3.0978409, -45.0315576 -3.0978392)"
290040474,False,residential,True,131.942,Rua Juarez Silva Costa,"LINESTRING (-45.0316661 -3.0978409, -45.0328544 -3.0978478)"
290040474,False,residential,True,12.049,Rua Juarez Silva Costa,"LINESTRING (-45.0315576 -3.0978392, -45.0316661 -3.0978409)"
1225542893,False,residential,True,55.737,Rua Lorival Nunes,"LINESTRING (-45.0299847 -3.0991498, -45.0294869 -3.0990852)"
1225542893,False,residential,False,178.811,Rua Lorival Nunes,"LINESTRING (-45.0299847 -3.0991498, -45.0307314 -3.0993021, -45.0309674 -3.0993276, -45.0315783 -3.0993342)"
290040128,True,tertiary,False,52.88,Avenida Major Heraclito da Silva,"LINESTRING (-45.0316312 -3.1002671, -45.0316043 -3.0997923)"
"[824067594, 290040957]",False,residential,True,154.43,Rua José Pedro da Silva,"LINESTRING (-45.0316312 -3.1002671, -45.0310271 -3.1002721, -45.0310115 -3.1002793, -45.0309975 -3.1002909, -45.0309894 -3.1003036, -45.0309822 -3.1003319, -45.0309652 -3.1010377)"
290040273,True,tertiary,False,109.237,Avenida Major Heraclito da Silva,"LINESTRING (-45.0317465 -3.1010616, -45.0317596 -3.1020439)"
290040958,False,residential,False,8.278,Rua João Amaral Silva,"LINESTRING (-45.0317465 -3.1010616, -45.031672 -3.1010644)"
290041112,False,residential,True,126.901,Rua João Amaral Silva,"LINESTRING (-45.0317465 -3.1010616, -45.0328886 -3.1011049)"
290040128,True,tertiary,False,88.772,Avenida Major Heraclito da Silva,"LINESTRING (-45.031672 -3.1010644, -45.0316312 -3.1002671)"
290040958,False,residential,False,78.534,Rua João Amaral Silva,"LINESTRING (-45.031672 -3.1010644, -45.0309652 -3.1010377)"
290040958,False,residential,True,8.278,Rua João Amaral Silva,"LINESTRING (-45.031672 -3.1010644, -45.0317465 -3.1010616)"
290040958,False,residential,True,53.644,Rua João Amaral Silva,"LINESTRING (-45.0288403 -3.1009702, -45.029323 -3.1009907)"
290040959,False,residential,False,79.941,Rua Elpidio Serra,"LINESTRING (-45.030565 -3.10276, -45.0305783 -3.1020412)"
290040959,False,residential,True,94.09,Rua Elpidio Serra,"LINESTRING (-45.030565 -3.10276, -45.0305436 -3.1036059)"
290041023,False,residential,False,129.316,Rua Aureliano Gomes da Silva,"LINESTRING (-45.030565 -3.10276, -45.0317087 -3.1025403)"
290041023,False,residential,True,69.213,Rua Aureliano Gomes da Silva,"LINESTRING (-45.030565 -3.10276, -45.0299565 -3.1028951)"
290040958,False,residential,False,67.632,Rua João Amaral Silva,"LINESTRING (-45.0306123 -3.1010283, -45.0300039 -3.1009988)"
290040958,False,residential,True,39.197,Rua João Amaral Silva,"LINESTRING (-45.0306123 -3.1010283, -45.0309652 -3.1010377)"
290040959,False,residential,True,112.693,Rua Elpidio Serra,"LINESTRING (-45.0306123 -3.1010283, -45.0305783 -3.1020412)"
290040960,False,residential,False,94.245,Rua Viriato Mendonça Torres,"LINESTRING (-45.0299565 -3.1028951, -45.0299777 -3.1020478)"
