osmid,name,highway,oneway,reversed,length,geometry,ref,bridge
338977019,Rua Amélia de Freitas,residential,False,True,88.91600000000001,"LINESTRING (-43.0058903 -20.5741541, -43.006031 -20.5742106, -43.0061692 -20.5742291, -43.0062827 -20.5742244, -43.0064555 -20.5741967, -43.0067244 -20.5741554)",,
345342543,Rua 1 de janeiro,secondary,False,False,53.878,"LINESTRING (-43.0058903 -20.5741541, -43.0060454 -20.5739803, -43.0062304 -20.573789)",MG-445,
345342543,Rua 1 de janeiro,secondary,False,True,112.891,"LINESTRING (-43.0058903 -20.5741541, -43.0051709 -20.5746707, -43.0050335 -20.5747763)",MG-445,
345344230,,residential,False,False,26.851,"LINESTRING (-43.0050335 -20.5747763, -43.0052776 -20.5746983)",,
345342543,Rua 1 de janeiro,secondary,False,False,112.891,"LINESTRING (-43.0050335 -20.5747763, -43.0051709 -20.5746707, -43.0058903 -20.5741541)",MG-445,
"[345329083, 345342543]","['Rua 1 de janeiro', 'Rua Joarez de Souza Carmo']",secondary,False,True,119.22500000000001,"LINESTRING (-43.0050335 -20.5747763, -43.0049114 -20.574843, -43.0047606 -20.5748851, -43.0045714 -20.5749155, -43.0043444 -20.5749585, -43.0042039 -20.5750369, -43.004112 -20.5751338, -43.0040513 -20.5752318)",MG-445,
378163242,Praça Tiradentes,residential,False,True,14.581,"LINESTRING (-43.0063273 -20.5714408, -43.0061882 -20.5714561)",,
378163244,Praça Marechal Floriano,tertiary,False,False,20.656,"LINESTRING (-43.0063273 -20.5714408, -43.0065232 -20.5714703)",,
378163246,Praça Tiradentes,tertiary,False,True,81.465,"LINESTRING (-43.0063273 -20.5714408, -43.00607 -20.571785, -43.0058845 -20.5720448)",,
345329093,Praça Tiradentes,residential,False,False,101.216,"LINESTRING (-43.0058845 -20.5720448, -43.0049587 -20.5717668)",,
"[218211449, 218211450, 1218954354]",Rua dos Inconfidentes,tertiary,False,True,134.302,"LINESTRING (-43.0058845 -20.5720448, -43.0058602 -20.5722599, -43.0059942 -20.5728986, -43.00608 -20.5732296)",MG-445,yes
378163246,Praça Tiradentes,tertiary,False,False,81.465,"LINESTRING (-43.0058845 -20.5720448, -43.00607 -20.571785, -43.0063273 -20.5714408)",,
345356378,Rua dos Inconfidentes,tertiary,True,False,51.446,"LINESTRING (-43.00608 -20.5732296, -43.0061243 -20.5732741, -43.0061699 -20.5733407, -43.0062155 -20.5734512, -43.0062798 -20.5736464)",,
"[218211449, 1218954354, 218211450]",Rua dos Inconfidentes,tertiary,False,False,134.302,"LINESTRING (-43.00608 -20.5732296, -43.0059942 -20.5728986, -43.0058602 -20.5722599, -43.0058845 -20.5720448)",MG-445,yes
345329088,Rua dos Inconfidentes,tertiary,True,False,12.65,"LINESTRING (-43.0062304 -20.573789, -43.0061967 -20.5736797)",MG-445,
345342543,Rua 1 de janeiro,secondary,False,False,10.063,"LINESTRING (-43.0062304 -20.573789, -43.0063086 -20.5737358)",MG-445,
345342543,Rua 1 de janeiro,secondary,False,True,53.878,"LINESTRING (-43.0062304 -20.573789, -43.0060454 -20.5739803, -43.0058903 -20.5741541)",MG-445,
338977018,Rua General Dutra,residential,False,True,377.37100000000004,"LINESTRING (-43.0096012 -20.5749861, -43.0093235 -20.5747328, -43.0092084 -20.5746634, -43.0090619 -20.5745941, -43.0084893 -20.5743538, -43.0077359 -20.5740049, -43.007344 -20.5738778, -43.0065507 -20.5737327, -43.0063568 -20.5737207, -43.0063086 -20.5737358)",,
338977019,Rua Amélia de Freitas,residential,False,False,73.195,"LINESTRING (-43.0096012 -20.5749861, -43.0092047 -20.5748504, -43.008937 -20.5747706)",,
