osmid,name,highway,maxspeed,oneway,reversed,length,width,geometry
31135141,Avenida Bragança,residential,40,False,False,103.4,5,"LINESTRING (-46.9026397 -1.0768945, -46.9032558 -1.0769122, -46.9035693 -1.0769236)"
31135141,Avenida Bragança,residential,40,False,True,134.305,5,"LINESTRING (-46.9026397 -1.0768945, -46.9020651 -1.0768923, -46.9018253 -1.0769206, -46.9016781 -1.0769497, -46.9014448 -1.0770137)"
38693711,Avenida Nazaré,unclassified,,False,False,200.849,,"LINESTRING (-46.9026397 -1.0768945, -46.9026826 -1.0780744, -46.9027121 -1.0786993)"
38693711,Avenida Nazaré,unclassified,,False,False,37.08,,"LINESTRING (-46.9027095 -1.0791029, -46.9027483 -1.0794341)"
38693711,Avenida Nazaré,unclassified,,False,True,27.734,,"LINESTRING (-46.9027095 -1.0791029, -46.9027121 -1.0788535)"
239799959,Travessa Campo do Edilson,residential,40,False,False,91.962,3,"LINESTRING (-46.9027095 -1.0791029, -46.9018879 -1.0791988)"
31135141,Avenida Bragança,residential,40,False,False,96.645,5,"LINESTRING (-46.9039171 -1.0769281, -46.9047864 -1.0769269)"
31135141,Avenida Bragança,residential,40,False,True,38.67,5,"LINESTRING (-46.9039171 -1.0769281, -46.9035693 -1.0769236)"
132571145,Rua São Sebastião,residential,,False,False,208.892,3.5,"LINESTRING (-46.9039171 -1.0769281, -46.9039111 -1.0788067)"
132571145,Rua São Sebastião,residential,,False,True,46.679,3.5,"LINESTRING (-46.9039171 -1.0769281, -46.9038967 -1.0765088)"
31135141,Avenida Bragança,residential,40,False,False,149.476,5,"LINESTRING (-46.9047864 -1.0769269, -46.9061309 -1.0769288)"
31135141,Avenida Bragança,residential,40,False,True,96.645,5,"LINESTRING (-46.9047864 -1.0769269, -46.9039171 -1.0769281)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,False,114.387,,"LINESTRING (-46.9047864 -1.0769269, -46.9047846 -1.0758982)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,True,209.08799999999997,,"LINESTRING (-46.9047864 -1.0769269, -46.9047686 -1.0774244, -46.9047612 -1.0780486, -46.9047596 -1.0783538, -46.9047262 -1.0786011, -46.9046888 -1.0788012)"
31135141,Avenida Bragança,residential,40,False,False,42.605000000000004,5,"LINESTRING (-46.9069875 -1.0769423, -46.907182 -1.0769467, -46.9073706 -1.0769521)"
31135141,Avenida Bragança,residential,40,False,True,95.28399999999999,5,"LINESTRING (-46.9069875 -1.0769423, -46.9065006 -1.0769467, -46.9061309 -1.0769288)"
31135141,Avenida Bragança,residential,40,False,False,134.305,5,"LINESTRING (-46.9014448 -1.0770137, -46.9016781 -1.0769497, -46.9018253 -1.0769206, -46.9020651 -1.0768923, -46.9026397 -1.0768945)"
31135141,Avenida Bragança,residential,40,False,True,53.274,5,"LINESTRING (-46.9014448 -1.0770137, -46.9012825 -1.077074, -46.9010014 -1.077195)"
132571120,Rua Joselino Monteiro,residential,,False,True,96.60300000000001,3.5,"LINESTRING (-46.9014448 -1.0770137, -46.9015611 -1.0773338, -46.9016272 -1.0775971, -46.9016691 -1.0778504)"
239021966,Rua Nova,residential,40,False,True,101.541,3,"LINESTRING (-46.9073706 -1.0769521, -46.907312 -1.0778634)"
609596925,Rua Nova,residential,40,False,False,113.486,3,"LINESTRING (-46.9073706 -1.0769521, -46.9074435 -1.0759341)"
31135141,Avenida Bragança,residential,40,False,True,42.605000000000004,5,"LINESTRING (-46.9073706 -1.0769521, -46.907182 -1.0769467, -46.9069875 -1.0769423)"
38693711,Avenida Nazaré,unclassified,,False,False,17.146,,"LINESTRING (-46.9027121 -1.0786993, -46.9027121 -1.0788535)"
132571147,Travessa Sossego,residential,,False,True,59.401,3.5,"LINESTRING (-46.9027121 -1.0786993, -46.9021825 -1.07877)"
38693711,Avenida Nazaré,unclassified,,False,True,200.849,,"LINESTRING (-46.9027121 -1.0786993, -46.9026826 -1.0780744, -46.9026397 -1.0768945)"
132571145,Rua São Sebastião,residential,,False,True,208.892,3.5,"LINESTRING (-46.9039111 -1.0788067, -46.9039171 -1.0769281)"
132571149,Travessa Sossego,residential,,False,False,86.463,3.5,"LINESTRING (-46.9039111 -1.0788067, -46.9046888 -1.0788012)"
132571149,Travessa Sossego,residential,,False,True,133.401,3.5,"LINESTRING (-46.9039111 -1.0788067, -46.9027121 -1.0788535)"
132571149,Travessa Sossego,residential,,False,True,86.463,3.5,"LINESTRING (-46.9046888 -1.0788012, -46.9039111 -1.0788067)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,False,209.088,,"LINESTRING (-46.9046888 -1.0788012, -46.9047262 -1.0786011, -46.9047596 -1.0783538, -46.9047612 -1.0780486, -46.9047686 -1.0774244, -46.9047864 -1.0769269)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,True,244.294,,"LINESTRING (-46.9046888 -1.0788012, -46.9045616 -1.0792545, -46.9044408 -1.0797089, -46.904351 -1.0801635, -46.9043483 -1.0803378, -46.9043604 -1.0804732, -46.9043846 -1.0806224, -46.9045104 -1.0809288)"
132571120,Rua Joselino Monteiro,residential,,False,True,35.85,3.5,"LINESTRING (-46.9018362 -1.0788315, -46.9018869 -1.0791499)"
132571147,Travessa Sossego,residential,,False,False,39.103,3.5,"LINESTRING (-46.9018362 -1.0788315, -46.9021825 -1.07877)"
132571120,Rua Joselino Monteiro,residential,,False,False,110.688,3.5,"LINESTRING (-46.9018362 -1.0788315, -46.9017959 -1.0785391, -46.9016691 -1.0778504)"
"[132571147, 239799972]",Travessa Sossego,residential,40,False,True,155.983,"['3.5', '3']","LINESTRING (-46.9018362 -1.0788315, -46.9014679 -1.0789289, -46.9014515 -1.0789309, -46.9014357 -1.0789269, -46.901422 -1.0789158, -46.9014139 -1.0789004, -46.9012307 -1.0779641)"
38693711,Avenida Nazaré,unclassified,,False,False,27.734,,"LINESTRING (-46.9027121 -1.0788535, -46.9027095 -1.0791029)"
38693711,Avenida Nazaré,unclassified,,False,True,17.146,,"LINESTRING (-46.9027121 -1.0788535, -46.9027121 -1.0786993)"
132571149,Travessa Sossego,residential,,False,False,133.401,3.5,"LINESTRING (-46.9027121 -1.0788535, -46.9039111 -1.0788067)"
132571120,Rua Joselino Monteiro,residential,,False,False,36.394,3.5,"LINESTRING (-46.9019616 -1.0795177, -46.9018879 -1.0791988)"
132571120,Rua Joselino Monteiro,residential,,False,True,37.436,3.5,"LINESTRING (-46.9019616 -1.0795177, -46.9020599 -1.0798397)"
239799958,,residential,40,False,True,87.954,3,"LINESTRING (-46.9019616 -1.0795177, -46.9027483 -1.0794341)"
239021942,Travessa Antônio Nogueira Galvão,residential,,False,False,165.006,3,"LINESTRING (-46.901168 -1.0735376, -46.9026518 -1.0735718)"
239021967,Rua José Olegário Pinheiro,residential,,False,True,112.516,3,"LINESTRING (-46.901168 -1.0735376, -46.9012722 -1.0745441)"
239021942,Travessa Antônio Nogueira Galvão,residential,,False,True,165.006,3,"LINESTRING (-46.9026518 -1.0735718, -46.901168 -1.0735376)"
239021943,Travessa Antônio Nogueira Galvão,unclassified,40,False,False,68.977,3,"LINESTRING (-46.9026518 -1.0735718, -46.9032601 -1.0736939)"
239021950,Avenida Nazaré,unclassified,,False,False,21.476,4,"LINESTRING (-46.9026518 -1.0735718, -46.9026558 -1.0737649)"
23858271,Travessa Antônio Nogueira Galvão,unclassified,40,False,True,67.646,3,"LINESTRING (-46.9026558 -1.0737649, -46.9032601 -1.0736939)"
239021950,Avenida Nazaré,unclassified,,False,False,84.832,4,"LINESTRING (-46.9026558 -1.0737649, -46.9026518 -1.0745278)"
239021950,Avenida Nazaré,unclassified,,False,True,21.476,4,"LINESTRING (-46.9026558 -1.0737649, -46.9026518 -1.0735718)"
23858271,Travessa Antônio Nogueira Galvão,unclassified,40,False,False,67.646,3,"LINESTRING (-46.9032601 -1.0736939, -46.9026558 -1.0737649)"
239021943,Travessa Antônio Nogueira Galvão,unclassified,40,False,True,68.977,3,"LINESTRING (-46.9032601 -1.0736939, -46.9026518 -1.0735718)"
23858271,Travessa Antônio Nogueira Galvão,unclassified,40,False,True,42.783,3,"LINESTRING (-46.9032601 -1.0736939, -46.9034538 -1.0737112, -46.9036439 -1.0737211)"
239021972,Avenida Mario Nogueira,residential,40,True,False,30.199,,"LINESTRING (-46.9058462 -1.0745713, -46.9061171 -1.0745913)"
739718278,Rua Santa Maria,residential,40,False,False,16.646,,"LINESTRING (-46.9058462 -1.0745713, -46.9058465 -1.074721)"
739718278,Rua Santa Maria,residential,40,False,True,98.53200000000001,,"LINESTRING (-46.9058462 -1.0745713, -46.9058438 -1.0740592, -46.9058469 -1.0736852)"
239021967,Rua José Olegário Pinheiro,residential,,False,False,112.516,3,"LINESTRING (-46.9012722 -1.0745441, -46.901168 -1.0735376)"
239021967,Rua José Olegário Pinheiro,residential,,False,True,18.715,3,"LINESTRING (-46.9012722 -1.0745441, -46.9012733 -1.0747124)"
239021972,Avenida Mario Nogueira,residential,40,True,False,153.388,,"LINESTRING (-46.9012722 -1.0745441, -46.9026518 -1.0745278)"
239021950,Avenida Nazaré,unclassified,,False,False,21.336,4,"LINESTRING (-46.9026518 -1.0745278, -46.9026464 -1.0747196)"
239021950,Avenida Nazaré,unclassified,,False,True,84.832,4,"LINESTRING (-46.9026518 -1.0745278, -46.9026558 -1.0737649)"
239021972,Avenida Mario Nogueira,residential,40,True,False,111.698,,"LINESTRING (-46.9026518 -1.0745278, -46.9036565 -1.0745257)"
239021931,Rua Alfredo,residential,,False,False,242.05999999999995,3,"LINESTRING (-46.8997417 -1.0747155, -46.8997444 -1.0753172, -46.8997548 -1.0758129, -46.8997624 -1.0762249, -46.899761 -1.0764537, -46.8997502 -1.076556, -46.8997172 -1.0766276, -46.8996769 -1.0766719, -46.8995063 -1.0767703)"
239021964,,residential,,True,False,170.277,,"LINESTRING (-46.9012733 -1.0747124, -46.8997417 -1.0747155)"
239021967,Rua José Olegário Pinheiro,residential,,False,False,18.715,3,"LINESTRING (-46.9012733 -1.0747124, -46.9012722 -1.0745441)"
38693710,Avenida Mario Nogueira,residential,,True,False,29.298,,"LINESTRING (-46.9061072 -1.0747595, -46.9058465 -1.074721)"
239021963,Rua Santa Maria,residential,40,False,False,116.605,3,"LINESTRING (-46.9061072 -1.0747595, -46.9061251 -1.075808)"
239021963,Rua Santa Maria,residential,40,False,True,18.735,3,"LINESTRING (-46.9061072 -1.0747595, -46.9061171 -1.0745913)"
38693710,Avenida Mario Nogueira,residential,,True,False,159.444,,"LINESTRING (-46.9075305 -1.0749357, -46.9061072 -1.0747595)"
609596925,Rua Nova,residential,40,False,True,95.25,3,"LINESTRING (-46.9075305 -1.0749357, -46.9074612 -1.0757895)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,False,122.826,,"LINESTRING (-46.9047822 -1.0758043, -46.9047794 -1.0746997)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,True,10.445,,"LINESTRING (-46.9047822 -1.0758043, -46.9047846 -1.0758982)"
239021958,Rua Levindo Reis,residential,40,True,False,149.298,3,"LINESTRING (-46.9047822 -1.0758043, -46.9061251 -1.075808)"
38693711,Avenida Nazaré,unclassified,,False,False,10.423,,"LINESTRING (-46.9026384 -1.075795, -46.9026358 -1.0758887)"
38693711,Avenida Nazaré,unclassified,,False,True,119.583,,"LINESTRING (-46.9026384 -1.075795, -46.9026464 -1.0747196)"
239021957,Rua Levindo Reis,residential,40,True,False,107.174,3,"LINESTRING (-46.9026384 -1.075795, -46.9036023 -1.0757808)"
239021958,Rua Levindo Reis,residential,40,True,False,148.556,3,"LINESTRING (-46.9061251 -1.075808, -46.9074612 -1.0757895)"
239021963,Rua Santa Maria,residential,40,False,False,12.198,3,"LINESTRING (-46.9061251 -1.075808, -46.9061253 -1.0759177)"
239021963,Rua Santa Maria,residential,40,False,True,116.605,3,"LINESTRING (-46.9061251 -1.075808, -46.9061072 -1.0747595)"
609596925,Rua Nova,residential,40,False,False,95.25,3,"LINESTRING (-46.9074612 -1.0757895, -46.9075305 -1.0749357)"
609596925,Rua Nova,residential,40,False,True,16.199,3,"LINESTRING (-46.9074612 -1.0757895, -46.9074435 -1.0759341)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,False,10.445,,"LINESTRING (-46.9047846 -1.0758982, -46.9047822 -1.0758043)"
38693712,Avenida Hamilton João Pinheiro,residential,,False,True,114.387,,"LINESTRING (-46.9047846 -1.0758982, -46.9047864 -1.0769269)"
239021954,Rua Levindo Reis,residential,40,True,False,96.79599999999999,3,"LINESTRING (-46.9047846 -1.0758982, -46.9042484 -1.0758887, -46.9041289 -1.0758851, -46.9039141 -1.0758821)"
239021956,Rua Levindo Reis,residential,40,True,False,45.239,3,"LINESTRING (-46.9061253 -1.0759177, -46.9057184 -1.0759141)"
239021963,Rua Santa Maria,residential,40,False,False,112.431,3,"LINESTRING (-46.9061253 -1.0759177, -46.9061309 -1.0769288)"
239021963,Rua Santa Maria,residential,40,False,True,12.198,3,"LINESTRING (-46.9061253 -1.0759177, -46.9061251 -1.075808)"
239021956,Rua Levindo Reis,residential,40,True,False,146.563,3,"LINESTRING (-46.9074435 -1.0759341, -46.9061253 -1.0759177)"
609596925,Rua Nova,residential,40,False,False,16.199,3,"LINESTRING (-46.9074435 -1.0759341, -46.9074612 -1.0757895)"
609596925,Rua Nova,residential,40,False,True,113.486,3,"LINESTRING (-46.9074435 -1.0759341, -46.9073706 -1.0769521)"
239021938,,residential,,False,True,126.824,3,"LINESTRING (-46.8990173 -1.0767689, -46.8990362 -1.0779093)"
609596927,Rua José Olegário Pinheiro,residential,,False,True,54.365,3,"LINESTRING (-46.8990173 -1.0767689, -46.8995063 -1.0767703)"
239021947,Rua Alfredo,residential,,False,False,127.708,3,"LINESTRING (-46.8995063 -1.0767703, -46.899509 -1.0779188)"
609596927,Rua José Olegário Pinheiro,residential,,False,False,54.365,3,"LINESTRING (-46.8995063 -1.0767703, -46.8990173 -1.0767689)"
239021931,Rua Alfredo,residential,,False,True,242.06,3,"LINESTRING (-46.8995063 -1.0767703, -46.8996769 -1.0766719, -46.8997172 -1.0766276, -46.8997502 -1.076556, -46.899761 -1.0764537, -46.8997624 -1.0762249, -46.8997548 -1.0758129, -46.8997444 -1.0753172, -46.8997417 -1.0747155)"
31135141,Avenida Bragança,residential,40,False,True,149.476,5,"LINESTRING (-46.9061309 -1.0769288, -46.9047864 -1.0769269)"
239021963,Rua Santa Maria,residential,40,False,True,112.431,3,"LINESTRING (-46.9061309 -1.0769288, -46.9061253 -1.0759177)"
31135141,Avenida Bragança,residential,40,False,False,95.28399999999999,5,"LINESTRING (-46.9061309 -1.0769288, -46.9065006 -1.0769467, -46.9069875 -1.0769423)"
239021966,Rua Nova,residential,40,False,False,101.541,3,"LINESTRING (-46.907312 -1.0778634, -46.9073706 -1.0769521)"
239021938,,residential,,False,False,126.824,3,"LINESTRING (-46.8990362 -1.0779093, -46.8990173 -1.0767689)"
239021929,Rua Benedito de Oliveira,residential,,False,True,52.58,3,"LINESTRING (-46.8990362 -1.0779093, -46.8991865 -1.0779093, -46.899509 -1.0779188)"
239021929,Rua Benedito de Oliveira,residential,,False,True,40.969,3,"LINESTRING (-46.899509 -1.0779188, -46.8998775 -1.077921)"
239021947,Rua Alfredo,residential,,False,True,127.708,3,"LINESTRING (-46.899509 -1.0779188, -46.8995063 -1.0767703)"
239021929,Rua Benedito de Oliveira,residential,,False,False,52.58,3,"LINESTRING (-46.899509 -1.0779188, -46.8991865 -1.0779093, -46.8990362 -1.0779093)"
38693710,Avenida Mario Nogueira,residential,,True,False,32.957,,"LINESTRING (-46.9039176 -1.0747112, -46.9036213 -1.0747022)"
132571145,Rua São Sebastião,residential,,False,False,119.735,3.5,"LINESTRING (-46.9039176 -1.0747112, -46.9039154 -1.075788)"
132571145,Rua São Sebastião,residential,,False,True,119.735,3.5,"LINESTRING (-46.9039154 -1.075788, -46.9039176 -1.0747112)"
239021957,Rua Levindo Reis,residential,40,True,False,96.384,3,"LINESTRING (-46.9039154 -1.075788, -46.9047822 -1.0758043)"
132571145,Rua São Sebastião,residential,,False,False,10.469999999999999,3.5,"LINESTRING (-46.9039154 -1.075788, -46.9039164 -1.0758245, -46.9039141 -1.0758821)"
132571145,Rua São Sebastião,residential,,False,False,69.713,3.5,"LINESTRING (-46.9039141 -1.0758821, -46.9038967 -1.0765088)"
132571145,Rua São Sebastião,residential,,False,True,10.469999999999999,3.5,"LINESTRING (-46.9039141 -1.0758821, -46.9039164 -1.0758245, -46.9039154 -1.075788)"
739718206,Rua Levinho Reis,residential,40,True,False,34.873,3,"LINESTRING (-46.9039141 -1.0758821, -46.9037601 -1.0758736, -46.9036007 -1.0758772)"
239799961,,residential,40,False,False,50.352,3,"LINESTRING (-46.9016691 -1.0778504, -46.9012307 -1.0779641)"
132571120,Rua Joselino Monteiro,residential,,False,False,96.603,3.5,"LINESTRING (-46.9016691 -1.0778504, -46.9016272 -1.0775971, -46.9015611 -1.0773338, -46.9014448 -1.0770137)"
132571120,Rua Joselino Monteiro,residential,,False,True,110.688,3.5,"LINESTRING (-46.9016691 -1.0778504, -46.9017959 -1.0785391, -46.9018362 -1.0788315)"
239799961,,residential,40,False,True,50.352,3,"LINESTRING (-46.9012307 -1.0779641, -46.9016691 -1.0778504)"
"[132571147, 239799972]",Travessa Sossego,residential,40,False,False,155.983,"['3.5', '3']","LINESTRING (-46.9012307 -1.0779641, -46.9014139 -1.0789004, -46.901422 -1.0789158, -46.9014357 -1.0789269, -46.9014515 -1.0789309, -46.9014679 -1.0789289, -46.9018362 -1.0788315)"
239799972,,residential,40,False,True,89.47800000000001,3,"LINESTRING (-46.9012307 -1.0779641, -46.9011468 -1.0775915, -46.9010847 -1.0773935, -46.9010014 -1.077195)"
239799953,Rua Benedito Padilha,residential,40,False,False,98.158,3,"LINESTRING (-46.9020536 -1.0778967, -46.9021825 -1.07877)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,False,88.651,3,"LINESTRING (-46.8986805 -1.0787019, -46.8991217 -1.079366)"
31135141,Avenida Bragança,residential,40,False,False,158.9,5,"LINESTRING (-46.8986805 -1.0787019, -46.8991617 -1.0783876, -46.8998775 -1.077921)"
132571147,Travessa Sossego,residential,,False,False,59.401,3.5,"LINESTRING (-46.9021825 -1.07877, -46.9027121 -1.0786993)"
132571147,Travessa Sossego,residential,,False,True,39.103,3.5,"LINESTRING (-46.9021825 -1.07877, -46.9018362 -1.0788315)"
239799953,Rua Benedito Padilha,residential,40,False,True,98.158,3,"LINESTRING (-46.9021825 -1.07877, -46.9020536 -1.0778967)"
132571120,Rua Joselino Monteiro,residential,,False,False,35.85,3.5,"LINESTRING (-46.9018869 -1.0791499, -46.9018362 -1.0788315)"
132571120,Rua Joselino Monteiro,residential,,False,True,5.439,3.5,"LINESTRING (-46.9018869 -1.0791499, -46.9018879 -1.0791988)"
239799965,Travessa Campo do Edilson,residential,40,False,False,53.22,3,"LINESTRING (-46.9018869 -1.0791499, -46.9014159 -1.0792354)"
132571120,Rua Joselino Monteiro,residential,,False,False,5.439,3.5,"LINESTRING (-46.9018879 -1.0791988, -46.9018869 -1.0791499)"
132571120,Rua Joselino Monteiro,residential,,False,True,36.394,3.5,"LINESTRING (-46.9018879 -1.0791988, -46.9019616 -1.0795177)"
239799959,Travessa Campo do Edilson,residential,40,False,True,91.962,3,"LINESTRING (-46.9018879 -1.0791988, -46.9027095 -1.0791029)"
239799965,Travessa Campo do Edilson,residential,40,False,True,53.22,3,"LINESTRING (-46.9014159 -1.0792354, -46.9018869 -1.0791499)"
239799971,Rua Eugênio Nascimento Barros,residential,40,False,False,62.952,3,"LINESTRING (-46.9014159 -1.0792354, -46.9015017 -1.079795)"
239799965,Travessa Campo do Edilson,residential,40,False,False,240.163,3,"LINESTRING (-46.9014159 -1.0792354, -46.9011256 -1.0792875, -46.9003545 -1.0794213, -46.8992932 -1.0796352)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,False,35.49,3,"LINESTRING (-46.8991217 -1.079366, -46.8992932 -1.0796352)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,True,88.651,3,"LINESTRING (-46.8991217 -1.079366, -46.8986805 -1.0787019)"
38693711,Avenida Nazaré,unclassified,,False,False,34.299,,"LINESTRING (-46.9027483 -1.0794341, -46.9027872 -1.0797401)"
38693711,Avenida Nazaré,unclassified,,False,True,37.08,,"LINESTRING (-46.9027483 -1.0794341, -46.9027095 -1.0791029)"
239799958,,residential,40,False,False,87.954,3,"LINESTRING (-46.9027483 -1.0794341, -46.9019616 -1.0795177)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,False,34.991,3,"LINESTRING (-46.8992932 -1.0796352, -46.8994277 -1.0799197)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,True,35.49,3,"LINESTRING (-46.8992932 -1.0796352, -46.8991217 -1.079366)"
239799965,Travessa Campo do Edilson,residential,40,False,True,240.16299999999998,3,"LINESTRING (-46.8992932 -1.0796352, -46.9003545 -1.0794213, -46.9011256 -1.0792875, -46.9014159 -1.0792354)"
38693711,Avenida Nazaré,unclassified,,False,False,40.608,,"LINESTRING (-46.9027872 -1.0797401, -46.9028462 -1.0801005)"
38693711,Avenida Nazaré,unclassified,,False,True,34.299,,"LINESTRING (-46.9027872 -1.0797401, -46.9027483 -1.0794341)"
239799956,,residential,40,False,False,81.613,3,"LINESTRING (-46.9027872 -1.0797401, -46.9020599 -1.0798397)"
239799964,Rua Wilson Figueiredo,residential,40,False,False,100.96,3,"LINESTRING (-46.9015017 -1.079795, -46.9006224 -1.0800219)"
239799971,Rua Eugênio Nascimento Barros,residential,40,False,False,55.741,3,"LINESTRING (-46.9015017 -1.079795, -46.9015616 -1.0802927)"
239799971,Rua Eugênio Nascimento Barros,residential,40,False,True,62.952,3,"LINESTRING (-46.9015017 -1.079795, -46.9014159 -1.0792354)"
132571120,Rua Joselino Monteiro,residential,,False,False,37.436,3.5,"LINESTRING (-46.9020599 -1.0798397, -46.9019616 -1.0795177)"
132571120,Rua Joselino Monteiro,residential,,False,True,41.387,3.5,"LINESTRING (-46.9020599 -1.0798397, -46.9021803 -1.0801919)"
239799956,,residential,40,False,True,81.613,3,"LINESTRING (-46.9020599 -1.0798397, -46.9027872 -1.0797401)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,False,33.021,3,"LINESTRING (-46.8994277 -1.0799197, -46.8996048 -1.0801581)"
239799980,Travessa Benedita Rosa Melo,residential,40,False,True,34.991,3,"LINESTRING (-46.8994277 -1.0799197, -46.8992932 -1.0796352)"
239799964,Rua Wilson Figueiredo,residential,40,False,True,100.96,3,"LINESTRING (-46.9006224 -1.0800219, -46.9015017 -1.079795)"
239799964,Rua Wilson Figueiredo,residential,40,False,False,76.821,3,"LINESTRING (-46.9006224 -1.0800219, -46.9000024 -1.0801467, -46.8999448 -1.0801572)"
38693711,Avenida Nazaré,unclassified,,False,True,40.608,,"LINESTRING (-46.9028462 -1.0801005, -46.9027872 -1.0797401)"
