osmid,oneway,name,highway,reversed,length,bridge,geometry,access
186304419,False,Rua Dez,residential,False,4.424,,"LINESTRING (-42.9742821 -22.5293241, -42.9742417 -22.5293103)",
186304419,False,Rua Dez,residential,True,27.279,,"LINESTRING (-42.9742821 -22.5293241, -42.9745234 -22.5294266)",
227244996,False,,residential,True,36.028,,"LINESTRING (-42.9742821 -22.5293241, -42.97443 -22.5290303)",
186304399,False,Rua Achiles de Souza Gonçalves,residential,True,33.07,,"LINESTRING (-42.9742797 -22.5286129, -42.9745715 -22.5287386)",
227245048,False,,residential,True,72.054,,"LINESTRING (-42.9742797 -22.5286129, -42.974432 -22.5283114, -42.9745798 -22.5280272)",
186304401,False,Rua Antônio Faustino de Melo,residential,True,30.321,,"LINESTRING (-42.9745798 -22.5280272, -42.9748504 -22.5281362)",
227245048,False,,residential,False,72.054,,"LINESTRING (-42.9745798 -22.5280272, -42.974432 -22.5283114, -42.9742797 -22.5286129)",
227244933,False,Rua Onze,residential,True,133.49099999999999,,"LINESTRING (-42.9742134 -22.530035, -42.9748625 -22.530312, -42.9753895 -22.5305459)",
227245049,False,,residential,True,74.77,,"LINESTRING (-42.9742134 -22.530035, -42.9744012 -22.5296678, -42.9745234 -22.5294266)",
186304419,False,Rua Dez,residential,False,27.279,,"LINESTRING (-42.9745234 -22.5294266, -42.9742821 -22.5293241)",
186304419,False,Rua Dez,residential,True,133.223,,"LINESTRING (-42.9745234 -22.5294266, -42.9757017 -22.5299275)",
227245049,False,,residential,False,74.77,,"LINESTRING (-42.9745234 -22.5294266, -42.9744012 -22.5296678, -42.9742134 -22.530035)",
186304419,False,Rua Dez,residential,True,4.424,,"LINESTRING (-42.9742417 -22.5293103, -42.9742821 -22.5293241)",
186304428,False,Rua Comandante Barcelar,tertiary,False,22.111,,"LINESTRING (-42.9760507 -22.5227943, -42.9759541 -22.522972)",
301011409,False,,residential,True,113.542,,"LINESTRING (-42.9760507 -22.5227943, -42.9769747 -22.5233548)",
186304428,False,Rua Comandante Barcelar,tertiary,True,36.149,,"LINESTRING (-42.9760507 -22.5227943, -42.9760762 -22.5227051, -42.9760916 -22.522619, -42.9760963 -22.5224735)",
186304385,False,Rua Caramuru,residential,False,90.107,,"LINESTRING (-42.9765072 -22.5240405, -42.9769747 -22.5233548)",
186304385,False,Rua Caramuru,residential,True,105.314,,"LINESTRING (-42.9765072 -22.5240405, -42.9759186 -22.524816)",
227245099,False,Rua Belmiro Vivas,tertiary,True,84.636,,"LINESTRING (-42.9765072 -22.5240405, -42.977186 -22.524472)",
227245099,False,Rua Belmiro Vivas,tertiary,False,112.75,,"LINESTRING (-42.9765072 -22.5240405, -42.9758242 -22.5236263, -42.9755916 -22.5234812)",
227245099,False,Rua Belmiro Vivas,tertiary,False,84.636,,"LINESTRING (-42.977186 -22.524472, -42.9765072 -22.5240405)",
227245171,False,Avenida Itá,secondary,True,70.199,,"LINESTRING (-42.977186 -22.524472, -42.9775715 -22.5239507)",
227245171,False,Avenida Itá,secondary,False,140.393,,"LINESTRING (-42.977186 -22.524472, -42.9770364 -22.5246667, -42.9769908 -22.5247435, -42.9769854 -22.5248055, -42.9770055 -22.524886, -42.9774063 -22.5255855)",
186304428,False,Rua Comandante Barcelar,tertiary,False,36.149,,"LINESTRING (-42.9760963 -22.5224735, -42.9760916 -22.522619, -42.9760762 -22.5227051, -42.9760507 -22.5227943)",
186304428,False,Rua Comandante Barcelar,tertiary,True,28.933999999999997,,"LINESTRING (-42.9760963 -22.5224735, -42.9760965 -22.5223606, -42.9761049 -22.5222135)",
227245990,False,Rua Vereador Moacyr Pimentel,residential,True,64.45,,"LINESTRING (-42.9788026 -22.5251362, -42.9789445 -22.5257008)",
227245172,False,Rua Maximino José Pacheco,residential,False,59.156000000000006,,"LINESTRING (-42.9788026 -22.5251362, -42.978643 -22.5251845, -42.9785103 -22.5252304, -42.9784177 -22.5252923, -42.9783242 -22.525403)",
227245990,False,Rua Vereador Moacyr Pimentel,residential,False,149.66899999999998,,"LINESTRING (-42.9788026 -22.5251362, -42.9787865 -22.5250186, -42.9787865 -22.5249442, -42.9787808 -22.5248333, -42.9786999 -22.5244832, -42.978521 -22.5238194)",
227245182,False,Rua Valentim Schner,residential,True,82.728,,"LINESTRING (-42.9783242 -22.525403, -42.9779698 -22.5247349)",
227245172,False,Rua Maximino José Pacheco,residential,True,59.156,,"LINESTRING (-42.9783242 -22.525403, -42.9784177 -22.5252923, -42.9785103 -22.5252304, -42.978643 -22.5251845, -42.9788026 -22.5251362)",
227245173,True,Rua Maximino José Pacheco,residential,False,111.232,,"LINESTRING (-42.9783242 -22.525403, -42.9779336 -22.5260071, -42.9777687 -22.5262617)",
227245171,False,Avenida Itá,secondary,False,83.899,,"LINESTRING (-42.9774063 -22.5255855, -42.9777687 -22.5262617)",
227245174,False,Rua Itauna,residential,True,110.886,,"LINESTRING (-42.9774063 -22.5255855, -42.9779698 -22.5247349)",
227245171,False,Avenida Itá,secondary,True,140.39299999999997,,"LINESTRING (-42.9774063 -22.5255855, -42.9770055 -22.524886, -42.9769854 -22.5248055, -42.9769908 -22.5247435, -42.9770364 -22.5246667, -42.977186 -22.524472)",
227245174,False,Rua Itauna,residential,False,110.886,,"LINESTRING (-42.9779698 -22.5247349, -42.9774063 -22.5255855)",
227245182,False,Rua Valentim Schner,residential,False,82.728,,"LINESTRING (-42.9779698 -22.5247349, -42.9783242 -22.525403)",
227245182,False,Rua Valentim Schner,residential,True,36.216,,"LINESTRING (-42.9779698 -22.5247349, -42.977829 -22.5244363)",
227245175,False,Travessa Itauna,residential,False,98.78,,"LINESTRING (-42.977829 -22.5244363, -42.978521 -22.5238194)",
227245182,False,Rua Valentim Schner,residential,False,36.216,,"LINESTRING (-42.977829 -22.5244363, -42.9779698 -22.5247349)",
227245182,False,Rua Valentim Schner,residential,True,60.127,,"LINESTRING (-42.977829 -22.5244363, -42.977677 -22.5241512, -42.9775715 -22.5239507)",
227245175,False,Travessa Itauna,residential,True,98.78,,"LINESTRING (-42.978521 -22.5238194, -42.977829 -22.5244363)",
227245990,False,Rua Vereador Moacyr Pimentel,residential,False,99.279,,"LINESTRING (-42.978521 -22.5238194, -42.9782964 -22.522951)",
227245990,False,Rua Vereador Moacyr Pimentel,residential,True,149.669,,"LINESTRING (-42.978521 -22.5238194, -42.9786999 -22.5244832, -42.9787808 -22.5248333, -42.9787865 -22.5249442, -42.9787865 -22.5250186, -42.9788026 -22.5251362)",
227245171,False,Avenida Itá,secondary,False,70.199,,"LINESTRING (-42.9775715 -22.5239507, -42.977186 -22.524472)",
227245171,False,Avenida Itá,secondary,True,133.79600000000002,,"LINESTRING (-42.9775715 -22.5239507, -42.9777914 -22.5236422, -42.9780606 -22.5232741, -42.9782964 -22.522951)",
227245182,False,Rua Valentim Schner,residential,False,60.127,,"LINESTRING (-42.9775715 -22.5239507, -42.977677 -22.5241512, -42.977829 -22.5244363)",
227245302,False,Rua Riacho Branco,residential,False,71.211,,"LINESTRING (-42.9794135 -22.5274318, -42.9787412 -22.5275883)",
227245990,False,Rua Vereador Moacyr Pimentel,residential,False,198.421,,"LINESTRING (-42.9794135 -22.5274318, -42.9792042 -22.5266305, -42.9789445 -22.5257008)",
"[227246280, 227245990, 227245318]",False,Rua Vereador Moacyr Pimentel,residential,True,89.93900000000001,viaduct,"LINESTRING (-42.9794135 -22.5274318, -42.9795041 -22.5277516, -42.9795486 -22.5279583, -42.9796244 -22.5282165)",
754616591,False,Rua Claudionor Batista,secondary,False,50.561,,"LINESTRING (-42.9779442 -22.5286607, -42.9782056 -22.529046)",
227245308,False,,residential,True,109.517,,"LINESTRING (-42.9779442 -22.5286607, -42.97824 -22.5285808, -42.9789676 -22.5283842)",
"[754616592, 30595812, 754616591]",False,Rua Claudionor Batista,secondary,True,95.50200000000001,yes,"LINESTRING (-42.9779442 -22.5286607, -42.9778196 -22.5284726, -42.9776802 -22.5282758, -42.9774411 -22.5279385)",
227245308,False,,residential,False,69.99,,"LINESTRING (-42.9796244 -22.5282165, -42.9789676 -22.5283842)",
227246280,False,Rua Vereador Moacyr Pimentel,residential,True,139.598,,"LINESTRING (-42.9796244 -22.5282165, -42.9799355 -22.5294386)",
"[227246280, 227245990, 227245318]",False,Rua Vereador Moacyr Pimentel,residential,False,89.939,viaduct,"LINESTRING (-42.9796244 -22.5282165, -42.9795486 -22.5279583, -42.9795041 -22.5277516, -42.9794135 -22.5274318)",
227245990,False,Rua Vereador Moacyr Pimentel,residential,True,99.279,,"LINESTRING (-42.9782964 -22.522951, -42.978521 -22.5238194)",
227245171,False,Avenida Itá,secondary,False,133.796,,"LINESTRING (-42.9782964 -22.522951, -42.9780606 -22.5232741, -42.9777914 -22.5236422, -42.9775715 -22.5239507)",
227245171,False,Avenida Itá,secondary,True,14.807,,"LINESTRING (-42.9782964 -22.522951, -42.978354 -22.5228714, -42.9783762 -22.5228401)",
227248024,False,,residential,True,74.589,,"LINESTRING (-42.9743315 -22.5250596, -42.9749912 -22.52534)",
844156468,False,Rua Comandante Barcelar,residential,True,134.02100000000002,,"LINESTRING (-42.9743315 -22.5250596, -42.9745629 -22.5247709, -42.975107 -22.5240903)",
227244838,False,Rua Aliphia Kifuri,residential,False,69.16,,"LINESTRING (-42.975991 -22.5257866, -42.9757181 -22.5263552)",
"[227244838, 227244911]",False,"['Rua Quinze', 'Rua Aliphia Kifuri']",residential,True,89.28,,"LINESTRING (-42.975991 -22.5257866, -42.9760178 -22.5256866, -42.9760141 -22.5256398, -42.9757234 -22.5250446)",
227248024,False,,residential,False,114.06799999999998,,"LINESTRING (-42.975991 -22.5257866, -42.9753057 -22.52548, -42.9749912 -22.52534)",
740621093,False,Avenida Dedo de Deus,secondary,False,68.839,,"LINESTRING (-42.983912 -22.5287492, -42.9838515 -22.5286587, -42.9835575 -22.5282238)",
740621093,False,Avenida Dedo de Deus,secondary,False,16.542,,"LINESTRING (-42.9835575 -22.5282238, -42.9834794 -22.5280937)",
740621093,False,Avenida Dedo de Deus,secondary,True,68.839,,"LINESTRING (-42.9835575 -22.5282238, -42.9838515 -22.5286587, -42.983912 -22.5287492)",
301010993,False,Rua Central,residential,True,471.224,,"LINESTRING (-42.9806172 -22.5311096, -42.9831634 -22.5275843)",
