osmid,oneway,name,highway,reversed,length,geometry,ref,junction
114017534,False,Rua Sérgio da Silva Ramos,residential,False,67.56,"LINESTRING (-45.8821303 -23.3952459, -45.8814906 -23.3950895)",,
114017814,False,Rua Elias Idalgo C. Souza,residential,True,113.651,"LINESTRING (-45.8821303 -23.3952459, -45.8824334 -23.3942624)",,
114017534,False,Rua Sérgio da Silva Ramos,residential,True,126.903,"LINESTRING (-45.8821303 -23.3952459, -45.8824843 -23.3953, -45.8826104 -23.395308, -45.8827693 -23.3953019, -45.8833614 -23.3952176)",,
114017534,False,Rua Sérgio da Silva Ramos,residential,False,126.90300000000002,"LINESTRING (-45.8833614 -23.3952176, -45.8827693 -23.3953019, -45.8826104 -23.395308, -45.8824843 -23.3953, -45.8821303 -23.3952459)",,
114017882,False,Rua Benedito Manoel dos Santos,residential,False,144.121,"LINESTRING (-45.8833614 -23.3952176, -45.8831871 -23.3950366, -45.8826399 -23.3943701, -45.8825789 -23.3943221, -45.8824334 -23.3942624)",,
114017882,False,Rua Benedito Manoel dos Santos,residential,True,194.99,"LINESTRING (-45.8833614 -23.3952176, -45.8836994 -23.395476, -45.8837637 -23.3955277, -45.8838429 -23.3955634, -45.8844088 -23.3956533, -45.8845067 -23.3956834, -45.884557 -23.3957228, -45.8845905 -23.3957819, -45.8845912 -23.395841, -45.8843941 -23.3961776)",,
114017534,False,Rua Sérgio da Silva Ramos,residential,True,67.56,"LINESTRING (-45.8814906 -23.3950895, -45.8821303 -23.3952459)",,
114018193,False,Rua Nominato de Abreu,residential,False,120.125,"LINESTRING (-45.8814906 -23.3950895, -45.8819103 -23.3940802)",,
114018193,False,Rua Nominato de Abreu,residential,True,83.775,"LINESTRING (-45.8814906 -23.3950895, -45.8811171 -23.3957604)",,
114017882,False,Rua Benedito Manoel dos Santos,residential,True,49.704,"LINESTRING (-45.881453 -23.3939264, -45.8819103 -23.3940802)",,
727978950,False,Rua Benedito Manoel dos Santos,residential,False,54.119,"LINESTRING (-45.881453 -23.3939264, -45.8812304 -23.3939332, -45.8810594 -23.3939233, -45.8809239 -23.3939104)",,
727978951,False,Avenida Nove de Julho,residential,False,196.98800000000003,"LINESTRING (-45.881453 -23.3939264, -45.8812887 -23.3942163, -45.8811707 -23.3944944, -45.8809602 -23.3950489, -45.8809273 -23.3951849, -45.8809212 -23.3952538, -45.8809266 -23.3953486, -45.8809796 -23.3955997)",,
114018193,False,Rua Nominato de Abreu,residential,False,83.775,"LINESTRING (-45.8811171 -23.3957604, -45.8814906 -23.3950895)",,
727978952,False,Avenida Nove de Julho,residential,False,65.74600000000001,"LINESTRING (-45.8811171 -23.3957604, -45.8812746 -23.3959148, -45.8815855 -23.3961654)",,
727978952,False,Avenida Nove de Julho,residential,True,22.722,"LINESTRING (-45.8811171 -23.3957604, -45.8810547 -23.3956853, -45.8809796 -23.3955997)",,
156181547,True,Rua Independencia,secondary,False,23.848,"LINESTRING (-45.8861295 -23.3977549, -45.8863597 -23.397718)",SP-077,
727978922,False,Rua Coronel Barros Leite,tertiary,True,17.234,"LINESTRING (-45.8861295 -23.3977549, -45.8860087 -23.3976466)",,
727978923,False,Rua Independencia,residential,False,95.234,"LINESTRING (-45.8861295 -23.3977549, -45.8852145 -23.3979232)",,
860661176,False,Rua Coronel Barros Leite,secondary,False,27.525,"LINESTRING (-45.8861295 -23.3977549, -45.8863591 -23.3978848)",SP-077,
887584416,False,Rua Independencia,tertiary,True,30.439,"LINESTRING (-45.8880003 -23.3973728, -45.8882886 -23.3973026)",,
860661178,False,Rua Brigadeiro Aguiar,secondary,True,73.029,"LINESTRING (-45.8880003 -23.3973728, -45.8881069 -23.397014, -45.8882109 -23.3967456)",SP-077,
156181517,False,Rua Jarbas Pereira,residential,False,27.709,"LINESTRING (-45.8875148 -23.401555, -45.8873324 -23.4013704)",,
156181549,False,Rua Claudino de Souza,residential,False,118.166,"LINESTRING (-45.8875148 -23.401555, -45.8880921 -23.4006338)",,
400297652,True,Praça Rui Barbosa,secondary,False,42.089999999999996,"LINESTRING (-45.8867913 -23.3982442, -45.8868225 -23.3983113, -45.8868483 -23.3983734, -45.88691 -23.3985211, -45.8869409 -23.3985969)",SP-077,
727978927,False,Rua João de Paula Vieira,residential,False,83.79,"LINESTRING (-45.8848195 -23.3995647, -45.8856252 -23.3994196)",,
727978927,False,Rua João de Paula Vieira,residential,True,22.17,"LINESTRING (-45.8848195 -23.3995647, -45.8846066 -23.3996044)",,
400298884,False,Exp João Porto Mendes,residential,False,177.242,"LINESTRING (-45.8848195 -23.3995647, -45.8846764 -23.4006424, -45.8846462 -23.400675, -45.8846086 -23.4006923, -45.8845597 -23.4006929, -45.8841499 -23.4006258)",,
156181530,False,Rua João F dos Santos,residential,False,59.019,"LINESTRING (-45.8827294 -23.3987486, -45.8832961 -23.3986427)",,
727978939,False,Rua João Pessoa,residential,True,36.23,"LINESTRING (-45.8827294 -23.3987486, -45.8826289 -23.3984361)",,
727978942,False,Rua Hermenegildo Santos,residential,True,5.302,"LINESTRING (-45.8827294 -23.3987486, -45.8826868 -23.3987759)",,
156181558,False,Rua Benedito Alves Pereira,residential,False,73.521,"LINESTRING (-45.8884844 -23.3979389, -45.8882886 -23.3973026)",,
