osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,junction,access
157934959,False,Rua Alfredo Cruz,tertiary,,False,106.12899999999999,,"LINESTRING (-60.6744218 2.8244325, -60.6742709 2.8244995, -60.6740168 2.8245946, -60.6736741 2.8246997, -60.6735174 2.8247349)",,
157934959,False,Rua Alfredo Cruz,tertiary,,True,130.08100000000002,,"LINESTRING (-60.6744218 2.8244325, -60.6747054 2.8242831, -60.6748972 2.8241546, -60.6750581 2.8240347, -60.6751835 2.8239245, -60.6752936 2.8238073, -60.6753567 2.8237418)",,
154903726,True,Avenida Ville Roy,primary,50,False,143.869,2,"LINESTRING (-60.6753064 2.8181725, -60.676156 2.8171958)",,
157934956,True,Rua Cecília Brasil,tertiary,,False,16.093,,"LINESTRING (-60.6753064 2.8181725, -60.6752046 2.8180695)",,
365519547,False,Rua Cecília Brasil,tertiary,,True,127.281,,"LINESTRING (-60.6763473 2.8222871, -60.6763247 2.822339, -60.6760958 2.82283, -60.6758094 2.8232956)",,
704824065,False,Rua Ajuricaba,tertiary,,False,98.572,,"LINESTRING (-60.6753847 2.8165118, -60.6760489 2.8170998)",,
704824065,False,Rua Ajuricaba,tertiary,,True,12.054,,"LINESTRING (-60.6753847 2.8165118, -60.6753081 2.816435)",,
154903748,True,Avenida Glaycon de Paiva,secondary,50,False,152.264,,"LINESTRING (-60.6750486 2.8201751, -60.6762456 2.8196952, -60.6763208 2.8196647)",,
416683378,True,Rua Araújo Filho,tertiary,,False,109.25,,"LINESTRING (-60.6750486 2.8201751, -60.6750933 2.8203122, -60.6751835 2.8207057, -60.6752051 2.8210077, -60.6751928 2.821139)",,
392879710,False,Rua Alfredo Cruz,tertiary,,False,84.461,,"LINESTRING (-60.672669 2.8248236, -60.6723139 2.8248018, -60.671912 2.8247541)",,
392879710,False,Rua Alfredo Cruz,tertiary,,True,94.822,,"LINESTRING (-60.672669 2.8248236, -60.6728366 2.8248176, -60.6730525 2.8248002, -60.6735174 2.8247349)",,
91888133,True,Avenida Nossa Senhora da Consolata,secondary,,False,150.656,,"LINESTRING (-60.673659 2.8185077, -60.6745424 2.8174795)",,
91888086,True,Rua Araújo Filho,tertiary,,False,95.692,,"LINESTRING (-60.673659 2.8185077, -60.6737007 2.818543, -60.6743029 2.8190795)",,
157934961,False,Rua Barão do Rio Branco,tertiary,,False,20.751,,"LINESTRING (-60.6694477 2.824921, -60.6693122 2.8247925)",,
403081171,True,Avenida Ville Roy,primary,,False,143.068,,"LINESTRING (-60.6694477 2.824921, -60.6698288 2.8244663, -60.6702535 2.8239765, -60.6702818 2.8239406)",,
704201746,True,Rua Coronel Pinto,tertiary,40,False,10.126,,"LINESTRING (-60.6684163 2.8204555, -60.6683498 2.8203932)",,
154903698,True,Avenida Getúlio Vargas,secondary,,False,108.149,,"LINESTRING (-60.6684163 2.8204555, -60.6687201 2.8200873, -60.6690419 2.8197102)",,
154903803,True,,secondary,,False,10.421000000000001,,"LINESTRING (-60.6735286 2.8164766, -60.6734974 2.8164788, -60.6734683 2.8164904, -60.6734441 2.8165101)",roundabout,
154903803,True,,secondary,,False,9.508,,"LINESTRING (-60.6734441 2.8165101, -60.6734282 2.8165338, -60.6734195 2.8165609, -60.6734186 2.8165894)",roundabout,
154903752,True,Avenida Benjamin Constant,secondary,,False,142.192,,"LINESTRING (-60.6734186 2.8165894, -60.6725966 2.8175698)",,
154903803,True,,secondary,,False,15.477,,"LINESTRING (-60.6734186 2.8165894, -60.6734283 2.8166228, -60.6734487 2.8166511, -60.6734773 2.8166708, -60.673511 2.8166798)",roundabout,
154903803,True,,secondary,,False,10.337,,"LINESTRING (-60.673511 2.8166798, -60.6735425 2.8166777, -60.6735718 2.8166662, -60.6735952 2.8166474)",roundabout,
704824065,False,Rua Ajuricaba,tertiary,,False,15.982,,"LINESTRING (-60.6760489 2.8170998, -60.676156 2.8171958)",,
704824065,False,Rua Ajuricaba,tertiary,,True,98.572,,"LINESTRING (-60.6760489 2.8170998, -60.6753847 2.8165118)",,
335971375,True,Avenida Ville Roy,primary,50,False,142.89499999999998,2,"LINESTRING (-60.6760489 2.8170998, -60.6754578 2.8177807, -60.6752046 2.8180695)",,
91888086,True,Rua Araújo Filho,tertiary,,False,11.506,,"LINESTRING (-60.6725966 2.8175698, -60.6726805 2.8176305)",,
154903752,True,Avenida Benjamin Constant,secondary,,False,123.879,,"LINESTRING (-60.6725966 2.8175698, -60.6719774 2.8182471, -60.6718457 2.8183936)",,
467263830,True,Avenida Doutor Sylvio Lofêgo Botelho,secondary,,False,51.499,,"LINESTRING (-60.670725 2.8176403, -60.6706285 2.8171873)",,
730900604,True,Avenida Getúlio Vargas,secondary,,False,28.531,,"LINESTRING (-60.670725 2.8176403, -60.6705473 2.8178256)",,
751741264,True,Avenida Getúlio Vargas,secondary,,False,29.749,,"LINESTRING (-60.6707533 2.8177848, -60.6709266 2.8175808)",,
751741265,True,Avenida Doutor Sylvio Lofêgo Botelho,secondary,,False,16.372,,"LINESTRING (-60.6707533 2.8177848, -60.670725 2.8176403)",,
467263833,True,Avenida Getúlio Vargas,secondary,,False,18.714,,"LINESTRING (-60.6705473 2.8178256, -60.6704365 2.8179524)",,
730900605,True,Avenida Doutor Sylvio Lofêgo Botelho,secondary,,False,16.293,,"LINESTRING (-60.6705473 2.8178256, -60.6705879 2.8179664)",,designated
467263826,True,Avenida Getúlio Vargas,secondary,,False,27.298,,"LINESTRING (-60.6705879 2.8179664, -60.6707533 2.8177848)",,
467263823,True,Avenida Doutor Sylvio Lofêgo Botelho,secondary,,False,90.6,,"LINESTRING (-60.6705879 2.8179664, -60.6707186 2.8185952, -60.6707555 2.8187638)",,
154903793,True,Rua Cecília Brasil,tertiary,,False,98.554,,"LINESTRING (-60.6752046 2.8180695, -60.6745424 2.8174795)",,
335971375,True,Avenida Ville Roy,primary,50,False,150.512,2,"LINESTRING (-60.6752046 2.8180695, -60.6750721 2.8182015, -60.6743029 2.8190795)",,
35576000,True,Avenida Benjamin Constant,secondary,,False,129.406,,"LINESTRING (-60.6719055 2.8184995, -60.6720564 2.8183267, -60.6726805 2.8176305)",,
91888069,True,Avenida Getúlio Vargas,secondary,,False,77.256,,"LINESTRING (-60.6700156 2.8186167, -60.6704749 2.8180949)",,
225106323,True,Avenida Jaime Brasil,tertiary,,False,11.953,,"LINESTRING (-60.6700156 2.8186167, -60.6699365 2.8185438)",,
35576002,True,Avenida Doutor Sylvio Lofêgo Botelho,secondary,,False,43.515,,"LINESTRING (-60.6711379 2.8190303, -60.6710724 2.8189931, -60.6710248 2.818946, -60.6709839 2.8188647, -60.6709482 2.8187106)",,
395789814,True,Avenida Amazonas,primary,40,False,41.329,4,"LINESTRING (-60.6711379 2.8190303, -60.6709035 2.8190583, -60.6707723 2.8190943)",,
91888086,True,Rua Araújo Filho,tertiary,,False,19.317,,"LINESTRING (-60.6743029 2.8190795, -60.6744277 2.8192005)",,
335971375,True,Avenida Ville Roy,primary,50,False,149.218,2,"LINESTRING (-60.6743029 2.8190795, -60.6741921 2.8192179, -60.674144 2.819278, -60.6741103 2.81932, -60.6740536 2.8193964, -60.6740285 2.819424, -60.6734216 2.8200914)",,
730900603,True,,secondary,,False,24.238,,"LINESTRING (-60.6693057 2.8192658, -60.669268 2.8193052, -60.6692471 2.8193276, -60.6692298 2.8193419, -60.6692103 2.819351, -60.6691229 2.819368)",roundabout,
154903732,True,Avenida João Pereira de Melo,tertiary,,False,70.87,,"LINESTRING (-60.6691229 2.819368, -60.6684848 2.8193726)",,
730900603,True,,secondary,,False,22.829,,"LINESTRING (-60.6691229 2.819368, -60.6690533 2.8193859, -60.6689992 2.8194188, -60.6689695 2.8194825)",roundabout,
696248402,True,Avenida João Pereira de Melo,tertiary,,False,28.938,,"LINESTRING (-60.6687094 2.8194751, -60.6688264 2.8194737, -60.6688954 2.8194744, -60.6689695 2.8194825)",,
696249909,True,,secondary_link,,False,39.274,,"LINESTRING (-60.6687094 2.8194751, -60.6688245 2.8195502, -60.6688816 2.8196024, -60.6688977 2.8196342, -60.6689029 2.8196715, -60.6688969 2.8197365)",,
154903744,True,Avenida Glaycon de Paiva,secondary,,False,150.379,,"LINESTRING (-60.6762518 2.8195205, -60.6761876 2.8195451, -60.6749878 2.8200054)",,
157934956,True,Rua Cecília Brasil,tertiary,,False,113.481,,"LINESTRING (-60.6762518 2.8195205, -60.6760226 2.8190551, -60.6757585 2.8186281)",,
154903727,True,,secondary,,False,25.527,,"LINESTRING (-60.6689721 2.8195324, -60.6689949 2.8195803, -60.6690264 2.8196048, -60.6690619 2.8196183, -60.6691002 2.8196203, -60.6691506 2.8195869)",roundabout,
154903804,True,Avenida Getúlio Vargas,secondary,,False,24.669999999999998,,"LINESTRING (-60.6689721 2.8195324, -60.6689655 2.8195983, -60.6689401 2.8196728, -60.6688969 2.8197365)",,
154903804,True,Avenida Getúlio Vargas,secondary,,False,94.996,,"LINESTRING (-60.6688969 2.8197365, -60.6686503 2.820035, -60.6683498 2.8203932)",,
704201746,True,Rua Coronel Pinto,tertiary,40,False,118.581,,"LINESTRING (-60.6683498 2.8203932, -60.6679523 2.8200591, -60.667534 2.8197052)",,
154903794,True,Avenida Ville Roy,primary,,False,149.5,,"LINESTRING (-60.6710261 2.8228119, -60.6701343 2.823819)",,
704201746,True,Rua Coronel Pinto,tertiary,40,False,98.323,,"LINESTRING (-60.6710261 2.8228119, -60.6703723 2.8222157)",,
437298505,False,Rua Alfredo Cruz,tertiary,,False,98.065,,"LINESTRING (-60.6701343 2.823819, -60.6694819 2.8232247)",,
437298503,True,Avenida Ville Roy,primary,,False,141.613,,"LINESTRING (-60.6701343 2.823819, -60.6700958 2.8238631, -60.6696963 2.824339, -60.6693122 2.8247925)",,
157934961,False,Rua Barão do Rio Branco,tertiary,,False,98.188,,"LINESTRING (-60.6693122 2.8247925, -60.6686474 2.8242104)",,
157934961,False,Rua Barão do Rio Branco,tertiary,,True,20.751,,"LINESTRING (-60.6693122 2.8247925, -60.6694477 2.824921)",,
91888086,True,Rua Araújo Filho,tertiary,,False,12.651,,"LINESTRING (-60.6715572 2.8166555, -60.6716417 2.8167318)",,
157872146,True,Avenida Getúlio Vargas,secondary,,False,143.296,,"LINESTRING (-60.6715572 2.8166555, -60.6709092 2.8174224, -60.670725 2.8176403)",,
91888086,True,Rua Araújo Filho,tertiary,,False,141.173,,"LINESTRING (-60.6716417 2.8167318, -60.6721325 2.8171631, -60.6725966 2.8175698)",,
157940584,True,Avenida Bento Brasil,tertiary,,False,9.679,,"LINESTRING (-60.6679244 2.8167885, -60.6678649 2.8168521)",,
154913743,True,Avenida Jaime Brasil,tertiary,,False,150.521,,"LINESTRING (-60.6678649 2.8168521, -60.6688802 2.8177488)",,
154913731,True,Avenida Sebastião Diniz,tertiary,,False,11.073,,"LINESTRING (-60.6689496 2.8176773, -60.6688802 2.8177488)",,
158605328,True,Avenida Jaime Brasil,tertiary,,False,150.769,,"LINESTRING (-60.6689496 2.8176773, -60.6679244 2.8167885)",,
158605328,True,Avenida Jaime Brasil,tertiary,,False,10.221,,"LINESTRING (-60.6690195 2.8177371, -60.6689843 2.817707, -60.6689496 2.8176773)",,
154913743,True,Avenida Jaime Brasil,tertiary,,False,10.568,,"LINESTRING (-60.6688802 2.8177488, -60.6689518 2.8178114)",,
"[720038849, 154913731]",True,Avenida Sebastião Diniz,tertiary,,False,151.83100000000002,,"LINESTRING (-60.6688802 2.8177488, -60.668521 2.8181603, -60.6684757 2.8182117, -60.6684307 2.8182629, -60.6679819 2.8187781)",,
154913743,True,Avenida Jaime Brasil,tertiary,,False,136.224,,"LINESTRING (-60.6689518 2.8178114, -60.6698784 2.8186141)",,
720038848,True,Avenida Sebastião Diniz,tertiary,,False,11.171,,"LINESTRING (-60.6689518 2.8178114, -60.6690195 2.8177371)",,
751741262,True,Avenida Getúlio Vargas,secondary,,False,86.07,,"LINESTRING (-60.6704365 2.8179524, -60.6699365 2.8185438)",,
225106323,True,Avenida Jaime Brasil,tertiary,,False,135.714,,"LINESTRING (-60.6699365 2.8185438, -60.6690195 2.8177371)",,
751741262,True,Avenida Getúlio Vargas,secondary,,False,10.136,,"LINESTRING (-60.6699365 2.8185438, -60.6698784 2.8186141)",,
751741262,True,Avenida Getúlio Vargas,secondary,,False,96.42,,"LINESTRING (-60.6698784 2.8186141, -60.6693057 2.8192658)",,
154913883,True,Rua José Magalhães,tertiary,,False,9.744,,"LINESTRING (-60.6679819 2.8187781, -60.6680433 2.8188407)",,
720038847,True,Avenida Sebastião Diniz,tertiary,,False,81.977,,"LINESTRING (-60.6679819 2.8187781, -60.667505 2.8193408)",,
154913883,True,Rua José Magalhães,tertiary,,False,83.78999999999999,,"LINESTRING (-60.6680433 2.8188407, -60.6683876 2.8191508, -60.6685106 2.8192641, -60.6685202 2.8192867, -60.6685241 2.8193097, -60.6685169 2.8193322, -60.6685031 2.8193539, -60.6684848 2.8193726)",,
"[720038848, 696248407]",True,Avenida Sebastião Diniz,tertiary,,False,152.57999999999998,,"LINESTRING (-60.6680433 2.8188407, -60.6684183 2.8184203, -60.6685395 2.8182819, -60.6689518 2.8178114)",,
696248392,True,Avenida Sebastião Diniz,tertiary,,False,26.17,,"LINESTRING (-60.667564 2.8193818, -60.6677201 2.8192055)",,
696248396,True,,tertiary,,False,8.257000000000001,,"LINESTRING (-60.667564 2.8193818, -60.6675491 2.819362, -60.6675287 2.8193479, -60.667505 2.8193408)",roundabout,
154903732,True,Avenida João Pereira de Melo,tertiary,,False,72.79,,"LINESTRING (-60.6684848 2.8193726, -60.6678294 2.819376)",,
696248398,True,,tertiary,,False,8.249,,"LINESTRING (-60.6674824 2.8194962, -60.6675071 2.8194961, -60.6675307 2.8194884, -60.6675506 2.8194737)",roundabout,
704201746,True,Rua Coronel Pinto,tertiary,40,False,12.143,,"LINESTRING (-60.6694172 2.8213267, -60.6693357 2.8212539)",,
630780921,True,Avenida Benjamin Constant,secondary,,False,84.755,,"LINESTRING (-60.6694172 2.8213267, -60.6694419 2.8212983, -60.6696723 2.8210332, -60.6699177 2.8207513)",,
704153899,True,Avenida Nossa Senhora da Consolata,secondary,,False,147.95,,"LINESTRING (-60.6702872 2.8221527, -60.669418 2.823161)",,
704201746,True,Rua Coronel Pinto,tertiary,40,False,133.311,,"LINESTRING (-60.6702872 2.8221527, -60.6698674 2.8217522, -60.6694172 2.8213267)",,
154913935,True,Avenida Nossa Senhora da Consolata,secondary,,False,151.773,,"LINESTRING (-60.6703723 2.8222157, -60.6712729 2.8211891)",,
704201746,True,Rua Coronel Pinto,tertiary,40,False,11.764,,"LINESTRING (-60.6703723 2.8222157, -60.6702872 2.8221527)",,
437298505,False,Rua Alfredo Cruz,tertiary,,True,11.609,,"LINESTRING (-60.6684363 2.8223041, -60.6685151 2.8223727)",,
437298505,False,Rua Alfredo Cruz,tertiary,,False,139.433,,"LINESTRING (-60.6684363 2.8223041, -60.6679375 2.821846, -60.667503 2.8214655)",,
630780926,True,Avenida Benjamin Constant,secondary,,False,69.054,,"LINESTRING (-60.6684363 2.8223041, -60.6683448 2.8224052, -60.6680217 2.8227669)",,
437298505,False,Rua Alfredo Cruz,tertiary,,False,11.609,,"LINESTRING (-60.6685151 2.8223727, -60.6684363 2.8223041)",,
437298505,False,Rua Alfredo Cruz,tertiary,,True,133.187,,"LINESTRING (-60.6685151 2.8223727, -60.669418 2.823161)",,
630780921,True,Avenida Benjamin Constant,secondary,,False,153.511,,"LINESTRING (-60.6685151 2.8223727, -60.6694172 2.8213267)",,
437298505,False,Rua Alfredo Cruz,tertiary,,False,133.187,,"LINESTRING (-60.669418 2.823161, -60.6685151 2.8223727)",,
437298505,False,Rua Alfredo Cruz,tertiary,,True,10.027,,"LINESTRING (-60.669418 2.823161, -60.6694819 2.8232247)",,
704153899,True,Avenida Nossa Senhora da Consolata,secondary,,False,144.649,,"LINESTRING (-60.669418 2.823161, -60.6693786 2.8232068, -60.6685683 2.8241469)",,
154913935,True,Avenida Nossa Senhora da Consolata,secondary,,False,149.555,,"LINESTRING (-60.6694819 2.8232247, -60.6703723 2.8222157)",,
437298505,False,Rua Alfredo Cruz,tertiary,,False,10.027,,"LINESTRING (-60.6694819 2.8232247, -60.669418 2.823161)",,
437298505,False,Rua Alfredo Cruz,tertiary,,True,98.065,,"LINESTRING (-60.6694819 2.8232247, -60.6701343 2.823819)",,
157934961,False,Rua Barão do Rio Branco,tertiary,,True,132.714,,"LINESTRING (-60.6676701 2.8233597, -60.6685683 2.8241469)",,
157934961,False,Rua Barão do Rio Branco,tertiary,,False,14.054,,"LINESTRING (-60.6676701 2.8233597, -60.66763 2.8233224, -60.6676014 2.8232936, -60.6675791 2.8232719)",,
630780921,True,Avenida Benjamin Constant,secondary,,False,144.413,,"LINESTRING (-60.6676701 2.8233597, -60.6681329 2.8228084, -60.6684287 2.8224741, -60.6685151 2.8223727)",,
157934961,False,Rua Barão do Rio Branco,tertiary,,False,132.714,,"LINESTRING (-60.6685683 2.8241469, -60.6676701 2.8233597)",,
157934961,False,Rua Barão do Rio Branco,tertiary,,True,11.271,,"LINESTRING (-60.6685683 2.8241469, -60.6686474 2.8242104)",,
704153899,True,Avenida Nossa Senhora da Consolata,secondary,,False,123.774,,"LINESTRING (-60.6685683 2.8241469, -60.6678303 2.824981)",,
157934961,False,Rua Barão do Rio Branco,tertiary,,False,11.271,,"LINESTRING (-60.6686474 2.8242104, -60.6685683 2.8241469)",,
157934961,False,Rua Barão do Rio Branco,tertiary,,True,98.188,,"LINESTRING (-60.6686474 2.8242104, -60.6693122 2.8247925)",,
154913935,True,Avenida Nossa Senhora da Consolata,secondary,,False,143.537,,"LINESTRING (-60.6686474 2.8242104, -60.669447 2.8232671, -60.6694819 2.8232247)",,
91888055,False,Rua Coronel Mota,tertiary,,False,11.087,,"LINESTRING (-60.6678303 2.824981, -60.667906 2.825046)",,
91888055,False,Rua Coronel Mota,tertiary,,True,11.087,,"LINESTRING (-60.667906 2.825046, -60.6678303 2.824981)",,
154913935,True,Avenida Nossa Senhora da Consolata,secondary,,False,124.149,,"LINESTRING (-60.667906 2.825046, -60.6686474 2.8242104)",,
335971368,True,Avenida Nossa Senhora da Consolata,secondary,,False,143.837,,"LINESTRING (-60.6753081 2.816435, -60.6744602 2.8174128)",,
704824065,False,Rua Ajuricaba,tertiary,,False,12.054,,"LINESTRING (-60.6753081 2.816435, -60.6753847 2.8165118)",,
91888086,True,Rua Araújo Filho,tertiary,,False,14.786,,"LINESTRING (-60.6735567 2.8184226, -60.673659 2.8185077)",,
335971368,True,Avenida Nossa Senhora da Consolata,secondary,,False,149.332,,"LINESTRING (-60.6735567 2.8184226, -60.6734478 2.8185496, -60.6732569 2.81878, -60.6730096 2.8190719, -60.6728862 2.8192072, -60.6728004 2.8192956, -60.6727186 2.8193746, -60.6726629 2.8194242)",,
335971368,True,Avenida Nossa Senhora da Consolata,secondary,,False,150.588,,"LINESTRING (-60.6744602 2.8174128, -60.6735567 2.8184226)",,
154903793,True,Rua Cecília Brasil,tertiary,,False,128.353,,"LINESTRING (-60.6744602 2.8174128, -60.6738162 2.8168354, -60.6735952 2.8166474)",,
395789814,True,Avenida Amazonas,primary,40,False,57.621,4,"LINESTRING (-60.6726629 2.8194242, -60.6722803 2.8190742)",,
395789813,True,Avenida Nossa Senhora da Consolata,tertiary,,False,133.01500000000001,,"LINESTRING (-60.6723298 2.8199417, -60.6721409 2.8199883, -60.6720286 2.8200371, -60.6719191 2.8201022, -60.6718375 2.8201857, -60.6717758 2.8202848, -60.6717221 2.8203806, -60.6716826 2.8204864, -60.6716444 2.8206357, -60.6716096 2.8207735)",,
530834354,False,Avenida Nossa Senhora da Consolata,tertiary,,False,67.75,,"LINESTRING (-60.6723298 2.8199417, -60.6724376 2.819824, -60.6725637 2.819684, -60.6727223 2.819476)",,
395789817,True,Avenida Nossa Senhora da Consolata,tertiary,,False,129.335,,"LINESTRING (-60.6716096 2.8207735, -60.6717671 2.8206953, -60.6719528 2.8205969, -60.6720769 2.8204991, -60.6721663 2.8203888, -60.672214 2.8202968, -60.6722562 2.8201859, -60.6722971 2.8200759, -60.6723298 2.8199417)",,
530834356,False,Avenida Nossa Senhora da Consolata,tertiary,,True,46.888,,"LINESTRING (-60.6716096 2.8207735, -60.671466 2.8209163, -60.6713944 2.8209875, -60.6713104 2.821071)",,
157940543,True,Avenida Doutor Sylvio Lofêgo Botelho,secondary,,False,68.846,,"LINESTRING (-60.6704075 2.8172224, -60.6705473 2.8178256)",,designated
1197759560,True,,secondary_link,,False,32.721000000000004,,"LINESTRING (-60.6704075 2.8172224, -60.6704742 2.817274, -60.6705315 2.817292, -60.6705879 2.8172639, -60.6706066 2.8172371, -60.6706285 2.8171873)",,
742450559,True,Avenida Nossa Senhora da Consolata,tertiary,,False,13.777,,"LINESTRING (-60.6712729 2.8211891, -60.6713104 2.821071)",,
704166280,True,Avenida Amazonas,primary,40,False,98.721,4,"LINESTRING (-60.6712729 2.8211891, -60.6715175 2.8214116, -60.6715625 2.8214526, -60.67193 2.821787)",,
630780926,True,Avenida Benjamin Constant,secondary,,False,153.67,,"LINESTRING (-60.6693357 2.8212539, -60.6684363 2.8223041)",,
704201746,True,Rua Coronel Pinto,tertiary,40,False,135.333,,"LINESTRING (-60.6693357 2.8212539, -60.6693113 2.8212321, -60.6687708 2.8207488, -60.6684664 2.8204945, -60.6684163 2.8204555)",,
35576001,True,Rua Professor Agnelo Bitencourt,tertiary,,False,150.388,,"LINESTRING (-60.6732302 2.8234132, -60.6735174 2.8247349)",,
704201746,True,Rua Coronel Pinto,tertiary,40,False,111.80699999999999,,"LINESTRING (-60.6732302 2.8234132, -60.6729741 2.8234433, -60.6727883 2.823458, -60.6724745 2.8234527, -60.6722277 2.8234227)",,
91888113,False,Rua General Penha Brasil,tertiary,,False,150.226,,"LINESTRING (-60.6738256 2.8232198, -60.6744218 2.8244325)",,
704201746,True,Rua Coronel Pinto,tertiary,40,False,69.585,,"LINESTRING (-60.6738256 2.8232198, -60.6735588 2.823318, -60.6734019 2.8233669, -60.6732302 2.8234132)",,
551482198,True,Avenida Capitão Ene Garcêz,primary,,False,9.114,4,"LINESTRING (-60.6743341 2.8228268, -60.6743967 2.8228798)",,
"[704201746, 157934963]",True,Rua Coronel Pinto,tertiary,40,False,72.082,,"LINESTRING (-60.6743341 2.8228268, -60.6742676 2.8229055, -60.6742032 2.8229711, -60.6741482 2.8230187, -60.6740858 2.8230676, -60.6739665 2.8231453, -60.6738256 2.8232198)",,
157934954,True,Avenida Capitão Ene Garcez,tertiary,,False,70.122,2,"LINESTRING (-60.6747494 2.8223518, -60.6743341 2.8228268)",,yes
392879707,True,Avenida Capitão Ene Garcez,primary,,False,144.91,4,"LINESTRING (-60.6747494 2.8223518, -60.6744388 2.822085, -60.6741853 2.8218691, -60.6738418 2.8215765, -60.673761 2.8215012)",,
824723767,True,Avenida Amazonas,primary,40,False,26.696,4,"LINESTRING (-60.6737269 2.8204487, -60.6735774 2.8202607)",,
824723767,True,Avenida Amazonas,primary,40,False,25.569,4,"LINESTRING (-60.6735774 2.8202607, -60.6734216 2.8200914)",,
154903726,True,Avenida Ville Roy,primary,50,False,152.141,2,"LINESTRING (-60.6735774 2.8202607, -60.6736116 2.8201513, -60.6736813 2.8200445, -60.6738723 2.8198258, -60.6741552 2.819502, -60.6744277 2.8192005)",,
91888086,True,Rua Araújo Filho,tertiary,,False,109.50200000000001,,"LINESTRING (-60.6744277 2.8192005, -60.6747058 2.8195241, -60.6749375 2.8198977, -60.6749878 2.8200054)",,
154903726,True,Avenida Ville Roy,primary,50,False,150.309,2,"LINESTRING (-60.6744277 2.8192005, -60.6751788 2.8183137, -60.6753064 2.8181725)",,
416683921,True,Rua Araújo Filho,secondary,,False,20.042,,"LINESTRING (-60.6749878 2.8200054, -60.6750486 2.8201751)",,
