osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access
603093586,True,2,Ponte Bandeira Tribuzi,secondary,60,False,145.009,"LINESTRING (-44.2921145 -2.5260844, -44.2920404 -2.5260468, -44.2919874 -2.5260073, -44.2919441 -2.5259614, -44.2919 -2.5258934, -44.2918601 -2.5258087, -44.2918386 -2.5257122, -44.2918357 -2.5256074, -44.2918496 -2.5255063, -44.2918822 -2.5254038, -44.2919302 -2.5253145, -44.2920237 -2.5251934, -44.2920795 -2.5251394, -44.2921479 -2.5250886, -44.2922241 -2.5250466)",
603093587,True,2,,primary,60,False,22.496,"LINESTRING (-44.2922241 -2.5250466, -44.2922294 -2.5250882, -44.2922331 -2.5251321, -44.2922334 -2.5251679, -44.2922281 -2.5251997, -44.2922209 -2.5252227, -44.2922111 -2.5252448)",
353467615,False,,Rua do Marajá,residential,,False,61.325,"LINESTRING (-44.2927505 -2.5263822, -44.2921987 -2.5263657)",
1111917027,True,2,Rua Celso Magalhães,secondary,40,False,120.656,"LINESTRING (-44.2927505 -2.5263822, -44.2926918 -2.5252987)",
603093588,True,2,,secondary,60,False,63.955,"LINESTRING (-44.2926918 -2.5252987, -44.292625 -2.5252207, -44.2925692 -2.5251688, -44.2925141 -2.5251395, -44.2924555 -2.5251309, -44.2924108 -2.525134, -44.2923501 -2.525155, -44.292281 -2.525192, -44.2922111 -2.5252448)",
693652565,True,3,Travessa do Galpão,primary,60,False,59.832,"LINESTRING (-44.2932713 -2.5309533, -44.2932423 -2.530416)",
985631871,True,2,Travessa do Galpão,secondary,60,False,14.615,"LINESTRING (-44.2932423 -2.530416, -44.2932392 -2.5302846)",
977523272,True,2,Rua Celso Magalhães,secondary,40,False,134.754,"LINESTRING (-44.2932423 -2.530416, -44.2932247 -2.5303634, -44.2932036 -2.530315, -44.2931766 -2.5302612, -44.2930658 -2.5300747, -44.2930495 -2.5300419, -44.2930372 -2.5300158, -44.2930285 -2.5299908, -44.2929989 -2.5298778, -44.2929242 -2.5292645)",
986694090,True,,Rua da Viração,residential,,False,53.339,"LINESTRING (-44.29273 -2.5272428, -44.2922499 -2.5272498)",
657666847,True,1,Rua Celso Magalhães,secondary,40,False,95.725,"LINESTRING (-44.29273 -2.5272428, -44.2927369 -2.5268064, -44.2927505 -2.5263822)",
46351241,True,,Rua da Saavedra,residential,,False,79.895,"LINESTRING (-44.3001598 -2.5261738, -44.3008781 -2.5261376)",
61773360,True,1,Rua São João,tertiary,30,False,43.161,"LINESTRING (-44.3001598 -2.5261738, -44.3001088 -2.525789)",
61773360,True,1,Rua São João,tertiary,30,False,10.947,"LINESTRING (-44.3001927 -2.5268465, -44.3001857 -2.5267483)",
61773360,True,1,Rua São João,tertiary,30,False,61.943,"LINESTRING (-44.3002116 -2.5275096, -44.3001979 -2.5269527)",
61773360,True,1,Rua São João,tertiary,30,False,71.812,"LINESTRING (-44.3002163 -2.5281554, -44.3002116 -2.5275096)",
353468790,True,1,Rua dos Afogados,tertiary,30,False,76.782,"LINESTRING (-44.3002163 -2.5281554, -44.2995274 -2.5282115)",
61773360,True,1,Rua São João,tertiary,30,False,83.108,"LINESTRING (-44.3002288 -2.5289027, -44.3002173 -2.5282154, -44.3002163 -2.5281554)",
909901196,True,1,Rua São João,tertiary,30,False,95.833,"LINESTRING (-44.3002645 -2.5297638, -44.3002526 -2.5295175, -44.3002288 -2.5289027)",
985581491,True,1,Rua de Santana,tertiary,30,False,72.788,"LINESTRING (-44.3002984 -2.5313479, -44.2996432 -2.5313548)",
909901191,True,1,Rua São João,tertiary,30,False,176.239,"LINESTRING (-44.3002984 -2.5313479, -44.3002979 -2.5306232, -44.3002906 -2.5301924, -44.3002645 -2.5297638)",
46351232,True,1,Rua Antônio Rayol,tertiary,30,False,69.157,"LINESTRING (-44.300284 -2.5339896, -44.3002916 -2.5333677)",
46351241,True,,Rua da Saavedra,residential,,False,68.69,"LINESTRING (-44.2995423 -2.526206, -44.3001598 -2.5261738)",
61743447,True,1,Beco do Seminário,residential,30,False,68.564,"LINESTRING (-44.2995423 -2.526206, -44.2996497 -2.5268132)",
46351262,True,1,Rua da Cruz,tertiary,30,False,100.064,"LINESTRING (-44.3008688 -2.5252378, -44.3008688 -2.5256737, -44.3008781 -2.5261376)",
46351264,True,1,Rua da Inveja,residential,30,False,79.633,"LINESTRING (-44.2956227 -2.5325267, -44.2963395 -2.5325357)",
46351264,True,1,Rua da Inveja,residential,30,False,79.678,"LINESTRING (-44.2963395 -2.5325357, -44.2970398 -2.5326906)",
578546960,True,,Rua do Passeio,residential,,False,106.853,"LINESTRING (-44.2963395 -2.5325357, -44.2963749 -2.533496)",
46351264,True,1,Rua da Inveja,residential,30,False,57.289,"LINESTRING (-44.2970398 -2.5326906, -44.2975469 -2.5327844)",
352907981,True,,Rua do Norte,residential,,False,91.116,"LINESTRING (-44.2970398 -2.5326906, -44.2969988 -2.533509)",
46351264,True,1,Rua da Inveja,residential,30,False,104.091,"LINESTRING (-44.2975469 -2.5327844, -44.2984615 -2.532988)",
46351335,True,,Rua Santa Rita,residential,,False,71.409,"LINESTRING (-44.2975469 -2.5327844, -44.2976099 -2.5321453)",
46351264,True,1,Rua da Inveja,residential,30,False,85.676,"LINESTRING (-44.2984615 -2.532988, -44.2992064 -2.5331877)",
773676151,True,1,Rua São Pantaleão,tertiary,,False,72.136,"LINESTRING (-44.2984615 -2.532988, -44.2985875 -2.5323516)",
46351264,True,1,Rua da Inveja,residential,30,False,122.39000000000001,"LINESTRING (-44.2992064 -2.5331877, -44.2996269 -2.5332877, -44.3002916 -2.5333677)",
606818572,True,2,Rua Jacinto Maia,tertiary,30,False,13.277,"LINESTRING (-44.3002916 -2.5333677, -44.300389 -2.5334369)",
909901197,True,1,Rua Antônio Rayol,tertiary,30,False,56.843,"LINESTRING (-44.3002916 -2.5333677, -44.3002741 -2.5328568)",
842457147,False,1,Praça Fonte das Pedras,residential,30,False,72.596,"LINESTRING (-44.3006717 -2.5334466, -44.3005865 -2.5327993)",
61743337,True,1,Rua do Outeiro,tertiary,,False,45.26,"LINESTRING (-44.2956281 -2.5321197, -44.2956227 -2.5325267)",
46351280,True,,Rua do Mocambo,residential,,False,78.192,"LINESTRING (-44.2963319 -2.5321087, -44.2956281 -2.5321197)",
578546960,True,,Rua do Passeio,residential,,False,47.488,"LINESTRING (-44.2963319 -2.5321087, -44.2963395 -2.5325357)",
46351280,True,,Rua do Mocambo,residential,,False,81.327,"LINESTRING (-44.297064 -2.5321119, -44.2963319 -2.5321087)",
352907981,True,,Rua do Norte,residential,,False,64.405,"LINESTRING (-44.297064 -2.5321119, -44.2970398 -2.5326906)",
46351280,True,,Rua do Mocambo,residential,,False,60.756,"LINESTRING (-44.2976099 -2.5321453, -44.297064 -2.5321119)",
46351335,True,,Rua Santa Rita,residential,,False,79.682,"LINESTRING (-44.2976099 -2.5321453, -44.2976514 -2.5314299)",
46351280,True,,Rua do Mocambo,residential,,False,110.995,"LINESTRING (-44.2985875 -2.5323516, -44.2976099 -2.5321453)",
773676151,True,1,Rua São Pantaleão,tertiary,,False,108.611,"LINESTRING (-44.2985875 -2.5323516, -44.2987772 -2.5313934)",
46351280,True,,Rua do Mocambo,residential,,False,98.33,"LINESTRING (-44.2994391 -2.5325928, -44.2985875 -2.5323516)",
"[985593240, 61742505]",True,,Rua das Crioulas,residential,,False,71.045,"LINESTRING (-44.2994391 -2.5325928, -44.2992241 -2.5331292, -44.2992064 -2.5331877)",
352905410,True,,Rua Fonte das Pedras,residential,,False,35.287,"LINESTRING (-44.3002741 -2.5328568, -44.3005865 -2.5327993)",
909901197,True,1,Rua Antônio Rayol,tertiary,30,False,38.494,"LINESTRING (-44.3002741 -2.5328568, -44.3002664 -2.5325107)",
46351280,True,,Rua do Mocambo,residential,,False,97.475,"LINESTRING (-44.3002741 -2.5328568, -44.3002021 -2.5328464, -44.3001003 -2.5328229, -44.2999689 -2.5327813, -44.2994391 -2.5325928)",
985581491,True,1,Rua de Santana,tertiary,30,False,56.901,"LINESTRING (-44.2987772 -2.5313934, -44.2982658 -2.5314224)",
"[664043195, 61742413]",True,,"['Rua dos Cavaleiros', 'Rua São Pantaleão']",residential,,False,169.20499999999998,"LINESTRING (-44.2987772 -2.5313934, -44.298877 -2.5307141, -44.2988938 -2.5306739, -44.2989085 -2.5306441, -44.2989017 -2.5298858)",
61743337,True,1,Rua do Outeiro,tertiary,,False,74.649,"LINESTRING (-44.2956013 -2.5314489, -44.2956281 -2.5321197)",
352907805,True,1,Rua de Santana,tertiary,30,False,66.909,"LINESTRING (-44.2976514 -2.5314299, -44.2970493 -2.5314461)",
912217097,False,,Rua Santa Rita,residential,,False,51.164,"LINESTRING (-44.2976514 -2.5314299, -44.2976567 -2.5309698)",
985581491,True,1,Rua de Santana,tertiary,30,False,96.297,"LINESTRING (-44.2996432 -2.5313548, -44.2987772 -2.5313934)",
61742505,True,,Rua das Crioulas,residential,,False,106.947,"LINESTRING (-44.2996432 -2.5313548, -44.2995629 -2.5320401, -44.2995342 -2.5323104)",
912217095,True,,Rua Santa Rita,residential,,False,120.274,"LINESTRING (-44.2976018 -2.5299976, -44.2975457 -2.5289174)",
912217098,False,,Rua Santa Rita,residential,,True,52.094,"LINESTRING (-44.2976018 -2.5299976, -44.2976352 -2.5304649)",
