osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry
153714020,Rua Boanerges Jacó,tertiary,60,False,True,59.172,,,"LINESTRING (-38.6400938 -4.2863214, -38.6398133 -4.2858687)"
787569637,Rua Felix Barreira,unclassified,,False,False,70.061,,,"LINESTRING (-38.6400938 -4.2863214, -38.6406988 -4.2861397)"
911045497,Rua Felix Barreira,secondary,60,False,True,147.109,2,CE-354,"LINESTRING (-38.6400938 -4.2863214, -38.6388269 -4.2867141)"
911045498,Rua Boanerges Jacó,secondary,60,False,False,77.24,2,CE-354,"LINESTRING (-38.6400938 -4.2863214, -38.6404235 -4.2869333)"
410073768,Rua José Boaventura,residential,,False,False,63.868,,,"LINESTRING (-38.6421896 -4.2901993, -38.6427651 -4.2901756)"
911045498,Rua Boanerges Jacó,secondary,60,False,False,90.591,2,CE-354,"LINESTRING (-38.6421896 -4.2901993, -38.6425437 -4.2909335)"
911045498,Rua Boanerges Jacó,secondary,60,False,True,11.746,2,CE-354,"LINESTRING (-38.6421896 -4.2901993, -38.6421348 -4.2901089)"
410073750,Rua Senhor de Castro,residential,,False,False,75.419,,,"LINESTRING (-38.6387921 -4.2867249, -38.6390287 -4.2873608)"
911045497,Rua Felix Barreira,secondary,60,False,False,4.041,2,CE-354,"LINESTRING (-38.6387921 -4.2867249, -38.6388269 -4.2867141)"
911045497,Rua Felix Barreira,secondary,60,False,True,103.608,2,CE-354,"LINESTRING (-38.6387921 -4.2867249, -38.6378884 -4.2869617)"
911045498,Rua Boanerges Jacó,secondary,60,False,True,62.673,2,CE-354,"LINESTRING (-38.643118 -4.2919328, -38.6428455 -4.291439)"
410073751,Rua Joaquim Guedes,residential,,False,False,298.369,,,"LINESTRING (-38.643118 -4.2919328, -38.6417833 -4.291863, -38.6404334 -4.2917541)"
410073790,Rua João Teixeira,residential,,False,False,12.663,,,"LINESTRING (-38.6404334 -4.2917541, -38.6404535 -4.291642)"
