osmid,name,highway,oneway,reversed,length,ref,width,geometry,bridge,junction
164184290,Rua Prefeito Lucas Bez Batti,residential,False,False,73.463,,,"LINESTRING (-49.3179311 -28.5184146, -49.3171909 -28.5185307)",,
164184290,Rua Prefeito Lucas Bez Batti,residential,False,True,92.425,,,"LINESTRING (-49.3179311 -28.5184146, -49.3188636 -28.5182748)",,
164184293,Rua Giácomo de Brida,residential,False,False,113.39,,,"LINESTRING (-49.3179311 -28.5184146, -49.3182398 -28.5193976)",,
164184293,Rua Giácomo de Brida,residential,False,True,79.523,,,"LINESTRING (-49.3179311 -28.5184146, -49.3176927 -28.5177308)",,
164184295,Rua Siqueira Campos,residential,True,False,37.972,,,"LINESTRING (-49.3193563 -28.5190987, -49.3192188 -28.5194181)",,
290446580,Rua Duque de Caxias,residential,False,False,23.837,,,"LINESTRING (-49.3193563 -28.5190987, -49.319129 -28.5191766)",,
"[290446580, 164184286, 290446590]",Rua Duque de Caxias,residential,False,True,89.139,,7,"LINESTRING (-49.3193563 -28.5190987, -49.3197783 -28.5189795, -49.3199699 -28.5189021, -49.3202086 -28.5188156)",yes,
164184293,Rua Giácomo de Brida,residential,False,False,85.579,,,"LINESTRING (-49.3182398 -28.5193976, -49.3184801 -28.5201377)",,
164184293,Rua Giácomo de Brida,residential,False,True,113.39,,,"LINESTRING (-49.3182398 -28.5193976, -49.3179311 -28.5184146)",,
290448832,Rua Prefeito Jacinto de Brida,residential,False,False,74.607,,,"LINESTRING (-49.3182398 -28.5193976, -49.3175098 -28.5195945)",,
290448832,Rua Prefeito Jacinto de Brida,residential,False,True,90.286,,,"LINESTRING (-49.3182398 -28.5193976, -49.319129 -28.5191766)",,
164184288,Rua Angélica Collodel Bettiol,tertiary,False,False,77.153,SC-445,7,"LINESTRING (-49.3179651 -28.5227724, -49.3187468 -28.5226739)",,
290409290,Rua Angélica Collodel Bettiol,tertiary,True,False,12.617,SC-445,7,"LINESTRING (-49.3179651 -28.5227724, -49.3178466 -28.5228175)",,
164184290,Rua Prefeito Lucas Bez Batti,residential,False,False,92.425,,,"LINESTRING (-49.3188636 -28.5182748, -49.3179311 -28.5184146)",,
290446589,Travessa da Imigração,residential,False,True,103.574,,,"LINESTRING (-49.3188636 -28.5182748, -49.319129 -28.5191766)",,
290446589,Travessa da Imigração,residential,False,False,139.45100000000002,,,"LINESTRING (-49.3188636 -28.5182748, -49.3187644 -28.5180204, -49.3176927 -28.5177308)",,
377079961,Rua Angélica Collodel Bettiol,tertiary,True,False,9.643,SC-445,7,"LINESTRING (-49.3177394 -28.5227067, -49.3178318 -28.5227372)",,
482707374,,primary,True,False,23.599,,7,"LINESTRING (-49.3177394 -28.5227067, -49.3177534 -28.5227399, -49.317759 -28.5227749, -49.3177562 -28.5228101, -49.3177449 -28.5228441, -49.3177257 -28.5228752, -49.3176994 -28.522902)",,circular
290446585,Rua Siqueira Campos,residential,False,True,98.816,,,"LINESTRING (-49.3186288 -28.5235565, -49.3187468 -28.5226739)",,
546485209,Rua Deputado Osmar Cunha,residential,False,False,94.48,,,"LINESTRING (-49.3186288 -28.5235565, -49.3181098 -28.5235082, -49.3178928 -28.523501, -49.3178139 -28.5234998, -49.3177345 -28.523508, -49.3176668 -28.5235203)",,
164184290,Rua Prefeito Lucas Bez Batti,residential,False,True,73.463,,,"LINESTRING (-49.3171909 -28.5185307, -49.3179311 -28.5184146)",,
292501972,Rua Marcolino Trombim,residential,False,False,59.43,,,"LINESTRING (-49.3171909 -28.5185307, -49.3165967 -28.518645)",,
290446587,Rodovia Maximiliano Gaidzinski,primary,False,False,122.32499999999999,SC-108,7,"LINESTRING (-49.3171909 -28.5185307, -49.3173922 -28.5191933, -49.3175098 -28.5195945)",,
290446587,Rodovia Maximiliano Gaidzinski,primary,False,True,112.096,SC-108,7,"LINESTRING (-49.3171909 -28.5185307, -49.3170858 -28.5181414, -49.3169142 -28.5175524)",,
290446585,Rua Siqueira Campos,residential,False,False,35.488,,,"LINESTRING (-49.3190324 -28.5206784, -49.3190029 -28.5209965)",,
290446585,Rua Siqueira Campos,residential,False,True,59.524,,,"LINESTRING (-49.3190324 -28.5206784, -49.3191156 -28.5201481)",,
290446583,Rua Vitório Bez Batti,residential,False,True,129.982,,,"LINESTRING (-49.3190324 -28.5206784, -49.3186321 -28.5206955, -49.3180682 -28.5206925, -49.3177026 -28.5207008)",,
220501269,Rua Prefeito Américo Cadorin,residential,False,False,71.074,,,"LINESTRING (-49.3208824 -28.5162697, -49.3209248 -28.5156316)",,
220501269,Rua Prefeito Américo Cadorin,residential,False,True,316.001,,,"LINESTRING (-49.3208824 -28.5162697, -49.3207095 -28.5191075)",,
239855919,Rua Irmã Faustina,residential,False,True,41.71,,,"LINESTRING (-49.3208824 -28.5162697, -49.3204565 -28.5162441)",,
239855919,Rua Irmã Faustina,residential,False,False,329.471,,,"LINESTRING (-49.3208824 -28.5162697, -49.3238626 -28.5164367, -49.3240745 -28.5164437, -49.3241577 -28.516432, -49.3242433 -28.5164089)",,
239855919,Rua Irmã Faustina,residential,False,False,14.595,,,"LINESTRING (-49.3242433 -28.5164089, -49.3243884 -28.5163777)",,
291409914,Rua Manoela Martinho de Ávila,residential,False,False,86.9,,,"LINESTRING (-49.3242433 -28.5164089, -49.3246679 -28.5170956)",,
239855919,Rua Irmã Faustina,residential,False,True,329.471,,,"LINESTRING (-49.3242433 -28.5164089, -49.3241577 -28.516432, -49.3240745 -28.5164437, -49.3238626 -28.5164367, -49.3208824 -28.5162697)",,
220501262,Rua Ferdinando Bettiol,residential,False,False,72.239,,7,"LINESTRING (-49.3167526 -28.5169506, -49.3174902 -28.5169058)",,
"[293489736, 290446587, 566004751]",Rodovia Maximiliano Gaidzinski,primary,False,False,68.773,SC-108,7,"LINESTRING (-49.3167526 -28.5169506, -49.3167686 -28.5170307, -49.3168757 -28.5174201, -49.3169142 -28.5175524)",yes,
293489736,Rodovia Maximiliano Gaidzinski,primary,False,True,70.576,SC-108,7,"LINESTRING (-49.3167526 -28.5169506, -49.3166002 -28.5164395, -49.3165648 -28.5163378)",,
290448833,Rua Almirante Barroso,residential,True,False,37.106,,7,"LINESTRING (-49.3188949 -28.5172833, -49.3186597 -28.5170213)",,
290446586,Rua Almirante Barroso,residential,False,False,217.10900000000004,,7,"LINESTRING (-49.3188949 -28.5172833, -49.3189705 -28.5173724, -49.3190824 -28.5174865, -49.3191665 -28.5175604, -49.3197323 -28.518016, -49.319802 -28.5180773, -49.3198986 -28.5181857, -49.3199629 -28.5182799, -49.3200058 -28.5183601, -49.3200434 -28.5184449, -49.3202086 -28.5188156)",,
290446586,Rua Almirante Barroso,residential,False,True,4.482,,7,"LINESTRING (-49.3203105 -28.5190041, -49.3202931 -28.5189668)",,
290446588,Rua Almirante Barroso,residential,True,False,15.361,,,"LINESTRING (-49.3203105 -28.5190041, -49.3203898 -28.5190765, -49.3204133 -28.519108)",,
220501270,Praça Anita Garibaldi,residential,False,True,29.379,,,"LINESTRING (-49.321008 -28.5191394, -49.3207095 -28.5191075)",,
290435084,Praça Anita Garibaldi,residential,True,False,135.184,,,"LINESTRING (-49.321008 -28.5191394, -49.3209408 -28.5203537)",,
417071442,Rua Alfredo Gazzolla,residential,False,False,67.486,,,"LINESTRING (-49.321008 -28.5191394, -49.3216968 -28.5191847)",,
546610084,Travessa Emílio Bendo,residential,False,False,55.346,,,"LINESTRING (-49.321008 -28.5191394, -49.3210463 -28.5186428)",,
368355154,Praça Anita Garibaldi,residential,True,False,21.47,,,"LINESTRING (-49.320773 -28.5205186, -49.3207249 -28.5203302)",,
290435067,Praça Anita Garibaldi,residential,True,False,17.351,,,"LINESTRING (-49.320773 -28.5205186, -49.3207918 -28.5204909, -49.3208208 -28.5204712, -49.3208559 -28.5204619, -49.3208924 -28.5204644, -49.3209215 -28.5204737)",,
220501271,Rua Presidente Vargas,residential,False,False,62.613,,7,"LINESTRING (-49.3208952 -28.5215839, -49.3208456 -28.5210225)",,
220501273,Rua Barão do Rio Branco,tertiary,False,False,65.617,SC-445,7,"LINESTRING (-49.3208952 -28.5215839, -49.3215664 -28.5216046)",,
220501275,Rua Presidente Vargas,tertiary,False,True,88.968,SC-445,7,"LINESTRING (-49.3208952 -28.5215839, -49.3210253 -28.5223758)",,
1020364514,,primary,True,False,4.338,,7,"LINESTRING (-49.3174167 -28.5226826, -49.3174469 -28.522654)",,circular
482707369,,primary,True,False,2.439,,7,"LINESTRING (-49.3176773 -28.5229176, -49.3176559 -28.5229289)",,circular
482707369,,primary,True,False,2.77,,7,"LINESTRING (-49.3176994 -28.522902, -49.3176773 -28.5229176)",,circular
290423157,Avenida Governador Ivo Silveira,primary,True,False,35.469,SC-108,7,"LINESTRING (-49.3176559 -28.5229289, -49.3176216 -28.5230204, -49.317528 -28.5232273)",,
482707371,,primary,True,False,23.429999999999996,,7,"LINESTRING (-49.3176559 -28.5229289, -49.3176185 -28.5229415, -49.3175791 -28.5229469, -49.3175392 -28.5229449, -49.3175006 -28.5229356, -49.3174652 -28.5229194, -49.3174344 -28.522897)",,circular
1020364515,,primary,True,False,3.929,,7,"LINESTRING (-49.3177178 -28.5226769, -49.3177394 -28.5227067)",,circular
290417125,Rua Joaquim Vieira Ferreira,residential,False,False,163.629,,,"LINESTRING (-49.323869 -28.5231637, -49.3239507 -28.5216939)",,
290423140,Rua Cônego Luiz Gilli,residential,False,False,96.722,,,"LINESTRING (-49.323869 -28.5231637, -49.3248579 -28.5232047)",,
290423140,Rua Cônego Luiz Gilli,residential,False,True,122.787,,,"LINESTRING (-49.323869 -28.5231637, -49.3226136 -28.5231117)",,
290423140,Rua Cônego Luiz Gilli,residential,False,False,122.787,,,"LINESTRING (-49.3226136 -28.5231117, -49.323869 -28.5231637)",,
290423155,Rua Vidal Ramos,residential,True,False,163.122,,7,"LINESTRING (-49.3226136 -28.5231117, -49.3226936 -28.5216464)",,
290423144,,residential,False,True,54.809,,7,"LINESTRING (-49.3176668 -28.5235203, -49.3176779 -28.5234167, -49.3177023 -28.5233381, -49.3177529 -28.5232634, -49.3178117 -28.5231738, -49.3178392 -28.5231334, -49.3178482 -28.5230639)",,
546485209,Rua Deputado Osmar Cunha,residential,False,True,94.47999999999999,,,"LINESTRING (-49.3176668 -28.5235203, -49.3177345 -28.523508, -49.3178139 -28.5234998, -49.3178928 -28.523501, -49.3181098 -28.5235082, -49.3186288 -28.5235565)",,
290423136,,residential,True,False,23.458,,7,"LINESTRING (-49.3178482 -28.5230639, -49.3177922 -28.5230003, -49.3177604 -28.5229791, -49.3177215 -28.5229514, -49.3176773 -28.5229176)",,
290423144,,residential,False,False,54.809,,7,"LINESTRING (-49.3178482 -28.5230639, -49.3178392 -28.5231334, -49.3178117 -28.5231738, -49.3177529 -28.5232634, -49.3177023 -28.5233381, -49.3176779 -28.5234167, -49.3176668 -28.5235203)",,
290409290,Rua Angélica Collodel Bettiol,tertiary,True,False,17.179,SC-445,7,"LINESTRING (-49.3178466 -28.5228175, -49.3176994 -28.522902)",,
476709214,,residential,True,False,27.399,,7,"LINESTRING (-49.3178466 -28.5228175, -49.3178482 -28.5230639)",,
417071449,Rua Barão do Rio Branco,tertiary,False,False,122.932,SC-445,7,"LINESTRING (-49.3226936 -28.5216464, -49.3239507 -28.5216939)",,
290450898,Rua César Máriot,residential,False,True,59.337,,7,"LINESTRING (-49.3226936 -28.5216464, -49.3227057 -28.5214106, -49.3227031 -28.5212668, -49.3226856 -28.5211138)",,
"[417071449, 417071444, 220501273]",Rua Barão do Rio Branco,tertiary,False,True,110.235,SC-445,7,"LINESTRING (-49.3226936 -28.5216464, -49.3220988 -28.5216201, -49.3219635 -28.5216134, -49.3215664 -28.5216046)",yes,
290448837,Rua Almirante Barroso,residential,True,False,17.254,,,"LINESTRING (-49.3202984 -28.5191589, -49.3203105 -28.5190041)",,
368355153,Praça Anita Garibaldi,residential,True,False,12.639,,,"LINESTRING (-49.3202984 -28.5191589, -49.320336 -28.5191365, -49.3203668 -28.5191271, -49.3204133 -28.519108)",,
290435084,Praça Anita Garibaldi,residential,True,False,56.782999999999994,,,"LINESTRING (-49.3209215 -28.5204737, -49.3208966 -28.520805, -49.3208785 -28.5208728, -49.3208501 -28.5209632, -49.3208396 -28.5209753)",,
220501270,Praça Anita Garibaldi,residential,False,False,13.78,,,"LINESTRING (-49.3205686 -28.519102, -49.3207095 -28.5191075)",,
290435070,Praça Anita Garibaldi,residential,True,False,27.741,,,"LINESTRING (-49.3205686 -28.519102, -49.3205144 -28.5191324, -49.3204627 -28.5191748, -49.3204245 -28.5191942, -49.3203963 -28.5192107, -49.3203346 -28.5192414)",,
164184293,Rua Giácomo de Brida,residential,False,True,85.579,,,"LINESTRING (-49.3184801 -28.5201377, -49.3182398 -28.5193976)",,
290446578,Rua Matheus de Brida,residential,False,True,62.1,,,"LINESTRING (-49.3184801 -28.5201377, -49.3191156 -28.5201481)",,
"[290446592, 164184293]","['Rua Matheus de Brida', 'Rua Giácomo de Brida']",residential,False,"[False, True]",99.763,,,"LINESTRING (-49.3184801 -28.5201377, -49.3185094 -28.5202447, -49.3185067 -28.5202995, -49.3184906 -28.5203361, -49.3184249 -28.5203537, -49.3179233 -28.5203537, -49.3177052 -28.5203423)",,
290446581,Rua Antônio Maestrelli,residential,False,False,94.624,,,"LINESTRING (-49.3190029 -28.5209965, -49.3199714 -28.5210002)",,
290446585,Rua Siqueira Campos,residential,False,False,13.407,,,"LINESTRING (-49.3190029 -28.5209965, -49.3189855 -28.5211161)",,
290446585,Rua Siqueira Campos,residential,False,True,35.488,,,"LINESTRING (-49.3190029 -28.5209965, -49.3190324 -28.5206784)",,
566004749,Rodovia Maximiliano Gaidzinski,primary,False,False,47.616,SC-108,7,"LINESTRING (-49.3177026 -28.5207008, -49.3176811 -28.5211286)",,
290446583,Rua Vitório Bez Batti,residential,False,False,129.982,,,"LINESTRING (-49.3177026 -28.5207008, -49.3180682 -28.5206925, -49.3186321 -28.5206955, -49.3190324 -28.5206784)",,
566004749,Rodovia Maximiliano Gaidzinski,primary,False,True,39.891,SC-108,7,"LINESTRING (-49.3177026 -28.5207008, -49.3177114 -28.5205155, -49.3177052 -28.5203423)",,
290446578,Rua Matheus de Brida,residential,False,False,62.1,,,"LINESTRING (-49.3191156 -28.5201481, -49.3184801 -28.5201377)",,
290446585,Rua Siqueira Campos,residential,False,False,59.524,,,"LINESTRING (-49.3191156 -28.5201481, -49.3190324 -28.5206784)",,
290446585,Rua Siqueira Campos,residential,False,True,81.796,,,"LINESTRING (-49.3191156 -28.5201481, -49.3192188 -28.5194181)",,
290448832,Rua Prefeito Jacinto de Brida,residential,False,True,74.607,,,"LINESTRING (-49.3175098 -28.5195945, -49.3182398 -28.5193976)",,
566004749,Rodovia Maximiliano Gaidzinski,primary,False,False,19.126,SC-108,7,"LINESTRING (-49.3175098 -28.5195945, -49.3175576 -28.5197613)",,
290446587,Rodovia Maximiliano Gaidzinski,primary,False,True,122.32499999999999,SC-108,7,"LINESTRING (-49.3175098 -28.5195945, -49.3173922 -28.5191933, -49.3171909 -28.5185307)",,
290446584,Rua Sílvio Trento,residential,False,True,31.673,,7,"LINESTRING (-49.3167056 -28.5203514, -49.3163817 -28.5203632)",,
290446577,Rua Vereador João Maria Amaral,residential,False,True,185.091,,,"LINESTRING (-49.3167056 -28.5203514, -49.3166828 -28.5211385, -49.3176811 -28.5211286)",,
290446584,Rua Sílvio Trento,residential,False,False,140.217,,7,"LINESTRING (-49.3167056 -28.5203514, -49.3174459 -28.5203361, -49.3174888 -28.5203172, -49.317517 -28.5202819, -49.3175398 -28.5202123, -49.3175451 -28.5200874, -49.3175371 -28.5198741, -49.3175576 -28.5197613)",,
566004749,Rodovia Maximiliano Gaidzinski,primary,False,False,130.543,SC-108,7,"LINESTRING (-49.3176811 -28.5211286, -49.3176093 -28.5223009)",,
566004749,Rodovia Maximiliano Gaidzinski,primary,False,True,47.616,SC-108,7,"LINESTRING (-49.3176811 -28.5211286, -49.3177026 -28.5207008)",,
290446574,Rua João Pessoa,residential,False,True,127.529,,,"LINESTRING (-49.3176811 -28.5211286, -49.3181339 -28.5211061, -49.3186502 -28.5211067, -49.3189855 -28.5211161)",,
290446577,Rua Vereador João Maria Amaral,residential,False,False,185.091,,,"LINESTRING (-49.3176811 -28.5211286, -49.3166828 -28.5211385, -49.3167056 -28.5203514)",,
290446585,Rua Siqueira Campos,residential,False,False,174.783,,,"LINESTRING (-49.3189855 -28.5211161, -49.3187468 -28.5226739)",,
290446585,Rua Siqueira Campos,residential,False,True,13.407,,,"LINESTRING (-49.3189855 -28.5211161, -49.3190029 -28.5209965)",,
290446574,Rua João Pessoa,residential,False,False,127.529,,,"LINESTRING (-49.3189855 -28.5211161, -49.3186502 -28.5211067, -49.3181339 -28.5211061, -49.3176811 -28.5211286)",,
290446584,Rua Sílvio Trento,residential,False,False,77.796,,7,"LINESTRING (-49.3155858 -28.5203844, -49.3163817 -28.5203632)",,
290446575,Rua Siqueira Campos,residential,True,False,28.251,,,"LINESTRING (-49.3192188 -28.5194181, -49.319129 -28.5191766)",,
290446585,Rua Siqueira Campos,residential,False,False,81.796,,,"LINESTRING (-49.3192188 -28.5194181, -49.3191156 -28.5201481)",,
290446580,Rua Duque de Caxias,residential,False,True,23.837,,,"LINESTRING (-49.319129 -28.5191766, -49.3193563 -28.5190987)",,
290446589,Travessa da Imigração,residential,False,False,103.574,,,"LINESTRING (-49.319129 -28.5191766, -49.3188636 -28.5182748)",,
290448832,Rua Prefeito Jacinto de Brida,residential,False,False,90.286,,,"LINESTRING (-49.319129 -28.5191766, -49.3182398 -28.5193976)",,
290446589,Travessa da Imigração,residential,False,True,78.607,,,"LINESTRING (-49.3169142 -28.5175524, -49.3176927 -28.5177308)",,
290446587,Rodovia Maximiliano Gaidzinski,primary,False,False,112.096,SC-108,7,"LINESTRING (-49.3169142 -28.5175524, -49.3170858 -28.5181414, -49.3171909 -28.5185307)",,
"[293489736, 290446587, 566004751]",Rodovia Maximiliano Gaidzinski,primary,False,True,68.773,SC-108,7,"LINESTRING (-49.3169142 -28.5175524, -49.3168757 -28.5174201, -49.3167686 -28.5170307, -49.3167526 -28.5169506)",yes,
290446581,Rua Antônio Maestrelli,residential,False,True,94.624,,,"LINESTRING (-49.3199714 -28.5210002, -49.3190029 -28.5209965)",,
220501262,Rua Ferdinando Bettiol,residential,False,True,86.322,,7,"LINESTRING (-49.3183699 -28.5168339, -49.3174902 -28.5169058)",,
290448834,Rua Ferdinando Bettiol,residential,True,False,34.973,,7,"LINESTRING (-49.3183699 -28.5168339, -49.3185523 -28.5168575, -49.3186569 -28.5168763, -49.3187084 -28.5169137)",,
290448829,,residential,True,False,13.894,,,"LINESTRING (-49.3187567 -28.5169644, -49.3187537 -28.5169858, -49.3187426 -28.5170061, -49.3187261 -28.5170195, -49.3187077 -28.5170271, -49.3186831 -28.517028, -49.3186597 -28.5170213)",,roundabout
290448836,Rua Almirante Barroso,residential,True,False,38.034000000000006,,7,"LINESTRING (-49.3187567 -28.5169644, -49.3188244 -28.5170916, -49.3188475 -28.5171427, -49.3188949 -28.5172833)",,
290448829,,residential,True,False,3.2399999999999998,,,"LINESTRING (-49.3187084 -28.5169137, -49.3187178 -28.5169201, -49.3187365 -28.516929)",,roundabout
220501262,Rua Ferdinando Bettiol,residential,False,False,86.322,,7,"LINESTRING (-49.3174902 -28.5169058, -49.3183699 -28.5168339)",,
220501262,Rua Ferdinando Bettiol,residential,False,True,72.239,,7,"LINESTRING (-49.3174902 -28.5169058, -49.3167526 -28.5169506)",,
290448835,Rua Santos Dumont,residential,False,False,70.192,,,"LINESTRING (-49.3174902 -28.5169058, -49.3174338 -28.5162765)",,
290448830,Rua Almirante Barroso,residential,False,False,79.255,,,"LINESTRING (-49.3187365 -28.516929, -49.3187535 -28.5162164)",,
290448829,,residential,True,False,4.425,,,"LINESTRING (-49.3187365 -28.516929, -49.3187494 -28.5169472, -49.3187567 -28.5169644)",,roundabout
290450898,Rua César Máriot,residential,False,False,51.901,,7,"LINESTRING (-49.3223656 -28.5187594, -49.3224263 -28.5192231)",,
290450896,Rua Alfredo Gazzolla,residential,False,False,163.419,,,"LINESTRING (-49.3224263 -28.5192231, -49.3240964 -28.5191424)",,
290450898,Rua César Máriot,residential,False,False,93.93,,7,"LINESTRING (-49.3224263 -28.5192231, -49.3225341 -28.5200625)",,
290450898,Rua César Máriot,residential,False,True,51.901,,7,"LINESTRING (-49.3224263 -28.5192231, -49.3223656 -28.5187594)",,
"[290450896, 417071442, 417071438]",Rua Alfredo Gazzolla,residential,False,True,71.422,,,"LINESTRING (-49.3224263 -28.5192231, -49.3222141 -28.5192055, -49.321992 -28.5191985, -49.3218933 -28.5191947, -49.3216968 -28.5191847)",yes,
220501273,Rua Barão do Rio Branco,tertiary,False,True,65.617,SC-445,7,"LINESTRING (-49.3215664 -28.5216046, -49.3208952 -28.5215839)",,
"[417071449, 220501273, 417071444]",Rua Barão do Rio Branco,tertiary,False,False,110.235,SC-445,7,"LINESTRING (-49.3215664 -28.5216046, -49.3219635 -28.5216134, -49.3220988 -28.5216201, -49.3226936 -28.5216464)",yes,
290450897,Rua Pedro Damiani,residential,True,False,62.055,,4,"LINESTRING (-49.3215765 -28.5210466, -49.3215664 -28.5216046)",,
"[417071467, 290450899, 417071463]",Travessa Domingos Rocha,residential,True,False,108.618,,3,"LINESTRING (-49.3215765 -28.5210466, -49.3217018 -28.5210544, -49.3220137 -28.5210737, -49.3221103 -28.5210796, -49.3226856 -28.5211138)",yes,
290450897,Rua Pedro Damiani,residential,True,False,207.367,,4,"LINESTRING (-49.3216968 -28.5191847, -49.3215765 -28.5210466)",,
417071442,Rua Alfredo Gazzolla,residential,False,True,67.486,,,"LINESTRING (-49.3216968 -28.5191847, -49.321008 -28.5191394)",,
"[290450896, 417071442, 417071438]",Rua Alfredo Gazzolla,residential,False,False,71.422,,,"LINESTRING (-49.3216968 -28.5191847, -49.3218933 -28.5191947, -49.321992 -28.5191985, -49.3222141 -28.5192055, -49.3224263 -28.5192231)",yes,
290450898,Rua César Máriot,residential,False,True,117.833,,7,"LINESTRING (-49.3226856 -28.5211138, -49.3225341 -28.5200625)",,
290450898,Rua César Máriot,residential,False,False,59.337,,7,"LINESTRING (-49.3226856 -28.5211138, -49.3227031 -28.5212668, -49.3227057 -28.5214106, -49.3226936 -28.5216464)",,
290450898,Rua César Máriot,residential,False,False,117.833,,7,"LINESTRING (-49.3225341 -28.5200625, -49.3226856 -28.5211138)",,
290450898,Rua César Máriot,residential,False,True,93.93,,7,"LINESTRING (-49.3225341 -28.5200625, -49.3224263 -28.5192231)",,
290453123,Rua Bernardo Tasso,residential,False,False,150.869,,,"LINESTRING (-49.3225341 -28.5200625, -49.3240747 -28.5199702)",,
290453122,Rua Olívio Gialdini Mariot,residential,False,False,192.049,,,"LINESTRING (-49.3240747 -28.5199702, -49.3239507 -28.5216939)",,
290453122,Rua Olívio Gialdini Mariot,residential,False,True,92.072,,,"LINESTRING (-49.3240747 -28.5199702, -49.3240964 -28.5191424)",,
290453123,Rua Bernardo Tasso,residential,False,False,83.699,,,"LINESTRING (-49.3240747 -28.5199702, -49.3249294 -28.519919)",,
290453123,Rua Bernardo Tasso,residential,False,True,150.869,,,"LINESTRING (-49.3240747 -28.5199702, -49.3225341 -28.5200625)",,
290450896,Rua Alfredo Gazzolla,residential,False,True,163.419,,,"LINESTRING (-49.3240964 -28.5191424, -49.3224263 -28.5192231)",,
290453122,Rua Olívio Gialdini Mariot,residential,False,False,92.072,,,"LINESTRING (-49.3240964 -28.5191424, -49.3240747 -28.5199702)",,
290453122,Rua Olívio Gialdini Mariot,residential,False,True,32.198,,,"LINESTRING (-49.3240964 -28.5191424, -49.3241347 -28.5188548)",,
290453122,Rua Olívio Gialdini Mariot,residential,False,False,32.198,,,"LINESTRING (-49.3241347 -28.5188548, -49.3240964 -28.5191424)",,
290453123,Rua Bernardo Tasso,residential,False,True,83.699,,,"LINESTRING (-49.3249294 -28.519919, -49.3240747 -28.5199702)",,
290459823,Rua João Damiani,residential,False,False,132.009,,,"LINESTRING (-49.3249129 -28.5220185, -49.3248579 -28.5232047)",,
