osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,access
233571153,tertiary,False,True,53.163,"LINESTRING (-40.2056737 -14.3681742, -40.2054609 -14.3680579, -40.2053207 -14.3678583)",,,,
1069446855,secondary,False,False,50.31,"LINESTRING (-40.2056737 -14.3681742, -40.2055753 -14.36823, -40.2054624 -14.3683032, -40.2053972 -14.3683604, -40.2053127 -14.3684551)",2,BR-030,Rodovia para o Valentim,
1069446855,secondary,False,True,152.842,"LINESTRING (-40.2056737 -14.3681742, -40.2058147 -14.3681121, -40.2059688 -14.3680832, -40.2070755 -14.3680551)",2,BR-030,Rodovia para o Valentim,
233571150,tertiary,False,False,58.173,"LINESTRING (-40.2043489 -14.3696218, -40.2040994 -14.3695478, -40.2038627 -14.3694045)",,,,
1069446855,secondary,False,True,166.728,"LINESTRING (-40.2043489 -14.3696218, -40.2046475 -14.3693387, -40.2049959 -14.3688497, -40.2051009 -14.3687144, -40.2052208 -14.368552, -40.2053127 -14.3684551)",2,BR-030,Rodovia para o Valentim,
233571191,residential,False,True,8.683,"LINESTRING (-40.2076941 -14.3615375, -40.2077679 -14.3615689)",,,,
233571134,residential,False,False,9.002,"LINESTRING (-40.2069678 -14.3615424, -40.2069321 -14.3616156)",,,,
233571174,residential,True,False,73.39,"LINESTRING (-40.2069678 -14.3615424, -40.2075832 -14.3618256)",,,Rua Benjamim Constant,
233571182,tertiary,True,False,36.055,"LINESTRING (-40.2077679 -14.3615689, -40.207649 -14.361872)",,,Rua Querubim Brasil,
233571191,residential,False,False,8.683,"LINESTRING (-40.2077679 -14.3615689, -40.2076941 -14.3615375)",,,,
233571134,residential,False,True,9.002,"LINESTRING (-40.2069321 -14.3616156, -40.2069678 -14.3615424)",,,,
233571123,tertiary,True,False,34.19,"LINESTRING (-40.2075832 -14.3618256, -40.2076941 -14.3615375)",,,Rua Querubim Cana Brasil,
233571174,residential,True,False,8.767,"LINESTRING (-40.2075832 -14.3618256, -40.207649 -14.361872)",,,Rua Benjamim Constant,
