osmid,lanes,ref,highway,oneway,reversed,length,name,geometry
377439873,2,BA-120,secondary,False,True,56.033,,"LINESTRING (-39.3331052 -12.1562287, -39.3328641 -12.1566741)"
377439865,,,residential,False,True,59.245000000000005,Avenida Doutor Liberalino Sales Gadelha,"LINESTRING (-39.3331052 -12.1562287, -39.3330248 -12.156287, -39.3329644 -12.1563467, -39.3328833 -12.1564679, -39.3327787 -12.1566469)"
377439873,2,BA-120,secondary,False,False,145.94299999999998,,"LINESTRING (-39.3331052 -12.1562287, -39.3336732 -12.1552441, -39.3337653 -12.1550858)"
183678038,2,BA-120,secondary,False,False,168.047,,"LINESTRING (-39.3332514 -12.1591529, -39.3331656 -12.1590022, -39.3330838 -12.158854, -39.3329584 -12.1586928, -39.3328571 -12.1585761, -39.3327009 -12.1584201, -39.3325695 -12.1582981, -39.3324706 -12.1581756, -39.3324233 -12.1581012, -39.3323901 -12.1580143, -39.3323676 -12.1579343)"
183678038,2,BA-120,secondary,False,True,151.24400000000003,,"LINESTRING (-39.3332514 -12.1591529, -39.3334647 -12.1595102, -39.3338053 -12.1600418, -39.3339233 -12.1601913, -39.3340132 -12.1602876)"
377439870,,,residential,False,True,126.279,,"LINESTRING (-39.3332514 -12.1591529, -39.3331046 -12.1592427, -39.3329577 -12.1593515, -39.3329114 -12.1593971, -39.3328625 -12.1594564, -39.3327519 -12.1596183, -39.3325209 -12.1600088)"
377439875,,,residential,False,False,19.349,Rua Coronel João Reis,"LINESTRING (-39.3318661 -12.160844, -39.3320395 -12.1608833)"
377439875,,,residential,False,True,46.684,Rua Coronel João Reis,"LINESTRING (-39.3318661 -12.160844, -39.3314382 -12.1608081)"
1074049047,,,residential,False,False,27.827,,"LINESTRING (-39.3318661 -12.160844, -39.3319541 -12.160609)"
377439870,,,residential,False,False,25.563,,"LINESTRING (-39.3320395 -12.1608833, -39.3321489 -12.1606798)"
377439875,,,residential,False,False,30.792,Rua Coronel João Reis,"LINESTRING (-39.3320395 -12.1608833, -39.3323009 -12.16099)"
377439875,,,residential,False,True,19.349,Rua Coronel João Reis,"LINESTRING (-39.3320395 -12.1608833, -39.3318661 -12.160844)"
377439875,,,residential,False,False,74.77,Rua Coronel João Reis,"LINESTRING (-39.3307757 -12.1606272, -39.3314382 -12.1608081)"
1074049049,,,residential,False,False,92.164,Avenida Doutor Liberalino Sales Gadelha,"LINESTRING (-39.3307757 -12.1606272, -39.3311003 -12.1598615)"
377439875,,,residential,False,True,63.221,Rua Coronel João Reis,"LINESTRING (-39.3307757 -12.1606272, -39.3305229 -12.1605708, -39.3304928 -12.1605741, -39.3304673 -12.1605878, -39.3304539 -12.1606206, -39.3303935 -12.1608343)"
788511007,,,residential,False,False,74.398,Rua Evandro Pinheiro,"LINESTRING (-39.3311003 -12.1598615, -39.3317335 -12.1601155)"
1074049049,,,residential,False,True,92.164,Avenida Doutor Liberalino Sales Gadelha,"LINESTRING (-39.3311003 -12.1598615, -39.3307757 -12.1606272)"
"[1074049049, 377439865]",,,residential,False,False,195.106,Avenida Doutor Liberalino Sales Gadelha,"LINESTRING (-39.3311003 -12.1598615, -39.3312858 -12.1594283, -39.3318017 -12.1582464)"
