osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,access,ref
388763085,Rua José Ferreira Campos,residential,False,True,104.029,,,"LINESTRING (-45.5157039 -20.8721524, -45.516634 -20.871806)",,
388763004,Rua Joaquim José Couto,residential,False,False,61.18,,,"LINESTRING (-45.5194489 -20.8722041, -45.5188789 -20.872066)",,
388763004,Rua Joaquim José Couto,residential,False,True,44.79,,,"LINESTRING (-45.5194489 -20.8722041, -45.5198701 -20.8722899)",,
388763103,Rua Nair Rosa,residential,False,True,169.745,,,"LINESTRING (-45.5194489 -20.8722041, -45.5191577 -20.8728972, -45.5188282 -20.873616)",,
388763058,Rua Wanderlei Evangelhista Salvian,residential,False,False,145.52,,,"LINESTRING (-45.5168235 -20.8722366, -45.51552 -20.8727154)",,
521661269,Rua Antônio Albino,residential,False,False,51.771,,,"LINESTRING (-45.5168235 -20.8722366, -45.516634 -20.871806)",,
521661269,Rua Antônio Albino,residential,False,True,45.442,,,"LINESTRING (-45.5168235 -20.8722366, -45.5169863 -20.8726159)",,
388763004,Rua Joaquim José Couto,residential,False,False,51.894,,,"LINESTRING (-45.5203628 -20.8723665, -45.5198701 -20.8722899)",,
388763004,Rua Joaquim José Couto,residential,False,True,36.705,,,"LINESTRING (-45.5203628 -20.8723665, -45.5207085 -20.8724345)",,
388763012,Travessa Joaquim José Couto,residential,False,True,99.931,,,"LINESTRING (-45.5203628 -20.8723665, -45.5207736 -20.8715539)",,
388763004,Rua Joaquim José Couto,residential,False,False,16.788,,,"LINESTRING (-45.5208677 -20.8724603, -45.5207085 -20.8724345)",,
388763108,Rua São Vicente de Paulo,residential,False,False,71.978,,,"LINESTRING (-45.5208677 -20.8724603, -45.52085 -20.8718132)",,
628105787,Praça Antônio Reis,residential,False,True,32.186,,,"LINESTRING (-45.5208677 -20.8724603, -45.5211754 -20.8724938)",,
388763037,Rua Senhor Bom Jesus,residential,False,True,83.161,,,"LINESTRING (-45.5216139 -20.8725338, -45.5217898 -20.8718042)",,
628105788,Travessa Francisco de Assis Carvalho,residential,False,False,45.776,,,"LINESTRING (-45.5216139 -20.8725338, -45.5211754 -20.8724938)",,
628105788,Travessa Francisco de Assis Carvalho,residential,False,True,9.561,,,"LINESTRING (-45.5216139 -20.8725338, -45.5217034 -20.8725538)",,
388763018,Rua Virgílio de Paula Gonçalves,residential,False,False,86.305,,,"LINESTRING (-45.5217034 -20.8725538, -45.5213953 -20.8732746)",,
628105788,Travessa Francisco de Assis Carvalho,residential,False,False,9.561,,,"LINESTRING (-45.5217034 -20.8725538, -45.5216139 -20.8725338)",,
628105788,Travessa Francisco de Assis Carvalho,residential,False,True,36.622,,,"LINESTRING (-45.5217034 -20.8725538, -45.522041 -20.8726485)",,
388763076,Rua Zulmira Carolina de Jesus,residential,False,True,37.285,,,"LINESTRING (-45.5225724 -20.8725808, -45.5227578 -20.8728679)",,
388763094,Rua Jorge da Silva Maia,residential,False,False,56.513000000000005,,,"LINESTRING (-45.5225724 -20.8725808, -45.5227022 -20.8723571, -45.5228251 -20.8721308)",,
"[628105788, 515124487]","['Rua Jorge da Silva Maia', 'Travessa Francisco de Assis Carvalho']",residential,False,False,40.588,,,"LINESTRING (-45.5225724 -20.8725808, -45.5223233 -20.8727462, -45.5223133 -20.8727484, -45.5223035 -20.8727481, -45.52224 -20.8727352)",,
521661269,Rua Antônio Albino,residential,False,False,45.442,,,"LINESTRING (-45.5169863 -20.8726159, -45.5168235 -20.8722366)",,
521661269,Rua Antônio Albino,residential,False,True,40.535,,,"LINESTRING (-45.5169863 -20.8726159, -45.5171448 -20.872949)",,
"[388763065, 521661270]","['Travessa José Vieira Franca', 'Rua José Vieira Franca']",residential,False,False,192.78799999999998,,,"LINESTRING (-45.5169863 -20.8726159, -45.5157603 -20.8731052, -45.5157338 -20.8731115, -45.515714 -20.8731115, -45.5156963 -20.8731065, -45.5156721 -20.8730833, -45.51552 -20.8727154)",,
388763016,Rua Antero Maia,tertiary,True,False,26.933,1,30,"LINESTRING (-45.5197529 -20.872618, -45.5199101 -20.8728106)",,
834005457,Rua Antônio Campos,tertiary,False,False,38.462,2,30,"LINESTRING (-45.5197529 -20.872618, -45.5198701 -20.8722899)",,CT-010
388763058,Rua Wanderlei Evangelhista Salvian,residential,False,False,21.793,,,"LINESTRING (-45.51552 -20.8727154, -45.5153225 -20.8727814)",,
388763058,Rua Wanderlei Evangelhista Salvian,residential,False,True,145.52,,,"LINESTRING (-45.51552 -20.8727154, -45.5168235 -20.8722366)",,
"[388763065, 521661270]","['Travessa José Vieira Franca', 'Rua José Vieira Franca']",residential,False,True,192.788,,,"LINESTRING (-45.51552 -20.8727154, -45.5156721 -20.8730833, -45.5156963 -20.8731065, -45.515714 -20.8731115, -45.5157338 -20.8731115, -45.5157603 -20.8731052, -45.5169863 -20.8726159)",,
388763058,Rua Wanderlei Evangelhista Salvian,residential,False,True,21.793,,,"LINESTRING (-45.5153225 -20.8727814, -45.51552 -20.8727154)",,
521661269,Rua Antônio Albino,residential,False,False,40.535,,,"LINESTRING (-45.5171448 -20.872949, -45.5169863 -20.8726159)",,
521661269,Rua Antônio Albino,residential,False,True,41.717,,,"LINESTRING (-45.5171448 -20.872949, -45.5173614 -20.8732649)",,
628131954,Travessa Geraldo Luiz de Oliveira,residential,False,False,57.74,,,"LINESTRING (-45.5171448 -20.872949, -45.5176485 -20.8727296)",,
388763061,Rua Rafael Maia,residential,False,False,35.105,,,"LINESTRING (-45.5173614 -20.8732649, -45.5170782 -20.8734371)",,
521661269,Rua Antônio Albino,residential,False,False,41.717,,,"LINESTRING (-45.5173614 -20.8732649, -45.5171448 -20.872949)",,
521661269,Rua Antônio Albino,residential,False,True,111.663,,,"LINESTRING (-45.5173614 -20.8732649, -45.5178563 -20.8741563)",,
628131948,Rua Waldemar Pio de Morais,residential,False,True,50.682,,,"LINESTRING (-45.5173614 -20.8732649, -45.517822 -20.8731148)",,
388763060,Rua José Gamboge,residential,False,False,98.589,,,"LINESTRING (-45.5195493 -20.873516, -45.5204592 -20.8737676)",,
834005456,Rua Antônio Campos,tertiary,True,False,102.088,1,30,"LINESTRING (-45.5195493 -20.873516, -45.5196411 -20.8730689, -45.5197529 -20.872618)",,CT-010
388763026,Rua Joaquim Ribeiro Filho,residential,False,False,28.973,,,"LINESTRING (-45.5188282 -20.873616, -45.5185614 -20.8735402)",,
388763026,Rua Joaquim Ribeiro Filho,residential,False,True,70.435,,,"LINESTRING (-45.5188282 -20.873616, -45.5194768 -20.8738003)",,
388763103,Rua Nair Rosa,residential,False,True,34.611,,,"LINESTRING (-45.5188282 -20.873616, -45.5187497 -20.8739185)",,
388763103,Rua Nair Rosa,residential,False,False,169.745,,,"LINESTRING (-45.5188282 -20.873616, -45.5191577 -20.8728972, -45.5194489 -20.8722041)",,
151247465,Rua Flávio Ferreira da Silva,tertiary,False,False,18.282,2,30,"LINESTRING (-45.5186332 -20.8736903, -45.5185614 -20.8735402)",,
388763110,Rua Revalina Ferreira da Silva,residential,True,False,58.134,,,"LINESTRING (-45.5186332 -20.8736903, -45.518157 -20.8739648)",,
151247465,Rua Flávio Ferreira da Silva,tertiary,False,True,28.113999999999997,2,30,"LINESTRING (-45.5186332 -20.8736903, -45.5186955 -20.8738127, -45.5187497 -20.8739185)",,
388763076,Rua Zulmira Carolina de Jesus,residential,False,False,57.112,,,"LINESTRING (-45.5234119 -20.8737228, -45.5230895 -20.8733068)",,
"[388763053, 628105782]",Rua Miguel Messias Neves,residential,False,True,131.828,,,"LINESTRING (-45.5234119 -20.8737228, -45.5229776 -20.8740279, -45.5227196 -20.8741879, -45.5223736 -20.8744034)",,
388763026,Rua Joaquim Ribeiro Filho,residential,False,False,70.435,,,"LINESTRING (-45.5194768 -20.8738003, -45.5188282 -20.873616)",,
834005456,Rua Antônio Campos,tertiary,True,False,32.498,1,30,"LINESTRING (-45.5194768 -20.8738003, -45.5195493 -20.873516)",,CT-010
388763060,Rua José Gamboge,residential,False,True,98.589,,,"LINESTRING (-45.5204592 -20.8737676, -45.5195493 -20.873516)",,
834005458,Rua José Gamboge,tertiary,False,False,19.497,2,30,"LINESTRING (-45.5204592 -20.8737676, -45.5206334 -20.8738328)",,
521661274,Rua Francisco de Assis Carvalho,tertiary,True,False,114.823,1,40,"LINESTRING (-45.5206334 -20.8738328, -45.520983 -20.8728532)",,
834005458,Rua José Gamboge,tertiary,False,False,6.986,2,30,"LINESTRING (-45.5206334 -20.8738328, -45.5206965 -20.8738545)",,
834005458,Rua José Gamboge,tertiary,False,True,19.497,2,30,"LINESTRING (-45.5206334 -20.8738328, -45.5204592 -20.8737676)",,
388763103,Rua Nair Rosa,residential,False,False,34.611,,,"LINESTRING (-45.5187497 -20.8739185, -45.5188282 -20.873616)",,
151247465,Rua Flávio Ferreira da Silva,tertiary,False,False,28.113999999999997,2,30,"LINESTRING (-45.5187497 -20.8739185, -45.5186955 -20.8738127, -45.5186332 -20.8736903)",,
151247465,Rua Flávio Ferreira da Silva,tertiary,False,True,80.388,2,30,"LINESTRING (-45.5187497 -20.8739185, -45.5189095 -20.8741485, -45.5192326 -20.8744805)",,
388763057,Rua Geraldo Luiz de Oliveira,residential,False,False,68.806,,,"LINESTRING (-45.518157 -20.8739648, -45.5179265 -20.8733847)",,
388763057,Rua Geraldo Luiz de Oliveira,residential,False,True,32.893,,,"LINESTRING (-45.518157 -20.8739648, -45.518288 -20.8742341)",,
388763110,Rua Revalina Ferreira da Silva,residential,True,False,37.808,,,"LINESTRING (-45.518157 -20.8739648, -45.5178563 -20.8741563)",,
388763052,Rua José Onofre dos Santos,residential,False,True,35.618,,,"LINESTRING (-45.5160228 -20.8740787, -45.5161832 -20.8743618)",,
388763061,Rua Rafael Maia,residential,False,False,86.084,,,"LINESTRING (-45.5160228 -20.8740787, -45.5153283 -20.8745009)",,
388763061,Rua Rafael Maia,residential,False,True,84.858,,,"LINESTRING (-45.5160228 -20.8740787, -45.5167074 -20.8736625)",,
388763110,Rua Revalina Ferreira da Silva,residential,True,False,164.508,,,"LINESTRING (-45.5178563 -20.8741563, -45.5165252 -20.8749575)",,
521661269,Rua Antônio Albino,residential,False,False,111.663,,,"LINESTRING (-45.5178563 -20.8741563, -45.5173614 -20.8732649)",,
521661269,Rua Antônio Albino,residential,False,True,109.756,,,"LINESTRING (-45.5178563 -20.8741563, -45.5183569 -20.8750255)",,
388763018,Rua Virgílio de Paula Gonçalves,residential,False,True,132.421,,,"LINESTRING (-45.5209866 -20.8744026, -45.5213953 -20.8732746)",,
388771445,Rua Ana Zelina dos Reis,residential,False,False,47.647,,,"LINESTRING (-45.5209866 -20.8744026, -45.5205565 -20.8742539)",,
388771445,Rua Ana Zelina dos Reis,residential,False,True,35.5,,,"LINESTRING (-45.5209866 -20.8744026, -45.5213121 -20.8744997)",,
388763063,Rua João Bolina,residential,False,False,4.152,,,"LINESTRING (-45.5153489 -20.8745329, -45.5153283 -20.8745009)",,
388763063,Rua João Bolina,residential,False,True,29.307,,,"LINESTRING (-45.5153489 -20.8745329, -45.5155031 -20.8747536)",,
388763063,Rua João Bolina,residential,False,False,22.212,,,"LINESTRING (-45.5156145 -20.8749241, -45.5155031 -20.8747536)",,
388763063,Rua João Bolina,residential,False,True,11.535,,,"LINESTRING (-45.5156145 -20.8749241, -45.5156748 -20.8750112)",,
388763052,Rua José Onofre dos Santos,residential,False,False,40.692,,,"LINESTRING (-45.5165252 -20.8749575, -45.5163401 -20.874635)",,
388763110,Rua Revalina Ferreira da Silva,residential,True,False,79.66,,,"LINESTRING (-45.5165252 -20.8749575, -45.5158874 -20.8753551)",,
525247072,Rua Hércules Maia,residential,False,True,94.022,,,"LINESTRING (-45.5165252 -20.8749575, -45.5169107 -20.8757225)",,
388771404,Praça José Ferreira Filho,tertiary,True,False,46.887,1,30,"LINESTRING (-45.5197635 -20.8749426, -45.5201715 -20.8751228)",,
824496814,Rua Salomão Alane,tertiary,True,False,61.51,1,30,"LINESTRING (-45.5197635 -20.8749426, -45.5197133 -20.8748677, -45.5193581 -20.8745423)",,
388771404,Praça José Ferreira Filho,tertiary,True,False,7.508,1,30,"LINESTRING (-45.5201715 -20.8751228, -45.5202381 -20.875149)",,
521661274,Rua Francisco de Assis Carvalho,tertiary,True,False,46.064,1,40,"LINESTRING (-45.5201715 -20.8751228, -45.520321 -20.8747328)",,
388763063,Rua João Bolina,residential,False,False,44.161,,,"LINESTRING (-45.5158874 -20.8753551, -45.5156748 -20.8750112)",,
388763110,Rua Revalina Ferreira da Silva,residential,True,False,230.687,,,"LINESTRING (-45.5158874 -20.8753551, -45.5140337 -20.8764971)",,
388763106,Rua Antônio Francisco da Silva,residential,False,True,8.103,1,,"LINESTRING (-45.5169107 -20.8757225, -45.5168416 -20.8757563)",permit,
525247072,Rua Hércules Maia,residential,False,False,94.022,,,"LINESTRING (-45.5169107 -20.8757225, -45.5165252 -20.8749575)",,
388763106,Rua Antônio Francisco da Silva,residential,False,False,169.20600000000002,1,,"LINESTRING (-45.5169107 -20.8757225, -45.5172867 -20.8755485, -45.5182191 -20.875113, -45.5183569 -20.8750255)",permit,
521661271,Praça José Ferreira Filho,tertiary,True,False,5.612,1,40,"LINESTRING (-45.519179 -20.8758178, -45.5192102 -20.8757766)",,
388763031,Praça Monsenhor Celso Pinheiro,residential,True,False,93.893,1,30,"LINESTRING (-45.5187523 -20.8761161, -45.5193339 -20.8767624)",,
521661272,Praça Monsenhor Celso Pinheiro,tertiary,True,False,55.903999999999996,1,40,"LINESTRING (-45.5187523 -20.8761161, -45.5188667 -20.8760654, -45.5189714 -20.8760045, -45.519179 -20.8758178)",,
627931468,Praça Coronel Joaquim Luiz da Costa Maia,residential,False,False,42.234,,,"LINESTRING (-45.5170083 -20.8766351, -45.5171158 -20.8770014)",,
627931475,Avenida Joaquim de Paula Reis,tertiary,True,False,11.051,1,40,"LINESTRING (-45.5170083 -20.8766351, -45.5171102 -20.8766066)",,
388763074,Travessa Antônio Francisco da Silva,residential,False,True,46.141,,,"LINESTRING (-45.5149337 -20.8766628, -45.5150568 -20.8770615)",,
388763106,Rua Antônio Francisco da Silva,residential,False,False,222.379,1,,"LINESTRING (-45.5149337 -20.8766628, -45.5168416 -20.8757563)",permit,
388763106,Rua Antônio Francisco da Silva,residential,False,True,92.869,1,,"LINESTRING (-45.5149337 -20.8766628, -45.5143167 -20.8769639, -45.5141422 -20.8770509)",permit,
151247479,Rua Francisco Eliazar,residential,False,False,30.678,2,30,"LINESTRING (-45.5141003 -20.8767778, -45.5141422 -20.8770509)",,
151247479,Rua Francisco Eliazar,residential,False,True,31.97,2,30,"LINESTRING (-45.5141003 -20.8767778, -45.5140337 -20.8764971)",,
521661273,Praça Monsenhor Celso Pinheiro,tertiary,False,True,25.192,2,40,"LINESTRING (-45.5193339 -20.8767624, -45.5195735 -20.8767276)",,
627931476,Rua Antenor Pio de Morais,tertiary,True,False,133.774,1,40,"LINESTRING (-45.5193339 -20.8767624, -45.5180609 -20.876943)",,
628102293,Praça Monsenhor Celso Pinheiro,residential,False,True,26.55,2,30,"LINESTRING (-45.5193339 -20.8767624, -45.5195081 -20.8769371)",,
627931476,Rua Antenor Pio de Morais,tertiary,True,False,95.297,1,40,"LINESTRING (-45.5180609 -20.876943, -45.5171549 -20.8770768)",,
628102270,Rua Professor Amélio Pimenta,residential,False,False,56.227000000000004,,,"LINESTRING (-45.5180609 -20.876943, -45.5181415 -20.8771988, -45.5182466 -20.8774167)",,
388763044,Rua José Moreira Maia,residential,False,False,94.078,,,"LINESTRING (-45.5150568 -20.8770615, -45.5141541 -20.8771281)",,
388763074,Travessa Antônio Francisco da Silva,residential,False,False,46.141,,,"LINESTRING (-45.5150568 -20.8770615, -45.5149337 -20.8766628)",,
388763074,Travessa Antônio Francisco da Silva,residential,False,True,18.244,,,"LINESTRING (-45.5150568 -20.8770615, -45.5151102 -20.8772178)",,
388763090,Praça Coronel Joaquim Luiz da Costa Maia,tertiary,True,False,6.682,1,40,"LINESTRING (-45.5171549 -20.8770768, -45.5170912 -20.8770851)",,
388763073,Rua José Costa,residential,True,False,72.10300000000001,,,"LINESTRING (-45.5171549 -20.8770768, -45.5171768 -20.8771326, -45.5172835 -20.8774744, -45.5173542 -20.8776978)",,
388763074,Travessa Antônio Francisco da Silva,residential,False,False,18.244,,,"LINESTRING (-45.5151102 -20.8772178, -45.5150568 -20.8770615)",,
