osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,junction,bridge
511172737,True,2,,,secondary,False,14.224,,"LINESTRING (-37.2764451 -7.0226078, -37.2764195 -7.0226107, -37.2763939 -7.0226076, -37.2763698 -7.0225986, -37.2763485 -7.0225842, -37.2763312 -7.0225652)",roundabout,
511172738,True,,,,secondary,False,9.953,,"LINESTRING (-37.2771285 -7.024008, -37.2771196 -7.0240285, -37.2771055 -7.024046, -37.2770872 -7.0240591, -37.2770661 -7.024067)",roundabout,
167413527,False,,,Rua Vidal de Negreiros,residential,False,68.275,,"LINESTRING (-37.2763289 -7.0253772, -37.2757664 -7.0251216)",,
167413527,False,,,Rua Vidal de Negreiros,residential,True,7.336,,"LINESTRING (-37.2763289 -7.0253772, -37.2763872 -7.0254089)",,
167413522,True,,,Rua Paulo Mendes,residential,False,164.668,,"LINESTRING (-37.2763289 -7.0253772, -37.2766695 -7.024704, -37.2769985 -7.0240538)",,
511172742,True,2,,Rua Frei Caneca,secondary,False,40.24,,"LINESTRING (-37.2775786 -7.022898, -37.2779198 -7.0230256)",,
167413523,True,,,Rua José Gomes Alves,secondary,False,158.006,,"LINESTRING (-37.2769944 -7.02392, -37.2767779 -7.0234026, -37.2766082 -7.022997, -37.2764757 -7.0226758, -37.2764699 -7.0226619, -37.2764451 -7.0226078)",,
511172714,True,,,,secondary,False,5.6240000000000006,,"LINESTRING (-37.2769944 -7.02392, -37.2770164 -7.0239073, -37.2770413 -7.0239018)",roundabout,
167413525,True,,,,secondary,False,9.337,,"LINESTRING (-37.2769985 -7.0240538, -37.2769785 -7.0240341, -37.2769662 -7.0240089, -37.2769629 -7.0239811)",roundabout,
511857292,False,,,Rua Leôncio Wanderley,secondary,False,12.274,,"LINESTRING (-37.2784017 -7.0232343, -37.2784897 -7.0233018)",,
"[170143108, 511860919]",True,2,PB-110,"['Avenida Solon de Lucena', 'Rua Horácio Nóbrega']",primary,False,18.493000000000002,,"LINESTRING (-37.2784017 -7.0232343, -37.2784256 -7.0231648, -37.2784309 -7.0231522, -37.2784413 -7.0231331, -37.2784551 -7.0231069, -37.2784711 -7.0230839)",,
511172714,True,,,,secondary,False,5.98,,"LINESTRING (-37.2770413 -7.0239018, -37.2770682 -7.0239042, -37.2770931 -7.023915)",roundabout,
170137552,False,,,Rua João Soares,residential,False,109.909,,"LINESTRING (-37.2769629 -7.0239811, -37.275981 -7.0238159)",,
167413525,True,,,,secondary,False,7.837999999999999,,"LINESTRING (-37.2769629 -7.0239811, -37.2769674 -7.023958, -37.2769782 -7.0239371, -37.2769944 -7.02392)",roundabout,
167413641,True,,,Praça Presidente Getúlio Vargas,secondary,False,42.153,,"LINESTRING (-37.2779906 -7.0241752, -37.277931 -7.0241606, -37.2776164 -7.0240995)",,
503558136,True,2,PB-110,Avenida Solon de Lucena,primary,False,76.897,,"LINESTRING (-37.2779906 -7.0241752, -37.2780361 -7.0241046, -37.2782759 -7.0235454)",,
167413644,True,,,Rua José Gomes Alves,residential,False,127.60099999999998,,"LINESTRING (-37.2775251 -7.0251188, -37.2775018 -7.025062, -37.2774309 -7.0248894, -37.2772781 -7.0245175, -37.2771947 -7.0243143, -37.27715 -7.0242108, -37.2771407 -7.0241947, -37.2771019 -7.0241281, -37.2770661 -7.024067)",,
511172715,True,2,PB-110,Avenida Solon de Lucena,primary,False,116.958,,"LINESTRING (-37.2775251 -7.0251188, -37.2776608 -7.0248304, -37.2778158 -7.0245007, -37.2779013 -7.0243188, -37.2779141 -7.0242916, -37.2779906 -7.0241752)",,
167413640,True,,,Rua Major Wanderley,residential,False,124.049,,"LINESTRING (-37.2779198 -7.0230256, -37.2776464 -7.0240179, -37.2776164 -7.0240995)",,
511172741,True,2,,Rua Frei Caneca,secondary,False,58.07,,"LINESTRING (-37.2779198 -7.0230256, -37.278316 -7.0231885, -37.278346 -7.023205, -37.2784017 -7.0232343)",,
751763754,True,1,,Rua Frei Caneca,secondary,False,21.233,,"LINESTRING (-37.2767016 -7.0225786, -37.2765098 -7.0225636)",,
167413528,True,2,,Rua Frei Caneca,secondary,False,103.128,,"LINESTRING (-37.2767016 -7.0225786, -37.276841 -7.022622, -37.277033 -7.0226979, -37.2772196 -7.0227685, -37.2774442 -7.0228518, -37.2775786 -7.022898)",,
167922302,True,1,,Rua Severino Primo,residential,False,117.74600000000001,,"LINESTRING (-37.279559 -7.0263927, -37.2794143 -7.0267414, -37.2791334 -7.0273636)",,
167922306,True,2,,Rua Vereador Joaquim Leitão,residential,False,115.59,,"LINESTRING (-37.279559 -7.0263927, -37.2786914 -7.0259754, -37.2786163 -7.0259397)",,
167922297,True,,,Rua Bossuet Wanderley,residential,False,103.14599999999999,,"LINESTRING (-37.2785489 -7.0277833, -37.2781446 -7.0276667, -37.2780553 -7.0276409, -37.2776835 -7.0275337, -37.2776514 -7.0275244)",,
471112976,True,,,Rua Leôncio Wanderley,residential,False,99.05,,"LINESTRING (-37.2785489 -7.0277833, -37.2785393 -7.0280286, -37.2785323 -7.0282745, -37.2785287 -7.0283974, -37.2785172 -7.0286735)",,
167922299,True,,,Rua Dom Pedro II,residential,False,70.948,,"LINESTRING (-37.2805005 -7.0268573, -37.280442 -7.0274927)",,
167922306,True,2,,Rua Vereador Joaquim Leitão,residential,False,101.512,,"LINESTRING (-37.2805005 -7.0268573, -37.2796782 -7.0264482)",,
511172716,True,2,,Rua do Prado,primary,False,62.89,,"LINESTRING (-37.2770252 -7.0302437, -37.2764568 -7.0302032)",,
167922300,True,,,Rua João da Mata,residential,False,98.72800000000001,,"LINESTRING (-37.2770252 -7.0302437, -37.2770987 -7.029391, -37.2771077 -7.0293602)",,
167922299,True,,,Rua Dom Pedro II,residential,False,55.204,,"LINESTRING (-37.280442 -7.0274927, -37.2804192 -7.027939, -37.2804162 -7.0279885)",,
503103805,True,,,Rua Dom Pedro II,tertiary,False,94.364,,"LINESTRING (-37.2804162 -7.0279885, -37.2804133 -7.0280352, -37.2803968 -7.028303, -37.2803632 -7.0288355)",,
434276271,True,2,,Avenida Doutor Pedro Firmino,primary,False,57.121,,"LINESTRING (-37.2791334 -7.0273636, -37.2791485 -7.027371, -37.2795622 -7.0275713, -37.2795985 -7.027589)",,
167922303,True,,,Rua Jeová Bezerra,residential,False,100.785,,"LINESTRING (-37.2796371 -7.0270645, -37.280442 -7.0274927)",,
167922305,True,2,,Rua Peregrino de Carvalho,residential,False,68.679,,"LINESTRING (-37.2796371 -7.0270645, -37.2796782 -7.0264482)",,
503558134,True,2,PB-110,Avenida Solon de Lucena,primary,False,64.426,,"LINESTRING (-37.2766657 -7.0272857, -37.2766456 -7.0273479, -37.2765677 -7.0276223, -37.2765051 -7.0278427)",,
167922297,True,,,Rua Bossuet Wanderley,residential,False,49.302,,"LINESTRING (-37.2776514 -7.0275244, -37.2772513 -7.027409, -37.2772224 -7.0274007)",,
172680154,True,1,,Rua João da Mata,residential,False,87.289,,"LINESTRING (-37.2776514 -7.0275244, -37.2776667 -7.0274664, -37.2778199 -7.0268858, -37.2778554 -7.026766)",,
511172716,True,2,,Rua do Prado,primary,False,10.257,,"LINESTRING (-37.2772905 -7.0302625, -37.2771978 -7.0302559)",,
167922306,True,2,,Rua Vereador Joaquim Leitão,residential,False,14.531,,"LINESTRING (-37.2796782 -7.0264482, -37.279559 -7.0263927)",,
169738358,True,,,Rua Peregrino de Carvalho,residential,False,135.13,,"LINESTRING (-37.2796782 -7.0264482, -37.2797134 -7.0260716, -37.2797511 -7.0252354)",,
167922305,True,2,,Rua Peregrino de Carvalho,residential,False,58.477,,"LINESTRING (-37.2795985 -7.027589, -37.2796371 -7.0270645)",,
462670724,True,2,,Avenida Doutor Pedro Firmino,primary,False,100.583,,"LINESTRING (-37.2795985 -7.027589, -37.2800608 -7.0278148, -37.2803676 -7.0279648, -37.2804162 -7.0279885)",,
511172719,True,2,PB-110,Avenida Solon de Lucena,primary,False,226.89100000000002,,"LINESTRING (-37.2779558 -7.0244965, -37.2778645 -7.0246967, -37.2774845 -7.0255017, -37.2773216 -7.0258432, -37.2773195 -7.0258486, -37.2772963 -7.0258979, -37.2771082 -7.0263026, -37.2771008 -7.0263186, -37.2770879 -7.0263462)",,
503085107,True,,,Rua Leôncio Wanderley,residential,False,123.462,,"LINESTRING (-37.2786664 -7.0248305, -37.2786203 -7.025865, -37.2786163 -7.0259397)",,
170137550,False,,,Rua João Soares,residential,False,87.862,,"LINESTRING (-37.275981 -7.0238159, -37.2752045 -7.0236415)",,
170137552,False,,,Rua João Soares,residential,True,109.909,,"LINESTRING (-37.275981 -7.0238159, -37.2769629 -7.0239811)",,
444009835,False,4,,Avenida Presidente Floriano Peixoto,tertiary,False,62.358,40,"LINESTRING (-37.275981 -7.0238159, -37.2761272 -7.0232742)",,
444009835,False,4,,Avenida Presidente Floriano Peixoto,tertiary,True,139.798,40,"LINESTRING (-37.275981 -7.0238159, -37.2758464 -7.0242482, -37.2758261 -7.0243187, -37.2758052 -7.0243916, -37.2757848 -7.0244626, -37.2756377 -7.0250258)",,
170137553,False,,,Avenida Presidente Floriano Peixoto,residential,True,104.214,,"LINESTRING (-37.2766599 -7.0214911, -37.27643 -7.0222933, -37.2764163 -7.0223956)",,
170138456,False,,,Rua Domingo Lugo,residential,False,87.285,,"LINESTRING (-37.2762828 -7.0227284, -37.275514 -7.0225441)",,
444009835,False,4,,Avenida Presidente Floriano Peixoto,tertiary,False,18.917,40,"LINESTRING (-37.2762828 -7.0227284, -37.2763183 -7.0226085, -37.2763312 -7.0225652)",,
444009835,False,4,,Avenida Presidente Floriano Peixoto,tertiary,True,63.07299999999999,40,"LINESTRING (-37.2762828 -7.0227284, -37.2761701 -7.0231215, -37.2761272 -7.0232742)",,
167412258,True,2,,Avenida Doutor Pedro Firmino,primary,False,60.28,50,"LINESTRING (-37.2727035 -7.0242631, -37.2731948 -7.0245)",,
170138452,True,,,Rua João Olinto,tertiary,False,8.791,,"LINESTRING (-37.2727035 -7.0242631, -37.2726715 -7.0243355)",,
167412258,True,2,,Avenida Doutor Pedro Firmino,primary,False,8.764,50,"LINESTRING (-37.2731948 -7.0245, -37.2732684 -7.0245296)",,
170138450,True,,,Avenida Benjamin Constant,residential,False,58.071,,"LINESTRING (-37.2731948 -7.0245, -37.2733374 -7.0239973)",,
170138449,False,,,Rua Godofredo Medeiros,residential,True,6.033,,"LINESTRING (-37.2734416 -7.0226226, -37.2734946 -7.0226359)",,
"[170138449, 170138454]",False,,,"['Rua João de Barros', 'Rua Godofredo Medeiros']",residential,"[False, True]",187.863,,"LINESTRING (-37.2734416 -7.0226226, -37.2733176 -7.0225787, -37.2732049 -7.0225268, -37.2725002 -7.0221514, -37.272474 -7.0221481, -37.2724485 -7.0221567, -37.2724244 -7.0221727, -37.2721717 -7.0226734)",,
170137550,False,,,Rua João Soares,residential,False,36.636,,"LINESTRING (-37.2735566 -7.0232436, -37.273235 -7.0231619)",,
170137550,False,,,Rua João Soares,residential,True,7.98,,"LINESTRING (-37.2735566 -7.0232436, -37.2736267 -7.0232612)",,
1187622486,True,,,Avenida Benjamin Constant,residential,False,65.112,,"LINESTRING (-37.2735566 -7.0232436, -37.2737112 -7.0226785)",,
170137550,False,,,Rua João Soares,residential,False,123.497,,"LINESTRING (-37.2731837 -7.0231474, -37.2721717 -7.0226734)",,
1132977474,True,,,Rua João Olinto,residential,False,64.926,,"LINESTRING (-37.2731837 -7.0231474, -37.2734416 -7.0226226)",,
170137550,False,,,Rua João Soares,residential,True,5.891,,"LINESTRING (-37.2731837 -7.0231474, -37.2732096 -7.0231537, -37.273235 -7.0231619)",,
170138456,False,,,Rua Domingo Lugo,residential,True,87.285,,"LINESTRING (-37.275514 -7.0225441, -37.2762828 -7.0227284)",,
1187622489,True,,,Rua Darcílio Wanderley da Nóbrega,residential,False,63.285,,"LINESTRING (-37.275514 -7.0225441, -37.2753581 -7.0230918)",,
170138456,False,,,Rua Domingo Lugo,residential,False,7.327,,"LINESTRING (-37.275514 -7.0225441, -37.2754826 -7.0225384, -37.2754486 -7.0225328)",,
170137550,False,,,Rua João Soares,residential,False,7.98,,"LINESTRING (-37.2736267 -7.0232612, -37.2735566 -7.0232436)",,
170137550,False,,,Rua João Soares,residential,True,85.227,,"LINESTRING (-37.2736267 -7.0232612, -37.2743782 -7.0234377)",,
170138447,True,,,Avenida Benjamin Constant,residential,False,82.049,,"LINESTRING (-37.2736267 -7.0232612, -37.2734239 -7.0239711)",,
167412258,True,2,,Avenida Doutor Pedro Firmino,primary,False,5.458,50,"LINESTRING (-37.2726587 -7.0242423, -37.2727035 -7.0242631)",,
1132977474,True,,,Rua João Olinto,residential,False,57.696,,"LINESTRING (-37.2726587 -7.0242423, -37.2728834 -7.0237738)",,
1187622487,False,,,Rua Godofredo Medeiros,residential,True,7.839,,"LINESTRING (-37.2752902 -7.0230711, -37.2753581 -7.0230918)",,
1187622488,True,,,Rua Darcílio Wanderley da Nóbrega,residential,False,62.357,,"LINESTRING (-37.2752902 -7.0230711, -37.2754486 -7.0225328)",,
1187622487,False,,,Rua Godofredo Medeiros,residential,False,85.629,,"LINESTRING (-37.2752902 -7.0230711, -37.2752286 -7.0230556, -37.274538 -7.0228822)",,
170137550,False,,,Rua João Soares,residential,False,8.305,,"LINESTRING (-37.2752045 -7.0236415, -37.2751324 -7.0236201)",,
170137550,False,,,Rua João Soares,residential,True,87.862,,"LINESTRING (-37.2752045 -7.0236415, -37.275981 -7.0238159)",,
572910647,True,,,Rua Darcílio Wanderley da Nóbrega,residential,False,121.173,,"LINESTRING (-37.2752045 -7.0236415, -37.2749162 -7.024693)",,
1187622485,True,,,Avenida Benjamin Constant,residential,False,65.311,,"LINESTRING (-37.2737695 -7.0226912, -37.2736267 -7.0232612)",,
1187622487,False,,,Rua Godofredo Medeiros,residential,False,6.587,,"LINESTRING (-37.2737695 -7.0226912, -37.2737112 -7.0226785)",,
1187622487,False,,,Rua Godofredo Medeiros,residential,True,87.431,,"LINESTRING (-37.2737695 -7.0226912, -37.2738736 -7.0227171, -37.274538 -7.0228822)",,
1187622487,False,,,Rua Godofredo Medeiros,residential,False,7.839,,"LINESTRING (-37.2753581 -7.0230918, -37.2752902 -7.0230711)",,
1187622487,False,,,Rua Godofredo Medeiros,residential,True,87.268,,"LINESTRING (-37.2753581 -7.0230918, -37.2761272 -7.0232742)",,
1187622489,True,,,Rua Darcílio Wanderley da Nóbrega,residential,False,63.431,,"LINESTRING (-37.2753581 -7.0230918, -37.2752045 -7.0236415)",,
170137550,False,,,Rua João Soares,residential,True,123.497,,"LINESTRING (-37.2721717 -7.0226734, -37.2731837 -7.0231474)",,
"[170138449, 170138454]",False,,,"['Rua João de Barros', 'Rua Godofredo Medeiros']",residential,"[False, True]",187.863,,"LINESTRING (-37.2721717 -7.0226734, -37.2724244 -7.0221727, -37.2724485 -7.0221567, -37.272474 -7.0221481, -37.2725002 -7.0221514, -37.2732049 -7.0225268, -37.2733176 -7.0225787, -37.2734416 -7.0226226)",,
167412258,True,2,,Avenida Doutor Pedro Firmino,primary,False,88.39,50,"LINESTRING (-37.273964 -7.0248733, -37.2746835 -7.0252225)",,
1187622490,False,,,Rua Fenelon Bonavides,residential,False,59.552,,"LINESTRING (-37.273964 -7.0248733, -37.2741281 -7.0243631)",,
572910636,True,,,Rua Darcílio Wanderley da Nóbrega,residential,False,58.781,,"LINESTRING (-37.2746835 -7.0252225, -37.2748336 -7.0247153)",,
167412258,True,2,,Avenida Doutor Pedro Firmino,primary,False,9.213999999999999,50,"LINESTRING (-37.2746835 -7.0252225, -37.2747209 -7.0252405, -37.2747586 -7.0252587)",,
170137550,False,,,Rua João Soares,residential,True,36.636,,"LINESTRING (-37.273235 -7.0231619, -37.2735566 -7.0232436)",,
1132977475,True,,,Rua João Olinto,residential,False,72.473,,"LINESTRING (-37.273235 -7.0231619, -37.2729513 -7.0237497)",,
170137550,False,,,Rua João Soares,residential,False,5.891,,"LINESTRING (-37.273235 -7.0231619, -37.2732096 -7.0231537, -37.2731837 -7.0231474)",,
170138446,False,,,Rua Fenelon Bonavides,residential,True,69.717,,"LINESTRING (-37.2748491 -7.0217502, -37.2747588 -7.0221182, -37.2747138 -7.0222767, -37.2746909 -7.0223571)",,
170138449,False,,,Rua Godofredo Medeiros,residential,False,6.033,,"LINESTRING (-37.2734946 -7.0226359, -37.2734416 -7.0226226)",,
1132977475,True,,,Rua João Olinto,residential,False,65.129,,"LINESTRING (-37.2734946 -7.0226359, -37.273235 -7.0231619)",,
170138449,False,,,Rua Godofredo Medeiros,residential,True,24.381,,"LINESTRING (-37.2734946 -7.0226359, -37.2736783 -7.0226745, -37.2737112 -7.0226785)",,
170137550,False,,,Rua João Soares,residential,False,85.227,,"LINESTRING (-37.2743782 -7.0234377, -37.2736267 -7.0232612)",,
170137550,False,,,Rua João Soares,residential,True,85.669,,"LINESTRING (-37.2743782 -7.0234377, -37.2751324 -7.0236201)",,
