osmid,oneway,name,highway,reversed,length,lanes,geometry,ref
252883857,True,Rua José Maria Alkimim,tertiary,False,17.15,,"LINESTRING (-44.0905579 -19.7657002, -44.0905942 -19.7655498)",
367481674,False,Rua Antônio Miguel Cerqueira Neto,residential,True,45.489,,"LINESTRING (-44.0905579 -19.7657002, -44.0909924 -19.7657128)",
369923409,False,Rua Antônio Miguel Cerqueira Neto,tertiary,True,22.37,2,"LINESTRING (-44.0892409 -19.7688982, -44.0894273 -19.7689967)",
"[233810266, 369923404]",False,"['Avenida Raposos', 'Rua Cléber Guimarães']",residential,False,166.649,,"LINESTRING (-44.0892409 -19.7688982, -44.0886624 -19.7692138, -44.0885366 -19.7692922, -44.0884997 -19.7693934, -44.088591 -19.7696674, -44.0886128 -19.7697776, -44.0885999 -19.7698863, -44.088565 -19.7699932)",
369923409,False,Rua Antônio Miguel Cerqueira Neto,tertiary,False,342.47200000000004,2,"LINESTRING (-44.0892409 -19.7688982, -44.0888694 -19.7686786, -44.0885314 -19.7683164, -44.088309 -19.7679593, -44.0882274 -19.7677588, -44.088195 -19.7675119, -44.0882934 -19.7667291, -44.0882826 -19.7666415, -44.0882716 -19.7666181, -44.0882414 -19.7665541, -44.0879783 -19.7663276)",
"[959542472, 252840142]",True,Rua José Maria Alkimim,trunk,False,79.25,2,"LINESTRING (-44.0879783 -19.7663276, -44.0878798 -19.7663388, -44.0876658 -19.7663631, -44.0872533 -19.766514)",LMG-806
369923409,False,Rua Antônio Miguel Cerqueira Neto,tertiary,True,342.472,2,"LINESTRING (-44.0879783 -19.7663276, -44.0882414 -19.7665541, -44.0882716 -19.7666181, -44.0882826 -19.7666415, -44.0882934 -19.7667291, -44.088195 -19.7675119, -44.0882274 -19.7677588, -44.088309 -19.7679593, -44.0885314 -19.7683164, -44.0888694 -19.7686786, -44.0892409 -19.7688982)",
28662503,True,Rua Eduardo Maria de Souza,trunk,False,26.325,2,"LINESTRING (-44.089389 -19.7663378, -44.0896044 -19.7664601)",LMG-806
219811442,True,Rua José Maria Alkimim,trunk,False,27.373,2,"LINESTRING (-44.089389 -19.7663378, -44.0891276 -19.7663471)",LMG-806
234353813,True,Rua José Maria Alkimim,tertiary,False,155.866,1,"LINESTRING (-44.089389 -19.7663378, -44.0901228 -19.7662156, -44.0902871 -19.7661645, -44.0903637 -19.7660965, -44.0904527 -19.7659638, -44.0905579 -19.7657002)",
28662503,True,Rua Eduardo Maria de Souza,trunk,False,390.2119999999999,2,"LINESTRING (-44.0896044 -19.7664601, -44.0901537 -19.7667632, -44.0910361 -19.7672555, -44.0918133 -19.7677487, -44.0918596 -19.7677781, -44.0920933 -19.7679149, -44.0922387 -19.7679997, -44.0922949 -19.7680422, -44.0923196 -19.7680943, -44.0923284 -19.7681499, -44.0923271 -19.768213, -44.092315 -19.7683682, -44.0923158 -19.7685583)",LMG-806
370064919,True,Rua David Miguel,trunk,False,17.258,1,"LINESTRING (-44.0887087 -19.7657891, -44.0888628 -19.7658444)",LMG-806
28662505,False,Rua Wanda Carvalho,residential,False,56.556,,"LINESTRING (-44.0915268 -19.769078, -44.0916834 -19.7685912)",
28662505,False,Rua Wanda Carvalho,residential,True,32.253,,"LINESTRING (-44.0915268 -19.769078, -44.0914161 -19.7693487)",
28662505,False,Rua Wanda Carvalho,residential,False,63.415,,"LINESTRING (-44.091186 -19.7698763, -44.0914161 -19.7693487)",
369923409,False,Rua Antônio Miguel Cerqueira Neto,tertiary,False,155.518,2,"LINESTRING (-44.091186 -19.7698763, -44.0898774 -19.7692133)",
369923409,False,Rua Antônio Miguel Cerqueira Neto,tertiary,True,33.694,2,"LINESTRING (-44.091186 -19.7698763, -44.0914704 -19.7700184)",
28662505,False,Rua Wanda Carvalho,residential,True,56.556,,"LINESTRING (-44.0916834 -19.7685912, -44.0915268 -19.769078)",
