osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,bridge,junction
320817739,Rua Vitalina Vieira,residential,False,False,40.332,,"LINESTRING (-41.5368987 -20.3448652, -41.5372777 -20.3449379)",,,
235546232,Avenida Ademar Vieira da Cunha,tertiary,True,False,286.24199999999996,2,"LINESTRING (-41.5368987 -20.3448652, -41.5371113 -20.3448294, -41.5371783 -20.3448105, -41.5372226 -20.3447816, -41.5372588 -20.3447288, -41.5373379 -20.3446181, -41.5374278 -20.3444861, -41.5375404 -20.3443189, -41.5376356 -20.344178, -41.5377268 -20.3440636, -41.5378328 -20.3439454, -41.5379173 -20.3438498, -41.5380567 -20.3436889, -41.538095 -20.3436241, -41.5381245 -20.3435581, -41.5381318 -20.3434877, -41.5381533 -20.3432073, -41.5381841 -20.3430061, -41.5382485 -20.3428062)",,,
"[758256043, 758256044]","['Travessa Vitalina Vieira', 'Avenida Presidente Getúlio Vargas']",tertiary,False,False,39.856,2,"LINESTRING (-41.5368987 -20.3448652, -41.5368282 -20.3448478, -41.5367555 -20.3448332, -41.5367314 -20.3448341, -41.5367156 -20.3448385, -41.5367066 -20.3448429, -41.5367002 -20.3448498, -41.5366905 -20.3448685, -41.5366597 -20.3450084)",,,
621847377,Rua José Roberto de Moraes,residential,False,False,76.221,,"LINESTRING (-41.5366597 -20.3450084, -41.5359416 -20.3448798)",,,
758256044,Avenida Presidente Getúlio Vargas,tertiary,False,False,68.464,,"LINESTRING (-41.5366597 -20.3450084, -41.5365317 -20.3456123)",,,
"[758256043, 758256044]","['Travessa Vitalina Vieira', 'Avenida Presidente Getúlio Vargas']",tertiary,False,True,39.856,2,"LINESTRING (-41.5366597 -20.3450084, -41.5366905 -20.3448685, -41.5367002 -20.3448498, -41.5367066 -20.3448429, -41.5367156 -20.3448385, -41.5367314 -20.3448341, -41.5367555 -20.3448332, -41.5368282 -20.3448478, -41.5368987 -20.3448652)",,,
324348563,Avenida Presidente Tancredo Neves,primary,False,True,35.633,2,"LINESTRING (-41.5382342 -20.3452376, -41.5381355 -20.3455444)",ES-185;ES-379,,
758256044,Avenida Presidente Getúlio Vargas,tertiary,False,True,68.464,,"LINESTRING (-41.5365317 -20.3456123, -41.5366597 -20.3450084)",,,
235546201,Rua Benjamin Constant,residential,False,True,73.395,2,"LINESTRING (-41.5365317 -20.3456123, -41.5366196 -20.3456291, -41.5372205 -20.3457486)",,,
324348604,Rua Benjamim Costant,tertiary,False,False,30.463,2,"LINESTRING (-41.5372205 -20.3457486, -41.537508 -20.3457975)",,,
235546201,Rua Benjamin Constant,residential,False,False,73.395,2,"LINESTRING (-41.5372205 -20.3457486, -41.5366196 -20.3456291, -41.5365317 -20.3456123)",,,
235546279,Rua José Antônio Lofêgo,tertiary,True,False,109.613,2,"LINESTRING (-41.5372205 -20.3457486, -41.5371897 -20.3458397, -41.5371515 -20.3459498, -41.5371227 -20.3460177, -41.5370851 -20.346112, -41.5370194 -20.3462893, -41.5369503 -20.346476, -41.5369014 -20.3465823, -41.5368618 -20.3466747)",,,
235546149,Avenida José Luiz de Castro,residential,False,True,49.789,2,"LINESTRING (-41.537508 -20.3457975, -41.537619 -20.345362)",,,
324348604,Rua Benjamim Costant,tertiary,False,True,30.463,2,"LINESTRING (-41.537508 -20.3457975, -41.5372205 -20.3457486)",,,
"[834684201, 235546162, 324348604]","['Rua Benjamim Costant', 'Ponte dos Imigrantes']",tertiary,False,False,43.627,2,"LINESTRING (-41.537508 -20.3457975, -41.5375526 -20.3458067, -41.5376108 -20.3458173, -41.5378388 -20.3458542, -41.5379205 -20.3458621)",,yes,
"[834684201, 235546162, 324348604]","['Rua Benjamim Costant', 'Ponte dos Imigrantes']",tertiary,False,True,43.627,2,"LINESTRING (-41.5379205 -20.3458621, -41.5378388 -20.3458542, -41.5376108 -20.3458173, -41.5375526 -20.3458067, -41.537508 -20.3457975)",,yes,
834891606,,tertiary,True,False,5.881,,"LINESTRING (-41.5379205 -20.3458621, -41.5379246 -20.3458487, -41.5379395 -20.3458297, -41.5379533 -20.3458214)",,,circular
320817712,Rua Durval Saturnino Cesar,residential,True,False,68.792,2,"LINESTRING (-41.5368618 -20.3466747, -41.5362771 -20.346388)",,,
806244260,Rua Raimundo Barros,tertiary,False,False,55.437,,"LINESTRING (-41.5401495 -20.3383553, -41.5396178 -20.3383553)",,,
235546149,Avenida José Luiz de Castro,residential,False,False,542.5939999999999,2,"LINESTRING (-41.5401495 -20.3383553, -41.5401743 -20.3389797, -41.5401837 -20.3392362, -41.5401918 -20.3393695, -41.5401824 -20.3394738, -41.5401247 -20.3397291, -41.5400268 -20.3401064, -41.5398082 -20.3405402, -41.5395547 -20.3410092, -41.5392852 -20.3414556, -41.5390867 -20.3417939, -41.5388574 -20.3421611, -41.5386495 -20.3426351, -41.5385583 -20.3428891)",,,
806244260,Rua Raimundo Barros,tertiary,False,True,55.437,,"LINESTRING (-41.5396178 -20.3383553, -41.5401495 -20.3383553)",,,
808769519,Avenida Ademar Vieira da Cunha,tertiary,False,True,67.757,2,"LINESTRING (-41.5396178 -20.3383553, -41.5395775 -20.3386037, -41.5395628 -20.3387671, -41.5395762 -20.3389608)",,,
320817698,,residential,False,False,33.589,2,"LINESTRING (-41.5382485 -20.3428062, -41.5385583 -20.3428891)",,,
808769519,Avenida Ademar Vieira da Cunha,tertiary,False,False,25.820999999999998,2,"LINESTRING (-41.5382485 -20.3428062, -41.5382794 -20.3427282, -41.5383226 -20.3425848)",,,
320817698,,residential,False,True,33.589,2,"LINESTRING (-41.5385583 -20.3428891, -41.5382485 -20.3428062)",,,
235546149,Avenida José Luiz de Castro,residential,False,False,254.92700000000008,2,"LINESTRING (-41.5385583 -20.3428891, -41.5384027 -20.3434387, -41.5383075 -20.343743, -41.5382324 -20.3439303, -41.5380742 -20.3441799, -41.5380064 -20.3442843, -41.5379228 -20.3444006, -41.5378706 -20.3444842, -41.5378334 -20.3445562, -41.5378064 -20.3446279, -41.5377807 -20.3447169, -41.5377323 -20.344927, -41.537713 -20.3450191)",,,
235546149,Avenida José Luiz de Castro,residential,False,True,542.594,2,"LINESTRING (-41.5385583 -20.3428891, -41.5386495 -20.3426351, -41.5388574 -20.3421611, -41.5390867 -20.3417939, -41.5392852 -20.3414556, -41.5395547 -20.3410092, -41.5398082 -20.3405402, -41.5400268 -20.3401064, -41.5401247 -20.3397291, -41.5401824 -20.3394738, -41.5401918 -20.3393695, -41.5401837 -20.3392362, -41.5401743 -20.3389797, -41.5401495 -20.3383553)",,,
320817739,Rua Vitalina Vieira,residential,False,True,46.273,,"LINESTRING (-41.537713 -20.3450191, -41.5372777 -20.3449379)",,,
1111776088,Travessa Vitalina Vieira,residential,False,False,30.002,,"LINESTRING (-41.537713 -20.3450191, -41.5379947 -20.3450742)",,,
235546149,Avenida José Luiz de Castro,residential,False,False,39.374,2,"LINESTRING (-41.537713 -20.3450191, -41.5376898 -20.3451135, -41.537656 -20.3452267, -41.537619 -20.345362)",,,
235546149,Avenida José Luiz de Castro,residential,False,True,254.92699999999996,2,"LINESTRING (-41.537713 -20.3450191, -41.5377323 -20.344927, -41.5377807 -20.3447169, -41.5378064 -20.3446279, -41.5378334 -20.3445562, -41.5378706 -20.3444842, -41.5379228 -20.3444006, -41.5380064 -20.3442843, -41.5380742 -20.3441799, -41.5382324 -20.3439303, -41.5383075 -20.343743, -41.5384027 -20.3434387, -41.5385583 -20.3428891)",,,
1111776088,Travessa Vitalina Vieira,residential,False,True,30.002,,"LINESTRING (-41.5379947 -20.3450742, -41.537713 -20.3450191)",,,
805503883,Avenida Presidente Getúlio Vargas,tertiary,True,False,27.475,2,"LINESTRING (-41.5362771 -20.346388, -41.5363428 -20.3462597, -41.536385 -20.3461627)",,,
621847377,Rua José Roberto de Moraes,residential,False,True,76.221,,"LINESTRING (-41.5359416 -20.3448798, -41.5366597 -20.3450084)",,,
758254498,Rua Paulo Expedito Amaral,residential,False,True,33.834,2,"LINESTRING (-41.5359416 -20.3448798, -41.5359821 -20.3445779)",,,
805418323,Rua Prefeito Paulo Expedito Amaral,residential,False,False,89.068,2,"LINESTRING (-41.5359416 -20.3448798, -41.5358174 -20.3456723)",,,
621847378,Rua Maria Augusta da Silva,residential,False,False,34.009,2,"LINESTRING (-41.5358174 -20.3456723, -41.5354978 -20.3456111)",,,
621847378,Rua Maria Augusta da Silva,residential,False,True,71.043,2,"LINESTRING (-41.5358174 -20.3456723, -41.5364801 -20.345821)",,,
805418323,Rua Prefeito Paulo Expedito Amaral,residential,False,True,89.068,2,"LINESTRING (-41.5358174 -20.3456723, -41.5359416 -20.3448798)",,,
621847378,Rua Maria Augusta da Silva,residential,False,False,71.043,2,"LINESTRING (-41.5364801 -20.345821, -41.5358174 -20.3456723)",,,
805503883,Avenida Presidente Getúlio Vargas,tertiary,True,False,23.822,2,"LINESTRING (-41.5364801 -20.345821, -41.5365317 -20.3456123)",,,
621847378,Rua Maria Augusta da Silva,residential,False,True,9.722,2,"LINESTRING (-41.5354069 -20.3455916, -41.5354978 -20.3456111)",,,
621847379,Praça Padre José Luiz Horn,residential,False,False,55.244,2,"LINESTRING (-41.536385 -20.3461627, -41.5358707 -20.3460431)",,,
805503883,Avenida Presidente Getúlio Vargas,tertiary,True,False,39.304,2,"LINESTRING (-41.536385 -20.3461627, -41.5364125 -20.3460875, -41.5364353 -20.3460057, -41.5364562 -20.3459237, -41.5364801 -20.345821)",,,
621847379,Praça Padre José Luiz Horn,residential,False,True,55.244,2,"LINESTRING (-41.5358707 -20.3460431, -41.536385 -20.3461627)",,,
758254498,Rua Paulo Expedito Amaral,residential,False,False,115.467,2,"LINESTRING (-41.535872 -20.3435555, -41.5358506 -20.3440422, -41.535856 -20.3441303, -41.5358761 -20.344212, -41.5358989 -20.344295, -41.5359322 -20.3443986, -41.5359821 -20.3445779)",,,
805503879,Travessa Pedro Scardini,residential,False,True,143.42499999999998,2,"LINESTRING (-41.535872 -20.3435555, -41.5361501 -20.3435616, -41.5361266 -20.3437797, -41.5361094 -20.3438913, -41.536092 -20.3440121, -41.5360679 -20.3441491, -41.5360356 -20.3443195, -41.5360108 -20.3444484, -41.5359821 -20.3445779)",,,
758254498,Rua Paulo Expedito Amaral,residential,False,True,204.317,2,"LINESTRING (-41.535872 -20.3435555, -41.5358748 -20.3432878, -41.5358962 -20.3428225, -41.5359002 -20.3424742, -41.5358989 -20.3420957, -41.5358989 -20.3420253, -41.535911 -20.3419838, -41.5359391 -20.3419549, -41.5359727 -20.3419372, -41.5359928 -20.3419259, -41.5361679 -20.3418978)",,,
758254498,Rua Paulo Expedito Amaral,residential,False,False,33.834,2,"LINESTRING (-41.5359821 -20.3445779, -41.5359416 -20.3448798)",,,
