osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,junction,bridge
239749090,True,,tertiary,False,32.036,"LINESTRING (-38.6222283 -5.8828387, -38.6222561 -5.8828272, -38.6222861 -5.8828246, -38.6223156 -5.882831, -38.6223417 -5.8828459, -38.6223622 -5.882868, -38.6223747 -5.8828941, -38.6223791 -5.8829227, -38.6223749 -5.8829514, -38.6223626 -5.8829776, -38.6223476 -5.8829943)",2,,roundabout,
"[243248328, 243248327]",False,"['Avenida Governador Virgilio Távora', 'Rua Izaura Nogueira Diogenes']",residential,False,181.802,"LINESTRING (-38.6222283 -5.8828387, -38.6221968 -5.8828158, -38.6221694 -5.8827796, -38.6221378 -5.8827105, -38.6220335 -5.882403, -38.6218049 -5.8817913, -38.6217861 -5.8817606, -38.6217606 -5.8817406, -38.6217224 -5.8817379, -38.6213496 -5.8818633)",,,,
239749530,True,Avenida Virgílio Távora,tertiary,False,100.063,"LINESTRING (-38.6233605 -5.8857012, -38.6237327 -5.8865214)",2,,,
243249157,False,,residential,True,9.9,"LINESTRING (-38.6233605 -5.8857012, -38.6232756 -5.8857294)",,,,
239749530,True,Avenida Virgílio Távora,tertiary,False,88.757,"LINESTRING (-38.6231057 -5.8849443, -38.6233605 -5.8857012)",2,,,
243249158,False,,residential,True,8.989,"LINESTRING (-38.6231057 -5.8849443, -38.6230273 -5.8849656)",,,,
239751253,False,Praça Tenente Barreira,residential,False,9.5,"LINESTRING (-38.6222649 -5.8888897, -38.6221804 -5.888905)",,,,
239751253,False,Praça Tenente Barreira,residential,True,80.95,"LINESTRING (-38.6222649 -5.8888897, -38.6229838 -5.8887533)",,,,
679041793,True,Rua Savino Barreira,tertiary,False,47.93100000000001,"LINESTRING (-38.6222649 -5.8888897, -38.6223078 -5.8891212, -38.6223178 -5.8891852, -38.6223232 -5.8892305, -38.6223262 -5.8892592, -38.6223229 -5.8892829, -38.622313 -5.8892987, -38.6223012 -5.8893061)",2,,,
239751253,False,Praça Tenente Barreira,residential,False,71.286,"LINESTRING (-38.6236158 -5.8886277, -38.6229838 -5.8887533)",,,,
243248400,False,Rua Padre João Bandeira,residential,False,56.214,"LINESTRING (-38.6236158 -5.8886277, -38.623516 -5.888132)",,,,
243248400,False,Rua Padre João Bandeira,residential,True,32.161,"LINESTRING (-38.6236158 -5.8886277, -38.6236804 -5.8889097)",,,,
243248400,False,Rua Padre João Bandeira,residential,False,103.186,"LINESTRING (-38.6225459 -5.885132, -38.6222307 -5.8842586)",,,,
243364119,True,Travessa Nelson Maia,residential,False,25.754,"LINESTRING (-38.6225459 -5.885132, -38.6223252 -5.8852058)",2,,,
243248400,False,Rua Padre João Bandeira,residential,True,75.99999999999999,"LINESTRING (-38.6225459 -5.885132, -38.6226075 -5.8853118, -38.6226732 -5.8855139, -38.6227363 -5.885704, -38.6227594 -5.8857816)",,,,
243248367,True,Rua Cônego Mourão,residential,False,27.453,"LINESTRING (-38.6230863 -5.8892546, -38.6233304 -5.8892099)",,,,
239751253,False,Praça Tenente Barreira,residential,False,80.95,"LINESTRING (-38.6229838 -5.8887533, -38.6222649 -5.8888897)",,,,
239751253,False,Praça Tenente Barreira,residential,True,71.286,"LINESTRING (-38.6229838 -5.8887533, -38.6236158 -5.8886277)",,,,
239751362,False,Rua Sete de Setembro,residential,False,56.393,"LINESTRING (-38.6229838 -5.8887533, -38.6228979 -5.8882534)",,,,
239753656,False,,residential,True,9.386,"LINESTRING (-38.6218183 -5.8864064, -38.6217345 -5.8864197)",,,,
679041793,True,Rua Savino Barreira,tertiary,False,46.535,"LINESTRING (-38.6218183 -5.8864064, -38.6218763 -5.8868209)",2,,,
239753656,False,,residential,False,61.903000000000006,"LINESTRING (-38.6218183 -5.8864064, -38.6221629 -5.886337, -38.622177 -5.8863254, -38.6221904 -5.8863077, -38.6221926 -5.8862929, -38.6221648 -5.8861438)",,,,
239753656,False,,residential,True,61.903000000000006,"LINESTRING (-38.6221648 -5.8861438, -38.6221926 -5.8862929, -38.6221904 -5.8863077, -38.622177 -5.8863254, -38.6221629 -5.886337, -38.6218183 -5.8864064)",,,,
239753660,False,Rua Doutor Samuel Uchoa,residential,False,40.708,"LINESTRING (-38.6221648 -5.8861438, -38.6221415 -5.8861516, -38.6217995 -5.886183)",,,,
432960532,False,Rua Doutor Samuel Uchoa,residential,False,68.672,"LINESTRING (-38.6221648 -5.8861438, -38.6221888 -5.8861339, -38.6226089 -5.8858481, -38.6226491 -5.8858261, -38.6226853 -5.8858091)",,,,
432960540,False,Rua Doutor João Felipe,residential,False,78.017,"LINESTRING (-38.6226853 -5.8858091, -38.6223252 -5.8852058)",,,,
289247114,False,Rua Doutor Samuel Uchoa,residential,False,8.748000000000001,"LINESTRING (-38.6226853 -5.8858091, -38.6227264 -5.8857936, -38.6227594 -5.8857816)",,,,
432960532,False,Rua Doutor Samuel Uchoa,residential,True,68.672,"LINESTRING (-38.6226853 -5.8858091, -38.6226491 -5.8858261, -38.6226089 -5.8858481, -38.6221888 -5.8861339, -38.6221648 -5.8861438)",,,,
243364119,True,Travessa Nelson Maia,residential,False,72.008,"LINESTRING (-38.6223252 -5.8852058, -38.621699 -5.8853829)",2,,,
432960540,False,Rua Doutor João Felipe,residential,True,78.017,"LINESTRING (-38.6223252 -5.8852058, -38.6226853 -5.8858091)",,,,
239753660,False,Rua Doutor Samuel Uchoa,residential,False,9.133,"LINESTRING (-38.6217995 -5.886183, -38.621717 -5.8861863)",,,,
679041793,True,Rua Savino Barreira,tertiary,False,24.928,"LINESTRING (-38.6217995 -5.886183, -38.6218183 -5.8864064)",2,,,
239753660,False,Rua Doutor Samuel Uchoa,residential,True,40.708,"LINESTRING (-38.6217995 -5.886183, -38.6221415 -5.8861516, -38.6221648 -5.8861438)",,,,
239754181,False,Rua Doutor Samuel Uchoa,residential,False,55.483,"LINESTRING (-38.6228114 -5.8859185, -38.6232756 -5.8857294)",,,,
243248400,False,Rua Padre João Bandeira,residential,False,16.273,"LINESTRING (-38.6228114 -5.8859185, -38.6227594 -5.8857816)",,,,
243248400,False,Rua Padre João Bandeira,residential,True,11.661,"LINESTRING (-38.6228114 -5.8859185, -38.6228529 -5.8860149)",,,,
239749093,True,Avenida Virgílio Távora,tertiary,False,89.261,"LINESTRING (-38.6232756 -5.8857294, -38.6230273 -5.8849656)",2,,,
239754181,False,Rua Doutor Samuel Uchoa,residential,True,55.483,"LINESTRING (-38.6232756 -5.8857294, -38.6228114 -5.8859185)",,,,
243249157,False,,residential,False,9.9,"LINESTRING (-38.6232756 -5.8857294, -38.6233605 -5.8857012)",,,,
239749093,True,Avenida Virgílio Távora,tertiary,False,99.91,"LINESTRING (-38.6236535 -5.8865455, -38.6232756 -5.8857294)",2,,,
239754182,True,Travessa Celso Barreira,residential,False,59.411,"LINESTRING (-38.6236535 -5.8865455, -38.6231203 -5.88661)",,,,
243249161,False,,residential,False,9.161,"LINESTRING (-38.6236535 -5.8865455, -38.6237327 -5.8865214)",,,,
239754182,True,Travessa Celso Barreira,residential,False,10.783,"LINESTRING (-38.6218763 -5.8868209, -38.62178 -5.886836)",,,,
679041793,True,Rua Savino Barreira,tertiary,False,41.67,"LINESTRING (-38.6218763 -5.8868209, -38.6219572 -5.8871869)",2,,,
243249162,False,,residential,False,8.915,"LINESTRING (-38.6239567 -5.8872195, -38.6240349 -5.8872001)",,,,
239749093,True,Avenida Virgílio Távora,tertiary,False,82.11800000000001,"LINESTRING (-38.6239567 -5.8872195, -38.6237723 -5.8868166, -38.6236998 -5.8866592, -38.6236535 -5.8865455)",2,,,
243496098,False,Rua Sigefredo Diógenes,secondary,False,69.236,"LINESTRING (-38.6187787 -5.8815292, -38.6183337 -5.8810913)",,,,
243496098,False,Rua Sigefredo Diógenes,secondary,True,10.116,"LINESTRING (-38.6187787 -5.8815292, -38.6188437 -5.8815932)",,,,
239754858,True,Rua Raimundo Albani,tertiary,False,36.85,"LINESTRING (-38.6188437 -5.8815932, -38.6185287 -5.8817011)",,,,
243496098,False,Rua Sigefredo Diógenes,secondary,False,10.116,"LINESTRING (-38.6188437 -5.8815932, -38.6187787 -5.8815292)",,,,
243496098,False,Rua Sigefredo Diógenes,secondary,True,78.617,"LINESTRING (-38.6188437 -5.8815932, -38.6193513 -5.8820881)",,,,
243496098,False,Rua Sigefredo Diógenes,secondary,False,51.711,"LINESTRING (-38.6196852 -5.8824136, -38.6193513 -5.8820881)",,,,
239754860,False,Rua Nauza Alcione Peixoto,residential,False,171.262,"LINESTRING (-38.6196852 -5.8824136, -38.6185983 -5.8827752, -38.6182127 -5.8828892)",,,,
243248351,False,,residential,False,23.666999999999998,"LINESTRING (-38.6196852 -5.8824136, -38.6196873 -5.8823483, -38.6196819 -5.8822822, -38.6196665 -5.8822335, -38.619649 -5.8822089)",,,,
"[243496097, 243496098, 823735239]",False,Rua Sigefredo Diógenes,secondary,True,81.316,"LINESTRING (-38.6196852 -5.8824136, -38.6198124 -5.8825423, -38.6201261 -5.8828445, -38.6202126 -5.8829229)",,,,yes
239754860,False,Rua Nauza Alcione Peixoto,residential,True,13.042,"LINESTRING (-38.6174369 -5.883136, -38.6175462 -5.883092)",,,,
239754861,True,,residential,False,39.847,"LINESTRING (-38.6174369 -5.883136, -38.6173246 -5.8827955)",,,,
243248358,False,,residential,False,17.563,"LINESTRING (-38.6174369 -5.883136, -38.6172887 -5.8831927)",,,,
239754860,False,Rua Nauza Alcione Peixoto,residential,False,13.042,"LINESTRING (-38.6175462 -5.883092, -38.6174369 -5.883136)",,,,
239754860,False,Rua Nauza Alcione Peixoto,residential,True,77.093,"LINESTRING (-38.6175462 -5.883092, -38.6182127 -5.8828892)",,,,
243248323,False,,residential,False,13.434,"LINESTRING (-38.6214428 -5.8854626, -38.6214092 -5.8853465)",2,,,
243364119,True,Travessa Nelson Maia,residential,False,31.171,"LINESTRING (-38.6214428 -5.8854626, -38.6211725 -5.8855419)",2,,,
243248324,False,,residential,False,12.965,"LINESTRING (-38.6211725 -5.8855419, -38.6211357 -5.8854312)",2,,,
243364119,True,Travessa Nelson Maia,residential,False,33.869,"LINESTRING (-38.6211725 -5.8855419, -38.6208782 -5.885626)",2,,,
243248400,False,Rua Padre João Bandeira,residential,True,63.906,"LINESTRING (-38.621144 -5.8813262, -38.6213496 -5.8818633)",,,,
243248400,False,Rua Padre João Bandeira,residential,False,63.906,"LINESTRING (-38.6213496 -5.8818633, -38.621144 -5.8813262)",,,,
243248400,False,Rua Padre João Bandeira,residential,True,139.148,"LINESTRING (-38.6213496 -5.8818633, -38.6217777 -5.88304)",,,,
"[243248328, 243248326]",False,"['Rua Savino Barreira', 'Rua Izaura Nogueira Diogenes']",residential,"[False, True]",200.00300000000001,"LINESTRING (-38.6213496 -5.8818633, -38.6208698 -5.8820111, -38.6208493 -5.8820254, -38.6208393 -5.8820448, -38.6208366 -5.8820654, -38.6208386 -5.8820961, -38.6208507 -5.8821462, -38.6212302 -5.8832317)",,,,
"[243248328, 243248327]",False,"['Avenida Governador Virgilio Távora', 'Rua Izaura Nogueira Diogenes']",residential,True,181.802,"LINESTRING (-38.6213496 -5.8818633, -38.6217224 -5.8817379, -38.6217606 -5.8817406, -38.6217861 -5.8817606, -38.6218049 -5.8817913, -38.6220335 -5.882403, -38.6221378 -5.8827105, -38.6221694 -5.8827796, -38.6221968 -5.8828158, -38.6222283 -5.8828387)",,,,
243248330,False,Travessa Sigefredo Diógenes,residential,True,20.523,"LINESTRING (-38.618829 -5.8813998, -38.6189657 -5.881275)",,,,
243248351,False,,residential,True,127.75500000000001,"LINESTRING (-38.618829 -5.8813998, -38.619303 -5.8818687, -38.6195941 -5.8821528, -38.619649 -5.8822089)",,,,
243248330,False,Travessa Sigefredo Diógenes,residential,False,36.737,"LINESTRING (-38.6192279 -5.8810722, -38.6189657 -5.881275)",,,,
243248336,False,Rua Antônia Diógenes,residential,True,62.85600000000001,"LINESTRING (-38.6192279 -5.8810722, -38.6193151 -5.8811816, -38.6193869 -5.8812857, -38.6194211 -5.8813524, -38.6194425 -5.8814311, -38.6194713 -5.8815712)",,,,
243248330,False,Travessa Sigefredo Diógenes,residential,False,20.523,"LINESTRING (-38.6189657 -5.881275, -38.618829 -5.8813998)",,,,
243248330,False,Travessa Sigefredo Diógenes,residential,True,36.737,"LINESTRING (-38.6189657 -5.881275, -38.6192279 -5.8810722)",,,,
243248351,False,,residential,False,127.755,"LINESTRING (-38.619649 -5.8822089, -38.6195941 -5.8821528, -38.619303 -5.8818687, -38.618829 -5.8813998)",,,,
243248351,False,,residential,True,23.666999999999998,"LINESTRING (-38.619649 -5.8822089, -38.6196665 -5.8822335, -38.6196819 -5.8822822, -38.6196873 -5.8823483, -38.6196852 -5.8824136)",,,,
239749093,True,Avenida Virgílio Távora,tertiary,False,126.69,"LINESTRING (-38.6226919 -5.8840856, -38.6222836 -5.8830211)",2,,,
243249160,False,,residential,False,10.364,"LINESTRING (-38.6226919 -5.8840856, -38.6227799 -5.8840536)",,,,
435994131,False,Travessa Monsenhor Fernandes Távora,residential,False,54.519,"LINESTRING (-38.6226919 -5.8840856, -38.6222307 -5.8842586)",,,,
243248400,False,Rua Padre João Bandeira,residential,True,103.186,"LINESTRING (-38.6222307 -5.8842586, -38.6225459 -5.885132)",,,,
435994131,False,Travessa Monsenhor Fernandes Távora,residential,False,68.086,"LINESTRING (-38.6222307 -5.8842586, -38.621654 -5.8844727)",,,,
435994131,False,Travessa Monsenhor Fernandes Távora,residential,True,54.519,"LINESTRING (-38.6222307 -5.8842586, -38.6226919 -5.8840856)",,,,
243248400,False,Rua Padre João Bandeira,residential,False,137.115,"LINESTRING (-38.6222307 -5.8842586, -38.6221609 -5.8840758, -38.6218028 -5.8831013)",,,,
243248326,False,Rua Savino Barreira,residential,False,139.76,"LINESTRING (-38.621654 -5.8844727, -38.621247 -5.8832828)",,,,
435994131,False,Travessa Monsenhor Fernandes Távora,residential,False,23.287,"LINESTRING (-38.621654 -5.8844727, -38.6214589 -5.8845514)",,,,
435994131,False,Travessa Monsenhor Fernandes Távora,residential,True,68.086,"LINESTRING (-38.621654 -5.8844727, -38.6222307 -5.8842586)",,,,
243248326,False,Rua Savino Barreira,residential,True,68.051,"LINESTRING (-38.621654 -5.8844727, -38.621703 -5.8849052, -38.6216965 -5.8849471, -38.6216741 -5.8850063, -38.6216319 -5.8850637)",,,,
823821263,True,Rua Sinobilino Pinheiro,residential,False,9.665,"LINESTRING (-38.6211504 -5.8878021, -38.6212356 -5.8877828)",,,,
290281859,True,Avenida Oito de novembro,secondary,False,99.517,"LINESTRING (-38.6211504 -5.8878021, -38.6210746 -5.8873276, -38.6210378 -5.8871161, -38.6209989 -5.88692)",2,60,,
243248387,True,Avenida Contorno,tertiary,False,89.465,"LINESTRING (-38.6185373 -5.8883794, -38.6182962 -5.8876114)",2,,,
823821264,True,Rua Sinobilino Pinheiro,residential,False,6.569,"LINESTRING (-38.6185373 -5.8883794, -38.6185943 -5.8883628)",,,,
243248365,True,Travessa Sá Pereira,residential,False,58.515,"LINESTRING (-38.6212262 -5.8882787, -38.6207105 -5.8883961)",,,,
290281859,True,Avenida Oito de novembro,secondary,False,53.655,"LINESTRING (-38.6212262 -5.8882787, -38.6211504 -5.8878021)",2,60,,
243248366,False,Rua Maria Izaura Diogenes,residential,True,49.26,"LINESTRING (-38.6196269 -5.8885849, -38.6195458 -5.8881493)",,,,
243248366,False,Rua Maria Izaura Diogenes,residential,False,49.26,"LINESTRING (-38.6195458 -5.8881493, -38.6196269 -5.8885849)",,,,
823821264,True,Rua Sinobilino Pinheiro,residential,False,65.117,"LINESTRING (-38.6195458 -5.8881493, -38.6201198 -5.8880192)",,,,
243248367,True,Rua Cônego Mourão,residential,False,9.816,"LINESTRING (-38.6214555 -5.8896961, -38.6215407 -5.8896714)",,,,
290281859,True,Avenida Oito de novembro,secondary,False,92.284,"LINESTRING (-38.6214555 -5.8896961, -38.6213341 -5.888875)",2,60,,
243248367,True,Rua Cônego Mourão,residential,False,50.278,"LINESTRING (-38.6205885 -5.8899076, -38.6210297 -5.8897988)",,,,
243248367,True,Rua Cônego Mourão,residential,False,11.822,"LINESTRING (-38.6204852 -5.8899349, -38.6205885 -5.8899076)",,,,
426052315,False,Rua Capitão Vasco Diogenes,residential,True,163.396,"LINESTRING (-38.6204852 -5.8899349, -38.6202136 -5.8884905)",,,,
243248492,False,,secondary,False,8.041,"LINESTRING (-38.6214066 -5.8888697, -38.6213341 -5.888875)",,,,
239744250,True,Avenida Oito de novembro,secondary,False,90.375,"LINESTRING (-38.6214066 -5.8888697, -38.6215239 -5.8895534, -38.6215407 -5.8896714)",2,60,,
243248492,False,,secondary,True,8.041,"LINESTRING (-38.6213341 -5.888875, -38.6214066 -5.8888697)",,,,
290281859,True,Avenida Oito de novembro,secondary,False,67.371,"LINESTRING (-38.6213341 -5.888875, -38.6212262 -5.8882787)",2,60,,
243249160,False,,residential,True,10.364,"LINESTRING (-38.6227799 -5.8840536, -38.6226919 -5.8840856)",,,,
239749530,True,Avenida Virgílio Távora,tertiary,False,105.398,"LINESTRING (-38.6227799 -5.8840536, -38.6229911 -5.8846193, -38.6231057 -5.8849443)",2,,,
239749530,True,Avenida Virgílio Távora,tertiary,False,82.539,"LINESTRING (-38.6237327 -5.8865214, -38.6240349 -5.8872001)",2,,,
243249161,False,,residential,True,9.161,"LINESTRING (-38.6237327 -5.8865214, -38.6236535 -5.8865455)",,,,
243249162,False,,residential,True,8.915,"LINESTRING (-38.6240349 -5.8872001, -38.6239567 -5.8872195)",,,,
239749530,True,Avenida Virgílio Távora,tertiary,False,92.76599999999999,"LINESTRING (-38.6240349 -5.8872001, -38.6240982 -5.8873916, -38.6241739 -5.8876577, -38.6242658 -5.8880019)",2,,,
239749530,True,Avenida Virgílio Távora,tertiary,False,58.694,"LINESTRING (-38.6242658 -5.8880019, -38.6243992 -5.8885128)",2,,,
243249163,False,,residential,False,8.413,"LINESTRING (-38.6242658 -5.8880019, -38.6241915 -5.8880181)",,,,
239749093,True,Avenida Virgílio Távora,tertiary,False,92.52,"LINESTRING (-38.6241915 -5.8880181, -38.6239567 -5.8872195)",2,,,
243249163,False,,residential,True,8.413,"LINESTRING (-38.6241915 -5.8880181, -38.6242658 -5.8880019)",,,,
243249164,False,Travessa Diacomo José de Aquino,residential,False,75.782,"LINESTRING (-38.6241915 -5.8880181, -38.623516 -5.888132)",,,,
243248400,False,Rua Padre João Bandeira,residential,True,56.214,"LINESTRING (-38.623516 -5.888132, -38.6236158 -5.8886277)",,,,
243249164,False,Travessa Diacomo José de Aquino,residential,False,69.687,"LINESTRING (-38.623516 -5.888132, -38.6228979 -5.8882534)",,,,
243249164,False,Travessa Diacomo José de Aquino,residential,True,75.782,"LINESTRING (-38.623516 -5.888132, -38.6241915 -5.8880181)",,,,
243248400,False,Rua Padre João Bandeira,residential,False,86.744,"LINESTRING (-38.623516 -5.888132, -38.623445 -5.8878051, -38.6233471 -5.8873702)",,,,
239751362,False,Rua Sete de Setembro,residential,True,56.393,"LINESTRING (-38.6228979 -5.8882534, -38.6229838 -5.8887533)",,,,
243249164,False,Travessa Diacomo José de Aquino,residential,True,69.687,"LINESTRING (-38.6228979 -5.8882534, -38.623516 -5.888132)",,,,
239751362,False,Rua Sete de Setembro,residential,False,86.637,"LINESTRING (-38.6228979 -5.8882534, -38.6228348 -5.8879545, -38.6227745 -5.8876584, -38.6227361 -5.8874911)",,,,
239744249,True,Rua Savino Barreira,tertiary,False,26.025,"LINESTRING (-38.6217345 -5.8864197, -38.621717 -5.8861863)",2,,,
239753656,False,,residential,False,9.386,"LINESTRING (-38.6217345 -5.8864197, -38.6218183 -5.8864064)",,,,
243494610,False,,residential,True,10.215,"LINESTRING (-38.6209989 -5.88692, -38.6210907 -5.88691)",,,,
290281859,True,Avenida Oito de novembro,secondary,False,143.162,"LINESTRING (-38.6209989 -5.88692, -38.6207863 -5.88565)",2,60,,
290281859,True,Avenida Oito de novembro,secondary,False,11.649,"LINESTRING (-38.6207863 -5.88565, -38.6207655 -5.8855473)",2,60,,
243494612,True,,residential,False,10.709,"LINESTRING (-38.6207655 -5.8855473, -38.6208577 -5.8855179)",,,,
290281859,True,Avenida Oito de novembro,secondary,False,65.549,"LINESTRING (-38.6207655 -5.8855473, -38.6206713 -5.8849653)",2,60,,
239744248,True,Rua da Rodoviaria 2,tertiary,False,46.326,"LINESTRING (-38.6202126 -5.8829229, -38.6202958 -5.8829833, -38.6203504 -5.88303, -38.6204105 -5.883089, -38.6205187 -5.8832054)",2,,,
"[243496097, 243496098, 823735239]",False,Rua Sigefredo Diógenes,secondary,False,81.316,"LINESTRING (-38.6202126 -5.8829229, -38.6201261 -5.8828445, -38.6198124 -5.8825423, -38.6196852 -5.8824136)",,,,yes
435043426,False,Avenida Oito de novembro,secondary,False,41.894000000000005,"LINESTRING (-38.6202126 -5.8829229, -38.620274 -5.8830306, -38.6203012 -5.8830766, -38.6203283 -5.883128, -38.6203551 -5.8831874, -38.6203855 -5.8832576)",2,60,,
243248400,False,Rua Padre João Bandeira,residential,False,11.661,"LINESTRING (-38.6228529 -5.8860149, -38.6228114 -5.8859185)",,,,
243248400,False,Rua Padre João Bandeira,residential,True,72.481,"LINESTRING (-38.6228529 -5.8860149, -38.6231203 -5.88661)",,,,
