osmid,oneway,name,highway,reversed,length,lanes,geometry,junction
308983944,True,Avenida Afonso Pena,tertiary,False,3.482,,"LINESTRING (-49.217042 -18.4165105, -49.2170729 -18.4165215)",
105255062,True,Rua Benjamin Constant,secondary,False,17.367,,"LINESTRING (-49.2176248 -18.4156765, -49.217743 -18.4157852)",
759610993,True,Rua São Vicente,residential,False,105.378,,"LINESTRING (-49.2176248 -18.4156765, -49.2181354 -18.414862)",
308833215,True,Avenida Juscelino Kubitschek,tertiary,False,10.247,2,"LINESTRING (-49.2129073 -18.4096234, -49.2128145 -18.4096506)",
906123767,True,Avenida Afonso Pena,secondary,False,188.428,,"LINESTRING (-49.2129073 -18.4096234, -49.2136897 -18.4108571, -49.2138247 -18.4110773)",
223449119,False,Rua Dom Pedro,residential,False,130.775,,"LINESTRING (-49.2203353 -18.4154552, -49.2212381 -18.4162611)",
220237981,True,Avenida Trindade,secondary,False,83.414,,"LINESTRING (-49.2203353 -18.4154552, -49.2201984 -18.4154958, -49.2200572 -18.4155353, -49.2199221 -18.4155823, -49.2198138 -18.4156539, -49.219629 -18.4157742)",
223449127,True,Rua 11,residential,False,53.723,,"LINESTRING (-49.2211274 -18.4145163, -49.2216048 -18.4146844)",
220237981,True,Avenida Trindade,secondary,False,139.84300000000002,,"LINESTRING (-49.2211274 -18.4145163, -49.2210571 -18.4146874, -49.2208153 -18.4151497, -49.2207053 -18.4152693, -49.2206035 -18.4153381, -49.2204721 -18.4154043, -49.2203353 -18.4154552)",
220237981,True,Avenida Trindade,secondary,False,135.438,,"LINESTRING (-49.219629 -18.4157742, -49.218591 -18.4164909)",
"[308985427, 358677877, 358677878]",True,Rua Leopoldo de Bulhões,secondary,False,23.313000000000002,,"LINESTRING (-49.219629 -18.4157742, -49.2195987 -18.4157553, -49.2194867 -18.4156855, -49.2194443 -18.4156591)",
220237981,True,Avenida Trindade,secondary,False,51.921,,"LINESTRING (-49.2172119 -18.4179612, -49.2169317 -18.4179136, -49.2167353 -18.4178501)",
912252606,False,Rua Dona Clarinda,residential,False,20.255,,"LINESTRING (-49.2175572 -18.417858, -49.2176051 -18.4180344)",
220237981,True,Avenida Trindade,secondary,False,38.550000000000004,,"LINESTRING (-49.2175572 -18.417858, -49.2174808 -18.4178961, -49.2173583 -18.4179402, -49.2172119 -18.4179612)",
220237981,True,Avenida Trindade,secondary,False,101.752,,"LINESTRING (-49.2163219 -18.4176582, -49.2154756 -18.4172193)",
