osmid,highway,oneway,reversed,length,name,geometry,ref,bridge,lanes
834380451,unclassified,False,False,44.135,,"LINESTRING (-40.4590319 -19.2483255, -40.459165 -19.248702)",,,
"[176914461, 965166445]",tertiary,False,True,235.214,"['Estrada para Rio Bonito', 'Rua Moacyr Antônio Gotz']","LINESTRING (-40.4590319 -19.2483255, -40.4589853 -19.2484589, -40.4589466 -19.2485772, -40.4589316 -19.2486944, -40.4589314 -19.2488512, -40.4589251 -19.2490427, -40.4589021 -19.2492971, -40.4588764 -19.2495271, -40.4588887 -19.2496871, -40.4589217 -19.2498643, -40.4590094 -19.2501226, -40.459055 -19.2502518, -40.4591244 -19.250387)",,,
"[965166445, 176914461]",tertiary,False,False,235.21400000000003,"['Estrada para Rio Bonito', 'Rua Moacyr Antônio Gotz']","LINESTRING (-40.4591244 -19.250387, -40.459055 -19.2502518, -40.4590094 -19.2501226, -40.4589217 -19.2498643, -40.4588887 -19.2496871, -40.4588764 -19.2495271, -40.4589021 -19.2492971, -40.4589251 -19.2490427, -40.4589314 -19.2488512, -40.4589316 -19.2486944, -40.4589466 -19.2485772, -40.4589853 -19.2484589, -40.4590319 -19.2483255)",,,
323908716,primary,False,False,55.065,Rua São José,"LINESTRING (-40.4591244 -19.250387, -40.4591784 -19.2504164, -40.459384 -19.2506002, -40.4595205 -19.2507096)",ES-245;ES-360,,
323908716,primary,False,True,63.059999999999995,Rua São José,"LINESTRING (-40.4591244 -19.250387, -40.4590496 -19.2503657, -40.4585272 -19.2503531)",ES-245;ES-360,,
429001701,residential,False,True,45.398,,"LINESTRING (-40.4585272 -19.2503531, -40.4585718 -19.2507592)",,,
323908716,primary,False,False,63.059999999999995,Rua São José,"LINESTRING (-40.4585272 -19.2503531, -40.4590496 -19.2503657, -40.4591244 -19.250387)",ES-245;ES-360,,
323908716,primary,False,False,18.559,Rua São José,"LINESTRING (-40.4595205 -19.2507096, -40.4596972 -19.2507148)",ES-245;ES-360,,
429001745,residential,False,True,9.72,Rua Antonio Sotele,"LINESTRING (-40.4595205 -19.2507096, -40.4595523 -19.2507917)",,,
323908716,primary,False,True,55.065,Rua São José,"LINESTRING (-40.4595205 -19.2507096, -40.459384 -19.2506002, -40.4591784 -19.2504164, -40.4591244 -19.250387)",ES-245;ES-360,,
926662336,residential,False,True,50.761,Rua Francisco Fadini,"LINESTRING (-40.460826 -19.2507614, -40.4608012 -19.2512173)",,,
323908716,primary,False,False,225.839,Rua São José,"LINESTRING (-40.460826 -19.2507614, -40.4613432 -19.2508041, -40.4616782 -19.2508302, -40.4629716 -19.2509076)",ES-245;ES-360,,
323908716,primary,False,True,118.615,Rua São José,"LINESTRING (-40.460826 -19.2507614, -40.4600472 -19.2507256, -40.4596972 -19.2507148)",ES-245;ES-360,,
323908716,primary,False,True,10.288,Rua São José,"LINESTRING (-40.4630695 -19.2509119, -40.4629716 -19.2509076)",ES-245;ES-360,,
323908716,primary,False,False,105.628,Rua São José,"LINESTRING (-40.4630695 -19.2509119, -40.4639793 -19.250938, -40.4640749 -19.250946)",ES-245;ES-360,,
832189827,tertiary,False,False,76.126,Rua João Dalflor,"LINESTRING (-40.4630695 -19.2509119, -40.4629979 -19.2514875, -40.4629788 -19.251591)",,,
176914459,residential,False,True,65.617,Rua Florencio Julio,"LINESTRING (-40.460767 -19.2516223, -40.4613908 -19.2516597)",,,
926662336,residential,False,False,45.177,Rua Francisco Fadini,"LINESTRING (-40.460767 -19.2516223, -40.4608012 -19.2512173)",,,
429001734,residential,False,False,170.639,Rua Detroit,"LINESTRING (-40.460767 -19.2516223, -40.4605762 -19.2516021, -40.4603988 -19.2515635, -40.4601916 -19.2515053, -40.4598413 -19.2513794, -40.4596692 -19.2513052, -40.4595271 -19.2512089, -40.4594386 -19.2511355, -40.4593272 -19.2510038)",,,
176914459,residential,False,False,17.822,Rua Florencio Julio,"LINESTRING (-40.4627133 -19.2516593, -40.4625437 -19.2516664)",,,
926665609,tertiary,False,True,53.182,Rua João Dalfior,"LINESTRING (-40.4627133 -19.2516593, -40.4625677 -19.2521174)",,,
832189827,tertiary,False,True,30.233999999999998,Rua João Dalflor,"LINESTRING (-40.4627133 -19.2516593, -40.4629147 -19.2516394, -40.4629603 -19.2516192, -40.4629788 -19.251591)",,,
832189827,tertiary,False,False,30.234,Rua João Dalflor,"LINESTRING (-40.4629788 -19.251591, -40.4629603 -19.2516192, -40.4629147 -19.2516394, -40.4627133 -19.2516593)",,,
832189827,tertiary,False,True,76.126,Rua João Dalflor,"LINESTRING (-40.4629788 -19.251591, -40.4629979 -19.2514875, -40.4630695 -19.2509119)",,,
"[964453561, 964453562, 832155053]",residential,False,True,51.323,,"LINESTRING (-40.4629788 -19.251591, -40.4631454 -19.251642, -40.4632875 -19.2516976, -40.463368 -19.2517293, -40.463436 -19.2517536)",,yes,
176914452,tertiary,False,True,2.759,Rua João Cordeiro de Freitas,"LINESTRING (-40.4612484 -19.2539349, -40.4612336 -19.2539554)",,,
429001731,residential,False,True,49.95,Rua João Cordeiro de Freitas,"LINESTRING (-40.4612484 -19.2539349, -40.4613919 -19.2535066)",,,
926665609,tertiary,False,False,74.191,Rua João Dalfior,"LINESTRING (-40.4612484 -19.2539349, -40.461804 -19.2541239, -40.461914 -19.2541592)",,,
926665609,tertiary,False,False,53.191,Rua João Dalfior,"LINESTRING (-40.461914 -19.2541592, -40.4620704 -19.2537042)",,,
