osmid,name,highway,oneway,reversed,length,lanes,maxspeed,ref,geometry
152741378,Rua Francisco Fernandes do Vale,residential,False,False,95.11,,,,"LINESTRING (-39.0307994 -3.4106889, -39.0310401 -3.409868)"
803121594,Rua José Lopes Meireles,secondary,False,False,24.697,2,40,,"LINESTRING (-39.0307994 -3.4106889, -39.0307203 -3.4108965)"
803121604,Rua José Lopes Meireles,secondary,False,True,274.938,2,40,CE-348,"LINESTRING (-39.0307994 -3.4106889, -39.0332065 -3.411272)"
458319562,Rua Coronel Pedro Barroso,residential,False,False,94.744,,,,"LINESTRING (-39.0332065 -3.411272, -39.0335926 -3.4105121)"
458319562,Rua Coronel Pedro Barroso,residential,False,True,57.966,,,,"LINESTRING (-39.0332065 -3.411272, -39.0330701 -3.4117752)"
803121604,Rua José Lopes Meireles,secondary,False,False,274.938,2,40,CE-348,"LINESTRING (-39.0332065 -3.411272, -39.0307994 -3.4106889)"
803121604,Rua José Lopes Meireles,secondary,False,True,66.234,2,40,CE-348,"LINESTRING (-39.0332065 -3.411272, -39.0337761 -3.4114495)"
152741252,Rua Joaquim de Castro,residential,False,True,23.192,,,,"LINESTRING (-39.0306084 -3.4113124, -39.0305125 -3.4114977)"
803121594,Rua José Lopes Meireles,secondary,False,True,9.953,2,40,,"LINESTRING (-39.0306084 -3.4113124, -39.0306322 -3.4112261)"
897157111,Avenida Antônio Sales,primary,True,False,81.649,,,CE-341,"LINESTRING (-39.0306084 -3.4113124, -39.0302503 -3.4107655, -39.0302403 -3.4106852)"
152741114,Avenida Oscar Prata,residential,False,False,144.789,,,,"LINESTRING (-39.0331216 -3.4156204, -39.0319175 -3.4161212)"
750333676,Avenida Oscar Prata,residential,False,True,7.333,,,,"LINESTRING (-39.0331216 -3.4156204, -39.0331824 -3.4155946)"
852973006,Avenida Antônio Sales,primary,True,False,114.254,2,,CE-341,"LINESTRING (-39.0331216 -3.4156204, -39.0329218 -3.415192, -39.0326348 -3.4147167)"
897157110,Rua Domingos Paulino,residential,False,False,8.348,,,,"LINESTRING (-39.0311247 -3.412208, -39.0311923 -3.4121751)"
897157112,Rua Domingos Paulino,residential,True,False,42.523,,,,"LINESTRING (-39.0311247 -3.412208, -39.0307624 -3.4123323)"
897157111,Avenida Antônio Sales,primary,True,False,114.912,,,CE-341,"LINESTRING (-39.0311247 -3.412208, -39.0308699 -3.4117501, -39.0306084 -3.4113124)"
139030757,Rua Domingos Paulino,residential,False,False,52.171,,,,"LINESTRING (-39.0285817 -3.4122775, -39.0290476 -3.4123395)"
139030757,Rua Domingos Paulino,residential,False,True,77.876,,,,"LINESTRING (-39.0285817 -3.4122775, -39.0281552 -3.4124502, -39.0279855 -3.4125276, -39.027943 -3.4125621)"
