osmid,highway,oneway,reversed,length,lanes,geometry,junction,name
490149926,residential,False,False,28.465,,"LINESTRING (-40.4976246 -12.2861754, -40.4975867 -12.2859221)",,
490149926,residential,False,True,25.045,,"LINESTRING (-40.4976246 -12.2861754, -40.4976208 -12.2864006)",,
1152861085,primary,False,False,55.561,2,"LINESTRING (-40.4976246 -12.2861754, -40.4971133 -12.2861845)",,
1152861085,primary,False,True,33.013,2,"LINESTRING (-40.4976246 -12.2861754, -40.4979283 -12.2861661)",,
248594827,primary,False,True,19.931,2,"LINESTRING (-40.4916117 -12.2837681, -40.4916948 -12.2839279)",,
415431277,primary,False,False,115.932,2,"LINESTRING (-40.4916117 -12.2837681, -40.4922232 -12.2829137)",,
415716190,primary,False,True,16.178,,"LINESTRING (-40.4979283 -12.2861661, -40.4980771 -12.2861608)",,
1152861085,primary,False,False,33.013,2,"LINESTRING (-40.4979283 -12.2861661, -40.4976246 -12.2861754)",,
816849758,residential,False,False,47.13,,"LINESTRING (-40.4979283 -12.2861661, -40.4978102 -12.2861228, -40.4977486 -12.2860888, -40.4976895 -12.2860455, -40.4976466 -12.2859997, -40.4975867 -12.2859221)",,
248594827,primary,False,False,44.95,2,"LINESTRING (-40.4925738 -12.2862418, -40.492457 -12.285854)",,
1238492468,primary,True,False,102.263,2,"LINESTRING (-40.4925738 -12.2862418, -40.4934898 -12.2864533)",,
490149792,residential,False,True,117.849,,"LINESTRING (-40.492542 -12.283268, -40.4934234 -12.2826503)",,
490149875,residential,False,False,53.536,,"LINESTRING (-40.492542 -12.283268, -40.4928693 -12.2836279)",,
490149875,residential,False,True,52.458,,"LINESTRING (-40.492542 -12.283268, -40.4922232 -12.2829137)",,
490149792,residential,False,False,117.849,,"LINESTRING (-40.4934234 -12.2826503, -40.492542 -12.283268)",,
490216201,residential,False,False,65.295,,"LINESTRING (-40.4934234 -12.2826503, -40.4939635 -12.2829078)",,
490216201,residential,False,True,88.972,,"LINESTRING (-40.4934234 -12.2826503, -40.492714 -12.2822506)",,
490149793,residential,False,False,145.578,,"LINESTRING (-40.4934527 -12.2842393, -40.4945795 -12.2835309)",,
490149875,residential,False,False,13.917,,"LINESTRING (-40.4934527 -12.2842393, -40.4935375 -12.2843331)",,
490149875,residential,False,True,81.934,,"LINESTRING (-40.4934527 -12.2842393, -40.4929373 -12.2837014)",,
490149794,residential,False,False,49.080000000000005,,"LINESTRING (-40.4943609 -12.2831653, -40.4944588 -12.2832426, -40.4945165 -12.2833186, -40.4945634 -12.2834142, -40.4945795 -12.2835309)",,
490149794,residential,False,True,38.790000000000006,,"LINESTRING (-40.4943609 -12.2831653, -40.4941457 -12.2830375, -40.4941158 -12.2830159, -40.4940934 -12.282991, -40.4940721 -12.282965)",,
816804415,residential,False,False,135.339,,"LINESTRING (-40.4943609 -12.2831653, -40.4949322 -12.2828613, -40.4949738 -12.2828468, -40.4950214 -12.2828409, -40.4955232 -12.2828074)",,
490216200,residential,True,False,2.052,,"LINESTRING (-40.4939695 -12.2829253, -40.4939635 -12.2829078)",roundabout,
415431277,primary,False,True,90.996,2,"LINESTRING (-40.492714 -12.2822506, -40.4922232 -12.2829137)",,
490216201,residential,False,False,88.972,,"LINESTRING (-40.492714 -12.2822506, -40.4934234 -12.2826503)",,
415431277,primary,False,False,91.42599999999999,2,"LINESTRING (-40.492714 -12.2822506, -40.4928911 -12.2819898, -40.4930627 -12.2817146, -40.4931473 -12.2815469)",,
490149795,residential,False,False,106.638,,"LINESTRING (-40.4955605 -12.2835007, -40.4945795 -12.2835309)",,
490149879,residential,False,False,14.126,,"LINESTRING (-40.4955605 -12.2835007, -40.4955544 -12.2833738)",,
490149879,residential,False,True,86.061,,"LINESTRING (-40.4955605 -12.2835007, -40.4955979 -12.2842738)",,
490149827,residential,False,False,77.956,,"LINESTRING (-40.4983724 -12.2850398, -40.4990896 -12.2850195)",,
490149834,residential,False,False,64.169,,"LINESTRING (-40.4983724 -12.2850398, -40.4983624 -12.2844628)",,
490149834,residential,False,True,58.335,,"LINESTRING (-40.4983724 -12.2850398, -40.4983677 -12.2855644)",,
490149828,residential,False,True,90.982,,"LINESTRING (-40.4990419 -12.2831013, -40.4990365 -12.2839195)",,
490149876,residential,False,False,84.252,,"LINESTRING (-40.4990419 -12.2831013, -40.498334 -12.2834106)",,
490149876,residential,False,True,33.003,,"LINESTRING (-40.4990419 -12.2831013, -40.4993163 -12.282974)",,
490149828,residential,False,False,90.982,,"LINESTRING (-40.4990365 -12.2839195, -40.4990419 -12.2831013)",,
490149828,residential,False,True,59.836,,"LINESTRING (-40.4990365 -12.2839195, -40.4990686 -12.2844567)",,
490149833,residential,False,False,113.15,,"LINESTRING (-40.4990365 -12.2839195, -40.5000778 -12.2839036)",,
490149833,residential,False,True,74.904,,"LINESTRING (-40.4990365 -12.2839195, -40.4983472 -12.2839314)",,
490149828,residential,False,False,59.836,,"LINESTRING (-40.4990686 -12.2844567, -40.4990365 -12.2839195)",,
490149828,residential,False,True,62.622,,"LINESTRING (-40.4990686 -12.2844567, -40.4990896 -12.2850195)",,
490149835,residential,False,False,76.731,,"LINESTRING (-40.4990686 -12.2844567, -40.4983624 -12.2844628)",,
490149835,residential,False,True,104.763,,"LINESTRING (-40.4990686 -12.2844567, -40.5000328 -12.2844485)",,
490149827,residential,False,False,108.903,,"LINESTRING (-40.4990896 -12.2850195, -40.5000919 -12.2850109)",,
490149827,residential,False,True,77.956,,"LINESTRING (-40.4990896 -12.2850195, -40.4983724 -12.2850398)",,
490149828,residential,False,False,62.622,,"LINESTRING (-40.4990896 -12.2850195, -40.4990686 -12.2844567)",,
490149828,residential,False,True,60.127,,"LINESTRING (-40.4990896 -12.2850195, -40.4990675 -12.2855598)",,
490149828,residential,False,False,60.127,,"LINESTRING (-40.4990675 -12.2855598, -40.4990896 -12.2850195)",,
490149829,residential,False,False,76.034,,"LINESTRING (-40.4990675 -12.2855598, -40.4983677 -12.2855644)",,
490149829,residential,False,True,109.281,,"LINESTRING (-40.4990675 -12.2855598, -40.5000733 -12.2855531)",,
490149829,residential,False,True,76.034,,"LINESTRING (-40.4983677 -12.2855644, -40.4990675 -12.2855598)",,
490149834,residential,False,False,58.335,,"LINESTRING (-40.4983677 -12.2855644, -40.4983724 -12.2850398)",,
490149834,residential,False,True,65.138,,"LINESTRING (-40.4983677 -12.2855644, -40.4983687 -12.2861502)",,
490149829,residential,False,False,109.281,,"LINESTRING (-40.5000733 -12.2855531, -40.4990675 -12.2855598)",,
490149904,residential,False,False,64.373,,"LINESTRING (-40.5000733 -12.2855531, -40.5000781 -12.286132)",,
490149904,residential,False,True,60.324,,"LINESTRING (-40.5000733 -12.2855531, -40.5000919 -12.2850109)",,
490149833,residential,False,False,74.904,,"LINESTRING (-40.4983472 -12.2839314, -40.4990365 -12.2839195)",,
490149833,residential,False,True,65.542,,"LINESTRING (-40.4983472 -12.2839314, -40.4977441 -12.2839186)",,
490149834,residential,False,False,57.928,,"LINESTRING (-40.4983472 -12.2839314, -40.498334 -12.2834106)",,
490149834,residential,False,True,59.112,,"LINESTRING (-40.4983472 -12.2839314, -40.4983624 -12.2844628)",,
490149833,residential,False,False,65.542,,"LINESTRING (-40.4977441 -12.2839186, -40.4983472 -12.2839314)",,
490149876,residential,False,False,49.807,,"LINESTRING (-40.4977441 -12.2839186, -40.4973784 -12.2841887)",,
490149876,residential,False,True,85.445,,"LINESTRING (-40.4977441 -12.2839186, -40.4980215 -12.2836888, -40.498334 -12.2834106)",,
490149834,residential,False,True,57.928,,"LINESTRING (-40.498334 -12.2834106, -40.4983472 -12.2839314)",,
490149876,residential,False,True,84.252,,"LINESTRING (-40.498334 -12.2834106, -40.4990419 -12.2831013)",,
490149876,residential,False,False,85.445,,"LINESTRING (-40.498334 -12.2834106, -40.4980215 -12.2836888, -40.4977441 -12.2839186)",,
415716190,primary,False,False,31.704,,"LINESTRING (-40.4983687 -12.2861502, -40.4980771 -12.2861608)",,
415716190,primary,False,True,27.336,,"LINESTRING (-40.4983687 -12.2861502, -40.4986203 -12.2861517)",,
490149834,residential,False,False,65.138,,"LINESTRING (-40.4983687 -12.2861502, -40.4983677 -12.2855644)",,
490149834,residential,False,False,59.112,,"LINESTRING (-40.4983624 -12.2844628, -40.4983472 -12.2839314)",,
490149834,residential,False,True,64.169,,"LINESTRING (-40.4983624 -12.2844628, -40.4983724 -12.2850398)",,
490149835,residential,False,True,76.731,,"LINESTRING (-40.4983624 -12.2844628, -40.4990686 -12.2844567)",,
248594827,primary,False,False,144.997,2,"LINESTRING (-40.4922144 -12.2851263, -40.4921214 -12.2848568, -40.49201 -12.284553, -40.4919335 -12.2843957, -40.4918089 -12.2841516, -40.4916948 -12.2839279)",,
248594827,primary,False,True,85.10900000000001,2,"LINESTRING (-40.4922144 -12.2851263, -40.4923529 -12.2855579, -40.492457 -12.285854)",,
490149839,residential,False,False,54.708,,"LINESTRING (-40.4922144 -12.2851263, -40.4918611 -12.2850601, -40.4917887 -12.2850418, -40.491727 -12.2850116)",,
490149840,residential,False,False,30.044,,"LINESTRING (-40.4937784 -12.2898874, -40.4935045 -12.2898502)",,
490149841,residential,False,True,91.741,,"LINESTRING (-40.4937784 -12.2898874, -40.4946219 -12.2899254)",,
490149849,residential,False,True,80.575,,"LINESTRING (-40.4937784 -12.2898874, -40.4938092 -12.2891634)",,
490149841,residential,False,False,59.595,,"LINESTRING (-40.4951656 -12.2899963, -40.4946219 -12.2899254)",,
490149895,residential,False,False,32.518,,"LINESTRING (-40.4951656 -12.2899963, -40.4952072 -12.2897067)",,
490149842,residential,False,False,102.981,,"LINESTRING (-40.4947527 -12.289252, -40.4938092 -12.2891634)",,
490149884,residential,False,False,75.773,,"LINESTRING (-40.4947527 -12.289252, -40.4948827 -12.2885825)",,
490149884,residential,False,True,76.215,,"LINESTRING (-40.4947527 -12.289252, -40.4946219 -12.2899254)",,
490149849,residential,False,False,17.113,,"LINESTRING (-40.4937994 -12.2890098, -40.4938092 -12.2891634)",,
490149849,residential,False,True,51.194,,"LINESTRING (-40.4937994 -12.2890098, -40.4938598 -12.2885532)",,
490149843,residential,False,True,98.803,,"LINESTRING (-40.4937994 -12.2890098, -40.493713 -12.2892352, -40.4935045 -12.2898502)",,
