osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes
171064082,Avenida Tabajaras,secondary,False,False,105.739,,"LINESTRING (-50.5173495 -21.9377697, -50.5165977 -21.9371232)",
171064082,Avenida Tabajaras,secondary,False,True,109.559,,"LINESTRING (-50.5173495 -21.9377697, -50.5181314 -21.9384366)",
370267970,Rua Mandaguaris,residential,False,False,99.713,,"LINESTRING (-50.5173495 -21.9377697, -50.5180009 -21.9371071)",
370267970,Rua Mandaguaris,residential,False,True,96.644,,"LINESTRING (-50.5173495 -21.9377697, -50.516727 -21.9384193)",
171064082,Avenida Tabajaras,secondary,False,False,104.522,,"LINESTRING (-50.5158464 -21.9364769, -50.5151034 -21.9358377)",
171064082,Avenida Tabajaras,secondary,False,True,105.687,,"LINESTRING (-50.5158464 -21.9364769, -50.5165977 -21.9371232)",
1074409461,Rua Botocudos,tertiary,True,False,100.276,,"LINESTRING (-50.5158464 -21.9364769, -50.5165061 -21.9358145)",
171064082,Avenida Tabajaras,secondary,False,True,107.23,,"LINESTRING (-50.5143412 -21.9351819, -50.5151034 -21.9358377)",
171080576,Praça da Bandeira,residential,True,False,100.854,40,"LINESTRING (-50.5143412 -21.9351819, -50.5150198 -21.9345289)",
171064094,Praça da Bandeira,secondary,False,False,151.076,40,"LINESTRING (-50.5143412 -21.9351819, -50.5142783 -21.9350594, -50.514226 -21.9349329, -50.5141846 -21.934803, -50.514167 -21.9347356, -50.5141545 -21.9346704, -50.5141359 -21.934536, -50.5141288 -21.9344007, -50.5141334 -21.9342652, -50.5141495 -21.9341306, -50.5141771 -21.9339975, -50.5142135 -21.9338627)",
161768606,Rua Guaranis,residential,True,False,102.089,,"LINESTRING (-50.514848 -21.9332423, -50.5141198 -21.9326205)",
171064085,Rua Caingangs,secondary,False,False,95.796,40,"LINESTRING (-50.514848 -21.9332423, -50.5154872 -21.9326173)",1
171064085,Rua Caingangs,secondary,False,True,95.091,40,"LINESTRING (-50.514848 -21.9332423, -50.5142135 -21.9338627)",1
886969730,Rua Guaranis,residential,False,False,109.267,,"LINESTRING (-50.514848 -21.9332423, -50.5156293 -21.9339059)",
171773649,Rua Caingangs,tertiary,False,True,90.954,40,"LINESTRING (-50.5173697 -21.9307149, -50.5167929 -21.9313336)",
907951056,Rua Chavantes,residential,True,False,104.313,,"LINESTRING (-50.5173697 -21.9307149, -50.5181125 -21.9313515)",
170507289,Rua Iporãs,residential,True,False,107.262,,"LINESTRING (-50.5167929 -21.9313336, -50.5160294 -21.9306787)",
171773649,Rua Caingangs,tertiary,False,False,90.954,40,"LINESTRING (-50.5167929 -21.9313336, -50.5173697 -21.9307149)",
171773649,Rua Caingangs,tertiary,False,True,87.289,40,"LINESTRING (-50.5167929 -21.9313336, -50.5162139 -21.9319061)",
171064085,Rua Caingangs,secondary,False,True,98.622,40,"LINESTRING (-50.5161453 -21.9319739, -50.5154872 -21.9326173)",1
171773627,Avenida Tamoios,secondary,True,False,105.901,40,"LINESTRING (-50.5161453 -21.9319739, -50.515391 -21.9313278)",1
1074409458,Rua Caingangs,secondary,False,False,10.34,40,"LINESTRING (-50.5161453 -21.9319739, -50.5162139 -21.9319061)",1
171064085,Rua Caingangs,secondary,False,False,95.091,40,"LINESTRING (-50.5142135 -21.9338627, -50.514848 -21.9332423)",1
171080573,Praça da Bandeira,residential,True,False,111.374,40,"LINESTRING (-50.5142135 -21.9338627, -50.5150198 -21.9345289)",
171064094,Praça da Bandeira,secondary,False,True,151.076,40,"LINESTRING (-50.5142135 -21.9338627, -50.5141771 -21.9339975, -50.5141495 -21.9341306, -50.5141334 -21.9342652, -50.5141288 -21.9344007, -50.5141359 -21.934536, -50.5141545 -21.9346704, -50.514167 -21.9347356, -50.5141846 -21.934803, -50.514226 -21.9349329, -50.5142783 -21.9350594, -50.5143412 -21.9351819)",
171064085,Rua Caingangs,secondary,False,False,98.622,40,"LINESTRING (-50.5154872 -21.9326173, -50.5161453 -21.9319739)",1
171064085,Rua Caingangs,secondary,False,True,95.796,40,"LINESTRING (-50.5154872 -21.9326173, -50.514848 -21.9332423)",1
171080586,Rua Caetés,residential,True,False,107.149,,"LINESTRING (-50.5154872 -21.9326173, -50.5162518 -21.9332696)",
723872048,Avenida Tabajaras,secondary,False,False,101.465,,"LINESTRING (-50.5188449 -21.9390648, -50.5181314 -21.9384366)",
161769918,Rua Bororós,residential,False,False,96.093,,"LINESTRING (-50.5151034 -21.9358377, -50.5144756 -21.9364762)",
161769918,Rua Bororós,residential,False,True,100.562,,"LINESTRING (-50.5151034 -21.9358377, -50.5157618 -21.9351707)",
171064082,Avenida Tabajaras,secondary,False,False,107.23,,"LINESTRING (-50.5151034 -21.9358377, -50.5143412 -21.9351819)",
171064082,Avenida Tabajaras,secondary,False,True,104.522,,"LINESTRING (-50.5151034 -21.9358377, -50.5158464 -21.9364769)",
161770150,Rua Tapajós,residential,False,False,94.581,,"LINESTRING (-50.5165977 -21.9371232, -50.5159777 -21.9377499)",
161770150,Rua Tapajós,residential,False,True,99.996,,"LINESTRING (-50.5165977 -21.9371232, -50.5172534 -21.9364608)",
171064082,Avenida Tabajaras,secondary,False,False,105.687,,"LINESTRING (-50.5165977 -21.9371232, -50.5158464 -21.9364769)",
171064082,Avenida Tabajaras,secondary,False,True,105.739,,"LINESTRING (-50.5165977 -21.9371232, -50.5173495 -21.9377697)",
161789409,Rua Bororós,residential,False,False,91.104,,"LINESTRING (-50.5182868 -21.9325944, -50.5176992 -21.9332061)",
161789409,Rua Bororós,residential,False,True,90.227,,"LINESTRING (-50.5182868 -21.9325944, -50.5188726 -21.9319918)",
170507289,Rua Iporãs,residential,True,False,104.983,,"LINESTRING (-50.5182868 -21.9325944, -50.517534 -21.931959)",
907953998,Rua Guaranis,residential,True,False,105.085,,"LINESTRING (-50.5186231 -21.9364743, -50.517886 -21.9358219)",
723872049,Rua Nhambiquaras,tertiary,False,True,98.318,,"LINESTRING (-50.5174702 -21.9390735, -50.5181314 -21.9384366)",
896964992,Rua Goitacazes,residential,True,False,105.678,,"LINESTRING (-50.5174702 -21.9390735, -50.516727 -21.9384193)",
161768674,Rua Goitacazes,residential,False,False,45.094,,"LINESTRING (-50.5095987 -21.9323402, -50.5099216 -21.9326136)",
161769581,Rua Carijós,tertiary,True,False,95.391,,"LINESTRING (-50.5095987 -21.9323402, -50.5102179 -21.931703)",
161769789,Rua Caingangs,tertiary,False,False,93.412,40,"LINESTRING (-50.5129472 -21.9352101, -50.5123367 -21.9358306)",
171080570,Praça da Bandeira,residential,True,False,104.792,40,"LINESTRING (-50.5129472 -21.9352101, -50.5122159 -21.9345559)",
161769918,Rua Bororós,residential,False,False,97.226,,"LINESTRING (-50.5176409 -21.9332668, -50.5170045 -21.9339118)",
161789409,Rua Bororós,residential,False,True,9.04,,"LINESTRING (-50.5176409 -21.9332668, -50.5176992 -21.9332061)",
171064083,Avenida Tamoios,tertiary,True,False,105.915,40,"LINESTRING (-50.5176409 -21.9332668, -50.5168897 -21.9326174)",1
171064083,Avenida Tamoios,tertiary,True,False,104.887,40,"LINESTRING (-50.5183848 -21.9339099, -50.5176409 -21.9332668)",1
1074409461,Rua Botocudos,tertiary,True,False,8.623,,"LINESTRING (-50.5183848 -21.9339099, -50.5184433 -21.9338545)",
161771131,Rua Terenos,residential,False,False,97.583,,"LINESTRING (-50.511693 -21.9317003, -50.5110523 -21.932346)",
170629837,Rua Guaianases,residential,False,False,44.603,,"LINESTRING (-50.511693 -21.9317003, -50.5120124 -21.9319707)",
170629837,Rua Guaianases,residential,False,True,66.95,,"LINESTRING (-50.511693 -21.9317003, -50.5112137 -21.9312943)",
161771957,Rua Uapés,residential,False,True,98.087,,"LINESTRING (-50.5112137 -21.9312943, -50.5105733 -21.9319464)",
170629837,Rua Guaianases,residential,False,False,66.95,,"LINESTRING (-50.5112137 -21.9312943, -50.511693 -21.9317003)",
170629837,Rua Guaianases,residential,False,True,45.314,,"LINESTRING (-50.5112137 -21.9312943, -50.5108892 -21.9310196)",
161769774,Rua Piratinins,residential,False,False,10.85,,"LINESTRING (-50.5146526 -21.9306952, -50.5147236 -21.9306232)",
161769774,Rua Piratinins,residential,False,True,98.73,,"LINESTRING (-50.5146526 -21.9306952, -50.5140065 -21.9313503)",
161768826,Rua Cherentes,residential,False,True,10.419,,"LINESTRING (-50.515391 -21.9313278, -50.5154591 -21.9312586)",
171773627,Avenida Tamoios,secondary,True,False,103.678,40,"LINESTRING (-50.515391 -21.9313278, -50.5146526 -21.9306952)",1
918831712,Rua Cherentes,tertiary,False,False,98.667,,"LINESTRING (-50.515391 -21.9313278, -50.5147464 -21.9319834)",
171064083,Avenida Tamoios,tertiary,True,False,104.955,40,"LINESTRING (-50.5168897 -21.9326174, -50.5161453 -21.9319739)",1
171080588,Rua Coroados,residential,True,False,10.733,,"LINESTRING (-50.5168897 -21.9326174, -50.5169596 -21.9325459)",
161769918,Rua Bororós,residential,False,False,98.862,,"LINESTRING (-50.5138563 -21.9371059, -50.5132104 -21.9377628)",
161769918,Rua Bororós,residential,False,True,94.779,,"LINESTRING (-50.5138563 -21.9371059, -50.5144756 -21.9364762)",
886978470,Rua Paiaquás,residential,False,False,104.507,,"LINESTRING (-50.5138563 -21.9371059, -50.5146012 -21.937743)",
171080590,Rua Goitacazes,residential,False,True,104.51,,"LINESTRING (-50.5152235 -21.9371103, -50.5144756 -21.9364762)",
1074409461,Rua Botocudos,tertiary,True,False,95.333,,"LINESTRING (-50.5152235 -21.9371103, -50.5158464 -21.9364769)",
161769319,Avenida Tapuias,tertiary,False,False,104.424,,"LINESTRING (-50.5124654 -21.9371269, -50.5132104 -21.9377628)",
161769319,Avenida Tapuias,tertiary,False,True,102.957,,"LINESTRING (-50.5124654 -21.9371269, -50.5117323 -21.9364985)",
161769859,Rua Coroados,residential,False,False,98.954,,"LINESTRING (-50.5124654 -21.9371269, -50.5131125 -21.9364699)",
161769859,Rua Coroados,residential,False,True,96.905,,"LINESTRING (-50.5124654 -21.9371269, -50.5118317 -21.9377703)",
886978470,Rua Paiaquás,residential,False,False,104.065,,"LINESTRING (-50.5146012 -21.937743, -50.5153097 -21.9384093)",
886978470,Rua Paiaquás,residential,False,True,104.507,,"LINESTRING (-50.5146012 -21.937743, -50.5138563 -21.9371059)",
1074409461,Rua Botocudos,tertiary,True,False,95.234,,"LINESTRING (-50.5146012 -21.937743, -50.5152235 -21.9371103)",
161770150,Rua Tapajós,residential,False,False,100.615,,"LINESTRING (-50.5159777 -21.9377499, -50.5153097 -21.9384093)",
161770150,Rua Tapajós,residential,False,True,94.581,,"LINESTRING (-50.5159777 -21.9377499, -50.5165977 -21.9371232)",
908021381,Rua Goitacazes,residential,False,False,107.301,,"LINESTRING (-50.5159777 -21.9377499, -50.516727 -21.9384193)",
