osmid,ref,highway,oneway,reversed,length,name,geometry,junction
52094922,BR-352;GO-210,tertiary,False,False,109.916,,"LINESTRING (-47.5601015 -18.1502025, -47.5600871 -18.1511909)",
247321997,,tertiary,False,False,126.815,Rua Maria Arruda,"LINESTRING (-47.5601015 -18.1502025, -47.5608978 -18.1510558)",
625488686,,tertiary,False,True,26.58,Rua Maria Arruda,"LINESTRING (-47.5601015 -18.1502025, -47.5599779 -18.1499943)",
52094922,BR-352;GO-210,tertiary,False,True,109.916,,"LINESTRING (-47.5600871 -18.1511909, -47.5601015 -18.1502025)",
247322006,,residential,False,True,53.569,Rua Hermogenes David,"LINESTRING (-47.5600871 -18.1511909, -47.5595831 -18.1512431)",
298464367,BR-352;GO-210,tertiary,False,False,79.573,,"LINESTRING (-47.5600871 -18.1511909, -47.5600736 -18.1519064)",
893268981,,tertiary,False,True,77.21,Rua Hermogenes David,"LINESTRING (-47.5600871 -18.1511909, -47.5608136 -18.1511163)",
247321996,,residential,False,True,76.707,Rua Maria Arruda,"LINESTRING (-47.5602727 -18.1540254, -47.5606706 -18.1546024)",
298464367,BR-352;GO-210,tertiary,False,True,33.966,,"LINESTRING (-47.5602727 -18.1540254, -47.560105 -18.1537648)",
298464368,,tertiary,False,False,150.013,,"LINESTRING (-47.5602727 -18.1540254, -47.5591829 -18.1548901)",
625488351,,residential,False,False,63.513,,"LINESTRING (-47.5629707 -18.1495095, -47.5623709 -18.1494721)",
625488351,,residential,False,True,54.982,,"LINESTRING (-47.5629707 -18.1495095, -47.5634908 -18.1495249)",
247321992,,residential,False,True,151.38400000000001,,"LINESTRING (-47.5629707 -18.1495095, -47.5629081 -18.1503331, -47.5628676 -18.1508674)",
247322008,,residential,False,True,139.178,,"LINESTRING (-47.5640303 -18.149551, -47.5639429 -18.1507999)",
625488351,,residential,False,False,57.079,,"LINESTRING (-47.5640303 -18.149551, -47.5634908 -18.1495249)",
247322002,,residential,False,True,146.98,,"LINESTRING (-47.5634908 -18.1495249, -47.5633952 -18.1508436)",
625488351,,residential,False,False,54.982,,"LINESTRING (-47.5634908 -18.1495249, -47.5629707 -18.1495095)",
625488351,,residential,False,True,57.079,,"LINESTRING (-47.5634908 -18.1495249, -47.5640303 -18.149551)",
247322004,,residential,False,True,195.307,Rua 1,"LINESTRING (-47.5596699 -18.1494886, -47.5595831 -18.1512431)",
625488686,,tertiary,False,True,29.083,Rua Maria Arruda,"LINESTRING (-47.5596699 -18.1494886, -47.5595301 -18.1492633)",
625488686,,tertiary,False,False,64.971,Rua Maria Arruda,"LINESTRING (-47.5596699 -18.1494886, -47.5597729 -18.1496546, -47.5599779 -18.1499943)",
247322008,,residential,False,False,139.178,,"LINESTRING (-47.5639429 -18.1507999, -47.5640303 -18.149551)",
247322008,,residential,False,True,8.902,,"LINESTRING (-47.5639429 -18.1507999, -47.5639398 -18.1508799)",
879913005,,tertiary,True,False,128.027,Rua Hermogenes David,"LINESTRING (-47.5639429 -18.1507999, -47.5651494 -18.1506937)",
247322002,,residential,False,False,146.98,,"LINESTRING (-47.5633952 -18.1508436, -47.5634908 -18.1495249)",
879913005,,tertiary,True,False,58.075,Rua Hermogenes David,"LINESTRING (-47.5633952 -18.1508436, -47.5639429 -18.1507999)",
247321990,,tertiary,True,False,90.631,Rua Hermogenes David,"LINESTRING (-47.5639398 -18.1508799, -47.5630864 -18.1509618)",
247322008,,residential,False,False,8.902,,"LINESTRING (-47.5639398 -18.1508799, -47.5639429 -18.1507999)",
247322021,,residential,False,True,58.401,Avenida Wanderley Francisco Pires,"LINESTRING (-47.5639398 -18.1508799, -47.5639072 -18.1514042)",
879913005,,tertiary,True,False,55.81,Rua Hermogenes David,"LINESTRING (-47.5628676 -18.1508674, -47.5633952 -18.1508436)",
247321992,,residential,False,False,151.38400000000001,,"LINESTRING (-47.5628676 -18.1508674, -47.5629081 -18.1503331, -47.5629707 -18.1495095)",
247321991,,residential,False,False,13.305,Rua Manoel David de Souza Neto,"LINESTRING (-47.5622749 -18.1509196, -47.5623273 -18.1510284)",
879913005,,tertiary,True,False,62.894,Rua Hermogenes David,"LINESTRING (-47.5622749 -18.1509196, -47.5628676 -18.1508674)",
404382941,,residential,False,False,161.274,,"LINESTRING (-47.5622749 -18.1509196, -47.5623407 -18.149939, -47.5623709 -18.1494721)",
247321990,,tertiary,True,False,80.549,Rua Hermogenes David,"LINESTRING (-47.5630864 -18.1509618, -47.5623273 -18.1510284)",
247322020,,residential,False,True,45.317,Rua Dorcilia Candida de Jesus,"LINESTRING (-47.5630864 -18.1509618, -47.5630543 -18.1513682)",
247322024,,residential,False,True,11.619,Rua Adelardo Pinto,"LINESTRING (-47.5617172 -18.150962, -47.5617238 -18.1510663)",
