osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel
103425394,1,,,primary_link,True,False,9.794,"LINESTRING (-38.6276349 -3.873626, -38.6277152 -3.8736626)",,
630305818,2,CE-251,Avenida Padre José Holanda do Vale,primary,True,False,13.905,"LINESTRING (-38.6276349 -3.873626, -38.6276786 -3.8735088)",,
103425644,,,,residential,False,True,12.049,"LINESTRING (-38.6266532 -3.8761793, -38.6267539 -3.8762199)",,
912541634,2,CE-251,Avenida Padre José Holanda do Vale,secondary,True,False,94.417,"LINESTRING (-38.6266532 -3.8761793, -38.6269585 -3.8753867)",,
277311661,,,,residential,False,True,148.73399999999998,"LINESTRING (-38.6266532 -3.8761793, -38.6265986 -3.876182, -38.6265597 -3.8761933, -38.62648 -3.8762141, -38.6263204 -3.8762596, -38.6260065 -3.8763452, -38.625353 -3.8765001)",,
103425713,1,,Rua Praça Major Braz,tertiary,True,False,9.257,"LINESTRING (-38.6262479 -3.8774997, -38.6261669 -3.8774797)",,
630305817,2,CE-251,Avenida Padre José Holanda do Vale,secondary,True,False,122.053,"LINESTRING (-38.6262479 -3.8774997, -38.626216 -3.8775933, -38.6261702 -3.87771, -38.6261079 -3.8778581, -38.6260737 -3.8779747, -38.6260436 -3.8781601, -38.6260414 -3.8782399, -38.6260347 -3.8783616, -38.6260279 -3.8785633)",,
912541634,2,CE-251,Avenida Padre José Holanda do Vale,secondary,True,False,14.042,"LINESTRING (-38.6261669 -3.8774797, -38.6262084 -3.8773604)",,
103425713,1,,Rua Praça Major Braz,tertiary,True,False,57.989,"LINESTRING (-38.6261669 -3.8774797, -38.626077 -3.8774599, -38.6259774 -3.877444, -38.625906 -3.8774455, -38.6257464 -3.8774698, -38.6257068 -3.8774721, -38.6256497 -3.877476)",,
103425737,2,,,secondary_link,False,False,9.312,"LINESTRING (-38.625944 -3.8785657, -38.6260279 -3.8785633)",,
103044308,2,CE-251,Avenida Padre José Holanda do Vale,secondary,True,False,124.634,"LINESTRING (-38.625944 -3.8785657, -38.6259494 -3.8782548, -38.6259789 -3.878024, -38.6260168 -3.877858, -38.6261257 -3.8775716, -38.6261669 -3.8774797)",,
103425737,2,,,secondary_link,False,True,9.312,"LINESTRING (-38.6260279 -3.8785633, -38.625944 -3.8785657)",,
630305817,2,CE-251,Avenida Padre José Holanda do Vale,secondary,True,False,379.961,"LINESTRING (-38.6260279 -3.8785633, -38.6260454 -3.8787015, -38.6260762 -3.8788667, -38.6261326 -3.8791149, -38.6261727 -3.879327, -38.6262761 -3.8797853, -38.6263217 -3.8799659, -38.6263779 -3.8801786, -38.6264357 -3.8803419, -38.6265057 -3.8804723, -38.6265859 -3.8806456, -38.6266969 -3.8808325, -38.626916 -3.8811761, -38.6270084 -3.881312, -38.6271172 -3.8814574, -38.627197 -3.8815275, -38.6272253 -3.8815516, -38.6272645 -3.8815849, -38.627337 -3.8816327)",,
103044308,2,CE-251,Avenida Padre José Holanda do Vale,secondary,True,False,383.78399999999993,"LINESTRING (-38.627196 -3.8817266, -38.6271451 -3.8816545, -38.6270306 -3.8815001, -38.6266522 -3.8809545, -38.626543 -3.880738, -38.6264336 -3.880525, -38.6263606 -3.88037, -38.6263044 -3.880224, -38.6262426 -3.8800235, -38.6261914 -3.8798221, -38.6260936 -3.8793512, -38.6259932 -3.8788856, -38.625944 -3.8785657)",,
248655970,1,,Rua do Leste,tertiary,True,False,19.078000000000003,"LINESTRING (-38.627196 -3.8817266, -38.627229 -3.8816893, -38.627286 -3.8816565, -38.627337 -3.8816327)",,
1078242220,,,Avenida 5 A,residential,True,False,49.426,"LINESTRING (-38.6208567 -3.87931, -38.6210367 -3.8797166)",,
1078242220,,,Avenida 5 A,residential,True,False,48.054,"LINESTRING (-38.6212499 -3.8802098, -38.6213776 -3.8804854, -38.6214307 -3.8806025)",,
1078242220,,,Avenida 5 A,residential,True,False,48.194,"LINESTRING (-38.6206746 -3.8789165, -38.6208567 -3.87931)",,
1078242220,,,Avenida 5 A,residential,True,False,12.424,"LINESTRING (-38.6210367 -3.8797166, -38.6210801 -3.8798196)",,
1078242220,,,Avenida 5 A,residential,True,False,47.05,"LINESTRING (-38.6214307 -3.8806025, -38.6216033 -3.880989)",,
389821941,1,,Avenida Antonieta Araújo,tertiary,True,False,48.900000000000006,"LINESTRING (-38.621154 -3.8741136, -38.6209685 -3.8740056, -38.620772 -3.8738942)",,
158261189,,,Rua 13,residential,True,False,137.735,"LINESTRING (-38.621515 -3.8743244, -38.6210793 -3.8754843)",,
389821941,1,,Avenida Antonieta Araújo,tertiary,True,False,46.405,"LINESTRING (-38.621515 -3.8743244, -38.621154 -3.8741136)",,
389821941,1,,Avenida Antonieta Araújo,tertiary,True,False,48.21,"LINESTRING (-38.6218775 -3.8745635, -38.621515 -3.8743244)",,
158261079,2,,Avenida Antonieta Araújo,tertiary,False,True,38.833,"LINESTRING (-38.6218775 -3.8745635, -38.6220733 -3.8746722, -38.6221803 -3.8747385)",,
663457096,,,Rua 15,residential,False,False,27.043,"LINESTRING (-38.6221803 -3.8747385, -38.6221812 -3.8749817)",,
158261079,2,,Avenida Antonieta Araújo,tertiary,False,False,38.833,"LINESTRING (-38.6221803 -3.8747385, -38.6220733 -3.8746722, -38.6218775 -3.8745635)",,
158261079,2,,Avenida Antonieta Araújo,tertiary,False,True,19.611,"LINESTRING (-38.6221803 -3.8747385, -38.6222759 -3.8747926, -38.62233 -3.8748318)",,
158261079,2,,Avenida Antonieta Araújo,tertiary,False,False,47.067,"LINESTRING (-38.6226601 -3.8750977, -38.62233 -3.8748318)",,
913950142,2,,Rua Miguel Alves,tertiary,False,True,68.18,"LINESTRING (-38.6226601 -3.8750977, -38.6231519 -3.8754654)",,
158261075,2,,Rua Capitão Valdemar de Lima,tertiary,False,False,69.447,"LINESTRING (-38.6226601 -3.8750977, -38.6228697 -3.8753918, -38.6230194 -3.8756091)",,
158261343,2,,Rua Miguel Alves,residential,False,False,71.936,"LINESTRING (-38.6248992 -3.8757577, -38.6248599 -3.8757364, -38.6248076 -3.8757377, -38.6244608 -3.8758361, -38.6242794 -3.8758952)",,
158261343,2,,Rua Miguel Alves,residential,False,False,10.036,"LINESTRING (-38.6242794 -3.8758952, -38.6241919 -3.8759181)",,
158261343,2,,Rua Miguel Alves,residential,False,True,71.936,"LINESTRING (-38.6242794 -3.8758952, -38.6244608 -3.8758361, -38.6248076 -3.8757377, -38.6248599 -3.8757364, -38.6248992 -3.8757577)",,
158261135,,,Rua Almir Dutra,residential,True,False,192.69400000000002,"LINESTRING (-38.6246621 -3.8775855, -38.6245635 -3.877142, -38.6244737 -3.8767265, -38.6243744 -3.8762957, -38.6242794 -3.8758952)",,
"[158261128, 591426593]",,,Rua Antônio de Alencar,residential,True,False,259.499,"LINESTRING (-38.6246621 -3.8775855, -38.6251184 -3.8774802, -38.6252142 -3.8774432, -38.6252578 -3.8774111, -38.6252842 -3.87738, -38.6252873 -3.8773402, -38.6250946 -3.8765325, -38.6248992 -3.8757577)",,
442208438,,,Rua Henrique Mendes,residential,True,False,109.431,"LINESTRING (-38.6244989 -3.8783534, -38.6254631 -3.8781458)",,
543430587,1,,Rua Capitão Valdemar de Lima,tertiary,True,False,26.183,"LINESTRING (-38.6244989 -3.8783534, -38.6245381 -3.8785856)",,
248659263,,,Rua João Alencar,residential,False,True,119.735,"LINESTRING (-38.6256335 -3.8786379, -38.625112 -3.8787657, -38.6245836 -3.8788873)",,
371640711,,,Rua Manoel Pereira,residential,False,False,60.288,"LINESTRING (-38.6256335 -3.8786379, -38.6255365 -3.8781972, -38.6254969 -3.8781596, -38.6254631 -3.8781458)",,
158261040,,,Rua 15,residential,True,False,15.366,"LINESTRING (-38.6207232 -3.8787871, -38.6206746 -3.8789165)",,
1078242219,3,,Rua João Alencar,tertiary,False,True,49.007000000000005,"LINESTRING (-38.6207232 -3.8787871, -38.6208201 -3.878802, -38.6211599 -3.8788535)",40,
543430586,,,Rua João Alencar,tertiary,True,False,24.483,"LINESTRING (-38.6245836 -3.8788873, -38.6243682 -3.8789352)",,
248659262,2,,Rua Capitão Valdemar de Lima,tertiary,True,False,118.05799999999999,"LINESTRING (-38.6245836 -3.8788873, -38.624604 -3.8789714, -38.624644 -3.8791542, -38.6247265 -3.8795471, -38.6247997 -3.8799268)",,
248659263,,,Rua João Alencar,residential,False,False,119.735,"LINESTRING (-38.6245836 -3.8788873, -38.625112 -3.8787657, -38.6256335 -3.8786379)",,
158261241,,,Rua João Alencar,tertiary,True,False,104.74000000000001,"LINESTRING (-38.6234947 -3.8791624, -38.6229126 -3.8792434, -38.6228578 -3.879251, -38.6227052 -3.8792706, -38.6225586 -3.8792838)",,
"[658956410, 591426599]",,,Rua João Alencar,tertiary,True,False,225.40900000000002,"LINESTRING (-38.6234947 -3.8791624, -38.6235312 -3.8791241, -38.6235818 -3.8790888, -38.6237072 -3.8790327, -38.6238286 -3.8789939, -38.6241384 -3.8788915, -38.6243268 -3.8788259, -38.624363 -3.8788005, -38.6243938 -3.8787617, -38.6244113 -3.8787175, -38.6244154 -3.8786653, -38.6243798 -3.8784961, -38.6243516 -3.8783048, -38.6242831 -3.8779201, -38.6242863 -3.8778904, -38.6242923 -3.8778304, -38.6243123 -3.8777498)",40,
248659262,2,,Rua Capitão Valdemar de Lima,tertiary,True,False,62.71,"LINESTRING (-38.6247997 -3.8799268, -38.6248708 -3.8802695, -38.6248981 -3.8803861, -38.62492 -3.8804778)",,
584993409,,,Rua Regino Guerreiro,residential,True,False,132.432,"LINESTRING (-38.6236227 -3.8801253, -38.6242095 -3.8800221, -38.6247997 -3.8799268)",,
584993410,,,Rua José Monteiro Gondim,residential,True,False,108.257,"LINESTRING (-38.6236227 -3.8801253, -38.6235724 -3.8795993, -38.623547 -3.8793852, -38.6235317 -3.8792842, -38.6235246 -3.8792515, -38.6235153 -3.8792202, -38.6235064 -3.8791941, -38.6234947 -3.8791624)",,
158261230,,,Rua Regino Guerreiro,residential,True,False,140.44600000000003,"LINESTRING (-38.6223747 -3.8803373, -38.6230226 -3.8802268, -38.6236227 -3.8801253)",,
"[449437753, 371641871]",,,Avenida 5 B,residential,True,False,118.43599999999999,"LINESTRING (-38.6223747 -3.8803373, -38.6223539 -3.8796013, -38.6223467 -3.8795331, -38.6223383 -3.8794892, -38.6223208 -3.8794372, -38.622295 -3.8793956, -38.6222641 -3.8793572, -38.6222173 -3.8793156)",,
248659262,2,,Rua Capitão Valdemar de Lima,tertiary,True,False,10.057,"LINESTRING (-38.62492 -3.8804778, -38.6249405 -3.8805659)",,
158261188,,,Rua Jutay Magalhães,residential,True,False,137.198,"LINESTRING (-38.62492 -3.8804778, -38.6243606 -3.8806256, -38.6242272 -3.8806601, -38.6237261 -3.8807994)",,
449437755,,,Rua 51,residential,False,True,99.317,"LINESTRING (-38.6224146 -3.8806114, -38.6216033 -3.880989)",,
449437753,,,Avenida 5 B,residential,True,False,30.851999999999997,"LINESTRING (-38.6224146 -3.8806114, -38.6223845 -3.8804611, -38.6223747 -3.8803373)",,
158261188,,,Rua Jutay Magalhães,residential,True,False,126.548,"LINESTRING (-38.6237261 -3.8807994, -38.623158 -3.8809507, -38.6226264 -3.8811016)",,
158261337,,,Rua José Monteiro Gondim,residential,True,False,75.837,"LINESTRING (-38.6237261 -3.8807994, -38.623669 -3.8804596, -38.6236227 -3.8801253)",,
449437754,,,Avenida 5 A,residential,False,False,47.377,"LINESTRING (-38.6216033 -3.880989, -38.6217755 -3.8813789)",,
449437755,,,Rua 51,residential,False,False,99.317,"LINESTRING (-38.6216033 -3.880989, -38.6224146 -3.8806114)",,
449437753,,,Avenida 5 B,residential,True,False,14.428,"LINESTRING (-38.6226264 -3.8811016, -38.6225732 -3.8809832)",,
371640709,,,Rua 52,residential,False,True,98.832,"LINESTRING (-38.6217755 -3.8813789, -38.6225732 -3.8809832)",,
449437754,,,Avenida 5 A,residential,False,False,46.277,"LINESTRING (-38.6217755 -3.8813789, -38.6219438 -3.8817597)",,
449437754,,,Avenida 5 A,residential,False,True,47.377,"LINESTRING (-38.6217755 -3.8813789, -38.6216033 -3.880989)",,
158261220,,,Rua 53,residential,False,False,94.804,"LINESTRING (-38.6227175 -3.8813977, -38.6219438 -3.8817597)",,
449437753,,,Avenida 5 B,residential,True,False,34.441,"LINESTRING (-38.6227175 -3.8813977, -38.6226264 -3.8811016)",,
248884129,,,Rua Francisco Firmino,residential,True,False,67.402,"LINESTRING (-38.6232778 -3.8815941, -38.6238388 -3.8813614)",,
158261051,,,Avenida 5 B,residential,False,True,83.477,"LINESTRING (-38.6232778 -3.8815941, -38.6233798 -3.8819294, -38.6234774 -3.8823177)",,
449437753,,,Avenida 5 B,residential,True,False,75.976,"LINESTRING (-38.6232778 -3.8815941, -38.6231031 -3.8816599, -38.6230628 -3.8816666, -38.6230187 -3.8816553, -38.6228042 -3.88154, -38.6227738 -3.8815068, -38.6227175 -3.8813977)",,
158261220,,,Rua 53,residential,False,True,94.804,"LINESTRING (-38.6219438 -3.8817597, -38.6227175 -3.8813977)",,
449437754,,,Avenida 5 A,residential,False,False,45.814,"LINESTRING (-38.6219438 -3.8817597, -38.6221104 -3.8821367)",,
449437754,,,Avenida 5 A,residential,False,True,46.277,"LINESTRING (-38.6219438 -3.8817597, -38.6217755 -3.8813789)",,
772338641,,,Rua 13 de Maio,tertiary,False,True,76.972,"LINESTRING (-38.6258897 -3.8820502, -38.6251999 -3.8821246)",,
447318134,,,Rua Manoel Ferreira,residential,True,False,82.866,"LINESTRING (-38.6258897 -3.8820502, -38.6258823 -3.8819449, -38.6258671 -3.8817268, -38.6258287 -3.8813075)",,
158261297,,,Rua 13 de Maio,residential,False,True,71.995,"LINESTRING (-38.6251999 -3.8821246, -38.6245565 -3.8822091)",,
772338641,,,Rua 13 de Maio,tertiary,False,False,76.972,"LINESTRING (-38.6251999 -3.8821246, -38.6258897 -3.8820502)",,
449437754,,,Avenida 5 A,residential,False,True,45.814,"LINESTRING (-38.6221104 -3.8821367, -38.6219438 -3.8817597)",,
158261297,,,Rua 13 de Maio,residential,False,False,71.995,"LINESTRING (-38.6245565 -3.8822091, -38.6251999 -3.8821246)",,
158261297,,,Rua 13 de Maio,residential,False,True,66.127,"LINESTRING (-38.6245565 -3.8822091, -38.6239636 -3.8822703)",,
158261297,,,Rua 13 de Maio,residential,False,False,66.127,"LINESTRING (-38.6239636 -3.8822703, -38.6245565 -3.8822091)",,
158261297,,,Rua 13 de Maio,residential,False,True,54.196,"LINESTRING (-38.6239636 -3.8822703, -38.6234774 -3.8823177)",,
158261337,,,Rua José Monteiro Gondim,residential,True,False,45.241,"LINESTRING (-38.6239636 -3.8822703, -38.6239246 -3.8818653)",,
158261297,,,Rua 13 de Maio,residential,False,False,54.196,"LINESTRING (-38.6234774 -3.8823177, -38.6239636 -3.8822703)",,
158261051,,,Avenida 5 B,residential,False,False,83.477,"LINESTRING (-38.6234774 -3.8823177, -38.6233798 -3.8819294, -38.6232778 -3.8815941)",,
158268448,,,Rua Peru,residential,False,False,162.237,"LINESTRING (-38.6259007 -3.8739792, -38.6245271 -3.8734786)",,
158268448,,,Rua Peru,residential,False,True,165.665,"LINESTRING (-38.6259007 -3.8739792, -38.627298 -3.8745047)",,
277311591,,,Avenida Quinze de Novembro,residential,False,True,79.439,"LINESTRING (-38.6259007 -3.8739792, -38.6256288 -3.8746401)",,
158268448,,,Rua Peru,residential,False,False,165.665,"LINESTRING (-38.627298 -3.8745047, -38.6259007 -3.8739792)",,
630305818,2,CE-251,Avenida Padre José Holanda do Vale,primary,True,False,77.99,"LINESTRING (-38.627298 -3.8745047, -38.6275441 -3.8738477)",,
1078242220,,,Avenida 5 A,residential,True,False,47.301,"LINESTRING (-38.6210801 -3.8798196, -38.6212499 -3.8802098)",,
591426595,1,,Rua Capitão Waldemar de Lima,tertiary,False,True,12.278,"LINESTRING (-38.6244078 -3.8778056, -38.6243123 -3.8777498)",,
543430587,1,,Rua Capitão Valdemar de Lima,tertiary,True,False,62.006,"LINESTRING (-38.6244078 -3.8778056, -38.6244032 -3.8778844, -38.6244428 -3.8780994, -38.6244839 -3.8782897, -38.6244989 -3.8783534)",,
158261148,,,Rua 14,residential,True,False,72.294,"LINESTRING (-38.6221345 -3.8739671, -38.6220447 -3.8742013, -38.6220024 -3.874311, -38.6219224 -3.8744856, -38.6218979 -3.8745261, -38.6218775 -3.8745635)",,
248514993,,,,residential,False,False,134.22400000000002,"LINESTRING (-38.6221345 -3.8739671, -38.6221799 -3.8739937, -38.6226076 -3.8742831, -38.6226223 -3.874298, -38.6226298 -3.8743217, -38.6226227 -3.8743539, -38.6225416 -3.8744797, -38.6224594 -3.8746069, -38.62233 -3.8748318)",,
158261079,2,,Avenida Antonieta Araújo,tertiary,False,True,47.067,"LINESTRING (-38.62233 -3.8748318, -38.6226601 -3.8750977)",,
158261079,2,,Avenida Antonieta Araújo,tertiary,False,False,19.611,"LINESTRING (-38.62233 -3.8748318, -38.6222759 -3.8747926, -38.6221803 -3.8747385)",,
248514993,,,,residential,False,True,134.22400000000002,"LINESTRING (-38.62233 -3.8748318, -38.6224594 -3.8746069, -38.6225416 -3.8744797, -38.6226227 -3.8743539, -38.6226298 -3.8743217, -38.6226223 -3.874298, -38.6226076 -3.8742831, -38.6221799 -3.8739937, -38.6221345 -3.8739671)",,
536168536,1,,Rua Praça Major Braz,tertiary,True,False,63.438,"LINESTRING (-38.6256497 -3.877476, -38.625735 -3.8774451, -38.6259046 -3.8774096, -38.6262084 -3.8773604)",,
"[773661274, 591426594, 248516445]",2,,Rua Praça Major Braz,tertiary,False,True,87.10900000000001,"LINESTRING (-38.6256497 -3.877476, -38.6255861 -3.8774879, -38.6253947 -3.8775227, -38.6252556 -3.8775518, -38.6248809 -3.8776347)",,yes
158261084,,,Rua 15,residential,True,False,116.848,"LINESTRING (-38.6221812 -3.8749817, -38.6217954 -3.8759595)",,
663457096,,,Rua 15,residential,False,True,27.043,"LINESTRING (-38.6221812 -3.8749817, -38.6221803 -3.8747385)",,
766810975,,,Avenida IV,residential,False,False,64.509,"LINESTRING (-38.6221812 -3.8749817, -38.6222377 -3.8755591)",,
248654272,,,Rua 16,residential,True,False,74.171,"LINESTRING (-38.6214504 -3.8780545, -38.6216829 -3.8774291)",,
248654271,,,Avenida IV,tertiary,False,True,103.013,"LINESTRING (-38.6214504 -3.8780545, -38.6219736 -3.8779681, -38.6222547 -3.8779216, -38.6223001 -3.8779023, -38.6223286 -3.8778702, -38.6223391 -3.8778521)",,
766810975,,,Avenida IV,residential,False,True,21.673,"LINESTRING (-38.6222815 -3.8761634, -38.6222648 -3.8759692)",,
248654271,,,Avenida IV,tertiary,False,False,188.72000000000006,"LINESTRING (-38.6222815 -3.8761634, -38.6223495 -3.8773169, -38.6223619 -3.8775264, -38.6223667 -3.8777904, -38.6223527 -3.8778284, -38.6223391 -3.8778521)",,
766810975,,,Avenida IV,residential,False,False,21.673,"LINESTRING (-38.6222648 -3.8759692, -38.6222815 -3.8761634)",,
766810975,,,Avenida IV,residential,False,True,45.7,"LINESTRING (-38.6222648 -3.8759692, -38.6222377 -3.8755591)",,
248655971,1,,Rua do Leste,tertiary,True,False,80.92,"LINESTRING (-38.628082 -3.8814088, -38.6279961 -3.8814846, -38.6278836 -3.8815516, -38.6277359 -3.8816311, -38.6276068 -3.8817082, -38.6275461 -3.8817549, -38.6274779 -3.8818116)",,
389821941,1,,Avenida Antonieta Araújo,tertiary,True,False,47.665,"LINESTRING (-38.620772 -3.8738942, -38.6204055 -3.8736705)",,
686496125,2,,Rua 11,residential,True,False,153.827,"LINESTRING (-38.620772 -3.8738942, -38.6202827 -3.8751886)",,
248659262,2,,Rua Capitão Valdemar de Lima,tertiary,True,False,64.90299999999999,"LINESTRING (-38.6250573 -3.8811417, -38.6251093 -3.8814404, -38.6251476 -3.8817183)",,
248884130,,,Rua Francisco Firmino,residential,True,False,83.523,"LINESTRING (-38.6250573 -3.8811417, -38.6254272 -3.8811006, -38.6258055 -3.8810582)",,
158261337,,,Rua José Monteiro Gondim,residential,True,False,56.237,"LINESTRING (-38.6238296 -3.8812945, -38.6237261 -3.8807994)",,
248884130,,,Rua Francisco Firmino,residential,True,False,137.25900000000001,"LINESTRING (-38.6238296 -3.8812945, -38.6244375 -3.8812223, -38.6250573 -3.8811417)",,
248659262,2,,Rua Capitão Valdemar de Lima,tertiary,True,False,45.55,"LINESTRING (-38.6251476 -3.8817183, -38.6251751 -3.8819308, -38.6251862 -3.8820176, -38.6251999 -3.8821246)",,
277311600,,,,residential,True,False,136.667,"LINESTRING (-38.6251476 -3.8817183, -38.6245139 -3.8818004, -38.6239246 -3.8818653)",,
277311651,,,Beco do Cartório,residential,False,True,41.804,"LINESTRING (-38.6258287 -3.8813075, -38.6262023 -3.8812585)",,
447318134,,,Rua Manoel Ferreira,residential,True,False,27.84,"LINESTRING (-38.6258287 -3.8813075, -38.6258055 -3.8810582)",,
"[277311659, 277311652]",,,Rua João Andrade Filho,residential,False,False,171.45499999999998,"LINESTRING (-38.625353 -3.8765001, -38.6254621 -3.8769246, -38.6255768 -3.8773321, -38.6256088 -3.8773695, -38.6256511 -3.8773827, -38.6262338 -3.8773013)",,
277311661,,,,residential,False,False,148.734,"LINESTRING (-38.625353 -3.8765001, -38.6260065 -3.8763452, -38.6263204 -3.8762596, -38.62648 -3.8762141, -38.6265597 -3.8761933, -38.6265986 -3.876182, -38.6266532 -3.8761793)",,
741757848,,,Rua João Andrade Filho,residential,False,True,260.72299999999996,"LINESTRING (-38.625353 -3.8765001, -38.6252233 -3.8759759, -38.6250637 -3.8753885, -38.6249363 -3.8748412, -38.6247676 -3.8742296)",,
"[277311659, 277311652]",,,Rua João Andrade Filho,residential,False,True,171.45499999999998,"LINESTRING (-38.6262338 -3.8773013, -38.6256511 -3.8773827, -38.6256088 -3.8773695, -38.6255768 -3.8773321, -38.6254621 -3.8769246, -38.625353 -3.8765001)",,
912541634,2,CE-251,Avenida Padre José Holanda do Vale,secondary,True,False,133.15699999999998,"LINESTRING (-38.6262338 -3.8773013, -38.6263995 -3.876867, -38.6266532 -3.8761793)",,
277311684,,,Rua do Trilho,residential,False,False,66.26599999999999,"LINESTRING (-38.6257291 -3.8801934, -38.6257981 -3.8802028, -38.625901 -3.8802302, -38.6259851 -3.8803017, -38.6260445 -3.8803877, -38.6260588 -3.8804851, -38.6260734 -3.8805912)",,
447318134,,,Rua Manoel Ferreira,residential,True,False,173.501,"LINESTRING (-38.6257291 -3.8801934, -38.6257053 -3.8798194, -38.6256874 -3.8792808, -38.6256577 -3.8787343, -38.6256335 -3.8786379)",,
447318134,,,Rua Manoel Ferreira,residential,True,False,51.951,"LINESTRING (-38.6258055 -3.8810582, -38.6257632 -3.8805929)",,
277311651,,,Beco do Cartório,residential,False,False,41.804,"LINESTRING (-38.6262023 -3.8812585, -38.6258287 -3.8813075)",,
277311684,,,Rua do Trilho,residential,False,True,75.618,"LINESTRING (-38.6262023 -3.8812585, -38.6261071 -3.8807139, -38.6260734 -3.8805912)",,
158261337,,,Rua José Monteiro Gondim,residential,True,False,7.509,"LINESTRING (-38.6238388 -3.8813614, -38.6238296 -3.8812945)",,
158261337,,,Rua José Monteiro Gondim,residential,True,False,56.834,"LINESTRING (-38.6239246 -3.8818653, -38.6238388 -3.8813614)",,
294973392,1,,,residential,False,True,47.139,"LINESTRING (-38.6202827 -3.8751886, -38.6206765 -3.8753478)",,
294973392,1,,,residential,False,False,47.139,"LINESTRING (-38.6206765 -3.8753478, -38.6202827 -3.8751886)",,
686474968,2,,Rua 12,residential,True,False,147.106,"LINESTRING (-38.6206765 -3.8753478, -38.621154 -3.8741136)",,
158261189,,,Rua 13,residential,True,False,21.186,"LINESTRING (-38.6210793 -3.8754843, -38.6210104 -3.875662)",,
294973396,,,,residential,False,True,45.108,"LINESTRING (-38.6210793 -3.8754843, -38.6214574 -3.8756335)",,
294973383,,,,residential,False,True,46.894,"LINESTRING (-38.6206211 -3.8754977, -38.6210104 -3.875662)",,
686474968,2,,Rua 12,residential,True,False,17.765,"LINESTRING (-38.6206211 -3.8754977, -38.6206765 -3.8753478)",,
294973396,,,,residential,False,False,45.108,"LINESTRING (-38.6214574 -3.8756335, -38.6210793 -3.8754843)",,
603748215,,,Rua 14,residential,True,False,127.781,"LINESTRING (-38.6214574 -3.8756335, -38.6218775 -3.8745635)",,
158261189,,,Rua 13,residential,True,False,136.644,"LINESTRING (-38.6210104 -3.875662, -38.6205694 -3.8768094)",,
294973383,,,,residential,False,False,46.894,"LINESTRING (-38.6210104 -3.875662, -38.6206211 -3.8754977)",,
294973391,,,,residential,False,True,47.326,"LINESTRING (-38.6213951 -3.8758124, -38.6217954 -3.8759595)",,
603748215,,,Rua 14,residential,True,False,21.059,"LINESTRING (-38.6213951 -3.8758124, -38.6214574 -3.8756335)",,
158261084,,,Rua 15,residential,True,False,135.532,"LINESTRING (-38.6217954 -3.8759595, -38.6213615 -3.8770989)",,
294973391,,,,residential,False,False,47.326,"LINESTRING (-38.6217954 -3.8759595, -38.6213951 -3.8758124)",,
158261189,,,Rua 13,residential,True,False,19.591,"LINESTRING (-38.6205694 -3.8768094, -38.6205083 -3.8769747)",,
294973393,,,,residential,False,True,46.871,"LINESTRING (-38.6209661 -3.8769504, -38.6213615 -3.8770989)",,
603748215,,,Rua 14,residential,True,False,135.194,"LINESTRING (-38.6209661 -3.8769504, -38.6213951 -3.8758124)",,
294973381,,,,residential,False,True,46.503,"LINESTRING (-38.6205083 -3.8769747, -38.6208988 -3.8771267)",,
