osmid,ref,highway,junction,oneway,reversed,length,name,geometry,maxspeed
476695921,,residential,,False,False,2.0,Rua Belo Horizonte,"LINESTRING (-57.5125321 -11.2533706, -57.5125419 -11.2533858)",
476695921,,residential,,False,True,13.724,Rua Belo Horizonte,"LINESTRING (-57.5125321 -11.2533706, -57.5124645 -11.2532665)",
476695944,,tertiary,,True,False,159.73999999999998,Avenida Mato Grosso,"LINESTRING (-57.5125321 -11.2533706, -57.5124939 -11.2533722, -57.5110687 -11.2534318)",
391254713,,tertiary,,True,False,18.171,Avenida José Alves Bezerra,"LINESTRING (-57.5082068 -11.2513582, -57.5081965 -11.2515213)",
476695924,,residential,,False,False,14.577,Avenida Rio de Janeiro,"LINESTRING (-57.5082068 -11.2513582, -57.5082433 -11.2514148, -57.5082784 -11.2514689)",
391254711,,tertiary,,True,False,21.504,Avenida José Alves Bezerra,"LINESTRING (-57.5081871 -11.2494878, -57.5082011 -11.2492949)",
476695930,,residential,,False,True,14.544,Rua Arnaldo Luiz Dal Piaz,"LINESTRING (-57.5081871 -11.2494878, -57.5083202 -11.2494959)",
476695921,,residential,,False,False,84.074,Rua Belo Horizonte,"LINESTRING (-57.51 -11.2494655, -57.5104137 -11.2501035)",
476695931,,residential,,False,False,138.327,Rua Sergipe,"LINESTRING (-57.51 -11.2494655, -57.5089271 -11.250129)",
476695922,,residential,,False,False,86.152,Rua Niterói,"LINESTRING (-57.5089271 -11.250129, -57.5093458 -11.250786)",
476695922,,residential,,False,True,82.965,Rua Niterói,"LINESTRING (-57.5089271 -11.250129, -57.5085239 -11.2494963)",
476695931,,residential,,False,False,86.248,Rua Sergipe,"LINESTRING (-57.5089271 -11.250129, -57.5082582 -11.2505428)",
476695931,,residential,,False,True,138.327,Rua Sergipe,"LINESTRING (-57.5089271 -11.250129, -57.51 -11.2494655)",
391254713,,tertiary,,True,False,90.842,Avenida José Alves Bezerra,"LINESTRING (-57.5082582 -11.2505428, -57.5082068 -11.2513582)",
476695931,,residential,,False,False,15.325,Rua Sergipe,"LINESTRING (-57.5082582 -11.2505428, -57.508118 -11.2505335)",
476695931,,residential,,False,True,86.248,Rua Sergipe,"LINESTRING (-57.5082582 -11.2505428, -57.5089271 -11.250129)",
476695920,,residential,,False,False,80.595,Rua Cuiabá,"LINESTRING (-57.5114989 -11.2494233, -57.5118958 -11.2500347)",
476695932,,residential,,False,False,26.843,Rua Moacir Semensato,"LINESTRING (-57.5114989 -11.2494233, -57.5112892 -11.2495497)",
476695932,,residential,,False,True,26.843,Rua Moacir Semensato,"LINESTRING (-57.5112892 -11.2495497, -57.5114989 -11.2494233)",
476695921,,residential,,False,False,86.313,Rua Belo Horizonte,"LINESTRING (-57.5104137 -11.2501035, -57.5108384 -11.2507585)",
476695921,,residential,,False,True,84.074,Rua Belo Horizonte,"LINESTRING (-57.5104137 -11.2501035, -57.51 -11.2494655)",
476695933,,residential,,False,False,139.008,Rua Moacir Semensato,"LINESTRING (-57.5104137 -11.2501035, -57.5093458 -11.250786)",
476695933,,residential,,False,True,39.563,Rua Moacir Semensato,"LINESTRING (-57.5104137 -11.2501035, -57.5107208 -11.2499141)",
476695922,,residential,,False,False,84.919,Rua Niterói,"LINESTRING (-57.5093458 -11.250786, -57.5097585 -11.2514336)",
476695922,,residential,,False,True,86.152,Rua Niterói,"LINESTRING (-57.5093458 -11.250786, -57.5089271 -11.250129)",
476695933,,residential,,False,False,138.986,Rua Moacir Semensato,"LINESTRING (-57.5093458 -11.250786, -57.5082784 -11.2514689)",
476695933,,residential,,False,True,139.008,Rua Moacir Semensato,"LINESTRING (-57.5093458 -11.250786, -57.5104137 -11.2501035)",
476695924,,residential,,False,False,39.14,Avenida Rio de Janeiro,"LINESTRING (-57.5082784 -11.2514689, -57.5084707 -11.2517661)",
476695933,,residential,,False,False,10.664,Rua Moacir Semensato,"LINESTRING (-57.5082784 -11.2514689, -57.5081965 -11.2515213)",
476695933,,residential,,False,True,138.986,Rua Moacir Semensato,"LINESTRING (-57.5082784 -11.2514689, -57.5093458 -11.250786)",
476695924,,residential,,False,True,14.577,Avenida Rio de Janeiro,"LINESTRING (-57.5082784 -11.2514689, -57.5082433 -11.2514148, -57.5082068 -11.2513582)",
391254713,,tertiary,,True,False,19.407,Avenida José Alves Bezerra,"LINESTRING (-57.5081965 -11.2515213, -57.5081855 -11.2516955)",
476695933,,residential,,False,True,10.664,Rua Moacir Semensato,"LINESTRING (-57.5081965 -11.2515213, -57.5082784 -11.2514689)",
476695924,,residential,,False,True,39.14,Avenida Rio de Janeiro,"LINESTRING (-57.5084707 -11.2517661, -57.5082784 -11.2514689)",
476695947,,residential,,False,False,44.354,Avenida Rio de Janeiro,"LINESTRING (-57.5084707 -11.2517661, -57.5086902 -11.2521019)",
476695934,,residential,,False,False,32.905,Rua Ceará,"LINESTRING (-57.5084707 -11.2517661, -57.5084144 -11.2517313, -57.5083558 -11.2517048, -57.5083152 -11.2517004, -57.5081855 -11.2516955)",
476695934,,residential,,False,False,13.935,Rua Ceará,"LINESTRING (-57.5081855 -11.2516955, -57.5080624 -11.2517291)",
391254713,,tertiary,,True,False,120.132,Avenida José Alves Bezerra,"LINESTRING (-57.5081855 -11.2516955, -57.5081339 -11.2525131, -57.5082069 -11.2527643)",
476695934,,residential,,False,True,32.905,Rua Ceará,"LINESTRING (-57.5081855 -11.2516955, -57.5083152 -11.2517004, -57.5083558 -11.2517048, -57.5084144 -11.2517313, -57.5084707 -11.2517661)",
476695934,,residential,,False,True,13.935,Rua Ceará,"LINESTRING (-57.5080624 -11.2517291, -57.5081855 -11.2516955)",
391254711,,tertiary,,True,False,133.087,Avenida José Alves Bezerra,"LINESTRING (-57.5080624 -11.2517291, -57.5080838 -11.251353, -57.5080957 -11.2511073, -57.508118 -11.2505335)",
476695934,,residential,,False,False,107.518,Rua Ceará,"LINESTRING (-57.5080624 -11.2517291, -57.5075591 -11.2517644, -57.5071452 -11.2520053)",
476695920,,residential,,False,True,80.766,Rua Cuiabá,"LINESTRING (-57.5123474 -11.2507371, -57.5119596 -11.2501183)",
476695936,,residential,,False,False,140.148,Rua Vilmo Peagudo,"LINESTRING (-57.5123474 -11.2507371, -57.5112675 -11.2514203)",
476695921,,residential,,False,False,85.65,Rua Belo Horizonte,"LINESTRING (-57.5112675 -11.2514203, -57.5116889 -11.2520703)",
476695921,,residential,,False,True,59.588,Rua Belo Horizonte,"LINESTRING (-57.5112675 -11.2514203, -57.5109743 -11.2509681)",
476695936,,residential,,False,False,140.355,Rua Vilmo Peagudo,"LINESTRING (-57.5112675 -11.2514203, -57.5101858 -11.2521042)",
476695936,,residential,,False,True,140.148,Rua Vilmo Peagudo,"LINESTRING (-57.5112675 -11.2514203, -57.5123474 -11.2507371)",
476695922,,residential,,False,False,85.729,Rua Niterói,"LINESTRING (-57.5101858 -11.2521042, -57.5106024 -11.252758)",
476695922,,residential,,False,True,37.674,Rua Niterói,"LINESTRING (-57.5101858 -11.2521042, -57.5100027 -11.2518169)",
476695936,,residential,,False,False,137.159,Rua Vilmo Peagudo,"LINESTRING (-57.5101858 -11.2521042, -57.5091291 -11.2527731)",
476695936,,residential,,False,True,140.355,Rua Vilmo Peagudo,"LINESTRING (-57.5101858 -11.2521042, -57.5112675 -11.2514203)",
476695936,,residential,,False,True,137.159,Rua Vilmo Peagudo,"LINESTRING (-57.5091291 -11.2527731, -57.5101858 -11.2521042)",
476695955,,residential,,False,False,80.69,,"LINESTRING (-57.5091291 -11.2527731, -57.5095054 -11.2533979)",
881808081,,residential,,False,True,15.646,Avenida Rio de Janeiro,"LINESTRING (-57.5091291 -11.2527731, -57.5090137 -11.2526895)",
476695921,,residential,,False,False,72.853,Rua Belo Horizonte,"LINESTRING (-57.5121061 -11.2527136, -57.5124645 -11.2532665)",
476695921,,residential,,False,True,84.776,Rua Belo Horizonte,"LINESTRING (-57.5121061 -11.2527136, -57.5116889 -11.2520703)",
476695937,,residential,,False,False,135.626,Rua São Paulo,"LINESTRING (-57.5121061 -11.2527136, -57.5115798 -11.2530504, -57.5112156 -11.2532796, -57.5110386 -11.2533231)",
476695922,,residential,,False,True,74.387,Rua Niterói,"LINESTRING (-57.5109639 -11.2533253, -57.5106024 -11.252758)",
476695941,,tertiary,roundabout,True,False,8.461,,"LINESTRING (-57.5109639 -11.2533253, -57.510988 -11.2533163, -57.5110139 -11.2533155, -57.5110386 -11.2533231)",
476695938,,residential,,False,False,79.671,Rua Niterói,"LINESTRING (-57.5110311 -11.2534621, -57.511426 -11.2540649)",
476695941,,tertiary,roundabout,True,False,8.286,,"LINESTRING (-57.5110311 -11.2534621, -57.5110063 -11.2534671, -57.5109812 -11.253464, -57.5109584 -11.2534531)",
476695939,,tertiary,,True,False,153.454,Avenida Mato Grosso,"LINESTRING (-57.5110593 -11.2533382, -57.5111363 -11.2533345, -57.5124645 -11.2532665)",
476695941,,tertiary,roundabout,True,False,11.235,,"LINESTRING (-57.5110593 -11.2533382, -57.5110739 -11.2533591, -57.5110806 -11.2533831, -57.5110791 -11.2534079, -57.5110687 -11.2534318)",
476695941,,tertiary,roundabout,True,False,2.826,,"LINESTRING (-57.5109441 -11.2533417, -57.5109639 -11.2533253)",
476695941,,tertiary,roundabout,True,False,5.378,,"LINESTRING (-57.5110687 -11.2534318, -57.5110529 -11.2534496, -57.5110311 -11.2534621)",
476695940,,tertiary,,True,False,33.563,Avenida Mato Grosso,"LINESTRING (-57.5109404 -11.2534357, -57.5106329 -11.253448)",
476695941,,tertiary,roundabout,True,False,11.219999999999999,,"LINESTRING (-57.5109404 -11.2534357, -57.5109291 -11.2534135, -57.5109257 -11.2533883, -57.5109309 -11.2533635, -57.5109441 -11.2533417)",
476695941,,tertiary,roundabout,True,False,2.813,,"LINESTRING (-57.5110386 -11.2533231, -57.5110593 -11.2533382)",
476695937,,residential,,False,True,135.626,Rua São Paulo,"LINESTRING (-57.5110386 -11.2533231, -57.5112156 -11.2532796, -57.5115798 -11.2530504, -57.5121061 -11.2527136)",
476695941,,tertiary,roundabout,True,False,2.756,,"LINESTRING (-57.5109584 -11.2534531, -57.5109404 -11.2534357)",
476729262,,residential,,False,False,30.973,Rua São Paulo,"LINESTRING (-57.5109584 -11.2534531, -57.5107189 -11.2536028)",
476695921,,residential,,False,False,84.776,Rua Belo Horizonte,"LINESTRING (-57.5116889 -11.2520703, -57.5121061 -11.2527136)",
476695921,,residential,,False,True,85.65,Rua Belo Horizonte,"LINESTRING (-57.5116889 -11.2520703, -57.5112675 -11.2514203)",
476695946,,residential,,False,False,141.023,Rua José Olavo Gonçalves,"LINESTRING (-57.5116889 -11.2520703, -57.5106024 -11.252758)",
476695922,,residential,,False,False,74.387,Rua Niterói,"LINESTRING (-57.5106024 -11.252758, -57.5109639 -11.2533253)",
476695922,,residential,,False,True,85.729,Rua Niterói,"LINESTRING (-57.5106024 -11.252758, -57.5101858 -11.2521042)",
476695946,,residential,,False,True,141.023,Rua José Olavo Gonçalves,"LINESTRING (-57.5106024 -11.252758, -57.5116889 -11.2520703)",
476695946,,residential,,False,False,132.11700000000002,Rua José Olavo Gonçalves,"LINESTRING (-57.5106024 -11.252758, -57.5096539 -11.2533587, -57.5095793 -11.253393)",
476695948,,tertiary,,True,False,72.135,Avenida Mato Grosso,"LINESTRING (-57.5095919 -11.2534001, -57.5102527 -11.2533716)",
476695951,,tertiary,roundabout,True,False,10.83,,"LINESTRING (-57.5095919 -11.2534001, -57.5096072 -11.2534172, -57.5096161 -11.2534382, -57.5096175 -11.2534611, -57.5096096 -11.253489)",
476695951,,tertiary,roundabout,True,False,3.366,,"LINESTRING (-57.5094857 -11.2534212, -57.5095054 -11.2533979)",
476695955,,residential,,False,True,80.69,,"LINESTRING (-57.5095054 -11.2533979, -57.5091291 -11.2527731)",
476695951,,tertiary,roundabout,True,False,8.526,,"LINESTRING (-57.5095054 -11.2533979, -57.5095261 -11.2533876, -57.509549 -11.2533845, -57.5095718 -11.2533888, -57.5095793 -11.253393)",
476695949,,residential,,False,False,74.992,Avenida Rio de Janeiro,"LINESTRING (-57.5095793 -11.2535156, -57.5099494 -11.254084)",
476695951,,tertiary,roundabout,True,False,10.188,,"LINESTRING (-57.5095793 -11.2535156, -57.509557 -11.2535225, -57.5095337 -11.2535219, -57.5095118 -11.2535139, -57.5094938 -11.2534993)",
476695951,,tertiary,roundabout,True,False,4.462,,"LINESTRING (-57.5096096 -11.253489, -57.5095981 -11.253502, -57.5095793 -11.2535156)",
"[476695950, 476695943]",,tertiary,,True,False,76.77000000000001,Avenida Mato Grosso,"LINESTRING (-57.5094938 -11.2534993, -57.5088937 -11.2535254, -57.5087932 -11.2535486)",
476695951,,tertiary,roundabout,True,False,9.297,,"LINESTRING (-57.5094938 -11.2534993, -57.5094816 -11.2534798, -57.5094765 -11.2534574, -57.5094792 -11.2534347, -57.5094857 -11.2534212)",
476695921,,residential,,False,False,17.22,Rua Belo Horizonte,"LINESTRING (-57.5108384 -11.2507585, -57.5109231 -11.2508892)",
476695921,,residential,,False,True,86.313,Rua Belo Horizonte,"LINESTRING (-57.5108384 -11.2507585, -57.5104137 -11.2501035)",
476695952,,residential,,False,False,139.662,Rua Venezuela,"LINESTRING (-57.5108384 -11.2507585, -57.5097585 -11.2514336)",
476695922,,residential,,False,False,40.824,Rua Niterói,"LINESTRING (-57.5097585 -11.2514336, -57.5099489 -11.2517497)",
476695922,,residential,,False,True,84.919,Rua Niterói,"LINESTRING (-57.5097585 -11.2514336, -57.5093458 -11.250786)",
476695952,,residential,,False,False,138.188,Rua Venezuela,"LINESTRING (-57.5097585 -11.2514336, -57.5086902 -11.2521019)",
476695952,,residential,,False,True,139.662,Rua Venezuela,"LINESTRING (-57.5097585 -11.2514336, -57.5108384 -11.2507585)",
476695947,,residential,,False,False,62.271,Avenida Rio de Janeiro,"LINESTRING (-57.5086902 -11.2521019, -57.509042 -11.252543)",
476695947,,residential,,False,True,44.354,Avenida Rio de Janeiro,"LINESTRING (-57.5086902 -11.2521019, -57.5084707 -11.2517661)",
476695952,,residential,,False,True,138.188,Rua Venezuela,"LINESTRING (-57.5086902 -11.2521019, -57.5097585 -11.2514336)",
476695920,,residential,,False,False,11.611,Rua Cuiabá,"LINESTRING (-57.5118958 -11.2500347, -57.5119596 -11.2501183)",
476695920,,residential,,False,True,80.595,Rua Cuiabá,"LINESTRING (-57.5118958 -11.2500347, -57.5114989 -11.2494233)",
476695921,,residential,,False,False,10.399,Rua Belo Horizonte,"LINESTRING (-57.5109231 -11.2508892, -57.5109743 -11.2509681)",
476695921,,residential,,False,True,17.22,Rua Belo Horizonte,"LINESTRING (-57.5109231 -11.2508892, -57.5108384 -11.2507585)",
476695953,,residential,,True,False,142.412,Avenida Maranhão,"LINESTRING (-57.5109231 -11.2508892, -57.5118958 -11.2500347)",
476695922,,residential,,False,False,9.501,Rua Niterói,"LINESTRING (-57.5099489 -11.2517497, -57.5100027 -11.2518169)",
476695922,,residential,,False,True,40.824,Rua Niterói,"LINESTRING (-57.5099489 -11.2517497, -57.5097585 -11.2514336)",
476695953,,residential,,True,False,142.98,Avenida Maranhão,"LINESTRING (-57.5099489 -11.2517497, -57.5109231 -11.2508892)",
476695953,,residential,,True,False,12.439,Avenida Maranhão,"LINESTRING (-57.508957 -11.2526176, -57.509042 -11.252543)",
881808081,,residential,,False,False,10.107,Avenida Rio de Janeiro,"LINESTRING (-57.508957 -11.2526176, -57.5090137 -11.2526895)",
476695953,,residential,,True,False,57.306,Avenida Maranhão,"LINESTRING (-57.508565 -11.2529608, -57.508957 -11.2526176)",
391254709,MT-325,secondary,roundabout,True,False,10.178,,"LINESTRING (-57.508565 -11.2529608, -57.5085972 -11.2529939, -57.5086273 -11.2530289)",
476695920,,residential,,False,False,80.766,Rua Cuiabá,"LINESTRING (-57.5119596 -11.2501183, -57.5123474 -11.2507371)",
476695920,,residential,,False,True,11.611,Rua Cuiabá,"LINESTRING (-57.5119596 -11.2501183, -57.5118958 -11.2500347)",
476695954,,residential,,True,False,143.093,Avenida Maranhão,"LINESTRING (-57.5119596 -11.2501183, -57.5109743 -11.2509681)",
476695921,,residential,,False,False,59.588,Rua Belo Horizonte,"LINESTRING (-57.5109743 -11.2509681, -57.5112675 -11.2514203)",
476695921,,residential,,False,True,10.399,Rua Belo Horizonte,"LINESTRING (-57.5109743 -11.2509681, -57.5109231 -11.2508892)",
476695954,,residential,,True,False,141.9,Avenida Maranhão,"LINESTRING (-57.5109743 -11.2509681, -57.5100027 -11.2518169)",
476695922,,residential,,False,False,37.674,Rua Niterói,"LINESTRING (-57.5100027 -11.2518169, -57.5101858 -11.2521042)",
476695922,,residential,,False,True,9.501,Rua Niterói,"LINESTRING (-57.5100027 -11.2518169, -57.5099489 -11.2517497)",
476695954,,residential,,True,False,131.879,Avenida Maranhão,"LINESTRING (-57.5100027 -11.2518169, -57.5091035 -11.2526099)",
476695954,,residential,,True,False,56.569,Avenida Maranhão,"LINESTRING (-57.5090137 -11.2526895, -57.5086273 -11.2530289)",
881808081,,residential,,False,False,15.646,Avenida Rio de Janeiro,"LINESTRING (-57.5090137 -11.2526895, -57.5091291 -11.2527731)",
881808081,,residential,,False,True,10.107,Avenida Rio de Janeiro,"LINESTRING (-57.5090137 -11.2526895, -57.508957 -11.2526176)",
391254709,MT-325,secondary,roundabout,True,False,47.941,,"LINESTRING (-57.5086273 -11.2530289, -57.5087071 -11.2531494, -57.5087623 -11.2532825, -57.5087909 -11.2534235)",
476695938,,residential,,False,False,84.906,Rua Niterói,"LINESTRING (-57.511426 -11.2540649, -57.5118605 -11.2546985)",
476695938,,residential,,False,True,79.671,Rua Niterói,"LINESTRING (-57.511426 -11.2540649, -57.5110311 -11.2534621)",
476706175,,residential,,False,False,136.861,Rua Sorocaba,"LINESTRING (-57.511426 -11.2540649, -57.510369 -11.2547284)",
476706175,,residential,,False,True,143.221,Rua Sorocaba,"LINESTRING (-57.511426 -11.2540649, -57.5125419 -11.2533858)",
476695949,,residential,,False,False,85.377,Avenida Rio de Janeiro,"LINESTRING (-57.510369 -11.2547284, -57.5107899 -11.2553758)",
476695949,,residential,,False,True,85.019,Avenida Rio de Janeiro,"LINESTRING (-57.510369 -11.2547284, -57.5099494 -11.254084)",
476706175,,residential,,False,True,136.861,Rua Sorocaba,"LINESTRING (-57.510369 -11.2547284, -57.511426 -11.2540649)",
559553960,,residential,,False,False,136.563,,"LINESTRING (-57.510369 -11.2547284, -57.5103426 -11.2547459, -57.5094016 -11.2553521, -57.5093222 -11.2554024)",
476695949,,residential,,False,False,85.019,Avenida Rio de Janeiro,"LINESTRING (-57.5099494 -11.254084, -57.510369 -11.2547284)",
476695949,,residential,,False,True,74.992,Avenida Rio de Janeiro,"LINESTRING (-57.5099494 -11.254084, -57.5095793 -11.2535156)",
476729262,,residential,,False,True,99.526,Rua São Paulo,"LINESTRING (-57.5099494 -11.254084, -57.5107189 -11.2536028)",
476729262,,residential,,False,False,136.56,Rua São Paulo,"LINESTRING (-57.5099494 -11.254084, -57.5091444 -11.2545865, -57.5088936 -11.2547443)",
863410344,MT-325,secondary,,True,False,86.832,Avenida Arinos,"LINESTRING (-57.5088936 -11.2547443, -57.5093222 -11.2554024)",
476729262,,residential,,False,True,136.56,Rua São Paulo,"LINESTRING (-57.5088936 -11.2547443, -57.5091444 -11.2545865, -57.5099494 -11.254084)",
863410343,MT-325,secondary,,True,False,83.779,Avenida Arinos,"LINESTRING (-57.5087926 -11.2548074, -57.5083812 -11.2541711)",40
880525525,,residential,,False,False,140.867,Rua São Paulo,"LINESTRING (-57.5087926 -11.2548074, -57.5077053 -11.2554913)",
476729294,,tertiary,,True,False,15.896,Avenida Rio Grande do Sul,"LINESTRING (-57.5067035 -11.2561215, -57.506636 -11.2562482)",
476729386,,residential,,False,True,10.41,Rua Curitiba,"LINESTRING (-57.5067035 -11.2561215, -57.5066153 -11.2560857)",
880525525,,residential,,False,True,129.795,Rua São Paulo,"LINESTRING (-57.5067035 -11.2561215, -57.5077053 -11.2554913)",
863410344,MT-325,secondary,,True,False,83.673,Avenida Arinos,"LINESTRING (-57.5093222 -11.2554024, -57.5097353 -11.2560365)",
559553960,,residential,,False,True,136.563,,"LINESTRING (-57.5093222 -11.2554024, -57.5094016 -11.2553521, -57.5103426 -11.2547459, -57.510369 -11.2547284)",
476729263,,residential,,False,False,140.862,Rua Sorocaba,"LINESTRING (-57.5092187 -11.2554664, -57.5081264 -11.2561425)",
863410343,MT-325,secondary,,True,False,86.77,Avenida Arinos,"LINESTRING (-57.5092187 -11.2554664, -57.5087926 -11.2548074)",40
476729263,,residential,,False,True,92.408,Rua Sorocaba,"LINESTRING (-57.5074098 -11.256586, -57.5081264 -11.2561425)",
476695938,,residential,,False,False,85.92,Rua Niterói,"LINESTRING (-57.5118605 -11.2546985, -57.5122727 -11.255357)",
476695938,,residential,,False,True,84.906,Rua Niterói,"LINESTRING (-57.5118605 -11.2546985, -57.511426 -11.2540649)",
476729807,,residential,,False,False,138.939,Rua Nelson Taborda Lacerda,"LINESTRING (-57.5118605 -11.2546985, -57.5107899 -11.2553758)",
476695949,,residential,,False,False,86.085,Avenida Rio de Janeiro,"LINESTRING (-57.5107899 -11.2553758, -57.5112144 -11.2560285)",
476695949,,residential,,False,True,85.377,Avenida Rio de Janeiro,"LINESTRING (-57.5107899 -11.2553758, -57.510369 -11.2547284)",
476729807,,residential,,False,False,136.473,Rua Nelson Taborda Lacerda,"LINESTRING (-57.5107899 -11.2553758, -57.5097353 -11.2560365)",
476729807,,residential,,False,True,138.939,Rua Nelson Taborda Lacerda,"LINESTRING (-57.5107899 -11.2553758, -57.5118605 -11.2546985)",
476729807,,residential,,False,True,136.473,Rua Nelson Taborda Lacerda,"LINESTRING (-57.5097353 -11.2560365, -57.5107899 -11.2553758)",
863410344,MT-325,secondary,,True,False,86.887,Avenida Arinos,"LINESTRING (-57.5097353 -11.2560365, -57.5101642 -11.256695)",
476729807,,residential,,False,False,13.626000000000001,Rua Nelson Taborda Lacerda,"LINESTRING (-57.5097353 -11.2560365, -57.5097234 -11.2560439, -57.5096461 -11.2560922, -57.5096299 -11.2561023)",
476729807,,residential,,False,False,138.574,Rua Nelson Taborda Lacerda,"LINESTRING (-57.5096299 -11.2561023, -57.5085682 -11.256787)",
863410343,MT-325,secondary,,True,False,83.73,Avenida Arinos,"LINESTRING (-57.5096299 -11.2561023, -57.5092187 -11.2554664)",40
476729807,,residential,,False,True,13.626000000000001,Rua Nelson Taborda Lacerda,"LINESTRING (-57.5096299 -11.2561023, -57.5096461 -11.2560922, -57.5097234 -11.2560439, -57.5097353 -11.2560365)",
476695938,,residential,,False,True,85.92,Rua Niterói,"LINESTRING (-57.5122727 -11.255357, -57.5118605 -11.2546985)",
476729265,,residential,,False,False,137.462,Rua Piracicaba,"LINESTRING (-57.5122727 -11.255357, -57.5112144 -11.2560285)",
476695949,,residential,,False,False,84.242,Avenida Rio de Janeiro,"LINESTRING (-57.5112144 -11.2560285, -57.5116297 -11.2566673)",
476695949,,residential,,False,True,86.085,Avenida Rio de Janeiro,"LINESTRING (-57.5112144 -11.2560285, -57.5107899 -11.2553758)",
476729265,,residential,,False,False,136.418,Rua Piracicaba,"LINESTRING (-57.5112144 -11.2560285, -57.5101642 -11.256695)",
476729265,,residential,,False,True,137.462,Rua Piracicaba,"LINESTRING (-57.5112144 -11.2560285, -57.5122727 -11.255357)",
476729265,,residential,,False,True,136.418,Rua Piracicaba,"LINESTRING (-57.5101642 -11.256695, -57.5112144 -11.2560285)",
863410344,MT-325,secondary,,True,False,83.682,Avenida Arinos,"LINESTRING (-57.5101642 -11.256695, -57.5105773 -11.2573292)",
476729266,,residential,,False,False,140.877,Rua Piracicaba,"LINESTRING (-57.5100546 -11.2567591, -57.5089668 -11.2574424)",
863410343,MT-325,secondary,,True,False,86.481,Avenida Arinos,"LINESTRING (-57.5100546 -11.2567591, -57.5096299 -11.2561023)",40
476695949,,residential,,False,False,85.819,Avenida Rio de Janeiro,"LINESTRING (-57.5116297 -11.2566673, -57.5120527 -11.2573181)",
476695949,,residential,,False,True,84.242,Avenida Rio de Janeiro,"LINESTRING (-57.5116297 -11.2566673, -57.5112144 -11.2560285)",
476729267,,residential,,False,False,136.342,Rua Bauru,"LINESTRING (-57.5116297 -11.2566673, -57.5105773 -11.2573292)",
476729267,,residential,,False,True,136.342,Rua Bauru,"LINESTRING (-57.5105773 -11.2573292, -57.5116297 -11.2566673)",
863410344,MT-325,secondary,,True,False,85.568,Avenida Arinos,"LINESTRING (-57.5105773 -11.2573292, -57.5109997 -11.2579777)",
476729267,,residential,,False,False,14.184999999999999,Rua Bauru,"LINESTRING (-57.5105773 -11.2573292, -57.510564 -11.2573375, -57.5104863 -11.2573862, -57.5104677 -11.2573979)",
863410343,MT-325,secondary,,True,False,84.113,Avenida Arinos,"LINESTRING (-57.5104677 -11.2573979, -57.5100546 -11.2567591)",40
