osmid,ref,highway,oneway,reversed,length,geometry,name,bridge
469259510,LMG852,tertiary,False,False,74.09700000000001,"LINESTRING (-42.249826 -20.3856129, -42.2500154 -20.3853406, -42.2502514 -20.3850807)",,
379757500,,residential,False,False,32.998,"LINESTRING (-42.2502514 -20.3850807, -42.2500006 -20.3848996)",Rua Otacilio Vieira Campos,
"[907352060, 469259510]","['AMG-2910', 'LMG852']",tertiary,False,False,96.67,"LINESTRING (-42.2502514 -20.3850807, -42.2504397 -20.3849187, -42.2505365 -20.3847995, -42.2508641 -20.3844306)",,
469259510,LMG852,tertiary,False,True,74.09700000000001,"LINESTRING (-42.2502514 -20.3850807, -42.2500154 -20.3853406, -42.249826 -20.3856129)",,
379757500,,residential,False,True,32.998,"LINESTRING (-42.2500006 -20.3848996, -42.2502514 -20.3850807)",Rua Otacilio Vieira Campos,
379757500,,residential,False,False,64.33,"LINESTRING (-42.2500006 -20.3848996, -42.2498803 -20.3847921, -42.249554 -20.3845003)",Rua Otacilio Vieira Campos,
379757502,,residential,False,False,148.803,"LINESTRING (-42.2500006 -20.3848996, -42.2497551 -20.3851441, -42.249247 -20.3847953, -42.249554 -20.3845003)",,
379757500,,residential,False,False,56.683,"LINESTRING (-42.249554 -20.3845003, -42.2493298 -20.384419, -42.2490549 -20.3845394)",Rua Otacilio Vieira Campos,
379757500,,residential,False,True,64.33,"LINESTRING (-42.249554 -20.3845003, -42.2498803 -20.3847921, -42.2500006 -20.3848996)",Rua Otacilio Vieira Campos,
379757502,,residential,False,True,148.803,"LINESTRING (-42.249554 -20.3845003, -42.249247 -20.3847953, -42.2497551 -20.3851441, -42.2500006 -20.3848996)",,
379757504,,residential,False,False,56.715,"LINESTRING (-42.2508641 -20.3844306, -42.2504458 -20.3841044)",Rua Padre Antonio Galdinho,
907352060,AMG-2910,tertiary,False,False,24.361,"LINESTRING (-42.2508641 -20.3844306, -42.2510102 -20.3842596)",,
"[907352060, 469259510]","['AMG-2910', 'LMG852']",tertiary,False,True,96.67,"LINESTRING (-42.2508641 -20.3844306, -42.2505365 -20.3847995, -42.2504397 -20.3849187, -42.2502514 -20.3850807)",,
682100250,,residential,False,False,40.536,"LINESTRING (-42.2481396 -20.3839061, -42.2480855 -20.3835451)",,
"[379757504, 379757506]",,residential,False,True,266.654,"LINESTRING (-42.2481396 -20.3839061, -42.2489159 -20.3837276, -42.2494885 -20.38355, -42.2497997 -20.3836015, -42.2504458 -20.3841044)","['Rua Orlando Souza', 'Rua Padre Antonio Galdinho']",
682100250,,residential,False,True,87.232,"LINESTRING (-42.2481396 -20.3839061, -42.2482239 -20.3841903, -42.2483639 -20.3846619)",,
379757507,,residential,False,False,45.823,"LINESTRING (-42.2510835 -20.3841629, -42.2507736 -20.3838706)",,
907352060,AMG-2910,tertiary,False,True,13.191,"LINESTRING (-42.2510835 -20.3841629, -42.2510102 -20.3842596)",,
907352060,AMG-2910,tertiary,False,False,79.44800000000001,"LINESTRING (-42.2510835 -20.3841629, -42.2512855 -20.3839536, -42.2517437 -20.383905)",,
