osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry
149081248,Travessa Bacuri,residential,40,False,True,94.422,,"LINESTRING (-47.1745512 -0.7689115, -47.174337 -0.7697332)"
610876391,Rua Plácido Nascimento,residential,40,False,True,52.382,,"LINESTRING (-47.1745512 -0.7689115, -47.1750019 -0.7690487)"
610876391,Rua Plácido Nascimento,residential,40,False,False,52.382,,"LINESTRING (-47.1750019 -0.7690487, -47.1745512 -0.7689115)"
736429265,Rua Plácido Nascimento,residential,40,False,True,22.945,,"LINESTRING (-47.1750019 -0.7690487, -47.1752027 -0.7690963)"
610880680,Avenida São Pedro,primary,,False,True,143.094,PA-440,"LINESTRING (-47.1750019 -0.7690487, -47.1753419 -0.7695911, -47.1756846 -0.7701396)"
149081192,Rua Salustiano Vilhena Filho,residential,40,False,True,156.676,,"LINESTRING (-47.1779484 -0.7690682, -47.1792747 -0.7695442)"
149081223,Rua Independência,residential,40,False,True,84.038,,"LINESTRING (-47.1779484 -0.7690682, -47.1776949 -0.7697802)"
736429265,Rua Plácido Nascimento,residential,40,False,False,22.945,,"LINESTRING (-47.1752027 -0.7690963, -47.1750019 -0.7690487)"
736429265,Rua Plácido Nascimento,residential,40,False,True,76.651,,"LINESTRING (-47.1752027 -0.7690963, -47.1758681 -0.7692766)"
736429265,Rua Plácido Nascimento,residential,40,False,False,76.651,,"LINESTRING (-47.1758681 -0.7692766, -47.1752027 -0.7690963)"
736429265,Rua Plácido Nascimento,residential,40,False,True,210.695,,"LINESTRING (-47.1758681 -0.7692766, -47.1766086 -0.7694865, -47.1776949 -0.7697802)"
149081189,Travessa das Mercês,residential,40,False,False,167.62,,"LINESTRING (-47.1730685 -0.7693473, -47.1727417 -0.7708189)"
149081275,Rua Deputado Álvaro Freitas,residential,40,False,True,67.381,,"LINESTRING (-47.1730685 -0.7693473, -47.173649 -0.7695213)"
149081275,Rua Deputado Álvaro Freitas,residential,40,False,False,67.381,,"LINESTRING (-47.173649 -0.7695213, -47.1730685 -0.7693473)"
149081275,Rua Deputado Álvaro Freitas,residential,40,False,True,80.042,,"LINESTRING (-47.173649 -0.7695213, -47.174337 -0.7697332)"
149081192,Rua Salustiano Vilhena Filho,residential,40,False,False,156.676,,"LINESTRING (-47.1792747 -0.7695442, -47.1779484 -0.7690682)"
149081192,Rua Salustiano Vilhena Filho,residential,40,False,True,77.668,,"LINESTRING (-47.1792747 -0.7695442, -47.1799292 -0.7697883)"
149081248,Travessa Bacuri,residential,40,False,False,94.422,,"LINESTRING (-47.174337 -0.7697332, -47.1745512 -0.7689115)"
