osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,width
230058211,,Praça da Rodoviaria,residential,False,False,6.061,"LINESTRING (-41.0807987 -10.9686904, -41.0808386 -10.9686525)",,,
"[784792013, 784814375]",,Avenida Alvino Rodrigues,secondary,True,False,62.377,"LINESTRING (-41.0807987 -10.9686904, -41.0806805 -10.9685977, -41.0803452 -10.9683492)",,,
230042542,,Praça José Pedro Alves,residential,False,False,43.724,"LINESTRING (-41.0828543 -10.9705737, -41.0831688 -10.9703302)",,,
1064083786,2,Praça José Prado Alves,tertiary,False,True,31.124,"LINESTRING (-41.0828543 -10.9705737, -41.0830181 -10.9708028)",,,
230040155,2,Rua Gilberto de Miranda,tertiary,False,False,47.329,"LINESTRING (-41.0828543 -10.9705737, -41.0827916 -10.9705221, -41.0827316 -10.9704783, -41.0824995 -10.9703299)",,,
230040155,2,Rua Gilberto de Miranda,tertiary,False,False,32.608,"LINESTRING (-41.0824995 -10.9703299, -41.0822347 -10.9701942)",,,
230040155,2,Rua Gilberto de Miranda,tertiary,False,True,47.329,"LINESTRING (-41.0824995 -10.9703299, -41.0827316 -10.9704783, -41.0827916 -10.9705221, -41.0828543 -10.9705737)",,,
230040162,2,Avenida José Ferreira Silva,secondary,True,False,36.305,"LINESTRING (-41.0814469 -10.9689543, -41.081534 -10.9689642, -41.0815779 -10.9689751, -41.0816135 -10.9689965, -41.0816406 -10.9690248, -41.0816641 -10.9690551, -41.0817042 -10.9691225)",,,
230058206,,Praça da Rodoviária,residential,False,False,17.728,"LINESTRING (-41.0814469 -10.9689543, -41.081475 -10.9689112, -41.0815409 -10.9688244)",,,
230040163,,Avenida Alvino Rodrigues,secondary,False,False,45.755,"LINESTRING (-41.0771643 -10.9658176, -41.077042 -10.9656674, -41.0769103 -10.9654904)",,,
230040163,,Avenida Alvino Rodrigues,secondary,False,True,182.11100000000002,"LINESTRING (-41.0771643 -10.9658176, -41.0774772 -10.9661348, -41.0776376 -10.9662785, -41.0778762 -10.9664804, -41.0780505 -10.9666193, -41.0782167 -10.9667453, -41.078338 -10.9668372, -41.078416 -10.9668964)",,,
"[569018008, 230046848]",,Avenida Alvino Rodrigues,residential,False,True,93.656,"LINESTRING (-41.0771643 -10.9658176, -41.0769662 -10.9659413, -41.0769381 -10.9659847, -41.07693 -10.9660334, -41.076938 -10.9663115, -41.076938 -10.9665443)",,,
230040156,2,Rua J Ferreira Silva,secondary,True,False,73.638,"LINESTRING (-41.081335 -10.9690921, -41.0807987 -10.9686904)",,,
230040159,,,residential,True,False,19.596,"LINESTRING (-41.081335 -10.9690921, -41.0814469 -10.9689543)",,,
230046856,,Travessa da Praça do Cruzeiro,residential,False,True,60.965,"LINESTRING (-41.0803944 -10.9702015, -41.0804199 -10.9707492)",,,
383266685,2,Rua da Saudade,tertiary,False,True,105.817,"LINESTRING (-41.0803944 -10.9702015, -41.0794265 -10.9702535)",,,
383266685,2,Rua da Saudade,tertiary,False,False,52.634,"LINESTRING (-41.0803944 -10.9702015, -41.0804611 -10.9701993, -41.0808763 -10.9701858)",,,
230040154,,,residential,True,False,21.818,"LINESTRING (-41.0817042 -10.9691225, -41.0815649 -10.9692632)",,,
230040162,2,Avenida José Ferreira Silva,secondary,True,False,86.538,"LINESTRING (-41.0817042 -10.9691225, -41.0817989 -10.9692545, -41.0818639 -10.9693559, -41.0821285 -10.9697796)",,,
230042539,,Rua Pedro T da Silva,residential,False,True,120.257,"LINESTRING (-41.0818609 -10.9710283, -41.0823209 -10.972011)",,,
230043139,,Rua José Ribeiro de Morais,residential,False,False,67.4,"LINESTRING (-41.0818609 -10.9710283, -41.0824446 -10.9708307)",,,
230043139,,Rua José Ribeiro de Morais,residential,False,True,62.691,"LINESTRING (-41.0818609 -10.9710283, -41.0813306 -10.9712447)",,,
230041821,,Rua Abílio Pereira,residential,False,False,124.429,"LINESTRING (-41.0818609 -10.9710283, -41.0817768 -10.970845, -41.0817278 -10.9707844, -41.0816802 -10.9707469, -41.0816111 -10.9707271, -41.0814676 -10.9707087, -41.0812765 -10.9707034, -41.0808896 -10.9707219)",,,
230041823,2,Rua Antonio José de Melo,tertiary,False,False,40.693,"LINESTRING (-41.0834666 -10.9715347, -41.0833076 -10.9712037)",,,
230041823,2,Rua Antonio José de Melo,tertiary,False,True,28.396,"LINESTRING (-41.0834666 -10.9715347, -41.0835453 -10.9717781)",,,
230057002,,Rua Maria Umbilina,residential,False,True,130.892,"LINESTRING (-41.0834666 -10.9715347, -41.0844609 -10.9708768)",,,
230057241,,Praça Nossa Senhora do Carmo,residential,False,True,81.95,"LINESTRING (-41.0834666 -10.9715347, -41.0828575 -10.9719655)",,,
230041818,,Rua Sete de Setembro,residential,False,False,28.426,"LINESTRING (-41.0829469 -10.9722056, -41.0828575 -10.9719655)",,,
230042541,,Rua Edvaldo XAvier,residential,False,False,54.587,"LINESTRING (-41.0829469 -10.9722056, -41.0825211 -10.972463)",,,
230042541,,Rua Edvaldo XAvier,residential,False,True,77.889,"LINESTRING (-41.0829469 -10.9722056, -41.0835478 -10.9718279)",,,
230041824,,Rua Agostinho Estavão Neto,residential,False,True,95.676,"LINESTRING (-41.0798931 -10.969641, -41.079019 -10.9697039)",,,
230046110,,Praça Ouro Branco,residential,False,False,79.499,"LINESTRING (-41.0798931 -10.969641, -41.0798042 -10.9689314)",,,
230041824,,Rua Agostinho Estavão Neto,residential,False,False,80.533,"LINESTRING (-41.0798931 -10.969641, -41.0804369 -10.9696155, -41.08063 -10.9696067)",,,
230041821,,Rua Abílio Pereira,residential,False,True,51.364,"LINESTRING (-41.0804199 -10.9707492, -41.0808896 -10.9707219)",,,
230044214,,Rua da Caixa Dagua,residential,False,True,9.571,"LINESTRING (-41.0804199 -10.9707492, -41.0803324 -10.9707547)",,,
230046856,,Travessa da Praça do Cruzeiro,residential,False,False,60.965,"LINESTRING (-41.0804199 -10.9707492, -41.0803944 -10.9702015)",,,
230046108,,Quadra B,residential,False,True,125.176,"LINESTRING (-41.0788488 -10.9679759, -41.0790254 -10.9690882)",,,
383266667,2,Avenida Salviano Inácio Rocha 1,tertiary,False,False,48.022,"LINESTRING (-41.0788488 -10.9679759, -41.0792827 -10.9679048)",,,
383266667,2,Avenida Salviano Inácio Rocha 1,tertiary,False,True,42.865,"LINESTRING (-41.0788488 -10.9679759, -41.0784632 -10.9680487)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,False,42.823,"LINESTRING (-41.0803202 -10.9688368, -41.0806971 -10.96873)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,True,57.302,"LINESTRING (-41.0803202 -10.9688368, -41.0798042 -10.9689314)",,,
230046114,,Praça Ouro Branco,residential,False,True,34.948,"LINESTRING (-41.0803202 -10.9688368, -41.0804409 -10.9691279)",,,
230041820,,Rua Bela Vista,residential,False,False,81.645,"LINESTRING (-41.0811784 -10.9695772, -41.0808199 -10.9689328)",,,
230041820,,Rua Bela Vista,residential,False,True,76.156,"LINESTRING (-41.0811784 -10.9695772, -41.0815135 -10.9701779)",,,
230041824,,Rua Agostinho Estavão Neto,residential,False,False,54.765,"LINESTRING (-41.0811784 -10.9695772, -41.0815649 -10.9692632)",,,
230041824,,Rua Agostinho Estavão Neto,residential,False,True,59.955,"LINESTRING (-41.0811784 -10.9695772, -41.08063 -10.9696067)",,,
383266667,2,Avenida Salviano Inácio Rocha 1,tertiary,False,True,9.691,"LINESTRING (-41.0796633 -10.9678336, -41.0795854 -10.9678754)",,,
784814375,,Avenida Alvino Rodrigues,secondary,True,False,65.096,"LINESTRING (-41.0796633 -10.9678336, -41.0791794 -10.9674915)",,,
230041823,2,Rua Antonio José de Melo,tertiary,False,True,40.693,"LINESTRING (-41.0833076 -10.9712037, -41.0834666 -10.9715347)",,,
938840397,2,Praça José Prado Alves,tertiary,False,False,54.644,"LINESTRING (-41.0833076 -10.9712037, -41.0830181 -10.9708028)",,,
230042542,,Praça José Pedro Alves,residential,False,True,101.50200000000001,"LINESTRING (-41.0833076 -10.9712037, -41.0836007 -10.9710194, -41.0836201 -10.9709911, -41.0836235 -10.9709621, -41.0836134 -10.9709365, -41.0833283 -10.9705461)",,,
230042543,2,Rua Manoel Eustáquio Freire,tertiary,False,False,44.288,"LINESTRING (-41.0830181 -10.9708028, -41.0833283 -10.9705461)",,,
938840397,2,Praça José Prado Alves,tertiary,False,True,54.644,"LINESTRING (-41.0830181 -10.9708028, -41.0833076 -10.9712037)",,,
1064083786,2,Praça José Prado Alves,tertiary,False,False,31.124,"LINESTRING (-41.0830181 -10.9708028, -41.0828543 -10.9705737)",,,
230047973,,Travessa José Antônio de Melo,residential,False,True,127.217,"LINESTRING (-41.0837169 -10.9722961, -41.0826425 -10.9727393)",,,
230057005,,Travessa Antônio José de Melo,residential,False,True,7.833,"LINESTRING (-41.0837169 -10.9722961, -41.0837844 -10.9722722)",,,
784809869,2,Rua Antônio José Melo,tertiary,True,False,26.099,"LINESTRING (-41.0837169 -10.9722961, -41.0836344 -10.9720758)",,,
230042542,,Praça José Pedro Alves,residential,False,True,29.656,"LINESTRING (-41.0833283 -10.9705461, -41.0831688 -10.9703302)",,,
230042543,2,Rua Manoel Eustáquio Freire,tertiary,False,False,76.607,"LINESTRING (-41.0833283 -10.9705461, -41.0838488 -10.970084)",,,
230042543,2,Rua Manoel Eustáquio Freire,tertiary,False,True,44.288,"LINESTRING (-41.0833283 -10.9705461, -41.0830181 -10.9708028)",,,
230042542,,Praça José Pedro Alves,residential,False,False,101.50200000000001,"LINESTRING (-41.0833283 -10.9705461, -41.0836134 -10.9709365, -41.0836235 -10.9709621, -41.0836201 -10.9709911, -41.0836007 -10.9710194, -41.0833076 -10.9712037)",,,
230042539,,Rua Pedro T da Silva,residential,False,False,120.257,"LINESTRING (-41.0823209 -10.972011, -41.0818609 -10.9710283)",,,
230042646,,Praça Nery Novais,residential,False,False,54.175,"LINESTRING (-41.0823209 -10.972011, -41.0818715 -10.9722177)",,,
230042646,,Praça Nery Novais,residential,False,True,14.023,"LINESTRING (-41.0823209 -10.972011, -41.082372 -10.9721267)",,,
230042542,,Praça José Pedro Alves,residential,False,False,29.656,"LINESTRING (-41.0831688 -10.9703302, -41.0833283 -10.9705461)",,,
230042542,,Praça José Pedro Alves,residential,False,True,43.724,"LINESTRING (-41.0831688 -10.9703302, -41.0828543 -10.9705737)",,,
230050758,,Rua Justiniano Ubaldino de Souza,residential,False,True,9.582,"LINESTRING (-41.0831688 -10.9703302, -41.0831976 -10.9702488)",,,
230041818,,Rua Sete de Setembro,residential,False,False,133.993,"LINESTRING (-41.0828575 -10.9719655, -41.0824446 -10.9708307)",,,
230041818,,Rua Sete de Setembro,residential,False,True,28.426,"LINESTRING (-41.0828575 -10.9719655, -41.0829469 -10.9722056)",,,
230047985,,Rua Carlinda Alves,residential,False,False,55.947,"LINESTRING (-41.0828575 -10.9719655, -41.082372 -10.9721267)",,,
230057241,,Praça Nossa Senhora do Carmo,residential,False,False,81.95,"LINESTRING (-41.0828575 -10.9719655, -41.0834666 -10.9715347)",,,
230042541,,Rua Edvaldo XAvier,residential,False,False,77.889,"LINESTRING (-41.0835478 -10.9718279, -41.0829469 -10.9722056)",,,
230056998,,Travessa Olegário Aurora,residential,False,True,5.29,"LINESTRING (-41.0835478 -10.9718279, -41.0835894 -10.9718035)",,,
784809865,2,Rua Antonio José de Melo,tertiary,True,False,5.544,"LINESTRING (-41.0835478 -10.9718279, -41.0835453 -10.9717781)",,,
230042541,,Rua Edvaldo XAvier,residential,False,True,54.587,"LINESTRING (-41.0825211 -10.972463, -41.0829469 -10.9722056)",,,
230042644,,Segunda Travessa Necy Novais,residential,False,True,33.46,"LINESTRING (-41.0825211 -10.972463, -41.0826425 -10.9727393)",,,
230042646,,Praça Nery Novais,residential,False,False,40.783,"LINESTRING (-41.0825211 -10.972463, -41.082372 -10.9721267)",,,
230042646,,Praça Nery Novais,residential,False,True,54.34,"LINESTRING (-41.0825211 -10.972463, -41.0820991 -10.9727222)",,,
230042645,,Rua do Campo,residential,False,True,55.813,"LINESTRING (-41.0819425 -10.9723818, -41.0814736 -10.9725819)",,,
230042646,,Praça Nery Novais,residential,False,False,41.532,"LINESTRING (-41.0819425 -10.9723818, -41.0820991 -10.9727222)",,,
230042646,,Praça Nery Novais,residential,False,True,19.825,"LINESTRING (-41.0819425 -10.9723818, -41.0818715 -10.9722177)",,,
230042645,,Rua do Campo,residential,False,False,55.813,"LINESTRING (-41.0814736 -10.9725819, -41.0819425 -10.9723818)",,,
230042645,,Rua do Campo,residential,False,True,51.119,"LINESTRING (-41.0814736 -10.9725819, -41.0810441 -10.9727651)",,,
230042646,,Praça Nery Novais,residential,False,False,19.825,"LINESTRING (-41.0818715 -10.9722177, -41.0819425 -10.9723818)",,,
230042646,,Praça Nery Novais,residential,False,True,54.175,"LINESTRING (-41.0818715 -10.9722177, -41.0823209 -10.972011)",,,
230043231,,Travessa José Ribeiro de Morais,residential,False,True,123.256,"LINESTRING (-41.0818715 -10.9722177, -41.0813306 -10.9712447)",,,
230042646,,Praça Nery Novais,residential,False,False,54.34,"LINESTRING (-41.0820991 -10.9727222, -41.0825211 -10.972463)",,,
230042646,,Praça Nery Novais,residential,False,True,41.532,"LINESTRING (-41.0820991 -10.9727222, -41.0819425 -10.9723818)",,,
230042647,,Primeira Travessa Necy Novais,residential,False,True,24.883,"LINESTRING (-41.0820991 -10.9727222, -41.0821857 -10.9729292)",,,
230042645,,Rua do Campo,residential,False,False,61.19,"LINESTRING (-41.080356 -10.9730342, -41.0808745 -10.9728251)",,,
230043347,,Rua José Domingos Sobrinho,residential,False,True,91.254,"LINESTRING (-41.080356 -10.9730342, -41.0800518 -10.9722698)",,,
230042995,,Rua Abelino Correia de Melo,residential,False,True,6.472,"LINESTRING (-41.0840499 -10.9731036, -41.0841059 -10.9730845)",,,
784809869,2,Rua Antônio José Melo,tertiary,True,False,37.739,"LINESTRING (-41.0840499 -10.9731036, -41.0839202 -10.972789)",,,
230042645,,Rua do Campo,residential,False,False,51.119,"LINESTRING (-41.0810441 -10.9727651, -41.0814736 -10.9725819)",,,
230042645,,Rua do Campo,residential,False,True,19.679,"LINESTRING (-41.0810441 -10.9727651, -41.0808745 -10.9728251)",,,
230042995,,Rua Abelino Correia de Melo,residential,False,False,23.273,"LINESTRING (-41.0846797 -10.9728856, -41.0844794 -10.9729573)",,,
230057006,,Rua da Estrela,residential,False,False,51.796,"LINESTRING (-41.0846797 -10.9728856, -41.0845318 -10.972443)",,,
"[230042995, 230056999]",,"['Rua Sol Nascente', 'Rua Abelino Correia de Melo']",residential,False,"[False, True]",121.348,"LINESTRING (-41.0846797 -10.9728856, -41.0850135 -10.9727649, -41.0850631 -10.9727326, -41.0850846 -10.9726892, -41.0850873 -10.9726352, -41.0849056 -10.9720819)",,,
230041818,,Rua Sete de Setembro,residential,False,False,74.392,"LINESTRING (-41.0824446 -10.9708307, -41.0822347 -10.9701942)",,,
230041818,,Rua Sete de Setembro,residential,False,True,133.993,"LINESTRING (-41.0824446 -10.9708307, -41.0828575 -10.9719655)",,,
230043139,,Rua José Ribeiro de Morais,residential,False,True,67.4,"LINESTRING (-41.0824446 -10.9708307, -41.0818609 -10.9710283)",,,
230043139,,Rua José Ribeiro de Morais,residential,False,False,17.004,"LINESTRING (-41.0803586 -10.9716375, -41.0805004 -10.9715742)",,,
230043139,,Rua José Ribeiro de Morais,residential,False,True,58.275,"LINESTRING (-41.0803586 -10.9716375, -41.0798713 -10.9718515)",,,
230043348,,,residential,False,True,143.562,"LINESTRING (-41.0803586 -10.9716375, -41.0808745 -10.9728251)",,,
230043139,,Rua José Ribeiro de Morais,residential,False,False,62.691,"LINESTRING (-41.0813306 -10.9712447, -41.0818609 -10.9710283)",,,
230043139,,Rua José Ribeiro de Morais,residential,False,True,97.753,"LINESTRING (-41.0813306 -10.9712447, -41.0805004 -10.9715742)",,,
230043231,,Travessa José Ribeiro de Morais,residential,False,False,123.256,"LINESTRING (-41.0813306 -10.9712447, -41.0818715 -10.9722177)",,,
230043347,,Rua José Domingos Sobrinho,residential,False,False,66.715,"LINESTRING (-41.0794793 -10.9713912, -41.0798713 -10.9718515)",,,
230043346,,,residential,False,True,248.249,"LINESTRING (-41.0794793 -10.9713912, -41.0793333 -10.9713295, -41.0791965 -10.9712933, -41.0790423 -10.9712709, -41.0788773 -10.9712702, -41.0783556 -10.9713328, -41.0772479 -10.9715368)",,,
415278313,,Rua José Domingos Sobrinho,residential,False,False,67.875,"LINESTRING (-41.0794793 -10.9713912, -41.0793876 -10.9711886, -41.0793608 -10.9710958, -41.0793494 -10.9710062, -41.0793442 -10.9708043)",,,
230042645,,Rua do Campo,residential,False,False,19.679,"LINESTRING (-41.0808745 -10.9728251, -41.0810441 -10.9727651)",,,
230042645,,Rua do Campo,residential,False,True,61.19,"LINESTRING (-41.0808745 -10.9728251, -41.080356 -10.9730342)",,,
230043348,,,residential,False,False,143.562,"LINESTRING (-41.0808745 -10.9728251, -41.0803586 -10.9716375)",,,
230043347,,Rua José Domingos Sobrinho,residential,False,False,91.254,"LINESTRING (-41.0800518 -10.9722698, -41.080356 -10.9730342)",,,
230043347,,Rua José Domingos Sobrinho,residential,False,True,50.514,"LINESTRING (-41.0800518 -10.9722698, -41.0798713 -10.9718515)",,,
383266664,,Rua da Pista de Corrida de Cavalos,residential,False,False,245.02999999999997,"LINESTRING (-41.0800518 -10.9722698, -41.079745 -10.9723321, -41.0796766 -10.9723498, -41.0795948 -10.9723847, -41.0795401 -10.9724064, -41.0794945 -10.9724186, -41.0794456 -10.9724249, -41.0793695 -10.972438, -41.0791006 -10.9724881, -41.0787157 -10.9725743, -41.078249 -10.9726658, -41.0778614 -10.9727362)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,False,9.386,"LINESTRING (-41.0766936 -10.9694971, -41.0767786 -10.9694844)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,True,40.98,"LINESTRING (-41.0766936 -10.9694971, -41.0763244 -10.9695638)",,,
230044213,,Travessa do Cemitério,residential,False,False,39.477,"LINESTRING (-41.0766936 -10.9694971, -41.0767605 -10.969846)",,,
230044213,,Travessa do Cemitério,residential,False,True,57.058,"LINESTRING (-41.0768856 -10.9704996, -41.0767946 -10.9699943)",,,
383266685,2,Rua da Saudade,tertiary,False,True,64.3,"LINESTRING (-41.0768856 -10.9704996, -41.0763151 -10.9706435)",,,
784777724,,,residential,False,True,12.717,"LINESTRING (-41.0768856 -10.9704996, -41.0769106 -10.9706113)",,,
383266685,2,Rua da Saudade,tertiary,False,False,144.746,"LINESTRING (-41.0768856 -10.9704996, -41.0777112 -10.9703289, -41.0779436 -10.9702874, -41.0780835 -10.9702717, -41.0781884 -10.9702635)",,,
230044218,,Rua da Caixa dagua,residential,False,False,69.311,"LINESTRING (-41.0768202 -10.9712198, -41.077445 -10.9711089)",,,
230046859,,,residential,False,True,8.21,"LINESTRING (-41.0768202 -10.9712198, -41.0767463 -10.9712335)",,,
"[230044209, 230046859]",,Rua da Caixa dagua,residential,False,False,37.832,"LINESTRING (-41.0768202 -10.9712198, -41.0768301 -10.9710313, -41.0768358 -10.9710112, -41.0768499 -10.9709947, -41.0768779 -10.9709829, -41.0769572 -10.9709685)",,,
230044218,,Rua da Caixa dagua,residential,False,True,69.311,"LINESTRING (-41.077445 -10.9711089, -41.0768202 -10.9712198)",,,
784777725,,Rua da Caixa dagua,residential,False,True,20.449,"LINESTRING (-41.077445 -10.9711089, -41.0774076 -10.9709287)",,,
230044218,,Rua da Caixa dagua,residential,False,False,89.22500000000001,"LINESTRING (-41.077445 -10.9711089, -41.0781145 -10.9709786, -41.0781424 -10.9709687, -41.0781568 -10.9709542, -41.0781638 -10.9709381, -41.0781589 -10.9708728)",,,
230044213,,Travessa do Cemitério,residential,False,False,57.058,"LINESTRING (-41.0767946 -10.9699943, -41.0768856 -10.9704996)",,,
230044213,,Travessa do Cemitério,residential,False,True,16.905,"LINESTRING (-41.0767946 -10.9699943, -41.0767605 -10.969846)",,,
230044211,,Rua dos Evangélicos,residential,False,True,154.308,"LINESTRING (-41.0767946 -10.9699943, -41.0773766 -10.9698661, -41.0779497 -10.9697584, -41.0781811 -10.9697272)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,False,40.98,"LINESTRING (-41.0763244 -10.9695638, -41.0766936 -10.9694971)",,,
230044213,,Travessa do Cemitério,residential,False,False,16.905,"LINESTRING (-41.0767605 -10.969846, -41.0767946 -10.9699943)",,,
230044213,,Travessa do Cemitério,residential,False,True,39.477,"LINESTRING (-41.0767605 -10.969846, -41.0766936 -10.9694971)",,,
230041824,,Rua Agostinho Estavão Neto,residential,False,False,91.505,"LINESTRING (-41.0781811 -10.9697272, -41.079019 -10.9697039)",,,
230046111,,Travessa dos Evangélicos,residential,False,False,59.639,"LINESTRING (-41.0781811 -10.9697272, -41.0781884 -10.9702635)",,,
230046111,,Travessa dos Evangélicos,residential,False,True,53.866,"LINESTRING (-41.0781811 -10.9697272, -41.0781446 -10.9692441)",,,
230044211,,Rua dos Evangélicos,residential,False,False,154.308,"LINESTRING (-41.0781811 -10.9697272, -41.0779497 -10.9697584, -41.0773766 -10.9698661, -41.0767946 -10.9699943)",,,
230043139,,Rua José Ribeiro de Morais,residential,False,False,97.753,"LINESTRING (-41.0805004 -10.9715742, -41.0813306 -10.9712447)",,,
230043139,,Rua José Ribeiro de Morais,residential,False,True,17.004,"LINESTRING (-41.0805004 -10.9715742, -41.0803586 -10.9716375)",,,
230044212,,Travessa Abilio Pereira,residential,False,True,93.176,"LINESTRING (-41.0805004 -10.9715742, -41.0803874 -10.9711596, -41.0803619 -10.971022, -41.0803431 -10.9708733, -41.0803324 -10.9707547)",,,
230044209,,Rua da Caixa dagua,residential,False,True,82.249,"LINESTRING (-41.0781589 -10.9708728, -41.0774076 -10.9709287)",,,
230044214,,Rua da Caixa Dagua,residential,False,False,129.615,"LINESTRING (-41.0781589 -10.9708728, -41.0793442 -10.9708043)",,,
230046860,,Travessa da Caixa dagua,residential,False,False,54.868,"LINESTRING (-41.0781589 -10.9708728, -41.0781296 -10.9703802)",,,
230044218,,Rua da Caixa dagua,residential,False,True,89.22500000000001,"LINESTRING (-41.0781589 -10.9708728, -41.0781638 -10.9709381, -41.0781568 -10.9709542, -41.0781424 -10.9709687, -41.0781145 -10.9709786, -41.077445 -10.9711089)",,,
230044204,,Quadra G,residential,False,True,120.907,"LINESTRING (-41.0765938 -10.9684123, -41.0767786 -10.9694844)",,,
383266667,2,Avenida Salviano Inácio Rocha 1,tertiary,False,False,47.377,"LINESTRING (-41.0765938 -10.9684123, -41.0770194 -10.9683289)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,False,49.113,"LINESTRING (-41.0767786 -10.9694844, -41.0772225 -10.9694125)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,True,9.386,"LINESTRING (-41.0767786 -10.9694844, -41.0766936 -10.9694971)",,,
230044204,,Quadra G,residential,False,False,120.907,"LINESTRING (-41.0767786 -10.9694844, -41.0765938 -10.9684123)",,,
230044209,,Rua da Caixa dagua,residential,False,False,82.249,"LINESTRING (-41.0774076 -10.9709287, -41.0781589 -10.9708728)",,,
230044209,,Rua da Caixa dagua,residential,False,True,49.366,"LINESTRING (-41.0774076 -10.9709287, -41.0769572 -10.9709685)",,,
784777725,,Rua da Caixa dagua,residential,False,False,20.449,"LINESTRING (-41.0774076 -10.9709287, -41.077445 -10.9711089)",,,
230046848,,,residential,False,False,50.301,"LINESTRING (-41.0770838 -10.9683141, -41.0770137 -10.967867)",,,
383266667,2,Avenida Salviano Inácio Rocha 1,tertiary,False,False,45.53,"LINESTRING (-41.0770838 -10.9683141, -41.0774939 -10.9682395)",,,
383266667,2,Avenida Salviano Inácio Rocha 1,tertiary,False,True,7.22,"LINESTRING (-41.0770838 -10.9683141, -41.0770194 -10.9683289)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,False,50.783,"LINESTRING (-41.0772225 -10.9694125, -41.077678 -10.9693197)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,True,49.113,"LINESTRING (-41.0772225 -10.9694125, -41.0767786 -10.9694844)",,,
230044285,,Quadra F,residential,False,True,122.514,"LINESTRING (-41.0772225 -10.9694125, -41.0770194 -10.9683289)",,,
230044403,,Quadra E,residential,False,False,121.783,"LINESTRING (-41.0774939 -10.9682395, -41.077678 -10.9693197)",,,
383266667,2,Avenida Salviano Inácio Rocha 1,tertiary,False,False,47.372,"LINESTRING (-41.0774939 -10.9682395, -41.0779172 -10.9681457)",,,
383266667,2,Avenida Salviano Inácio Rocha 1,tertiary,False,True,45.53,"LINESTRING (-41.0774939 -10.9682395, -41.0770838 -10.9683141)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,False,51.625,"LINESTRING (-41.077678 -10.9693197, -41.0781446 -10.9692441)",,,
230041819,,Rua Marechal Deodoro da Fonseca,residential,False,True,50.783,"LINESTRING (-41.077678 -10.9693197, -41.0772225 -10.9694125)",,,
