osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,tunnel,bridge,junction
247281734,True,2,,Doutor Francisco Figueiredo de Abranches,tertiary,False,114.375,"LINESTRING (-43.7713865 -21.2223576, -43.7724474 -21.2220748)",40,,,
490690016,True,2,MG-338,Praça Conde de Prados,secondary,False,23.784,"LINESTRING (-43.7737792 -21.2273045, -43.7738374 -21.2275114)",,,,
247342409,True,1,MG-135,Rua 7 de Setembro,secondary,False,96.231,"LINESTRING (-43.7714462 -21.2248822, -43.7710796 -21.2240871)",40,,,
141123972,True,2,,Rua Comendador João Fernandes,secondary,False,88.213,"LINESTRING (-43.7721351 -21.2274133, -43.7729597 -21.227217)",,,,
246780780,False,2,,Rua Monsenhor João Gonçalves,tertiary,False,41.246,"LINESTRING (-43.7721351 -21.2274133, -43.7717511 -21.2275106)",,,,
960802422,True,2,MG-135,Rua Sete de Setembro,secondary,False,114.951,"LINESTRING (-43.7721351 -21.2274133, -43.7719385 -21.2263959)",40,,,
201798384,False,,,Rua Monsenhor Francisco Lopes Araujo,residential,False,117.828,"LINESTRING (-43.7711982 -21.2295433, -43.7700905 -21.2293051)",,,,
201798384,False,,,Rua Monsenhor Francisco Lopes Araujo,residential,True,43.508,"LINESTRING (-43.7711982 -21.2295433, -43.7716166 -21.2295748)",,,,
141123957,False,,,Rua Engenheiro Pedro Victor Renault,residential,False,162.04600000000002,"LINESTRING (-43.7711982 -21.2295433, -43.7712881 -21.229345, -43.7713518 -21.2290922, -43.7713678 -21.2288439, -43.7713641 -21.2286032, -43.7713533 -21.228453, -43.7713161 -21.228258, -43.7712692 -21.2281205)",,,,
1259117494,True,1,,Rua Lima Duarte,tertiary,False,110.238,"LINESTRING (-43.773462 -21.2260613, -43.7736687 -21.2269181, -43.7737044 -21.2270263)",,,,
201797418,False,,,Rua Monsenhor José Augusto,tertiary,True,29.015,"LINESTRING (-43.7701266 -21.2278108, -43.7704037 -21.2277738)",,,,
243100108,False,,,Rua Embaixador Ruy Barbosa,residential,False,134.831,"LINESTRING (-43.7687596 -21.2243336, -43.7694566 -21.2253574)",,,,
"[243100146, 243100011, 243100006]",False,,,Rua Embaixador Rui Barbosa,residential,False,238.943,"LINESTRING (-43.7687596 -21.2243336, -43.7689 -21.2242438, -43.7692257 -21.2240843, -43.7693012 -21.2240586, -43.7693729 -21.224064, -43.7694879 -21.22409, -43.7696084 -21.2241747, -43.7697745 -21.2243951, -43.77041 -21.2251819)",,yes,,
141123956,True,,,Rua Francisco Sá,residential,False,100.457,"LINESTRING (-43.7719385 -21.2263959, -43.7709878 -21.2265715)",,,,
247342409,True,1,MG-135,Rua 7 de Setembro,secondary,False,164.18,"LINESTRING (-43.7719385 -21.2263959, -43.7718777 -21.2260518, -43.7718381 -21.2259071, -43.7714805 -21.2249872)",40,,,
126511201,True,2,MG-338,Avenida Bias Fortes,secondary,False,113.302,"LINESTRING (-43.77261 -21.2262516, -43.7729597 -21.227217)",40,,,
141123956,True,,,Rua Francisco Sá,residential,False,71.427,"LINESTRING (-43.77261 -21.2262516, -43.7719385 -21.2263959)",,,,
385130617,True,,,Rua Francisco Sá,residential,False,90.811,"LINESTRING (-43.77261 -21.2262516, -43.773462 -21.2260613)",,,,
275325158,False,,,Rua Felipe Paulo Curi,residential,True,156.754,"LINESTRING (-43.7706723 -21.2251928, -43.7709878 -21.2265715)",,,,
877464767,True,,,Praça Adriano Oliveira,residential,False,20.287,"LINESTRING (-43.7706723 -21.2251928, -43.7704811 -21.2251538)",,,,
247341831,False,,,Rua Olegário Maciel,residential,False,14.272,"LINESTRING (-43.7706723 -21.2251928, -43.7706537 -21.2251217, -43.7706255 -21.2250732)",,,,
275325158,False,,,Rua Felipe Paulo Curi,residential,False,156.754,"LINESTRING (-43.7709878 -21.2265715, -43.7706723 -21.2251928)",,,,
247342406,False,,,Rua Felipe Paulo Curi,residential,True,175.289,"LINESTRING (-43.7709878 -21.2265715, -43.7710923 -21.2275262, -43.7712692 -21.2281205)",,,,
275325164,False,,,,residential,False,191.155,"LINESTRING (-43.7709878 -21.2265715, -43.7704549 -21.2258668, -43.769951 -21.2251501)",,,,
201767048,True,,,Rua Primeiro de Maio,residential,False,84.833,"LINESTRING (-43.7710796 -21.2240871, -43.7718634 -21.2238675)",,,,
247342409,True,1,MG-135,Rua 7 de Setembro,secondary,False,264.225,"LINESTRING (-43.7710796 -21.2240871, -43.7709599 -21.2237746, -43.7708501 -21.2232871, -43.7707463 -21.2230248, -43.7701329 -21.2218945)",40,,,
201761267,False,,,Rua Hermílio Alves,residential,False,67.678,"LINESTRING (-43.7695189 -21.2221015, -43.7701329 -21.2218945)",,,,
247341831,False,,,Rua Olegário Maciel,residential,True,349.78,"LINESTRING (-43.7695189 -21.2221015, -43.7706255 -21.2250732)",,,,
201763304,False,,,Rua Teobaldo Tolendal,residential,False,141.401,"LINESTRING (-43.7753907 -21.2236747, -43.7741111 -21.2241155)",,,,
251504691,False,,,Rua Doutor Belisário Pena,residential,False,79.234,"LINESTRING (-43.7753907 -21.2236747, -43.7755136 -21.224378)",,,,
251504691,False,,,Rua Doutor Belisário Pena,residential,True,92.00200000000001,"LINESTRING (-43.7753907 -21.2236747, -43.7753046 -21.2233236, -43.7752987 -21.2228564)",,,,
201763308,False,,,Avenida  Jayme do Rego Macedo,residential,True,47.162,"LINESTRING (-43.7769948 -21.22151, -43.7766722 -21.2218091)",,,,
964687304,True,1,,Rua Rio de Janeiro,tertiary,False,73.96,"LINESTRING (-43.7769948 -21.22151, -43.7765651 -21.220979)",,,,
201764059,False,,,Rua Minas Gerais,residential,False,145.687,"LINESTRING (-43.7752682 -21.2218698, -43.7766722 -21.2218091)",,,,
251504691,False,,,Rua Doutor Belisário Pena,residential,False,47.47,"LINESTRING (-43.7752682 -21.2218698, -43.7752926 -21.2222961)",,,,
251504691,False,,,Rua Doutor Belisário Pena,residential,True,60.879,"LINESTRING (-43.7752682 -21.2218698, -43.7751251 -21.2213388)",,,,
201799093,True,,,Rua Vereador Amarílio Augusto de Paula,residential,False,86.268,"LINESTRING (-43.7748495 -21.2252318, -43.7756288 -21.2249594)",,,,
201799090,False,2,,Rua José Antônio Franco,residential,False,192.019,"LINESTRING (-43.7748495 -21.2252318, -43.7750302 -21.2256488, -43.7750769 -21.2257948, -43.7750797 -21.2259701, -43.7747727 -21.2268754)",50,,,
201763308,False,,,Avenida  Jayme do Rego Macedo,residential,False,65.976,"LINESTRING (-43.7762489 -21.2222522, -43.7766722 -21.2218091)",,,,
1259102109,False,,,Rua Norma Stefani,residential,True,75.687,"LINESTRING (-43.7762489 -21.2222522, -43.7761993 -21.2229313)",,,,
1259102110,True,,,Rua São Leonardo,residential,False,132.433,"LINESTRING (-43.7762489 -21.2222522, -43.7775233 -21.2221674)",,,,
201799090,False,2,,Rua José Antônio Franco,residential,True,192.019,"LINESTRING (-43.7747727 -21.2268754, -43.7750797 -21.2259701, -43.7750769 -21.2257948, -43.7750302 -21.2256488, -43.7748495 -21.2252318)",50,,,
1259102112,False,,,Rua Bancario Paulino de Oliveira,residential,True,65.742,"LINESTRING (-43.7756288 -21.2249594, -43.7755136 -21.224378)",,,,
"[201799089, 1259102111]",False,,,"['Rua Norma Stefani', 'Rua Vereador Amarílio Augusto de Paula']",residential,True,126.185,"LINESTRING (-43.7756288 -21.2249594, -43.7760422 -21.2248269, -43.7761209 -21.2241033)",,,,
"[229553024, 1259102113]",False,,,"['Rua Jose Thadeu Cury', 'Rua Júlio Augusto de Araújo']",residential,True,362.38700000000006,"LINESTRING (-43.7756288 -21.2249594, -43.7758139 -21.2254051, -43.7760143 -21.2253646, -43.7761335 -21.2253626, -43.7765301 -21.2254885, -43.7763961 -21.226853, -43.7764241 -21.2269139, -43.7764651 -21.2269421, -43.7765513 -21.2269536, -43.7771049 -21.2268677)",,,,
338845568,True,,,Rua 13 de Maio,residential,False,205.995,"LINESTRING (-43.7737055 -21.2251469, -43.7755136 -21.224378)",,,,
1259117495,True,1,,Praça Dos Andradas,residential,False,99.334,"LINESTRING (-43.7737055 -21.2251469, -43.7733597 -21.2245566, -43.7733226 -21.2245338, -43.7732803 -21.2245218, -43.7732428 -21.2245172, -43.7732004 -21.2245192, -43.773133 -21.2245269)",,,,
201763306,True,,,Praça Dos Andradas,residential,False,59.02,"LINESTRING (-43.7733612 -21.2257212, -43.7739112 -21.2255838)",,,,
1259117494,True,1,,Rua Lima Duarte,tertiary,False,39.234,"LINESTRING (-43.7733612 -21.2257212, -43.773462 -21.2260613)",,,,
338845567,True,2,,Rua Silva Jardim,tertiary,False,84.467,"LINESTRING (-43.7782048 -21.222953, -43.7780735 -21.2237027)",,,,
247281736,True,,,Rua Presidente Kennedy,residential,False,99.831,"LINESTRING (-43.7739145 -21.2232366, -43.7741111 -21.2241155)",,,,
201764069,True,,,Rua José Ede,residential,False,149.576,"LINESTRING (-43.7752987 -21.2228564, -43.7739145 -21.2232366)",,,,
251504691,False,,,Rua Doutor Belisário Pena,residential,True,62.306,"LINESTRING (-43.7752987 -21.2228564, -43.7752926 -21.2222961)",,,,
251504691,False,,,Rua Doutor Belisário Pena,residential,False,92.00200000000001,"LINESTRING (-43.7752987 -21.2228564, -43.7753046 -21.2233236, -43.7753907 -21.2236747)",,,,
247281736,True,,,Rua Presidente Kennedy,residential,False,65.28,"LINESTRING (-43.7737813 -21.2226628, -43.7739145 -21.2232366)",,,,
201764065,True,,,Rua São Leonardo,residential,False,161.914,"LINESTRING (-43.7737813 -21.2226628, -43.7748528 -21.2223874, -43.7752926 -21.2222961)",,,,
201763308,False,,,Avenida  Jayme do Rego Macedo,residential,False,47.162,"LINESTRING (-43.7766722 -21.2218091, -43.7769948 -21.22151)",,,,
201763308,False,,,Avenida  Jayme do Rego Macedo,residential,True,65.976,"LINESTRING (-43.7766722 -21.2218091, -43.7762489 -21.2222522)",,,,
201764059,False,,,Rua Minas Gerais,residential,True,145.687,"LINESTRING (-43.7766722 -21.2218091, -43.7752682 -21.2218698)",,,,
201767073,True,,,Rua Treze de Maio,residential,False,71.049,"LINESTRING (-43.7780735 -21.2237027, -43.7773981 -21.2235937)",,,,
338845567,True,2,,Rua Silva Jardim,tertiary,False,130.978,"LINESTRING (-43.7780735 -21.2237027, -43.7778711 -21.2248654)",,,,
201767048,True,,,Rua Primeiro de Maio,residential,False,116.043,"LINESTRING (-43.7718634 -21.2238675, -43.7729351 -21.2235657)",,,,
126511201,True,2,MG-338,Avenida Bias Fortes,secondary,False,105.548,"LINESTRING (-43.7718634 -21.2238675, -43.7719992 -21.2243204, -43.7721284 -21.2247472, -43.772141 -21.2247807)",40,,,
246780780,False,2,,Rua Monsenhor João Gonçalves,tertiary,True,41.246,"LINESTRING (-43.7717511 -21.2275106, -43.7721351 -21.2274133)",,,,
"[201797418, 201797451, 246780780, 201797450, 201797434]",False,2,,"['Rua Monsenhor José Augusto', 'Rua Monsenhor João Gonçalves']",tertiary,False,142.701,"LINESTRING (-43.7717511 -21.2275106, -43.7712697 -21.2276013, -43.7709778 -21.2276574, -43.7706421 -21.2277268, -43.7704215 -21.2277715, -43.7704037 -21.2277738)",,,"['viaduct', 'yes']",
960786879,True,2,,Praça Soares Ferreira,tertiary,False,30.944,"LINESTRING (-43.7774048 -21.2267608, -43.7773015 -21.2270219)",,,,
201767076,True,,,Praça Padre Correia,residential,False,56.259,"LINESTRING (-43.7718912 -21.2279994, -43.7717511 -21.2275106)",,,,
1266279696,True,2,MG-135,Praça Padre Correia,secondary,False,69.903,"LINESTRING (-43.7718912 -21.2279994, -43.7721351 -21.2274133)",,,,
243099943,False,,,Rua José Felipe Sad,residential,True,40.943,"LINESTRING (-43.7746218 -21.2296595, -43.7744699 -21.2293196)",,,,
201792007,False,,,Rua Fleming,residential,True,101.50200000000001,"LINESTRING (-43.7746218 -21.2296595, -43.7750127 -21.2295355, -43.7755622 -21.2294076)",,,,
201792012,False,,,Rua Virgílio Melo Franco,residential,False,47.389,"LINESTRING (-43.7755622 -21.2294076, -43.7754537 -21.2289936)",,,,
201792012,False,,,Rua Virgílio Melo Franco,residential,True,37.39,"LINESTRING (-43.7755622 -21.2294076, -43.7756421 -21.2297355)",,,,
201792007,False,,,Rua Fleming,residential,False,101.50200000000001,"LINESTRING (-43.7755622 -21.2294076, -43.7750127 -21.2295355, -43.7746218 -21.2296595)",,,,
201792025,False,,,Rua Geraldino Lopes Canuto,residential,False,81.62,"LINESTRING (-43.7774294 -21.2280203, -43.7781911 -21.2278341)",,,,
201792025,False,,,Rua Geraldino Lopes Canuto,residential,True,44.846,"LINESTRING (-43.7774294 -21.2280203, -43.7770186 -21.2281469)",,,,
201792031,False,,,Rua Professor Carlos Benjamim Gonçalves,residential,False,74.418,"LINESTRING (-43.7774294 -21.2280203, -43.7775964 -21.2286712)",,,,
201792031,False,,,Rua Professor Carlos Benjamim Gonçalves,residential,True,69.262,"LINESTRING (-43.7774294 -21.2280203, -43.7772578 -21.2274183)",,,,
201792031,False,,,Rua Professor Carlos Benjamim Gonçalves,residential,False,17.101,"LINESTRING (-43.7775964 -21.2286712, -43.7776288 -21.228822)",,,,
201792031,False,,,Rua Professor Carlos Benjamim Gonçalves,residential,True,74.418,"LINESTRING (-43.7775964 -21.2286712, -43.7774294 -21.2280203)",,,,
201792001,False,,,Rua Doutor Tyndaro,residential,True,45.19,"LINESTRING (-43.7760909 -21.2296472, -43.7760138 -21.2292472)",,,,
201792006,False,,,Rua Ex Combatente Joaquim Mendes,residential,True,47.543,"LINESTRING (-43.7760909 -21.2296472, -43.7756421 -21.2297355)",,,,
201792016,False,,,Rua Inês Pereira de Assis,residential,False,165.267,"LINESTRING (-43.776552 -21.2295008, -43.77668 -21.2290032, -43.7767042 -21.2289107, -43.7767524 -21.2288707, -43.776906 -21.2288482, -43.77713 -21.228842, -43.7776288 -21.228822)",,,,
755063547,False,,,Rua Geraldo Duarte,residential,False,62.574,"LINESTRING (-43.776552 -21.2295008, -43.7763763 -21.2294045, -43.7761858 -21.2293245, -43.7760138 -21.2292472)",,,,
201792006,False,,,Rua Ex Combatente Joaquim Mendes,residential,False,47.543,"LINESTRING (-43.7756421 -21.2297355, -43.7760909 -21.2296472)",,,,
201792012,False,,,Rua Virgílio Melo Franco,residential,False,37.39,"LINESTRING (-43.7756421 -21.2297355, -43.7755622 -21.2294076)",,,,
201792012,False,,,Rua Virgílio Melo Franco,residential,True,52.766,"LINESTRING (-43.7751511 -21.2276577, -43.7752293 -21.2281266)",,,,
243100152,False,2,MG-338,Rua José Bonifácio,secondary,True,117.01,"LINESTRING (-43.7751511 -21.2276577, -43.7740227 -21.2276888)",40,,,
243100152,False,2,MG-338,Rua José Bonifácio,secondary,False,183.60999999999999,"LINESTRING (-43.7751511 -21.2276577, -43.7763518 -21.2275777, -43.7765184 -21.227565, -43.7766774 -21.2275447, -43.7769083 -21.2274836)",40,,,
201792031,False,,,Rua Professor Carlos Benjamim Gonçalves,residential,False,57.684,"LINESTRING (-43.7776288 -21.228822, -43.7777421 -21.2293299)",,,,
201792031,False,,,Rua Professor Carlos Benjamim Gonçalves,residential,True,17.101,"LINESTRING (-43.7776288 -21.228822, -43.7775964 -21.2286712)",,,,
201792016,False,,,Rua Inês Pereira de Assis,residential,True,165.267,"LINESTRING (-43.7776288 -21.228822, -43.77713 -21.228842, -43.776906 -21.2288482, -43.7767524 -21.2288707, -43.7767042 -21.2289107, -43.77668 -21.2290032, -43.776552 -21.2295008)",,,,
201792031,False,,,Rua Professor Carlos Benjamim Gonçalves,residential,False,50.804,"LINESTRING (-43.7777421 -21.2293299, -43.7778823 -21.2297677)",,,,
201792031,False,,,Rua Professor Carlos Benjamim Gonçalves,residential,True,57.684,"LINESTRING (-43.7777421 -21.2293299, -43.7776288 -21.228822)",,,,
201792012,False,,,Rua Virgílio Melo Franco,residential,False,99.172,"LINESTRING (-43.7754537 -21.2289936, -43.7752293 -21.2281266)",,,,
201792012,False,,,Rua Virgílio Melo Franco,residential,True,47.389,"LINESTRING (-43.7754537 -21.2289936, -43.7755622 -21.2294076)",,,,
755063547,False,,,Rua Geraldo Duarte,residential,True,64.565,"LINESTRING (-43.7754537 -21.2289936, -43.7755823 -21.2290445, -43.7757347 -21.2291174, -43.7760138 -21.2292472)",,,,
201792031,False,,,Rua Professor Carlos Benjamim Gonçalves,residential,True,50.804,"LINESTRING (-43.7778823 -21.2297677, -43.7777421 -21.2293299)",,,,
201792001,False,,,Rua Doutor Tyndaro,residential,False,45.19,"LINESTRING (-43.7760138 -21.2292472, -43.7760909 -21.2296472)",,,,
755063547,False,,,Rua Geraldo Duarte,residential,False,64.565,"LINESTRING (-43.7760138 -21.2292472, -43.7757347 -21.2291174, -43.7755823 -21.2290445, -43.7754537 -21.2289936)",,,,
755063547,False,,,Rua Geraldo Duarte,residential,True,62.574,"LINESTRING (-43.7760138 -21.2292472, -43.7761858 -21.2293245, -43.7763763 -21.2294045, -43.776552 -21.2295008)",,,,
201792025,False,,,Rua Geraldino Lopes Canuto,residential,True,81.62,"LINESTRING (-43.7781911 -21.2278341, -43.7774294 -21.2280203)",,,,
201798386,False,,,Rua Coronel Frederico Jardim,residential,True,53.024,"LINESTRING (-43.770574 -21.2299477, -43.7700858 -21.2298052)",,,,
201798385,False,,,Rua Oswaldo Cruz,residential,True,13.602,"LINESTRING (-43.7700858 -21.2298052, -43.7700174 -21.2299096)",,,,
201798386,False,,,Rua Coronel Frederico Jardim,residential,False,53.024,"LINESTRING (-43.7700858 -21.2298052, -43.770574 -21.2299477)",,,,
201798386,False,,,Rua Coronel Frederico Jardim,residential,True,20.57,"LINESTRING (-43.7700858 -21.2298052, -43.7699041 -21.2297308)",,,,
201798383,False,,,,residential,False,18.931,"LINESTRING (-43.7700174 -21.2299096, -43.7698538 -21.2298339)",,,,
201798385,False,,,Rua Oswaldo Cruz,residential,False,13.602,"LINESTRING (-43.7700174 -21.2299096, -43.7700858 -21.2298052)",,,,
201798386,False,,,Rua Coronel Frederico Jardim,residential,False,20.57,"LINESTRING (-43.7699041 -21.2297308, -43.7700858 -21.2298052)",,,,
201798390,False,,,Rua Abilio Martins de Oliveira,residential,True,12.594,"LINESTRING (-43.7699041 -21.2297308, -43.7698538 -21.2298339)",,,,
1266597996,False,,,Rua Adriano Ferreira de Oliveira,residential,False,51.127,"LINESTRING (-43.7699041 -21.2297308, -43.7700905 -21.2293051)",,,,
201798384,False,,,Rua Monsenhor Francisco Lopes Araujo,residential,True,117.828,"LINESTRING (-43.7700905 -21.2293051, -43.7711982 -21.2295433)",,,,
1266597996,False,,,Rua Adriano Ferreira de Oliveira,residential,True,51.127,"LINESTRING (-43.7700905 -21.2293051, -43.7699041 -21.2297308)",,,,
"[755066376, 1266597996]",False,,,"['Rua Antônio Galdino de Paula Campos', 'Rua Adriano Ferreira de Oliveira']",residential,False,228.42000000000002,"LINESTRING (-43.7700905 -21.2293051, -43.7704013 -21.2288077, -43.7710428 -21.2289553, -43.771212 -21.2284322, -43.771242 -21.2282933, -43.7712692 -21.2281205)",,,,
141123957,False,,,Rua Engenheiro Pedro Victor Renault,residential,True,162.046,"LINESTRING (-43.7712692 -21.2281205, -43.7713161 -21.228258, -43.7713533 -21.228453, -43.7713641 -21.2286032, -43.7713678 -21.2288439, -43.7713518 -21.2290922, -43.7712881 -21.229345, -43.7711982 -21.2295433)",,,,
247342406,False,,,Rua Felipe Paulo Curi,residential,False,175.289,"LINESTRING (-43.7712692 -21.2281205, -43.7710923 -21.2275262, -43.7709878 -21.2265715)",,,,
"[755066376, 1266597996]",False,,,"['Rua Antônio Galdino de Paula Campos', 'Rua Adriano Ferreira de Oliveira']",residential,True,228.42,"LINESTRING (-43.7712692 -21.2281205, -43.771242 -21.2282933, -43.771212 -21.2284322, -43.7710428 -21.2289553, -43.7704013 -21.2288077, -43.7700905 -21.2293051)",,,,
201798383,False,,,,residential,True,18.931,"LINESTRING (-43.7698538 -21.2298339, -43.7700174 -21.2299096)",,,,
201798390,False,,,Rua Abilio Martins de Oliveira,residential,False,12.594,"LINESTRING (-43.7698538 -21.2298339, -43.7699041 -21.2297308)",,,,
201799093,True,,,Rua Vereador Amarílio Augusto de Paula,residential,False,104.837,"LINESTRING (-43.7739112 -21.2255838, -43.7748495 -21.2252318)",,,,
1259117495,True,1,,Praça Dos Andradas,residential,False,53.313,"LINESTRING (-43.7739112 -21.2255838, -43.7738442 -21.2253832, -43.7737055 -21.2251469)",,,,
201763316,False,,,Rua 13 de Maio,residential,False,69.968,"LINESTRING (-43.7761209 -21.2241033, -43.7755136 -21.224378)",,,,
1259102109,False,,,Rua Norma Stefani,residential,False,130.574,"LINESTRING (-43.7761209 -21.2241033, -43.7761993 -21.2229313)",,,,
201763316,False,,,Rua 13 de Maio,residential,True,144.506,"LINESTRING (-43.7761209 -21.2241033, -43.7771725 -21.2236423, -43.7772996 -21.2236077, -43.7773981 -21.2235937)",,,,
"[201799089, 1259102111]",False,,,"['Rua Norma Stefani', 'Rua Vereador Amarílio Augusto de Paula']",residential,False,126.185,"LINESTRING (-43.7761209 -21.2241033, -43.7760422 -21.2248269, -43.7756288 -21.2249594)",,,,
1266608270,True,2,,Praça Soares Ferreira,tertiary,False,36.073,"LINESTRING (-43.7771049 -21.2268677, -43.777131 -21.2265442)",,,,
"[229553024, 1259102113]",False,,,"['Rua Jose Thadeu Cury', 'Rua Júlio Augusto de Araújo']",residential,False,362.38700000000006,"LINESTRING (-43.7771049 -21.2268677, -43.7765513 -21.2269536, -43.7764651 -21.2269421, -43.7764241 -21.2269139, -43.7763961 -21.226853, -43.7765301 -21.2254885, -43.7761335 -21.2253626, -43.7760143 -21.2253646, -43.7758139 -21.2254051, -43.7756288 -21.2249594)",,,,
960786879,True,2,,Praça Soares Ferreira,tertiary,False,21.115,"LINESTRING (-43.7774684 -21.2265804, -43.7774048 -21.2267608)",,,,
229553030,True,2,,Rua Baronesa Maria Rosa,tertiary,False,329.247,"LINESTRING (-43.777131 -21.2265442, -43.7773981 -21.2235937)",,,,
229553028,True,1,,Praça Professor Soares Ferreira,tertiary_link,False,38.668000000000006,"LINESTRING (-43.777131 -21.2265442, -43.7771843 -21.2265112, -43.7772466 -21.2265005, -43.7773285 -21.2265104, -43.7774156 -21.2265343, -43.7774684 -21.2265804)",,,,
385129698,True,1,MG-338,Rua José Bonifácio,secondary,False,31.47,"LINESTRING (-43.7769083 -21.2274836, -43.7771767 -21.2273513)",40,,,
243100152,False,2,MG-338,Rua José Bonifácio,secondary,True,183.61,"LINESTRING (-43.7769083 -21.2274836, -43.7766774 -21.2275447, -43.7765184 -21.227565, -43.7763518 -21.2275777, -43.7751511 -21.2276577)",40,,,
385129694,True,1,MG-338,,secondary,False,4.361000000000001,"LINESTRING (-43.7771767 -21.2273513, -43.7771823 -21.2273324, -43.777194 -21.2273161)",,,,roundabout
229553032,True,1,,Praça Professor Soares Ferreira,tertiary_link,False,21.975,"LINESTRING (-43.7773015 -21.2270219, -43.777236 -21.22706, -43.7772077 -21.2270631, -43.7771769 -21.227061, -43.7771454 -21.2270424, -43.7771168 -21.2270189)",,,,
