osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry
142488461,False,Rua Almirante Barroso,residential,40,True,102.04,,"LINESTRING (-51.8477295 -21.8726874, -51.8486336 -21.8730591)"
197722845,False,Avenida Newton Prado,secondary,40,False,102.685,,"LINESTRING (-51.8477295 -21.8726874, -51.8473345 -21.873535)"
134793264,True,Avenida Dom Pedro II,secondary,40,False,104.715,,"LINESTRING (-51.8469176 -21.8743955, -51.8459874 -21.8740191)"
197722845,False,Avenida Newton Prado,secondary,40,True,104.91,,"LINESTRING (-51.8469176 -21.8743955, -51.8473345 -21.873535)"
568505952,False,Avenida Newton Prado,residential,40,False,60.686,,"LINESTRING (-51.8469176 -21.8743955, -51.8466836 -21.8748962)"
134793264,True,Avenida Dom Pedro II,secondary,40,False,101.998,,"LINESTRING (-51.8496907 -21.8755177, -51.8487876 -21.8751448)"
178738615,True,Avenida Tiradentes,secondary,40,False,99.011,1,"LINESTRING (-51.842987 -21.8807584, -51.8426047 -21.8815751)"
563477639,False,Rua Henrique Dias,residential,,False,8.169,,"LINESTRING (-51.842987 -21.8807584, -51.8429132 -21.8807318)"
563477639,False,Rua Henrique Dias,residential,,True,97.569,,"LINESTRING (-51.842987 -21.8807584, -51.843875 -21.8810599)"
197722852,False,Rua Fernão Dias,residential,,False,98.96,,"LINESTRING (-51.8437589 -21.8790565, -51.8446435 -21.8794003)"
197722852,False,Rua Fernão Dias,residential,,True,8.266,,"LINESTRING (-51.8437589 -21.8790565, -51.843685 -21.8790278)"
178738615,True,Avenida Tiradentes,secondary,40,False,104.023,1,"LINESTRING (-51.8437589 -21.8790565, -51.8436678 -21.8792554, -51.8433644 -21.8799174)"
142411298,False,Rua Carlos Gomes,residential,40,False,8.653,,"LINESTRING (-51.8448757 -21.8766196, -51.8447986 -21.876589)"
142411298,False,Rua Carlos Gomes,residential,40,True,99.937,,"LINESTRING (-51.8448757 -21.8766196, -51.8457666 -21.8769721)"
178738615,True,Avenida Tiradentes,secondary,40,False,94.52799999999999,1,"LINESTRING (-51.8448757 -21.8766196, -51.8446076 -21.8772046, -51.8445187 -21.8774025)"
143152558,False,Rua Arariboia,residential,,False,78.825,,"LINESTRING (-51.8407754 -21.8739988, -51.840498 -21.8746593)"
564095357,False,Avenida João Pessoa,residential,40,False,100.147,,"LINESTRING (-51.8407754 -21.8739988, -51.8416678 -21.8743528)"
142497546,False,Rua General Camara,residential,40,True,102.029,,"LINESTRING (-51.8416678 -21.8743528, -51.8412814 -21.8751974)"
564095357,False,Avenida João Pessoa,residential,40,False,100.599,,"LINESTRING (-51.8416678 -21.8743528, -51.8425627 -21.8747117)"
564095357,False,Avenida João Pessoa,residential,40,True,100.147,,"LINESTRING (-51.8416678 -21.8743528, -51.8407754 -21.8739988)"
"[143152560, 142497546, 143152551]",False,"['Rua General Camara', 'Rua Bernardino de Campo']",residential,40,False,131.75799999999998,,"LINESTRING (-51.8416678 -21.8743528, -51.8418214 -21.8740443, -51.8418322 -21.8739598, -51.8417698 -21.8737815, -51.8417693 -21.873751, -51.8417881 -21.8736141, -51.8419637 -21.8732444)"
168081711,False,Rua Saldanha da Gama,residential,,False,101.008,,"LINESTRING (-51.8434963 -21.8750863, -51.8431012 -21.8759174)"
898379988,False,Avenida João Pessoa,tertiary,40,False,50.507,,"LINESTRING (-51.8434963 -21.8750863, -51.8439456 -21.8752665)"
898379988,False,Avenida João Pessoa,tertiary,40,True,97.077,,"LINESTRING (-51.8434963 -21.8750863, -51.8426328 -21.8747398)"
143159096,False,Rua Itália,residential,,False,7.23,,"LINESTRING (-51.849647 -21.8794357, -51.8496185 -21.8794951)"
39365900,True,Avenida Faustino Rodrigues Azenha,residential,40,False,87.181,,"LINESTRING (-51.8488692 -21.8791295, -51.849647 -21.8794357)"
559731596,False,Rua Espanha,residential,,False,6.121,,"LINESTRING (-51.8488692 -21.8791295, -51.8488466 -21.8791804)"
