osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,junction,maxspeed,ref
745491991,Rua Doutor Getúlio Vargas,tertiary,False,True,108.09700000000001,"LINESTRING (-49.5189772 -27.0544933, -49.5186187 -27.0541793, -49.5185127 -27.0540789, -49.5183652 -27.0539717, -49.5181728 -27.0538386)",,,,,
745491991,Rua Doutor Getúlio Vargas,tertiary,False,True,69.62899999999999,"LINESTRING (-49.5212214 -27.05665, -49.5210524 -27.0564899, -49.5207413 -27.0561925)",,,,,
"[746190430, 746190431]",,residential,False,True,78.55099999999999,"LINESTRING (-49.5212214 -27.05665, -49.5213264 -27.0569802, -49.5213573 -27.0573424)",,,,,
159646000,Rua Danilo Marchetti,residential,False,False,64.066,"LINESTRING (-49.5163288 -27.0522885, -49.5169757 -27.0522826)",,,,,
745491992,Rua Nereu Ramos,residential,False,True,69.409,"LINESTRING (-49.5163288 -27.0522885, -49.5163258 -27.0529127)",,,,,
745491992,Rua Nereu Ramos,residential,False,False,69.409,"LINESTRING (-49.5163258 -27.0529127, -49.5163288 -27.0522885)",,,,,
159919208,Rua Willi Luderwaldt,tertiary,True,False,65.305,"LINESTRING (-49.5163258 -27.0529127, -49.5166583 -27.0529159, -49.5169852 -27.0529202)",,,,,
"[159654698, 159654699, 255383047]",Rua Tiradentes,tertiary,False,True,242.06900000000002,"LINESTRING (-49.5145479 -27.0546503, -49.5146312 -27.0547123, -49.5154902 -27.0553523, -49.5160688 -27.0557834, -49.5161041 -27.0558096, -49.5164238 -27.0560461)",2,yes,,,
948460701,,tertiary,True,False,16.054,"LINESTRING (-49.5145479 -27.0546503, -49.5145294 -27.0546709, -49.5145068 -27.0546833, -49.5144809 -27.054688, -49.5144547 -27.0546844, -49.5144314 -27.0546731, -49.5144139 -27.0546554)",,,roundabout,,
745491991,Rua Doutor Getúlio Vargas,tertiary,False,False,41.941,"LINESTRING (-49.5204757 -27.0558987, -49.5207413 -27.0561925)",,,,,
745491991,Rua Doutor Getúlio Vargas,tertiary,False,True,101.337,"LINESTRING (-49.5204757 -27.0558987, -49.5197636 -27.0552442)",,,,,
"[159651176, 159651177, 159654700]","['Ponte Prefeito Osvaldo Tadeu Beltramini', 'Rua Marcílio João da Silveira']",tertiary,True,False,280.542,"LINESTRING (-49.5204757 -27.0558987, -49.5204449 -27.0563252, -49.5204293 -27.056506, -49.520349 -27.0566179, -49.5195825 -27.0575934, -49.5194847 -27.0577178, -49.5194022 -27.057882, -49.5193711 -27.0580495, -49.519364 -27.0581386)",2,yes,,,
745491991,Rua Doutor Getúlio Vargas,tertiary,False,False,101.337,"LINESTRING (-49.5197636 -27.0552442, -49.5204757 -27.0558987)",,,,,
159651178,Rua Padre Franz Eigmann,residential,False,False,143.757,"LINESTRING (-49.5197636 -27.0552442, -49.5194463 -27.055649, -49.5187442 -27.0551513)",,,,,
745491991,Rua Doutor Getúlio Vargas,tertiary,False,True,114.21799999999999,"LINESTRING (-49.5197636 -27.0552442, -49.5196007 -27.0550943, -49.5192233 -27.0547473, -49.5189772 -27.0544933)",,,,,
159651178,Rua Padre Franz Eigmann,residential,False,True,143.757,"LINESTRING (-49.5187442 -27.0551513, -49.5194463 -27.055649, -49.5197636 -27.0552442)",,,,,
159651180,Rua Presidente Getúlio,residential,False,True,82.666,"LINESTRING (-49.5193036 -27.0539388, -49.5201368 -27.0538932)",,,,,
159651179,Rua Heinrich Berg,residential,False,False,48.375,"LINESTRING (-49.5193036 -27.0539388, -49.5192168 -27.0537498, -49.5191369 -27.0536001, -49.5191006 -27.0535436)",,,,,
159651179,Rua Heinrich Berg,residential,False,True,70.529,"LINESTRING (-49.5193036 -27.0539388, -49.519258 -27.0541144, -49.5191883 -27.0542147, -49.5189772 -27.0544933)",,,,,
159651180,Rua Presidente Getúlio,residential,False,False,82.666,"LINESTRING (-49.5201368 -27.0538932, -49.5193036 -27.0539388)",,,,,
159664771,Rua Osvaldo Link,residential,False,False,82.709,"LINESTRING (-49.5175025 -27.0497688, -49.5183359 -27.0498173)",,,,,
159645978,Rua Joinville,residential,False,False,289.948,"LINESTRING (-49.5175025 -27.0497688, -49.5169562 -27.0509859, -49.5169757 -27.0522826)",,,,,
159664771,Rua Osvaldo Link,residential,False,True,82.709,"LINESTRING (-49.5183359 -27.0498173, -49.5175025 -27.0497688)",,,,,
745491991,Rua Doutor Getúlio Vargas,tertiary,False,False,108.097,"LINESTRING (-49.5181728 -27.0538386, -49.5183652 -27.0539717, -49.5185127 -27.0540789, -49.5186187 -27.0541793, -49.5189772 -27.0544933)",,,,,
745491991,Rua Doutor Getúlio Vargas,tertiary,False,True,129.708,"LINESTRING (-49.5181728 -27.0538386, -49.5173988 -27.0534709, -49.5171732 -27.05338, -49.5170961 -27.0533605, -49.5169917 -27.0533523)",,,,,
745491994,Rua Willi Luderwaldt,residential,False,True,202.966,"LINESTRING (-49.5181728 -27.0538386, -49.5181756 -27.0532621, -49.518155 -27.0531069, -49.5180771 -27.0530205, -49.5179545 -27.0529802, -49.5169852 -27.0529202)",,,,,
255383044,,secondary,True,False,8.532,"LINESTRING (-49.5167222 -27.0562949, -49.5167518 -27.0563228, -49.5167706 -27.0563573)",1,,roundabout,40,
255383044,,secondary,True,False,19.397999999999996,"LINESTRING (-49.5167706 -27.0563573, -49.5167768 -27.0564005, -49.5167661 -27.0564431, -49.5167399 -27.0564799, -49.5167011 -27.0565066)",1,,roundabout,40,
745491984,Rua Tiradentes,secondary,True,False,61.166,"LINESTRING (-49.5167706 -27.0563573, -49.5168964 -27.0564045, -49.5170222 -27.0564582, -49.517137 -27.0565072, -49.5172619 -27.05657, -49.5173237 -27.056601)",2,,,,SC-340
255383044,,secondary,True,False,3.697,"LINESTRING (-49.5165051 -27.0563429, -49.5165247 -27.0563146)",1,,roundabout,40,
255383053,Rua 25 de Julho,secondary,True,False,64.937,"LINESTRING (-49.5159179 -27.0566027, -49.5161578 -27.0564989, -49.5163322 -27.0564171, -49.5165051 -27.0563429)",1,,,,SC-340
255383044,,secondary,True,False,13.009,"LINESTRING (-49.5167011 -27.0565066, -49.5166597 -27.0565193, -49.5166159 -27.0565201, -49.5165739 -27.0565091)",1,,roundabout,40,
255383044,,secondary,True,False,21.708,"LINESTRING (-49.5165247 -27.0563146, -49.5165574 -27.0562885, -49.5165974 -27.0562725, -49.5166409 -27.0562682, -49.5166839 -27.0562759, -49.5167222 -27.0562949)",1,,roundabout,40,
255383055,Rua Tiradentes,tertiary,True,False,31.934000000000005,"LINESTRING (-49.5165247 -27.0563146, -49.5165159 -27.0562417, -49.5164969 -27.0561724, -49.516466 -27.0561067, -49.5164238 -27.0560461)",1,,,,
"[159654698, 159654699, 255383047]",Rua Tiradentes,tertiary,False,False,242.069,"LINESTRING (-49.5164238 -27.0560461, -49.5161041 -27.0558096, -49.5160688 -27.0557834, -49.5154902 -27.0553523, -49.5146312 -27.0547123, -49.5145479 -27.0546503)",2,yes,,,
355729200,Rua Tiradentes,tertiary,True,False,40.619,"LINESTRING (-49.5164238 -27.0560461, -49.5166232 -27.0561929, -49.5166704 -27.056238, -49.5167222 -27.0562949)",1,,,,
255383062,Rua Leopoldo Mönich,residential,True,False,110.385,"LINESTRING (-49.5184385 -27.0575951, -49.5187148 -27.0577022, -49.519364 -27.0581386)",,,,,
314701794,Rua Anita Garibaldi,secondary,True,False,145.08200000000002,"LINESTRING (-49.5171135 -27.0579291, -49.517108 -27.057745, -49.5171022 -27.0575551, -49.5170943 -27.0572923, -49.5170911 -27.057185, -49.5170849 -27.0569795, -49.5170862 -27.0567816, -49.5170872 -27.0566247)",2,,,,
255383044,,secondary,True,False,21.756,"LINESTRING (-49.5165739 -27.0565091, -49.5165431 -27.0564914, -49.5165184 -27.0564674, -49.5165014 -27.0564385, -49.5164933 -27.0564067, -49.5164945 -27.0563741, -49.5165051 -27.0563429)",1,,roundabout,40,
305919373,Rua 25 de Julho,secondary,True,False,65.966,"LINESTRING (-49.5165739 -27.0565091, -49.5164464 -27.0565165, -49.516213 -27.0565392, -49.5159179 -27.0566027)",1,,,,SC-340
255383048,Rua Tiradentes,secondary,True,False,157.441,"LINESTRING (-49.5173237 -27.056601, -49.5174139 -27.0566464, -49.5175133 -27.0567156, -49.5175377 -27.0567303, -49.517678 -27.0568402, -49.5177339 -27.0568877, -49.5177607 -27.0569106, -49.5178717 -27.0570052, -49.5180128 -27.0571254, -49.5181806 -27.0572749, -49.5182239 -27.0573225, -49.518276 -27.0573826, -49.5183255 -27.0574382, -49.5183735 -27.0574989, -49.5184385 -27.0575951)",3,,,,SC-340
745491987,Rua Tiradentes,secondary,True,False,42.696,"LINESTRING (-49.5170872 -27.0566247, -49.5170626 -27.0565831, -49.5170071 -27.0565472, -49.5169201 -27.0565299, -49.5168319 -27.0565179, -49.5167011 -27.0565066)",1,,,,SC-340
745491988,Rua Tiradentes,secondary,True,False,25.666000000000004,"LINESTRING (-49.5170872 -27.0566247, -49.517131 -27.0565855, -49.5171792 -27.0565749, -49.5173237 -27.056601)",1,,,,
"[746190430, 746190431]",,residential,False,False,78.55099999999999,"LINESTRING (-49.5213573 -27.0573424, -49.5213264 -27.0569802, -49.5212214 -27.05665)",,,,,
746190432,,residential,False,False,104.506,"LINESTRING (-49.5210057 -27.0570861, -49.5209935 -27.0567168, -49.5207413 -27.0561925)",,,,,
745491991,Rua Doutor Getúlio Vargas,tertiary,False,True,41.941,"LINESTRING (-49.5207413 -27.0561925, -49.5204757 -27.0558987)",,,,,
745491991,Rua Doutor Getúlio Vargas,tertiary,False,False,69.62899999999999,"LINESTRING (-49.5207413 -27.0561925, -49.5210524 -27.0564899, -49.5212214 -27.05665)",,,,,
746190432,,residential,False,True,104.506,"LINESTRING (-49.5207413 -27.0561925, -49.5209935 -27.0567168, -49.5210057 -27.0570861)",,,,,
"[746190433, 746190434, 159651179]",Rua Heinrich Berg,residential,False,True,418.62300000000005,"LINESTRING (-49.5196138 -27.0508418, -49.5192915 -27.0508346, -49.5188141 -27.0508919, -49.5185754 -27.0509971, -49.5184708 -27.0511165, -49.5183403 -27.0514088, -49.5182401 -27.0517495, -49.518216 -27.051912, -49.5183796 -27.0523825, -49.5187953 -27.0528913, -49.5189321 -27.0532282, -49.5191006 -27.0535436)",,,,,
"[746190433, 746190434, 159651179]",Rua Heinrich Berg,residential,False,False,418.62299999999993,"LINESTRING (-49.5191006 -27.0535436, -49.5189321 -27.0532282, -49.5187953 -27.0528913, -49.5183796 -27.0523825, -49.518216 -27.051912, -49.5182401 -27.0517495, -49.5183403 -27.0514088, -49.5184708 -27.0511165, -49.5185754 -27.0509971, -49.5188141 -27.0508919, -49.5192915 -27.0508346, -49.5196138 -27.0508418)",,,,,
159651179,Rua Heinrich Berg,residential,False,True,48.375,"LINESTRING (-49.5191006 -27.0535436, -49.5191369 -27.0536001, -49.5192168 -27.0537498, -49.5193036 -27.0539388)",,,,,
908271867,,residential,False,False,87.59,"LINESTRING (-49.5191006 -27.0535436, -49.5192419 -27.0535232, -49.5193344 -27.0535339, -49.5197247 -27.0536092, -49.5198749 -27.0536151, -49.519973 -27.0536086)",,,,,
908271867,,residential,False,True,87.58999999999999,"LINESTRING (-49.519973 -27.0536086, -49.5198749 -27.0536151, -49.5197247 -27.0536092, -49.5193344 -27.0535339, -49.5192419 -27.0535232, -49.5191006 -27.0535436)",,,,,
423030740,Rua 11 de Março,tertiary,False,True,165.155,"LINESTRING (-49.5145001 -27.0545552, -49.5146583 -27.0542822, -49.5149224 -27.053897, -49.5153369 -27.053271)",,,,,
948460701,,tertiary,True,False,13.081000000000001,"LINESTRING (-49.5145001 -27.0545552, -49.5145246 -27.054566, -49.5145431 -27.0545839, -49.5145534 -27.0546064, -49.5145542 -27.05463, -49.5145479 -27.0546503)",,,roundabout,,
948460701,,tertiary,True,False,17.984,"LINESTRING (-49.5144139 -27.0546554, -49.5144045 -27.0546341, -49.5144035 -27.0546112, -49.5144112 -27.0545894, -49.5144266 -27.054571, -49.514448 -27.0545583, -49.5144729 -27.0545527, -49.5145001 -27.0545552)",,,roundabout,,
