osmid,oneway,lanes,name,highway,maxspeed,reversed,length,bridge,geometry,junction
357524013,True,2,Avenida Waldemar Lopes Ferraz,secondary,40,False,24.017,,"LINESTRING (-48.9102208 -20.7406185, -48.9104481 -20.7406568)",
974438957,True,2,Avenida Aurora Forti Neves,secondary,60,False,12.613,,"LINESTRING (-48.9102208 -20.7406185, -48.9101865 -20.7407273)",
327344031,True,2,Avenida Aurora Forti Neves,secondary,60,False,105.96,,"LINESTRING (-48.9098828 -20.7405539, -48.9101298 -20.7396294)",
"[889435508, 889435509, 974438958]",True,2,"['Avenida Deputado Waldemar Lopes Ferraz', 'Avenida Waldemar Lopes Ferraz']",secondary,40,False,35.874,yes,"LINESTRING (-48.9098828 -20.7405539, -48.9099634 -20.7405686, -48.9101454 -20.7406038, -48.9102208 -20.7406185)",
160709964,True,,Rua Joaquim Miguel dos Santos,residential,,False,102.822,,"LINESTRING (-48.9119131 -20.7409312, -48.9121401 -20.7400312)",
357524013,True,2,Avenida Waldemar Lopes Ferraz,secondary,40,False,47.51,,"LINESTRING (-48.9119131 -20.7409312, -48.9123589 -20.7410247)",
160709964,True,,Rua Joaquim Miguel dos Santos,residential,,False,103.0,,"LINESTRING (-48.9127959 -20.7373828, -48.9130124 -20.7364789)",
357524017,True,,Rua Bernardino de Campos,residential,,False,98.55,,"LINESTRING (-48.9127959 -20.7373828, -48.9137221 -20.7375704)",
160743167,True,,Rua Veiga Miranda,residential,,False,102.165,,"LINESTRING (-48.9088159 -20.7393697, -48.9090023 -20.7384676)",
907310813,True,,Rua Américo Brasiliense,residential,,False,106.684,,"LINESTRING (-48.9088159 -20.7393697, -48.9078155 -20.7391571)",
160709964,True,,Rua Joaquim Miguel dos Santos,residential,,False,102.285,,"LINESTRING (-48.9130124 -20.7364789, -48.9132275 -20.7355813)",
357524022,True,,Rua Floriano Peixoto,residential,,False,100.762,,"LINESTRING (-48.9130124 -20.7364789, -48.9120656 -20.7362863)",
907310821,True,,Rua Floriano Peixoto,residential,,False,99.113,,"LINESTRING (-48.9085932 -20.7355818, -48.907662 -20.7353919)",
1185423797,True,,Rua Coronel José Medeiros,residential,,False,102.124,,"LINESTRING (-48.9085932 -20.7355818, -48.9083928 -20.7364809)",
290921328,True,,Rua Rodrigues Alves,residential,,False,102.627,,"LINESTRING (-48.9106754 -20.7350613, -48.9104933 -20.7359684)",
291333711,True,,Avenida Marechal Deodoro,residential,,False,81.949,,"LINESTRING (-48.9106754 -20.7350613, -48.9114468 -20.7352119)",
290921328,True,,Rua Rodrigues Alves,residential,,False,102.928,,"LINESTRING (-48.9108833 -20.7341563, -48.9106754 -20.7350613)",
291024281,False,,Avenida do Folclore,residential,40,True,164.836,,"LINESTRING (-48.9108833 -20.7341563, -48.9111356 -20.7326928)",
907310825,True,,Rua Benjamin Constant,residential,,False,101.499,,"LINESTRING (-48.9108833 -20.7341563, -48.9099301 -20.7339601)",
160709964,True,,Rua Joaquim Miguel dos Santos,residential,,False,98.59,,"LINESTRING (-48.9121401 -20.7400312, -48.9123562 -20.7391679)",
160747512,True,1,Rua Américo Brasiliense,residential,,False,97.709,,"LINESTRING (-48.9121401 -20.7400312, -48.9112216 -20.739846)",
972065556,True,2,Rua David de Oliveira,tertiary,,False,100.941,,"LINESTRING (-48.9144789 -20.7386532, -48.9135294 -20.7384646)",
635038047,False,,Rua Diógenes Brêda,residential,,False,55.587,,"LINESTRING (-48.9135226 -20.7341588, -48.913425 -20.7346503)",
635038050,True,,Rua Maria Tereza Breda,residential,,False,175.848,,"LINESTRING (-48.9135226 -20.7341588, -48.9138785 -20.7336967, -48.9141092 -20.7333756, -48.9143331 -20.7331825, -48.9146562 -20.7330261)",
291010323,True,,Rua São João,residential,30,False,103.141,,"LINESTRING (-48.9147066 -20.7377698, -48.914925 -20.736865)",
291333710,True,,Rua Benjamin Constant,residential,,False,103.857,,"LINESTRING (-48.9153665 -20.7350351, -48.9143895 -20.7348415)",
160708006,True,,Rua Nove de Julho,residential,,False,98.739,,"LINESTRING (-48.9142614 -20.7395556, -48.9151892 -20.7397444)",
291010326,True,,Rua São João,residential,30,False,102.86,,"LINESTRING (-48.9142614 -20.7395556, -48.9144789 -20.7386532)",
291329504,False,,Avenida Doutor Antônio Augusto Reis Neves,residential,,False,161.892,,"LINESTRING (-48.9099301 -20.7339601, -48.9102181 -20.7325293)",
907310825,True,,Rua Benjamin Constant,residential,,False,99.31,,"LINESTRING (-48.9099301 -20.7339601, -48.9089961 -20.733774)",
290921328,True,,Rua Rodrigues Alves,residential,,False,102.317,,"LINESTRING (-48.9104933 -20.7359684, -48.9103004 -20.7368707)",
907310821,True,,Rua Floriano Peixoto,residential,,False,99.681,,"LINESTRING (-48.9104933 -20.7359684, -48.9095567 -20.7357777)",
160743167,True,,Rua Veiga Miranda,residential,,False,102.352,,"LINESTRING (-48.9097464 -20.7348644, -48.9099301 -20.7339601)",
291333711,True,,Avenida Marechal Deodoro,residential,,False,99.059,,"LINESTRING (-48.9097464 -20.7348644, -48.9106754 -20.7350613)",
160743167,True,,Rua Veiga Miranda,residential,,False,103.453,,"LINESTRING (-48.9095567 -20.7357777, -48.9097464 -20.7348644)",
907310821,True,,Rua Floriano Peixoto,residential,,False,102.537,,"LINESTRING (-48.9095567 -20.7357777, -48.9085932 -20.7355818)",
160718914,True,,Avenida Brasil,residential,,False,101.888,,"LINESTRING (-48.9062584 -20.7360438, -48.906465 -20.7351481)",
907310819,True,,Rua Bernardino de Campos,residential,,False,27.7,,"LINESTRING (-48.9062584 -20.7360438, -48.9065186 -20.7360971)",
907310819,True,,Rua Bernardino de Campos,residential,,False,46.625,,"LINESTRING (-48.9065186 -20.7360971, -48.9069566 -20.7361867)",
907310825,True,,Rua Benjamin Constant,residential,,False,103.067,,"LINESTRING (-48.9068731 -20.7333332, -48.9059048 -20.7331356)",
290921328,True,,Rua Rodrigues Alves,residential,,False,101.254,,"LINESTRING (-48.9099459 -20.7386663, -48.9097554 -20.7395593)",
972047853,True,,Rua Nove de Julho,residential,,False,38.567,,"LINESTRING (-48.9099459 -20.7386663, -48.9103068 -20.7387462)",
290921328,True,,Rua Rodrigues Alves,residential,,False,11.554,,"LINESTRING (-48.9095327 -20.7404831, -48.9095014 -20.7405828)",
889435508,True,2,Avenida Deputado Waldemar Lopes Ferraz,secondary,40,False,37.248,,"LINESTRING (-48.9095327 -20.7404831, -48.9098828 -20.7405539)",
907229448,False,,Rua Silva Jardim,residential,,False,100.175,,"LINESTRING (-48.9059048 -20.7331356, -48.9060763 -20.7322491)",
160718916,True,,Avenida Brasil,residential,,False,104.635,,"LINESTRING (-48.906925 -20.7342788, -48.9067207 -20.7352002)",
291333711,True,,Avenida Marechal Deodoro,residential,,False,101.061,,"LINESTRING (-48.906925 -20.7342788, -48.9078748 -20.7344711)",
160707484,True,2,Rua David de Oliveira,tertiary,,False,101.081,,"LINESTRING (-48.9101283 -20.7378034, -48.90918 -20.7376038)",
290921328,True,,Rua Rodrigues Alves,residential,,False,97.807,,"LINESTRING (-48.9101283 -20.7378034, -48.9099459 -20.7386663)",
160743167,True,,Rua Veiga Miranda,residential,,False,97.812,,"LINESTRING (-48.9090023 -20.7384676, -48.90918 -20.7376038)",
972047853,True,,Rua Nove de Julho,residential,,False,100.582,,"LINESTRING (-48.9090023 -20.7384676, -48.9099459 -20.7386663)",
160718914,True,,Avenida Brasil,residential,,False,101.625,,"LINESTRING (-48.9066742 -20.734228, -48.9068731 -20.7333332)",
291333711,True,,Avenida Marechal Deodoro,residential,,False,26.686,,"LINESTRING (-48.9066742 -20.734228, -48.906925 -20.7342788)",
160743167,True,,Rua Veiga Miranda,residential,,False,105.268,,"LINESTRING (-48.9086255 -20.7402995, -48.9088159 -20.7393697)",
889435508,True,2,Avenida Deputado Waldemar Lopes Ferraz,secondary,40,False,96.523,,"LINESTRING (-48.9086255 -20.7402995, -48.9095327 -20.7404831)",
290921328,True,,Rua Rodrigues Alves,residential,,False,105.3,,"LINESTRING (-48.9097554 -20.7395593, -48.9095327 -20.7404831)",
907310813,True,,Rua Américo Brasiliense,residential,,False,99.947,,"LINESTRING (-48.9097554 -20.7395593, -48.9088159 -20.7393697)",
290921328,True,,Rua Rodrigues Alves,residential,,False,105.245,,"LINESTRING (-48.9103004 -20.7368707, -48.9101283 -20.7378034)",
907310819,True,,Rua Bernardino de Campos,residential,,False,40.24,,"LINESTRING (-48.9103004 -20.7368707, -48.9106784 -20.7369481)",
160707484,True,2,Rua David de Oliveira,tertiary,,False,105.618,,"LINESTRING (-48.90918 -20.7376038, -48.9081881 -20.7373996)",
160743167,True,,Rua Veiga Miranda,residential,,False,104.566,,"LINESTRING (-48.90918 -20.7376038, -48.9093697 -20.7366803)",
160718916,True,,Avenida Brasil,residential,,False,101.585,,"LINESTRING (-48.907122 -20.733384, -48.906925 -20.7342788)",
907310825,True,,Rua Benjamin Constant,residential,,False,26.493,,"LINESTRING (-48.907122 -20.733384, -48.9068731 -20.7333332)",
160742325,False,,Avenida Cláudia Ledesma Miessa,residential,,True,100.424,,"LINESTRING (-48.9086976 -20.7337064, -48.9088938 -20.7328221)",
907310825,True,,Rua Benjamin Constant,residential,,False,65.674,,"LINESTRING (-48.9086976 -20.7337064, -48.9080795 -20.7335853)",
160718916,True,,Avenida Brasil,residential,,False,101.921,,"LINESTRING (-48.9067207 -20.7352002, -48.9065186 -20.7360971)",
907310821,True,,Rua Floriano Peixoto,residential,,False,27.215,,"LINESTRING (-48.9067207 -20.7352002, -48.906465 -20.7351481)",
160718914,True,,Avenida Brasil,residential,,False,104.598,,"LINESTRING (-48.906465 -20.7351481, -48.9066742 -20.734228)",
972330149,False,,Rua Américo Brasiliense,residential,,True,98.722,,"LINESTRING (-48.9059118 -20.7387354, -48.9068349 -20.7389427)",
160710770,True,,Rua Coronel José Medeiros,residential,,False,103.733,,"LINESTRING (-48.9080147 -20.738243, -48.9078155 -20.7391571)",
972047853,True,,Rua Nove de Julho,residential,,False,105.694,,"LINESTRING (-48.9080147 -20.738243, -48.9090023 -20.7384676)",
1185423796,False,,Rua Coronel José Medeiros,residential,,True,95.5,,"LINESTRING (-48.9080147 -20.738243, -48.9081881 -20.7373996)",
160710770,True,,Rua Coronel José Medeiros,residential,,False,10.802,,"LINESTRING (-48.9076074 -20.7400565, -48.9075829 -20.7401509)",
889435508,True,2,Avenida Deputado Waldemar Lopes Ferraz,secondary,40,False,109.265,,"LINESTRING (-48.9076074 -20.7400565, -48.9086255 -20.7402995)",
907310825,True,,Rua Benjamin Constant,residential,,False,31.939,,"LINESTRING (-48.9089961 -20.733774, -48.9086976 -20.7337064)",
1185423797,True,,Rua Coronel José Medeiros,residential,,False,103.623,,"LINESTRING (-48.9089961 -20.733774, -48.9087928 -20.7346863)",
160719053,False,,Rua João Aidar,residential,,False,108.573,,"LINESTRING (-48.9084746 -20.7408972, -48.9074592 -20.7406699)",
160743167,True,,Rua Veiga Miranda,residential,,False,57.01,,"LINESTRING (-48.9084746 -20.7408972, -48.9086054 -20.7403993)",
160710770,True,,Rua Coronel José Medeiros,residential,,False,102.323,,"LINESTRING (-48.9078155 -20.7391571, -48.9076074 -20.7400565)",
907310813,True,,Rua Américo Brasiliense,residential,,False,104.722,,"LINESTRING (-48.9078155 -20.7391571, -48.9068349 -20.7389427)",
907310819,True,,Rua Bernardino de Campos,residential,,False,103.981,,"LINESTRING (-48.9083928 -20.7364809, -48.9093697 -20.7366803)",
1185423797,True,,Rua Coronel José Medeiros,residential,,False,104.349,,"LINESTRING (-48.9083928 -20.7364809, -48.9081881 -20.7373996)",
160719053,False,,Rua João Aidar,residential,,True,108.573,,"LINESTRING (-48.9074592 -20.7406699, -48.9084746 -20.7408972)",
291333711,True,,Avenida Marechal Deodoro,residential,,False,101.126,,"LINESTRING (-48.9087928 -20.7346863, -48.9097464 -20.7348644)",
1185423797,True,,Rua Coronel José Medeiros,residential,,False,101.716,,"LINESTRING (-48.9087928 -20.7346863, -48.9085932 -20.7355818)",
160742347,False,,Rua Ernesto Riscalli,residential,,False,66.42,,"LINESTRING (-48.9082696 -20.7326956, -48.9088938 -20.7328221)",
160742347,False,,Rua Ernesto Riscalli,residential,,True,58.424,,"LINESTRING (-48.9082696 -20.7326956, -48.9077226 -20.7325758)",
291024275,False,,Avenida Sandálio Miessa,residential,,True,100.886,,"LINESTRING (-48.9082696 -20.7326956, -48.9080795 -20.7335853)",
291024275,False,,Avenida Sandálio Miessa,residential,,False,100.886,,"LINESTRING (-48.9080795 -20.7335853, -48.9082696 -20.7326956)",
907310825,True,,Rua Benjamin Constant,residential,,False,60.039,,"LINESTRING (-48.9080795 -20.7335853, -48.9075168 -20.7334645)",
160742347,False,,Rua Ernesto Riscalli,residential,,False,42.998,,"LINESTRING (-48.9060763 -20.7322491, -48.9064805 -20.7323305)",
907229448,False,,Rua Silva Jardim,residential,,True,100.175,,"LINESTRING (-48.9060763 -20.7322491, -48.9059048 -20.7331356)",
160742325,False,,Avenida Cláudia Ledesma Miessa,residential,,False,100.424,,"LINESTRING (-48.9088938 -20.7328221, -48.9086976 -20.7337064)",
160742325,False,,Avenida Cláudia Ledesma Miessa,residential,,True,57.775,,"LINESTRING (-48.9088938 -20.7328221, -48.9090069 -20.7323134)",
160742347,False,,Rua Ernesto Riscalli,residential,,True,66.42,,"LINESTRING (-48.9088938 -20.7328221, -48.9082696 -20.7326956)",
160743145,False,,Rua Cândido de Lima,residential,,False,69.48,,"LINESTRING (-48.9111356 -20.7326928, -48.9117919 -20.7328098)",
160743145,False,,Rua Cândido de Lima,residential,,True,97.131,,"LINESTRING (-48.9111356 -20.7326928, -48.9102181 -20.7325293)",
291024281,False,,Avenida do Folclore,residential,40,False,164.836,,"LINESTRING (-48.9111356 -20.7326928, -48.9108833 -20.7341563)",
160743145,False,,Rua Cândido de Lima,residential,,False,75.62,,"LINESTRING (-48.9117919 -20.7328098, -48.9125062 -20.7329371)",
160743145,False,,Rua Cândido de Lima,residential,,True,69.48,,"LINESTRING (-48.9117919 -20.7328098, -48.9111356 -20.7326928)",
487064368,True,,Avenida Manoel Zanin,residential,,False,167.445,,"LINESTRING (-48.9117919 -20.7328098, -48.9116116 -20.7343062)",
907310825,True,,Rua Benjamin Constant,residential,,False,77.551,,"LINESTRING (-48.9116116 -20.7343062, -48.9108833 -20.7341563)",
160743145,False,,Rua Cândido de Lima,residential,,False,97.131,,"LINESTRING (-48.9102181 -20.7325293, -48.9111356 -20.7326928)",
160743145,False,,Rua Cândido de Lima,residential,,True,64.96,,"LINESTRING (-48.9102181 -20.7325293, -48.9096045 -20.7324199)",
291329504,False,,Avenida Doutor Antônio Augusto Reis Neves,residential,,True,161.892,,"LINESTRING (-48.9102181 -20.7325293, -48.9099301 -20.7339601)",
160742347,False,,Rua Ernesto Riscalli,residential,,False,86.918,,"LINESTRING (-48.9069052 -20.7324127, -48.9077226 -20.7325758)",
160742347,False,,Rua Ernesto Riscalli,residential,,True,45.102,,"LINESTRING (-48.9069052 -20.7324127, -48.9064805 -20.7323305)",
160745212,False,,Rua da Cavalhada,residential,,False,63.899,,"LINESTRING (-48.9069052 -20.7324127, -48.9068162 -20.7329813)",
160742347,False,,Rua Ernesto Riscalli,residential,,False,58.424,,"LINESTRING (-48.9077226 -20.7325758, -48.9082696 -20.7326956)",
160742347,False,,Rua Ernesto Riscalli,residential,,True,86.918,,"LINESTRING (-48.9077226 -20.7325758, -48.9069052 -20.7324127)",
160743166,False,,Avenida Bartolomeu Ittavo,residential,,True,101.11,,"LINESTRING (-48.9077226 -20.7325758, -48.9075168 -20.7334645)",
160747512,True,1,Rua Américo Brasiliense,residential,,False,101.989,,"LINESTRING (-48.9140486 -20.7404366, -48.9130922 -20.7402334)",
291010326,True,,Rua São João,residential,30,False,100.431,,"LINESTRING (-48.9140486 -20.7404366, -48.9142614 -20.7395556)",
291010323,True,,Rua São João,residential,30,False,100.44,,"LINESTRING (-48.914925 -20.736865, -48.9151377 -20.7359839)",
357524022,True,,Rua Floriano Peixoto,residential,,False,105.099,,"LINESTRING (-48.914925 -20.736865, -48.9139371 -20.7366656)",
160747913,True,,Rua Coronel Francisco Nogueira,residential,,False,101.43,,"LINESTRING (-48.9137221 -20.7375704, -48.9135294 -20.7384646)",
972053753,True,,Praça da Matriz,residential,,False,104.752,,"LINESTRING (-48.9137221 -20.7375704, -48.9147066 -20.7377698)",
160708006,True,,Rua Nove de Julho,residential,,False,101.793,,"LINESTRING (-48.9133049 -20.739361, -48.9142614 -20.7395556)",
160747913,True,,Rua Coronel Francisco Nogueira,residential,,False,99.496,,"LINESTRING (-48.9133049 -20.739361, -48.9130922 -20.7402334)",
160747913,True,,Rua Coronel Francisco Nogueira,residential,,False,107.112,,"LINESTRING (-48.9143895 -20.7348415, -48.9141569 -20.7357799)",
291333710,True,,Rua Benjamin Constant,residential,,False,102.53,,"LINESTRING (-48.9143895 -20.7348415, -48.913425 -20.7346503)",
160747913,True,,Rua Coronel Francisco Nogueira,residential,,False,103.064,,"LINESTRING (-48.9139371 -20.7366656, -48.9137221 -20.7375704)",
357524022,True,,Rua Floriano Peixoto,residential,,False,98.377,,"LINESTRING (-48.9139371 -20.7366656, -48.9130124 -20.7364789)",
357475359,True,,Rua Doutor Antônio Olimpio,residential,,False,99.811,,"LINESTRING (-48.9151892 -20.7397444, -48.9149827 -20.740621)",
160747512,True,1,Rua Américo Brasiliense,residential,,False,82.477,,"LINESTRING (-48.9112216 -20.739846, -48.9104463 -20.7396896)",
160749009,True,,Rua General Osório,residential,,False,103.152,,"LINESTRING (-48.9112216 -20.739846, -48.910993 -20.7407487)",
160749009,True,,Rua General Osório,residential,,False,103.09,,"LINESTRING (-48.9120656 -20.7362863, -48.9118466 -20.7371905)",
357524022,True,,Rua Floriano Peixoto,residential,,False,90.695,,"LINESTRING (-48.9120656 -20.7362863, -48.9112134 -20.7361129)",
160747512,True,1,Rua Américo Brasiliense,residential,,False,99.277,,"LINESTRING (-48.9149827 -20.740621, -48.9140486 -20.7404366)",
291010323,True,,Rua São João,residential,30,False,108.152,,"LINESTRING (-48.9151377 -20.7359839, -48.9153665 -20.7350351)",
160749009,True,,Rua General Osório,residential,,False,102.305,,"LINESTRING (-48.912283 -20.735389, -48.9120656 -20.7362863)",
160749019,True,,Avenida Marechal Deodoro,residential,,False,100.521,,"LINESTRING (-48.912283 -20.735389, -48.9132275 -20.7355813)",
160708006,True,,Rua Nove de Julho,residential,,False,99.494,,"LINESTRING (-48.9114213 -20.7389777, -48.9123562 -20.7391679)",
160749009,True,,Rua General Osório,residential,,False,98.759,,"LINESTRING (-48.9114213 -20.7389777, -48.9112216 -20.739846)",
160709964,True,,Rua Joaquim Miguel dos Santos,residential,,False,105.54,,"LINESTRING (-48.9132275 -20.7355813, -48.913425 -20.7346503)",
160749019,True,,Avenida Marechal Deodoro,residential,,False,99.141,,"LINESTRING (-48.9132275 -20.7355813, -48.9141569 -20.7357799)",
160749009,True,,Rua General Osório,residential,,False,100.139,,"LINESTRING (-48.9118466 -20.7371905, -48.9116371 -20.7380695)",
357524017,True,,Rua Bernardino de Campos,residential,,False,101.008,,"LINESTRING (-48.9118466 -20.7371905, -48.9127959 -20.7373828)",
160749009,True,,Rua General Osório,residential,,False,15.799,,"LINESTRING (-48.910993 -20.7407487, -48.9109531 -20.7408858)",
357524013,True,2,Avenida Waldemar Lopes Ferraz,secondary,40,False,97.808,,"LINESTRING (-48.910993 -20.7407487, -48.9119131 -20.7409312)",
160747913,True,,Rua Coronel Francisco Nogueira,residential,,False,101.103,,"LINESTRING (-48.9141569 -20.7357799, -48.9139371 -20.7366656)",
160749019,True,,Avenida Marechal Deodoro,residential,,False,104.487,,"LINESTRING (-48.9141569 -20.7357799, -48.9151377 -20.7359839)",
160742330,True,,Rua Washington Luiz,residential,,False,104.753,,"LINESTRING (-48.907662 -20.7353919, -48.9078748 -20.7344711)",
907310821,True,,Rua Floriano Peixoto,residential,,False,100.182,,"LINESTRING (-48.907662 -20.7353919, -48.9067207 -20.7352002)",
160707484,True,2,Rua David de Oliveira,tertiary,,False,53.071,,"LINESTRING (-48.9072434 -20.7372031, -48.9067482 -20.7370877)",
160742330,True,,Rua Washington Luiz,residential,,False,104.037,,"LINESTRING (-48.9072434 -20.7372031, -48.9074548 -20.7362886)",
160742330,True,,Rua Washington Luiz,residential,,False,99.09,,"LINESTRING (-48.9070629 -20.7380781, -48.9072434 -20.7372031)",
