osmid,ref,highway,oneway,reversed,length,bridge,name,geometry,lanes,maxspeed
1121564265,,tertiary,True,False,23.64,,Avenida Ramos de Freitas,"LINESTRING (-47.0067065 -23.3978293, -47.0066803 -23.3979948, -47.0066692 -23.398039)",,
190019299,SPA-053/312,secondary,True,False,15.738,,Estrada dos Romeiros,"LINESTRING (-47.0065216 -23.3977842, -47.0066597 -23.3977212)",,
190019309,,residential,False,False,61.298,,Rua Geraldo Paulino da Silveira,"LINESTRING (-47.0065216 -23.3977842, -47.0061622 -23.3973425)",,
190019309,,residential,False,True,13.098,,Rua Geraldo Paulino da Silveira,"LINESTRING (-47.0065216 -23.3977842, -47.0065988 -23.3978783)",,
190019299,SPA-053/312,secondary,True,False,125.05799999999999,,Estrada dos Romeiros,"LINESTRING (-47.0056063 -23.397912, -47.0058627 -23.3981406, -47.0059427 -23.3981858, -47.0060115 -23.3981972, -47.0060842 -23.3981891, -47.0061562 -23.3981552, -47.0062092 -23.3981063, -47.0063526 -23.397924, -47.0064418 -23.3978305, -47.0065216 -23.3977842)",,
190019314,,residential,False,False,85.104,,Rua João de Oliveira,"LINESTRING (-47.0056063 -23.397912, -47.0061 -23.3973911, -47.0061622 -23.3973425)",,
190019308,SPA-053/312,secondary,True,False,5.221,,Estrada dos Romeiros,"LINESTRING (-47.0065988 -23.3978783, -47.0065531 -23.3978994)",,
190019309,,residential,False,False,13.098,,Rua Geraldo Paulino da Silveira,"LINESTRING (-47.0065988 -23.3978783, -47.0065216 -23.3977842)",,
432183772,,residential,False,False,31.451,,Rua Maria e Mota Veigas,"LINESTRING (-47.0048607 -23.3987941, -47.0050514 -23.3990163)",,
192123971,,tertiary,True,False,75.988,,Rua Freitas,"LINESTRING (-47.0063256 -23.3996058, -47.0055815 -23.3996311)",,
432183777,,tertiary,False,True,12.832,,Avenida Ramos de Freitas,"LINESTRING (-47.0063256 -23.3996058, -47.0063477 -23.3994922)",,
432206853,,tertiary,False,False,120.55100000000002,,Av. Benedito Jacques Palazzoli,"LINESTRING (-47.0063256 -23.3996058, -47.0063581 -23.3997593, -47.0063862 -23.3998762, -47.0064439 -23.3999993, -47.0065337 -23.4001445, -47.0068336 -23.4005704)",2,
190019311,,residential,False,False,68.066,,Rua Milton Carneiro,"LINESTRING (-47.0070783 -23.4009193, -47.006523 -23.4012584)",,
432206853,,tertiary,False,True,36.733,,Av. Benedito Jacques Palazzoli,"LINESTRING (-47.0070783 -23.4009193, -47.006881 -23.400643)",2,
432206853,,tertiary,False,False,61.063,,Av. Benedito Jacques Palazzoli,"LINESTRING (-47.0070783 -23.4009193, -47.0073009 -23.4012276, -47.0074329 -23.4013598)",2,
432206853,,tertiary,False,True,61.063,,Av. Benedito Jacques Palazzoli,"LINESTRING (-47.0074329 -23.4013598, -47.0073009 -23.4012276, -47.0070783 -23.4009193)",2,
190021178,,residential,False,True,92.725,,Rua Cecília Meirelles,"LINESTRING (-47.0065862 -23.3953716, -47.0070075 -23.3955762, -47.0073893 -23.3957616)",,40
432280917,,residential,False,False,76.711,,Rua Cassiano Ricardo,"LINESTRING (-47.0065862 -23.3953716, -47.0067143 -23.3949623, -47.0067503 -23.3948656, -47.0067915 -23.3947974, -47.0068341 -23.394746, -47.0068498 -23.3947332)",,40
432280917,,residential,False,True,84.786,,Rua Cassiano Ricardo,"LINESTRING (-47.0065862 -23.3953716, -47.0065132 -23.3955722, -47.0064032 -23.3958887, -47.0063434 -23.3961005)",,40
190021171,,residential,False,True,26.699,,Rua José de Alencar,"LINESTRING (-47.0073893 -23.3957616, -47.0072696 -23.3959751)",,40
190021178,,residential,False,False,92.725,,Rua Cecília Meirelles,"LINESTRING (-47.0073893 -23.3957616, -47.0070075 -23.3955762, -47.0065862 -23.3953716)",,40
192123977,,residential,False,False,150.105,,Rua José Mauro de Vasconcelos,"LINESTRING (-47.0063434 -23.3961005, -47.0059637 -23.3954834, -47.0058874 -23.395353, -47.0057988 -23.395231, -47.0055631 -23.3949602)",,
432280917,,residential,False,False,84.786,,Rua Cassiano Ricardo,"LINESTRING (-47.0063434 -23.3961005, -47.0064032 -23.3958887, -47.0065132 -23.3955722, -47.0065862 -23.3953716)",,40
1121564262,,residential,False,True,70.502,,Rua Cassiano Ricardo,"LINESTRING (-47.0063434 -23.3961005, -47.0063386 -23.396172, -47.0063408 -23.3962127, -47.0063523 -23.3962556, -47.0063825 -23.3963394, -47.0064418 -23.3964672, -47.0065531 -23.3966957)",,
190021171,,residential,False,False,26.699,,Rua José de Alencar,"LINESTRING (-47.0072696 -23.3959751, -47.0073893 -23.3957616)",,40
190021171,,residential,False,True,110.52699999999999,,Rua José de Alencar,"LINESTRING (-47.0072696 -23.3959751, -47.0070468 -23.3963116, -47.0069895 -23.3964267, -47.0069527 -23.3965219, -47.0069396 -23.3966117, -47.0069521 -23.3967337, -47.0069842 -23.3968905)",,40
"[190021200, 190021169, 190021182]",SP-312,primary,False,True,172.975,viaduct,Avenida Maria José de Oliveira Bueno,"LINESTRING (-47.0052171 -23.396032, -47.0049965 -23.395938, -47.0043017 -23.3957426, -47.0042631 -23.3957317, -47.0037162 -23.3955819, -47.0036376 -23.3955062)",,
192123973,,tertiary,False,True,250.54899999999998,,Rua José de Almeida Naves,"LINESTRING (-47.0052171 -23.396032, -47.0048643 -23.3970051, -47.004815 -23.3971217, -47.0047563 -23.3972474, -47.0046572 -23.3973701, -47.0045006 -23.3975269, -47.004441 -23.3976154, -47.0043974 -23.39771, -47.0043988 -23.3977742, -47.0044185 -23.3978339, -47.0044723 -23.3979088, -47.0045788 -23.3980568)",,
432267186,SP-312,primary,False,False,128.626,,Avenida Maria José de Oliveira Bueno,"LINESTRING (-47.0052171 -23.396032, -47.0053009 -23.3960961, -47.0054681 -23.3961953, -47.0058382 -23.3963807, -47.0063103 -23.3966029)",2,
432267187,,tertiary,False,False,124.32300000000001,,Avenida Jundiaí,"LINESTRING (-47.0052171 -23.396032, -47.0052546 -23.3959379, -47.0055631 -23.3949602)",,
432267186,SP-312,primary,False,False,49.038,,Avenida Maria José de Oliveira Bueno,"LINESTRING (-47.0065531 -23.3966957, -47.0069842 -23.3968905)",2,
432267186,SP-312,primary,False,True,26.841,,Avenida Maria José de Oliveira Bueno,"LINESTRING (-47.0065531 -23.3966957, -47.0063103 -23.3966029)",2,
1121564262,,residential,False,False,70.502,,Rua Cassiano Ricardo,"LINESTRING (-47.0065531 -23.3966957, -47.0064418 -23.3964672, -47.0063825 -23.3963394, -47.0063523 -23.3962556, -47.0063408 -23.3962127, -47.0063386 -23.396172, -47.0063434 -23.3961005)",,
190021186,,residential,False,False,53.608,,Rua Newton Prado,"LINESTRING (-47.0027748 -23.3964042, -47.0028176 -23.3967251, -47.0028538 -23.3968804)",,
190021212,,tertiary,False,True,39.155,,Rua José Bonifácio,"LINESTRING (-47.0027748 -23.3964042, -47.0028823 -23.3963353, -47.0029289 -23.3962933, -47.003061 -23.3961715)",,
698364096,,tertiary,False,True,50.825,,Rua José Bonifácio,"LINESTRING (-47.0027748 -23.3964042, -47.0026845 -23.3964467, -47.0023321 -23.3966136)",,
432267186,SP-312,primary,False,False,13.147,,Avenida Maria José de Oliveira Bueno,"LINESTRING (-47.0069842 -23.3968905, -47.0070999 -23.3969425)",2,
432267186,SP-312,primary,False,True,49.038,,Avenida Maria José de Oliveira Bueno,"LINESTRING (-47.0069842 -23.3968905, -47.0065531 -23.3966957)",2,
190021171,,residential,False,False,110.52699999999999,,Rua José de Alencar,"LINESTRING (-47.0069842 -23.3968905, -47.0069521 -23.3967337, -47.0069396 -23.3966117, -47.0069527 -23.3965219, -47.0069895 -23.3964267, -47.0070468 -23.3963116, -47.0072696 -23.3959751)",,40
660004230,,tertiary,True,False,8.317,,Rua José Bonifácio,"LINESTRING (-47.0018113 -23.3968835, -47.001882 -23.3968463)",,
660061195,,residential,False,False,21.127,,Rua José Bonifácio,"LINESTRING (-47.0018113 -23.3968835, -47.0016317 -23.396978)",,
190021186,,residential,False,False,28.749,,Rua Newton Prado,"LINESTRING (-47.0028538 -23.3968804, -47.0029231 -23.397131)",,
660061270,,residential,False,False,28.415,,,"LINESTRING (-47.0028538 -23.3968804, -47.0031287 -23.3968398)",,
190021186,,residential,False,True,53.608,,Rua Newton Prado,"LINESTRING (-47.0028538 -23.3968804, -47.0028176 -23.3967251, -47.0027748 -23.3964042)",,
190021186,,residential,False,True,2.588,,Rua Newton Prado,"LINESTRING (-47.0029296 -23.3971535, -47.0029231 -23.397131)",,
192123957,,residential,False,False,259.86899999999997,,Rua Maria Pontes de Brito,"LINESTRING (-47.0044515 -23.3936831, -47.0037464 -23.3936826, -47.0036533 -23.3936876, -47.0035501 -23.3937046, -47.0030687 -23.3938572, -47.0027904 -23.3939246, -47.0023335 -23.3940136, -47.0022398 -23.39402, -47.0021461 -23.3940107, -47.0019597 -23.3939735)",,
470689499,SP-312,primary,False,False,161.86800000000002,,Contorno Viário,"LINESTRING (-47.0044515 -23.3936831, -47.0044561 -23.3939282, -47.0044354 -23.3940648, -47.0043918 -23.3942126, -47.0041459 -23.3948673, -47.0040967 -23.3949662, -47.0040251 -23.3950646)",2,
432368007,,residential,False,True,13.394,,Rua das Samambaias,"LINESTRING (-47.0018361 -23.393933, -47.0019597 -23.3939735)",,
432368007,,residential,False,False,148.545,,Rua das Samambaias,"LINESTRING (-47.0018361 -23.393933, -47.0017917 -23.393947, -47.0004666 -23.3943855)",,
"[400434323, 470679244]",,residential,False,"[False, True]",28.846000000000004,,Rua Maria Pontes de Brito,"LINESTRING (-47.0018361 -23.393933, -47.0018355 -23.3939021, -47.0018359 -23.3938815, -47.0018446 -23.3938621, -47.0018576 -23.3938531, -47.0018838 -23.3938495, -47.0019653 -23.3938593, -47.0020437 -23.3938655)",,
192123984,,residential,False,True,39.266,,Rua das Avencas,"LINESTRING (-47.0003227 -23.394058, -47.0004666 -23.3943855)",,
1163737798,SP-312,primary,False,False,83.81299999999999,,Contorno Viário,"LINESTRING (-47.0003227 -23.394058, -47.0005833 -23.3938378, -47.0009611 -23.3935858)",3,
1163737798,SP-312,primary,False,True,74.436,,Contorno Viário,"LINESTRING (-47.0003227 -23.394058, -47.0000777 -23.3943006, -46.9998495 -23.3945667)",3,
432267187,,tertiary,False,True,25.433,,Avenida Jundiaí,"LINESTRING (-47.0058474 -23.3940108, -47.0057915 -23.3942337)",,
403100223,,tertiary,True,False,44.963,,Rua Cônego Henrique Van Kasteren,"LINESTRING (-47.0058474 -23.3940108, -47.006106 -23.394055, -47.0061755 -23.3940628, -47.0062477 -23.3940483, -47.00628 -23.3940398)",,40
192123984,,residential,False,False,39.266,,Rua das Avencas,"LINESTRING (-47.0004666 -23.3943855, -47.0003227 -23.394058)",,
192123984,,residential,False,True,59.083,,Rua das Avencas,"LINESTRING (-47.0004666 -23.3943855, -47.0006643 -23.3948849)",,
432368007,,residential,False,True,148.545,,Rua das Samambaias,"LINESTRING (-47.0004666 -23.3943855, -47.0017917 -23.393947, -47.0018361 -23.393933)",,
192123966,,residential,False,False,143.707,,Rua das Filomenas,"LINESTRING (-47.0019867 -23.3944408, -47.0006643 -23.3948849)",,
470679242,,residential,False,False,44.684000000000005,,,"LINESTRING (-47.0019867 -23.3944408, -47.0019783 -23.3944217, -47.001977 -23.3944011, -47.0019828 -23.3943811, -47.0019953 -23.3943639, -47.002013 -23.3943512, -47.0020342 -23.3943443, -47.0020567 -23.394344, -47.0020782 -23.3943502, -47.0020973 -23.3943632, -47.0021105 -23.3943814, -47.0021164 -23.3944025, -47.0021142 -23.3944243, -47.0021042 -23.3944441, -47.0020876 -23.3944597, -47.0020662 -23.3944692, -47.0020426 -23.3944717, -47.0020206 -23.3944672, -47.0020013 -23.3944566, -47.0019867 -23.3944408)",,
470679242,,residential,False,True,44.684,,,"LINESTRING (-47.0019867 -23.3944408, -47.0020013 -23.3944566, -47.0020206 -23.3944672, -47.0020426 -23.3944717, -47.0020662 -23.3944692, -47.0020876 -23.3944597, -47.0021042 -23.3944441, -47.0021142 -23.3944243, -47.0021164 -23.3944025, -47.0021105 -23.3943814, -47.0020973 -23.3943632, -47.0020782 -23.3943502, -47.0020567 -23.394344, -47.0020342 -23.3943443, -47.002013 -23.3943512, -47.0019953 -23.3943639, -47.0019828 -23.3943811, -47.001977 -23.3944011, -47.0019783 -23.3944217, -47.0019867 -23.3944408)",,
192123976,,residential,False,True,145.633,,Rua Asplenium,"LINESTRING (-47.0022067 -23.3949428, -47.0008684 -23.3953974)",,
470679239,,residential,False,False,48.817,,,"LINESTRING (-47.0022067 -23.3949428, -47.0022021 -23.3949193, -47.0022064 -23.3948957, -47.002219 -23.3948748, -47.0022386 -23.394859, -47.0022628 -23.3948501, -47.0022888 -23.3948492, -47.0023123 -23.3948558, -47.0023323 -23.3948688, -47.0023468 -23.394887, -47.0023542 -23.3949085, -47.0023539 -23.394931, -47.0023458 -23.3949522, -47.0023308 -23.3949701, -47.0023104 -23.3949826, -47.0022868 -23.3949886, -47.0022623 -23.3949874, -47.0022394 -23.3949791, -47.0022197 -23.3949636, -47.0022067 -23.3949428)",,
470679239,,residential,False,True,48.81700000000001,,,"LINESTRING (-47.0022067 -23.3949428, -47.0022197 -23.3949636, -47.0022394 -23.3949791, -47.0022623 -23.3949874, -47.0022868 -23.3949886, -47.0023104 -23.3949826, -47.0023308 -23.3949701, -47.0023458 -23.3949522, -47.0023539 -23.394931, -47.0023542 -23.3949085, -47.0023468 -23.394887, -47.0023323 -23.3948688, -47.0023123 -23.3948558, -47.0022888 -23.3948492, -47.0022628 -23.3948501, -47.0022386 -23.394859, -47.002219 -23.3948748, -47.0022064 -23.3948957, -47.0022021 -23.3949193, -47.0022067 -23.3949428)",,
192123966,,residential,False,True,143.707,,Rua das Filomenas,"LINESTRING (-47.0006643 -23.3948849, -47.0019867 -23.3944408)",,
192123984,,residential,False,False,59.083,,Rua das Avencas,"LINESTRING (-47.0006643 -23.3948849, -47.0004666 -23.3943855)",,
192123984,,residential,False,True,60.675,,Rua das Avencas,"LINESTRING (-47.0006643 -23.3948849, -47.0008684 -23.3953974)",,
432267187,,tertiary,False,False,84.079,,Avenida Jundiaí,"LINESTRING (-47.0055631 -23.3949602, -47.0057915 -23.3942337)",,
192123977,,residential,False,True,150.10500000000002,,Rua José Mauro de Vasconcelos,"LINESTRING (-47.0055631 -23.3949602, -47.0057988 -23.395231, -47.0058874 -23.395353, -47.0059637 -23.3954834, -47.0063434 -23.3961005)",,
432267187,,tertiary,False,True,124.32300000000001,,Avenida Jundiaí,"LINESTRING (-47.0055631 -23.3949602, -47.0052546 -23.3959379, -47.0052171 -23.396032)",,
192123976,,residential,False,False,145.633,,Rua Asplenium,"LINESTRING (-47.0008684 -23.3953974, -47.0022067 -23.3949428)",,
192123984,,residential,False,False,60.675,,Rua das Avencas,"LINESTRING (-47.0008684 -23.3953974, -47.0006643 -23.3948849)",,
192123984,,residential,False,True,95.332,,Rua das Avencas,"LINESTRING (-47.0008684 -23.3953974, -47.0009843 -23.3957493, -47.0011425 -23.396217)",,
192123984,,residential,False,False,95.332,,Rua das Avencas,"LINESTRING (-47.0011425 -23.396217, -47.0009843 -23.3957493, -47.0008684 -23.3953974)",,
660061270,,residential,False,True,28.415,,,"LINESTRING (-47.0031287 -23.3968398, -47.0028538 -23.3968804)",,
192123982,,tertiary,True,False,41.711,,Rua Nossa Senhora de Fátima,"LINESTRING (-47.001882 -23.3968463, -47.0020889 -23.3971698)",,
660004230,,tertiary,True,False,52.724999999999994,,Rua José Bonifácio,"LINESTRING (-47.001882 -23.3968463, -47.0022545 -23.3966508, -47.0023321 -23.3966136)",,
659851481,,residential,True,False,8.862,,Praça dos Poderes Municipais,"LINESTRING (-47.0020889 -23.3971698, -47.0020153 -23.3972121)",,
"[847521605, 192123982]",,tertiary,True,False,24.739,,Rua Nossa Senhora de Fátima,"LINESTRING (-47.0020889 -23.3971698, -47.0021433 -23.3972548, -47.0021578 -23.3972813, -47.0021697 -23.3973046, -47.0021886 -23.3973709)",,
432183775,,residential,True,False,27.014,,Rua Siqueira Campos,"LINESTRING (-47.0029952 -23.3987879, -47.0029483 -23.3985488)",,
192123985,,residential,False,False,152.845,,Rua Santa Cruz,"LINESTRING (-47.0029952 -23.3987879, -47.0022234 -23.3988805, -47.0021215 -23.3989039, -47.0015596 -23.3991318)",,
192123986,,residential,False,False,144.35,,Rua Maria E. Veigas,"LINESTRING (-47.0064611 -23.3989095, -47.0050514 -23.3990163)",,
432183777,,tertiary,False,False,65.819,,Avenida Ramos de Freitas,"LINESTRING (-47.0064611 -23.3989095, -47.0063859 -23.3992958, -47.0063477 -23.3994922)",,
432183777,,tertiary,False,True,99.098,,Avenida Ramos de Freitas,"LINESTRING (-47.0064611 -23.3989095, -47.0066539 -23.3981001, -47.0066692 -23.398039)",,
192123983,,residential,False,False,16.278,,Rua Nossa Senhora das Dores,"LINESTRING (-47.0030361 -23.3990179, -47.0028979 -23.399091)",,
192123983,,residential,False,True,9.522,,Rua Nossa Senhora das Dores,"LINESTRING (-47.0030361 -23.3990179, -47.0031263 -23.398996)",,
432183775,,residential,True,False,25.913,,Rua Siqueira Campos,"LINESTRING (-47.0030361 -23.3990179, -47.0029952 -23.3987879)",,
192123986,,residential,False,True,144.35,,Rua Maria E. Veigas,"LINESTRING (-47.0050514 -23.3990163, -47.0064611 -23.3989095)",,
432183772,,residential,False,True,31.451,,Rua Maria e Mota Veigas,"LINESTRING (-47.0050514 -23.3990163, -47.0048607 -23.3987941)",,
432183772,,residential,False,False,74.961,,Rua Maria e Mota Veigas,"LINESTRING (-47.0050514 -23.3990163, -47.0051899 -23.3991777, -47.0055059 -23.3995459)",,
192123983,,residential,False,False,9.522,,Rua Nossa Senhora das Dores,"LINESTRING (-47.0031263 -23.398996, -47.0030361 -23.3990179)",,
192123964,,residential,False,True,149.392,,Rua Siqueira Campos,"LINESTRING (-47.0031263 -23.398996, -47.003214 -23.3994185, -47.0033984 -23.4003161)",,
192123983,,residential,False,True,16.278,,Rua Nossa Senhora das Dores,"LINESTRING (-47.0028979 -23.399091, -47.0030361 -23.3990179)",,
192123956,,residential,False,True,262.35900000000004,,Rua Gino Zucollin,"LINESTRING (-47.0028979 -23.399091, -47.0027049 -23.3995575, -47.00267 -23.3996608, -47.0025145 -23.4002479, -47.0024367 -23.4005803, -47.002387 -23.4007612, -47.0022878 -23.4010393, -47.0021933 -23.4012352, -47.0021317 -23.401335)",,
192123983,,residential,False,False,121.43799999999999,,Rua Nossa Senhora das Dores,"LINESTRING (-47.0028979 -23.399091, -47.0026034 -23.399244, -47.0025065 -23.3992999, -47.0018767 -23.3996514)",,
192123969,,residential,False,True,66.222,,Rua Padre Miguel Mauro,"LINESTRING (-47.0015596 -23.3991318, -47.0018767 -23.3996514)",,
"[192123985, 192123980]",,residential,False,"[False, True]",139.014,,"['Rua Santa Cruz', 'Rua Floriano Peixoto']","LINESTRING (-47.0015596 -23.3991318, -47.0009319 -23.3994313, -47.0009125 -23.3994504, -47.0009024 -23.3994701, -47.0009051 -23.3994947, -47.0011705 -23.3999635)",,
192123985,,residential,False,True,152.84500000000003,,Rua Santa Cruz,"LINESTRING (-47.0015596 -23.3991318, -47.0021215 -23.3989039, -47.0022234 -23.3988805, -47.0029952 -23.3987879)",,
432183777,,tertiary,False,False,12.832,,Avenida Ramos de Freitas,"LINESTRING (-47.0063477 -23.3994922, -47.0063256 -23.3996058)",,
432183777,,tertiary,False,True,65.819,,Avenida Ramos de Freitas,"LINESTRING (-47.0063477 -23.3994922, -47.0063859 -23.3992958, -47.0064611 -23.3989095)",,
